Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119)
5.967410782851861e-08,0.11224792844359345,0.9,0.0,0.0,0.0,0.0,0.09998395667702198,4.8765227524142256e-06,1.9643794873720664e-06,2.3159092523563894e-06,3.115725505559616e-06,8.078534694138943e-07,2.6474763112797477e-06,1.9195653545300996e-06,2.0548570642094764e-06,2.1919580997480043e-06,2.1919580997480043e-06,1.6193974298035721e-06,2.3435059668792045e-06,8.844467581230211e-09,6.550261189285631e-08,2.4190436490125527e-08,4.182444269474675e-09,3.5893723432766313e-06,1.3446907211361626e-06,3.146741943279503e-06,1.5482363835250982e-06,3.33257106512534e-07,3.5332100067734655e-10,7.003898048117782e-07,1.5116573551859087e-13,3.944566196406895e-09,9.327939971775293e-14
6.134142864238515e-08,0.1122480144566551,0.9,0.0,0.0,0.0,0.0,0.09998350839146465,5.032198436223652e-06,1.9859112080828346e-06,2.3676212125243446e-06,3.206036844141493e-06,8.118915702085918e-07,2.7244952795407275e-06,1.957090557037049e-06,2.101913655994475e-06,2.253197322286569e-06,2.253197322286569e-06,1.6555578854320314e-06,2.4173846593986644e-06,8.94141254446904e-09,6.622271835431499e-08,2.4312021996032283e-08,4.203443630299698e-09,3.747816480475685e-06,1.398176992177161e-06,3.306482505156821e-06,1.6173877257134768e-06,3.525044760711643e-07,3.6023047942242587e-10,7.363716220305851e-07,1.5599065696635782e-13,4.119859445537564e-09,9.59826605671542e-14
6.30087494562517e-08,0.11224810101259523,0.9,0.0,0.0,0.0,0.0,0.09998306010604155,5.188794905719504e-06,2.0064934165435656e-06,2.4187272625276145e-06,3.2964006748988278e-06,8.156293620612964e-07,2.8015673906320497e-06,1.9938211422492226e-06,2.1484720347894773e-06,2.314436270253916e-06,2.314436270253916e-06,1.6912946942870866e-06,2.4916161321249247e-06,9.034082399796267e-09,6.691106937536601e-08,2.4424565364456637e-08,4.222881444104947e-09,3.907942945649499e-06,1.4519210185165764e-06,3.4693792860070636e-06,1.6872761089473562e-06,3.723039478130597e-07,3.6699366439835295e-10,7.730428503355092e-07,1.6084406981092045e-13,4.2970321499440676e-09,9.868746406033882e-14
6.467607027011824e-08,0.1122481880990576,0.9,0.0,0.0,0.0,0.0,0.09998261182082707,5.346302401857975e-06,2.026167965751406e-06,2.4692344976491683e-06,3.3868130673204885e-06,8.190891580834762e-07,2.878685195203494e-06,2.029768325537896e-06,2.194536999185434e-06,2.375674943650148e-06,2.375674943650148e-06,1.7266128167883262e-06,2.5661928824289293e-06,9.12266558719628e-09,6.756906468540403e-08,2.4528738431576594e-08,4.240873739562466e-09,4.069685486531329e-06,1.505903629662797e-06,3.6353884561349154e-06,1.7578690279092671e-06,3.9265587577892805e-07,3.7361262018217707e-10,8.103888390371244e-07,1.657256710376138e-13,4.476010077859067e-09,1.0139369247367237e-13
6.634339108398479e-08,0.11224827570414928,0.9,0.0,0.0,0.0,0.0,0.09998216353589201,5.504711259691796e-06,2.044974863959407e-06,2.5191499300857145e-06,3.4772703829349085e-06,8.222916135139283e-07,2.9558413798844722e-06,2.064943487070709e-06,2.2401133117590458e-06,2.436913342475417e-06,2.436913342475417e-06,1.7615171552745762e-06,2.641107515129682e-06,9.207342240835362e-09,6.81980423315277e-08,2.4625163128492668e-08,4.2575279256641405e-09,4.232980914233523e-06,1.560107079482731e-06,3.804467249739389e-06,1.8291354099781064e-06,4.13560561116772e-07,3.800894417256778e-10,8.483951472085855e-07,1.7063516055564952e-13,4.656722435900373e-09,1.0410123682973073e-13
6.801071189785133e-08,0.11224836381641717,0.9,0.0,0.0,0.0,0.0,0.09998171525130396,5.664011907661609e-06,2.0629523560242005e-06,2.568480489920644e-06,3.5677692536096567e-06,8.252558489463772e-07,3.0330287653436197e-06,2.099358146300068e-06,2.2852056991012744e-06,2.4981514667299145e-06,2.4981514667299145e-06,1.796012554683962e-06,2.716352743938838e-06,9.288284555332955e-09,6.879928136143009e-08,2.4714415153830195e-08,4.2729434288927155e-09,4.397768937271902e-06,1.6145149403648488e-06,3.976573922016805e-06,1.901045552079302e-06,4.3501825304933586e-07,3.8642624965803394e-10,8.870475465102574e-07,1.7557224117614327e-13,4.8391016825062415e-09,1.0680999624745873e-13
6.967803271171788e-08,0.11224845242482599,0.9,0.0,0.0,0.0,0.0,0.09998126696712749,5.824194866887949e-06,2.080137001103655e-06,2.6172330260855815e-06,3.6583065614642276e-06,8.279995643301654e-07,3.1102403043735936e-06,2.1330239380816162e-06,2.3298188518531866e-06,2.559389316413872e-06,2.559389316413872e-06,1.8301038032260072e-06,2.7919213926704596e-06,9.365657135557053e-09,6.937400445190422e-08,2.4797027437584227e-08,4.287212288849089e-09,4.563992005768062e-06,1.6691120052462114e-06,4.151667708585048e-06,1.973571060319117e-06,4.5702914982773753e-07,3.926251858828166e-10,9.263320235555708e-07,1.8053661858970642e-13,5.023083352837061e-09,1.0951987734032661e-13
7.134535352558442e-08,0.11224854151873741,0.9,0.0,0.0,0.0,0.0,0.09998081868342415,5.985250750464025e-06,2.0965637469399537e-06,2.6654143073106763e-06,3.748879420276867e-06,8.305391445053314e-07,3.1874690800007725e-06,2.1659525903373527e-06,2.373957424748893e-06,2.620626891527562e-06,2.620626891527562e-06,1.8637956330458613e-06,2.8678063962309467e-06,9.43961733109861e-09,6.992338040958676e-08,2.487349333412254e-08,4.300419708652017e-09,4.731595165161217e-06,1.7238841969271472e-06,4.329708787083948e-06,2.0466847922809724e-06,4.795933996714618e-07,3.986884094653788e-10,9.662347818474065e-07,1.8552800134467955e-13,5.2086058943084066e-09,1.1223079365963606e-13
7.301267433945097e-08,0.11224863108789071,0.9,0.0,0.0,0.0,0.0,0.0999803704002528,6.147170262749414e-06,2.112266000927037e-06,2.7130310230637563e-06,3.8394851582733545e-06,8.328897569524311e-07,3.2647083036195487e-06,2.1981559031811496e-06,2.417626036665353e-06,2.681864192071291e-06,2.681864192071291e-06,1.897092720880747e-06,2.944000801403511e-06,9.510315556267135e-09,7.044852650215586e-08,2.494426952092512e-08,4.31264455888775e-09,4.900525918796511e-06,1.7788184841299414e-06,4.510658240814406e-06,2.120360801865572e-06,5.027111016948957e-07,4.0461809279104813e-10,1.0067422433131306e-06,1.9054610082535036e-13,5.3956105121314945e-09,1.1494266517921116e-13
7.467999515331752e-08,0.11224872112238438,0.9,0.0,0.0,0.0,0.0,0.09997992211766966,6.309944198664785e-06,2.127275697985698e-06,2.7600897844784976e-06,3.930121302194114e-06,8.350654422231651e-07,3.3419513131508954e-06,2.2296457294284297e-06,2.4608292706788184e-06,2.743101218045403e-06,2.743101218045403e-06,1.929999688708723e-06,3.020497767440865e-06,9.577895595648776e-09,7.09505107474231e-08,2.500977873926531e-08,4.3239598496250076e-09,5.0707340987910934e-06,1.83390280378839e-06,4.694478024288407e-06,2.194574286561998e-06,5.263823068205823e-07,4.1041641796981205e-10,1.0478410494649244e-06,1.9559063122949703e-13,5.5840410242197784e-09,1.1765541781788918e-13
7.634731596718406e-08,0.11224881161265868,0.9,0.0,0.0,0.0,0.0,0.09997947383572856,6.4735634429878245e-06,2.14162336543261e-06,2.8065971252717112e-06,4.020785562544562e-06,8.370791976391047e-07,3.4191915712249074e-06,2.2604339564160583e-06,2.503571674127706e-06,2.8043379694502742e-06,2.8043379694502742e-06,1.962521104389855e-06,3.0972905664789157e-06,9.642494896193896e-09,7.143035411653168e-08,2.5070412347054417e-08,4.334433168908792e-09,5.2421717446355106e-06,1.889125989107376e-06,4.8811309305716065e-06,2.2693015370424507e-06,5.506070186793656e-07,4.16085573488629e-10,1.0895180622104477e-06,2.00661309546724e-13,5.773843724764762e-09,1.2036898299793499e-13
7.80146367810506e-08,0.11224890254947964,0.9,0.0,0.0,0.0,0.0,0.09997902555448078,6.638018969650448e-06,2.155338185067556e-06,2.852559502649905e-06,4.111475819941175e-06,8.389430548465507e-07,3.4964226633870367e-06,2.2905324890623877e-06,2.545857758681667e-06,2.8655744462863158e-06,2.8655744462863158e-06,1.9946614822998725e-06,3.1743725837835574e-06,9.70424484679525e-09,7.188903256261772e-08,2.5126532610362274e-08,4.344127081499411e-09,5.414792989031565e-06,1.94447770297166e-06,5.070580560308767e-06,2.3445198889784174e-06,5.753851944975986e-07,4.216277510962669e-10,1.1317603643374146e-06,2.0575785553696486e-13,5.9649672559258635e-09,1.2308329723639028e-13
7.968195759491715e-08,0.11224899392392343,0.9,0.0,0.0,0.0,0.0,0.09997857727397558,6.803301841037429e-06,2.168448052477686e-06,2.897983298205213e-06,4.202190112472325e-06,8.406681515678611e-07,3.573638296327694e-06,2.3199532341009504e-06,2.5876920004166636e-06,2.9268106485539652e-06,2.9268106485539652e-06,2.026425283956408e-06,3.2517373178419985e-06,9.763271045242466e-09,7.232747900639473e-08,2.5178474862969278e-08,4.353099502138423e-09,5.588553950489055e-06,1.9999483763008947e-06,5.2627912923298024e-06,2.42020767698088e-06,6.007167459715794e-07,4.270451428928357e-10,1.1745552596944463e-06,2.1087999170798455e-13,6.1573624871659056e-09,1.2579830176610539e-13
8.13492784087837e-08,0.11224908572736197,0.9,0.0,0.0,0.0,0.0,0.09997812899426,6.969403207286577e-06,2.1809796336816054e-06,2.942874818800847e-06,4.292926623998425e-06,8.422647979734584e-07,3.650832296134964e-06,2.3487080854242136e-06,2.62907883989585e-06,2.988046576253693e-06,2.988046576253693e-06,2.057816918637909e-06,3.329378380309472e-06,9.819693553272458e-09,7.274658528026265e-08,2.5226549550915877e-08,4.361404045461833e-09,5.7634126322416185e-06,2.0555291509829963e-06,5.457728255740415e-06,2.496344190570933e-06,6.266015401293851e-07,4.323399386297877e-10,1.2178902730893897e-06,2.160274432938072e-13,6.3509824017022155e-09,1.285139421854574e-13
8.301659922265024e-08,0.11224917795144934,0.9,0.0,0.0,0.0,0.0,0.09997768071537906,7.136314305590553e-06,2.1929584193636842e-06,2.9872402974461716e-06,4.383683673321289e-06,8.437425382001775e-07,3.727998606570121e-06,2.376808910476794e-06,2.6700226822560426e-06,3.049282229385996e-06,3.049282229385996e-06,2.088840743995298e-06,3.4072894958216225e-06,9.873627140812549e-09,7.314720389961168e-08,2.5271044050451412e-08,4.369090341868567e-09,5.939328827079125e-06,2.111211827052606e-06,5.6553573034073575e-06,2.5729096320909008e-06,6.530394001802646e-07,4.3751432321122203e-10,1.2617531499251945e-06,2.2119993823361438e-13,6.545781989576261e-09,1.312301681344247e-13
8.468392003651679e-08,0.11224927058810887,0.9,0.0,0.0,0.0,0.0,0.09997723243737594,7.304026459500455e-06,2.204408776697522e-06,3.031085894161533e-06,4.4744597041581026e-06,8.451102072892471e-07,3.8051312873656687e-06,2.4042675376407206e-06,2.7105278972996006e-06,3.1105176079513986e-06,3.1105176079513986e-06,2.1195010666564663e-06,3.4854645016822747e-06,9.925181519237545e-09,7.353014977673409e-08,2.5312224360504777e-08,4.37620433169707e-09,6.116264027708403e-06,2.1669888137924795e-06,5.855644986754702e-06,2.6498850764705347e-06,6.800301063517577e-07,4.4257047436307775e-10,1.3061318555923421e-06,2.2639720714921566e-13,6.741718146954056e-09,1.3394693299376185e-13
8.635124085038333e-08,0.11224936362952082,0.9,0.0,0.0,0.0,0.0,0.09997678416029193,7.472531078231243e-06,2.2153539988081734e-06,3.074417696832965e-06,4.565253275860323e-06,8.463759838208609e-07,3.882224512545625e-06,2.43109574455819e-06,2.7505988195915314e-06,3.1717527119504514e-06,3.1717527119504514e-06,2.149802142823702e-06,3.563897347435773e-06,9.974461564072717e-09,7.389620193639777e-08,2.5350336740006116e-08,4.382788544805418e-09,6.294181342284206e-06,2.222853084463101e-06,6.058558531793249e-06,2.727252432766651e-06,7.075733967146958e-07,4.475105604795375e-10,1.35101457463572e-06,2.316189833235257e-13,6.938749581268555e-09,1.3666419360707137e-13
8.801856166424988e-08,0.1122494570681111,0.9,0.0,0.0,0.0,0.0,0.09997633588416667,7.641819655969149e-06,2.225816352138584e-06,3.1172417220568803e-06,4.656063054822121e-06,8.475474387046491e-07,3.959272568767773e-06,2.457305247339909e-06,2.79023974856162e-06,3.2329875413837303e-06,3.2329875413837303e-06,2.1797481788641114e-06,3.6425820943325165e-06,1.0021567528345516e-08,7.424610507121228e-08,2.538560915968622e-08,4.3888823515900465e-09,6.4730454147898255e-06,2.2787981344009468e-06,6.264065816309988e-06,2.804994407397828e-06,7.356689679962468e-07,4.5233673864597985e-10,1.396389709712843e-06,2.368650026799881e-13,7.136836721793712e-09,1.393819100241697e-13
8.968588247811642e-08,0.11224955089654028,0.9,0.0,0.0,0.0,0.0,0.09997588760903811,7.811883771181148e-06,2.2358171217433146e-06,3.1595639159748763e-06,4.746887806527184e-06,8.486315803703081e-07,4.0362698536876015e-06,2.482907690609748e-06,2.8294549486114195e-06,3.2942220962518333e-06,3.2942220962518333e-06,2.2093433318931335e-06,3.7215129146959035e-06,1.0066595246427008e-08,7.458057101350184e-08,2.5418252621130594e-08,4.394522193808592e-09,6.65282234995486e-06,2.3348179422311605e-06,6.472135348149615e-06,2.8830944689995715e-06,7.643164763811571e-07,4.5705115279773286e-10,1.4422458803594369e-06,2.421350037600329e-13,7.335941635311166e-09,1.4210004526222098e-13
9.135320329198297e-08,0.11224964510769331,0.9,0.0,0.0,0.0,0.0,0.09997543933494267,7.982715085926537e-06,2.2453766544828007e-06,3.2013901550987576e-06,4.83772638818653e-06,8.496348965113597e-07,4.113210874343679e-06,2.507914638338954e-06,2.8682486492259233e-06,3.3554563765553835e-06,3.3554563765553835e-06,2.2385917103512195e-06,3.8006840911983902e-06,1.0109636328491956e-08,7.490028024552658e-08,2.5448462463418e-08,4.399741807914562e-09,6.833479642415645e-06,2.390906933956e-06,6.682736244524543e-06,2.961536814828757e-06,7.935155383013468e-07,4.6165593202552983e-10,1.4885719215774602e-06,2.474287277015185e-13,7.536027946573246e-09,1.4481856508511366e-13
9.302052410584952e-08,0.11224973969466986,0.9,0.0,0.0,0.0,0.0,0.09997499106191528,8.154305345170837e-06,2.2545144003806963e-06,3.2427262471259135e-06,4.928577741923281e-06,8.505633927690277e-07,4.190090245564169e-06,2.532337565425254e-06,2.906625045089746e-06,3.416690382295023e-06,3.416690382295023e-06,2.2674973745737622e-06,3.880090016053984e-06,1.0150778346856117e-08,7.5205883275931e-08,2.5476419533284605e-08,4.40457242565796e-09,7.01498610986067e-06,2.4470599497154097e-06,6.895838212293616e-06,3.040306338648695e-06,8.232657312140132e-07,4.661531890387927e-10,1.535356882259808e-06,2.5274591821882905e-13,7.737060763242088e-09,1.4753743780033705e-13
9.468784491971606e-08,0.11224983465077508,0.9,0.0,0.0,0.0,0.0,0.0999745427899894,8.32664637610195e-06,2.2632489522154648e-06,3.2835779317451238e-06,5.019440888463732e-06,8.514226286032951e-07,4.266902688394251e-06,2.5561878499746254e-06,2.9445882962076464e-06,3.4779241134714178e-06,3.4779241134714178e-06,2.2960643373543482e-06,3.959725190134023e-06,1.0190105014130582e-08,7.54980018985136e-08,2.5502291209152865e-08,4.409042954305932e-09,7.197311829910404e-06,2.5032722130206444e-06,7.111411529153869e-06,3.119388600029597e-06,8.535665943683868e-07,4.70545018737147e-10,1.5825900234651712e-06,2.5808632158036377e-13,7.939006605010355e-09,1.502566340692557e-13
9.63551657335826e-08,0.11224992996951096,0.9,0.0,0.0,0.0,0.0,0.09997409451919727,8.49973008744877e-06,2.271598083248699e-06,3.3239508814329493e-06,5.110314921297234e-06,8.522177504084942e-07,4.3436430285441586e-06,2.5794767662456576e-06,2.9821425280292306e-06,3.5391575700852496e-06,3.5391575700852496e-06,2.324296564501419e-06,4.039584222012767e-06,1.0227696353035024e-08,7.577723051396001e-08,2.5526232435345766e-08,4.413180154529497e-09,7.380428080488102e-06,2.559539302266676e-06,7.3294270256934495e-06,3.198769795002371e-06,8.844176295612952e-07,4.748334968994638e-10,1.6302608165557165e-06,2.6344968658680045e-13,8.141833336662115e-09,1.5297612673179127e-13
9.802248654744915e-08,0.1122500256445679,0.9,0.0,0.0,0.0,0.0,0.09997364624956974,8.673548468802301e-06,2.2795787833243403e-06,3.3638507022407863e-06,5.201199001270011e-06,8.529535221735102e-07,4.420306194857604e-06,2.6022154782183213e-06,3.0192918315776893e-06,3.600390752137225e-06,3.600390752137225e-06,2.3521979753884117e-06,4.119661826948879e-06,1.0263628859113729e-08,7.604413735917155e-08,2.554838667534419e-08,4.417008802060076e-09,7.564307283473747e-06,2.615857124363257e-06,7.54985606825687e-06,3.2784367280058276e-06,9.158183018816784e-07,4.790206790175859e-10,1.6783589412094917e-06,2.6883576455203403e-13,8.345510104829957e-09,1.5569589064589965e-13
9.96898073613157e-08,0.1122501216698172,0.9,0.0,0.0,0.0,0.0,0.09997319798113645,8.848093589939288e-06,2.28720729347695e-06,3.4032829345727084e-06,5.292092351580564e-06,8.536343539542768e-07,4.496887217800318e-06,2.6244150337508808e-06,3.0560402635823916e-06,3.661623659628066e-06,3.661623659628066e-06,2.379772443497463e-06,4.199952825808585e-06,1.0297975656445747e-08,7.629926558231146e-08,2.5568886707386164e-08,4.420551827825953e-09,7.748922951442131e-06,2.672221890331274e-06,7.772670542576792e-06,3.3583767850701774e-06,9.477680404442008e-07,4.831085992155167e-10,1.7268742833188841e-06,2.7424430928078337e-13,8.550007278204014e-09,1.5841590253685477e-13
9.999999999999998e-08,0.1122502180393033,0.9,0.0,0.0,0.0,0.0,0.09997311458426196,8.88064595847967e-06,2.2885889244234263e-06,3.4105678616891598e-06,5.309003347558631e-06,8.537552895538405e-07,4.511125091899517e-06,2.6284864928091575e-06,3.062833132994119e-06,3.673015556427576e-06,3.673015556427576e-06,2.3848667060476722e-06,4.214913502564831e-06,1.0304196346619562e-08,7.63454729089669e-08,2.55725281153005e-08,4.421181202476606e-09,7.783348513453927e-06,2.6827130287323455e-06,7.814384468829842e-06,3.3732781930282807e-06,9.537725804958803e-07,4.838583371880644e-10,1.735945432355976e-06,2.752529878688418e-13,8.588140662674928e-09,1.5892196612182782e-13
1.0135712817518224e-07,0.1122502180393033,0.9,0.0,0.0,0.0,0.0,0.09997274971392589,9.023357600148579e-06,2.2944991388972403e-06,3.4422530539541957e-06,5.3829942531469875e-06,8.542643281563187e-07,4.573381227968448e-06,2.646086359290743e-06,3.0923918466152078e-06,3.722856292558512e-06,3.722856292558512e-06,2.407023796956739e-06,4.280452143935933e-06,1.0330806645956206e-08,7.654313438805483e-08,2.5587855431524403e-08,4.423830458605258e-09,7.934249637282604e-06,2.7286300927051747e-06,7.997842838129923e-06,3.4385779081827125e-06,9.802662391121042e-07,4.870992692568757e-10,1.7757969327857034e-06,2.796750770464627e-13,8.755296390987152e-09,1.6113614085765245e-13
1.0302444898904879e-07,0.11225031474723707,0.9,0.0,0.0,0.0,0.0,0.09997230144796547,9.199332727560137e-06,2.301469160431301e-06,3.480766471791868e-06,5.473904040318514e-06,8.5484722382719e-07,4.6497834546166e-06,2.6672402551065407e-06,3.1283505692304e-06,3.7840886509293214e-06,3.7840886509293214e-06,2.4339558190714754e-06,4.361154809975262e-06,1.0362188647486873e-08,7.677624014534185e-08,2.5605406653409335e-08,4.426864348679912e-09,8.120262886530343e-06,2.7850784846135345e-06,8.225345833176922e-06,3.5190285707833697e-06,1.0133122572094427e-06,4.909946776888631e-10,1.8251171812228447e-06,2.8512782657313594e-13,8.961350089405827e-09,1.638565856624596e-13
1.0469176980291533e-07,0.1122504117879889,0.9,0.0,0.0,0.0,0.0,0.0999718531832815,9.376011278476874e-06,2.308131544828722e-06,3.5188285361243176e-06,5.564821096905593e-06,8.553865392503345e-07,4.7260892242052245e-06,2.6878873910104204e-06,3.163920386107947e-06,3.845320734741267e-06,3.845320734741267e-06,2.460572248848809e-06,4.442055954650686e-06,1.0392185535881273e-08,7.69990573090973e-08,2.562164570823332e-08,4.429671688735938e-09,8.30693919225327e-06,2.841564060422269e-06,8.455152880448584e-06,3.599717754340117e-06,1.0469054202228375e-06,4.947967890544033e-10,1.8748255195719685e-06,2.9060231901340257e-13,9.16814208108144e-09,1.665772184869316e-13
1.0635909061678188e-07,0.11225050915608249,0.9,0.0,0.0,0.0,0.0,0.09997140491989924,9.553385636709337e-06,2.3144998535610452e-06,3.55644453236415e-06,5.655744852504972e-06,8.558855128178641e-07,4.802293958967168e-06,2.7080383025413167e-06,3.1991052182001624e-06,3.90655254399514e-06,3.90655254399514e-06,2.486876781516452e-06,4.523150809507125e-06,1.0420858370537589e-08,7.721203939806709e-08,2.563667007761117e-08,4.432269315566385e-09,8.494255952326105e-06,2.8980840378101826e-06,8.687237793443444e-06,3.680634925956973e-06,1.0810450204928963e-06,4.985075431617507e-10,1.9249126356460373e-06,2.960983179255674e-13,9.375647087088204e-09,1.6929802223664374e-13
1.0969373224451496e-07,0.11225070485312148,0.9,0.0,0.0,0.0,0.0,0.0999705083971364,9.910191693937879e-06,2.3264055243195262e-06,3.6303591534563953e-06,5.837610388529314e-06,8.567741990690155e-07,4.954382483382451e-06,2.7468929043914063e-06,3.2683354441087268e-06,4.029015338831897e-06,4.029015338831897e-06,2.5385647205909453e-06,4.685903072183022e-06,1.047446276448979e-08,7.761021345599895e-08,2.5663429043003562e-08,4.436896614850653e-09,8.870724715565526e-06,3.0112170893298267e-06,9.15813869760553e-06,3.843113404838551e-06,1.1509605404872412e-06,5.056626118174995e-10,2.026186921226635e-06,3.0715390132145116e-13,9.792699829486467e-09,1.7474008041040243e-13
1.1269490970947472e-07,0.11225088204795892,0.9,0.0,0.0,0.0,0.0,0.09996970153133641,1.0233621964418509e-05,2.3362390826804744e-06,3.695408526331135e-06,6.001307381909618e-06,8.574638649461262e-07,5.090872603370121e-06,2.7802677912740554e-06,3.3293646492630167e-06,4.13923091520459e-06,4.13923091520459e-06,2.5840533698009443e-06,4.832996778153975e-06,1.0518737627201754e-08,7.79390877512861e-08,2.568419550261403e-08,4.440488624111427e-09,9.211527352059148e-06,3.113130588958484e-06,9.58948609100763e-06,3.990027295975023e-06,1.2157455698780651e-06,5.118086655789458e-10,2.118539718530033e-06,3.1717515511373157e-13,1.017025140439115e-08,1.7963837048718223e-13
1.156960871744345e-07,0.11225106022460603,0.9,0.0,0.0,0.0,0.0,0.09996889467010575,1.055919167644359e-05,2.3453049509932996e-06,3.759092051586537e-06,6.165018967943386e-06,8.580632021392781e-07,5.226968406844521e-06,2.8121923069405646e-06,3.3892059569723143e-06,4.2494456020220664e-06,4.2494456020220664e-06,2.6285869931503236e-06,4.9806484144813916e-06,1.0559556022775487e-08,7.824228740533203e-08,2.5702242184672987e-08,4.443611136495772e-09,9.554090845456351e-06,3.215120856944821e-06,1.0027826245637658e-05,4.137536092326557e-06,1.2822886064545936e-06,5.176877019829621e-10,2.2119836579568407e-06,3.2726252063154837e-13,1.0549761771867942e-08,1.8453700119746273e-13
1.1869726463939428e-07,0.11225123935596718,0.9,0.0,0.0,0.0,0.0,0.09996808781356081,1.0886859128353944e-05,2.35366297188695e-06,3.821438383968903e-06,6.328743081594164e-06,8.585839351418404e-07,5.362646477102597e-06,2.8427226822343785e-06,3.447881035106114e-06,4.3596593992894275e-06,4.3596593992894275e-06,2.6721856243905376e-06,5.12883364049976e-06,1.0597187388518433e-08,7.852181391713636e-08,2.5717922187358193e-08,4.446325131828927e-09,9.89831122426523e-06,3.317177819685707e-06,1.0473021493311802e-05,4.28559331453994e-06,1.350584412105306e-06,5.233100745134858e-10,2.3064712047240993e-06,3.3741470332415157e-13,1.093111468451414e-08,1.8943591063776674e-13
1.2169844210435406e-07,0.112251419416094,0.9,0.0,0.0,0.0,0.0,0.0999672809618103,1.12165833801143e-05,2.3613683228598363e-06,3.882475577056869e-06,6.492477926128328e-06,8.590362654810287e-07,5.497884294852503e-06,2.8719135656013218e-06,3.505411210171249e-06,4.469872307011899e-06,4.469872307011899e-06,2.7148688770159256e-06,5.277529064410201e-06,1.0631880156809236e-08,7.877951257116417e-08,2.5731542626417834e-08,4.44868365188667e-09,1.0244091294170978e-05,3.4192927121653364e-06,1.0924938088887697e-05,4.434156106548672e-06,1.4206274524786652e-06,5.28685845315315e-10,2.4019566769385875e-06,3.476304322918227e-13,1.131420148161663e-08,1.9433504493661924e-13
1.2469961956931384e-07,0.11225160038020517,0.9,0.0,0.0,0.0,0.0,0.09996647411495597,1.154832424127378e-05,2.3684718804717236e-06,3.942231095878978e-06,6.656221938146117e-06,8.594290701221177e-07,5.632660214169764e-06,2.8998180082026957e-06,3.5618174705314628e-06,4.580084325194823e-06,4.580084325194823e-06,2.7566559530833455e-06,5.426712216076972e-06,1.0663863395243379e-08,7.901708477386148e-08,2.574337071602692e-08,4.450732847020206e-09,1.0591340131964708e-05,3.521457907392376e-06,1.1383446030837005e-05,4.583184952608804e-06,1.4924119084092695e-06,5.338247824555695e-10,2.498396192485296e-06,3.5790845991656e-13,1.169892052176639e-08,1.992343572103246e-13
1.2770079703427362e-07,0.11225178222454668,0.9,0.0,0.0,0.0,0.0,0.09996566727309304,1.1882042259043535e-05,2.3750205556515808e-06,4.000731829262729e-06,6.819973757187465e-06,8.59770073818307e-07,5.766953439032795e-06,2.9264874570741954e-06,3.617120469697537e-06,4.6902954538436534e-06,4.6902954538436534e-06,2.7975656518441337e-06,5.576361519642087e-06,1.0693348317273255e-08,7.923609957652417e-08,2.5753639147222602e-08,4.452512902018136e-09,1.0939972623687127e-05,3.6236667681398704e-06,1.1848418893982468e-05,4.732643416652915e-06,1.565931687033164e-06,5.387363587102692e-10,2.595747615559479e-06,3.6824756150249826e-13,1.2085176665136106e-08,2.0413380665991147e-13
1.307019744992334e-07,0.11225196492636691,0.9,0.0,0.0,0.0,0.0,0.09996486043631068,1.2217698706491131e-05,2.3810576037455724e-06,4.058004101926535e-06,6.983732199277268e-06,8.600659995782538e-07,5.900744000412296e-06,2.9519717552556506e-06,3.6713405296803685e-06,4.80050569296394e-06,4.80050569296394e-06,2.837616378196372e-06,5.726456266079891e-06,1.0720529676760383e-08,7.943800358885121e-08,2.5762550334448917e-08,4.4540587749803196e-09,1.1289909042063268e-05,3.7259135179469227e-06,1.2319733673164717e-05,4.882497901835775e-06,1.6411804326063968e-06,5.434297515254185e-10,2.6939705030803807e-06,3.786465348918346e-13,1.2472880799805719e-08,2.0903335776821059e-13
1.3370315196419318e-07,0.11225214846383745,0.9,0.0,0.0,0.0,0.0,0.0999640536046925,1.2555255570856183e-05,2.38662290927488e-06,4.114073686313646e-06,7.147496234059178e-06,8.603226984485503e-07,6.034012733915785e-06,2.9763191483014004e-06,3.7244976444032186e-06,4.9107150425613325e-06,4.9107150425613325e-06,2.8768261509568024e-06,5.8769765857864e-06,1.0745587050283183e-08,7.962413054133917e-08,2.5770280347567167e-08,4.455400875760227e-09,1.1641074660704337e-05,3.828193129591853e-06,1.2797270637278384e-05,5.032717429350062e-06,1.7181515370264554e-06,5.479138442045166e-10,2.7930260511718367e-06,3.8910420010441093e-13,1.2861949409413425e-08,2.139329796166066e-13
