Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887)
1.3006261800214596e-06,0.11236456139802319,0.9,0.0,0.0,0.0,0.0,0.09959175411055954,0.00016739186716974264,2.449422788442959e-06,1.5909371790422047e-05,2.9011927561240307e-05,8.596575778976745e-07,3.3127114185246155e-05,3.465946024172528e-06,6.286650646313401e-06,4.8366351915109904e-05,0.0001807348025591857,4.695057537896155e-06,3.541825044179701e-05,1.1028341245738003e-08,8.172465203583575e-08,2.575063033994042e-08,4.462200133002722e-09,8.305800989090196e-05,4.360823873730185e-05,0.0004366036797194498,6.494317267347601e-05,0.00011223413882146365,6.398404344570649e-10,4.753920276916398e-05,5.1632074333889466e-12,9.164387342775222e-08,8.642616514257718e-13,1.122635682211465e-12,1.1393697850672643e-12,3.6319129122383307e-12,2.908348359958918e-13,9.85277150259081e-06,5.939119309369826e-05,1.738224663820579e-13,4.098421680721878e-05,1.2638928680644735e-12,4.0023098912393105e-13,3.209485328003986e-05,2.72929239933257e-12,1.1177883065552952e-15,7.68544512778408e-06,2.3401037486907893e-16,2.6054507282481267e-06,1.2803143638209e-16,3.888888378114342e-17,9.519449057863656e-18,1.05283401276844e-15,7.3979773100642295e-16,1.5785276152262905e-06,5.954595722643736e-17,4.3159326550639563e-16
1.3341489439882675e-06,0.11236833670255852,0.9,0.0,0.0,0.0,0.0,0.09958027862379154,0.00017165750139888584,2.4493554241824334e-06,1.6058851367057603e-05,2.921554295327024e-05,8.595864311595868e-07,3.348923531778259e-05,3.4656815437256156e-06,6.286179960103288e-06,4.9633581702241555e-05,0.0001874534898079672,4.694737382270489e-06,3.5819292300145816e-05,1.1028038027932033e-08,8.172240461346928e-08,2.574849921042806e-08,4.462184587388422e-09,8.370654737086219e-05,4.474869213890275e-05,0.00045254331857661666,6.666142460250083e-05,0.00011681253735301581,6.398545218944004e-10,4.8832344358236204e-05,5.293993093198057e-12,9.234639753899982e-08,8.701978070729813e-13,1.1351783569673923e-12,1.151653120480884e-12,3.779508003908411e-12,2.9306387967933506e-13,9.964706770997713e-06,6.190432320145938e-05,1.750424970610998e-13,4.254487788793643e-05,1.3118261033802447e-12,4.047629057735042e-13,3.3463762719273415e-05,2.8452786664837453e-12,1.147361715234472e-15,8.20807352761931e-06,2.403746709296984e-16,2.8235981226342584e-06,1.3137947449598015e-16,4.1361002873119745e-17,1.0248955439220715e-17,1.1081915582507594e-15,7.903218186459777e-16,1.707256458258503e-06,6.27222750848271e-17,4.541510275904156e-16
1.3676717079550754e-06,0.11237212499581187,0.9,0.0,0.0,0.0,0.0,0.09956878599816445,0.00017590568322851802,2.4492859471810596e-06,1.6199385908768735e-05,2.940794350684724e-05,8.595149132801789e-07,3.383458295717135e-05,3.4654157054193406e-06,6.28567663649938e-06,5.090127096878976e-05,0.000194216432427479,4.694394511251712e-06,3.6205004754647234e-05,1.1027725296909487e-08,8.172008671397916e-08,2.5746356964604977e-08,4.462163871148755e-09,8.429846092434092e-05,4.588900820901284e-05,0.00046859033115884233,6.837942925243724e-05,0.00012143122433078974,6.398678258761436e-10,5.012536495223607e-05,5.424199925726008e-12,9.298619727985907e-08,8.757979249349555e-13,1.1472311853381617e-12,1.1633556921026225e-12,3.928361259201486e-12,2.9509400726503194e-13,1.0068677938757416e-05,6.443619336807107e-05,1.7619533959609532e-13,4.4113906481034376e-05,1.36000260109815e-12,4.091216036802888e-13,3.4847503125192137e-05,2.9624902881341474e-12,1.1769308393065252e-15,8.747886803665834e-06,2.4673833099280196e-16,3.052204678999342e-06,1.3472709939779051e-16,4.391227582919788e-17,1.1009957500537552e-17,1.164845058292445e-15,8.427157830581456e-16,1.8418124512374727e-06,6.59742131160315e-17,4.772336615743485e-16
1.4011944719218833e-06,0.11237592526803039,0.9,0.0,0.0,0.0,0.0,0.09955727790785854,0.00018013662733972995,2.44921420111543e-06,1.6331209464974947e-05,2.9589735618902307e-05,8.594430143819704e-07,3.416346134306596e-05,3.4651484310512e-06,6.285147506161984e-06,5.216935370874543e-05,0.0002010207694060352,4.6940335227336946e-06,3.657596651808446e-05,1.1027402348764086e-08,8.171769312052873e-08,2.574420330646605e-08,4.462137636266238e-09,8.483566340735253e-05,4.70291868475678e-05,0.0004847383633329707,7.009718693271563e-05,0.00012608774374919362,6.398802771387857e-10,5.141826417473788e-05,5.553834825240878e-12,9.356541251402319e-08,8.810802288846546e-13,1.158812739449468e-12,1.174488237783802e-12,4.078392634889132e-12,2.9693200601045707e-13,1.0164932521232665e-05,6.69851315538354e-05,1.7728462715640043e-13,4.56906870727983e-05,1.4084032689021829e-12,4.1331362241272794e-13,3.624547757008791e-05,3.080875942863432e-12,1.2064956850642054e-15,9.304668350724539e-06,2.5310135458312597e-16,3.291320780103134e-06,1.3807431113570917e-16,4.654235705907848e-17,1.1802610762546558e-17,1.222786820133007e-15,8.969826828490184e-16,1.982201881523341e-06,6.930132718991582e-17,5.008380736192491e-16
1.4347172358886912e-06,0.11237973654494911,0.9,0.0,0.0,0.0,0.0,0.09954575596903416,0.00018435056437553674,2.449140042474926e-06,1.645455878611645e-05,2.976149290257087e-05,8.593707258786273e-07,3.447618586486628e-05,3.464879649324461e-06,6.284597981280239e-06,5.343776485874251e-05,0.00020786375231640034,4.69365806141028e-06,3.693273444348591e-05,1.1027068537283664e-08,8.171521904380409e-08,2.5742037978685483e-08,4.462105564301643e-09,8.532005163011472e-05,4.816922797744588e-05,0.0005009812283574403,7.181469801284078e-05,0.00013077969929079444,6.398918118043248e-10,5.2711041642552976e-05,5.682905183293985e-12,9.40861642400231e-08,8.860619562205871e-13,1.1699408888997234e-12,1.1850618733594406e-12,4.229524075385938e-12,2.9858460328757215e-13,1.0253716556553691e-05,6.954952308485287e-05,1.7831379648810876e-13,4.727463949550404e-05,1.4570101185102823e-12,4.1734525451749744e-13,3.765711073661406e-05,3.2003861836678803e-12,1.2360562598261989e-15,9.878188186026936e-06,2.594637411802732e-16,3.540981630403335e-06,1.4142110982232477e-16,4.9250871603429206e-17,1.2627044893805698e-17,1.2820094106520176e-15,9.531242946204976e-16,2.128423361797884e-06,7.270318791445374e-17,5.249612749170618e-16
1.4682399998554992e-06,0.11238355788724379,0.9,0.0,0.0,0.0,0.0,0.09953422174038135,0.00018854773907482064,2.4490633402547252e-06,1.6569672390397196e-05,2.9923757965313165e-05,8.592980404375107e-07,3.4773082076959494e-05,3.464609295727903e-06,6.284032363988666e-06,5.470644049250461e-05,0.00021474274216699604,4.6932710261908045e-06,3.727584435214087e-05,1.1026723272567837e-08,8.171266011177319e-08,2.5739860761495106e-08,4.462067365633056e-09,8.575350426570969e-05,4.9309131543401976e-05,0.0005173129076536904,7.35319629183764e-05,0.00013550475538384203,6.39902371258576e-10,5.4003696966783174e-05,5.81141883015317e-12,9.455055227628162e-08,8.907594111948271e-13,1.1806328273058443e-12,1.1950880583202517e-12,4.381679545348114e-12,3.0005845924050955e-13,1.033527425315361e-05,7.212781011663188e-05,1.7928609856761245e-13,4.8865216960695815e-05,1.5058062041497964e-12,4.212225548763007e-13,3.908184810677317e-05,3.3209733675816307e-12,1.2656125718669707e-15,1.046820428598415e-05,2.6582549022241045e-16,3.801207740877405e-06,1.447674956311273e-16,5.203741835687426e-17,1.348336510165024e-17,1.3425056565192715e-15,1.0111411739127916e-15,2.2804682177295844e-06,7.617938066281814e-17,5.496003816994393e-16
1.501762763822307e-06,0.11238738838996931,0.9,0.0,0.0,0.0,0.0,0.09952267672373473,0.00019272840859462165,2.448983975629279e-06,1.6676789776501706e-05,3.0077044083176915e-05,8.592249519403586e-07,3.505448461728301e-05,3.464337312366351e-06,6.283454073162619e-06,5.597531799325262e-05,0.0002216552063247951,4.6928747226029265e-06,3.760581182809324e-05,1.1026366019557701e-08,8.171001235879273e-08,2.5737671471506746e-08,4.462022778656408e-09,8.61378798430534e-05,5.044889751102176e-05,0.0005337275512929696,7.524898212704085e-05,0.00014026063808322896,6.399119020151789e-10,5.5296229753874285e-05,5.9393839821191396e-12,9.496065304311682e-08,8.951880154175742e-13,1.1909050977820649e-12,1.2045785581996109e-12,4.534785056486997e-12,3.013601597510082e-13,1.0409847683904239e-05,7.47184910334685e-05,1.8020460863290894e-13,5.046190420132528e-05,1.5547755644319872e-12,4.249513496838648e-13,4.051915518409513e-05,3.442591588145848e-12,1.2951646303485567e-15,1.1074463871459567e-05,2.721866011100241e-16,4.072005450682616e-06,1.4811346879308248e-16,5.490157310894282e-17,1.437165349290942e-17,1.4042686436609462e-15,1.0710327158404718e-15,2.438320880888163e-06,7.972950555960294e-17,5.747526149772586e-16
1.535285527789115e-06,0.1123912271819682,0.9,0.0,0.0,0.0,0.0,0.09951112236474793,0.0001968928409659005,2.4489018416109367e-06,1.677615074377845e-05,3.022183678335336e-05,8.591514554426119e-07,3.53207361057934e-05,3.4640636477816415e-06,6.282865821711431e-06,5.724433620633598e-05,0.0002285987155007861,4.6924709819034784e-06,3.792313298225278e-05,1.1025996296498671e-08,8.170727221421925e-08,2.5735469960494072e-08,4.461971568953111e-09,8.647501482842256e-05,5.158852586569618e-05,0.0005502194781862638,7.69657561649132e-05,0.00014504513576462402,6.399203555731259e-10,5.658863960664205e-05,6.06680919302702e-12,9.531851744617694e-08,8.993623555024338e-13,1.2007736174513464e-12,1.213545406311907e-12,4.68876868827813e-12,3.0249620972582586e-13,1.0477676510657787e-05,7.732011978968244e-05,1.8107223566545465e-13,5.2064215711438615e-05,1.6039031672746576e-12,4.285372450826145e-13,4.196851674582727e-05,3.565196610456363e-12,1.3247124452543025e-15,1.1696704642624976e-05,2.7854707320960404e-16,4.353367477936629e-06,1.514590295932817e-16,5.784289140228993e-17,1.5291970401300603e-17,1.4672917159235273e-15,1.1327972150758473e-15,2.601959283566581e-06,8.335317741975787e-17,6.004152999610905e-16
1.568808291755923e-06,0.11239507342527615,0.9,0.0,0.0,0.0,0.0,0.099499560053622,0.00020104131364800004,2.448816842695372e-06,1.6867994791553423e-05,3.035859534458385e-05,8.59077547131372e-07,3.557218606980004e-05,3.463788256779145e-06,6.2822697647389735e-06,5.851343557392072e-05,0.00023557094079122397,4.692061260645685e-06,3.822828518860127e-05,1.1025613673343898e-08,8.170443649058059e-08,2.5733256114133327e-08,4.461913528427118e-09,8.676672179948355e-05,5.272801661161735e-05,0.0005667831759815392,7.86822856027511e-05,0.0001498560996331558,6.399276882710178e-10,5.78809261252603e-05,6.1937033088526384e-12,9.562616886547798e-08,9.032962282386758e-13,1.2102537010676783e-12,1.2220008664647675e-12,4.84356060261757e-12,3.034730267193332e-13,1.0538997729209367e-05,7.993130519787059e-05,1.8189173137982642e-13,5.367169407449543e-05,1.6531748575962634e-12,4.319856354820174e-13,4.342943612263185e-05,3.6887458085776194e-12,1.3542560273245662e-15,1.2334655964076987e-05,2.8490690585720776e-16,4.64527349301007e-06,1.548041783676716e-16,6.086091121658209e-17,1.62443556782366e-17,1.5315684730110306e-15,1.1964319250903731e-15,2.77135525273807e-06,8.705002564493741e-17,6.265858651920066e-16
1.6023310557227309e-06,0.11239892631450389,0.9,0.0,0.0,0.0,0.0,0.09948799112588573,0.0002051741121791756,2.448728894493579e-06,1.695256058881628e-05,3.048775421841832e-05,8.590032242819297e-07,3.5809189899238325e-05,3.463511100246622e-06,6.281667620693499e-06,5.9782558252386495e-05,0.0002425696507732068,4.691646722095947e-06,3.852172779314385e-05,1.1025217770097174e-08,8.17015023712982e-08,2.573102985070132e-08,4.461848474414205e-09,8.701478771642303e-05,5.3867369770796994e-05,0.0005834133006848003,8.039857105242494e-05,0.0001546914440578992,6.399338611361667e-10,5.917308890821837e-05,6.320075425339558e-12,9.588560125491603e-08,9.070026833815596e-13,1.2193600837698557e-12,1.229957396749515e-12,4.999093052801703e-12,3.042969349067128e-13,1.0594045434295048e-05,8.255071016631729e-05,1.8266569873917223e-13,5.528390837770953e-05,1.7025773076993788e-12,4.353017115699481e-13,4.4901434505125337e-05,3.8131981052672265e-12,1.383795387994474e-15,1.2988039999344498e-05,2.9126609836194133e-16,4.9476907106687686e-06,1.5814891549986676e-16,6.395515548671249e-17,1.7228829946357615e-17,1.597092767809193e-15,1.261933116466024e-15,2.946474901560783e-06,9.081969408384559e-17,6.532618414284964e-16
1.6358538196895388e-06,0.1124027850761977,0.9,0.0,0.0,0.0,0.0,0.0994764168632263,0.0002092915289263924,2.448637923351475e-06,1.7030085511031962e-05,3.0609724372657205e-05,8.589284852131482e-07,3.603210782628038e-05,3.463232144954843e-06,6.281060764277923e-06,6.105164821281088e-05,0.0002495927086545847,4.691228298641738e-06,3.8803902795788025e-05,1.1024808255100083e-08,8.16984673979962e-08,2.5728791119739037e-08,4.461776248767688e-09,8.722097229437089e-05,5.500658538210812e-05,0.000600104676020389,8.211461316347286e-05,0.00015954914674361456,6.39938839727082e-10,6.046512755325378e-05,6.44593484874633e-12,9.609877735668128e-08,9.104940641007023e-13,1.2281069429720433e-12,1.2374276142104356e-12,5.155300387211425e-12,3.049741594217911e-13,1.0643050605942879e-05,8.517705088703685e-05,1.8339660000442877e-13,5.6900452711337785e-05,1.7520979703099326e-12,4.384904680181322e-13,4.638405027706227e-05,3.938513913995944e-12,1.4133305393338018e-15,1.3656572793693926e-05,2.9762465000939133e-16,5.260574498274525e-06,1.6149324141804862e-16,6.712513445645057e-17,1.8245395812954573e-17,1.6638587030906801e-15,1.3292961341291735e-15,3.1272790172543095e-06,9.466184085613609e-17,6.804408602869983e-16
1.6693765836563467e-06,0.1124066489681826,0.9,0.0,0.0,0.0,0.0,0.09946483849436737,0.00021339386192565244,2.448543865959691e-06,1.710080523525244e-05,3.0724894560695816e-05,8.588533292420588e-07,3.624130393836964e-05,3.462951363345864e-06,6.280450296461361e-06,6.232065132540016e-05,0.00025663806947650447,4.690806738793502e-06,3.90752355060233e-05,1.1024384843274928e-08,8.169532945748307e-08,2.5726539900691622e-08,4.461696716925162e-09,8.738700647999648e-05,5.614566350035079e-05,0.0006168522925405031,8.383041261977693e-05,0.0001644272487474168,6.39942593970919e-10,6.175704165825479e-05,6.571291059442686e-12,9.626762703355041e-08,9.137820451982201e-13,1.2365079194185848e-12,1.2444242607027355e-12,5.312119047958455e-12,3.0551082106892294e-13,1.0686240914959888e-05,8.780909597727388e-05,1.8408676433958753e-13,5.852094474941224e-05,1.8017250341630656e-12,4.415567108915354e-13,4.787683837427429e-05,4.064655083188467e-12,1.4428614939889947e-15,1.4339965305038142e-05,3.0398256006498276e-16,5.583868996351628e-06,1.64837156591954e-16,7.037034787161183e-17,1.9294039041636593e-17,1.731860627621604e-15,1.3985154533765908e-15,3.3137234439412e-06,9.857613814107776e-17,7.08120652643845e-16
1.7028993476231546e-06,0.11241051727889383,0.9,0.0,0.0,0.0,0.0,0.09945325719599087,0.00021748141379848254,2.4484466689557594e-06,1.716495338151657e-05,3.083363252208258e-05,8.587777566378367e-07,3.6437145240109765e-05,3.462668733318805e-06,6.279837099881706e-06,6.358951542905677e-05,0.00026370377736581647,4.690382644379276e-06,3.9336135173758286e-05,1.1023947294333454e-08,8.169208676847913e-08,2.5724276201529842e-08,4.461609766959908e-09,8.751459103406766e-05,5.728460419534225e-05,0.0006336513064940097,8.55459701363623e-05,0.00016932385434776558,6.399450979981878e-10,6.304883082212595e-05,6.696153677906876e-12,9.639404572081832e-08,9.168776692563667e-13,1.2445761374460335e-12,1.2509601704708209e-12,5.469487564740926e-12,3.0591293141449265e-13,1.0723840543726495e-05,9.04456655782664e-05,1.8473839500483265e-13,6.014502440676709e-05,1.8514473819751676e-12,4.445050647770271e-13,4.937936966799334e-05,4.191584842568838e-12,1.4723882651273556e-15,1.5037924383441423e-05,3.103398277772304e-16,5.917507747236334e-06,1.6818066152995385e-16,7.369028702077402e-17,2.0374729681885222e-17,1.8010931317428743e-15,1.4695847345961845e-15,3.5057594589226667e-06,1.0256227193535412e-16,7.36299046827807e-16
1.7364221115899625e-06,0.11241438932669733,0.9,0.0,0.0,0.0,0.0,0.09944167409369833,0.0002215544907360666,2.448346288519901e-06,1.7222761191824496e-05,3.09362861188073e-05,8.587017685752192e-07,3.662000077082274e-05,3.4623842380146243e-06,6.2792218844294755e-06,6.485819038716015e-05,0.0002707879628353455,4.689956501156382e-06,3.958699559648334e-05,1.1023495410956718e-08,8.168873786813054e-08,2.572200005735479e-08,4.461515308619992e-09,8.760539522125264e-05,5.842340755103252e-05,0.0006504970384690987,8.726128645631927e-05,0.00017423713077616062,6.399463299754886e-10,6.434049464561507e-05,6.820532432858318e-12,9.647989299906777e-08,9.197913808504387e-13,1.2523242244893612e-12,1.2570482396803685e-12,5.627346544252205e-12,3.0618638826181503e-13,1.0756070020260676e-05,9.30856304148648e-05,1.8535357616460705e-13,6.177235256792398e-05,1.901254550663813e-12,4.4733997964452223e-13,5.089123037138268e-05,4.319267751510928e-12,1.5019108663834005e-15,1.575015369973105e-05,3.1669645238087727e-16,6.261414327969041e-06,1.7152375677622583e-16,7.708443663042763e-17,2.1487423156137302e-17,1.8715510424867925e-15,1.5424968766044317e-15,3.7033341410904392e-06,1.0661994178355147e-16,7.649739666273178e-16
1.7699448755567705e-06,0.11241826445920011,0.9,0.0,0.0,0.0,0.0,0.09943009026300938,0.0002256134015491939,2.4482426899654455e-06,1.7274457242469044e-05,3.1033184410463014e-05,8.586253670875459e-07,3.67902407752283e-05,3.4620978655960953e-06,6.278605223910905e-06,6.6126628130408e-05,0.00027788884013121704,4.689528703431279e-06,3.982819570356283e-05,1.1023029036950836e-08,8.168528159834425e-08,2.571971152899123e-08,4.461413272358557e-09,8.766105560809513e-05,5.956207366464519e-05,0.0006673849718266724,8.897636234785029e-05,0.0001791653078237494,6.399462719360289e-10,6.563203273210401e-05,6.9444371314678995e-12,9.652699128859467e-08,9.225330589213833e-13,1.2597643298576532e-12,1.2627013978126023e-12,5.7856386555457084e-12,3.063369715120131e-13,1.0783146065502336e-05,9.572791081905337e-05,1.8593427932944312e-13,6.340260988468656e-05,1.9511366937174334e-12,4.5006573744967985e-13,5.2412021468466665e-05,4.4476696493257666e-12,1.5314293118074204e-15,1.6476354623562275e-05,3.23052433099932e-16,6.615502984316665e-06,1.7486644290802023e-16,8.055227661877213e-17,2.2632061303708152e-17,1.9432294182524174e-15,1.6172440685265945e-15,3.906390730495799e-06,1.1074886048266937e-16,7.941434291216907e-16
1.8034676395235784e-06,0.11242214205255,0.9,0.0,0.0,0.0,0.0,0.09941850673039335,0.00022965845678277495,2.4481358473255148e-06,1.7320267186883922e-05,3.1124638671044716e-05,8.585485550196571e-07,3.6948235923736885e-05,3.4618096090219242e-06,6.2779875842853075e-06,6.739478268751304e-05,0.00028500470462679745,4.689099573013028e-06,4.006010011836603e-05,1.1022548055385868e-08,8.168171709199799e-08,2.57174107015767e-08,4.4613036083590706e-09,8.768317496954998e-05,6.070060264584456e-05,0.0006843107509398331,9.069119860144181e-05,0.00018410667733411982,6.399449096081822e-10,6.692344468836328e-05,7.067877631606379e-12,9.653712466571014e-08,9.251120473911724e-13,1.2669081428016197e-12,1.2679325807962835e-12,5.944308611727651e-12,3.0637033941155586e-13,1.0805281453910509e-05,9.837147572032024e-05,1.8648236944811126e-13,6.503549563961642e-05,2.0010845456265406e-12,4.5268645848617756e-13,5.394135816474629e-05,4.576757607425736e-12,1.5609436158162427e-15,1.7216227051370814e-05,3.294077691506057e-16,6.979679263146119e-06,1.7820872053302261e-16,8.409328371251397e-17,2.3808573381115717e-17,2.0161235430646515e-15,1.6938178401590754e-15,4.114868978263857e-06,1.1494875376207046e-16,8.238055423462878e-16
