Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011)
1.3576228250499396e-06,0.11237015775223665,0.9,0.0,0.0,0.0,0.0,0.09957311312627819,0.00017473602219862522,2.449159919589669e-06,1.5981668534178268e-05,2.9351484400149475e-05,8.595241136999405e-07,3.254680279030018e-05,3.465435609308623e-06,6.285768216832807e-06,5.049602825729117e-05,0.0001915018890984583,4.694362184015923e-06,3.6090945899424226e-05,1.1027157770702514e-08,8.171588255140041e-08,2.5746632616343717e-08,4.461836896866784e-09,8.20481614439846e-05,4.554736550770923e-05,0.0004601257221953635,6.766915441646164e-05,0.00011748517761997406,6.398061901851834e-10,4.973770505529389e-05,5.388460936431773e-12,9.05099747160902e-08,8.741698079384108e-13,1.143686714306743e-12,1.1191453649004546e-12,3.8009363759312035e-12,2.8723905236139875e-13,9.822718993933147e-06,6.279802653264703e-05,1.7585703671343076e-13,4.363667253643081e-05,1.3453718109407708e-12,4.0783268720896377e-13,3.4390136506086736e-05,2.9237864270025646e-12,1.1579174087310612e-15,8.444623142317244e-06,2.448289654403612e-16,2.8851198572887278e-06,1.337237722373267e-16,4.301136375453079e-17,1.0738817062660825e-17,1.1450978774872548e-15,8.068744398494282e-16,1.769371954189018e-06,6.502982584721448e-17,4.705392289933587e-16,4.576535020063168e-17,3.3144422023880683e-16,5.974473218659914e-13,2.330069428553794e-17,4.394703406643995e-08,2.8589025631908997e-16,3.330149856217272e-06,8.150462160573199e-13,1.6232787356988406e-17,1.1747165320258098e-16,5.69043731151997e-13,8.586161697978463e-11,2.3633489078293784e-13,1.491691259834033e-13,6.202375987873099e-16,3.241558272865013e-13,1.6971716438761347e-17,3.4909535104487524e-17,3.68015686184464e-13,3.5207252259956466e-17,2.5484754799083905e-16,1.5194509187154494e-13,2.0243771898343663e-07
1.3823941072552684e-06,0.11237292370596039,0.9,0.0,0.0,0.0,0.0,0.09956466068145094,0.00017787494886817794,2.4491009045530954e-06,1.6074998063732665e-05,2.9489134646642226e-05,8.594705930854161e-07,3.276684258122982e-05,3.465235672101862e-06,6.285386972049191e-06,5.143131635264054e-05,0.0001964778314472739,4.6941025085739435e-06,3.6369694265329705e-05,1.1026892118449343e-08,8.17139136787645e-08,2.574502946060131e-08,4.461804580503509e-09,8.240888379315803e-05,4.6389943980563e-05,0.0004718316877754025,6.893119896469739e-05,0.00012078731260820192,6.398130155928766e-10,5.069311175948142e-05,5.484657657182708e-12,9.089839802286278e-08,8.781732502962709e-13,1.1523937774981705e-12,1.1265882189292622e-12,3.907340723570276e-12,2.884716546999211e-13,9.889476046720101e-06,6.462980659245723e-05,1.766818251800281e-13,4.479900437143523e-05,1.3810566781171224e-12,4.109826533830217e-13,3.5415828031718284e-05,3.0106591446106824e-12,1.17951223335818e-15,8.840830315999899e-06,2.4953098861050573e-16,3.0505360812439207e-06,1.361973155754278e-16,4.492058050236858e-17,1.1311051598844841e-17,1.1873790053501408e-15,8.450036945150542e-16,1.8687304075205122e-06,6.746794040498465e-17,4.878407513875599e-16,4.7954299275601305e-17,3.4705522501063536e-16,6.195072877552394e-13,2.4618532770857366e-17,4.7420155234799674e-08,2.989719799140707e-16,3.457800824084756e-06,8.302470122561939e-13,1.698487494457437e-17,1.2282865957657325e-16,5.796571349050918e-13,8.746304752512557e-11,2.475030408212052e-13,1.5599478849813693e-13,6.506329573502473e-16,3.4004145393003613e-13,1.790168091020764e-17,3.556060557879042e-17,3.7487926193448674e-13,3.695286801759633e-17,2.672968593876385e-16,1.5472779019562341e-13,2.1003433444555236e-07
1.4071653894605972e-06,0.1123756951893334,0.9,0.0,0.0,0.0,0.0,0.0995562013468936,0.0001810047958341634,2.4490405423386663e-06,1.616363847784914e-05,2.9621132963893954e-05,8.5941686165596e-07,3.297841164007699e-05,3.4650349021575317e-06,6.284993111035526e-06,5.2366750843453235e-05,0.0002014746788133092,4.693833944317975e-06,3.664052372860002e-05,1.1026620400124223e-08,8.171189986353072e-08,2.574341999033899e-08,4.46176904647792e-09,8.274117794437079e-05,4.723244796656775e-05,0.0004835860975647084,7.01929740998709e-05,0.0001241065722678764,6.398193310714396e-10,5.1648451824849904e-05,5.580552612773858e-12,9.125535606544796e-08,8.820074016671029e-13,1.1608478877141065e-12,1.1337380793705292e-12,4.014275125722736e-12,2.8960447527164634e-13,9.952148140354207e-06,6.646935067375999e-05,1.7747275307837178e-13,4.5965406076818606e-05,1.4168589887294256e-12,4.140431379284991e-13,3.6449015935159614e-05,3.0981496037302144e-12,1.2011024338002476e-15,9.24582886768274e-06,2.542326634853883e-16,3.221274327783847e-06,1.3867063520108831e-16,4.687236410589525e-17,1.190041009151191e-17,1.2303587970165751e-15,8.840955111304325e-16,1.971143125193469e-06,6.994720936174802e-17,5.054279625508259e-16,5.019941516295423e-17,3.630596169395849e-16,6.419317790750941e-13,2.598045654027741e-17,5.1088884959551584e-08,3.1236353692329585e-16,3.5869433172267717e-06,8.454445634879218e-13,1.775508430282537e-17,1.2831231696879468e-16,5.902682729741044e-13,8.906413620693427e-11,2.5895312836388976e-13,1.6298211321295993e-13,6.8185438651491e-16,3.5635881405666963e-13,1.8860946312860815e-17,3.621153706680283e-17,3.817413724929812e-13,3.874665397861157e-17,2.8008390912538937e-16,1.5750849227672495e-13,2.177687576437563e-07
1.431936671665926e-06,0.11237847183173671,0.9,0.0,0.0,0.0,0.0,0.09954773574447588,0.00018412565692767392,2.4489787856409488e-06,1.6247695744822488e-05,2.974770682468232e-05,8.593629170837956e-07,3.318166116492966e-05,3.464833276274605e-06,6.28458866284088e-06,5.33023066280276e-05,0.00020649135896118502,4.693557857928569e-06,3.6903656303442774e-05,1.1026342402715762e-08,8.170983952690774e-08,2.5741804135778604e-08,4.461730190605622e-09,8.304586842252256e-05,4.807487744776957e-05,0.0004953865433360725,7.145448002969549e-05,0.00012744204188035665,6.398251151234853e-10,5.2603725094673626e-05,5.676148809463727e-12,9.158176937525296e-08,8.85679097098502e-13,1.1690561688505076e-12,1.1406002477995473e-12,4.121709819563642e-12,2.9064043373499365e-13,1.0010843348662271e-05,6.831603707310687e-05,1.7823118328815772e-13,4.713564708141751e-05,1.4527715967748898e-12,4.1701664964719314e-13,3.748946735671423e-05,3.1862378047031506e-12,1.2226880140260513e-15,9.659521676531975e-06,2.589339898867925e-16,3.397338095837822e-06,1.411437312088265e-16,4.88665597910323e-17,1.2506937498894094e-17,1.2740342784076808e-15,9.241494915646848e-16,2.0766063499474358e-06,7.246746687888093e-17,5.23299708909839e-16,5.250069572964855e-17,3.7945727685860156e-16,6.647192441055703e-13,2.738677669351502e-17,5.495960171008262e-08,3.260647096566797e-16,3.717512763778897e-06,8.606388722543192e-13,1.8543408764912584e-17,1.3392255302318653e-16,6.008771471054545e-13,9.06648832887238e-11,2.706850368079665e-13,1.7013098654240277e-13,7.139047305336209e-16,3.731093941884301e-13,1.9849615509179248e-17,3.6862329675681e-17,3.886020189895857e-13,4.058879215757392e-17,2.9320989484884444e-16,1.602872360051919e-13,2.2564089050006197e-07
1.4567079538712548e-06,0.11238125327347626,0.9,0.0,0.0,0.0,0.0,0.09953926447765793,0.00018723762950862707,2.4489155909441855e-06,1.632727610189968e-05,2.9869074548975366e-05,8.593087574131157e-07,3.337674404885472e-05,3.464630773329021e-06,6.284175336920033e-06,5.42379590544482e-05,0.0002115268334294166,4.6932754013635335e-06,3.715930777694716e-05,1.1026057930276906e-08,8.170773121655781e-08,2.5740181838285663e-08,4.461687917357968e-09,8.3323770775809e-05,4.891723241224466e-05,0.0005072306725304619,7.271571697629097e-05,0.00013079282673519153,6.398303478472849e-10,5.3558931411196974e-05,5.771449363232514e-12,9.187854819839845e-08,8.891948961841549e-13,1.177025544612836e-12,1.147180081892794e-12,4.2296157048695475e-12,2.9158241710687083e-13,1.0065668844779426e-05,7.016926230551274e-05,1.7895842385028648e-13,4.83095066505627e-05,1.48878766338827e-12,4.1990562697260324e-13,3.8536955600273063e-05,3.2749042824003824e-12,1.2442689782464052e-15,1.0081808678605283e-05,2.6363496762489527e-16,3.5787269850546837e-06,1.4361660370923672e-16,5.090300570815871e-17,1.313067176224192e-17,1.3184025486136454e-15,9.65164914893461e-16,2.1851143429397604e-06,7.502855125626661e-17,5.414548662980046e-16,5.485811980339747e-17,3.9624795497545233e-16,6.878681693024012e-13,2.8837784349521144e-17,5.903870765173489e-08,3.4007523666536058e-16,3.849445290925894e-06,8.758299412307229e-13,1.9349839001614437e-17,1.3965927784397776e-16,6.114837591667406e-13,9.226528905229143e-11,2.826985550027176e-13,1.7744127206879187e-13,7.467866370128239e-16,3.9029457807269896e-13,2.0867774753211757e-17,3.751298352001335e-17,3.95461202632288e-13,4.2479452964376477e-17,3.0667593502156487e-16,1.630640589652684e-13,2.3365063680627879e-07
1.4814792360765836e-06,0.1123840391656121,0.9,0.0,0.0,0.0,0.0,0.09953078813170407,0.0001903408140977782,2.4488509184225157e-06,1.6402485860588757e-05,2.9985445672333658e-05,8.592543810484873e-07,3.356381464768923e-05,3.46442737422023e-06,6.283754574244907e-06,5.517368395295024e-05,0.0002165800967750465,4.692987546212539e-06,3.7407687883938934e-05,1.1025766803475665e-08,8.170557360326789e-08,2.5738553050022142e-08,4.461642139623853e-09,8.357569110028243e-05,4.975951285385989e-05,0.0005191161881192494,7.397668517531934e-05,0.000134158052179317,6.398350108954559e-10,5.451407061587375e-05,5.866457488237359e-12,9.21465919727771e-08,8.92561094156256e-13,1.184762744125741e-12,1.1534829873785363e-12,4.337964345193006e-12,2.924332781046e-13,1.0116730821404301e-05,7.202844089522569e-05,1.7965573017413675e-13,4.948677347830404e-05,1.5249006440820135e-12,4.2271243994584263e-13,3.959125996287546e-05,3.364130091414105e-12,1.2658453308991199e-15,1.0512587147281985e-05,2.6833559649910555e-16,3.765436825724939e-06,1.460892528282024e-16,5.2981533580778435e-17,1.3771644111748222e-17,1.3634607793855648e-15,1.0071407508880295e-15,2.296659474290594e-06,7.763030490782625e-17,5.598923397479136e-16,5.727164794972707e-17,4.134312763103453e-16,7.113770790319167e-13,3.033375116390194e-17,6.333262440097313e-08,3.5439481589933683e-16,3.982677817498726e-06,8.91017773255579e-13,2.0174363208087302e-17,1.4552238525994176e-16,6.220881111394669e-13,9.386535379662156e-11,2.949933812007365e-13,1.849128121898268e-13,7.805025641264094e-16,4.0791565045216967e-13,2.1915494174076235e-17,3.816349872137446e-17,4.0231892470272417e-13,4.441879562394048e-17,3.2048307181485505e-16,1.6583899841002803e-13,2.417979022082191e-07
1.5310218004872412e-06,0.11238962295802975,0.9,0.0,0.0,0.0,0.0,0.09951382245384416,0.00019652123519857916,2.448716998438506e-06,1.654021820663206e-05,3.020399440659399e-05,8.591449735870645e-07,3.3914542338086e-05,3.4640178208913536e-06,6.282895392299463e-06,5.704525705983378e-05,0.00022673612897845935,4.692398780682277e-06,3.788344367880952e-05,1.1025163949777637e-08,8.17011057462214e-08,2.5735275861702493e-08,4.461539762896567e-09,8.400476018878435e-05,5.144385017153902e-05,0.0005430024666991741,7.649781633606635e-05,0.00014092842653934894,6.398425620944335e-10,5.642414705292504e-05,6.055609737021305e-12,9.260001523392777e-08,8.98868608228379e-13,1.199566590172351e-12,1.16527982759537e-12,4.555879462392709e-12,2.938728633074294e-13,1.0207983667630064e-05,7.57624049409071e-05,1.8096531099014015e-13,5.185072853250155e-05,1.5973925697542235e-12,4.2808872236618546e-13,4.171946322211364e-05,3.544186435435454e-12,1.3089842203015723e-15,1.139919585318407e-05,2.777358068045696e-16,4.154784642449358e-06,1.5103388149723246e-16,5.726413365601707e-17,1.5105396242262535e-17,1.4556361696363071e-15,1.0939680723991556e-15,2.528821717159373e-06,8.29552100962825e-17,5.976099996197567e-16,6.226677196466786e-17,4.489737546097061e-16,7.594691373855854e-13,3.346155472455187e-17,7.259064954493293e-08,3.8395973780549376e-16,4.2527949917096056e-06,9.213837385601566e-13,2.18776349958832e-17,1.5762724901225872e-16,6.432900432730221e-13,9.706446150313967e-11,3.2042532076161404e-13,2.0033892925870399e-13,8.504454075624477e-16,4.4447012647609143e-13,2.409981639242541e-17,3.9464113713849965e-17,4.16029989594573e-13,4.844410990729977e-17,3.4912443922188223e-16,1.7138337397492622e-13,2.5850462204651336e-07
1.575610108456833e-06,0.1123946603049906,0.9,0.0,0.0,0.0,0.0,0.09949854148007167,0.00020205462068251175,2.448591088685178e-06,1.6650292058952328e-05,3.038553428391873e-05,8.590457567336793e-07,3.420436553403796e-05,3.463646005886569e-06,6.282107025964556e-06,5.872968906344935e-05,0.00023592795919352396,4.691857404716703e-06,3.828874186654887e-05,1.1024597148345838e-08,8.169690512422709e-08,2.5732303922401653e-08,4.4614349283381025e-09,8.43099417950582e-05,5.2959498938106426e-05,0.0005646197442245715,7.876591787626952e-05,0.00014706278656665978,6.398472561488362e-10,5.814298472509898e-05,6.2248805414830054e-12,9.291860742242097e-08,9.040918431664113e-13,1.2121597209289462e-12,1.1750048196765181e-12,4.753245595651296e-12,2.9488471456601706e-13,1.0278282786348807e-05,7.913782034360945e-05,1.8205314831240084e-13,5.3988000612039837e-05,1.6629066988323368e-12,4.326688171196452e-13,4.3656060143830234e-05,3.707970138784375e-12,1.3477934978626044e-15,1.2225108781452925e-05,2.861948007610336e-16,4.523281073573892e-06,1.5548328488396124e-16,6.126059555781973e-17,1.636491379245684e-17,1.5409267775383674e-15,1.1753810705251837e-15,2.7480426640457605e-06,8.788521583688344e-17,6.325110181611266e-16,6.695351684468694e-17,4.822986876537564e-16,8.039690975648915e-13,3.643268352574139e-17,8.17222008934342e-08,4.116213664471542e-16,4.499732700939988e-06,9.487020684229326e-13,2.3472297894236872e-17,1.6895249727121523e-16,6.623640746552513e-13,9.994249546744422e-11,3.4427139404883445e-13,2.1477196362426066e-13,9.162673404538824e-16,4.78870881165458e-13,2.6167193145805046e-17,4.0634194395717765e-17,4.2836496362647024e-13,5.223476708719924e-17,3.7607721003351273e-16,1.763672365077858e-13,2.740100759811735e-07
1.620198416426425e-06,0.1123997071175352,0.9,0.0,0.0,0.0,0.0,0.09948325234492464,0.0002075612065900071,2.4484599291548107e-06,1.674784503814399e-05,3.05537782676225e-05,8.589458281944709e-07,3.447067211153943e-05,3.463271076952289e-06,6.281308576065974e-06,6.041400475004248e-05,0.0002451632200056781,4.691308005836966e-06,3.867348346437812e-05,1.1024006708122117e-08,8.169252935256968e-08,2.572931066485054e-08,4.461317743335598e-09,8.454300146019654e-05,5.4474906395579056e-05,0.0005863379029748021,8.103315287193336e-05,0.00015323124761312912,6.398498856620826e-10,5.986160247684701e-05,6.3932572759022535e-12,9.315754325352242e-08,9.08917271931757e-13,1.2240969190724339e-12,1.183917991326683e-12,4.951634284630224e-12,2.9564397219989004e-13,1.033798766635151e-05,8.252421828717785e-05,1.8306133232625595e-13,5.613341708995003e-05,1.7286452578007645e-12,4.3701662968378744e-13,4.5611565818763046e-05,3.873293711279735e-12,1.3865879118357942e-15,1.3076842313533736e-05,2.9465266087223244e-16,4.908794526294386e-06,1.599319670921082e-16,6.539055449224248e-17,1.7680492704254737e-17,1.6284121194872378e-15,1.2598770299928176e-15,2.9769083105030517e-06,9.29447234687117e-17,6.683110162602834e-16,7.182067077249255e-17,5.168847891055185e-16,8.496141525523541e-13,3.955287064228146e-17,9.165007064554273e-08,4.402780671018687e-16,4.749945888762274e-06,9.760099611207191e-13,2.512530604890655e-17,1.8068494858766567e-16,6.814308186465379e-13,1.0281942985514503e-10,3.690204769074623e-13,2.2972419802676747e-13,9.848217819144863e-16,5.146997410703158e-13,2.833075133390434e-17,4.180382803982845e-17,4.4069522499255795e-13,5.618515987699216e-17,4.041481393100121e-16,1.8134555835279022e-13,2.8995970721534837e-07
1.6647867243960167e-06,0.11240476172585202,0.9,0.0,0.0,0.0,0.0,0.09946795783530084,0.00021304165260702907,2.4483234072729566e-06,1.6833480210183493e-05,3.070967415951655e-05,8.588451901174841e-07,3.471438550074732e-05,3.4628929886032724e-06,6.280503039283911e-06,6.209808369675013e-05,0.0002544371454500933,4.69075261821189e-06,3.903869412295567e-05,1.102339212218845e-08,8.168797467316807e-08,2.5726296153173355e-08,4.461187971708243e-09,8.470824567558506e-05,5.599007268774498e-05,0.0006081455182663939,8.329952308180747e-05,0.00015942943063723775,6.398503941883982e-10,6.157999938388313e-05,6.560760953738384e-12,9.332161952170177e-08,9.133733568860622e-13,1.2354110774302753e-12,1.19205158039845e-12,5.1509035255765814e-12,2.9616584941721836e-13,1.0387673792004617e-05,8.591880453744925e-05,1.8399554166111743e-13,5.828603833617314e-05,1.7945792144261464e-12,4.411437500712121e-13,4.758488903441922e-05,4.0400636493980736e-12,1.4253674944820379e-15,1.3953734449434528e-05,3.0310938568383835e-16,5.311182321110116e-06,1.6437992931176763e-16,6.96528712782087e-17,1.905211037063013e-17,1.7180782266548967e-15,1.347440457897811e-15,3.215317483133842e-06,9.813295740630657e-17,7.050046226521114e-16,7.686744154910047e-17,5.527260308479624e-16,8.963970141349578e-13,4.282306581177315e-17,1.0241189221266128e-07,4.699269616634532e-16,5.003105040576429e-06,1.003307437836901e-12,2.68365219364813e-17,1.9282353601185453e-16,7.004902900361557e-13,1.056952668977591e-10,3.946680314589103e-13,2.4519413074268146e-13,1.0561170788547554e-15,5.519610686462464e-13,3.059038322119157e-17,4.2973015553495384e-17,4.5302078325771504e-13,6.029586255630593e-17,4.333408910958229e-16,1.8631854203820074e-13,3.063530300290094e-07
1.7093750323656086e-06,0.11240982255909684,0.9,0.0,0.0,0.0,0.0,0.09945266056719476,0.00021849662905322261,2.4481814407695203e-06,1.6907791156593085e-05,3.085410221228767e-05,8.587438474717881e-07,3.493642738621964e-05,3.4625117121022263e-06,6.279692633227111e-06,6.378181206055571e-05,0.0002637452591660626,4.69019275260383e-06,3.9385348301744715e-05,1.1022753020082883e-08,8.16832383391752e-08,2.572326053601423e-08,4.461045445747034e-09,8.480985305223191e-05,5.7504998001745674e-05,0.0006300317206555404,8.556503034609869e-05,0.00016565316205908925,6.398487381277397e-10,6.329817453024203e-05,6.727412911717951e-12,9.341548826954865e-08,9.174865279721667e-13,1.2461334425365951e-12,1.199437738470745e-12,5.3509180836447754e-12,2.964651001675868e-13,1.0427901884474553e-05,8.931895421043665e-05,1.8486105022819901e-13,6.044499627417085e-05,1.8606817684796033e-12,4.4506118981883237e-13,4.95749894630057e-05,4.2081908593065e-12,1.4641322793920235e-15,1.4855114213707122e-05,3.115649736899342e-16,5.730273198007809e-06,1.688271728372998e-16,7.404638093458453e-17,2.0479695756252703e-17,1.8099118201226674e-15,1.4380536137652961e-15,3.463156099507373e-06,1.0344918137265755e-16,7.425867431482993e-16,8.209290303898209e-17,5.898154737445368e-16,9.44310754058808e-13,4.624405620994005e-17,1.1404520233894136e-07,5.005649390541082e-16,5.258894059773511e-06,1.03059452073599e-12,2.860579351428848e-17,2.0536709910137704e-16,7.195425042985867e-13,1.0857000893019339e-10,4.2120886149974667e-13,2.6118013849065287e-13,1.1301600822403825e-15,5.906584445113977e-13,3.294585232270613e-17,4.4141757886054684e-17,4.653416484298251e-13,6.456736069554262e-17,4.636585259487619e-16,1.9128638511343004e-13,3.2318957654204753e-07
1.7539633403352004e-06,0.11241488814099147,0.9,0.0,0.0,0.0,0.0,0.09943736299104017,0.00022392681282253099,2.4480339756479546e-06,1.6971360430819746e-05,3.098787995311052e-05,8.586418078198237e-07,3.5137714413903895e-05,3.462127234339298e-06,6.278879009743011e-06,6.546508271745341e-05,0.0002730833616906648,4.689629539607115e-06,3.97143718299666e-05,1.1022089158655125e-08,8.167831854721939e-08,2.5720204039717342e-08,4.4608900615113985e-09,8.485186978607356e-05,5.901968256437928e-05,0.0006519861858532575,8.782967657416463e-05,0.00017189847066107408,6.398448858927032e-10,6.501612701158757e-05,6.8932346825430765e-12,9.344365189740961e-08,9.212813280100188e-13,1.2562936969541287e-12,1.2061084175172485e-12,5.551549384623068e-12,2.9655600364311856e-13,1.0459217197808835e-05,9.272220653416198e-05,1.856627561211779e-13,6.260948900791036e-05,1.9269281835485803e-12,4.4877941092751143e-13,5.1580875165401016e-05,4.377590439563403e-12,1.5028823012733407e-15,1.578030532217887e-05,3.20019423346084e-16,6.165869934421133e-06,1.7327369905568338e-16,7.85699004174226e-17,2.1963134066082116e-17,1.9039002892716834e-15,1.531696720368682e-15,3.720298687702326e-06,1.0889269721750998e-16,7.810525519350301e-16,8.749600740013793e-17,6.281453527278409e-16,9.933487927533919e-13,4.98164762153712e-17,1.2658738007289001e-07,5.321886905285125e-16,5.5170109707266785e-06,1.057871232815387e-12,3.043295632370205e-17,2.183143980640217e-16,7.385874774900183e-13,1.1144365837512715e-10,4.486371742517534e-13,2.7768049485132315e-13,1.2069562468781396e-15,6.307947195973419e-13,3.539680295348394e-17,4.5310056022516137e-17,4.776578308928439e-13,6.900005698088995e-17,4.951035409567053e-16,1.9624927989740312e-13,3.404688962595299e-07
