Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63)
2.536139411535216e-15,0.11224537200007652,0.9,0.0,0.0,0.0,0.0,0.09999999999931829,1.7459762857465693e-13,1.7451236114546825e-13,1.206370160493868e-13,1.2063701802554766e-13,1.0448741105441802e-13,1.0448747064635146e-13,1.0448462201540252e-13,1.0448462217904965e-13,9.316531877179309e-14,9.316575041979942e-14,8.435351901804476e-14,8.435352046909389e-14,8.515089239881482e-17,1.1261180984601494e-19,4.7644603592129895e-20,1.0325143662717652e-20,1.374906348149559e-18,1.1457889113572406e-25,9.830563115595251e-21,5.796809751583779e-22,7.59634140446401e-22,2.3194943746199448e-21,2.0348140755769067e-25,8.265793859876097e-22,2.0330065688448353e-21,5.68433814532403e-22,4.0078139825613175e-22,5.01558770894078e-22,3.130783851220817e-30,9.448314364852269e-19,4.315279347161339e-19,2.091072853504504e-27,2.3991808830678323e-22,9.871777762775701e-23,3.831671509123372e-31,1.426931834465744e-22,2.1349292137138322e-23,8.942488696748099e-32,5.636839199901343e-31,9.508870698126033e-27,3.333648900398075e-31,9.350964925737178e-35,3.3340961173838874e-31,2.0048697099335927e-35,1.1227115487772933e-44,2.645285499483057e-42,1.187925421431686e-50,4.343226817520596e-36,2.2686301578153536e-46,4.9559942135799205e-46,1.0215241360217404e-54,2.1714887180342515e-54,4.9722242222682315e-43,5.880719556964759e-45,7.476377755652921e-51,1.1162226112099135e-49,6.3460548697415946e-27,1.890877914788945e-32,1.2745428755726138e-55,2.7551629954149532e-55,5.150904503697524e-34,1.2727175945844861e-32,1.6897692760517257e-51,4.890907209903563e-46,3.814638953246953e-52,7.07327666618818e-53,4.352285002404191e-44,2.898980059110371e-34,8.537831620276288e-33,5.979179750671436e-56,8.0613998094771285e-56,3.577838969810422e-26
5.074482245669507e-15,0.11224537200015311,0.9,0.0,0.0,0.0,0.0,0.09999999999863597,3.4934695218024244e-13,3.4903524781580266e-13,2.413788398255226e-13,2.4137884801236846e-13,2.0906548286399296e-13,2.090657216024219e-13,2.0906001879698065e-13,2.090600194547992e-13,1.8641158047787364e-13,1.8641292650149695e-13,1.6878032317603017e-13,1.6878032917008727e-13,3.112357473809024e-16,4.50573988143087e-19,1.9069999748535107e-19,4.13267863779947e-20,2.7541132968415066e-18,9.171887096080223e-25,3.9344929907461015e-20,4.264023524164376e-21,3.040516222583513e-21,9.283062237355891e-21,1.6288066368709788e-24,2.9163893961161074e-21,4.067774458546291e-21,1.9981508673353537e-21,1.4180910626244387e-21,1.7893250291846723e-21,2.2386991588874483e-29,1.4086605349406289e-18,1.345254018411969e-18,8.377353311321165e-27,7.377838602364736e-22,6.17642042853705e-22,4.3044366169842455e-30,5.046631031514331e-22,1.5193418300910335e-22,1.2179846214465898e-30,9.128032419629632e-31,3.8060263897989814e-26,5.058145368864525e-31,7.486457720993622e-34,5.058780861612645e-31,8.200639779112452e-35,1.4427421443869944e-43,5.630899382995592e-41,5.1747618435466935e-49,5.477165410751058e-35,3.9240806405835086e-45,1.1214712316547608e-44,3.5525295952537695e-53,9.932937820018952e-53,2.1232240681449056e-41,9.134421101837378e-44,2.395673192592119e-49,2.646296841822118e-48,2.5400757836817946e-26,2.782266167625157e-31,6.912045108741386e-54,1.9571985242354286e-53,4.482718837297761e-33,1.908736363044575e-31,1.4105907079911444e-49,7.828718525855426e-45,3.187737164068777e-50,1.1829292772137592e-50,3.845981291152656e-43,2.1658467474635182e-33,1.2562693696925465e-31,4.085961438771226e-54,7.645659450613758e-54,1.4320765582971255e-25
1.0151167913938088e-14,0.11224537200030629,0.9,0.0,0.0,0.0,0.0,0.09999999999727133,6.988456096208976e-13,6.977850943628441e-13,4.828624787140385e-13,4.828625130643434e-13,4.182212695722503e-13,4.182222261129814e-13,4.182108048746363e-13,4.1821080752422115e-13,3.7290410388636604e-13,3.729078048687257e-13,3.376339254347765e-13,3.376339505048273e-13,1.058626724168344e-15,1.801817707647227e-18,7.630277238147864e-19,1.6535540359975675e-19,5.530235477533791e-18,7.339642144519589e-24,1.5741237191346989e-19,2.932761892061096e-20,1.2166025364552006e-20,3.7136660116345375e-20,1.3032463615603331e-23,9.396314731611369e-21,8.13729562006286e-21,6.402879160771166e-21,4.588196691011534e-21,5.860996116857583e-21,1.4738795911256768e-28,1.8124646495780423e-18,3.6965602924936095e-18,3.3622945966974194e-26,1.9970863540256517e-21,3.4263824994527594e-21,3.9533767883869145e-29,1.6317203313304794e-21,9.955233599919214e-22,1.470907955744673e-29,1.614076238885928e-30,1.5229063385191916e-25,6.706985209700734e-31,5.9914414729470806e-33,6.707472825956328e-31,3.317315540037712e-34,1.622421225235667e-42,9.962791664940676e-40,1.8725011605732496e-47,6.142772214987897e-34,6.541047336312144e-44,2.2595911354608453e-43,1.1879670714998914e-51,4.0432550645895693e-51,7.544296059765613e-40,1.253884438393136e-42,7.671315256653149e-48,5.718284756618328e-47,1.016361180410802e-25,3.825945516741564e-30,3.200298578898913e-52,1.098211026137391e-51,3.993523555724086e-32,2.6604614431452827e-30,1.0181938673771405e-47,1.2517728085024865e-43,2.0469590448950458e-48,1.5208715842076458e-48,3.244054132442364e-42,1.5013604288659277e-32,1.7275191779429245e-30,2.3791621099544783e-52,6.004155851441008e-52,5.7302124543649125e-25
1.5227853582206668e-14,0.11224537200045945,0.9,0.0,0.0,0.0,0.0,0.09999999999590668,1.048344278085976e-12,1.046317221518746e-12,7.243461089388069e-13,7.243461837408885e-13,6.273766993844432e-13,6.273787337027911e-13,6.273615834597478e-13,6.273615891115662e-13,5.593966272911896e-13,5.594029139074966e-13,5.064875216362988e-13,5.064875761577587e-13,2.023026896094638e-15,3.827919977770797e-18,1.6215588241705027e-18,3.5140569473915657e-19,8.329210441994504e-18,2.0988196745405418e-23,3.34510706263039e-19,7.722394179982892e-20,2.5855279530645923e-20,7.891168067862656e-20,3.7263943903875556e-23,1.7381606064312554e-20,1.2206802538060301e-20,1.1806650249927251e-20,8.508350571911836e-21,1.0947973857752282e-20,3.7962199634000508e-28,1.988238213790934e-18,6.275897133405897e-18,7.1645893600491e-26,3.3659547307566703e-21,8.160019933482884e-21,1.1330825494712392e-28,3.0246594969152416e-21,2.55876714087407e-21,4.7518037932080624e-29,2.5753888902513715e-30,3.2364858922227365e-25,7.572676702098075e-31,1.7133449182025457e-32,7.57249077934659e-31,7.486048168829351e-34,5.356722121080671e-42,3.7800487280805854e-39,7.798860274957384e-47,1.94675442887119e-33,2.5057540193629334e-43,9.067213463831375e-43,4.829842322173389e-51,1.7277334327852335e-50,3.5353517076117464e-39,4.427903367412956e-42,3.391724561620695e-47,2.324678249683552e-46,2.159974331173041e-25,1.313652002965792e-29,1.3187125375425735e-51,4.751944326964791e-51,1.1966750776852448e-31,9.176722019150779e-30,5.197550621969528e-47,4.770882151446905e-43,9.0783502189752e-48,8.211466866036545e-48,9.858690014408283e-42,3.9616407031868743e-32,5.931498549357285e-30,1.0051173451083169e-51,2.757962649780093e-51,1.2177910193084264e-24
2.030453925047525e-14,0.11224537200061263,0.9,0.0,0.0,0.0,0.0,0.09999999999454204,1.3978429580957008e-12,1.3946891176751094e-12,9.658297304998322e-13,9.658298603951439e-13,8.365317723153993e-13,8.365352446981519e-13,8.36512354547333e-13,8.365123642168343e-13,7.458891506923445e-13,7.4589812500213e-13,6.753411117805969e-13,6.753412063834835e-13,3.1469444500981696e-15,6.5285313399837735e-18,2.7662797346757875e-18,5.994740021364982e-19,1.115482153725118e-17,4.427158761705466e-23,5.706341740634432e-19,1.5172965769709525e-19,4.410827878136149e-20,1.3460308627705853e-19,7.859652718377431e-23,2.6352039185437796e-20,1.6276295648842194e-20,1.7856309063114684e-20,1.2923950679135565e-20,1.672395704362076e-20,7.328880003208153e-28,2.0647514425992024e-18,8.954494322718215e-18,1.2256779047521691e-25,4.780369424584761e-21,1.488257393144983e-20,2.336150780779431e-28,4.592964968401631e-21,4.9321810044446076e-21,1.076725593648924e-28,3.935013901255412e-30,5.521341319750572e-25,8.09803465912176e-31,3.614135748326212e-32,8.096570203104831e-31,1.3332162542162796e-33,1.321335182100093e-41,1.0355610323328732e-38,2.954760183929303e-46,4.3769801787963433e-33,7.1231146140920414e-43,2.6382495301643397e-42,1.9541962887612883e-50,7.01593598503035e-50,1.1151739017816982e-38,1.1584522921974594e-41,1.1591882930450504e-46,6.7715465560914e-46,3.6848470373812233e-25,3.137346232877461e-29,6.001400614113079e-51,2.1582894351046535e-50,2.615251872693028e-31,2.1994407736259107e-29,2.1027435573652932e-46,1.2831042096154569e-42,4.1208076400055517e-47,3.8579298579422224e-47,2.2740061781136306e-41,7.792894754421821e-32,1.4165977433130106e-29,4.9474986518889166e-51,1.3524746798161601e-50,2.0775178335760655e-24
3.045791058701241e-14,0.11224537200091898,0.9,0.0,0.0,0.0,0.0,0.09999999999181276,2.096840346169762e-12,2.091178805780495e-12,1.4487969532886123e-12,1.4487972283752928e-12,1.2548410806448919e-12,1.2548482753102954e-12,1.2548138791164241e-12,1.2548138992143337e-12,1.1188741974860443e-12,1.1188886389098418e-12,1.0130482778532602e-12,1.0130484780420913e-12,5.647201730940906e-15,1.3512004605319472e-17,5.7273494450907066e-18,1.2411517586954776e-18,1.6876589047591213e-17,1.2092219294750564e-22,1.1813972236622731e-18,3.712029379816692e-19,9.132510780560125e-20,2.7863118128399485e-19,2.1464677950696573e-22,4.5644939821552304e-20,2.4415250987815626e-20,3.082912140156519e-20,2.2442840030464308e-20,2.9264173829787313e-20,1.7494388570197262e-27,2.1328588501187253e-18,1.439660777830265e-17,2.5510885488797823e-25,7.646233070656275e-21,3.3065407615243063e-20,5.990755431981004e-28,7.972546544638294e-21,1.1749031407604606e-20,3.1505277046520666e-28,7.810937897609375e-30,1.1431801738557155e-24,8.859494773032957e-31,9.871870959715875e-32,8.853689914621076e-31,3.0045004840985868e-33,4.714036669712919e-41,4.342621073867687e-38,2.026827479886667e-45,1.283620674327067e-32,3.283707594096659e-42,1.2545745455301413e-41,1.485553898702984e-49,5.5490801924912176e-49,5.698538673118473e-38,4.52985244132274e-41,7.12867634426118e-46,3.150692185480259e-45,7.629385306960644e-25,9.972746651185645e-29,5.139009870096138e-50,1.9269766467432235e-49,7.493489152260242e-31,7.028747740172811e-29,1.7200962899119316e-45,5.185875162643791e-42,3.627224096843907e-46,4.038028935741661e-46,7.48468884080146e-41,1.9087632536116605e-31,4.5029682259705455e-29,4.799410074822484e-50,1.4110899246997412e-49,4.301464825664256e-24
4.061128192354957e-14,0.11224537200122535,0.9,0.0,0.0,0.0,0.0,0.09999999998908349,2.7958377788671686e-12,2.787366102145372e-12,1.9317641442177286e-12,1.9317646197834728e-12,1.6731490767179569e-12,1.6731613198840461e-12,1.6731153760920266e-12,1.6731154103749262e-12,1.4918592442662528e-12,1.4918792283139885e-12,1.3507554216513531e-12,1.3507557675934163e-12,8.447209589869605e-15,2.2974010453957406e-17,9.740728491884028e-18,2.110861498767415e-18,2.2715205766228442e-17,2.5301110319937622e-22,2.0091878594751642e-18,7.073716236975075e-19,1.5532445581419956e-19,4.737929656486028e-19,4.490600582094945e-22,6.639099438374665e-20,3.2554159747820794e-20,4.473111218460336e-20,3.270673554624267e-20,4.2899924579386735e-20,3.2700577390723874e-27,2.1362723558315765e-18,1.990341517641361e-17,4.362531971205767e-25,1.0539202523062494e-20,5.87025814682702e-20,1.1713176210872273e-27,1.1615014773096735e-20,2.1927163409478174e-20,6.81470873302049e-28,1.364608903842945e-29,1.9443047466973394e-24,9.403428477221764e-31,2.065592516066306e-31,9.390040445216422e-31,5.348286220715887e-33,1.111003609887562e-40,1.128856458641044e-37,6.655934002977556e-45,2.807567291588443e-32,8.897474921210651e-42,3.5008080482529543e-41,5.0718768912116905e-49,1.9417890589603555e-48,1.7622693797371337e-37,1.1204830455825162e-40,2.393258451360677e-45,9.192730242360088e-45,1.2975951002888955e-24,2.3091182436945203e-28,1.8270093032360134e-49,7.010150343356219e-49,1.623838712554653e-30,1.6344080711639554e-28,6.576244235079356e-45,1.4039767419702353e-41,1.3131468278318884e-45,1.6934803234744504e-45,1.7000625852879836e-40,3.639919810049235e-31,1.0426301243711067e-28,1.7912054695688577e-49,5.519850287591425e-49,7.315891772342286e-24
6.091802459662389e-14,0.112245372001838,0.9,0.0,0.0,0.0,0.0,0.09999999998362494,4.193832794299916e-12,4.1793586454329865e-12,2.8976984214599808e-12,2.897699481804049e-12,2.5097607604862983e-12,2.5097874574078395e-12,2.5097182794055928e-12,2.509718354424048e-12,2.2378293377823695e-12,2.2378604545188127e-12,2.026169636105642e-12,2.026170407229837e-12,1.4420566986280155e-14,5.0031697824284034e-17,2.1222341282007292e-17,4.598906943119535e-18,3.481653760656393e-17,7.98908342762949e-22,4.377349354238034e-18,1.8030261406890507e-18,3.3843108146390837e-19,1.0318135406785893e-18,1.417449088586903e-21,1.091442679537973e-19,4.883184767881569e-20,7.331082252219768e-20,5.3900515105154455e-20,7.123750743785493e-20,8.065587145585736e-27,2.131889338176122e-18,3.0928240136418296e-17,9.646494537534872e-25,1.6328732533234573e-20,1.3453979375056615e-19,3.0551374747678095e-27,1.9133844552891438e-20,5.3950035639242293e-20,2.1369702561602517e-27,3.255257468353274e-29,4.236378444257596e-24,1.0477338448195977e-30,6.522788726563807e-31,1.0432466746381121e-30,1.2047772047299569e-32,3.8603031091933775e-40,4.62296533512673e-37,4.0944763686824695e-44,9.456045674019259e-32,4.397426122995032e-41,1.8010133624661508e-40,3.706677064948371e-48,1.4999490169954375e-47,1.1355479025816128e-36,4.221848169903758e-40,1.848804156161887e-44,5.124313434301004e-44,2.827285071933303e-24,8.62077012769796e-28,1.4078942562071442e-48,5.711520897761632e-48,5.473503033813168e-30,6.177971232503466e-28,6.700244824423916e-44,7.030796726300039e-41,9.616961633390273e-45,2.1098520179947107e-44,5.6371808588654345e-40,9.285651296163282e-31,3.8925138002946857e-28,1.51544515872831e-48,5.3116033144469644e-48,1.5940437246902107e-23
8.122476726969821e-14,0.11224537200245074,0.9,0.0,0.0,0.0,0.0,0.09999999997816639,5.591828096094446e-12,5.5710240491651976e-12,3.863632500118923e-12,3.863634495139505e-12,3.346364267235615e-12,3.346413688027256e-12,3.3463210106895072e-12,3.346321149896193e-12,2.983799431214395e-12,2.983841752133364e-12,2.701583711721104e-12,2.701585162587211e-12,2.0704514057781793e-14,9.252342128617156e-17,3.926090706945543e-17,8.507708245300413e-18,4.7749581572982964e-17,2.0739194689963957e-21,8.098096388354674e-18,3.728371653653365e-18,6.261442615705687e-19,1.9077532767498493e-18,3.677961167268266e-21,1.5273353162753477e-19,6.510933758013152e-20,1.0239337283070177e-19,7.554345543579672e-20,1.0033155272221792e-19,1.6237570128480124e-26,2.125079366483802e-18,4.1955492319004086e-17,1.8217219281321588e-24,2.211866037893182e-20,2.5700895986554743e-19,6.36972829870894e-27,2.6809980054630842e-20,1.0840528163506258e-19,5.185885169063753e-27,6.565377970993793e-29,7.837885730375404e-24,1.1606473270084467e-30,1.6934285825263442e-30,1.1487936824651346e-30,2.133115890363734e-32,9.786686425483886e-40,1.3126125018882478e-36,1.6095747724112914e-43,2.5621045852235144e-31,1.5107365687863813e-40,6.357016231754667e-40,1.7401746960939345e-47,7.240840160825432e-47,4.766826532988647e-36,1.129558782402658e-39,9.05220274020347e-44,1.9537552388266323e-43,5.230868052250823e-24,2.5145292744341526e-27,6.814550086451293e-48,2.8398729132194546e-47,1.4972422411232515e-29,1.8286892825671487e-27,3.801762529470108e-43,2.52988208802881e-40,4.1905300727694987e-44,1.323461569633513e-43,1.3896151871204442e-39,1.921129437837133e-30,1.1353788300304675e-27,7.751341067839385e-48,2.8956767052762125e-47,2.949222056587896e-23
1.0153150994277254e-13,0.11224537200306342,0.9,0.0,0.0,0.0,0.0,0.09999999997270784,6.989823568014597e-12,6.9626902534698795e-12,4.8295664612626016e-12,4.829569598427089e-12,4.182962936185772e-12,4.183039974299151e-12,4.182923640207026e-12,4.182923857445222e-12,3.729769524596658e-12,3.729823084389318e-12,3.3769977051761814e-12,3.3769999867759527e-12,2.6977858170702545e-14,1.4414446620055198e-16,6.117866225882976e-17,1.3256996207449999e-17,6.118806585614586e-17,3.959172615249882e-21,1.2619238092276992e-17,6.157466708257518e-18,9.75760280303982e-19,2.9714549202934744e-18,7.019125918573855e-21,1.9615165514842443e-19,8.138675494987167e-20,1.3136359096995577e-19,9.710078861761977e-20,1.2931176941137205e-19,2.642778886507873e-26,2.1245759878995443e-18,5.297643807963469e-17,2.885743504148725e-24,2.790608176588917e-20,4.070761791784983e-19,1.054269380921619e-26,3.445577921753263e-20,1.7625871967311385e-19,9.3148213405583e-27,1.0737818489279526e-28,1.2214274327968087e-23,1.2810453732485373e-30,3.233004410940686e-30,1.2582991055354327e-30,3.407541898121777e-32,1.9456863372720275e-39,2.7262699730126714e-36,4.006702289155998e-43,4.988500527359872e-31,3.523489580739069e-40,1.4920693980573948e-39,4.776103055952429e-47,2.0045679989203368e-46,1.1651116379368009e-35,2.3003915823200468e-39,2.446439472608507e-43,4.644071337895924e-43,8.151593181688843e-24,5.0621869119680254e-27,1.8935846126187313e-47,7.958975541527521e-47,2.935188113585235e-29,3.717803513143296e-27,1.0910130110405573e-42,5.792551008744991e-40,1.087056241413402e-43,3.9614132537291516e-43,2.7225053697252234e-39,3.173572000799089e-30,2.285716023181853e-27,2.200451938799366e-47,8.400643919653756e-47,4.59598463470745e-23
1.4214499528892118e-13,0.11224537200428884,0.9,0.0,0.0,0.0,0.0,0.09999999996179072,9.785815398851244e-12,9.745982814064552e-12,6.761433770313407e-12,6.761440273880284e-12,5.856135037815342e-12,5.856292836749951e-12,5.856128368642917e-12,5.856128813729071e-12,5.221709711101505e-12,5.221785962194673e-12,4.727825263344148e-12,4.72782999395202e-12,3.9513269606352456e-14,2.9500202092288127e-16,1.252488495333538e-16,2.7139288787128143e-17,9.070374261329327e-17,1.2391765143582278e-20,2.5838246410544275e-17,1.3641461335579502e-17,1.9980235575352348e-18,6.0755979632368574e-18,2.194413963538281e-20,2.8287466354310015e-19,1.1394158610292256e-19,1.8923313375696318e-19,1.4015672258782959e-19,1.87185515238605e-19,5.731887541950888e-26,2.123806547105534e-18,7.501809328308934e-17,6.198253068110199e-24,3.9480940741593357e-20,8.51214083068881e-19,2.3354416448284478e-26,4.972668507082539e-20,3.817445657036627e-19,2.3424257274609795e-26,2.3575687401360595e-28,2.5010661056861017e-23,1.5624804816844657e-30,1.0121189602617766e-29,1.4910722732731004e-30,6.569742101017687e-32,5.711557384044044e-39,8.73671827737345e-36,1.9926363860363142e-42,1.6108310485760137e-30,1.6014359284746998e-39,6.93152826087061e-39,3.420099388363638e-46,1.4749197284384065e-45,6.245737416990186e-35,7.029482180514055e-39,1.848202165717791e-42,2.272137646137737e-42,1.6691676893517705e-23,1.7025323176084934e-26,1.3917333725025716e-46,6.005905374646968e-46,9.637197624538302e-29,1.2966025378933824e-26,9.51165590221192e-42,2.7166879435603765e-39,5.9017616251251354e-43,3.8383988779030195e-42,7.8382975913041e-39,7.033072834304309e-30,7.687399666572427e-27,1.7028536186075496e-46,6.945721313569141e-46,9.411150944453881e-23
2.233719659812185e-13,0.11224537200673963,0.9,0.0,0.0,0.0,0.0,0.09999999993995651,1.5377802268209094e-11,1.5312390442226116e-11,1.0625166170500593e-11,1.0625183320315623e-11,9.202388031135081e-12,9.2027996099013e-12,9.202535909580674e-12,9.202537066886854e-12,8.20559008317201e-12,8.205712488558913e-12,7.429478829032978e-12,7.429491305803363e-12,6.457685501938926e-14,7.687578905388526e-16,3.2651508051223063e-16,7.074308483922357e-17,1.5930425584877015e-16,5.635367741205749e-20,6.73822077837859e-17,3.8103766762782883e-17,5.210869753232653e-18,1.5795343697521844e-17,9.95482543975965e-20,4.562580455165119e-19,1.7905384110893254e-19,3.049326180349421e-19,2.2623627630813257e-19,3.028856344334635e-19,1.571051488864039e-25,2.1237371665907174e-18,1.190999385271768e-16,1.7833867121864066e-23,6.263008449931211e-20,2.2603135210724825e-18,6.512333589330783e-26,8.025710300490763e-20,1.045025168795804e-18,7.311463091984265e-26,6.549708318265684e-28,6.522811856740733e-23,2.360840593723317e-30,4.60501315595851e-29,2.0366500814058904e-30,1.6228824587945722e-31,2.3845185027424145e-38,3.906518947377398e-35,1.4870718941903327e-41,7.516338872610326e-30,1.1439002923669209e-38,5.03118052551702e-38,4.056072851829445e-45,1.7821766235288588e-44,5.115556516679587e-34,3.029664550436466e-38,2.3662134155340885e-41,1.7143763489357727e-41,4.353209703714951e-23,7.878381936388691e-26,1.680364812414185e-45,7.383669425272745e-45,4.573765639465501e-28,6.461369811765101e-26,1.3336549531482661e-40,2.0121362131083117e-38,4.693377259858492e-42,5.796728954560255e-41,3.2193869940118465e-38,1.965005528436889e-29,3.557305199535049e-26,2.1282560671352335e-45,9.071285156898398e-45,2.454520788018385e-22
3.045989366735158e-13,0.11224537200919044,0.9,0.0,0.0,0.0,0.0,0.09999999991812229,2.0969792345193813e-11,2.0878615280574825e-11,1.4488896352774623e-11,1.4488928062183714e-11,1.2548549875086003e-11,1.2549307431258881e-11,1.2548941537548548e-11,1.2548943660635422e-11,1.1189470454303323e-11,1.118963978706893e-11,1.013113084407559e-11,1.0131153915124054e-11,8.963866582137186e-14,1.414389235332101e-15,6.008517568516243e-16,1.3017115897237714e-16,2.375002398479141e-16,1.3724600482703714e-19,1.240319443391732e-16,7.20597160917665e-17,9.592035956055478e-18,2.900632812964566e-17,2.4205926244343896e-19,6.2963488770746e-19,2.4417120123711944e-19,4.2062808548390556e-19,3.123123628681493e-19,4.1858026260675954e-19,2.9489391495315455e-25,2.12373536055037e-18,1.6318172123595266e-16,3.5180931166866265e-23,8.577921353785341e-20,4.190236257482253e-18,1.2303675757354867e-25,1.107863033794159e-19,1.960604627735113e-18,1.4434767720126688e-25,1.236629055081037e-27,1.2007026892562271e-22,3.478621805252432e-30,1.1218721084604436e-28,2.69064544072881e-30,3.018136581891507e-31,5.829053074245736e-38,9.784059439931075e-35,4.5187556195113485e-41,1.8464144593012108e-29,3.523579034128687e-38,1.5573865883021501e-37,1.4201795154792946e-44,6.271275164893101e-44,1.6284943697907965e-33,7.489242501261021e-38,8.825676766996785e-41,5.291471881693339e-41,8.013277323505315e-23,1.8906753831447518e-25,5.902520196456837e-45,2.6061210177043575e-44,1.130439016768296e-27,1.6225339322629347e-25,5.067424140319452e-40,6.221749581094919e-38,1.451055040438744e-41,2.2429910661122733e-40,7.823892174575796e-38,3.71646710978876e-29,8.536917129107466e-26,7.523095775896536e-45,3.2430784892193435e-44,4.51833232088193e-22
3.8582590736581307e-13,0.11224537201164127,0.9,0.0,0.0,0.0,0.0,0.09999999989628808,2.6561785629797873e-11,2.644465668675897e-11,1.8352624317136778e-11,1.835267449942032e-11,1.5894620630192165e-11,1.589581630081617e-11,1.5895345255492642e-11,1.5895348594975477e-11,1.4173350824495448e-11,1.4173567857789095e-11,1.2832781308472881e-11,1.283281782190997e-11,1.146995099869586e-13,2.231730903781197e-15,9.482035092829655e-16,2.0540859233272333e-16,3.2531820366661154e-16,2.648931642933627e-19,1.9578728619504387e-16,1.1550894312215425e-16,1.5141522531890492e-17,4.5688446744048934e-17,4.665311942260866e-19,8.030111266450828e-19,3.092961852591877e-19,5.363231863909172e-19,3.98388110286407e-19,5.342742825654156e-19,4.706850065906369e-25,2.1237366927195496e-18,2.072635065484926e-16,5.89422364954923e-23,1.089283516749178e-19,6.640982496128626e-18,1.9709458429643111e-25,1.4131538532362856e-19,3.1284819644575194e-18,2.371408427588349e-25,1.9807252394730737e-27,1.8953712094605584e-22,4.999728832593754e-30,2.1658799606188543e-28,3.481876885444087e-30,4.842823943729691e-31,1.17043013123525e-37,1.9956278001977627e-34,1.1751904712204646e-40,3.581500088790038e-29,8.58139308618019e-38,3.8042168302049486e-37,4.511275590534256e-44,1.9960477439896638e-43,3.8937522479252906e-33,1.5147266884310927e-37,2.527028952684916e-40,1.2904122347175819e-40,1.2649370884141335e-22,3.570745068761847e-25,1.8855328005304845e-44,8.341269541398498e-44,2.2005587908055712e-27,3.187116820917852e-25,1.4732251097817562e-39,1.4616334462607789e-37,3.830579122492459e-41,6.618162016896867e-40,1.5649253254270525e-37,5.957673126793791e-29,1.6122891856363498e-25,2.4268622607517226e-44,1.0492319857684013e-43,7.132583099430704e-22
5.482798487504076e-13,0.11224537201654286,0.9,0.0,0.0,0.0,0.0,0.09999999985261965,3.7745779727085766e-11,3.757630921870542e-11,2.6080075040561645e-11,2.6080171352631e-11,2.2586548548028653e-11,2.2588836499984856e-11,2.2588148217742365e-11,2.2588154569127588e-11,2.0141111562675475e-11,2.0141425811569236e-11,1.8236078598000583e-11,1.8236148680549306e-11,1.6481921905772775e-13,4.268896159043228e-15,1.8140973333328925e-15,3.9294083297637346e-16,5.236182870846811e-16,6.603576674678703e-19,3.7474937404608227e-16,2.2468654950439546e-16,2.8982473204193694e-17,8.713731141627006e-17,1.1603502778782036e-18,1.1497636789757346e-18,4.395718842354468e-19,7.677134151566853e-19,5.70539614457967e-19,7.656622503721011e-19,9.114563111069268e-25,2.1237398418768912e-18,2.9542709235251765e-16,1.2370632915618341e-22,1.552266516545183e-19,1.2764816549807036e-17,3.8310016353389767e-25,2.0237355308292516e-19,6.056364404017163e-18,4.73338132758192e-25,3.850132627776375e-27,3.627941321685466e-22,9.246974993493183e-30,5.401808562216769e-28,5.475780944479777e-30,9.780310479417068e-31,3.29991747714226e-37,5.731722272382505e-34,4.927615718667232e-40,8.97653943634196e-29,3.2687189777575375e-37,1.4559194914156459e-36,2.6174188929204836e-43,1.1648149310846385e-42,1.364054720747333e-32,4.30620342866849e-37,1.2314297860716312e-39,4.788529773572101e-40,2.4212232204754317e-22,8.52201836853471e-25,1.1009133325749938e-43,4.898013760331893e-43,5.5359722977178824e-27,8.0940504137105e-25,7.325830631111228e-39,5.020012477634312e-37,1.6365229791948937e-40,3.3594307965585964e-39,4.392759573948953e-37,1.1589434331163234e-28,3.847924673578807e-25,1.4334544296557854e-43,6.260851041877491e-43,1.3653035489351773e-21
