Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524)
2.712289597724274e-05,0.11455971660496891,0.9,0.0,0.0,0.0,0.0,0.09212797207028059,0.002208769740592104,2.292620196724625e-06,8.979071600862556e-06,3.037949647770228e-05,7.990830860217716e-07,2.377156882231087e-05,3.224504626147513e-06,6.007065867065329e-06,0.000926628509071072,0.00456393515161936,4.428333419712143e-06,4.2754951698748906e-05,1.0322360045666162e-08,7.649296726601333e-08,2.3936151282998173e-08,4.192117558060978e-09,2.1706988586676986e-05,0.0008877695181384537,0.010231980164232617,0.0013338993858843593,0.0014916413563530156,6.032942441969019e-10,0.0010068356002050814,6.181604663419406e-11,2.173229367814204e-08,8.21135429760481e-13,1.2295996172835309e-12,7.418301801199168e-13,4.379660326570646e-11,6.974664109778385e-14,2.7076686840470114e-06,0.0009265588149408424,1.8261148881396758e-13,0.0007938469096339248,2.221242355775025e-11,4.836756480881964e-13,0.0005469959738643851,4.2205045754851305e-11,2.2957946355651633e-14,0.0014496983908743094,4.954877556623195e-15,0.0006952697950836718,2.6061474195926587e-15,1.2709740212583955e-14,4.566958213218749e-15,2.798742615009714e-13,1.9807945603429927e-13,0.0005522536601023058,1.6321966060501523e-14,1.1371555195145785e-13,1.1537454647959158e-14,8.045403221428356e-14,1.4602330911965942e-10,8.663722946517321e-15,0.0003267288831181819,1.0056249332312835e-13,0.0004006465048382944,1.6066257167103425e-11,5.863677984945199e-15,4.085773065919967e-14
2.7630657823934263e-05,0.11459626119360979,0.9,0.0,0.0,0.0,0.0,0.09199332389812698,0.002234902203619251,2.289596551989678e-06,8.946288597831602e-06,3.0335079675561986e-05,7.979647968154461e-07,2.371510580389844e-05,3.2200222432883914e-06,6.003616067926168e-06,0.0009426321674159836,0.004640607586323047,4.423668382974536e-06,4.269308333211601e-05,1.0308746428637838e-08,7.63920837622338e-08,2.3902653462398354e-08,4.186795118189656e-09,2.1515653438447065e-05,0.0009037338348258792,0.01040459451758376,0.0013578606366660417,0.0014967084507703772,6.025537871441581e-10,0.0010250010583287706,6.243607419751433e-11,2.1502383425915634e-08,8.18475419595649e-13,1.2256348506338153e-12,7.387508679351945e-13,4.386715865120307e-11,6.902109370067619e-14,2.6830999279356606e-06,0.0009368394690469408,1.823602794512361e-13,0.0008004938009539724,2.2358540069178644e-11,4.8298441120785e-13,0.0005459773670937059,4.205146857715472e-11,2.3370346820706412e-14,0.0014869939756555373,5.044273692408909e-15,0.0007105317562688368,2.653012369089786e-15,1.3071987298873903e-14,4.681069791684225e-15,2.881805390706992e-13,2.022580613137693e-13,0.0005657647829279921,1.6807680465907332e-14,1.170926778981162e-13,1.1781756344101087e-14,8.215280704635311e-14,1.5035707785917973e-10,8.790061748178081e-15,0.0003376426715830986,1.031931465686172e-13,0.00041382849211732707,1.6354860362042444e-11,6.017534091136608e-15,4.192733422735045e-14
2.8138419670625786e-05,0.11463269215873342,0.9,0.0,0.0,0.0,0.0,0.09185895221529138,0.0022607030767339774,2.2865769813634225e-06,8.91423041820645e-06,3.0290754287085194e-05,7.968485044442911e-07,2.3659778100683706e-05,3.2155476562912494e-06,6.000210030249436e-06,0.0009585944194393556,0.004717088644079304,4.419013326944622e-06,4.263133845485108e-05,1.0295151153873051e-08,7.62913361905126e-08,2.386921545610033e-08,4.181478457242411e-09,2.13298207092319e-05,0.0009196748139150608,0.010576913108237478,0.0013817856646102615,0.0015015046983532369,6.01813941951515e-10,0.0010431407292468041,6.304457517998355e-11,2.1278754031960888e-08,8.158263387544574e-13,1.2216862368893213e-12,7.357169101880939e-13,4.3929486111326585e-11,6.831531772022406e-14,2.659229332247757e-06,0.0009470391573508272,1.8210960923820404e-13,0.0008069577998208262,2.2499010887666628e-11,4.822944042333071e-13,0.0005448561708823373,4.189049906554845e-11,2.3782123852087075e-14,0.0015244277491054618,5.133542927616431e-15,0.0007257820685572604,2.6998088095323477e-15,1.3436549848190363e-14,4.7951159760173454e-15,2.965494294035557e-13,2.0641571879420286e-13,0.0005792636063688175,1.7297101356429783e-14,1.2049539446812705e-13,1.2024861080759123e-14,8.384315266576017e-14,1.547235145772229e-10,8.913747119446672e-15,0.0003486232350989333,1.0582569921243748e-13,0.0004271151249706616,1.664302726812732e-11,6.171517368516564e-15,4.2997757778530203e-14
2.864618151731731e-05,0.11466901238220907,0.9,0.0,0.0,0.0,0.0,0.0917248541444654,0.00228618027170651,2.283561443788782e-06,8.882860770407499e-06,3.0246519321831633e-05,7.957341883094806e-07,2.3605527049224537e-05,3.2110807847936006e-06,5.9968468526946314e-06,0.0009745154321213592,0.004793381025649134,4.414368003917026e-06,4.256971569924266e-05,1.0281574036528096e-08,7.619072318053728e-08,2.3835836646962028e-08,4.176167528411662e-09,2.1149211994728636e-05,0.000935592503762321,0.010748939890528542,0.0014056745522857865,0.00150604466651978,6.010747048204217e-10,0.001061254661394142,6.364182609875467e-11,2.1061094252362276e-08,8.131880747887393e-13,1.2177536104708391e-12,7.327262180058707e-13,4.398405269026339e-11,6.762833236342839e-14,2.6360215290683783e-06,0.0009571602373708084,1.8185946953445787e-13,0.0008132445001061995,2.263402022044671e-11,4.816056176291391e-13,0.0005436424049604097,4.172294424419356e-11,2.419327887075613e-14,0.0015619936192761356,5.2226855004043375e-15,0.0007410195118804255,2.7465368828257404e-15,1.3803367421351898e-14,4.9090760511154584e-15,3.049794384447456e-13,2.1055251800142317e-13,0.0005927475762468889,1.7790141625086583e-14,1.239230960557654e-13,1.2266773586659847e-14,8.55251046035287e-14,1.5912183975622128e-10,9.034873948687698e-15,0.000359666869340351,1.0845959481290671e-13,0.000440501486986745,1.6930758879864054e-11,6.325595180077062e-15,4.406877519741623e-14
2.9153943364008834e-05,0.11470522459317378,0.9,0.0,0.0,0.0,0.0,0.09159102693485756,0.0023113414172055264,2.2805499007996463e-06,8.852145876962939e-06,3.0202373834767155e-05,7.946218288389105e-07,2.355229812914543e-05,3.2066215525349853e-06,5.993525665137672e-06,0.0009903953696018125,0.004869487306997766,4.4097321810402545e-06,4.2508213762818e-05,1.0268014903417822e-08,7.609024345053235e-08,2.3802516449109213e-08,4.1708622453345745e-09,2.0973568053106456e-05,0.000951486952225977,0.010920678537014492,0.0014295273813946098,0.0015103421268757543,6.003360644677716e-10,0.0010793429027079178,6.422809369978435e-11,2.0849115943013014e-08,8.105605195629731e-13,1.2138368079796474e-12,7.297768690054786e-13,4.403129888880307e-11,6.695923038910348e-14,2.6134435932225968e-06,0.000967204937392672,1.816098521553389e-13,0.0008193593283595628,2.276374637011485e-11,4.809180425216363e-13,0.0005423454021202003,4.154955306635938e-11,2.460381328276742e-14,0.0015996857881422652,5.311701646496772e-15,0.0007562429489091206,2.7931967294174423e-15,1.4172381566087584e-14,5.022930708007048e-15,3.134691153565485e-13,2.1466858512072256e-13,0.0006062143281515046,1.828671667336276e-14,1.2737519452804852e-13,1.2507500742547142e-14,8.719871326733045e-14,1.6355129642661162e-10,9.153535925913344e-15,0.0003707700479226301,1.110943093281851e-13,0.00045398287527930657,1.7218056181321446e-11,6.479736777362288e-15,4.5140173501367785e-14
2.966170521070036e-05,0.1147413313766432,0.9,0.0,0.0,0.0,0.0,0.09145746795367762,0.0023361938675514164,2.2775423163822588e-06,8.822054258901476e-06,3.0158316923172765e-05,7.935114073927228e-07,2.3500040603631072e-05,3.202169887039084e-06,5.990245626789495e-06,0.0010062343933351916,0.004945409947745341,4.40510563941858e-06,4.244683140403194e-05,1.0254473592411166e-08,7.598989579779251e-08,2.3769254303921348e-08,4.165562584193198e-09,2.0802647208392797e-05,0.0009673582066874818,0.011092132463347535,0.0014533442328064257,0.0015144100955312922,5.995980209298427e-10,0.0010974055006507048,6.480363543729071e-11,2.0642548091169392e-08,8.079435687783881e-13,1.2099356771545508e-12,7.268670430659668e-13,4.4071640499176163e-11,6.630715756771159e-14,2.5914648390884067e-06,0.000977175365361012,1.8136074932745304e-13,0.0008253075472126976,2.2888361921563528e-11,4.802316706646238e-13,0.0005409738448070747,4.137101938351558e-11,2.501372847985665e-14,0.0016374987371079496,5.400591599294114e-15,0.0007714513204720821,2.8397884883576656e-15,1.4543535313425414e-14,5.136661845651567e-15,3.220170486255933e-13,2.1876406444318407e-13,0.000619661676066556,1.8786744186297584e-14,1.3085111765489093e-13,1.2747050500624529e-14,8.886403641964902e-14,1.6801114813672695e-10,9.269825749431799e-15,0.0003819294149684175,1.137293496082402e-13,0.0004675547945061586,1.7504920146538533e-11,6.633913213562465e-15,4.621175223310693e-14
3.0169467057391882e-05,0.11477733518164669,0.9,0.0,0.0,0.0,0.0,0.09132417467831937,0.0023607447116107383,2.274538656962702e-06,8.792556550902915e-06,3.0114347723806278e-05,7.92402906217702e-07,2.3448707188621973e-05,3.1977257193092192e-06,5.9870059244529385e-06,0.0010220326622302433,0.005021151298916672,4.4004881732605616e-06,4.2385567438276666e-05,1.0240949952357955e-08,7.588967910116807e-08,2.373604967937067e-08,4.160268521542067e-09,2.0636223907123037e-05,0.000983206314071247,0.011263304850795493,0.001477125186590592,0.0015182608719232164,5.988605740392083e-10,0.001115442502232308,6.53686997012732e-11,2.0441137741368715e-08,8.053371219036188e-13,1.2060500713833668e-12,7.239950446540411e-13,4.410546965290422e-11,6.567131692097137e-14,2.570056636569724e-06,0.0009870735170597012,1.8111215367387422e-13,0.0008310942589129526,2.3008033860039217e-11,4.795464943430823e-13,0.0005395358008331701,4.118798546101219e-11,2.5423025839995388e-14,0.0016754272129721392,5.4893555899788614e-15,0.0007866436411990463,2.886312297357518e-15,1.4916773350412703e-14,5.250252586801197e-15,3.306218645537735e-13,2.228391236399157e-13,0.0006330876014812149,1.9290144043621766e-14,1.3435030849317506e-13,1.2985432190202968e-14,9.052114131344539e-14,1.7250067816475793e-10,9.3838343185917e-15,0.000393141777790278,1.1636425155603546e-13,0.0004812129505575767,1.7791351739916297e-11,6.7880972359960936e-15,4.7283322713337656e-14
3.067722890408341e-05,0.11481323832898171,0.9,0.0,0.0,0.0,0.0,0.09119114468918264,0.002385000781760498,2.271538891209691e-06,8.76362533137541e-06,3.007046541029238e-05,7.91296308419778e-07,2.3398253779749855e-05,3.193288983747115e-06,5.9838057709048884e-06,0.0010377903327759626,0.005096713610056221,4.395879589072755e-06,4.232442073414477e-05,1.0227443842193671e-08,7.578959231755736e-08,2.370290206995357e-08,4.154979969900768e-09,2.0474087412576005e-05,0.0009990313208631445,0.011434198666640794,0.0015008703220460251,0.0015219060761013075,5.981237116719804e-10,0.001133453954030103,6.59235260570828e-11,2.0244651178299223e-08,8.027410820316937e-13,1.2021798429502304e-12,7.211593230828911e-13,4.413315585774139e-11,6.505097321906961e-14,2.5491922427437823e-06,0.0009969012836465775,1.8086405819788177e-13,0.0008367244089588211,2.31229236961185e-11,4.78862506307004e-13,0.0005380387580679939,4.100104515503958e-11,2.5831706727902888e-14,0.0017134662143841958,5.577993847618398e-15,0.0008018189953789286,2.932768292844233e-15,1.5292042144159975e-14,5.363687273516924e-15,3.3928222642519803e-13,2.2689395908148502e-13,0.0006464902429943491,1.9796838270830385e-14,1.3787222504744406e-13,1.3222656827145052e-14,9.217010685061961e-14,1.7701918908366055e-10,9.495650367988576e-15,0.00040440409971882854,1.189985786434949e-13,0.0004949532440004779,1.807735191658064e-11,6.942263199523143e-15,4.8354707438374065e-14
3.118499075077494e-05,0.11484904301854634,0.9,0.0,0.0,0.0,0.0,0.09105837566307876,0.0024089686628632483,2.2685429898529604e-06,8.735234961525115e-06,3.00266691907232e-05,7.901915978723483e-07,2.334863920900867e-05,3.1888596179475737e-06,5.980644403382298e-06,0.0010535075591556948,0.005172099035771527,4.3912797048971805e-06,4.22633902100189e-05,1.0213955130149655e-08,7.568963446927278e-08,2.3669810992339903e-08,4.149696916574669e-09,2.0316040627474885e-05,0.0010148332731276725,0.011604816682699777,0.0015245797177291039,0.0015253566844943896,5.97387435356294e-10,0.0011514399022081543,6.64683457767687e-11,2.0052866935316628e-08,8.001553553699685e-13,1.198324855297967e-12,7.183583930267598e-13,4.415504782296741e-11,6.444542848281134e-14,2.528846650664278e-06,0.0010066604586030368,1.8061645623780678e-13,0.0008422027898110915,2.323318767219244e-11,4.781796997716897e-13,0.0005364896579925456,4.081074640241432e-11,2.623977249552209e-14,0.0017516109788090213,5.666506599255083e-15,0.0008169765330259143,2.979156610009952e-15,1.566928930915877e-14,5.476951232571306e-15,3.479968305694364e-13,2.3092877314479914e-13,0.0006598678864171045,2.0306750812277044e-14,1.4141633868480087e-13,1.34587357925746e-14,9.381101438248277e-14,1.8156600070846928e-10,9.60536105445791e-15,0.0004157134931006179,1.2163192072279416e-13,0.0005087717633554025,1.8362921622707373e-11,7.0963869984767655e-15,4.9425739603415365e-14
3.1641976412797306e-05,0.11488118478364635,0.9,0.0,0.0,0.0,0.0,0.09093910481570207,0.0024302986042103922,2.2658499602021566e-06,8.710126186911428e-06,2.998732557494094e-05,7.891989592432142e-07,2.3304671449278057e-05,3.184879440629929e-06,5.977831722833463e-06,0.0010676186087925507,0.005239796390965349,4.38714710598392e-06,4.220856121590159e-05,1.0201830063462031e-08,7.559978189396215e-08,2.364007697538624e-08,4.1449468683698604e-09,2.017714244238723e-05,0.0010290353562904995,0.011758139235184751,0.0015458876806875698,0.0015283044332346798,5.967252904846335e-10,0.0011676054878094382,6.695031247841651e-11,1.9884109524334563e-08,7.978369441703774e-13,1.1948682891988524e-12,7.158661503247592e-13,4.417006863914709e-11,6.391254921957165e-14,2.5109598141860384e-06,0.001015386478942768,1.8039403118756885e-13,0.0008470074105354547,2.3328595121186013e-11,4.775661787708023e-13,0.0005350562814243543,4.063702449533183e-11,2.660650686597714e-14,0.0017860279404462954,5.746060954183288e-15,0.0008306024312508884,3.0208483412733636e-15,1.601046107000161e-14,5.578731519968925e-15,3.5588529964474695e-13,2.3454316503584484e-13,0.0006718850865053914,2.0768362388627833e-14,1.44624592930797e-13,1.3670237326588528e-14,9.52810129664036e-14,1.856817795029075e-10,9.702370694040945e-15,0.00042592992127312714,1.2400076733173449e-13,0.000521272227170879,1.8619567080968094e-11,7.235043604878453e-15,5.038923732062093e-14
3.2098962074819675e-05,0.11491324993580641,0.9,0.0,0.0,0.0,0.0,0.09082004196978807,0.0024514047229085532,2.2631600200959417e-06,8.685419601954625e-06,2.9948050546761453e-05,7.882078260751395e-07,2.3261325623039057e-05,3.180905143082245e-06,5.975049335386273e-06,0.001081697131118639,0.005307353591226019,4.383021297604088e-06,4.215382476459423e-05,1.0189718906392616e-08,7.551003240157607e-08,2.3610388054003197e-08,4.1402012153930146e-09,2.0041280838340583e-05,0.0010432188352903213,0.011911242269211699,0.0015671668137546132,0.0015311101212733304,5.960636150071737e-10,0.001183750485659092,6.742451191562301e-11,1.9718852295709977e-08,7.955267492239774e-13,1.1914238645681854e-12,7.134000341197866e-13,4.4180889007328755e-11,6.339068550962797e-14,2.493458190043103e-06,0.0010240595015805344,1.8017199635308089e-13,0.0008516961450636683,2.3420484724441924e-11,4.76953605148302e-13,0.0005335903008940643,4.046133265803341e-11,2.6972745042566075e-14,0.0018205237349368216,5.825513994423159e-15,0.0008442127252043301,3.0624854585521908e-15,1.6353157884562094e-14,5.6803532252664026e-15,3.638157693882202e-13,2.381416863634313e-13,0.0006838797000085624,2.1232467856021395e-14,1.4785004185164228e-13,1.3880830467840189e-14,9.674462409980248e-14,1.8981947199096608e-10,9.797803623215966e-15,0.0004361803444641187,1.263682387909128e-13,0.0005338304316544836,1.8875865295304853e-11,7.373632105242457e-15,5.135221461555573e-14
3.2555947736842045e-05,0.11494523985265903,0.9,0.0,0.0,0.0,0.0,0.0907011856089736,0.0024722913404207933,2.2604731522574487e-06,8.661099689684414e-06,2.990884359212808e-05,7.87218188086006e-07,2.3218576911980838e-05,3.1769366857010655e-06,5.972296730454261e-06,0.0010957432341327214,0.005374772032873456,4.37890216830637e-06,4.209918015907903e-05,1.0177621581164737e-08,7.542038541600303e-08,2.3580743920277943e-08,4.135459932049624e-09,1.990833638124679e-05,0.001057383742894704,0.012064127462638005,0.0015884171727544548,0.00153378054598242,5.954024067365552e-10,0.0011998749286209849,6.789109644766583e-11,1.9556961692506723e-08,7.932247082666526e-13,1.187991488628108e-12,7.109591541671951e-13,4.41877236965629e-11,6.287941671577198e-14,2.476326636015998e-06,0.001032680655411292,1.7995034752137307e-13,0.0008562721842187207,2.350895995397205e-11,4.763419746877969e-13,0.0005320957671860057,4.028398659365897e-11,2.7338487986024286e-14,0.0018550953380376686,5.9048658816209735e-15,0.0008578069173833311,3.1040680580182902e-15,1.669734433166029e-14,5.781807676165077e-15,3.717873537397369e-13,2.4172451117424216e-13,0.0006958507468890098,2.1699015501842847e-14,1.5109232606924693e-13,1.4090525085765537e-14,9.820191786349588e-14,1.9397861587410853e-10,9.891718511410918e-15,0.000446462940543622,1.2873408520202295e-13,0.0005464438885736164,1.9131816938095743e-11,7.512137791594862e-15,5.2314569797547707e-14
3.3012933398864414e-05,0.11497715585142226,0.9,0.0,0.0,0.0,0.0,0.09058253426654789,0.0024929626377670016,2.2577893403870704e-06,8.637151795167497e-06,2.98697042146192e-05,7.862300353531362e-07,2.317640191277441e-05,3.1729740303657077e-06,5.969573410325306e-06,0.001109757024551858,0.005442053063421369,4.374789612549616e-06,4.204462672779931e-05,1.0165538014407256e-08,7.533084039059866e-08,2.3551144276292655e-08,4.130723059521165e-09,1.977819629338207e-05,0.0010715301116317546,0.012216796402003217,0.0016096388130840678,0.0015363221626340264,5.947416755727164e-10,0.0012159788493288383,6.835021377752414e-11,1.9398308875522138e-08,7.909307606793137e-13,1.184571077887635e-12,7.085426405118209e-13,4.419077658168322e-11,6.237833641935733e-14,2.4595508532435576e-06,0.0010412510196276309,1.7972908065139935e-13,0.0008607386278588859,2.3594121192532427e-11,4.757312833632688e-13,0.0005305764486964002,4.0105278675314335e-11,2.77037366497405e-14,0.0018897398527973426,5.9841167762907095e-15,0.0008713845447549329,3.1455962351403908e-15,1.7042985550142515e-14,5.883086707020361e-15,3.7979918362626916e-13,2.4529180953717687e-13,0.0007077973219433484,2.2167954599315648e-14,1.543510930715431e-13,1.4299330825916952e-14,9.96529627302473e-14,1.9815875771715966e-10,9.984172449466531e-15,0.00045677596889266784,1.3109807056531312e-13,0.0005591102159409922,1.9387422676570787e-11,7.65054676754429e-15,5.32762068138568e-14
3.346991906088678e-05,0.11500899918689009,0.9,0.0,0.0,0.0,0.0,0.09046408652276398,0.002513422660457473,2.255108569453052e-06,8.613562058437763e-06,2.9830631934547063e-05,7.852433583908187e-07,2.3134778529656425e-05,3.169017140555341e-06,5.966878889541502e-06,0.0011237386078509738,0.005509197984233046,4.3706835303582125e-06,4.199016382348293e-05,1.0153468138433718e-08,7.524139682676288e-08,2.3521588838617395e-08,4.125990519818212e-09,1.9650753845591233e-05,0.0010856579737977357,0.01236925058958406,0.0016308317897244066,0.0015387411015736203,5.940814093337606e-10,0.0012320622801950038,6.880200685782121e-11,1.924277665478129e-08,7.886448477284788e-13,1.1811625402596016e-12,7.061497308968585e-13,4.419024045735216e-11,6.188707709739151e-14,2.443117315634324e-06,0.0010497716266070517,1.7950819189133837e-13,0.0008650984871737299,2.3676065749450676e-11,4.751215272770381e-13,0.0005290358477933158,3.992547980449597e-11,2.8068491979949043e-14,0.0019244545033387317,6.0632668378642666e-15,0.0008849451769079164,3.187070084708984e-15,1.739004788448132e-14,5.9841828323815376e-15,3.8785040923647556e-13,2.4884377256889935e-13,0.0007197185902455025,2.263923553768799e-14,1.5762599812465013e-13,1.4507258566970625e-14,1.0109783571339632e-13,2.0235945413348123e-10,1.0075220217861209e-14,0.000467117766829838,1.3345997189872263e-13,0.0005718271340079233,1.964268317295851e-11,7.788845895870504e-15,5.4237034887669156e-14
3.3881206156706916e-05,0.11503759705458977,0.9,0.0,0.0,0.0,0.0,0.0903576564927141,0.0025316592793414947,2.2526984637773925e-06,8.592626665044987e-06,2.9795523867086767e-05,7.843566033325503e-07,2.3097771829693703e-05,3.16546084025854e-06,5.964478052456563e-06,0.0011362945819384926,0.005569513079421432,4.36699351288873e-06,4.194122409366909e-05,1.014261690240222e-08,7.516098397356344e-08,2.3495026514052518e-08,4.121734937957498e-09,1.9538278550719073e-05,0.0010983572531403825,0.012506276924267827,0.0016498810063622644,0.0015408180747673848,5.934875690233225e-10,0.001246519875776537,6.920247310410106e-11,1.9105371549578168e-08,7.865943481862855e-13,1.1781049386271243e-12,7.040156619423268e-13,4.418684092354603e-11,6.145304353230974e-14,2.428609157139239e-06,0.0010573984480233805,1.793097122251982e-13,0.0008689336500242512,2.3747143673129617e-11,4.745735433706267e-13,0.0005276338029739696,3.9762935006030885e-11,2.8396350753437783e-14,0.0019557554535347696,6.134415811910943e-15,0.0008971348841283619,3.2243501770752883e-15,1.7703591494968516e-14,6.075007089730305e-15,3.951295062143074e-13,2.520275782880719e-13,0.0007304254576687542,2.306535040563908e-14,1.605869310236074e-13,1.4693651420471418e-14,1.0239300515543973e-13,2.0615729536880438e-10,1.0156005474007703e-14,0.0004764486688812451,1.3558372750769485e-13,0.0005833138103783806,1.9872122981121935e-11,7.913210950357167e-15,5.5101017763020605e-14
3.425136454294504e-05,0.11506328633614168,0.9,0.0,0.0,0.0,0.0,0.09026200871016915,0.002547930919050978,2.2505314566965703e-06,8.574016256296039e-06,2.9763972482163122e-05,7.835595341536463e-07,2.3064821400332152e-05,3.1622641182565907e-06,5.96233663658204e-06,0.0011475727879798664,0.005623704008175854,4.36367686047772e-06,4.189724023449015e-05,1.0132860190624152e-08,7.508868207138598e-08,2.3471150686969297e-08,4.1179079365981145e-09,1.9438791258868274e-05,0.0011097738292378226,0.0126294537037639,0.0016670055207632462,0.0015426097679726199,5.929534415721777e-10,0.001259517563146343,6.955799761391082e-11,1.8983723112165606e-08,7.847543894074529e-13,1.1753612150380723e-12,7.021103718354526e-13,4.418152782150411e-11,6.106875751379094e-14,2.4157726396632943e-06,0.0010642293846302338,1.7913133766844483e-13,0.0008723152231373498,2.3809006788446405e-11,4.74081000838962e-13,0.0005263613047446227,3.96162022081905e-11,2.869108320417098e-14,0.0019839714956076094,6.198380261155665e-15,0.0009080933493225505,3.2578647572125564e-15,1.79867221131906e-14,6.156613317258035e-15,4.0170690556132735e-13,2.5488261747522675e-13,0.0007400431505777579,2.3450413070690768e-14,1.6326251236230261e-13,1.4860810278025593e-14,1.0355447780464518e-13,2.0958902853016126e-10,1.022780709691904e-14,0.0004848643875139773,1.3749339894700445e-13,0.0005936840824544252,2.0078380559777628e-11,8.025047781992615e-15,5.5877934077362356e-14
3.462152292918316e-05,0.11508892999563192,0.9,0.0,0.0,0.0,0.0,0.09016649212627435,0.002564070714904168,2.2483664210151356e-06,8.55561855745328e-06,2.9732464317276714e-05,7.827634174888557e-07,2.303219744448411e-05,3.159071118760264e-06,5.960213290054415e-06,0.0011588300465982424,0.005677807809832257,4.3603642942788094e-06,4.185331469184607e-05,1.012311235441132e-08,7.501644594497144e-08,2.3447303392079116e-08,4.1140837649758625e-09,1.934090231866703e-05,0.0011211783198724417,0.012752492010141149,0.0016841113253697475,0.0015443308871051142,5.924196204913456e-10,0.0012725018640739297,6.990895690907316e-11,1.886392905806756e-08,7.829196023537893e-13,1.1726251355747077e-12,7.002192843828152e-13,4.41741713984819e-11,6.069030743332568e-14,2.403138927265625e-06,0.0010710293704395994,1.789532048332977e-13,0.0008756319408203011,2.3868923014007896e-11,4.735890655129736e-13,0.0005250802748154583,3.946916971619847e-11,2.8985493638753406e-14,0.002012228985542663,6.262278833910352e-15,0.0009190399971314174,3.2913438594555275e-15,1.827072702848362e-14,6.23808769391019e-15,4.083086936142518e-13,2.577279249656243e-13,0.0007496429646228404,2.383692703572094e-14,1.6594809001453195e-13,1.5027411866328692e-14,1.0471203398538943e-13,2.1303348640874657e-10,1.0298778773208318e-14,0.0004932962640562816,1.3940134733401735e-13,0.0006040838089405579,2.0284412786824145e-11,8.136791564832018e-15,5.665417477369506e-14
3.499168131542129e-05,0.1151145285982688,0.9,0.0,0.0,0.0,0.0,0.09007110606650301,0.0025800805776968454,2.2462033503666863e-06,8.537427523255638e-06,2.9700999145840316e-05,7.819682489290283e-07,2.2999890375062783e-05,3.155881825013147e-06,5.95810777596442e-06,0.0011700664116330065,0.005731825097476169,4.35705577050683e-06,4.1809447162649186e-05,1.0113373365107293e-08,7.494427538298144e-08,2.3423484497576468e-08,4.110262396006601e-09,1.9244565118243316e-05,0.0011325707417922364,0.012875392505850078,0.001701198448651044,0.001545984134210966,5.918861020402548e-10,0.0012854727953921766,7.025541894189481e-11,1.8745937921915214e-08,7.810899584744052e-13,1.1698966555689014e-12,6.98342058606037e-13,4.416485623873752e-11,6.031753108367167e-14,2.3907021162382033e-06,0.001077798875053807,1.787753119560857e-13,0.0008788852427507904,2.392693862808552e-11,4.730977356079114e-13,0.0005237921286623099,3.932194483310654e-11,2.927958254714536e-14,0.0020405266555375496,6.3261116129833626e-15,0.0009299746542711588,3.3247875329623385e-15,1.855558951636071e-14,6.319427112195262e-15,4.149344495623049e-13,2.605636031841355e-13,0.0007592245732741798,2.4224867723760898e-14,1.6864349322978884e-13,1.5193462031786097e-14,1.0586571499111258e-13,2.1649044944815923e-10,1.0368946800739719e-14,0.0005017435500344982,1.4130747726166408e-13,0.0006145119575836843,2.0490220005160375e-11,8.248436666409926e-15,5.742970097934841e-14
3.536183970165941e-05,0.11514008268948163,0.9,0.0,0.0,0.0,0.0,0.08997584987227114,0.002595962369013539,2.2440422386656465e-06,8.519437356275222e-06,2.966957674689954e-05,7.811740241757885e-07,2.2967891010099e-05,3.152696220744274e-06,5.956019861656714e-06,0.0011812819364590845,0.005785756468563256,4.353751247205141e-06,4.1765637351977934e-05,1.0103643195328532e-08,7.487217018010322e-08,2.3399693874155623e-08,4.106443872987705e-09,1.9149734993319376e-05,0.00114395111165798,0.012998155827814625,0.0017182669189179304,0.0015475721005454863,5.913528953150541e-10,0.0012984303738527508,7.059745010319491e-11,1.8629697534245956e-08,7.79265429677101e-13,1.167175738063634e-12,6.964783352753631e-13,4.415366362515189e-11,5.995026318536427e-14,2.378456545886381e-06,0.001084538352486816,1.7859765732156397e-13,0.0008820765347216715,2.3983098789923767e-11,4.726070093972022e-13,0.0005224981949322218,3.917462771164598e-11,2.957335041658234e-14,0.0020688632792284925,6.38987868078103e-15,0.0009408971584257725,3.3581958266342358e-15,1.8841292874444898e-14,6.4006285767095865e-15,4.21583757582723e-13,2.6338974512693917e-13,0.0007687876727270729,2.46142108475914e-14,1.7134855327452155e-13,1.535896607430261e-14,1.0701555829331642e-13,2.1995970069498918e-10,1.0438336911828082e-14,0.0005102055242857257,1.4321169789979867e-13,0.0006249675327252439,2.0695802555773157e-11,8.359977722039953e-15,5.820447568010886e-14
