Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526)
1.0212940303699082e-05,0.11325586606933945,0.9,0.0,0.0,0.0,0.0,0.09679516571901763,0.0011004845103649418,2.395896027201371e-06,1.1146221064670377e-05,3.191999378295775e-05,8.376342101491492e-07,2.7797282475196366e-05,3.3788737321623656e-06,6.1565169269838085e-06,0.0003687654468016195,0.0018775724676225452,4.591744119366735e-06,4.4898215515602695e-05,1.0787347061769835e-08,7.993875200297205e-08,2.509093203454896e-08,4.372930807690226e-09,3.6222588159367895e-05,0.0003423818788922683,0.004304071926253245,0.0005145378927137914,0.001029048363400988,6.283068484091733e-10,0.0003867519208150378,3.273166502556465e-11,3.8541998175596575e-08,9.16917790356079e-13,1.3722706050571711e-12,9.21896947566352e-13,3.211036043490304e-11,1.227933351048659e-13,4.564818369155169e-06,0.0005158380907524143,1.9137690599823119e-13,0.00042325949585074316,1.258633477489515e-11,5.075300990636133e-13,0.00042767452320480333,3.506929263516844e-11,8.855804262002008e-15,0.0003613836373200619,1.9033178532170457e-15,0.0002064960379858221,1.005105431377309e-15,2.635109294955798e-15,1.0132706397199337e-15,5.440788989074438e-14,5.331830353040107e-14,0.00013286384412230536,3.1597382100156974e-15,2.210218046337255e-14,3.092619716006935e-15,2.1652146344029804e-14,2.8387092707658368e-11,2.818787085442995e-15,4.2180475006177606e-05,2.0920473043848074e-14
1.0364770579614696e-05,0.11326917639799841,0.9,0.0,0.0,0.0,0.0,0.09675092944848418,0.0011147550807327135,2.394929036256695e-06,1.1102053897187477e-05,3.1905360753579706e-05,8.372706028488092e-07,2.7719245389214763e-05,3.3774190088225405e-06,6.154795946039616e-06,0.00037401279457147584,0.0019035813232795625,4.590136927427141e-06,4.487791804366529e-05,1.0782993306730318e-08,7.990648847441885e-08,2.508004034623977e-08,4.371246624309555e-09,3.59057286146029e-05,0.00034740015208045954,0.00436158935154603,0.000522084100656864,0.0010383430448854597,6.280751271422814e-10,0.00039245297690941177,3.313706694762653e-11,3.81828767992899e-08,9.159709526695365e-13,1.3708622660354903e-12,9.187807357920337e-13,3.238177816957657e-11,1.2165911610201185e-13,4.5242853314712115e-06,0.0005208149679401304,1.9129272204399237e-13,0.00042852654764231115,1.2735639044392232e-11,5.073053470215194e-13,0.0004329437429681919,3.548097410451142e-11,8.985682979982417e-15,0.0003695137366748645,1.9313737943686196e-15,0.00021078105190165745,1.0198370601511784e-15,2.70593804610085e-15,1.0399684648828757e-15,5.591514790082452e-14,5.458250479081632e-14,0.00013608340652555574,3.247511813282903e-15,2.271427309601709e-14,3.1661807456060696e-15,2.2165331043134734e-14,2.91734986652307e-11,2.892704361199219e-15,4.3767964771501224e-05,2.1488919995238474e-14
1.051660085553031e-05,0.11328245028180146,0.9,0.0,0.0,0.0,0.0,0.09670675468761689,0.0011289835319595702,2.3939626632498913e-06,1.1058937553002298e-05,3.1890749189083866e-05,8.369074047749732e-07,2.7643064003342962e-05,3.3759658362017697e-06,6.15308732437559e-06,0.000379255272983246,0.001929537024307395,4.588533014272195e-06,4.4857640162546265e-05,1.0778642333553521e-08,7.987424556335053e-08,2.5069160916251632e-08,4.36956309309009e-09,3.559668876629886e-05,0.00035241612968426136,0.004418982821575271,0.0005296267153642579,0.0010474917526332329,6.278434209559414e-10,0.00039815151438052864,3.354076655482637e-11,3.783249591042018e-08,9.15026213835028e-13,1.3694567345469828e-12,9.15729971906409e-13,3.2648348638402404e-11,1.2055256191691735e-13,4.484759832177065e-06,0.0005257489119758719,1.9120869484642457e-13,0.000433753577472208,1.2883588690108113e-11,5.070808440596626e-13,0.0004381509803759434,3.5887121657909923e-11,9.11549985825187e-15,0.00037770436772717876,1.959417346455925e-15,0.00021507663469168172,1.0345619513877326e-15,2.7775173810350193e-15,1.0668817782790382e-15,5.74402274639288e-14,5.585238720134405e-14,0.00013932909338602327,3.3363279896181427e-15,2.333360659390583e-14,3.240076843043055e-15,2.2680825518996052e-14,2.996920295205267e-11,2.96706568165901e-15,4.538366132084004e-05,2.2062689410171864e-14
1.0668431131445923e-05,0.11329568834138541,0.9,0.0,0.0,0.0,0.0,0.09666264035910063,0.0011431701038018209,2.392996904136075e-06,1.1016830801429543e-05,3.187615869338084e-05,8.365446095917413e-07,2.7568663676434855e-05,3.3745141915553486e-06,6.1513909412833445e-06,0.00038449291740381823,0.00195544063570112,4.586932328836596e-06,4.4837382874267384e-05,1.0774294124036436e-08,7.984202313481585e-08,2.505829355479197e-08,4.367880217302304e-09,3.5295168409698486e-05,0.0003574298149540919,0.004476255706083329,0.0005371657425905538,0.0010564964944608014,6.276117324039495e-10,0.000403847536305815,3.394277391133544e-11,3.749052054513007e-08,9.140835440271298e-13,1.3680540141027112e-12,9.12742054596927e-13,3.291014257777414e-11,1.1947261079919147e-13,4.4462028249605675e-06,0.0005306409630091454,1.9112482151324783e-13,0.0004389407941777625,1.3030192239109497e-11,5.068566004096714e-13,0.0004432963522480736,3.6287754362765416e-11,9.245254995700185e-15,0.0003859551992704822,1.9874485244070754e-15,0.0002193824846880681,1.0492801145752076e-15,2.8498421658413464e-15,1.0940066060952677e-15,5.898303019235683e-14,5.712771644774639e-14,0.0001426006892878312,3.4261810426957414e-15,2.3960141210421915e-14,3.3142943465304754e-15,2.3198534820224087e-14,3.077415423470536e-11,3.041853553812976e-15,4.7027355991429764e-05,2.2641698488676626e-14
1.0820261407361536e-05,0.11330889117348215,0.9,0.0,0.0,0.0,0.0,0.09661858542614972,0.0011573150309438982,2.392031754939219e-06,1.0975694605888677e-05,3.186158888359552e-05,8.361822111939842e-07,2.7495973845268153e-05,3.3730640529266456e-06,6.14970667913928e-06,0.0003897257617462363,0.0019812931823377103,4.585334821624323e-06,4.481714695169889e-05,1.0769948660285777e-08,7.980982105615112e-08,2.504743807897902e-08,4.3661980001384405e-09,3.5000882939795e-05,0.0003624412110830502,0.004533411237519168,0.0005447011879839187,0.001065359242375241,6.273800639433956e-10,0.0004095410457126484,3.4343098898006634e-11,3.7156633128236995e-08,9.131429144206746e-13,1.3666541020475287e-12,9.098145242577887e-13,3.316722943744101e-11,1.1841825614074664e-13,4.408577309837013e-06,0.000535492121946538,1.910410992383103e-13,0.0004440884075397837,1.3175458221871651e-11,5.066326237313073e-13,0.000448379996834897,3.668289297790936e-11,9.374948489393652e-15,0.0003942658963337702,2.0154673429151287e-15,0.00022369830817254175,1.063991559036363e-15,2.9229073228508326e-15,1.1213390277636213e-15,6.05434582915211e-14,5.8408262768302e-14,0.00014589797753100696,3.517065310232217e-15,2.459383743721307e-14,3.3888198588493925e-15,2.3718365837211758e-14,3.158830148922465e-11,3.1170507661944947e-15,4.8698834760671435e-05,2.3225865214468838e-14
1.097209168327715e-05,0.113322059358771,0.9,0.0,0.0,0.0,0.0,0.09657458889053717,0.0011714185432018355,2.391067211893541e-06,1.093549198395971e-05,3.184703938988209e-05,8.358202037175582e-07,2.7424927755062817e-05,3.3716153991441113e-06,6.148034423252297e-06,0.00039495383854945283,0.002007095650904229,4.583740444627863e-06,4.4796932974578496e-05,1.0765605925354605e-08,7.977763920169819e-08,2.5036594313148515e-08,4.364516445052358e-09,3.471356237305528e-05,0.00036745032120893484,0.004590452517848002,0.0005522330570898099,0.0010740819344891772,6.271484179862516e-10,0.0004152320455800674,3.474175121974859e-11,3.6830532373007956e-08,9.122042971551992e-13,1.3652569906533519e-12,9.069450535069268e-13,3.341967744551866e-11,1.173885429868428e-13,4.371848207018178e-06,0.0005403033523673288,1.9095752530033652e-13,0.000449196628247883,1.3319395171596405e-11,5.064089195196061e-13,0.00045340207315569677,3.707255989543064e-11,9.504580434638216e-15,0.0004026361202897387,2.0434738164457905e-15,0.00022802381902907326,1.0786962939342314e-15,2.9967078279082522e-15,1.1488751748651096e-15,6.212141454518441e-14,5.969380088059665e-14,0.0001492207401010618,3.60897516314038e-15,2.523465599827843e-14,3.4636402431002927e-15,2.4240227272637526e-14,3.2411593993398805e-11,3.19264039095987e-15,5.039787852029936e-05,2.3815108355090095e-14
1.1275752235108377e-05,0.11334829402006472,0.9,0.0,0.0,0.0,0.0,0.09648676719939764,0.001199502219149913,2.3891399296884307e-06,1.0857748974005824e-05,3.181799993493338e-05,8.35097339086775e-07,2.7287517234848774e-05,3.368722465296128e-06,6.144725485259013e-06,0.0004053958132961412,0.0020585541212062132,4.580560896212372e-06,4.4756572407874155e-05,1.0756928576393612e-08,7.97133356794147e-08,2.50149412391865e-08,4.361155332275598e-09,3.415880314047752e-05,0.000377461695738682,0.0047042041214948056,0.0005672860881308327,0.0010911147454569984,6.26685202461991e-10,0.000426606528381989,3.553407584435149e-11,3.620056062451227e-08,9.103329928100477e-13,1.3624711192330977e-12,9.013715886939532e-13,3.3910924072595334e-11,1.1539945898212885e-13,4.300947742552023e-06,0.0005498097068291033,1.9079081196533442e-13,0.00045929573877300124,1.360331611189193e-11,5.059623418894436e-13,0.00046326225670360985,3.783557600752204e-11,9.763660052602414e-15,0.0004195537769062964,2.099449785350282e-15,0.00023670279437108384,1.1080856709292665e-15,3.1464950532741008e-15,1.2045434306501612e-15,6.532952552178576e-14,6.227897390308723e-14,0.0001559418095065796,3.795849273502772e-15,2.6537504172592774e-14,3.6141143905361744e-15,2.5289685335160044e-14,3.4085413359654076e-11,3.344930590516186e-15,5.387776086651454e-05,2.500850286248765e-14
1.1579412786939604e-05,0.11337439662653877,0.9,0.0,0.0,0.0,0.0,0.09639916799863506,0.0012274228802303497,2.387215029259918e-06,1.0783341932305278e-05,3.178903761994027e-05,8.343759727517645e-07,2.71559645842632e-05,3.3658352352244528e-06,6.141463263056821e-06,0.0004158190773740311,0.0021098232473011624,4.577393326349425e-06,4.471630312894266e-05,1.074826194997049e-08,7.964911162505128e-08,2.499333304640026e-08,4.3577969003108866e-09,3.3628987362589235e-05,0.0003874639626164631,0.004817532973393058,0.0005823248781670454,0.0011076098224348026,6.262221027716766e-10,0.00043797100764370126,3.631982214734272e-11,3.559848117737009e-08,9.084694260172424e-13,1.3596962709286498e-12,8.960053542418296e-13,3.4384406091730077e-11,1.1349862666767717e-13,4.233254478581814e-06,0.000559167058853013,1.9062466137049632e-13,0.0004692398280232633,1.3882023343677605e-11,5.055168815168512e-13,0.00047287856427621346,3.857701223038643e-11,1.0022494579294003e-14,0.0004367053918279896,2.1553765426012962e-15,0.00024541726123179135,1.1374483158889803e-15,3.299164688737554e-15,1.2609814486012076e-15,6.860659673387185e-14,6.488152254222352e-14,0.00016276212655351734,3.986758992113721e-15,2.7868376082204198e-14,3.765616883004409e-15,2.6346214759708982e-14,3.579521247321833e-11,3.49859444925093e-15,5.746515908248182e-05,2.622124779607105e-14
1.1852707283587708e-05,0.11339777942084542,0.9,0.0,0.0,0.0,0.0,0.09632051332976169,0.001252413489778911,2.385484632129008e-06,1.0719033217417896e-05,3.176303540358378e-05,8.337279908174799e-07,2.7042226305829714e-05,3.3632414847953923e-06,6.138566521893496e-06,0.0004251841982071121,0.002155809120666289,4.574552475345421e-06,4.46801393251186e-05,1.0740471049709563e-08,7.959137714831078e-08,2.4973923049515072e-08,4.354776617422903e-09,3.3172050819953037e-05,0.00039645823504604104,0.004919184682479784,0.0005958476470897187,0.0011220075874094875,6.258054246520757e-10,0.00044819050436796916,3.702142887458882e-11,3.5078862793960736e-08,9.067986726704388e-13,1.3572082003817132e-12,8.913407370139711e-13,3.4795771008115657e-11,1.1185827857835988e-13,4.174887447531424e-06,0.000567466698859516,1.904755913232384e-13,0.0004780583819089413,1.4128458556430983e-11,5.051169215875738e-13,0.00048132633337380357,3.922604525040363e-11,1.025523668385398e-14,0.0004523395434338721,2.2056686377597242e-15,0.00025328893202989576,1.1638518968112158e-15,3.439000093694458e-15,1.3124097186885172e-15,7.161429551231588e-14,6.723731320705955e-14,0.0001689837875784042,4.161991910408212e-15,2.908986802328238e-14,3.902769073645573e-15,2.7302586330575106e-14,3.736446758248409e-11,3.6379629168355625e-15,6.078416791470896e-05,2.7328748739503248e-14
1.2126001780235812e-05,0.11342106134889855,0.9,0.0,0.0,0.0,0.0,0.09624202874759391,0.001277274606535554,2.3837561214619827e-06,1.0657080113016481e-05,3.1737091907831895e-05,8.330811623783767e-07,2.693261150506102e-05,3.360652137037014e-06,6.135706373845899e-06,0.0004345344887555401,0.0022016516309255464,4.571720818523589e-06,4.4644049686699763e-05,1.0732688642193564e-08,7.953370561338205e-08,2.495454760534096e-08,4.351758528545103e-09,3.273277207596143e-05,0.00040544516567008506,0.005020524873083324,0.000609358943067154,0.0011359917668024762,6.25388862532202e-10,0.0004584019320666292,3.7717816391518284e-11,3.4578995289566256e-08,9.051338996145682e-13,1.3547287989524601e-12,8.868222958437984e-13,3.5193517705162294e-11,1.1028040817461445e-13,4.118788244609077e-06,0.0005756554209967883,1.9032694876302615e-13,0.0004867540145847465,1.437077570215936e-11,5.04717857335016e-13,0.0004895797473097983,3.985796948209217e-11,1.048778133489923e-14,0.0004681588176054409,2.255921036185387e-15,0.0002611862628912423,1.190233928227848e-15,3.581111709219296e-15,1.3644171900275828e-15,7.467669203549902e-14,6.960469660626608e-14,0.00017528306629519436,4.340426483188287e-15,3.03335904427949e-14,4.0406094637205466e-15,2.8263679889120057e-14,3.896226103736409e-11,3.778254677745565e-15,6.418729019652203e-05,2.84509751659699e-14
1.2399296276883916e-05,0.11344424507569491,0.9,0.0,0.0,0.0,0.0,0.09616370989833403,0.0013020073793529549,2.3820294781318646e-06,1.0597339563255925e-05,3.1711205519189186e-05,8.324354615094287e-07,2.6826864411696007e-05,3.358067097795826e-06,6.132882262832306e-06,0.0004438700880368746,0.0022473550758174443,4.5688981319477796e-06,4.4608033527957006e-05,1.072491464133935e-08,7.947609638208126e-08,2.493520593728678e-08,4.348742642012883e-09,3.231009697879389e-05,0.00041442477055195773,0.00512156669300386,0.0006228587942977775,0.001149572380334342,6.249724256111923e-10,0.0004686053061532433,3.8409034261295846e-11,3.409770208680258e-08,9.034749825483067e-13,1.352257929552316e-12,8.824411032205766e-13,3.5577996917079094e-11,1.0876128712592265e-13,4.06482041398437e-06,0.0005837374248214074,1.9017872138307752e-13,0.0004953279900132417,1.4609024473526528e-11,5.043196757108367e-13,0.000497640578233343,4.047298075158649e-11,1.072012901721927e-14,0.0004841610926191746,2.3061338129712532e-15,0.00026910788290273593,1.2165944571059753e-15,3.725472548066319e-15,1.4169836573280626e-15,7.779324554000374e-14,7.198256710732812e-14,0.00018165862827184838,4.522031385825423e-15,3.1599324812071264e-14,4.179073541616136e-15,2.9229047259689646e-14,4.0588310696548385e-11,3.919384784163933e-15,6.76730639685805e-05,2.9587490616043507e-14
1.267259077353202e-05,0.1134673331572039,0.9,0.0,0.0,0.0,0.0,0.0960855526812475,0.0013266129233853088,2.380304683158998e-06,1.0539680100286785e-05,3.168537472133843e-05,8.317908636539728e-07,2.6724750338301448e-05,3.355486278057745e-06,6.1300936524971645e-06,0.0004531911266205698,0.002292923501638528,4.566084201282827e-06,4.4572089879554956e-05,1.0717148961724605e-08,7.941854882116451e-08,2.4915897309754536e-08,4.3457289629483306e-09,3.190305482016018e-05,0.000423397065343299,0.005222322442097588,0.0006363472282203441,0.0011627592208828098,6.245561221118245e-10,0.0004788006416781622,3.909513078372888e-11,3.3633899747788426e-08,9.018218038716796e-13,1.3497954521385143e-12,8.781889657541365e-13,3.594955088568551e-11,1.0729748246166206e-13,4.0128584121094355e-06,0.0005917166651189746,1.9003089752216996e-13,0.0005037815779168349,1.4843254498609886e-11,5.039223606513088e-13,0.0005055107506962584,4.1071286360698917e-11,1.0952280202571345e-14,0.0005003442214162874,2.3563070414830967e-15,0.00027705247454682264,1.242933529218977e-15,3.872056072392046e-15,1.4700894000460954e-15,8.096342069456139e-14,7.436986271459715e-14,0.00018810912670333147,4.7067756056211494e-15,3.288685478595608e-14,4.318099332780097e-15,3.019825793294854e-14,4.2242337252931474e-11,4.0612713240707025e-15,7.123999935175951e-05,3.073786674452774e-14
1.2945885270180123e-05,0.11349032802919004,0.9,0.0,0.0,0.0,0.0,0.09600755322876585,0.0013510923225904731,2.3785817174171227e-06,1.0483980638254174e-05,3.165959808789548e-05,8.311473455058507e-07,2.6626053492474738e-05,3.3529095931328373e-06,6.127340024802429e-06,0.00046249772738405205,0.0023383607229580236,4.563278821040808e-06,4.453621759859959e-05,1.0709391517264633e-08,7.936106229249856e-08,2.489662102460726e-08,4.342717493422976e-09,3.151074988897216e-05,0.00043236206530803024,0.005322803640412972,0.0006498242715594803,0.0011755618682172252,6.241399592768785e-10,0.0004889879533491686,3.9776153079953255e-11,3.318658855474649e-08,9.00174252178617e-13,1.347341226674568e-12,8.740583480868413e-13,3.630851383600168e-11,1.0588582669651991e-13,3.962786469901265e-06,0.0005995968711260558,1.8988346611983657e-13,0.0005121160530427295,1.5073515322455837e-11,5.035258943201367e-13,0.0005131923302524531,4.1653104114151275e-11,1.1184235350460034e-14,0.0005167060342553927,2.4064407934549863e-15,0.0002850187703421307,1.2692511892154769e-15,4.020836175981981e-15,1.523715171692312e-15,8.418668750773062e-14,7.676556423126352e-14,0.00019463320336309418,4.894628436536106e-15,3.4195966165893084e-14,4.45762735123255e-15,3.117089872812447e-14,4.39240641854423e-11,4.203835409591885e-15,7.488658262424086e-05,3.190168328205653e-14
1.3219179766828227e-05,0.11351323202572189,0.9,0.0,0.0,0.0,0.0,0.0959297078886576,0.0013754466320954045,2.3768605622566094e-06,1.0430129407680928e-05,3.16338742754249e-05,8.305048850059221e-07,2.653057504157207e-05,3.350336962310978e-06,6.1246208787587996e-06,0.0004717900061844936,0.0023836703403081983,4.560481793918886e-06,4.450041544049473e-05,1.070164222401904e-08,7.930363617380601e-08,2.487737642105495e-08,4.33970823519429e-09,3.113235428228125e-05,0.0004413197853443877,0.005423021089165417,0.0006632899503671763,0.0011879897004392034,6.237239438087815e-10,0.0004991672555498959,4.045214717322594e-11,3.275484440543959e-08,8.985322217888849e-13,1.344895115082131e-12,8.700423051207769e-13,3.665521238126846e-11,1.0452339211607761e-13,3.914497629556907e-06,0.0006073815637292774,1.897364166730917e-13,0.0005203326944291406,1.5299856388818637e-11,5.031302579192573e-13,0.0005206875123573386,4.221866137644787e-11,1.1415994908847665e-14,0.0005332443413216124,2.456535139074687e-15,0.00029300554982139554,1.2955474806827193e-15,4.17178716549404e-15,1.5778421888897945e-15,8.74625212475222e-14,7.916869423363329e-14,0.00020122948967649294,5.085559474616305e-15,3.5526446867927005e-14,4.597600540131591e-15,3.214657337896115e-14,4.563321771710975e-11,4.347001157942647e-15,7.861128009080814e-05,3.307852799363978e-14
1.3492474263476331e-05,0.11353604738246817,0.9,0.0,0.0,0.0,0.0,0.0958520132079464,0.0013996768803630408,2.3751411993748053e-06,1.0378023060183343e-05,3.160820201698195e-05,8.298634611919887e-07,2.6438131402403447e-05,3.3477683089565456e-06,6.1219357292598825e-06,0.00048106807245793556,0.0024288557561565065,4.5576929302136615e-06,4.446468210588945e-05,1.0693900999607694e-08,7.924626985442973e-08,2.4858162871173888e-08,4.3367011874586764e-09,3.076710158530372e-05,0.0004502702400053673,0.005522984925508736,0.0006767442900615788,0.0012000519034971707,6.233080816254086e-10,0.0005093385623566633,4.1123158060913486e-11,3.233781184957306e-08,8.968956123208949e-13,1.3424569821818985e-12,8.661344232980571e-13,3.6989965855972054e-11,1.0320746870498625e-13,3.867892931354983e-06,0.0006150740709648484,1.8958973919660338e-13,0.0005284327846750246,1.552232702126081e-11,5.027354322178842e-13,0.0005279986116065723,4.2768194161244174e-11,1.164755931481873e-14,0.0005499569353402601,2.50659014706201e-15,0.0003010116368235854,1.3218224462054704e-15,4.324883749050457e-15,1.6324521227002109e-15,9.07904023652301e-14,8.157831637924458e-14,0.00020789660790214486,5.2795386136426055e-15,3.68780868923026e-14,4.737964231811351e-15,3.312490225504742e-14,4.736952677532271e-11,4.490695667979814e-15,8.241254174419135e-05,3.426799662860134e-14
1.3765768760124435e-05,0.11355877624530272,0.9,0.0,0.0,0.0,0.0,0.09577446591833283,0.0014237840711577004,2.373423610316489e-06,1.032756591393834e-05,3.158258011630532e-05,8.292230540689919e-07,2.6348552782757593e-05,3.3452035601263536e-06,6.119284106041604e-06,0.0004903320297561424,0.0024739201893930257,4.554912047298334e-06,4.442901627380218e-05,1.0686167760961556e-08,7.918896271864925e-08,2.483897977601614e-08,4.333696346266475e-09,3.0414281205292586e-05,0.0004592134435175985,0.005622704672042815,0.0006901873154630794,0.0012117574790980765,6.228923778105932e-10,0.0005195018875544305,4.178922978092919e-11,3.193469778754383e-08,8.952643283064515e-13,1.3400266963571166e-12,8.623287699398126e-13,3.731308660124615e-11,1.0193554416184838e-13,3.822880685592113e-06,0.0006226775420581836,1.8944342418667404e-13,0.0005364176092092043,1.5740976404542866e-11,5.02341397924933e-13,0.0005351280513279896,4.330194625429934e-11,1.1878928995198186e-14,0.0005668415941926928,2.5566058847432485e-15,0.000309035897083571,1.3480761274204155e-15,4.4801010229835005e-15,1.6875270892399001e-15,9.41698164235083e-14,8.39935345335112e-14,0.00021463317240597994,5.476536041023426e-15,3.825067829466401e-14,4.878666097240476e-15,3.410552200932265e-14,4.9132722954302204e-11,4.634848990042258e-15,8.628880471896398e-05,3.546969286615386e-14
1.4039063256772539e-05,0.1135814206754936,0.9,0.0,0.0,0.0,0.0,0.09569706292291703,0.001447769185320093,2.371707776895125e-06,1.027866925719158e-05,3.155700744259014e-05,8.285836446403562e-07,2.6261681933553406e-05,3.3426426459891392e-06,6.1166655527511876e-06,0.0004995819762302691,0.0025188666885289056,4.5521389691525195e-06,4.439341662681764e-05,1.067844242622021e-08,7.913171415962159e-08,2.4819826566528233e-08,4.3306937083062425e-09,3.0073233245551862e-05,0.00046814940979871504,0.005722189281962222,0.0007036190508270042,0.0012231152513901716,6.224768371660716e-10,0.0005296572446516694,4.245040547358765e-11,3.15447656243852e-08,8.936382788431192e-13,1.3376041302375675e-12,8.586198488278395e-13,3.762488021778485e-11,1.0070528534013143e-13,3.779375794548699e-06,0.0006301949602043725,1.8929746258855683e-13,0.0005442884555630574,1.595585356655639e-11,5.019481359714587e-13,0.000542078353518763,4.382016836909919e-11,1.2110104367111469e-14,0.000583896083530256,2.6065824181205845e-15,0.00031707723606809235,1.3743085650662141e-15,4.637414454898396e-15,1.7430496391980113e-15,9.760025403438844e-14,8.641349157868236e-14,0.00022143779100666458,5.676522234290766e-15,3.9644015161461644e-14,5.019656076952404e-15,3.508808509660236e-14,5.092254048276318e-11,4.779394089224692e-15,9.023849654936196e-05,3.668322825933699e-14
1.4312357753420642e-05,0.1136039826553282,0.9,0.0,0.0,0.0,0.0,0.09561980128410331,0.0014716331824063482,2.36999368137799e-06,1.0231250688431525e-05,3.153148292573606e-05,8.279452148165001e-07,2.6177373014014987e-05,3.3400854998084587e-06,6.114079626090885e-06,0.00050881800506746,0.002563698143723144,4.549373525940981e-06,4.435788186898731e-05,1.067072491556489e-08,7.907452358569115e-08,2.4800702700835586e-08,4.327693268414317e-09,2.97433439632791e-05,0.00047707815247362116,0.005821447180278013,0.0007170395198741804,0.0012341338726547535,6.220614638451868e-10,0.0005398046468938813,4.310672743598619e-11,3.1167330305334436e-08,8.92017377276776e-13,1.3351891608159205e-12,8.550025615074667e-13,3.79256457735599e-11,9.95145225226562e-14,3.737299146969663e-06,0.0006376291542014935,1.8915184576698835e-13,0.0005520466126517912,1.6167007359542928e-11,5.015556277104795e-13,0.0005488521291287912,4.43231173348331e-11,1.2341085838508145e-14,0.0006011181593359274,2.6565198119354005e-15,0.00032513459700875817,1.4005197990304524e-15,4.7967998757812715e-15,1.799002750228112e-15,1.0108121079643552e-13,8.883736869428573e-14,0.00022830906636145867,5.879467957516954e-15,4.1057893584942934e-14,5.160886339462219e-15,3.607225948340937e-14,5.2738716191127595e-11,4.924266806071659e-15,9.426003823918006e-05,3.7908222170295655e-14
1.4585652250068746e-05,0.11362646409288607,0.9,0.0,0.0,0.0,0.0,0.0955426782125799,0.0014953770022007838,2.368281306005866e-06,1.0185233536796482e-05,3.150600555197439e-05,8.273077472696306e-07,2.6095490523628474e-05,3.3375320579788185e-06,6.1115258950348e-06,0.0005180402048847424,0.0026084172977441605,4.546615553637134e-06,4.4322410736999995e-05,1.0663015149055765e-08,7.901739040439073e-08,2.4781607659895292e-08,4.324695017920262e-09,2.942404175797526e-05,0.00048599968488967967,0.005920486301354145,0.0007304487458198821,0.0012448218281164312,6.216462612007607e-10,0.0005499441072762593,4.375823717297523e-11,3.0801753895082596e-08,8.90401540911019e-13,1.3327816694573007e-12,8.514721705825835e-13,3.821567598616751e-11,9.836123540321899e-14,3.696577095981299e-06,0.0006449828090423524,1.8900656547890807e-13,0.0005596933700682805,1.6374486441982462e-11,5.011638550404091e-13,0.0005554520687013848,4.4811055317654984e-11,1.2571873808658167e-14,0.0006185055704237277,2.7064181297277312e-15,0.00033320695910626967,1.4267098683935237e-15,4.958233470730085e-15,1.85536981867841e-15,1.046121872363723e-13,9.126438451154632e-14,0.00023524559737564342,6.085344257966595e-15,4.249211163968425e-14,5.302311232320296e-15,3.705772830643321e-14,5.458098948106415e-11,5.0694058117601045e-15,9.835184714920604e-05,3.9144301701156334e-14
1.485894674671685e-05,0.11364886682651308,0.9,0.0,0.0,0.0,0.0,0.09546569105725561,0.0015190015661111964,2.3665706330935065e-06,1.0140546380936268e-05,3.1480574359824014e-05,8.266712254660482e-07,2.60159083528992e-05,3.3349822595362565e-06,6.10900394012595e-06,0.0005272486600852783,0.002653026755983133,4.543864893685181e-06,4.428700200636711e-05,1.0655313047085384e-08,7.896031402559334e-08,2.476254094842643e-08,4.321698949567559e-09,2.911479360837694e-05,0.0004949140201307013,0.006019314123078342,0.0007438467514003577,0.0012551874399440613,6.212312325585375e-10,0.0005600756385557187,4.4404975447019104e-11,3.044744142231548e-08,8.887906907423454e-13,1.3303815421514491e-12,8.480242653934772e-13,3.8495257391169206e-11,9.724353987811252e-14,3.65714100026124e-06,0.0006522584755799842,1.8886161384787557e-13,0.0005672300173897937,1.657833926166848e-11,5.007728004717657e-13,0.0005618809333847413,4.528424907617474e-11,1.28024686686067e-14,0.0006360560608648526,2.756277433892778e-15,0.00034129333589358985,1.4528788114690295e-15,5.121691762669585e-15,1.9121346491986476e-15,1.0819268875990307e-13,9.369379376857756e-14,0.00024224598062169635,6.2941224633389975e-15,4.39464693631214e-14,5.44388720405752e-15,3.8044189328357285e-14,5.64491022998314e-11,5.214752557008143e-15,0.00010251233970529651,4.039110162573887e-14
