Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122),C4F10(82),S(871),S(870)
2.6938112217977517e-15,0.11224537200008128,0.9,0.0,0.0,0.0,0.0,0.09999999999927589,1.8545236482062407e-13,1.853567269176272e-13,1.281370203382484e-13,1.2813702257320137e-13,1.1098339042598378e-13,1.1098345766208739e-13,1.1098043183350556e-13,1.1098043201818645e-13,9.895740748644322e-14,9.895788614748584e-14,8.959777799538851e-14,8.959777963610114e-14,9.55063842573962e-17,1.2704606989933876e-19,5.3752840861673424e-20,1.1648867829145263e-20,1.460459482807266e-18,1.373027157572703e-25,1.1090835959626366e-20,6.908709069915349e-22,8.57023132722442e-22,2.6168486269867097e-21,2.438373313160899e-25,9.248800542220057e-22,2.1593984410331246e-21,6.358715194887378e-22,4.485320755740251e-22,5.616329692639825e-22,3.7241535382146115e-30,9.83408280376741e-19,4.785193661024135e-19,2.3592567810203608e-27,2.657638989265377e-22,1.1628682002292774e-22,4.760658206006966e-31,1.5968919678777016e-22,2.5384362997619362e-23,1.1261398860361864e-31,5.889406377202267e-31,1.0727956689590796e-26,3.4743314692034313e-31,1.1205688152933913e-34,3.4747965234065355e-31,2.2675720039461465e-35,1.4090124790357238e-44,3.474290536500292e-42,1.660308836711795e-50,5.4372171394583724e-36,2.912883343805881e-46,6.5317805829693284e-46,1.393916467017386e-54,3.0425007335248853e-54,6.9379537090952385e-43,7.50019087263526e-45,1.0107911021384619e-50,1.4759202111802165e-49,7.159651648827917e-27,2.39370853770507e-32,1.8154117081761373e-55,4.0283134711313326e-55,6.212881679142469e-34,1.6145130961296072e-32,2.485878336834901e-51,6.225066565297093e-46,5.652796222808646e-52,1.1133772728073966e-52,5.273706716952378e-44,3.4613024149878766e-34,1.0808249502142312e-32,8.688548985419905e-56,1.2049280698623146e-55,4.024138632929302e-26,1.2399485422083194e-28,3.8211574352374663e-38,3.4931830967461565e-38,1.8208337389678414e-38,5.4975000277619056e-37,2.7851395413138366e-38,8.545759315338033e-37,5.89885819446167e-35,4.216273992218209e-37,1.1731595538470597e-38
5.389962852997586e-15,0.11224537200016263,0.9,0.0,0.0,0.0,0.0,0.09999999999855115,3.7106585577884187e-13,3.707179620372308e-13,2.563853641098663e-13,2.5638537338021404e-13,2.220630701308046e-13,2.2206333950345277e-13,2.220572817364681e-13,2.2205728247897798e-13,1.9800079013005334e-13,1.9800226758145447e-13,1.792733971352039e-13,1.7927340392066025e-13,3.4736477115140256e-16,5.08318526443211e-19,2.1514835290784e-19,4.6624994648147607e-20,2.9258663205203376e-18,1.0990988657956335e-24,4.4388776278757253e-20,5.058546100570841e-21,3.43032599462776e-21,1.0473063775719026e-20,1.9518418434691563e-24,3.242113881122631e-21,4.32066737984687e-21,2.2204162866241574e-21,1.5769672124649157e-21,1.9916012748345144e-21,2.647435518774699e-29,1.448574145502773e-18,1.4765513024046788e-18,9.452755022401681e-27,8.087346177297948e-22,7.204638296530797e-22,5.2657403029202626e-30,5.611749624161138e-22,1.7960144787567245e-22,1.521231485665559e-30,9.518103870450819e-31,4.293978495111632e-26,5.211529118261023e-31,8.971364053249923e-34,5.212174949810857e-31,9.26368533168742e-35,1.7903158744084163e-43,7.285377543548837e-41,7.12590150363766e-49,6.791775943530293e-35,5.018078800627172e-45,1.46270738311279e-44,4.826964393506183e-53,1.37733883610893e-52,2.918777565127511e-41,1.1530163999628115e-43,3.2389015459309703e-49,3.469209160702631e-48,2.8657265261843544e-26,3.5058918761853324e-31,9.708790340034055e-54,2.8044461898488634e-53,5.416816024746296e-33,2.4082846692232145e-31,2.061762132519088e-49,9.96390532751923e-45,4.632041958158615e-50,1.825892709419667e-50,4.636641670909738e-43,2.571764244280762e-33,1.5830061692516972e-31,5.856283826877789e-54,1.126893209391939e-53,1.6057782704999914e-25,9.898791957286119e-28,2.699453186615011e-37,2.8374585549035166e-37,1.5347055137918957e-37,8.939826507142313e-36,2.31379560642124e-37,1.3897563107603885e-35,4.723870842823393e-34,6.731812364113361e-36,9.529679675572602e-38
1.0782266115397257e-14,0.11224537200032533,0.9,0.0,0.0,0.0,0.0,0.09999999999710167,7.422928493608914e-13,7.411184502547684e-13,5.1288204187861e-13,5.128820808095836e-13,4.4422202687382663e-13,4.442231061923925e-13,4.442109730961341e-13,4.442109760874485e-13,3.9608755541313453e-13,3.9609157224838494e-13,3.586246285810432e-13,3.5862465698701934e-13,1.1722668776616457e-15,2.0326926585987826e-18,8.608488923894303e-19,1.8655403266513446e-19,5.877440233802551e-18,8.795368517522021e-24,1.775912434993343e-19,3.453810944816216e-20,1.3725772211943538e-20,4.1896693239783073e-20,1.561699602703302e-23,1.034714071817378e-20,8.6431888152695e-21,7.046970408635485e-21,5.054610543706362e-21,6.464829416688242e-21,1.7279018189853146e-28,1.839806733280048e-18,4.01171434362067e-18,3.7951399454795976e-26,2.1646635292552902e-21,3.9541218205169e-21,4.743269031926575e-29,1.797471122382537e-21,1.166598604364187e-21,1.813095441721191e-29,1.7240035853514995e-30,1.718150744572882e-25,6.833454874876406e-31,7.179817836898139e-33,6.833875301846522e-31,3.7449835606943578e-34,1.9902555456376567e-42,1.2673724580138087e-39,2.5345493782944944e-47,7.537417122771165e-34,8.345727053876449e-44,2.920139219038537e-43,1.610255418813896e-51,5.554398123858706e-51,1.0197884785805685e-39,1.5650203834238842e-42,1.037146257781434e-47,7.443171538751798e-47,1.1466638969351396e-25,4.785345207899871e-30,4.4368099930483746e-52,1.542516187131932e-51,4.8356063333113115e-32,3.331380784986827e-30,1.463935342022324e-47,1.5930978494185083e-43,2.896931751231458e-48,2.2864834248089777e-48,3.899704254832437e-42,1.7689108524184408e-32,2.1607143444238807e-30,3.362663468820019e-52,8.684285698281755e-52,6.386089059112012e-25,7.877024980643106e-27,1.918256652033316e-36,2.2871240341796463e-36,1.3269513355074588e-36,1.4421068373895598e-34,1.9479851788297325e-36,2.2418241506900567e-34,3.7810114637765686e-33,1.0714977064107574e-34,7.682505123204925e-37
1.6174569377796926e-14,0.11224537200048806,0.9,0.0,0.0,0.0,0.0,0.09999999999565219,1.1135198554963347e-12,1.1112858674401395e-12,7.693787098728705e-13,7.69378794663225e-13,6.663805809679982e-13,6.663828764274697e-13,6.663646560015787e-13,6.663646623828066e-13,5.941743206920766e-13,5.941811066377371e-13,5.379758531930911e-13,5.379759149816736e-13,2.22943802165677e-15,4.318369640609306e-18,1.829442692423686e-18,3.964554717120127e-19,8.855623375388232e-18,2.515094197851385e-23,3.773914082820486e-19,9.060286772891269e-20,2.917005898171139e-20,8.902548325063565e-20,4.465366024709904e-23,1.9034945592316696e-20,1.2965694271482048e-20,1.2922043256326964e-20,9.32197271041485e-21,1.201142020211383e-20,4.431453641522158e-28,2.004331881042344e-18,6.773584842548073e-18,8.089071517132459e-26,3.6288915803293576e-21,9.374772107635006e-21,1.3484077867996321e-28,3.3136491803425816e-21,2.9856012086523108e-21,5.822572510421789e-29,2.8211702134641834e-30,3.651419992000826e-25,7.676905092490109e-31,2.0531794333500446e-32,7.676491989153139e-31,8.449762104031168e-34,6.546859829841248e-42,4.781993819170139e-39,1.050968439006299e-46,2.379752128227515e-33,3.1954779477713468e-43,1.1689070031946565e-42,6.543049495716623e-51,2.367396116670097e-50,4.756116524649706e-39,5.5049194447180986e-42,4.585542791243292e-47,3.018138589069684e-46,2.4368941206712754e-25,1.6377673327597525e-29,1.8262933489592737e-51,6.654115681010984e-51,1.4498215940356118e-31,1.145456085476656e-29,7.445056776132457e-47,6.071661494705383e-43,1.278502056096979e-47,1.229352730851851e-47,1.1842680779032387e-41,4.6495651928379784e-32,7.394967733248856e-30,1.417904954586482e-51,3.974069924386942e-51,1.3514669463191963e-24,2.2452064257950335e-26,5.40665469152581e-36,6.552019941873826e-36,3.949236691267943e-36,5.317583959563582e-34,5.716806622045512e-36,8.26625059103941e-34,1.1226493883515728e-32,3.9336375998932205e-34,2.2010451420446764e-36
2.1566872640196595e-14,0.11224537200065071,0.9,0.0,0.0,0.0,0.0,0.09999999999420271,1.4847468747539339e-12,1.4812845109387648e-12,1.0258753680926517e-12,1.0258755153263424e-12,8.885387324310877e-13,8.885426505679116e-13,8.885183304472888e-13,8.885183413650524e-13,7.922610859668797e-13,7.922707395433485e-13,7.173270709713479e-13,7.173271781834721e-13,3.454577034259841e-15,7.364955388828734e-18,3.120913498988628e-18,6.763249287119169e-19,1.1864647720835831e-17,5.305227550401762e-23,6.437828259719266e-19,1.7747679028676178e-19,4.9763186379294196e-20,1.5185339750879725e-19,9.418224120192816e-23,2.873676643150448e-20,1.7288184285066513e-20,1.9460413272621518e-20,1.4100204496157848e-20,1.8272145644231556e-20,8.52673057545438e-28,2.073519716449433e-18,9.630792668073029e-18,1.3842024559039196e-25,5.136561305037071e-21,1.7047272186992644e-20,2.763180013905562e-28,5.0106013626979685e-21,5.735716869487317e-21,1.3129117454892943e-28,4.390734749589224e-30,6.229205615542531e-25,8.193672602804204e-31,4.330983861690761e-32,8.191712063197404e-31,1.5046982136963284e-33,1.6097858425355218e-41,1.3043718011534565e-38,3.966932383357511e-46,5.336521833017886e-33,9.08165115169216e-43,3.3966139586709156e-42,2.647335946723784e-50,9.610459854775323e-50,1.494464163325478e-38,1.4351712458688922e-41,1.5671990539514334e-46,8.79199174290007e-46,4.157263332021158e-25,3.901049499489615e-29,8.272405443435386e-51,3.0084854472424504e-50,3.169204007489768e-31,2.738357687446403e-29,3.0014957099704706e-46,1.6329184168068718e-42,5.758227238602246e-47,5.736112051148674e-47,2.7306347679192004e-41,9.117759851499729e-32,1.7614306004813527e-29,6.9492824910172e-51,1.9405137355060225e-50,2.2966474378917663e-24,4.722050326053213e-26,1.1315031498876446e-35,1.3833912281463872e-35,8.621780004762546e-36,1.3500898960219131e-33,1.2331604302000664e-35,2.098673608411201e-33,2.446386529278934e-32,9.953052730972966e-34,4.647683320556543e-36
3.235147916499593e-14,0.11224537200097612,0.9,0.0,0.0,0.0,0.0,0.09999999999130375,2.2272009450894627e-12,2.2210194260521243e-12,1.5388686615921153e-12,1.5388689733168027e-12,1.3328540904618828e-12,1.3328622086905476e-12,1.3328256594736672e-12,1.3328256821661177e-12,1.1884346165067719e-12,1.188450091574656e-12,1.0760294904893733e-12,1.0760297173154916e-12,6.165327834979971e-15,1.5243063942594534e-17,6.461577261018191e-18,1.400260901674537e-18,1.7963888833281062e-17,1.4490534657962973e-22,1.33283779638435e-18,4.323170350976459e-19,1.0303345516592878e-19,3.143353937035716e-19,2.5720869215629883e-22,4.94968060196929e-20,2.5933129930481934e-20,3.3411013639847696e-20,2.4348073491667848e-20,3.179352580819244e-20,2.0261427835662212e-27,2.133384148675539e-18,1.542371958767159e-17,2.882403774297223e-25,8.185871501787601e-21,3.774521029722241e-20,7.0296104964829205e-28,8.648704178880102e-21,1.3601280615274868e-20,3.8139325840859383e-28,8.872079198934487e-30,1.2897417414266894e-24,8.960497122977822e-31,1.182991365424901e-31,8.953315714691745e-31,3.390647589076684e-33,5.718005273211899e-41,5.430188509632889e-38,2.6981876008290794e-45,1.5600319809210505e-32,4.185204678369547e-42,1.6123932715764878e-41,2.011549321491812e-49,7.585669118902489e-49,7.58738379413102e-38,5.578282891567794e-41,9.637825803736592e-46,4.0915645214596553e-45,8.607511651445195e-25,1.2351652037850846e-28,7.0404401276391875e-50,2.6649465261225652e-49,9.080657311768964e-31,8.718308039047603e-29,2.437028512756881e-45,6.599620462447836e-42,4.987111188837557e-46,5.915466600057472e-46,8.983746712269666e-41,2.2234704425411993e-31,5.57710882654902e-29,6.685955289812989e-50,2.004755491295767e-49,4.7245900837175604e-24,1.2834837130435375e-25,3.104879970686325e-35,3.7820793256574446e-35,2.486228782396746e-35,4.726728505638052e-33,3.4902848726919175e-35,7.347127567063028e-33,7.101683745664918e-32,3.46673994089869e-33,1.2708253980777658e-35
4.313608568979527e-14,0.11224537200130151,0.9,0.0,0.0,0.0,0.0,0.0999999999884048,2.9696550659769407e-12,2.9604463954384825e-12,2.0518619191473438e-12,2.051862457874556e-12,1.7771679680221782e-12,1.7771817827107973e-12,1.7771329573668162e-12,1.7771329960742628e-12,1.5846081470314428e-12,1.5846295138839657e-12,1.4347318848771138e-12,1.434732276738824e-12,9.181042655015573e-15,2.591722180500558e-17,1.098943992050359e-17,2.3814578245432096e-18,2.4197152501638777e-17,3.031917855012293e-22,2.266741030507276e-18,8.20995538519718e-19,1.7523784806658985e-19,5.344985584658341e-19,5.3809845551976975e-22,7.16886366704636e-20,3.457802390798028e-20,4.827422505880547e-20,3.5331804006016574e-20,4.6404835191195476e-20,3.774103114993524e-27,2.135201573114418e-18,2.1274693560833917e-17,4.931410168931649e-25,1.1259274704621901e-20,6.68596611993154e-20,1.366438957818442e-27,1.2546364032227308e-20,2.5296092497149258e-20,8.202771712594203e-28,1.5609765213039523e-29,2.1935746006430973e-24,9.53360091930371e-31,2.4752938144727404e-31,9.517322191690953e-31,6.035219177438056e-33,1.3446634856220731e-40,1.4049191258369555e-37,8.821682285790969e-45,3.404915173879009e-32,1.1336754050539943e-41,4.49175250788059e-41,6.866076603651642e-49,2.6505854333434708e-48,2.336744948820828e-37,1.375287958226934e-40,3.23563687939578e-45,1.1925585130874438e-44,1.4639534515599426e-24,2.85133360910594e-28,2.4973160389203017e-49,9.661899475859256e-49,1.967368835552358e-30,2.021576471293586e-28,9.279693692747143e-45,1.786705193338979e-41,1.7920044811053293e-45,2.464005483191501e-45,2.0398496766781626e-40,4.225279398461155e-31,1.2874551209992344e-28,2.4869682141714426e-49,7.803845668758693e-49,7.986444358816531e-24,2.6738936264178125e-25,6.483119154865129e-35,7.917387772901748e-35,5.44445797083553e-35,1.1818567460430718e-32,7.527348704842569e-35,1.8369524938140772e-32,1.5531281088281371e-31,8.633819681370652e-33,2.660688633626254e-35
6.470529873939395e-14,0.11224537200195231,0.9,0.0,0.0,0.0,0.0,0.09999999998260688,4.4545634772873256e-12,4.43892922552942e-12,3.0778483162295188e-12,3.077849516513321e-12,2.6657908625304593e-12,2.6658209855356947e-12,2.665747450895347e-12,2.665747535583611e-12,2.3769552080308054e-12,2.3769884076308274e-12,2.1521365911335344e-12,2.152137464015833e-12,1.557375355769744e-14,5.644133801160294e-17,2.3942838783797495e-17,5.188425327112807e-18,3.714614047983043e-17,9.5735507784363e-22,4.938477856451235e-18,2.079877055676124e-18,3.818196833997613e-19,1.1639802908334164e-18,1.6984523240221053e-21,1.1723328736608985e-19,5.186767047428427e-20,7.87110546072407e-20,5.791480108761289e-20,7.662419237063594e-20,9.256914583143261e-27,2.130583351497431e-18,3.298489473084586e-17,1.0916877146846468e-24,1.740860276169046e-20,1.528020430823044e-19,3.532106961227605e-27,2.05577201663967e-20,6.189588683116398e-20,2.541698367024227e-27,3.731900967355298e-29,4.779503933546744e-24,1.0680885779996371e-30,7.816555535266705e-31,1.0626864329050492e-30,1.3594278472255512e-32,4.6578182258461994e-40,5.698902576368541e-37,5.368845951354372e-44,1.142941631796372e-31,5.600877797034238e-41,2.304937343700433e-40,5.0151989607651544e-48,2.0405923078313268e-47,1.4902865734876866e-36,5.148817862368796e-40,2.4995457261937815e-44,6.617863641138546e-44,3.1897575342189734e-24,1.0572173729597801e-27,1.9175853671923344e-48,7.820919838491075e-48,6.623852746656351e-30,7.593975885029487e-28,9.344759490303119e-44,8.947105131783043e-41,1.2878288642759464e-44,3.0075555832019657e-44,6.761007933689446e-40,1.0712612387823821e-30,4.773625473523739e-28,2.0881059552622538e-48,7.411643182069926e-48,1.715010525094575e-23,8.33998016245037e-25,1.914995459951736e-34,2.5011760785152206e-34,1.9374984307969136e-34,5.47869902435846e-32,2.5780717333617776e-34,8.513437628577945e-32,5.166721196029042e-31,3.95260327448744e-32,8.408536517939662e-35
8.627451178899262e-14,0.11224537200260311,0.9,0.0,0.0,0.0,0.0,0.09999999997680896,5.939472211875502e-12,5.917102812636829e-12,4.103834489268991e-12,4.103836745990628e-12,3.554404531998641e-12,3.5544602935636704e-12,3.5543617503488085e-12,3.5543619074676562e-12,3.169302268935296e-12,3.169347380408536e-12,2.8695411407512836e-12,2.8695427819571095e-12,2.2257033042121123e-14,1.0437703194625522e-16,4.429353776374014e-17,9.598219254168314e-18,5.103754120105947e-17,2.4852247167513427e-21,9.136201785952614e-18,4.278749597921518e-18,7.064191717979793e-19,2.1520335184887037e-18,4.4069544141405836e-21,1.635181392391038e-19,6.915710637681528e-20,1.0959055545191857e-19,8.089724409228032e-20,1.0752486650820189e-19,1.8555220546818972e-26,2.1247991573569707e-18,4.4696262179866827e-17,2.0646041613878413e-24,2.35579058724417e-20,2.913553093786958e-19,7.315548141395511e-27,2.87088723322027e-20,1.2384167789008317e-19,6.102345126114273e-27,7.511105878186594e-29,8.842743001380728e-24,1.1900326507523114e-30,2.0293127898009034e-30,1.1758027503796937e-30,2.4068029100721251e-32,1.1785879089121769e-39,1.606711719850023e-36,2.095497802232892e-43,3.0895977262347076e-31,1.923661965564455e-40,8.121909380098584e-40,2.3538322600451055e-47,9.833637316731863e-47,6.21236692217386e-36,1.3713378772335336e-39,1.223839457564797e-43,2.5143220050345568e-43,5.901492207763781e-24,3.064947496535571e-27,9.262632567551597e-48,3.875268786629386e-47,1.8093240246715062e-29,2.2360130286615137e-27,5.265937504047189e-43,3.2192714227292804e-40,5.543520377044369e-44,1.865212559250657e-43,1.6661539735002882e-39,2.2048900990278333e-30,1.3839075305981306e-27,1.063037714873094e-47,4.010080782559375e-47,3.114138211566432e-23,2.131942786964131e-24,4.338270546214355e-34,6.493317971401455e-34,5.743890231589941e-34,1.995036842164464e-31,7.349045440912138e-34,3.0991080313572485e-31,1.3445634307828447e-30,1.419298904932864e-31,2.183987954893957e-34
1.078437248385913e-13,0.1122453720032539,0.9,0.0,0.0,0.0,0.0,0.09999999997101104,7.424381138383031e-12,7.39528221259274e-12,5.129820529727143e-12,5.129824076939445e-12,4.4430127437003666e-12,4.4430996643731256e-12,4.4429759350014636e-12,4.442976180156394e-12,3.961649329783644e-12,3.961706393941238e-12,3.5869455976752683e-12,3.5869481775465582e-12,2.8923441001096855e-14,1.6261172764348231e-16,6.902051719755267e-17,1.4956189585723245e-17,6.549962168070059e-17,4.74434843301865e-21,1.423693385831799e-17,7.04627608839194e-18,1.10085776177391e-18,3.3518316803204163e-18,8.410161199198838e-21,2.0962714331096773e-19,8.644647126909467e-20,1.4035600141389857e-19,1.0379082987888381e-19,1.3830304327052143e-19,3.0130126535222843e-26,2.124454237221507e-18,5.6402190551041e-17,3.274018264101823e-24,2.97050674563e-20,4.610441555376003e-19,1.2067120442099762e-26,3.6828589628196664e-20,2.0090058769342812e-19,1.0895381345207944e-26,1.2263639386513732e-28,1.3780207176562465e-23,1.3202164140097563e-30,3.87425680529398e-30,1.2929344476348098e-30,3.8447502523596925e-32,2.3411075983489505e-39,3.327292523497176e-36,5.201614840671575e-43,6.0090378099103105e-31,4.486245334092406e-40,1.9055134975954883e-39,6.459762996326581e-47,2.7208901819516647e-46,1.5136995557346748e-35,2.78703320153326e-39,3.3075365742252462e-43,5.969460576033035e-43,9.19666932027328e-24,6.14996198267144e-27,2.571790871257154e-47,1.084711307645298e-46,3.54389153132083e-29,4.5336040534877246e-27,1.5067199297926696e-42,7.370820366408929e-40,1.430900857920268e-43,5.5550975404417124e-43,3.264190875707337e-39,3.631881149887284e-30,2.7768757774901702e-27,3.012182819547391e-47,1.1599378881337437e-46,4.782568751341357e-23,4.026541922639818e-24,7.64528016819244e-34,1.239482927853193e-33,1.1918370181420915e-33,4.573599058885977e-31,1.4904492078578137e-33,7.103104507241561e-31,2.5693160583206457e-30,3.225537613003902e-31,4.170318731458679e-34
1.5098215093778866e-13,0.11224537200455546,0.9,0.0,0.0,0.0,0.0,0.09999999995941522,1.0394199992091212e-11,1.035160003400772e-11,7.1817919187868705e-12,7.181799267811774e-12,6.220200697425354e-12,6.220378733055177e-12,6.220203705781034e-12,6.220204207897348e-12,5.546343451187368e-12,5.546424661881347e-12,5.021754027814133e-12,5.021759373513772e-12,4.2239561415622565e-14,3.3279561724712645e-16,1.4130150209562014e-16,3.061736577962466e-17,9.740193867298416e-17,1.48490734350782e-20,2.915059442130241e-17,1.554402577297384e-17,2.2541804551344202e-18,6.852713242050748e-18,2.6290769854553177e-20,3.017380551010833e-19,1.2102527994330175e-19,2.018207962198939e-19,1.4952179128548008e-19,1.9977297596627164e-19,6.513757001808098e-26,2.1237925813637736e-18,7.981402025869859e-17,7.052293305476223e-24,4.1999472706714086e-20,9.62887239593788e-19,2.6608230845498965e-26,5.304825925773751e-20,4.337398226456085e-19,2.7112662659833315e-26,2.6838134222561847e-28,2.8217156828640873e-23,1.6291792573246773e-30,1.2128683697909125e-29,1.543601241948384e-30,7.412395001155542e-32,6.863029222979405e-39,1.0599096143628083e-35,2.5691616740331558e-42,1.9369701477884977e-30,2.0384562922203036e-39,8.840276475034263e-39,4.6242565669707044e-46,1.998605370634153e-45,8.054806053156579e-35,8.485720788751247e-39,2.498731891291476e-42,2.910146399040631e-42,1.8831635754892272e-23,2.0531435118750503e-26,1.88670042477987e-46,8.159217277264063e-46,1.1612422217245235e-28,1.572670506483181e-26,1.3026777983236733e-41,3.4563689208390705e-39,7.677002892216857e-43,5.307792278457681e-42,9.395837484628089e-39,8.014277350459222e-30,9.270502687470609e-27,2.3198830906278587e-46,9.512568441717582e-46,9.403757492514544e-23,1.213980791669068e-23,1.859033208014463e-33,3.8761951612329044e-33,4.8068597803152485e-33,2.2963763757239573e-30,5.650519246453103e-33,3.5625223879108954e-30,7.759337345208241e-30,1.5598535788952792e-30,1.3057444127344936e-33
2.3725900313618337e-13,0.11224537200715866,0.9,0.0,0.0,0.0,0.0,0.09999999993622358,1.6333841318423094e-11,1.6264037555133124e-11,1.1285732194644144e-11,1.1285751562442316e-11,9.774473713040723e-12,9.774938053053676e-12,9.774657086346388e-12,9.774658391224617e-12,8.71573169293522e-12,8.715862067718452e-12,7.891369138644017e-12,7.891383229288186e-12,6.886154192118209e-14,8.672287540972697e-16,3.683537469114145e-16,7.980671572266651e-17,1.7200783802929952e-16,6.752668182439555e-20,7.60204868371909e-17,4.325113848684453e-17,5.878930123053976e-18,1.7812213690541254e-17,1.1924466586171245e-19,4.858995498282628e-19,1.9018630648751952e-19,3.247125873131369e-19,2.409523374187275e-19,3.22665429484684e-19,1.780286061730016e-25,2.1237366082969952e-18,1.2663641736484597e-16,2.0396851540777846e-23,6.658779414151795e-20,2.5541691833840625e-18,7.390568032572349e-26,8.547655029576188e-20,1.1840727169052523e-18,8.37998309146599e-26,7.431566862741135e-28,7.359070136184777e-23,2.5289717576203216e-30,5.518397618019837e-29,2.1406627869888207e-30,1.8310021739742893e-31,2.8621559505580326e-38,4.717674373128918e-35,1.9080317882980036e-41,9.02510975433054e-30,1.4556265045929363e-38,6.41068279872717e-38,5.482373946531384e-45,2.412311279027342e-44,6.557051193440845e-34,3.6467418107139045e-38,3.1990726772807046e-41,2.189356099981045e-41,4.9113136428951783e-23,9.417212136229248e-26,2.2748694073093508e-45,1.0009790230526559e-44,5.4997761981851335e-28,7.799214251705692e-26,1.814974553552924e-40,2.559068020858738e-38,6.055115636931379e-42,7.937311244347858e-41,3.858616995159723e-38,2.230503682143417e-29,4.25212717783356e-26,2.889777083211804e-45,1.2355667463232798e-44,2.2581637413932896e-22,5.1105260016767223e-23,5.926823444686578e-33,1.7586335052758224e-32,3.253812788142015e-32,1.9025659965022575e-29,3.543175288519824e-32,2.9442060087598266e-29,3.339200082873956e-29,1.197146865035116e-29,5.939752179919921e-33
3.2353585533457807e-13,0.11224537200976181,0.9,0.0,0.0,0.0,0.0,0.09999999991303193,2.2273486263614203e-11,2.2176269135488678e-11,1.538966996824076e-11,1.5389705769851932e-11,1.3328643909392986e-11,1.3329498555642393e-11,1.3329108309465247e-11,1.3329110702398087e-11,1.1885119933623473e-11,1.1885300344715608e-11,1.0760982500027128e-11,1.0761008548873182e-11,9.548128021261043e-14,1.5955292322335234e-15,6.778298768131796e-16,1.4684517245135994e-16,2.5744640565239293e-16,1.6445401506941178e-19,1.3993274754250514e-16,8.166896233120492e-17,1.0821784510634472e-17,3.270525234948963e-17,2.89918597758035e-19,6.700550970604901e-19,2.5935375476195605e-19,4.4760075755096585e-19,3.323797017207467e-19,4.455526795116309e-19,3.3379421191802386e-25,2.123735660498546e-18,1.7345876531567109e-16,4.0369828310099514e-23,9.117610692507983e-20,4.733046695247541e-18,1.39417416785509e-25,1.179037255660051e-19,2.2190502481226805e-18,1.6479937307574484e-25,1.4012013323409458e-27,1.354639016664644e-22,3.811234416703577e-30,1.3443906030506107e-28,2.8676217797783456e-30,3.405160901908019e-31,6.993999435943291e-38,1.179784443916093e-34,5.790805968509733e-41,2.215990770826303e-29,4.4832208885561814e-38,1.9839034907598413e-37,1.9193826422828664e-44,8.486268306297727e-44,2.0833940510665626e-33,9.005513249580838e-38,1.193213657177787e-40,6.751602838315201e-41,9.040620890653166e-23,2.250709146596701e-25,7.988507266326883e-45,3.5314204647455745e-44,1.358259061148493e-27,1.9552059287504035e-25,6.88510263549146e-40,7.911348204888207e-38,1.8682722737627043e-41,3.064206884656139e-40,9.377010806344444e-38,4.2121297035232625e-29,1.0162562204126049e-25,1.0208519263789581e-44,4.4121647758221196e-44,3.911621030492145e-22,1.1860173034967187e-22,1.2562277538455967e-32,4.276185242196184e-32,9.595605845829485e-32,5.976926862603798e-29,1.0147874317787118e-31,9.236562053653117e-29,8.105633033594994e-29,3.612515769845017e-29,1.4467098003538225e-32
