Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642)
9.430252096041274e-07,0.11232507111579874,0.9,0.0,0.0,0.0,0.0,0.09971289531639348,0.00012078885040433047,2.4500173771819788e-06,1.363278188288268e-05,2.5947788951899488e-05,8.603926579775894e-07,2.7477849684882046e-05,3.4686920138432214e-06,6.284964854982215e-06,3.48882905093591e-05,0.00011239354545752326,4.693913693239158e-06,3.0012112620154315e-05,1.1031017385631855e-08,8.174449016836131e-08,2.5772649101390826e-08,4.462040456244214e-09,7.099637324790912e-05,3.143409976944208e-05,0.0002738849670873622,4.659857260509985e-05,6.569570977210502e-05,6.396445184825385e-10,3.3737288157061295e-05,3.7315792543006664e-12,7.844990402261706e-08,7.74193675252851e-13,9.527718285573212e-13,9.465519178731016e-13,2.1292568755629836e-12,2.4897977280210613e-13,7.997647686834304e-06,3.395475630979149e-05,1.5546330421332224e-13,2.505450245301803e-05,7.738557379760078e-13,3.3914028065793444e-13,1.8583484174443344e-05,1.5827867658635392e-12,8.02050659792819e-16,3.188782746205064e-06,1.6607950603300497e-16,8.832849647387494e-07,9.2290806655773e-17,1.7457024269115334e-17,3.620205293807701e-18,5.453089636334585e-16,3.108247963638408e-16,5.525054228573384e-07,3.050392513096132e-17,2.245701172565849e-16,1.7365585753286837e-17,1.2796064472796375e-16,2.8451063980895647e-13,7.392727548556726e-18,9.133026613716314e-09,1.1308098081480972e-16,1.4758731256814197e-06,5.612599119965987e-13,6.3244967436188604e-18,4.6567109120298403e-17,3.918465340221465e-13,5.912476510308578e-11,9.104086702476837e-14,5.900229770160042e-14,2.3089025535773767e-16,1.2067013168255448e-13,5.572143536023746e-18,2.4039527612965076e-17,2.534242200883271e-13,1.2909936008808641e-17
9.570193661405002e-07,0.1123265421968039,0.9,0.0,0.0,0.0,0.0,0.09970825012634549,0.00012265375917769545,2.4499908592880063e-06,1.3738528334295135e-05,2.6105407690214604e-05,8.603640115796965e-07,2.769503604795032e-05,3.468584039278629e-06,6.285556477655565e-06,3.541299643605304e-05,0.00011488884339137585,4.694314041446173e-06,3.0268439627950694e-05,1.1030898032586193e-08,8.174360537628415e-08,2.5771790879552527e-08,4.462038786742518e-09,7.154663483377373e-05,3.1910809513177666e-05,0.00027979715641074805,4.7317000516769164e-05,6.730809230977132e-05,6.396504887894934e-10,3.42776569107194e-05,3.7889664976001166e-12,7.905370223302725e-08,7.788499901877569e-13,9.608518999955113e-13,9.539765752980241e-13,2.1813854442431582e-12,2.5089505091608485e-13,8.083933821441703e-06,3.485145660987394e-05,1.564076784347669e-13,2.5645691436677187e-05,7.920684546644034e-13,3.420368235306443e-13,1.906724293801301e-05,1.623892396824688e-12,8.144159098760544e-16,3.3225219714703156e-06,1.6873917597943847e-16,9.284703887331219e-07,9.369033812464435e-17,1.8119867203188423e-17,3.787848635129826e-18,5.622582102033978e-16,3.233589026590719e-16,5.803709491060856e-07,3.147059086016214e-17,2.314937860258963e-16,1.8076526471684837e-17,1.3308768728017906e-16,2.9335380030521377e-13,7.753472644390696e-18,9.744653626208896e-09,1.175322467779249e-16,1.5281029940770545e-06,5.699130742386427e-13,6.577333495025941e-18,4.838815589753666e-17,3.978882882049158e-13,6.003639062283188e-11,9.47121265775748e-14,6.132483376503963e-14,2.4054998277162496e-16,1.2571861140536484e-13,5.8355711261199094e-18,2.4410154151559958e-17,2.5733135981227754e-13,1.3457987562980563e-17
9.71013522676873e-07,0.11232801766353781,0.9,0.0,0.0,0.0,0.0,0.09970359836514904,0.00012451561714941708,2.4499643916915303e-06,1.384232430719731e-05,2.6259374728138707e-05,8.603353321711668e-07,2.7908798744290484e-05,3.4684760162843093e-06,6.2860684061783206e-06,3.5937892315312445e-05,0.00011739858425308526,4.694660583644044e-06,3.052064811217798e-05,1.1030778895598346e-08,8.174272228525513e-08,2.5770931853801383e-08,4.462037159971502e-09,7.208304852344921e-05,3.238749596548094e-05,0.00028574075247889813,4.8035386090485154e-05,6.89319011006692e-05,6.396565036335449e-10,3.481800515600204e-05,3.8462522287419056e-12,7.964211239778268e-08,7.83396730687217e-13,9.688001675123524e-13,9.612823173011148e-13,2.233877835129884e-12,2.5276153244159457e-13,8.16832452200554e-06,3.575499561202419e-05,1.5733017463396604e-13,2.624009155672741e-05,8.10378077874495e-13,3.4488682744207526e-13,1.9555040104034183e-05,1.6653368541587275e-12,8.267804151367729e-16,3.4593484087836362e-06,1.7139873018574866e-16,9.751085726293806e-07,9.508979672704078e-17,1.8796512624292287e-17,3.960252284639978e-18,5.794514326882118e-16,3.361833564811664e-16,6.09106075181165e-07,3.2451514979434674e-17,2.3851456054624764e-16,1.8804206317040314e-17,1.3833263876109544e-16,3.023242760503148e-13,8.125430248870708e-18,1.0386396808634396e-08,1.22080525161475e-16,1.5811568693307769e-06,5.785657265526994e-13,6.835776495476455e-18,5.024858392043429e-17,4.039296863559651e-13,6.094796241932571e-11,9.846843532896587e-14,6.369799318497289e-14,2.5044629996212293e-16,1.3089074658214695e-13,6.106827303027632e-18,2.4780758847094752e-17,2.6123826927543873e-13,1.401967619569839e-17
9.850076792132457e-07,0.11232949741035707,0.9,0.0,0.0,0.0,0.0,0.099698940206377,0.0001263744101250119,2.449937951713809e-06,1.3944175789848958e-05,2.6409773829617796e-05,8.603066179670423e-07,2.811916097807118e-05,3.4683679391576595e-06,6.286508101443742e-06,3.646297391896553e-05,0.00011992244500137445,4.69495835267142e-06,3.07688037235155e-05,1.1030659879931103e-08,8.174184013041787e-08,2.577007189863674e-08,4.462035523000213e-09,7.260577298269551e-05,3.286415909658874e-05,0.0002917151494353413,4.875372928382086e-05,7.056691291375402e-05,6.396625518687357e-10,3.535833287200866e-05,3.9034360183013e-12,8.021531261827172e-08,7.87836409441824e-13,9.766187387755616e-13,9.684699640320368e-13,2.286726737821958e-12,2.5457977854603744e-13,8.250836999939947e-06,3.666520045817349e-05,1.5823129464563136e-13,2.6837615148577036e-05,8.287818793738145e-13,3.4769103421899527e-13,2.0046808409400488e-05,1.7071143399552022e-12,8.391441814809118e-16,3.5992635791556636e-06,1.7405817206463215e-16,1.023214991731146e-06,9.648918409332419e-17,1.9486978618288818e-17,4.13745546858678e-18,5.968881999542188e-16,3.4929949163597176e-16,6.387186869082061e-07,3.344664631816496e-17,2.456334059877129e-16,1.954870717023338e-17,1.436960650289904e-16,3.114218224177707e-13,8.508730872871369e-18,1.1059197683468761e-08,1.2672604068548388e-16,1.6350248772644769e-06,5.872178684178329e-13,7.099840827235594e-18,5.21484944616073e-17,4.099707281079843e-13,6.185948043881344e-11,1.0231018069634101e-13,6.612189040219678e-14,2.6058060989038455e-16,1.3618726727959807e-13,6.385992353323223e-18,2.5151341678680875e-17,2.65144948252734e-13,1.4595086723219346e-17
9.990018357496185e-07,0.1123309813329411,0.9,0.0,0.0,0.0,0.0,0.09969427582157324,0.0001282301260435215,2.4499115171918714e-06,1.4044089847648598e-05,2.6556686836552884e-05,8.602778675268393e-07,2.8326145430204225e-05,3.468259801185823e-06,6.28688232491511e-06,3.698823693333959e-05,0.00012246010758833935,4.695211908194898e-06,3.1012971065684874e-05,1.1030540902259175e-08,8.174095813717198e-08,2.5769210600415627e-08,4.462033820501051e-09,7.311496718858156e-05,3.334079887784314e-05,0.0002977197470061219,4.9472030057711525e-05,7.221290638033458e-05,6.396686181124671e-10,3.589864003807911e-05,3.960517502661048e-12,8.077348131181855e-08,7.921714728889059e-13,9.843096882183693e-13,9.755403168489456e-13,2.339924904248094e-12,2.5635034640709523e-13,8.331488854334673e-06,3.758190029565301e-05,1.5911152874054043e-13,2.7438176610731397e-05,8.472771956875137e-13,3.5045017379859426e-13,2.054248162243155e-05,1.7492191456146751e-12,8.515072225377728e-16,3.7422680509205436e-06,1.7671750937570267e-16,1.0728046077668691e-06,9.788850297638554e-17,2.0191279698301957e-17,4.31949598142157e-18,6.145685014779634e-16,3.6270855621205145e-16,6.692163396461039e-07,3.4455922490438554e-17,2.528530018090492e-16,2.0310107797117126e-17,1.491785513936639e-16,3.206464062515399e-13,8.903502425158424e-18,1.1764008640271023e-08,1.3146897887528088e-16,1.689696937519228e-06,5.95869499339311e-13,7.369540491440109e-18,5.408799522139494e-17,4.160114131080252e-13,6.27709446321102e-11,1.062377185377024e-13,6.859661312870016e-14,2.7095425519524245e-16,1.4160886560815257e-13,6.673144445904889e-18,2.5521902628680143e-17,2.6905139654333334e-13,1.5184301961411016e-17
9.999999999999997e-07,0.11233246932842948,0.9,0.0,0.0,0.0,0.0,0.09969394289058643,0.00012836237125277765,2.449909631324274e-06,1.4051142622237023e-05,2.6567034658986857e-05,8.602758154036907e-07,2.834078058930017e-05,3.4682520854883607e-06,6.286906681309552e-06,3.70257092985862e-05,0.00012264163104235638,4.695228415961292e-06,3.1030236144881494e-05,1.1030532414526002e-08,8.17408952143726e-08,2.576914911689337e-08,4.462033695318532e-09,7.31507738379867e-05,3.3374795374433886e-05,0.00029814917640824516,4.9523262831714516e-05,7.233072429257917e-05,6.396690513481803e-10,3.593717785925754e-05,3.9645850490307484e-12,8.081272432821886e-08,7.92476747823505e-13,9.848534401742969e-13,9.760401648588756e-13,2.3437325359472297e-12,2.564748295007032e-13,8.3371709084114e-06,3.764752963485593e-05,1.5917352810189108e-13,2.7481126840676234e-05,8.485998426763324e-13,3.506452726720665e-13,2.0577984083329063e-05,1.7522347214878624e-12,8.523890159144816e-16,3.7525861923897687e-06,1.7690718839685114e-16,1.0763987504502775e-06,9.798830982889731e-17,2.024204455159081e-17,4.3326662276814456e-18,6.158388632914791e-16,3.636762137624955e-16,6.714256601261554e-07,3.452845099168067e-17,2.533717538270184e-16,2.0365064082323212e-17,1.4957416344193133e-16,3.2130920900770785e-13,8.932101973372865e-18,1.1815529205298678e-08,1.318110081813364e-16,1.6936269943531431e-06,5.964865765687773e-13,7.388993096628218e-18,5.4227849161883206e-17,4.1644226472401446e-13,6.283595477930277e-11,1.0652114693385029e-13,6.877507360188918e-14,2.7170335905817916e-16,1.4200037107429027e-13,6.693933387683796e-18,2.5548332873676575e-17,2.6933002381178836e-13,1.522685860812334e-17
1.0129959922859913e-06,0.11233246932842948,0.9,0.0,0.0,0.0,0.0,0.09968960538024947,0.00013008275483719056,2.4498850664323975e-06,1.4142074553300365e-05,2.6700193714812663e-05,8.602490788297899e-07,2.8529774382898352e-05,3.4681515949165096e-06,6.287197206849702e-06,3.751367696638034e-05,0.00012501125889942505,4.695425383088023e-06,3.12532137127911e-05,1.1030421847639056e-08,8.17400756091625e-08,2.576834817298677e-08,4.462032007770907e-09,7.361079038111317e-05,3.381741528166902e-05,0.00030375395045527024,5.0190288376384504e-05,7.386966196769001e-05,6.39674700072939e-10,3.6438926633615595e-05,4.017496383032896e-12,8.131679715712908e-08,7.964043408811883e-13,9.91875055918014e-13,9.824941657601005e-13,2.393465147839661e-12,2.5807381183337377e-13,8.410298030420972e-06,3.850492628050183e-05,1.5997135610710394e-13,2.8041692357162926e-05,8.658614252867953e-13,3.5316496468185054e-13,2.1041994525791528e-05,1.7916456506906965e-12,8.638695226651079e-16,3.888361465389864e-06,1.7937673409405655e-16,1.1238918671112779e-06,9.928774989837486e-17,2.0909431925107176e-17,4.506410838067471e-18,6.32490873546397e-16,3.7641186183970424e-16,7.006062599931587e-07,3.547932299748301e-17,2.601700162904658e-16,2.1088483148933374e-17,1.5478054162060138e-16,3.299973012719526e-13,9.309870011579675e-18,1.2501792661411593e-08,1.363096023040954e-16,1.7451627753751428e-06,6.045206189105917e-13,7.64488938024471e-18,5.606715772380773e-17,4.2205174107999644e-13,6.368235495346583e-11,1.1025144197922953e-13,7.112230645770869e-14,2.8156861827987697e-16,1.4715627284463886e-13,6.968359566152119e-18,2.5892441676146197e-17,2.729576139400026e-13,1.5787401586556612e-17
1.026990148822364e-06,0.11233396129531181,0.9,0.0,0.0,0.0,0.0,0.09968492904988303,0.0001319322883309091,2.4498585782367833e-06,1.4238138934680995e-05,2.6840372589235978e-05,8.602202499867729e-07,2.8730069805665217e-05,3.4680433123281855e-06,6.287458294328011e-06,3.8039289553003224e-05,0.00012757559070723456,4.695602516054044e-06,3.148959422262696e-05,1.1030302615835965e-08,8.173919185613043e-08,2.5767484753013667e-08,4.4620300390616566e-09,7.409340202552333e-05,3.429400828156522e-05,0.00030981717055922613,5.0908504207303406e-05,7.553696196371688e-05,6.396807915344115e-10,3.6979192637999776e-05,4.0743724187218194e-12,8.184543905196508e-08,8.005373672419575e-13,9.993168498079081e-13,9.893322890603808e-13,2.4473403430143302e-12,2.5975074497067605e-13,8.487282790068384e-06,3.9434111579557804e-05,1.6081124485157555e-13,2.8648080780906027e-05,8.845320288488312e-13,3.5583611381780595e-13,2.1545282903401227e-05,1.834388321436619e-12,8.7623107741328e-16,4.037542556701407e-06,1.8203584392432096e-16,1.1764906999169677e-06,1.0068692436532651e-16,2.1641447687048218e-17,4.698235635225676e-18,6.506543737553098e-16,3.904106180955504e-16,7.328953474303674e-07,3.6516812783905826e-17,2.6758323588314187e-16,2.1883905180780628e-17,1.6050248930697836e-16,3.394740172917556e-13,9.727956160124674e-18,1.3273523105116857e-08,1.4124812631300666e-16,1.8014119308582365e-06,6.131712267476177e-13,7.925900329651998e-18,5.808605448170065e-17,4.280917117575969e-13,6.459371136138361e-11,1.1435170908665406e-13,7.369908649558671e-14,2.9242501780819096e-16,1.5283018195402945e-13,7.271711577105068e-18,2.6262958803453958e-17,2.7686360026280837e-13,1.640446347623354e-17
1.0409843053587369e-06,0.11233545713351688,0.9,0.0,0.0,0.0,0.0,0.09968024699591416,0.00013377872008721626,2.449832031929945e-06,1.4332292892210728e-05,2.6977299800183163e-05,8.601913797354007e-07,2.8927053483111616e-05,3.4679349450625545e-06,6.287670624147794e-06,3.856507016373721e-05,0.00013015279959614157,4.6957467011088875e-06,3.1722174158316904e-05,1.103018313520081e-08,8.173830614961752e-08,2.576661990904639e-08,4.462027861697928e-09,7.456296175050081e-05,3.4770577852083845e-05,0.00031590882357503553,5.1626677521077344e-05,7.721459045802676e-05,6.396868757180477e-10,3.7519438030467513e-05,4.131145421187316e-12,8.23595860445837e-08,8.045728285927725e-13,1.0066370469207262e-12,9.960554566692369e-13,2.50154342451993e-12,2.61381702455944e-13,8.562461666562245e-06,4.036929137321646e-05,1.616316522617959e-13,2.9257262195129233e-05,9.032865278678169e-13,3.584643167572041e-13,2.205228351916517e-05,1.877441708863106e-12,8.885919050163716e-16,4.189809184342135e-06,1.8469484891145277e-16,1.230614519053139e-06,1.0208603032214651e-16,2.2387334022936297e-17,4.895004336150274e-18,6.690592165079376e-16,4.0470588926403914e-16,7.660901772240731e-07,3.756832458943445e-17,2.750961926017406e-16,2.269644311714439e-17,1.6634492600090475e-16,3.490766240462004e-13,1.0157880887144133e-17,1.4080183345709284e-08,1.4628468207130488e-16,1.8584337737292071e-06,6.218213224655868e-13,8.212584806484371e-18,6.014477939796483e-17,4.341313248622388e-13,6.55050138190078e-11,1.1853881981917983e-13,7.632701086691452e-14,3.0352467529479204e-16,1.586312197553041e-13,7.58327223488508e-18,2.6633453998616236e-17,2.807693553673921e-13,1.7035564108264843e-17
1.0549784618951097e-06,0.11233695674425816,0.9,0.0,0.0,0.0,0.0,0.09967555938174513,0.0001356220453228527,2.4498054073197495e-06,1.4424547152569012e-05,2.711104993612221e-05,8.6016246644256e-07,2.9120747079885455e-05,3.467826484524744e-06,6.287838761158166e-06,3.909101420962357e-05,0.00013274258691822334,4.695861013580995e-06,3.195101410090876e-05,1.1030063301818309e-08,8.173741782270695e-08,2.5765753628519935e-08,4.462025431951136e-09,7.501962931168506e-05,3.524712396881051e-05,0.00032202833122921704,5.234480829140895e-05,7.89023333353839e-05,6.396929481035264e-10,3.805966279003423e-05,4.187815256183881e-12,8.285941729255214e-08,8.085129787537609e-13,1.0138375914390947e-12,1.0026644367429327e-12,2.5560673872303595e-12,2.629672591371737e-13,8.635853440519545e-06,4.1310302856508395e-05,1.6243302528134884e-13,2.986915879902115e-05,9.221225017370122e-13,3.610502581476533e-13,2.25629341046097e-05,1.9208004480916284e-12,9.009519934347126e-16,4.34515835220203e-06,1.8735374313195277e-16,1.2862762200059216e-06,1.0348506444702482e-16,2.3147099703471086e-17,5.096750159569617e-18,6.87704167229059e-16,4.1929881148580157e-16,8.00197002441055e-07,3.86338333248406e-17,2.827064283275708e-16,2.3526162465598738e-17,1.723082561124438e-16,3.5880451826987545e-13,1.0599761412538921e-17,1.492276655746945e-08,1.5141948094876072e-16,1.9162175122527563e-06,6.30470905764543e-13,8.504954237185417e-18,6.224339665186037e-17,4.4017058019061515e-13,6.641626229283548e-11,1.2281311186167558e-13,7.900619381503529e-14,3.1486885366465174e-16,1.6456005100192452e-13,7.90311109915202e-18,2.7003927246399483e-17,2.8467487910045584e-13,1.7680776919774303e-17
1.0689726184314824e-06,0.11233846003019213,0.9,0.0,0.0,0.0,0.0,0.09967086636873915,0.0001374622607960848,2.449778684664802e-06,1.4514913204138272e-05,2.7241695880273617e-05,8.601335078707174e-07,2.931117222312727e-05,3.467717921998655e-06,6.287966848803902e-06,3.961711704927996e-05,0.0001353446587293803,4.695948244365446e-06,3.217617366754738e-05,1.1029942996337701e-08,8.1736526283365e-08,2.5764886549967113e-08,4.462022714998349e-09,7.546356453877072e-05,3.572364660834579e-05,0.0003281751207101174,5.30628964950165e-05,8.059997827173073e-05,6.396990129868405e-10,3.859986689544092e-05,4.244381839012244e-12,8.334511200295979e-08,8.123600366716505e-13,1.0209203958971746e-12,1.0091599974212496e-12,2.610905286052941e-12,2.6450799976111626e-13,8.707477107595083e-06,4.225698523998326e-05,1.6321580073378343e-13,3.04836946288903e-05,9.410375866821912e-13,3.635946118613324e-13,2.307717334105817e-05,1.96445925672635e-12,9.133113161443082e-16,4.503586236359223e-06,1.9001251223651493e-16,1.3434881809498926e-06,1.0488402172488312e-16,2.3920753648636383e-17,5.303505419204884e-18,7.065871850417072e-16,4.3419052287485577e-16,8.352217569985941e-07,3.971333680182348e-17,2.904081250199947e-16,2.4373125345338107e-17,1.7839277367997784e-16,3.6865668313835536e-13,1.1053712258368263e-17,1.5802275396730003e-08,1.5665276963921803e-16,1.9747522060591904e-06,6.391199764093042e-13,8.803019758273837e-18,6.43819387497878e-17,4.4620947759206423e-13,6.732745675252784e-11,1.2717493706180986e-13,8.173678145818026e-14,3.264588251109354e-16,1.70617358878057e-13,8.231295560097898e-18,2.7374378530077914e-17,2.8858017131412203e-13,1.8340172873352905e-17
1.0829667749678552e-06,0.11233996689522334,0.9,0.0,0.0,0.0,0.0,0.09966616811622082,0.00013929936474774696,2.449751844764758e-06,1.4603403261570442e-05,2.7369308837479426e-05,8.601045031732219e-07,2.94983505408722e-05,3.4676092486953956e-06,6.288058634504127e-06,4.014337399278994e-05,0.00013795872575172286,4.696010917102379e-06,3.2397711522085115e-05,1.102982218588407e-08,8.173563082086432e-08,2.5764017987192293e-08,4.462019655467819e-09,7.589492730383123e-05,3.620014574830521e-05,0.0003343486246699413,5.378094211158623e-05,8.230731473580614e-05,6.397050433391396e-10,3.91400503251716e-05,4.300845124680836e-12,8.381684939775089e-08,8.161160967903021e-13,1.0278873454820942e-12,1.015542900715572e-12,2.6660502358981204e-12,2.660044650032243e-13,8.77735186193496e-06,4.320917974954974e-05,1.6398040500044198e-13,3.110079552973674e-05,9.60029478005551e-13,3.660980405092404e-13,2.35949408492357e-05,2.0084129332228373e-12,9.256699200325568e-16,4.665088201416002e-06,1.9267118108614126e-16,1.402262263663905e-06,1.0628291336807169e-16,2.4708293036775625e-17,5.5153000329423486e-18,7.257098440771778e-16,4.49381809221311e-16,8.711700579795895e-07,4.08067302020177e-17,2.982103371430707e-16,2.5237392231776697e-17,1.8459903583419963e-16,3.7863381090341904e-13,1.1519845738664207e-17,1.671972180694857e-08,1.619845560837205e-16,2.034026773584929e-06,6.47768534081045e-13,9.106789999512487e-18,6.656050445771586e-17,4.522480168187925e-13,6.823859717317336e-11,1.3162449953773422e-13,8.451875486800067e-14,3.3829563738544353e-16,1.7680366555381971e-13,8.567890986545736e-18,2.7744807846723485e-17,2.924852319379282e-13,1.9013823276642903e-17
