Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986)
2.40256331604167e-15,0.11224537200007248,0.9,0.0,0.0,0.0,0.0,0.09999999999935417,1.6540173438446646e-13,1.6532483025370688e-13,1.1428317709239027e-13,1.1428317886214867e-13,9.898415961033436e-14,9.898421308742128e-14,9.898151456510745e-14,9.89815147119339e-14,8.825838839554173e-14,8.82587815553276e-14,7.991069795992022e-14,7.991069925962993e-14,7.679957462363934e-17,1.0106402511564033e-19,4.2758008071110155e-20,9.266162790994014e-21,1.302437258906273e-18,9.741301205495753e-26,8.822338187730612e-21,4.951253764057875e-22,6.816908384303219e-22,2.08160885154496e-21,1.7299595493734162e-25,7.470461214407075e-22,1.9259301349993846e-21,5.138524134645063e-22,3.621573784395425e-22,4.530035137272239e-22,2.6783832672035618e-30,9.108114719558007e-19,3.9305633538729333e-19,1.8765412408236867e-27,2.1872993572901476e-22,8.517404762924381e-23,3.150663040154845e-31,1.2894506258868983e-22,1.8272545353046173e-23,7.268385946298037e-32,5.448361970354847e-31,8.533601905549282e-27,3.2098652209406828e-31,7.949524074401979e-35,3.210296579465321e-31,1.7949746337531034e-35,9.150261580491024e-45,2.069354873321085e-42,8.788144269004054e-51,3.548329039740906e-36,1.8121959455277287e-46,3.86581436968444e-46,7.725913883682365e-55,1.6032364876529885e-54,3.6841255224524276e-43,4.72424896115755e-45,5.702968626964142e-51,8.682494065085482e-50,5.695177446602946e-27,1.5299810482175185e-32,9.270294644399032e-56,1.9567777739951597e-55,4.354008446150637e-34,1.0277951832892922e-32,1.1960203780457128e-51,3.939261063828334e-46
4.807214002470865e-15,0.11224537200014505,0.9,0.0,0.0,0.0,0.0,0.09999999999870779,3.3094717399599565e-13,3.306648486680709e-13,2.286656419304852e-13,2.286656492541923e-13,1.9805421089458464e-13,1.9805442512857221e-13,1.9804902299865914e-13,1.980490235887647e-13,1.7659345653663765e-13,1.7659469361591888e-13,1.598908213006731e-13,1.5989082666397958e-13,2.8190496274813694e-16,4.0437592337834824e-19,1.711412674711275e-19,3.7088207444378664e-20,2.608673524211978e-18,7.797720295438511e-25,3.5309810229797697e-20,3.656492772067336e-21,2.728539888553602e-21,8.331044028698236e-21,1.3847801638182984e-24,2.6505820519363682e-21,3.8535290693175664e-21,1.816675659040046e-21,1.2884928684757448e-21,1.6245198820915021e-21,1.9249108859718447e-29,1.3724574071465844e-18,1.2364110358998394e-18,7.517246404522007e-27,6.788790694635125e-22,5.3752879755089e-22,3.587680212678332e-30,4.585623324678683e-22,1.3069165274993238e-22,9.96991398535329e-31,8.846490052343721e-31,3.4156647060881604e-26,4.919991426851692e-31,6.3644529045312166e-34,4.920616074919998e-31,7.350737300729214e-35,1.1877307394044196e-43,4.4637130398811187e-41,3.878804152723387e-49,4.512426434754477e-35,3.1465182709446086e-45,8.830048277755292e-45,2.6975983363683474e-53,7.402419786953168e-53,1.5940300351868845e-41,7.406188944558208e-44,1.8276517569249345e-49,2.074375204441145e-48,2.2795551898241926e-26,2.2601886781235477e-31,5.0908386454995724e-54,1.4152357952209602e-53,3.783291002233306e-33,1.5487198107320175e-31,1.0024301691834486e-49,6.305645719101604e-45
9.616515375329256e-15,0.11224537200029017,0.9,0.0,0.0,0.0,0.0,0.09999999999741503,6.62038062310268e-13,6.610709435134177e-13,4.574305638315085e-13,4.574305945342408e-13,3.961939931570364e-13,3.961948514896758e-13,3.9618403314876835e-13,3.9618403552517747e-13,3.532635928155371e-13,3.5326702887821835e-13,3.1985106254640123e-13,3.198510849590358e-13,9.654250573161058e-16,1.6171043514951525e-18,6.847704234310058e-19,1.483964017782949e-19,5.2364878257147395e-18,6.2399728445558504e-24,1.4126904603657944e-19,2.5309628767794102e-20,1.091771365465185e-20,3.332849781238905e-20,1.1080036532733616e-23,8.61112281456296e-21,7.708713786868834e-21,5.870643455924085e-21,4.2032271375329206e-21,5.363353782033033e-21,1.276951147553359e-28,1.7866809397645638e-18,3.432188797667308e-18,3.016284283059947e-26,1.85635497839391e-21,3.0108606767376598e-21,3.352321938446477e-29,1.4949014451084173e-21,8.628814103439387e-22,1.2178641145193961e-29,1.5351542035240418e-30,1.3667108141649212e-25,6.590848834902531e-31,5.093496616553756e-33,6.591384401447191e-31,2.975287967118452e-34,1.3495842449018183e-42,8.01787904006894e-40,1.4252297627899253e-47,5.108829337879816e-34,5.256136455190418e-44,1.7941468682918767e-43,9.04128221483518e-52,3.038998816617356e-51,5.74969539119349e-40,1.0268876736456063e-42,5.852446563023214e-48,4.511844180039359e-47,9.121190073448674e-26,3.1281026930044323e-30,2.3851846431561914e-52,8.085933465502382e-52,3.3640746037842487e-32,2.173001030039181e-30,7.341492523371338e-48,1.0082858725453508e-43
1.4425816748187645e-14,0.11224537200043527,0.9,0.0,0.0,0.0,0.0,0.09999999999612227,9.931289604338234e-13,9.912726562420846e-13,6.861954779573734e-13,6.861955448044465e-13,5.943334551260462e-13,5.943352805618563e-13,5.943190365755897e-13,5.943190416443418e-13,5.29933729091144e-13,5.299395948712298e-13,4.798112983563518e-13,4.798113470881928e-13,1.852690448993309e-15,3.4355291413683613e-18,1.4552506843360545e-18,3.153655913006974e-19,7.884219302703235e-18,1.784361765603079e-23,3.002056238454108e-19,6.68628884098895e-20,2.320236312393905e-20,7.082025038029018e-20,3.1681502737553275e-23,1.6007063109466838e-20,1.1563885662433275e-20,1.0878724281628566e-20,7.832280784411922e-21,1.0065713040705427e-20,3.3014351677988506e-28,1.972517252880317e-18,5.8563537943032756e-18,6.425875872066012e-26,3.1441336107660034e-21,7.199689833674605e-21,9.678378796419935e-29,2.7845065276478244e-21,2.2262610936089443e-21,3.954736371485696e-29,2.3965643186557388e-30,2.9045386138600073e-25,7.477237493271598e-31,1.456563763661265e-32,7.477220913226372e-31,6.715255110226796e-34,4.470966030767581e-42,3.057256878873885e-39,5.959647886396278e-47,1.624623594126331e-33,2.0144901642652476e-43,7.215832801949685e-43,3.6778006318629426e-51,1.3016627775300259e-50,2.705888481499145e-39,3.639021574216214e-42,2.587546995775342e-47,1.838526647813903e-46,1.9384385000562302e-25,1.0770704734663762e-29,9.838090799674839e-52,3.508606340039569e-51,1.0075029216050457e-31,7.516140729742317e-30,3.7601682914206114e-47,3.84294269948284e-43
1.9235118121046033e-14,0.11224537200058038,0.9,0.0,0.0,0.0,0.0,0.09999999999482952,1.324219868845292e-12,1.3213218422013167e-12,9.149603843080835e-13,9.149605003903667e-13,7.924725968142199e-13,7.924757126435148e-13,7.924540332745909e-13,7.924540419462576e-13,7.066038653634585e-13,7.06612265817003e-13,6.397715287305252e-13,6.397716132853352e-13,2.891842702223737e-15,5.859337175502053e-18,2.4825705184870558e-18,5.379926663451799e-19,1.0555280246057235e-17,3.763856234094372e-23,5.121143514815263e-19,1.3172288186830014e-19,3.9582488345957363e-20,1.208020185556174e-19,6.682246378078081e-23,2.435977222471628e-20,1.54190450580293e-20,1.651534775056073e-20,1.1941769255945122e-20,1.5433196500708418e-20,6.392550640987256e-28,2.055890462030715e-18,8.382981906917859e-18,1.0990588415571832e-25,4.479220763131746e-21,1.3167010485626104e-20,2.006417545557391e-28,4.244206746153943e-21,4.30400139460763e-21,8.999601079564224e-29,3.599950645041074e-30,4.955049886283521e-25,8.012158204973577e-31,3.072480684190936e-32,8.011066651381457e-31,1.1960556213279149e-33,1.1060555426296873e-41,8.407989636175703e-39,2.2653891146855815e-46,3.6614661942443285e-33,5.72787486816067e-43,2.1021494593497353e-42,1.4880908804840503e-50,5.287341393035848e-50,8.564784297151685e-39,9.550408057495084e-42,8.843448787025339e-47,5.355269554181496e-46,3.3069140027467073e-25,2.5783070524759187e-29,4.49641585333163e-51,1.6001877719712295e-50,2.201279798768997e-31,1.8054987828968077e-29,1.525929868042683e-46,1.0335532258772672e-42
2.885372086676281e-14,0.11224537200087058,0.9,0.0,0.0,0.0,0.0,0.09999999999224399,1.9864017107161413e-12,1.9811741269000004e-12,1.3724901787616966e-12,1.3724904246433973e-12,1.1887501285501566e-12,1.1887565844567952e-12,1.1887240108736255e-12,1.1887240288973635e-12,1.0599441379003607e-12,1.0599577044357659e-12,9.596919767214354e-13,9.596921556728547e-13,5.214725973058347e-15,1.2127042559903333e-17,5.139961170543458e-18,1.113862820491617e-18,1.595952266078308e-17,1.0280502935028405e-22,1.0602429597078586e-18,3.234924286456866e-19,8.195456982246928e-20,2.5006557600454237e-19,1.8249342247762978e-22,4.240785826429353e-20,2.312933582897321e-20,2.8658174090282334e-20,2.0842374865558622e-20,2.714226517948687e-20,1.5321439120616502e-27,2.1319822524279383e-18,1.3526892784489484e-17,2.286639292326313e-25,7.189210243035267e-21,2.9346877564657583e-20,5.182408498230331e-28,7.404510206114761e-21,1.0294342230503609e-20,2.6501092546954547e-28,7.022108757686353e-30,1.0259309206913904e-24,8.772636419805898e-31,8.392361255145109e-32,8.767870041194325e-31,2.6956254730150385e-33,3.96206805664819e-41,3.548912336634617e-38,1.565715458132139e-45,1.0769476754202493e-32,2.6413294178619574e-42,1.0012588408961785e-41,1.1317140474851808e-49,4.18974988865397e-49,4.402009112780498e-38,3.754634430263971e-41,5.438468013443376e-46,2.4911003565748968e-45,6.84688423451305e-25,8.224128488318663e-29,3.872164725563382e-50,1.439130926037144e-49,6.306930085292269e-31,5.788912958903225e-29,1.2565571366040833e-45,4.1773263285306304e-42
3.847232361247959e-14,0.11224537200116079,0.9,0.0,0.0,0.0,0.0,0.09999999998965846,2.648583592471878e-12,2.6407300377185116e-12,1.830019944623303e-12,1.830020369815582e-12,1.585026482603941e-12,1.5850374686871535e-12,1.5849939637109576e-12,1.5849939944563734e-12,1.4132844104251553e-12,1.4133032235952933e-12,1.2796124047230553e-12,1.279612714036658e-12,7.831614311285062e-15,2.0619250443469457e-17,8.741746749602556e-18,1.8943810406791057e-18,2.1466980396992354e-17,2.1510394430910082e-22,1.8031424469535373e-18,6.183465314360109e-19,1.3938717683476935e-19,4.2522381601514266e-19,3.8179532234608535e-22,6.192176080790461e-20,3.0839584211271675e-20,4.174089616126309e-20,3.049285872755899e-20,3.994707553936017e-20,2.8728858601803524e-27,2.1371934651965067e-18,1.874168427645292e-17,3.908766847585039e-25,9.929145985806003e-21,5.221091650982305e-20,1.018665013403501e-27,1.0829511413822948e-20,1.9272444035261136e-20,5.761177560484712e-28,1.2177173476208627e-29,1.744888865443567e-24,9.29359895089189e-31,1.7560195694642744e-31,9.282393179738398e-31,4.7987957045483846e-33,9.356890900176798e-41,9.264721081940492e-38,5.16212921540257e-45,2.3601571660032027e-32,7.158927425438377e-42,2.798299086640729e-41,3.864682628088623e-49,1.4681123626221838e-48,1.3663686275402657e-37,9.314880074640007e-41,1.8258171515868593e-45,7.274758071046036e-45,1.1645084199550226e-24,1.9093079492652368e-28,1.379536745758033e-49,5.251990881457434e-49,1.3668921956379072e-30,1.3494765690741052e-28,4.821482893477253e-45,1.1309409053278907e-41
5.770952910391314e-14,0.11224537200174121,0.9,0.0,0.0,0.0,0.0,0.0999999999844874,3.9729474904162964e-12,3.959451781717734e-12,2.7450793824603778e-12,2.745080331103853e-12,2.3775753241366716e-12,2.37759928039466e-12,2.3775337880447752e-12,2.377533855330232e-12,2.1199649554349876e-12,2.119994308749803e-12,1.91945319508846e-12,1.9194538849775685e-12,1.344765658477276e-14,4.490359627328005e-17,1.904590349978027e-17,4.1272815092784396e-18,3.285935888424869e-17,6.792149341546307e-22,3.92844142176488e-18,1.584853499704531e-18,3.0370589536632248e-19,9.260653933210657e-19,1.2051561333357973e-21,1.0229786634911774e-19,4.625996145445561e-20,6.873939617252832e-20,5.0503384558013456e-20,6.668126849343228e-20,7.122344490916442e-27,2.13321451716671e-18,2.9185668754157583e-17,8.63474519104744e-25,1.54137955746335e-20,1.1998103519740446e-19,2.6792304691974347e-27,1.792884624292298e-20,4.765925245187041e-20,1.826046714258475e-27,2.896341477376326e-29,3.801878058967675e-24,1.0306917209726908e-30,5.545210173849855e-31,1.0268955934025428e-30,1.081065242155372e-32,3.2606222493169542e-40,3.827435224087735e-37,3.2069282298124445e-44,7.974216790627503e-32,3.539440071507476e-41,1.4430599778959765e-40,2.8258744257363245e-48,1.1376351608764676e-47,8.887611415355187e-37,3.5304903017283473e-40,1.4104529021686972e-44,4.0716652689219906e-44,2.5373071043625503e-24,7.172066107935283e-28,1.0666581450013339e-48,4.305413892841188e-48,4.6117439068489976e-30,5.129637826635017e-28,4.9651518667683e-44,5.663663436716948e-41
7.502301404620335e-14,0.11224537200226362,0.9,0.0,0.0,0.0,0.0,0.09999999997983344,5.16487515084818e-12,5.146047151808458e-12,3.5686327707118774e-12,3.56863437670456e-12,3.090864924607827e-12,3.0909049602919384e-12,3.090819538282281e-12,3.0908196509573777e-12,2.7559774458990343e-12,2.7560163259739495e-12,2.4953098324489437e-12,2.495311000327559e-12,1.874748055027484e-14,7.498383276071304e-17,3.181338075495936e-17,6.893928136326251e-18,4.3550225964199635e-17,1.4318432930707762e-21,6.56185429059334e-18,2.891507574972225e-18,5.073227348188716e-19,1.5463164215027644e-18,2.539930408018681e-21,1.3936862489573195e-19,6.013818216459597e-20,9.348304929863061e-20,6.890318280447203e-20,9.138434790190803e-20,1.2737045130426586e-26,2.1257473707102676e-18,3.8589141016877825e-17,1.4602176378298618e-24,2.0350991655737136e-20,2.0581806504101172e-19,4.930986684863747e-27,2.4455122097647598e-20,8.510590778414924e-20,3.749178631976028e-27,5.158610590727794e-29,6.35081256470044e-24,1.1234754823342304e-30,1.1690367388487036e-30,1.115332657092122e-30,1.828104757152395e-32,7.275236608963607e-40,9.270822366226534e-37,9.9779478718063e-44,1.7358370113330962e-31,9.71752511970578e-41,4.024408703037085e-40,9.962831812584759e-48,4.0675531034861185e-47,2.669614687184936e-36,8.216394070103485e-40,4.733010025199048e-44,1.1706148089931198e-43,4.2384214571755076e-24,1.6469526541659884e-27,3.861343649352271e-48,1.5796921309982512e-47,1.0082693044539067e-29,1.1875559685873439e-27,1.8479324297173718e-43,1.526218123388895e-40
9.233649898849356e-14,0.112245372002786,0.9,0.0,0.0,0.0,0.0,0.09999999997517948,6.356802956702971e-12,6.332574664810122e-12,4.392186058382568e-12,4.392188499183465e-12,3.804150383798241e-12,3.804210687652031e-12,3.8041052013939565e-12,3.804105371331509e-12,3.3919899363204897e-12,3.3920383731310965e-12,3.0711663994912024e-12,3.0711681744894307e-12,2.4106774189369002e-14,1.128799032946254e-16,4.7901615221013993e-17,1.0380098920554844e-17,5.466891461017535e-17,2.6044819956716724e-21,9.880330015988472e-18,4.624819094429589e-18,7.639194416122487e-19,2.3274851117697e-18,4.618886487589718e-21,1.7647978116052908e-19,7.401631510830987e-20,1.1824261992392307e-19,8.733030275617718e-20,1.1615991436884857e-19,2.007320845008644e-26,2.1233591788344176e-18,4.798753446446583e-17,2.2269265606326745e-24,2.5286066998568333e-20,3.152761199906988e-19,7.914128024293563e-27,3.099065329734303e-20,1.3398479537293093e-19,6.535211477139667e-27,8.155485986188498e-29,9.562964476932993e-24,1.2216661656266758e-30,2.126551081891454e-30,1.2067478033121161e-30,2.770249081155267e-32,1.3692624684905862e-39,1.8472241956803116e-36,2.4297579085419243e-43,3.226244797625916e-31,2.139403189177358e-40,8.97402058148217e-40,2.6469438078593315e-47,1.0966926419060646e-46,6.392666475967355e-36,1.590702499686381e-39,1.2623995002177256e-43,2.7126139859543246e-43,6.382155460667106e-24,3.1778502627642393e-27,1.0424332965427632e-47,4.3264648523382707e-47,1.8848920029050735e-29,2.3100694383701988e-27,5.327123673639469e-43,3.3797474994633675e-40
1.2696346887307397e-13,0.11224537200383077,0.9,0.0,0.0,0.0,0.0,0.09999999996587158,8.740659296967252e-12,8.705594084638446e-12,6.039292130131688e-12,6.0392971292894e-12,5.230700574222207e-12,5.230822380536842e-12,5.230676091697942e-12,5.230676435299759e-12,4.6640149169501506e-12,4.664082637714219e-12,4.222879181503448e-12,4.222882817533829e-12,3.4818973432798324e-14,2.277845327131691e-16,9.669838636885727e-17,2.0953311170355465e-17,7.907132034233472e-17,8.15533304364841e-21,1.9947234845547713e-17,1.0247593906908513e-17,1.5423748159519747e-18,4.693218249112504e-18,1.444859652148949e-20,2.504592647169167e-19,1.0177242000908111e-19,1.6760366771256661e-19,1.2406247721321372e-19,1.6554807260843809e-19,4.338051479240568e-26,2.123694277575071e-18,6.677921065353522e-17,4.688966832386358e-24,3.515435605152984e-20,6.5245028167502515e-19,1.7550344443855396e-26,4.40184897825944e-20,2.890715505953823e-19,1.683031099263915e-26,1.7860515307586552e-28,1.930789522172152e-23,1.4477111613437514e-30,6.66010059353579e-30,1.4007411854613796e-30,5.240666097453664e-32,3.909576537452346e-39,5.825679298484631e-36,1.1468364878053659e-42,1.049316204690434e-30,9.41134500723867e-40,4.051896637060937e-39,1.7369576604370533e-46,7.447093511283367e-46,3.5337610625906967e-35,4.751144418572783e-39,9.409584949947284e-43,1.3172395296721742e-42,1.2885751277955173e-23,1.09662657616687e-26,7.018414769806436e-47,3.011746464992334e-46,6.240951129938234e-29,8.233422344930619e-27,4.674736979942407e-42,1.5960847295397173e-39
1.962174086422348e-13,0.11224537200592033,0.9,0.0,0.0,0.0,0.0,0.09999999994725578,1.350837430931267e-11,1.3451545192953616e-11,9.333502661376442e-12,9.333515622077624e-12,8.083734637734993e-12,8.08404652838712e-12,8.08381647884273e-12,8.083817356972728e-12,7.208064877526755e-12,7.208171728874538e-12,6.526303618366559e-12,6.526313046848421e-12,5.6196775623220035e-14,5.826941617979297e-16,2.474622721456196e-16,5.361725422666464e-17,1.3482839545160574e-16,3.656338108281825e-20,5.106194157273268e-17,2.839757265800122e-17,3.948523984415792e-18,1.1982174257147275e-17,6.464071614562111e-20,3.982961587760169e-19,1.572859046348984e-19,2.662544809317057e-19,1.974599027718728e-19,2.6420663128125175e-19,1.17622502585059e-25,2.1237312558267607e-18,1.0436319923620758e-16,1.3085258635109346e-23,5.489122612859965e-20,1.7053965561673325e-18,4.856065498167008e-26,7.005079627545322e-20,7.826692855953715e-19,5.304350379367377e-26,4.915385843616032e-28,4.9428774926609115e-23,2.0498244415021742e-30,2.98721356214626e-29,1.8393010483672327e-30,1.2521911132693564e-31,1.5802225356914778e-38,2.546432136277776e-35,8.354103936006113e-42,4.848218937775828e-30,6.522162098727736e-39,2.8583488426308736e-38,1.9948113686841207e-45,8.730450218987185e-45,2.858453525880834e-34,1.9924020131798964e-38,1.1619877869248377e-41,9.706590554587063e-42,3.2987895056043835e-23,5.124344102046369e-26,8.228867948433848e-46,3.6020927637559305e-45,2.938235517565862e-28,4.105562708747808e-26,6.426409532642304e-41,1.1494067995647062e-38
2.6547134841139565e-13,0.11224537200800987,0.9,0.0,0.0,0.0,0.0,0.09999999992863998,1.8276091653366697e-11,1.819737045432034e-11,1.2627711580368498e-11,1.262773534734173e-11,1.0936702421466543e-11,1.093727143821504e-11,1.0936955474370155e-11,1.09369570723826e-11,9.752114837420641e-12,9.75226138141001e-12,8.82972692806884e-12,8.829744219329588e-12,7.756620219015529e-14,1.0626018618109371e-15,4.513621466319411e-16,9.778945671645148e-17,1.9755178497261e-16,8.837519895161758e-20,9.315744370835683e-17,5.34492754291604e-17,7.203911799458728e-18,2.181605273506576e-17,1.560259577997667e-19,5.461182360363857e-19,2.128022194162964e-19,3.6489689971610437e-19,2.708489998227954e-19,3.628494283768884e-19,2.1948842930015507e-25,2.1237343901705033e-18,1.4194722508190632e-16,2.5387581357116947e-23,7.462811769616e-20,3.1369411933642934e-18,9.130695213186109e-26,9.608020622739537e-20,1.4596708502566805e-18,1.0491868742890854e-25,9.23258571791287e-28,9.018067829460702e-23,2.8546295419792643e-30,7.222149322738449e-29,2.3465398192335903e-30,2.2923971575381953e-31,3.8094562919961865e-38,6.309934488771137e-35,2.5195825111400547e-41,1.1835998143463e-29,1.9844438410395459e-38,8.743357381626367e-38,6.932282442623478e-45,3.050849294399367e-44,9.02842728309573e-34,4.865697620772543e-38,4.288498158419298e-41,2.965857416580972e-41,6.018499304108017e-23,1.233291601387424e-25,2.870714495979068e-45,1.2633514256419077e-44,7.2229892116871275e-28,1.0281647578754776e-25,2.4276049842596647e-40,3.509045432844514e-38
4.039792279497173e-13,0.11224537201218897,0.9,0.0,0.0,0.0,0.0,0.09999999989140837,2.7811535668245612e-11,2.7688490182870157e-11,1.921612296934813e-11,1.921617972744156e-11,1.6642373169842688e-11,1.6643724305714708e-11,1.6643227913546164e-11,1.6643231678153434e-11,1.4840214754477535e-11,1.4840442931844225e-11,1.3436569038834497e-11,1.343661033692203e-11,1.202997816921351e-13,2.521590999182589e-15,1.0714313656228269e-15,2.320929444283602e-16,3.5099354956624213e-16,3.3431493790647474e-19,2.2127078986960605e-16,1.3115617047350818e-16,1.7111643830153706e-17,5.1563944629008366e-17,5.880182578846211e-19,8.4175881412352235e-19,3.238586651681149e-19,5.621797660526505e-19,4.176250881126284e-19,5.601305913353615e-19,5.337142274854686e-25,2.123737034976008e-18,2.1711529756045746e-16,6.910306508782017e-23,1.1410193180018888e-19,7.514425102282886e-18,2.2374254554688114e-25,1.4813829773670486e-19,3.54727904076655e-18,2.7136639220607853e-25,2.2617861598056126e-27,2.142086228914142e-22,5.690646717043707e-30,2.7340861398789594e-28,3.778745192783472e-30,5.309470234794474e-31,1.4341276451551565e-37,2.467111752683387e-34,1.7078231577931656e-40,4.5313925578491996e-29,1.2233001137017445e-37,5.442645150843538e-37,7.876593025247193e-44,3.5028790884521974e-43,5.646068477084814e-33,1.861957769463583e-37,4.440021091102613e-40,1.8614230856626715e-40,1.4295902213273348e-22,4.392559398245619e-25,3.3033960764440965e-44,1.4686758346256077e-43,2.7888356339641763e-27,4.056739996727312e-25,2.614080173090308e-39,2.0954361164225283e-37
5.261259213953774e-13,0.11224537201587444,0.9,0.0,0.0,0.0,0.0,0.09999999985857473,3.622061652010109e-11,3.605806269126359e-11,2.5026275987130952e-11,2.5026370653376073e-11,2.1673858978030208e-11,2.1676107144910102e-11,2.1675444985461474e-11,2.1675451214065955e-11,1.9327284967148573e-11,1.9327586876447563e-11,1.749922633445919e-11,1.7499295218571915e-11,1.579833854205293e-13,4.194369147833738e-15,1.7825036552598865e-15,3.8608408711739783e-16,5.080837390818154e-16,6.940750279722093e-19,3.682742415109394e-16,2.210655685890746e-16,2.848044886693261e-17,8.55401192644744e-17,1.2182249428478954e-18,1.1024769760909723e-18,4.2182347633479326e-19,7.361586734006333e-19,5.4706327542685695e-19,7.341077960296806e-19,8.964152121545558e-25,2.1237393544252264e-18,2.834041881645565e-16,1.2480708909456399e-22,1.489129408181162e-19,1.2547932055976336e-17,3.768981418023049e-25,1.940470371470108e-19,5.956569101777223e-18,4.667264009623373e-25,3.810202474017753e-27,3.5652674838372404e-22,9.418190723989915e-30,5.6786151693419665e-28,5.461145497706567e-30,9.002021701715107e-31,3.1172329677197987e-37,5.4368241043037e-34,4.8110821441915176e-40,9.447093755990452e-29,3.3048240000109445e-37,1.4757439529105863e-36,2.727979084236347e-43,1.2177486571115187e-42,1.4790410444975354e-32,4.070542895238167e-37,1.4326561708485545e-39,4.972734317704994e-40,2.379395704420946e-22,8.750837522227662e-25,1.1478798224287601e-43,5.122274145394732e-43,5.8304763673078404e-27,8.542646802016909e-25,8.511855823932699e-39,5.417332419664119e-37
6.482726148410375e-13,0.1122453720195599,0.9,0.0,0.0,0.0,0.0,0.09999999982574109,4.462970511108045e-11,4.4427193679807714e-11,3.083642365368842e-11,3.0836565669283325e-11,2.6705125515276515e-11,2.6708492513119553e-11,2.6707657473115815e-11,2.6707666746269577e-11,2.3814355177553598e-11,2.381473268420608e-11,2.1561879888926178e-11,2.1561983230653664e-11,1.9566497708883187e-13,6.2800687524727694e-15,2.669282425025953e-15,5.780952569579726e-16,6.886077951309335e-16,1.24815492942493e-18,5.517221208758311e-16,3.338771208723323e-16,4.2667972860451853e-17,1.2772653317667797e-16,2.1858839967609442e-18,1.3631953615036695e-18,5.19827771110628e-19,9.101376946872806e-19,6.7650155252498215e-19,9.080850648114652e-19,1.350801505032207e-24,2.1237417531167534e-18,3.496930984373473e-16,2.0187496433534471e-22,1.837239743417025e-19,1.8838050537516815e-17,5.6900595513289965e-25,2.3995580854154776e-19,8.974588036032998e-18,7.1411884721957e-25,5.752791043001208e-27,5.341304917734253e-22,1.4806358176530963e-29,1.0216311154530056e-27,7.713947241026443e-30,1.3612442952351104e-30,5.5883478927124975e-37,9.843923835458157e-34,9.890380457834794e-40,1.7039518634850017e-28,6.826616485246969e-37,3.0582376360833584e-36,6.137354224713562e-43,2.7482373059074247e-42,3.178238733258564e-32,7.321329931965719e-37,3.515312624851393e-39,1.0459877980518784e-39,3.564690762141767e-22,1.5030250753848528e-24,2.58491762149074e-43,1.1569867601111425e-42,1.0535050493925821e-26,1.5511456036057094e-24,2.0903564560786976e-38,1.154086190005803e-36
7.704193082866976e-13,0.11224537202324539,0.9,0.0,0.0,0.0,0.0,0.09999999979290745,5.303880092502399e-11,5.2795913116845557e-11,3.664656632592027e-11,3.6646764502187396e-11,3.173618760396915e-11,3.174088024166716e-11,3.173986569165173e-11,3.173987854179066e-11,2.8301425385843735e-11,2.8301880230861684e-11,2.56245299517518e-11,2.5624674164382412e-11,2.333447112853279e-13,8.75060979195766e-15,3.71986765871955e-15,8.055419032481592e-16,8.910883943273838e-16,2.015753274441863e-18,7.69183240283848e-16,4.6806236061645755e-16,5.9486224887529e-17,1.7751141272385367e-16,3.522946794015894e-18,1.623913968373029e-18,6.178773069109549e-19,1.0841168289849695e-18,8.059399212013984e-19,1.0820624115712018e-18,1.8907582688459376e-24,2.1237442288855586e-18,4.1598202940797886e-16,3.0122585148355925e-22,2.1853503073441957e-19,2.6300972630251817e-17,7.974681225615892e-25,2.858646124682263e-19,1.2560737570974242e-17,1.0100736593885462e-24,8.063245208043415e-27,7.446665374016445e-22,2.2012393425731088e-29,1.6505874496126516e-27,1.0593513547425564e-29,1.9244326694668197e-30,9.302806016880427e-37,1.6508984490301607e-33,1.9707421483527488e-39,2.7577731303814725e-28,1.3150807658163718e-36,5.906258846276452e-36,1.422730715520922e-42,6.384594792037962e-42,5.992169893399201e-32,1.2219719277974573e-36,7.633731287134924e-39,2.0071160484690344e-39,4.969769726387807e-22,2.324810495500081e-24,6.00317201739268e-43,2.6927627115596027e-42,1.706965417974916e-26,2.5217085632487285e-24,4.5452810175565393e-38,2.1639215559653206e-36
