Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014)
4.4974778447862197e-07,0.11227698841568719,0.9,0.0,0.0,0.0,0.0,0.09987090823454722,5.354176148908508e-05,2.45118881588287e-06,8.731316654816697e-06,1.7217870492620404e-05,8.614001215641081e-07,1.7259038376709188e-05,3.4699511294768786e-06,6.013250111330339e-06,1.653657414012824e-05,3.664310474258648e-05,4.509020134917001e-06,1.77353338840717e-05,1.1036290595077918e-08,8.178357836008491e-08,2.580282726015719e-08,4.462621675286225e-09,4.154692741956439e-05,1.4616096338731369e-05,9.092171202066678e-05,2.1248435067391592e-05,1.8140122497425773e-05,6.390693996460738e-10,1.4678647745446762e-05,1.6574181510740655e-12,4.5979169150576414e-08,5.147570624797704e-13,5.64163939599435e-13,5.957333396955357e-13,5.891215021614071e-13,1.4598681249095253e-13,3.6892941097989644e-06,8.235139532378522e-06,1.0315869424383212e-13,7.1502167102180276e-06,2.2129267533751777e-13,2.004110502032412e-13,4.734184489360765e-06,4.040303947630062e-13,3.6573090416529007e-16,3.4758184913700983e-07,7.226663794823026e-17,6.003407768499455e-08,4.291451875040907e-17,2.5239041542450064e-18,3.3697948146188136e-19,1.1026733427340373e-16,3.915233655795706e-17,3.868291885194102e-08,5.88549965595482e-18,4.630570560601333e-17,2.087153866110863e-18,1.6435994045536337e-17,5.753053429229591e-14,6.14270383079275e-19,3.085598323002505e-10,1.4721881956082035e-17,2.171681189566538e-07,2.559281596595128e-13,7.856357109880021e-19,6.182000669484294e-18,1.7865980351127056e-13,2.6957540522713858e-11,1.146763962485896e-14,7.681443560427385e-15,2.6832233307405202e-17,1.4023134853050265e-14,5.018366095459569e-19,1.0961759404854587e-17
4.5904088551441194e-07,0.11227780692191716,0.9,0.0,0.0,0.0,0.0,0.09986806280856318,5.4818119428490395e-05,2.4511605401390565e-06,8.841521635274684e-06,1.745730150659895e-05,8.613807980513296e-07,1.751118079297264e-05,3.4702569807507124e-06,6.031331435529957e-06,1.6879624714880923e-05,3.7792172790062626e-05,4.521405392969323e-06,1.8036963262816633e-05,1.1036163300853038e-08,8.178263500160074e-08,2.5802248438669524e-08,4.462591367189478e-09,4.2301771338424156e-05,1.493319332276188e-05,9.380422039717054e-05,2.1726475448145953e-05,1.8829508019242686e-05,6.391375964409432e-10,1.5037715930154582e-05,1.6968678793711491e-12,4.681376601406309e-08,5.218965793343842e-13,5.737382913316882e-13,6.044149579916807e-13,6.114882161811103e-13,1.4863398413959022e-13,3.7913031612155465e-06,8.58544406610678e-06,1.0459321736137999e-13,7.415983192269944e-06,2.295096930199122e-13,2.0381949465796744e-13,4.925191287377784e-06,4.203164850049113e-13,3.73958907034717e-16,3.7081997819522384e-07,7.403423521604037e-17,6.49420209936161e-08,4.384552463455845e-17,2.665083196364275e-18,3.604619430233589e-19,1.1543501544355175e-16,4.1554277441027075e-17,4.180862706568196e-08,6.1731596702227705e-18,4.843774364847947e-17,2.2194526600254833e-18,1.743062847209115e-17,6.022673142252654e-14,6.590887951766592e-19,3.399558746055975e-10,1.5612487324298904e-17,2.2993338706762785e-07,2.616859551299776e-13,8.347634266562523e-19,6.55083906664769e-18,1.826799735304726e-13,2.75641341486799e-11,1.2171168253537384e-14,8.146134536882458e-15,2.854264695828191e-17,1.491704402601736e-14,5.372389917202367e-19,1.12083735024298e-17
4.683339865502019e-07,0.1122786296511133,0.9,0.0,0.0,0.0,0.0,0.09986521121172362,5.6095403820413805e-05,2.45113214765954e-06,8.951177002068274e-06,1.7693055025203173e-05,8.613615039451334e-07,1.776010963112324e-05,3.470507670138623e-06,6.048268556331798e-06,1.7222769526638282e-05,3.895434921300979e-05,4.532997249408734e-06,1.833539513096027e-05,1.103603548603331e-08,8.178168770900518e-08,2.5801670470112923e-08,4.462562217092477e-09,4.304830360928559e-05,1.5250280879596667e-05,9.671325791691834e-05,2.220449952939166e-05,1.9528618044232132e-05,6.391958227844373e-10,1.539681185877135e-05,1.7363432853980896e-12,4.7639093073739426e-08,5.289255940962261e-13,5.832101927166447e-13,6.129849770893221e-13,6.341690572934634e-13,1.5125175455426088e-13,3.89277723974137e-06,8.94201949506573e-06,1.0600570739577903e-13,7.685332836112633e-06,2.378369862525557e-13,2.0719180705763012e-13,5.119398572863942e-06,4.3687448582476635e-13,3.821866274075122e-16,3.9503165203417155e-07,7.580196318895862e-17,7.012529954987189e-08,4.477650334288423e-17,2.8110257504098537e-18,3.8503860991147566e-19,1.2072280685449613e-16,4.404501015605238e-17,4.51072035016674e-08,6.4677965132956556e-18,5.061848439089661e-17,2.3568078318864306e-18,1.8461506164754127e-17,6.29855880470735e-14,7.061397939573685e-19,3.7375422810737255e-10,1.6535387841112378e-17,2.4311567211390787e-07,2.6744355428310027e-13,8.857335636843798e-19,6.932858623273638e-18,1.8670000648925283e-13,2.8170707093768906e-11,1.2900704286615719e-14,8.627676418814221e-15,3.032066927751736e-17,1.5846287840988587e-14,5.743160881996796e-19,1.1454979191519267e-17
4.776270875859919e-07,0.112279456538849,0.9,0.0,0.0,0.0,0.0,0.09986235351384354,5.7373477788429515e-05,2.4511037677634866e-06,9.060282529808518e-06,1.7925187289978555e-05,8.613422381670289e-07,1.800591380485466e-05,3.4707111836954734e-06,6.0641326268290814e-06,1.756600999570152e-05,4.01294740550497e-05,4.543846095711441e-06,1.8630660734642492e-05,1.103590772303364e-08,8.178074079859136e-08,2.5801093356541298e-08,4.462534196483206e-09,4.378655367984086e-05,1.556735898576116e-05,9.964844823907324e-05,2.2682507140892338e-05,2.0237317474952136e-05,6.392455465885538e-10,1.5755930224760618e-05,1.7758401199605284e-12,4.845518369962893e-08,5.358457993051962e-13,5.925806464454077e-13,6.214464759583182e-13,6.57159598565129e-13,1.538402301764508e-13,3.993681489206333e-06,9.304796463281203e-06,1.0739650128776331e-13,7.95820706041451e-06,2.46272728054233e-13,2.1052834050960261e-13,5.316772138868035e-06,4.5370144443516813e-13,3.9041405806769377e-16,4.2023206684427054e-07,7.756979488770552e-17,7.55921184373615e-08,4.5707450915199935e-17,2.9617816365889913e-18,4.1073446422807334e-19,1.2613051768391098e-16,4.662567437861362e-17,4.858367880916943e-08,6.7694020183838065e-18,5.284781740941036e-17,2.4992842365965293e-18,1.9529119105029336e-17,6.580701692597567e-14,7.554819704202689e-19,4.1007869731171656e-10,1.7490968552171718e-17,2.567166537698422e-07,2.7320095506186646e-13,9.38567905980135e-19,7.328228770495038e-18,1.9071990095231994e-13,2.877725914177371e-11,1.3656580933807406e-14,9.126269223477495e-15,3.216733270477035e-17,1.6811405124317855e-14,6.131076398539608e-19,1.1701576383900445e-17
4.869201886217818e-07,0.11228028752240554,0.9,0.0,0.0,0.0,0.0,0.09985948978447828,5.865221236773094e-05,2.4510754984855565e-06,9.168835875648961e-06,1.8153753682206387e-05,8.613229996491025e-07,1.8248678813503978e-05,3.470874357326112e-06,6.078990437996102e-06,1.7909347458311167e-05,4.1317388811073186e-05,4.553999121804486e-06,1.8922791378273544e-05,1.1035780457490846e-08,8.177979754561513e-08,2.5800517087830466e-08,4.462507277718978e-09,4.451655215534424e-05,1.588442761811584e-05,0.00010260942739247497,2.3160498137883758e-05,2.0955474696079386e-05,6.392880225737992e-10,1.6115066487612064e-05,1.8153543795527466e-12,4.9262072553003675e-08,5.426588607572129e-13,6.018506570667384e-13,6.298024153356365e-13,6.804555267785255e-13,1.5639952104203586e-13,4.093983597955927e-06,9.67370586883611e-06,1.0876593086014818e-13,8.234548145524228e-06,2.5481511839231277e-13,2.138294487543028e-13,5.517278107238726e-06,4.707944364903379e-13,3.986411978486722e-16,4.464360719951912e-07,7.93377082040244e-17,8.135067487403e-08,4.663836865945569e-17,3.1173993994182346e-18,4.375743588704448e-19,1.316579418896192e-16,4.929733775418923e-17,5.224307194375269e-08,7.077965040589369e-18,5.5125615411887583e-17,2.646945785392162e-18,2.063388083338225e-17,6.869091052600571e-14,8.071739017744873e-19,4.490563260194518e-10,1.8479581857969493e-17,2.707378594991753e-07,2.789581557251864e-13,9.932877499070084e-19,7.737084107446527e-18,1.9473965570221515e-13,2.9383790108809855e-11,1.443911183664449e-14,9.642097759544575e-15,3.4083629166424046e-17,1.7812915277392702e-14,6.536533107867106e-19,1.194816500506194e-17
4.962132896575717e-07,0.11228112254066555,0.9,0.0,0.0,0.0,0.0,0.09985662009291461,5.993148603965072e-05,2.4510474136143956e-06,9.276832870557813e-06,1.837880873606513e-05,8.61303787407683e-07,1.8488486743739e-05,3.4710030418333625e-06,6.092904679386038e-06,1.8252783167611394e-05,4.2517936423555525e-05,4.5635005194968216e-06,1.921181836769609e-05,1.1035654029481214e-08,8.177886043423312e-08,2.5799941573120515e-08,4.4624814373326745e-09,4.523833067365634e-05,1.6201486753847074e-05,0.00010559584294708824,2.3638472395596517e-05,2.1682961441856667e-05,6.393243227628001e-10,1.647421676245043e-05,1.854882291799013e-12,5.00597954469558e-08,5.49366417766334e-13,6.110212291449685e-13,6.380556377451283e-13,7.040526380643427e-13,1.5892974021027367e-13,4.193653645108302e-06,1.0048678873042147e-05,1.1011432287349404e-13,8.51429922188224e-06,2.6346238381382584e-13,2.1709548553693976e-13,5.720882928966954e-06,4.881505660873062e-13,4.0686804859947656e-16,4.736581714185103e-07,8.110568504613283e-17,8.740915439406208e-08,4.7569259936403925e-17,3.2779262233110683e-18,4.65582975493036e-19,1.3730490913208844e-16,5.2061027354529564e-17,5.609038745642882e-08,7.393472252896873e-18,5.745188222189262e-17,2.7998553193166168e-18,2.1776175233175637e-17,7.163716492111599e-14,8.612740979766571e-19,4.90817391118926e-10,1.950156025930079e-17,2.8518066988320486e-07,2.847151547757878e-13,1.0499138418665255e-18,8.159545324338112e-18,1.9875926968904986e-13,2.999029983620303e-11,1.5248597670561397e-14,1.0175335693720307e-14,3.6070522031533175e-17,1.8851321774197213e-14,6.959926462978946e-19,1.2194744990959135e-17
5.055063906933616e-07,0.11228196153401485,0.9,0.0,0.0,0.0,0.0,0.09985374450816262,6.121118429377898e-05,2.4510195681790155e-06,9.384267782583402e-06,1.860040615159113e-05,8.612846003752097e-07,1.8725416289379688e-05,3.471102244378079e-06,6.105934184974149e-06,1.8596318294696294e-05,4.3730961277537594e-05,4.57239167297989e-06,1.9497772962041338e-05,1.1035528673832263e-08,8.177793129610138e-08,2.5799366812235453e-08,4.4624566474223585e-09,4.5951921798226055e-05,1.6518536370470747e-05,0.00010860735324351576,2.411642980503892e-05,2.241965266383626e-05,6.393553669378788e-10,1.6833377725523602e-05,1.894420301919126e-12,5.084838922655352e-08,5.559700866294857e-13,6.200933656263316e-13,6.462088684698297e-13,7.279468333935383e-13,1.6143100520764916e-13,4.292663955559004e-06,1.04296469086358e-05,1.114419990334131e-13,8.797404258579627e-06,2.7221277694755504e-13,2.203268041171982e-13,5.927553383967713e-06,5.057669656538753e-13,4.1509460294247846e-16,5.019125251762672e-07,8.28737079451785e-17,9.377572716563813e-08,4.850011963989913e-17,3.4434081935804642e-18,4.947847755750796e-19,1.4307121046906345e-16,5.4917841537270534e-17,6.013061287432901e-08,7.715914993587063e-18,5.98265049749518e-17,2.958074560270151e-18,2.2956488769051948e-17,7.4645685942678e-14,9.178408828034846e-19,5.354953958217511e-10,2.055726753454389e-17,3.000463235881176e-07,2.904719508923357e-13,1.108466429370726e-18,8.59577808920144e-18,2.0277874199280007e-13,3.059678818561472e-11,1.6085359160392297e-14,1.0726171502620219e-14,3.8129003092287125e-17,1.9927141763484595e-14,7.4016497691885365e-19,1.244131628483916e-17
5.147994917291516e-07,0.11228280444425148,0.9,0.0,0.0,0.0,0.0,0.09985086309894853,6.249119921611697e-05,2.450992002553399e-06,9.491133554420672e-06,1.881859880744104e-05,8.612654374790257e-07,1.8959542786910114e-05,3.471176249646576e-06,6.1181341649081106e-06,1.8939953929728414e-05,4.495630919449273e-05,4.580711337214362e-06,1.9780686333046054e-05,1.1035404575433163e-08,8.177701147295598e-08,2.579879281603964e-08,4.462432879887799e-09,4.665735892634819e-05,1.6835576445827206e-05,0.00011164362667641436,2.4594370269754902e-05,2.316542639959466e-05,6.393819405098048e-10,1.7192546533339233e-05,1.9339650600238608e-12,5.162789166643841e-08,5.624714581445643e-13,6.290680666800452e-13,6.542647165952712e-13,7.521341145602639e-13,1.6390343607183097e-13,4.390988963323249e-06,1.081654168713621e-05,1.1274927616466618e-13,9.083808052061248e-06,2.810645763015756e-13,2.235237567394736e-13,6.1372565803864115e-06,5.236407960155153e-13,4.233208597953277e-16,5.312129511994444e-07,8.464176292228201e-17,1.004585444381232e-07,4.9430948488191855e-17,3.613890215905367e-18,5.252040746766815e-19,1.4895661141735036e-16,5.786880295380516e-17,6.436871617108156e-08,8.04528165759607e-18,6.224931773326208e-17,3.121664406382315e-18,2.4175221223171805e-17,7.771635508448526e-14,9.769325103662643e-19,5.832270623544145e-10,2.1647033342197473e-17,3.15335921995833e-07,2.9622854291470587e-13,1.168965317711588e-18,9.045909689271015e-18,2.0679807180321725e-13,3.120325503463169e-11,1.6949697019190298e-14,1.129477829549193e-14,4.026002261645801e-17,2.1040873102385344e-14,7.862095355226868e-19,1.2687878837064745e-17
5.240925927649415e-07,0.11228365121450193,0.9,0.0,0.0,0.0,0.0,0.09984797593370803,6.377142910176662e-05,2.4509647456756945e-06,9.597422017445446e-06,1.903343877345854e-05,8.612462977695692e-07,1.9190938264435423e-05,3.471228723663451e-06,6.129556423904387e-06,1.928369108312016e-05,4.619382742527488e-05,4.588495804978963e-06,2.0060589530729448e-05,1.1035281877338594e-08,8.177610195387617e-08,2.5798219477840853e-08,4.462410112693335e-09,4.735467621032248e-05,1.715260695807379e-05,0.00011470434102790798,2.5072293703298552e-05,2.3920163643015616e-05,6.394047126013062e-10,1.7551720753437312e-05,1.9735134089461264e-12,5.239834138295326e-08,5.6887209704188e-13,6.379463285925223e-13,6.622256765802118e-13,7.766105799494763e-13,1.6634715445093568e-13,4.488605082811831e-06,1.1209295205487548e-05,1.1403646627647702e-13,9.373456214970264e-06,2.900160859422369e-13,2.2668669424819315e-13,6.349959953505742e-06,5.417692462917881e-13,4.3154682389370587e-16,5.615729271816434e-07,8.640983952068039e-17,1.0746573511260139e-07,5.036175183627645e-17,3.789415847565932e-18,5.568650051853924e-19,1.549609320849442e-16,6.091486772981552e-17,6.88096433251107e-08,8.381556899548265e-18,6.472034306519543e-17,3.290684786504281e-18,2.543271066911375e-17,8.084905654108049e-14,1.0386071322864513e-18,6.341523241152326e-10,2.2771155462270512e-17,3.310504335221251e-07,3.0198492981054535e-13,1.2314297815905712e-18,9.510039203324757e-18,2.1081725839410893e-13,3.1809700273245156e-11,1.7841891369104253e-14,1.1881312007526973e-14,4.246448906650894e-17,2.2192990881133453e-14,8.34165431359307e-19,1.2934432603562163e-17
5.333856938007314e-07,0.11228450178914368,0.9,0.0,0.0,0.0,0.0,0.09984508308058047,6.505177809073213e-05,2.450937817692548e-06,9.703124084221197e-06,1.9244977323048998e-05,8.612271802086273e-07,1.9419671502061887e-05,3.4712628027738977e-06,6.140249567000413e-06,1.9627530686769862e-05,4.744336464231266e-05,4.595779063308389e-06,2.0337513454489313e-05,1.103516065387325e-08,8.17752034053082e-08,2.5797646789098312e-08,4.462388318922001e-09,4.804390848954296e-05,1.74696278856901e-05,0.00011778918284742109,2.5550200027245108e-05,2.4683748216651777e-05,6.394242588577918e-10,1.7910898305085095e-05,2.0130623729857995e-12,5.3159777757901833e-08,5.751735467941596e-13,6.467291426910475e-13,6.700941307350318e-13,8.013724200738263e-13,1.6876228597556726e-13,4.5854905876414515e-06,1.160783975208916e-05,1.1530387652695727e-13,9.666295165131291e-06,2.990656349421651e-13,2.298159658438255e-13,6.5656312643176435e-06,5.601495336293612e-13,4.397724871117768e-16,5.93005592614501e-07,8.817792615062146e-17,1.1480540243006842e-07,5.129252334763376e-17,3.970027632170536e-18,5.897914392648553e-19,1.6108395418140537e-16,6.405709770415644e-17,7.34583159641277e-08,8.724731823010627e-18,6.723947710404726e-17,3.4651945205833865e-18,2.6729441147539643e-17,8.404369331294595e-14,1.1029226258112822e-18,6.884143173026258e-10,2.3929978153391513e-17,3.4719069764498114e-07,3.077411106245125e-13,1.2958786121364743e-18,9.988329761262734e-18,2.1483630110198043e-13,3.2416123801962545e-11,1.8762251703518726e-14,1.2485950343192059e-14,4.474335555745536e-17,2.3383991442779272e-14,8.84071504618176e-19,1.3180977543208331e-17
5.426787948365213e-07,0.11228535611373329,0.9,0.0,0.0,0.0,0.0,0.09984218460740335,6.633215582549482e-05,2.4509112318949855e-06,9.808229921314516e-06,1.9453264945364552e-05,8.612080837197975e-07,1.9645808101904534e-05,3.4712811699100013e-06,6.150259193339101e-06,1.9971473595344923e-05,4.870477093118374e-05,4.602592939995105e-06,2.0611488828836716e-05,1.1035040965364438e-08,8.177431625597751e-08,2.5797074789280762e-08,4.4623674696752115e-09,4.872509123190421e-05,1.7786639207473158e-05,0.0001208978468746917,2.6028089169630117e-05,2.545606664659012e-05,6.394410704594927e-10,1.8270077408489605e-05,2.052609147414199e-12,5.391224087302964e-08,5.81377326771378e-13,6.554174947390995e-13,6.778723514488044e-13,8.264159138134976e-13,1.7114895824360447e-13,4.681625496588221e-06,1.2012107912297157e-05,1.1655180941632033e-13,9.962272114669651e-06,3.0821157721455587e-13,2.3291191872345743e-13,6.784238597813923e-06,5.787789032104035e-13,4.479978473192404e-16,6.255237509525514e-07,8.994601367882031e-17,1.224856207719855e-07,5.2223262520400454e-17,4.1557670453142595e-18,6.240070887250795e-19,1.6732541621103662e-16,6.729648096578893e-17,7.831962909412703e-08,9.074795008981432e-18,6.980650444772352e-17,3.6452517079403935e-18,2.806580816689824e-17,8.730013923003992e-14,1.1699367437937587e-18,7.461593720175037e-10,2.5123812847269592e-17,3.6375742866511045e-07,3.1349708448955205e-13,1.3623302077543441e-18,1.0480905488005273e-17,2.1885519932291447e-13,3.302252552958249e-11,1.9711068858214715e-14,1.310885700603038e-14,4.709753587764274e-17,2.4614353775656693e-14,9.359664742781054e-19,1.342751361889264e-17
5.519718958723112e-07,0.11228621413494021,0.9,0.0,0.0,0.0,0.0,0.09983928058170735,6.761247712910007e-05,2.4508849962164664e-06,9.912729104104183e-06,1.965835135730267e-05,8.61189007395336e-07,1.986941056612471e-05,3.4712861199202135e-06,6.159628078630054e-06,2.031552058760537e-05,4.9977897781681055e-05,4.6089672407834055e-06,2.088254618311182e-05,1.103492286709787e-08,8.17734407976474e-08,2.579650335690097e-08,4.462347544380687e-09,4.9398260483181374e-05,1.8103640902527507e-05,0.00012403003550299978,2.6505961063738494e-05,2.6237008040173917e-05,6.394555632369584e-10,1.8629256541320404e-05,2.092151088292855e-12,5.46557714537496e-08,5.87484930327426e-13,6.640123643149515e-13,6.85562503638416e-13,8.51737424504145e-13,1.7350729922390896e-13,4.776991466305462e-06,1.2422032573467455e-05,1.1778056287477164e-13,1.0261335059264351e-05,3.174522912635574e-13,2.359748978343033e-13,7.005750361040236e-06,5.976546281109004e-13,4.562229126006285e-16,6.591398718962446e-07,9.171409677830068e-17,1.305144325682384e-07,5.3153977427133076e-17,4.346674205284934e-18,6.5953548065607735e-19,1.7368513358789935e-16,7.063389877132389e-17,8.339844891121925e-08,9.431728947377815e-18,7.242146969431005e-17,3.830913583015746e-18,2.944209571754078e-17,9.06182672071294e-14,1.239707120204384e-18,8.075370028399746e-10,2.6352920784893555e-17,3.8075121921947544e-07,3.192528506155234e-13,1.4308024556154973e-18,1.0987840194565347e-17,2.2287395249818117e-13,3.362890537111641e-11,2.0688601445927584e-14,1.3750169489880296e-14,4.9527881924621496e-17,2.5884523946104694e-14,9.898889440176887e-19,1.3674040796997194e-17
5.612649969081012e-07,0.11228707580048491,0.9,0.0,0.0,0.0,0.0,0.0998363710707118,6.889266170256166e-05,2.4508591145520934e-06,1.0016610755139943e-05,1.9860285515321573e-05,8.611699502426461e-07,2.009053838156356e-05,3.471279615501113e-06,6.168396346902797e-06,2.0659672367761446e-05,5.126259807846797e-05,4.614929877844991e-06,2.1150715834612275e-05,1.1034806356742135e-08,8.177257715693845e-08,2.5795932465773465e-08,4.4623285176113405e-09,5.0063452823234955e-05,1.8420632950273567e-05,0.00012718545827985749,2.6983815647169637e-05,2.7026463966874098e-05,6.394680969561511e-10,1.8988434401499054e-05,2.131685703106914e-12,5.539041081982016e-08,5.934978313240818e-13,6.725147240436999e-13,6.931666481928695e-13,8.7733339560891e-13,1.7583744071088771e-13,4.871571690441673e-06,1.2837546929600941e-05,1.1899043017037095e-13,1.0563432767532363e-05,3.267861795575913e-13,2.390052458043956e-13,7.2301352809521376e-06,6.167740089031275e-13,4.6444767394545075e-16,6.938660937827684e-07,9.348216750617154e-17,1.388998453078623e-07,5.4084660560207934e-17,4.542788289924947e-18,6.963998398862225e-19,1.801628877162452e-16,7.40703788209083e-17,8.869961069465273e-08,9.79552460324378e-18,7.50842940488676e-17,4.022236243597697e-18,3.085878641879768e-17,9.39979808959082e-14,1.312291025820508e-18,8.72699898878649e-10,2.7617627655780275e-17,3.9817254356773954e-07,3.250084082379608e-13,1.5013127651108059e-18,1.1509294887476247e-17,2.2689256009804867e-13,3.4235263247402046e-11,2.169514824070753e-14,1.4410055063783593e-14,5.203530919184002e-17,2.7194977858387987e-14,1.0458771891994572e-18,1.3920559044525392e-17
