Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879)
7.96184082051457e-10,0.1122453962131757,0.9,0.0,0.0,0.0,0.0,0.09999978598123213,5.496622726931813e-08,5.242748773015762e-08,3.776588434083904e-08,3.797491867354794e-08,3.134384082365465e-08,3.285241938338999e-08,3.272933204317327e-08,3.272182089763063e-08,2.9247865500360254e-08,2.9248523953779652e-08,2.6407202319191165e-08,2.6555892162594924e-08,2.3604661901343106e-10,1.5593848420732321e-09,8.102357195064816e-10,1.445828307698998e-10,9.817944938829853e-10,4.009039172298266e-10,7.16197203170768e-10,4.4102154347107373e-10,5.6179761104792304e-11,5.9193286265355235e-12,1.401670751327748e-10,1.7041679988966392e-15,5.037817889600037e-13,1.1370955147656374e-15,8.460650279770002e-16,1.1357404916769602e-15,1.8273252061254484e-18,5.578481710697181e-18,6.569323220404656e-13,2.2635957979944342e-13
8.150459823960188e-10,0.11224539679161653,0.9,0.0,0.0,0.0,0.0,0.09999978091102009,5.6272122624609164e-08,5.365149392859645e-08,3.865799808196491e-08,3.887700234666275e-08,3.20693215012783e-08,3.3631914171325244e-08,3.35029368901298e-08,3.3495085275301114e-08,2.994075767469116e-08,2.99414434301853e-08,2.7030999019686156e-08,2.718681119509607e-08,2.4155761542544485e-10,1.6003172459920083e-09,8.320662354579743e-10,1.483551221529789e-10,1.0307315799993765e-09,4.2203998295415395e-10,7.504242293732503e-10,4.6202758817938444e-10,5.887454514801652e-11,6.0617551946884534e-12,1.4700157947263368e-10,1.7446562518875044e-15,5.364819455834062e-13,1.1641071528856396e-15,8.661661733619669e-16,1.1626886914946479e-15,1.914977837241254e-18,5.750682990881837e-18,6.841450655967944e-13,2.4342495300998546e-13
8.527697830851423e-10,0.1122453979491668,0.9,0.0,0.0,0.0,0.0,0.09999977077059073,5.8884429630421676e-08,5.609763267396092e-08,4.044186884186097e-08,4.068150416017803e-08,3.3518377362836834e-08,3.519107064492252e-08,3.504989854540557e-08,3.504134673744381e-08,3.132654191791078e-08,3.132728481804363e-08,2.827834300746155e-08,2.8448898790629046e-08,2.52571172283817e-10,1.6821211597094702e-09,8.756759194817651e-10,1.558899303396154e-10,1.1321726616238503e-09,4.659440085667668e-10,8.212636037074442e-10,5.054933693208262e-10,6.44536943198357e-11,6.3465626922277624e-12,1.6115802059747776e-10,1.8256487516530602e-15,6.05450775512962e-13,1.2181404352484705e-15,9.063764074786313e-16,1.216590851997959e-15,2.096449614747691e-18,6.1076369364761484e-18,7.410998856472618e-13,2.8009616309046554e-13
8.904935837742659e-10,0.11224539910760782,0.9,0.0,0.0,0.0,0.0,0.09999976063015406,6.149742489762435e-08,5.854127602475822e-08,4.222526407833466e-08,4.2486451279410125e-08,3.496489821304824e-08,3.6750449513144956e-08,3.659652910321062e-08,3.658725186706438e-08,3.271232602053981e-08,3.271312958699237e-08,2.9525354518123938e-08,2.9711319034207468e-08,2.6357349380998174e-10,1.7638432636523064e-09,9.192153137640992e-10,1.6341167504660346e-10,1.238364539945592e-09,5.120207534326149e-10,8.952818619340758e-10,5.5089575810137e-10,7.02856483280595e-11,6.6313092681840426e-12,1.75964255869807e-10,1.906662572354951e-15,6.792223518797364e-13,1.272187039622492e-15,9.465972308277408e-16,1.2705006889487875e-15,2.2861443879583718e-18,6.4813081568281e-18,8.015607467539623e-13,3.2028902008784456e-13
9.282173844633895e-10,0.1122454002669387,0.9,0.0,0.0,0.0,0.0,0.09999975048970988,6.411110826754444e-08,6.098242707543608e-08,4.400818391905602e-08,4.4291842925332825e-08,3.6408890184337415e-08,3.831005061323376e-08,3.814282810942454e-08,3.813280073424673e-08,3.409810998257699e-08,3.409897789808016e-08,3.077203364026e-08,3.0974071854549567e-08,2.745645939401837e-10,1.8454830893383058e-09,9.626828535385257e-10,1.7092034171564704e-10,1.3493011173935308e-09,5.602664434766724e-10,9.724771521816163e-10,5.98232779208743e-10,7.637044321624141e-11,6.915994838878837e-12,1.9142014618391142e-10,1.987697709064714e-15,7.57844702758613e-13,1.3262469426746283e-15,9.868286411341987e-16,1.3244181967193567e-15,2.4840633265085184e-18,6.871675193050162e-18,8.656877428987122e-13,3.6416457393906736e-13
9.65941185152513e-10,0.1122454014271587,0.9,0.0,0.0,0.0,0.0,0.09999974034925802,6.672547958154041e-08,6.342108872859994e-08,4.579062849170364e-08,4.60976783207074e-08,3.785035890646063e-08,3.9869873782490375e-08,3.9688795111002883e-08,3.9677993409067144e-08,3.548389380402101e-08,3.5484829912149344e-08,3.201838046243287e-08,3.223715718027622e-08,2.855444857436718e-10,1.927040357861764e-09,1.0060774615225713e-09,1.784159304368454e-10,1.4649763031688616e-09,6.106773033725716e-10,1.0528476251622533e-09,6.475024596747579e-10,8.270811500161636e-11,7.200619320836012e-12,2.0752555224385858e-10,2.0687541568547047e-15,8.413601927441091e-13,1.3803201211257214e-15,1.027070636119363e-15,1.3783433696812182e-15,2.6902075991768363e-18,7.278716606986627e-18,9.336407192732693e-13,4.118836683155686e-13
9.999999999999999e-10,0.1122454025882668,0.9,0.0,0.0,0.0,0.0,0.09999973119397612,6.908644730773309e-08,6.562069068235356e-08,4.739949482583585e-08,4.7728451661329024e-08,3.9149621360689e-08,4.1278345846661115e-08,4.1084280993546297e-08,4.10727598500864e-08,3.673504424949934e-08,3.6736045360237656e-08,3.3143355403645106e-08,3.337781535471003e-08,2.954480291199941e-10,2.0006030302560243e-09,1.0451928776631389e-09,1.8517207239167475e-10,1.5734786416245686e-09,6.580473120395499e-10,1.1281357679835702e-09,6.936439320844476e-10,8.864731060002084e-11,7.457539095683333e-12,2.226240788404222e-10,2.1419540178005707e-15,9.209961662909474e-13,1.4291513044040966e-15,1.0634120850027597e-15,1.4270361221909305e-15,2.8833907552753497e-18,7.660517993797879e-18,9.984109855204808e-13,4.584017861978158e-13
1.0036649858416364e-09,0.1122454025882668,0.9,0.0,0.0,0.0,0.0,0.09999973020879822,6.934053868100173e-08,6.585726376546249e-08,4.757259792396457e-08,4.7903956689943894e-08,3.928930965910866e-08,4.142991885827642e-08,4.1234429655931745e-08,4.122282996159438e-08,3.6869677484870536e-08,3.687068578983667e-08,3.32643950731822e-08,3.35005749399114e-08,2.9651318174281407e-10,2.008514909299543e-09,1.049398398068009e-09,1.858984499209353e-10,1.5853840159094164e-09,6.632495599558893e-10,1.1363914339889451e-09,6.987028287438668e-10,8.929869967516477e-11,7.48518263077184e-12,2.242803345643458e-10,2.1498319107982394e-15,9.29806140561306e-13,1.4344065517460148e-15,1.0673232135014863e-15,1.4322762022078597e-15,2.9045783738871552e-18,7.70241099364036e-18,1.0055792731439027e-12,4.63606941332638e-13
1.0413887865307599e-09,0.11224540375026226,0.9,0.0,0.0,0.0,0.0,0.09999972006833033,7.195628540734904e-08,6.82909548803455e-08,4.9354092343534345e-08,4.971067725902447e-08,4.07257474607086e-08,4.299018567801375e-08,4.277973129320836e-08,4.276731046188957e-08,3.8255461025124154e-08,3.8256545691573053e-08,3.451007756102406e-08,3.476432506188213e-08,3.0747069406871537e-10,2.0899066681311328e-09,1.0926451736907688e-09,1.933679147541539e-10,1.7105181846272514e-09,7.179794437140243e-10,1.2231067340795463e-09,7.518319178151906e-10,9.614223320155164e-11,7.769684685590696e-12,2.4168435347061077e-10,2.230930965969599e-15,1.023215313481948e-12,1.4885062113528364e-15,1.107586370995732e-15,1.4862166886748684e-15,3.1271768177064227e-18,8.142736984533036e-18,1.0816627536157733e-12,5.194948253627405e-13
1.0791125872198834e-09,0.11224540491314418,0.9,0.0,0.0,0.0,0.0,0.09999970992785416,7.457271960203414e-08,7.072216470331375e-08,5.113511187811688e-08,5.151783925545133e-08,4.2159677128555456e-08,4.455067407918464e-08,4.4324699572828306e-08,4.431143498000621e-08,3.964124442478041e-08,3.964240977758357e-08,3.575542801445094e-08,3.602840747451847e-08,3.184170345631198e-10,2.1712156205535842e-09,1.1358174898089268e-09,2.008243436449248e-10,1.8403727491982663e-09,7.748631897220984e-10,1.312991683092042e-09,8.068877604044768e-10,1.0323875151908261e-10,8.054125402382179e-12,2.5973746909842667e-10,2.3120513174440397e-15,1.1216163356311622e-12,1.5426190768090424e-15,1.1478601063141788e-15,1.540164823459921e-15,3.3580040968432804e-18,8.599673249422478e-18,1.1620502615362464e-12,5.797075469649772e-13
1.1545601885981305e-09,0.11224540724156407,0.9,0.0,0.0,0.0,0.0,0.09999968964687624,7.980764976238112e-08,7.557715081053277e-08,5.469572680317746e-08,5.513348444762361e-08,4.502003068402086e-08,4.767231497605814e-08,4.7413634263981033e-08,4.739861634987984e-08,4.2412810802294715e-08,4.241415114230044e-08,3.8245133171911897e-08,3.8557568884624867e-08,3.402762465992931e-10,2.333585221218829e-09,1.2219381515824239e-09,2.1569817832299783e-10,2.1142188822390015e-09,8.950772373979254e-10,1.5022631692999132e-09,9.227718505241383e-10,1.181908861490601e-10,8.6228224911478e-12,2.9779043011733533e-10,2.474355889608031e-15,1.333490604153385e-12,1.6508843329388012e-15,1.228439301256591e-15,1.6480840155053214e-15,3.844349821614654e-18,9.563291480260926e-18,1.3363725248361562e-12,7.137473826213567e-13
1.2300077899763776e-09,0.1122454095735197,0.9,0.0,0.0,0.0,0.0,0.09999966936586295,8.504532789428142e-08,8.042224255410262e-08,5.8254443720942953e-08,5.875088611513537e-08,4.787040673506781e-08,5.079484024996318e-08,5.050123014885139e-08,5.048437463149086e-08,4.5184376617400764e-08,4.518591116168405e-08,4.073351125303323e-08,4.108805859493962e-08,3.6209091000259513e-10,2.495624122193143e-09,1.3077599466797829e-09,2.3052013158188922e-10,2.4068741623813445e-09,1.0238617038183657e-09,1.7041911964935113e-09,1.0463394082303773e-09,1.341553905445385e-10,9.191273237388077e-12,3.384380949331391e-10,2.6367455879116538e-15,1.5655911606636747e-12,1.7592021358964508e-15,1.3090607799638334e-15,1.7560337334073105e-15,4.363624860710223e-18,1.0593095847895097e-17,1.5298139205883186e-12,8.67004158116267e-13
1.3054553913546248e-09,0.11224541190900425,0.9,0.0,0.0,0.0,0.0,0.09999964908481292,9.028575273047266e-08,8.525746024687249e-08,6.181126365333978e-08,6.237003812866371e-08,5.071084092902022e-08,5.3918248602931703e-08,5.358748366225955e-08,5.3568710384992795e-08,4.795594187008502e-08,4.7957691110164016e-08,4.3220562964906204e-08,4.361987602863514e-08,3.8386111623022417e-10,2.6573328462131895e-09,1.393283071309742e-09,2.452903824362375e-10,2.718290516670557e-09,1.1611866957495907e-09,1.9187611015160674e-09,1.1775747748173037e-09,1.5113255126395732e-10,9.759476984253892e-12,3.816793378553026e-10,2.7992203729918695e-15,1.8180388855364016e-12,1.8675723021021657e-15,1.3897245240220842e-15,1.864013932262578e-15,4.9158385129304e-18,1.1688917146525684e-17,1.7436383656187792e-12,1.0407523170057002e-12
1.380902992732872e-09,0.11224541424801111,0.9,0.0,0.0,0.0,0.0,0.09999962880372484,9.552892300419124e-08,9.008282404424654e-08,6.536618762242226e-08,6.599093438072104e-08,5.3541368270975046e-08,5.704253873796083e-08,5.6672391254351535e-08,5.6651624170417076e-08,5.07275065603331e-08,5.0729492258912675e-08,4.5706289014245336e-08,4.6153020607352543e-08,4.0558695603040697e-10,2.8187120312486137e-09,1.478508234731011e-09,2.6000911388102367e-10,3.048420043448718e-09,1.3070224233189755e-09,2.1459582539922906e-09,1.3164623236947656e-09,1.6912265444508676e-10,1.0327433077721568e-11,4.275130302011598e-10,2.961780205501152e-15,2.090919103552323e-12,1.975994648630123e-15,1.4704305149687582e-15,1.972024567201236e-15,5.501000063377891e-18,1.2850586773260303e-17,1.9791058475934926e-12,1.2362630463948353e-12
1.4751350125874905e-09,0.11224541717430417,0.9,0.0,0.0,0.0,0.0,0.09999960347313716,1.0208135521928998e-07,9.609576452215442e-08,6.980353057240046e-08,7.051577661734717e-08,5.706275963452409e-08,6.094592932805687e-08,6.052346200115533e-08,6.050010412870152e-08,5.418911533980253e-08,5.41914288616264e-08,4.8809033071258286e-08,4.93187129170065e-08,4.326597710629419e-10,3.0198084827544444e-09,1.5845350689621457e-09,2.783203340079522e-10,3.486952103430239e-09,1.5010751039306372e-09,2.447433550777951e-09,1.5006525437867788e-09,1.930148732232515e-10,1.10364461169779e-11,4.883973288553688e-10,3.164932438585466e-15,2.4605224790340564e-12,2.1114842437245375e-15,1.5712894272377643e-15,2.1069696158528183e-15,6.2781389488079115e-18,1.439370620045176e-17,2.3055051517878584e-12,1.5129434405421118e-12
1.569367032442109e-09,0.11224542010606825,0.9,0.0,0.0,0.0,0.0,0.09999957814248546,1.0863806569352228e-07,1.0209340392151756e-07,7.423791953174823e-08,7.504331844720132e-08,6.056881822113948e-08,6.4850690895021e-08,6.437242083398954e-08,6.434636787515892e-08,5.7650723241853766e-08,5.765340297624628e-08,5.19097116598361e-08,5.2486473447033066e-08,4.596636941330712e-10,3.2203932351857375e-09,1.6901004219930886e-09,2.965518244435235e-10,3.954508350219143e-09,1.7083000600157616e-09,2.768555374894868e-09,1.696725022357897e-09,2.1848821644794228e-10,1.1745070555053522e-11,5.533216997483172e-10,3.3682172020646602e-15,2.8621564319748588e-12,2.247054598607407e-15,1.6722141767987348e-15,2.2419619855531586e-15,7.106706864786653e-18,1.6038956423859764e-17,2.670063954389585e-12,1.8280129511617514e-12
1.6635990522967276e-09,0.11224542304329027,0.9,0.0,0.0,0.0,0.0,0.0999995528117673,1.1519905196211026e-07,1.0807578118880857e-07,7.86693564925587e-08,7.957354811089716e-08,6.405961086548721e-08,6.875682091822495e-08,6.821926093632565e-08,6.819041650010288e-08,6.111233026645346e-08,6.111541705817059e-08,5.500832615440776e-08,5.5656301060639154e-08,4.865989005943876e-10,3.4204675764004382e-09,1.7952062254392733e-09,3.147039322757925e-10,4.4509964945560714e-09,1.9286399375720845e-09,3.1092954329600225e-09,1.904649522772853e-09,2.455432388449334e-10,1.2453305136070596e-11,6.222839243733681e-10,3.571634419379277e-15,3.295845643457379e-12,2.3827053610725563e-15,1.7732047273633155e-15,2.3770015891011737e-15,7.986721811725066e-18,1.7786012606324292e-17,3.0752114770939033e-12,2.18392701095255e-12
1.7578310721513462e-09,0.11224542598595726,0.9,0.0,0.0,0.0,0.0,0.09999952748098019,1.217643115614888e-07,1.1404293517355632e-07,8.309784344721109e-08,8.410645390021729e-08,6.753520409872884e-08,7.266431687938696e-08,7.206397552828163e-08,7.20322510935487e-08,6.457393641356632e-08,6.457747355499582e-08,5.810487792848759e-08,5.882819461738191e-08,5.134655653640026e-10,3.6200327888672524e-09,1.899854415410883e-09,3.327770024123043e-10,4.9763246044247e-09,2.162037632618444e-09,3.469625509027913e-09,2.1243958852937504e-09,2.741804941197501e-10,1.3161148610901333e-11,6.952817770921718e-10,3.775184014007584e-15,3.761585137921182e-12,2.5184361804464135e-15,1.8742610425269313e-15,2.5120883393770477e-15,8.918201756813256e-18,1.9634551168101297e-17,3.5233675290796042e-12,2.583133252891671e-12
1.9462951118605833e-09,0.11224543188757498,0.9,0.0,0.0,0.0,0.0,0.0999994768191896,1.3490764090441704e-07,1.2593172813893358e-07,9.194597530895287e-08,9.318024727748736e-08,7.444105685635026e-08,8.048339655418557e-08,7.974700124407487e-08,7.970928254451426e-08,7.149714607518063e-08,7.150172354490273e-08,6.429179880466022e-08,6.517817498037122e-08,5.66993966999467e-10,4.017641002063831e-09,2.107785809044549e-09,3.686874064097952e-10,6.1131347198793345e-09,2.6677792979641462e-09,4.248943237089442e-09,2.599233941157181e-09,3.362039130297484e-10,1.4575657279118362e-11,8.53375428821381e-10,4.182680029306763e-15,4.789093434253862e-12,2.7901365948525105e-15,2.0765708204554804e-15,2.7824029320392546e-15,1.0935628344291758e-17,2.363478718998119e-17,4.558337608000218e-12,3.521173992995858e-12
2.1347591515698204e-09,0.11224543781081879,0.9,0.0,0.0,0.0,0.0,0.09999942615709465,1.480680340380253e-07,1.37760091512486e-07,1.0078233106152121e-07,1.0226460592949774e-07,8.128690251381117e-08,8.830790982006638e-08,8.74214444712548e-08,8.737747094220377e-08,7.842035222637549e-08,7.84261723716836e-08,7.047048525819788e-08,7.153640534010864e-08,6.20250288914893e-10,4.413228198270767e-09,2.3139103763108456e-09,4.042857727506467e-10,7.3642101132324e-09,3.2250731758703393e-09,5.106284371470077e-09,3.1209994437966993e-09,4.045628824499269e-10,1.5988586700951777e-11,1.0275847084555847e-09,4.590704636542205e-15,5.944265793986577e-12,3.0621530668748736e-15,2.279143217043848e-15,3.052905068205365e-15,1.3159129701395132e-17,2.80371000423944e-17,5.794145600138691e-12,4.66156122071941e-12
2.3232231912790575e-09,0.11224544375558673,0.9,0.0,0.0,0.0,0.0,0.09999937549467665,1.612454712974129e-07,1.495283324025066e-07,1.0960692665366532e-07,1.1135943801227001e-07,8.807326240429275e-08,9.613783661517701e-08,9.508725227878265e-08,9.503682499597685e-08,8.5343554866799e-08,8.535083933794656e-08,7.664094824434755e-08,7.790287644346111e-08,6.732359138423988e-10,4.806804665685457e-09,2.5182438666956495e-09,4.395748138180412e-10,8.72882753287267e-09,3.833471315105068e-09,6.041425947331217e-09,3.689453865950066e-09,4.792617953853184e-10,1.7399927124311283e-11,1.217891557664058e-09,4.999257224896631e-15,7.2265140146278066e-12,3.334482845689977e-15,2.481977936928769e-15,3.323594053839614e-15,1.558884837262256e-17,3.2838944045042095e-17,7.2498144013499825e-12,6.0235979092081826e-12
2.5116872309882946e-09,0.11224544972177769,0.9,0.0,0.0,0.0,0.0,0.09999932483191708,1.7443993303704865e-07,1.6123675637130803e-07,1.1841977803811102e-07,1.204646524794383e-07,9.480065336898023e-08,1.0397315691513507e-07,1.0274437231031789e-07,1.0268735341039504e-07,9.2266753996069e-08,9.227574362418991e-08,8.280319870378101e-08,8.427757898074503e-08,7.259522175534599e-10,5.198380625758092e-09,2.720801857763039e-09,4.745572173392176e-10,1.0206268918288653e-08,4.492529655395037e-09,7.054146212818467e-09,4.304359892288111e-09,5.603050286079585e-10,1.880966890296284e-11,1.4242778076136587e-09,5.4083371841554246e-15,8.635173259380077e-12,3.607123204363989e-15,2.6850746829461316e-15,3.594469196203311e-15,1.8224926373908275e-17,3.803779178945473e-17,8.9442196118078e-12,7.626464953753856e-12
2.7001512706975317e-09,0.11224545570929115,0.9,0.0,0.0,0.0,0.0,0.09999927416879759,1.876513996307596e-07,1.7288566743800488e-07,1.272209011713565e-07,1.2958015907519376e-07,1.0146958779986177e-07,1.118138507330025e-07,1.1039275278026298e-07,1.1032906488521284e-07,9.918994961377335e-08,9.920090428968985e-08,8.895724756261447e-08,9.066050358635271e-08,7.784005688714099e-10,5.587966238760992e-09,2.921599753423455e-09,5.09235647189848e-10,1.1795821326910392e-08,5.20180799260955e-09,8.144224620333807e-09,4.965481413156158e-09,6.476969426877414e-10,2.02178024957992e-11,1.6467251801927136e-09,5.817943904705638e-15,1.0169534476985063e-11,3.8800714396420115e-15,2.8884331561511375e-15,3.865529803855091e-15,2.1067505193624977e-17,4.3631133881589344e-17,1.0896090622311576e-11,9.489222059350808e-12
