Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32)
3.703021546008697e-08,0.1122467917055739,0.9,0.0,0.0,0.0,0.0,0.09999004660877939,2.858684129003322e-06,1.5517847504238454e-06,1.5497829460588548e-06,1.8972575802213582e-06,7.07079422375003e-07,1.6108788661137943e-06,1.5945264707264242e-06,1.3639076051783599e-06,1.3602407329825784e-06,1.3602407329825784e-06,1.0836759151190997e-06,1.3988816210906196e-06,6.986790617436339e-09,5.170380578851461e-08,2.1156179311993083e-08,3.6584075071342016e-09,1.3601154595728388e-06,6.577312489188967e-07,1.3347259378153413e-06,7.023842106539423e-07,1.2622102616173622e-07
3.836714586844352e-08,0.11224685147967166,0.9,0.0,0.0,0.0,0.0,0.09998968727237996,2.9725848538120926e-06,1.58377883021404e-06,1.5985021718442735e-06,1.968607135077012e-06,7.163943785802388e-07,1.671392628904337e-06,1.6520317018051475e-06,1.4075061202983517e-06,1.4093480201517313e-06,1.4093480201517313e-06,1.1177430505484248e-06,1.4557209963567737e-06,7.1308415701881645e-09,5.277381464270445e-08,2.143664781579533e-08,3.706845598436913e-09,1.4417984082442208e-06,6.954005681742061e-07,1.4262372108533106e-06,7.463978400700148e-07,1.3565077449707933e-07
3.9704076276800064e-08,0.11224691170340725,0.9,0.0,0.0,0.0,0.0,0.09998932793727427,3.0871704618625508e-06,1.6146368135219184e-06,1.6467631765846203e-06,2.0400549586888716e-06,7.251499857672329e-07,1.7320161617279075e-06,1.709395599718054e-06,1.4507394404088927e-06,1.4584551308429614e-06,1.4584551308429614e-06,1.1514898077013112e-06,1.512998127435649e-06,7.269777333456526e-09,5.380582795056511e-08,2.170027463890872e-08,3.752375100557714e-09,1.5248438547354853e-06,7.335502907223738e-07,1.520393127487503e-06,7.912935640131115e-07,1.454285466054169e-07
4.104100668515661e-08,0.11224697236665805,0.9,0.0,0.0,0.0,0.0,0.09998896860346243,3.2024352109601754e-06,1.6443990320923585e-06,1.6945702678456274e-06,2.1115951363250374e-06,7.333798210170853e-07,1.7927445404538303e-06,1.766608739639375e-06,1.493610296237076e-06,1.507562065056905e-06,1.507562065056905e-06,1.1849191980095213e-06,1.5707119005025229e-06,7.403779497908056e-09,5.480119456462852e-08,2.194807076812564e-08,3.79517061464721e-09,1.6091916275188534e-06,7.721515686088732e-07,1.617163675902021e-06,8.370400589099802e-07,1.555549590343106e-07
4.237793709351316e-08,0.11224703345970391,0.9,0.0,0.0,0.0,0.0,0.09998860927094444,3.3183734018933142e-06,1.6731043859094358e-06,1.7419277126993493e-06,2.1832221083061857e-06,7.411154458322445e-07,1.8535729095416312e-06,1.8236621410227585e-06,1.536121403834367e-06,1.5566688227941963e-06,1.5566688227941963e-06,1.2180342045984743e-06,1.628861131577579e-06,7.533023207813356e-09,5.5761215453699974e-08,2.2180986502288083e-08,3.8353962608299125e-09,1.6947843987294728e-06,8.11177285574604e-07,1.7165195869886061e-06,8.836071131548689e-07,1.6603060023517125e-07
4.3714867501869707e-08,0.11224709497320766,0.9,0.0,0.0,0.0,0.0,0.09998824993972034,3.4349793782012517e-06,1.7007903940214365e-06,1.7888397381048306e-06,2.254930648694541e-06,7.483865271159334e-07,1.914496481268471e-06,1.8805472509969348e-06,1.5782754645424352e-06,1.6057754040554716e-06,1.6057754040554716e-06,1.2508377825533166e-06,1.6874445698494927e-06,7.657677389882932e-09,5.668714540264466e-08,2.2399915094958066e-08,3.873206307296521e-09,1.7815675407523285e-06,8.506019531157164e-07,1.8184323025917056e-06,9.309655876366118e-07,1.7685603095514398e-07
4.5051797910226254e-08,0.11224715689819627,0.9,0.0,0.0,0.0,0.0,0.09998789060979023,3.552247525941788e-06,1.7274932435634147e-06,1.8353105312851894e-06,2.3267158452599234e-06,7.552209509019041e-07,1.9755105349645773e-06,1.937255928356554e-06,1.6200751649619921e-06,1.6548818088413662e-06,1.6548818088413662e-06,1.2833328591824894e-06,1.7464609008748296e-06,7.777904973987494e-09,5.758019465190386e-08,2.2605696178740962e-08,3.908745761700573e-09,1.8694889904376583e-06,8.904016127720788e-07,1.9228739453785565e-06,9.790873776655796e-07,1.88031784624581e-07
4.63887283185828e-08,0.11224721922604342,0.9,0.0,0.0,0.0,0.0,0.09998753128115413,3.6701722734583305e-06,1.7532478370405583e-06,1.8813442401011633e-06,2.3985730806471763e-06,7.616449292641067e-07,2.036610416256585e-06,1.993780428127263e-06,1.6615231769245796e-06,1.7039880371525155e-06,1.7039880371525155e-06,1.3155223342788207e-06,1.8059087496576595e-06,7.893863106047726e-09,5.844153047883276e-08,2.2799118984236237e-08,3.942150927089197e-09,1.958499120526656e-06,9.305537442752851e-07,2.029817290246516e-06,1.0279453762513712e-06,1.9955836774014467e-07
4.772565872693935e-08,0.11224728194845277,0.9,0.0,0.0,0.0,0.0,0.09998717195381206,3.788748091146574e-06,1.7780878379326722e-06,1.9269449734211364e-06,2.4704980146745394e-06,7.676831008061387e-07,2.0977915363187214e-06,2.0501133866850474e-06,1.7026221574672285e-06,1.753094088989555e-06,1.753094088989555e-06,1.347409080378165e-06,1.8657866836135907e-06,8.00570335336526e-09,5.9272278722888654e-08,2.298092536575997e-08,3.973549924447297e-09,2.0485506178969614e-06,9.710371792125589e-07,2.1392357371856583e-06,1.0775134386844034e-06,2.1143626024358572e-07
4.9062589135295896e-08,0.11224734505744197,0.9,0.0,0.0,0.0,0.0,0.09998681262776413,3.9079694912207995e-06,1.8020457146789734e-06,1.972116801487697e-06,2.5424865676954885e-06,7.733586251135412e-07,2.159049371131742e-06,2.1062478074102834e-06,1.7433747488099346e-06,1.8021999643531206e-06,1.8021999643531206e-06,1.378995943015607e-06,1.926093215422348e-06,8.11357190266076e-09,6.007352525666444e-08,2.3151812645258007e-08,4.003063183851165e-09,2.1395983682529514e-06,1.0118320198775399e-06,2.25110328551786e-06,1.127766348375412e-06,2.2366591589623997e-07
5.0399519543652444e-08,0.11224740854532766,0.9,0.0,0.0,0.0,0.0,0.09998645330301033,4.027831027479842e-06,1.8251527831011572e-06,2.016863756280734e-06,2.6145349049596503e-06,7.786932715345461e-07,2.2203794607495598e-06,2.162177046857269e-06,1.7837835783358696e-06,1.8513056632438475e-06,1.8513056632438475e-06,1.410285740979263e-06,1.98682680577292e-06,8.217609751080556e-09,6.08463174046826e-08,2.331243628539516e-08,4.030803906129621e-09,2.2315993469017275e-06,1.0529195629938618e-06,2.365394509436917e-06,1.1786797839078663e-06,2.3624776264928826e-07
5.173644995200899e-08,0.11224747240471153,0.9,0.0,0.0,0.0,0.0,0.09998609397955072,4.148327295072771e-06,1.8474392473206656e-06,2.0611898318771385e-06,2.6866394219122456e-06,7.837075026328856e-07,2.281777408573476e-06,2.2178948014207734e-06,1.8238512585742718e-06,1.9004111856623714e-06,1.9004111856623714e-06,1.441281266561688e-06,2.0479858660051867e-06,8.317952890423846e-09,6.15916653118213e-08,2.346341240229801e-08,4.056878496817579e-09,2.3245125152760537e-06,1.0942822280161935e-06,2.482084534778431e-06,1.23023028725986e-06,2.491822030098254e-07
5.307338036036554e-08,0.11224753662846655,0.9,0.0,0.0,0.0,0.0,0.09998573465738533,4.269452930264313e-06,1.8689342392236654e-06,2.1050989848071056e-06,2.758796730375667e-06,7.884205526328503e-07,2.343238880633938e-06,2.2733950944818714e-06,1.86358038718595e-06,1.9495165316093285e-06,1.9495165316093285e-06,1.4719852858089304e-06,2.1095687606517337e-06,8.414732484830592e-09,6.23105432631861e-08,2.3605320127521007e-08,4.081386974071509e-09,2.4182987228876202e-06,1.1359034897337142e-06,2.601149016952869e-06,1.2823952331539056e-06,2.6246961440278044e-07
5.4410310768722086e-08,0.11224760120972424,0.9,0.0,0.0,0.0,0.0,0.09998537533651422,4.391202610200074e-06,1.8896658565250885e-06,2.148595134407102e-06,2.8310036455605e-06,7.928505011558013e-07,2.4047596048797596e-06,2.3286722640160716e-06,1.9029735469513317e-06,1.998621701085353e-06,1.998621701085353e-06,1.502400538767237e-06,2.1715738098834417e-06,8.508075042161938e-09,6.300389095712509e-08,2.3738703828162932e-08,4.104423352101132e-09,2.512920614413782e-06,1.1777678149190279e-06,2.722564119979278e-06,1.3351527994947536e-06,2.761103495287313e-07
5.5747241177078634e-08,0.11224766614186268,0.9,0.0,0.0,0.0,0.0,0.09998501601693742,4.513571052671599e-06,1.909661199481325e-06,2.191682163169507e-06,2.903257173856376e-06,7.970143425295945e-07,2.466335370474712e-06,2.3837209506473417e-06,1.9420333057610064e-06,2.047726694091082e-06,2.047726694091082e-06,1.5325297397274428e-06,2.2339992918623005e-06,8.598102579296693e-09,6.367261473303558e-08,2.3864075193738208e-08,4.126076001577519e-09,2.6083425416373386e-06,1.2198606027805912e-06,2.846306496560576e-06,1.388481938856747e-06,2.9010473671765757e-07
5.708417158543518e-08,0.1122477314184948,0.9,0.0,0.0,0.0,0.0,0.099984656698655,4.63655301588128e-06,1.9289464062995255e-06,2.2343639170889677e-06,2.975554501355846e-06,8.009280509368064e-07,2.52796202710144e-06,2.4385360861321522e-06,1.980762216608688e-06,2.09683151062715e-06,2.09683151062715e-06,1.5623755774670646e-06,2.2968434450047727e-06,8.68493278155884e-09,6.43175887555951e-08,2.398191519779815e-08,4.146427988404365e-09,2.7045304799736506e-06,1.2621681289902223e-06,2.9723532691444313e-06,1.442362350983429e-06,3.044530802786712e-07
5.842110199379173e-08,0.11224779703345768,0.9,0.0,0.0,0.0,0.0,0.09998429738166696,4.760143298207209e-06,1.947546687289874e-06,2.2766442060054972e-06,3.0478929830671364e-06,8.046066416522904e-07,2.5896354842725914e-06,2.4931128822581916e-06,2.019162817586553e-06,2.1459361506941936e-06,2.1459361506941936e-06,1.5919407154901165e-06,2.3601044701589597e-06,8.768679156485448e-09,6.493965615695574e-08,2.409267594172244e-08,4.165557392155425e-09,2.801451949333965e-06,1.3046774930705525e-06,3.1006820119167335e-06,1.4967744562634125e-06,3.1915566084576906e-07
5.975803240214828e-08,0.11224786298080207,0.9,0.0,0.0,0.0,0.0,0.09998393806597333,4.884336737967937e-06,1.9654863578055296e-06,2.3185268039443547e-06,3.1202701327743885e-06,8.080642286050348e-07,2.651351710649128e-06,2.547446820142983e-06,2.0572376318828804e-06,2.195040614292848e-06,2.195040614292848e-06,1.6212277922646729e-06,2.4237805326986485e-06,8.849451182136683e-09,6.553963013837502e-08,2.4196782387854545e-08,4.183537605395665e-09,2.8990759390882722e-06,1.3473765689404566e-06,3.231270733677737e-06,1.5516993701478157e-06,3.342127357196478e-07
6.109496281050482e-08,0.11224792925478277,0.9,0.0,0.0,0.0,0.0,0.09998357875157418,5.009128213187234e-06,1.9827888700132382e-06,2.3600154494527195e-06,3.192683613506555e-06,8.11314078484788e-07,2.7131067333657235e-06,2.601533639918156e-06,2.0949891677819482e-06,2.24414490142375e-06,2.24414490142375e-06,1.650239421458196e-06,2.4878697645372535e-06,8.927354450140405e-09,6.611829503275055e-08,2.42946339886717e-08,4.20043761503548e-09,2.9973728369048544e-06,1.3902539584290149e-06,3.364097861553781e-06,1.6071188784758389e-06,3.496245392056227e-07
