Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097)
2.453506719528507e-15,0.11224537200007402,0.9,0.0,0.0,0.0,0.0,0.09999999999934048,1.6890887498694251e-13,1.688288273665668e-13,1.167064114338849e-13,1.1670641328097557e-13,1.010829959549918e-13,1.0108305172509296e-13,1.0108029595518107e-13,1.0108029610831458e-13,9.012979909305924e-14,9.013020678244314e-14,8.160510611758906e-14,8.160510747399159e-14,7.993857202655737e-17,1.0539448520115239e-19,4.4590482005253125e-20,9.663280783404353e-21,1.3300745860852826e-18,1.037412232139802e-25,9.200423256639141e-21,5.263572511042976e-22,7.109061600517266e-22,2.170816150887221e-21,1.8423443897347264e-25,7.769681443545012e-22,1.96676706896323e-21,5.3438908296955785e-22,3.7668741074892964e-22,4.712655924393804e-22,2.845541939626552e-30,9.239349493000036e-19,4.075797732543068e-19,1.9569889698158877e-27,2.2673180848055377e-22,9.019663086192783e-23,3.3994139420282643e-31,1.341170534177597e-22,1.9409879920226522e-23,7.87712908547173e-32,5.533430478542639e-31,8.899327702701878e-27,3.257585771976948e-31,8.466001850121903e-35,3.2580232609565432e-31,1.8736547208813964e-35,9.90651043211678e-45,2.2763315815101114e-42,9.878400481253417e-51,3.8379278712246685e-36,1.9772296585769204e-46,4.257124099701233e-46,8.609933034791505e-55,1.8034934897024086e-54,4.138836076259879e-43,5.1433681442161386e-45,6.333780851019812e-51,9.57163365075258e-50,5.939256480266113e-27,1.6609858731556607e-32,1.0489613680161074e-55,2.2347688404272555e-55,4.647205019029359e-34,1.1166571886199378e-32,1.3673090648866523e-51,4.2840778445103096e-46,3.0717176349980944e-52,5.509883845715805e-53,3.9155170601143564e-44
4.909145069569202e-15,0.11224537200014813,0.9,0.0,0.0,0.0,0.0,0.0999999999986804,3.379645023590179e-13,3.376711132652715e-13,2.335142158320243e-13,2.335142234790068e-13,2.0225370249939825e-13,2.0225392592223016e-13,2.0224840912466476e-13,2.0224840974015825e-13,1.8033790383144977e-13,1.8033918218827742e-13,1.6328110965668562e-13,1.6328111525619624e-13,2.9295063748020367e-16,4.2170046292937277e-19,1.7847579614011764e-19,3.867767586954934e-20,2.6641345655914177e-18,8.30430689909923e-25,3.682298475233431e-20,3.881253589863186e-21,2.8454773123060233e-21,8.688052683388906e-21,1.474740796700739e-24,2.750832793871297e-21,3.935238226385431e-21,1.885130536802274e-21,1.3373657970469442e-21,1.686648386696492e-21,2.0410862097517996e-29,1.386535384510256e-18,1.2776509093296663e-18,7.839763952467301e-27,7.012075331403198e-22,5.673320974745236e-22,3.850810461281979e-30,4.759477782190131e-22,1.3855994503187989e-22,1.0775727459214706e-30,8.974565071507738e-31,3.5620503374220496e-26,4.973611322696976e-31,6.777949165454677e-34,4.97424033486043e-31,7.669389545767641e-35,1.2809058380030965e-43,4.885120540591417e-41,4.338069859097531e-49,4.864948724860807e-35,3.427944564609758e-45,9.68863453644177e-45,3.0015519809505155e-53,8.297081807168616e-53,1.7816973102083134e-41,8.034436175773636e-44,2.029810517644464e-49,2.279954733150017e-48,2.3772504125054786e-26,2.449992973170593e-31,5.732507339365135e-54,1.6051192019584307e-53,4.040462186111674e-33,1.6795621524526484e-31,1.1445189868500444e-49,6.857517834138342e-45,2.5940663022920053e-50,9.312240316524757e-51,3.470009714034405e-43
9.820421769650592e-15,0.11224537200029631,0.9,0.0,0.0,0.0,0.0,0.09999999999736021,6.76075766620038e-13,6.750733719856279e-13,4.671298165199156e-13,4.671298485886052e-13,4.0459478155531783e-13,4.0459567671442137e-13,4.045846284584593e-13,4.0458463093728627e-13,3.607541133047972e-13,3.607576500937268e-13,3.266331110661391e-13,3.2663313447377754e-13,1.0006278647834e-15,1.6863733326871295e-18,7.141169503965437e-19,1.5475603806503078e-19,5.348475395530833e-18,6.645365876047839e-24,1.4732281841672195e-19,2.6799808976763702e-20,1.1385615669781943e-20,3.475657328617056e-20,1.1799803707584328e-23,8.908290639235156e-21,7.872166839316189e-21,6.072114521295157e-21,4.3489030905535615e-21,5.551582968602089e-21,1.350069712865604e-28,1.7968187611520866e-18,3.532710698788238e-18,3.146010029638939e-26,1.9098831774798317e-21,3.1659274271868185e-21,3.574321222656721e-29,1.546676187324409e-21,9.121544824159912e-22,1.3105324429553652e-29,1.5683041177636548e-30,1.425284135745473e-25,6.636186112224096e-31,5.424419296316992e-33,6.63670434554445e-31,3.1035360642163714e-34,1.4496024814935488e-42,8.723661596811247e-40,1.584558880887001e-47,5.487803473835567e-34,5.721441363292621e-44,1.9621551472705826e-43,1.005103438282381e-51,3.3949957902101437e-51,6.389340724707381e-40,1.10968615925073e-42,6.499792723462746e-48,4.946354660100941e-47,9.512098222282605e-26,3.382421213234009e-30,2.6734669788458276e-52,9.106609503143656e-52,3.5953920260236434e-32,2.3505891509657284e-30,8.335345571847194e-48,1.0965126161484865e-43,1.6897026358060705e-48,1.2144504354930201e-48,2.9317579877595394e-42
1.4731698469731982e-14,0.1122453720004445,0.9,0.0,0.0,0.0,0.0,0.09999999999604003,1.0141870411450968e-12,1.012266128091435e-12,7.007454090994276e-13,7.007454789256506e-13,6.069355265917697e-13,6.069374303551457e-13,6.069208407805044e-13,6.06920846067855e-13,5.411703227747112e-13,5.411763487958685e-13,4.899851068068532e-13,4.899851577065364e-13,1.9171433779557013e-15,3.582679140256559e-18,1.5176163492159873e-18,3.288806604115894e-19,8.053826416114086e-18,1.9002866823305005e-23,3.130700874216023e-19,7.071039556805342e-20,2.4196750120878267e-20,7.385457850913572e-20,3.3739488628286907e-23,1.652830721016969e-20,1.1809082083305462e-20,1.1230674842354744e-20,8.088615338800778e-21,1.0400069587786741e-20,3.485400559726039e-28,1.9787603023066056e-18,6.0161123394957594e-18,6.702800979157607e-26,3.228620953881147e-21,7.558509198100476e-21,1.0290259131887177e-28,2.875563764982299e-21,2.3499509892182095e-21,4.2472052427390227e-29,2.4688656662495404e-30,3.0290188430896985e-25,7.514482970888166e-31,1.5511961981121458e-32,7.514404243133584e-31,7.004282100692787e-34,4.796005606813875e-42,3.319984443143608e-39,6.615674756594024e-47,1.7428202597530027e-33,2.1924128831783823e-43,7.884552803046136e-43,4.087695627989887e-51,1.4528071402181754e-50,3.0019546379894306e-39,3.927113774717211e-42,2.8737586845144647e-47,2.0137430021911505e-46,2.0215144366736968e-25,1.1633790441765966e-29,1.1022886306174472e-51,3.9471638391612345e-51,1.0770155314379714e-31,8.121721605893104e-30,4.263660329500282e-47,4.179180672297907e-43,7.514015442464925e-48,6.572033414884407e-48,8.913300224301712e-42
1.9642975169813372e-14,0.11224537200059269,0.9,0.0,0.0,0.0,0.0,0.09999999999471985,1.3522983264287253e-12,1.349303368817883e-12,9.34360993570564e-13,9.343611148262572e-13,8.092759376221788e-13,8.092791871534359e-13,8.092570460860967e-13,8.092570551318646e-13,7.215865322411916e-13,7.215951513611942e-13,6.533370968788281e-13,6.533371851962706e-13,2.988506727351901e-15,6.110291073992147e-18,2.58896171173535e-18,5.610482312244456e-19,1.0783740338830228e-17,4.0083827961681697e-23,5.340593851749881e-19,1.3915967519744435e-19,4.127888071914762e-20,1.2597750703159989e-19,7.116302172317755e-23,2.5116351334113685e-20,1.5745984347591384e-20,1.702468445757385e-20,1.2314704634416922e-20,1.5923075481353898e-20,6.741050815669835e-28,2.0594429147039857e-18,8.600772921344848e-18,1.1465196896039057e-25,4.593999267239213e-21,1.380849902162851e-20,2.1287391839437455e-28,4.376633847427979e-21,4.537925983143065e-21,9.649247482016468e-29,3.7332927653279134e-30,5.167409173494332e-25,8.045497269813059e-31,3.2720986718778006e-32,8.044268473370796e-31,1.2474880014872719e-33,1.1851226817775744e-41,9.116858728870861e-39,2.5115655101732318e-46,3.924189434385638e-33,6.233221796299757e-43,2.2958557810286184e-42,1.6539312040665176e-50,5.900590503077112e-50,9.489235939172649e-39,1.0294042974560671e-41,9.821633307249052e-47,5.86569883653196e-46,3.44863889061968e-25,2.7824261364973594e-29,5.029560930902648e-51,1.7973061421496375e-50,2.3533965556512625e-31,1.949277533626174e-29,1.7281955944210742e-46,1.1239781569540949e-42,3.42510710000212e-47,3.099204302952342e-47,2.0563741618626918e-41
2.946552856997615e-14,0.11224537200088902,0.9,0.0,0.0,0.0,0.0,0.09999999999207951,2.0285209231706877e-12,2.023128592725544e-12,1.4015921434829811e-12,1.4015924003046323e-12,1.213955975832907e-12,1.2139627087636988e-12,1.2139294402206541e-12,1.2139294590220415e-12,1.0824189511660942e-12,1.0824328512724422e-12,9.800410637185945e-13,9.800412506238192e-13,5.378917433202473e-15,1.264641607915337e-17,5.360232421303171e-18,1.161596347003292e-18,1.630883715967644e-17,1.094839275846474e-22,1.1056760108395501e-18,3.412516323439637e-19,8.546690858170204e-20,2.6077791846826866e-19,1.943469362888694e-22,4.363933827065743e-20,2.361975977579748e-20,2.948419717816032e-20,2.1451160310928152e-20,2.794907260239941e-20,1.6131314453001265e-27,2.1323725893852474e-18,1.3858529660509013e-17,2.385743566874065e-25,7.363490615790906e-21,3.0738429519986875e-20,5.482977352568731e-28,7.620584573169099e-21,1.0836789936620062e-20,2.8344524056374555e-28,7.332910112528595e-30,1.0698993905322866e-24,8.805934980655692e-31,8.937610011186799e-32,8.80078593441297e-31,2.8114487124590353e-33,4.2385514722040467e-41,3.838428589773223e-38,1.7308013459255006e-45,1.1528969525580211e-32,2.8740129081647593e-42,1.0928293826253008e-41,1.2576249514275641e-49,4.672267710687144e-49,4.866227474047005e-38,4.0385427264269205e-41,6.040023513107121e-46,2.7288215060491656e-45,7.140322136345175e-25,8.863383522609554e-29,4.321702783769954e-50,1.6118149278719587e-49,6.7429835260703125e-31,6.241945646395028e-29,1.4194715097020213e-45,4.542775589398267e-42,3.0416015599551833e-46,3.2702131343803424e-46,6.770055654378491e-41
3.928808197013893e-14,0.11224537200118542,0.9,0.0,0.0,0.0,0.0,0.09999999998943916,2.7047435615738874e-12,2.6966549985943333e-12,1.8688232635780203e-12,1.8688237076426575e-12,1.6186347858958044e-12,1.618646243369705e-12,1.6186018085315922e-12,1.6186018406033184e-12,1.4432513700783702e-12,1.4432706297315544e-12,1.306745009712387e-12,1.306745332746002e-12,8.065675244428133e-15,2.1502306759062033e-17,9.116366258357666e-18,1.975561577951252e-18,2.194224954977888e-17,2.2907843774482313e-22,1.880409800290693e-18,6.515199003870683e-19,1.45360913109086e-19,4.434377501231799e-19,4.065929225815517e-22,6.362396535414722e-20,3.149349123122255e-20,4.287992006210057e-20,3.133597949767855e-20,4.1071266494534894e-20,3.0210643057863204e-27,2.136842907798897e-18,1.9184745794194595e-17,4.0787860958169923e-25,1.0161812408077973e-20,5.464139564485568e-20,1.0755192962746514e-27,1.1128663027269122e-20,2.026337595337802e-20,6.1499891670380975e-28,1.2754455254957365e-29,1.819669820709495e-24,9.335446291750929e-31,1.8701075429888031e-31,9.323436197619784e-31,5.004848248586219e-33,1.000183124156877e-40,1.0003959379011054e-37,5.697627289599164e-45,2.524661094238974e-32,7.788712081921355e-42,3.0523570295199193e-41,4.294277810519955e-49,1.6363174656723396e-48,1.5082923173246163e-37,1.0007693339611925e-40,2.0277729872625435e-45,7.966236387350169e-45,1.2144159250071044e-24,2.0556069546115935e-28,1.5384192347818017e-49,5.874908761185525e-49,1.4613314401537705e-30,1.4536799192346137e-28,5.438948570028183e-45,1.2298760926008074e-41,1.1056649897674185e-45,1.3765971635108094e-45,1.5380477098476214e-40
5.893318877046449e-14,0.11224537200177814,0.9,0.0,0.0,0.0,0.0,0.09999999998415846,4.057188978665835e-12,4.043320638973685e-12,2.8032854058582696e-12,2.8032863963607706e-12,2.427988373769006e-12,2.4280133577523514e-12,2.427946460326253e-12,2.427946530511248e-12,2.1649162078614618e-12,2.164946233591755e-12,1.960152833249087e-12,1.9601535535741763e-12,1.3818214290048697e-14,4.682667785028914e-17,1.9862071947619707e-17,4.304142200914933e-18,3.360401803088748e-17,7.233400368641472e-22,4.096782478083228e-18,1.6662927499987445e-18,3.167218627687903e-19,9.657225352020242e-19,1.283420108124247e-21,1.0490811115203238e-19,4.724083077785015e-20,7.048238268221705e-20,5.179850769820079e-20,6.841801200667569e-20,7.474759149688462e-27,2.132682968791207e-18,2.9850278763067573e-17,9.013663517089383e-25,1.5762746707114225e-20,1.2543471986734564e-19,2.8195486675282655e-27,1.8388243723541537e-20,5.0010773039339315e-20,1.9412119490117514e-27,3.0374531212187716e-29,3.96481570279156e-24,1.0371689918555169e-30,5.905480530801623e-31,1.0331181285501557e-30,1.1274562482694088e-32,3.4813796864550563e-40,4.118772672793268e-37,3.5260482829890453e-44,8.519486204142984e-32,3.8502715550927674e-41,1.5725914984472513e-40,3.1393623176998597e-48,1.2664075874736064e-47,9.774878366937217e-37,3.784355565623803e-40,1.5664647995740976e-44,4.451663170058754e-44,2.646048841959356e-24,7.703263583532333e-28,1.1879303263330191e-48,4.804446041105796e-48,4.928623681328334e-30,5.513722055096572e-28,5.577746201728514e-44,6.159052965815544e-41,8.183449973962186e-45,1.7347725337514566e-44,5.101202543019428e-40
7.66137848907575e-14,0.11224537200231162,0.9,0.0,0.0,0.0,0.0,0.09999999997940583,5.2743900129134616e-12,5.255069278412068e-12,3.6443012235742626e-12,3.644302900130968e-12,3.156402059267521e-12,3.1564438122188955e-12,3.1563565513509117e-12,3.156356668876515e-12,2.814414561819522e-12,2.8144543187106522e-12,2.5482197972936635e-12,2.5482210164881867e-12,1.9236744261796275e-14,7.819520492239811e-17,3.317663310574359e-17,7.189334133876066e-18,4.4557078959407447e-17,1.5248612558486747e-21,6.843044827004301e-18,3.0360686748256763e-18,5.29065138769326e-19,1.6125210212474946e-18,2.7048586074130014e-21,1.427708881336995e-19,6.141331429759443e-20,9.575347872899575e-20,7.059220357441208e-20,9.365372476573077e-20,1.33516839962537e-26,2.1255767696062494e-18,3.945262083515944e-17,1.5247659805060689e-24,2.08044118027561e-20,2.1505760499245222e-19,5.179869698423287e-27,2.5054185388328024e-20,8.920231666117074e-20,3.975553988247181e-27,5.408674190548451e-29,6.622990273289087e-24,1.1323857257448587e-30,1.244988645595133e-30,1.1237055110672607e-30,1.906529699062677e-32,7.763500211685726e-40,9.959198914417447e-37,1.0952034583677963e-43,1.853412136772847e-31,1.0570328271398441e-40,4.384121127249217e-40,1.1067501912478073e-47,4.52656750866074e-47,2.9314069071842576e-36,8.7965687049927e-40,5.256533979284254e-44,1.2790309079767053e-43,4.420068100964295e-24,1.76651303218902e-27,4.297835296795814e-48,1.7613208715894872e-47,1.077240462386066e-29,1.2749282242706199e-27,2.0726626871351542e-43,1.659703705245745e-40,2.743758639338187e-44,6.916809546683672e-44,1.1108620961645635e-39
9.429438101105051e-14,0.11224537200284507,0.9,0.0,0.0,0.0,0.0,0.0999999999746532,6.491591198827751e-12,6.4667529600725236e-12,4.485316936398839e-12,4.485319484080471e-12,3.884811426058985e-12,3.88487431619432e-12,3.884766551518034e-12,3.884766728763639e-12,3.463912915733166e-12,3.4639624354498227e-12,3.1362866880063774e-12,3.136288540740964e-12,2.4711484942067785e-14,1.1771434308503764e-16,4.995421736025645e-17,1.0824872877513918e-17,5.595670357008758e-17,2.773676152736012e-21,1.0303729130783106e-17,4.851168583221453e-18,7.966588481974772e-19,2.4271143002076123e-18,4.918778301062739e-21,1.8066444802626983e-19,7.558570862137541e-20,1.2103479022896126e-19,8.940801505002361e-20,1.18953086385636e-19,2.102423082895985e-26,2.1233648042873927e-18,4.905006881947105e-17,2.326065737272498e-24,2.5844043618429995e-20,3.2931366673808916e-19,8.303124168562482e-27,3.17275610558749e-20,1.4031826345420176e-19,6.915662197950256e-27,8.546618820122177e-29,9.972805861678069e-24,1.2331835358036408e-30,2.2647123604703587e-30,1.2172875321996233e-30,2.8890695453395125e-32,1.4606338014286607e-39,1.9818873532307568e-36,2.663547570605461e-43,3.443337626087679e-31,2.327049637351207e-40,9.773385380179098e-40,2.9402804580547773e-47,1.220064293960603e-46,7.010754409784925e-36,1.701598041101935e-39,1.4020350343614464e-43,2.9622277140582514e-43,6.65567642736024e-24,3.404712420960254e-27,1.159830200052047e-47,4.820796024203485e-47,2.013274735578021e-29,2.477638741908921e-27,5.967372613850734e-43,3.675323948424298e-40,7.037390342225003e-44,2.1014727802735562e-43,2.0588829293278297e-39
1.2965557325163651e-13,0.11224537200391202,0.9,0.0,0.0,0.0,0.0,0.09999999996514793,8.92599433042614e-12,8.890087517802313e-12,6.167347836873219e-12,6.167353053627012e-12,5.341608543780148e-12,5.3417355725147905e-12,5.341586097271799e-12,5.341586455610164e-12,4.7629096233380634e-12,4.76297884706848e-12,4.312420102270729e-12,4.312423896594289e-12,3.564997886540265e-14,2.375401432739175e-16,1.0084158780534326e-16,2.1851036521380756e-17,8.101424569744771e-17,8.685089921846879e-21,2.0802047463830402e-17,1.0730208579563908e-17,1.6084766001838777e-18,4.8939807087359326e-18,1.5386317992460966e-20,2.5620697994700647e-19,1.0393034733130379e-19,1.7143904409837023e-19,1.269161024983068e-19,1.6938389534643128e-19,4.5374194598918416e-26,2.1236955872615315e-18,6.824021088916207e-17,4.9020900907571256e-24,3.5921585775840607e-20,6.811518259275286e-19,1.8376701064377157e-26,4.503060090769908e-20,3.023347272622056e-19,1.7734846093826206e-26,1.8693294361218895e-28,2.0135376603836148e-23,1.466130455035535e-30,7.092805006040465e-30,1.4161030575072484e-30,5.465379676175284e-32,4.16822563982425e-39,6.235267317558431e-36,1.2537796464503489e-42,1.119079378245798e-30,1.0235751050506003e-39,4.410254670470771e-39,1.929196669162614e-46,8.278556775262743e-46,3.8639589784856905e-35,5.075055971226234e-39,1.0450390545532754e-42,1.4362406992756397e-42,1.3437997820223176e-23,1.17163270812277e-26,7.803618772267182e-47,3.351529960608809e-46,6.660993990076018e-29,8.811479696310008e-27,5.2196326347420935e-42,1.7355906830824903e-39,3.638771616991537e-43,2.0610310471034997e-42,5.751805218651575e-39
2.0037795773280852e-13,0.11224537200604584,0.9,0.0,0.0,0.0,0.0,0.0999999999461374,1.379480302536254e-11,1.3736662929777547e-11,9.531407956471963e-12,9.531421478111357e-12,8.255133622069424e-12,8.255458879886782e-12,8.255223735712224e-12,8.255224651342703e-12,7.360903037835881e-12,7.36101225634849e-12,6.664685755331169e-12,6.6646955919442116e-12,5.748059223440073e-14,6.076471454816457e-16,2.580632480918662e-16,5.591390996768178e-17,1.3838044145804117e-16,3.893813500128474e-20,5.325018468339592e-17,2.968846386728769e-17,4.1177464704268685e-18,1.2494020597610832e-17,6.883223481899977e-20,4.0717692205467353e-19,1.606210515444357e-19,2.721806523971371e-19,2.0186893173308602e-19,2.7013285173497754e-19,1.2288515853003856e-25,2.1237314344475348e-18,1.0662112388769758e-16,1.3702305021077246e-23,5.607695346651924e-20,1.7796517518555545e-18,5.0764569526243224e-26,7.161457632288888e-20,8.176506587160666e-19,5.567444217108825e-26,5.137894327637736e-28,5.1547151708399175e-23,2.0917842834666123e-30,3.181291795429877e-29,1.867608438425871e-30,1.3058732087906443e-31,1.6840211986821323e-38,2.720333307373845e-35,9.11491833877452e-42,5.1674496698672054e-30,7.092764557736414e-39,3.1099800965046174e-38,2.2153440924773777e-45,9.700945750393815e-45,3.1180282604306e-34,2.1257182392354047e-38,1.2905166725161005e-41,1.057126666222927e-41,3.44016622544492e-23,5.45754522975383e-26,9.144565661603288e-46,4.005049679085445e-45,3.1334877929766537e-28,4.3852752501210214e-26,7.157712593407822e-41,1.24973971316183e-38,2.840451440492395e-42,3.0670351025241795e-41,2.2812211077535145e-38
2.7110034221398056e-13,0.11224537200817969,0.9,0.0,0.0,0.0,0.0,0.09999999992712687,1.8663614151936094e-11,1.8583106601165535e-11,1.289546639472153e-11,1.2895491187887774e-11,1.1168589583197298e-11,1.116918298189088e-11,1.1168859923050223e-11,1.1168861589115194e-11,9.958896451621721e-12,9.959046251059802e-12,9.016950232923936e-12,9.016968270881132e-12,7.930297995958031e-14,1.1081005973742594e-15,4.706952428991677e-16,1.0197746952634253e-16,2.0301287525430876e-16,9.411454455563701e-20,9.714971394400117e-17,5.584418145125937e-17,7.512650948468665e-18,2.274698915881877e-17,1.6613747292752716e-19,5.581331540924295e-19,2.173148392161845e-19,3.729145310399118e-19,2.7681402437527513e-19,3.7086700298090185e-19,2.2920388947742077e-25,2.123734498343964e-18,1.4500207327200136e-16,2.66127778972229e-23,7.623234225245933e-20,3.2729756978801962e-18,9.53913651017546e-26,9.819586269733555e-20,1.524230258680905e-18,1.0994983767342299e-25,9.645224721392695e-28,9.404556623544497e-23,2.9332505342667997e-30,7.691369885167982e-29,2.3922534386551806e-30,2.39066672752473e-31,4.059049183804599e-38,6.736605488347409e-35,2.7476154674308603e-41,1.2612848862561656e-29,2.1579666741784125e-38,9.512087249648602e-38,7.698401389654657e-45,3.389601110521919e-44,9.840907324826592e-34,5.189114535023019e-38,4.762854179000572e-41,3.2289648935613253e-41,6.276435053517145e-23,1.3116183414555466e-25,3.1898027766259146e-45,1.4044137416421867e-44,7.7006446586623585e-28,1.0974743641987848e-25,2.7021548664339252e-40,3.8151314868499975e-38,8.730855000366264e-42,1.1813878841209376e-40,5.461892879643732e-38
4.125451111763246e-13,0.11224537201244744,0.9,0.0,0.0,0.0,0.0,0.09999999988910581,2.8401246131571783e-11,2.827544021321404e-11,1.962357654583068e-11,1.9623635748259925e-11,1.6995225356312888e-11,1.699663436436371e-11,1.699612650884513e-11,1.6996130432823682e-11,1.515488327634549e-11,1.515511658207544e-11,1.3721474486243463e-11,1.3721517563068611e-11,1.2294249688707877e-13,2.6295216480150562e-15,1.1173082758502072e-15,2.420285810247495e-16,3.6148095053948308e-16,3.5602077711453444e-19,2.30753446162743e-16,1.3694199695614112e-16,1.7845000267913172e-17,5.3758682368825386e-17,6.260665826949851e-19,8.600424102206208e-19,3.3072805930984426e-19,5.743805281051465e-19,4.267023064302329e-19,5.723312355071707e-19,5.570707371401998e-25,2.123737195815626e-18,2.2176399359525187e-16,7.258907375817229e-23,1.1654315195899998e-19,7.838920924602668e-18,2.3359979124426394e-25,1.5135777769154709e-19,3.702434673566006e-18,2.83886791566157e-25,2.361435067442187e-27,2.23388999000907e-22,5.921803242870378e-30,2.9117187941420627e-28,3.8863861044111356e-30,5.537053913902617e-31,1.527792141749143e-37,2.63190929614028e-34,1.8606392843677616e-40,4.8276967660993474e-29,1.3301107963948634e-37,5.920267652710771e-37,8.745957567923519e-44,3.891190350993104e-43,6.146590059668024e-33,1.9846649909603383e-37,4.9311373127684204e-40,2.025395462739218e-40,1.4908583984089525e-22,4.659499578134628e-25,3.669143431224112e-44,1.631977307787939e-43,2.9720659681286965e-27,4.3265464448055915e-25,2.905560307124425e-39,2.277830067013065e-37,6.139492996952046e-41,1.3286886798840317e-39,2.038928574102899e-37
5.359755434284341e-13,0.11224537201617163,0.9,0.0,0.0,0.0,0.0,0.09999999985592709,3.6898705429450375e-11,3.673294192289238e-11,2.5494792775602775e-11,2.5494890999074608e-11,2.2079574533718075e-11,2.208190679340063e-11,2.2081230889731415e-11,2.2081237347918104e-11,1.9689111754016025e-11,1.9689419707755115e-11,1.7826829263877278e-11,1.7826900736668463e-11,1.6102199530522968e-13,4.351150546829513e-15,1.8491579329447265e-15,4.005173259514636e-16,5.219920569464205e-16,7.329711609091621e-19,3.8205987928579197e-16,2.295295181935844e-16,2.9546599555456847e-17,8.871586163788782e-17,1.286227706552853e-18,1.1235006868607715e-18,4.2972511323924035e-19,7.501879290890132e-19,5.575008709107884e-19,7.481369114362495e-19,9.30522046735443e-25,2.1237395456039793e-18,2.887495693835543e-16,1.304011607299431e-22,1.5172001999805224e-19,1.3020424803990098e-17,3.9131278379808285e-25,1.9774901152054844e-19,6.183112269220805e-18,4.85237582475062e-25,3.9559551660285055e-27,3.698731460056992e-22,9.80333634095802e-30,5.997091122681933e-28,5.625829089859812e-30,9.341588270108794e-31,3.2948680819804632e-37,5.752607773555991e-34,5.18421114299038e-40,9.979604064084315e-29,3.5547262034578712e-37,1.5878969887355545e-36,2.98872790522196e-43,1.3346611782864783e-42,1.5912692558268815e-32,4.304131097447671e-37,1.56861596620036e-39,5.350423432081092e-40,2.468467140030318e-22,9.202139546802242e-25,1.2578656872745635e-43,5.615204402785437e-43,6.160311856624919e-27,9.030585257057913e-25,9.323370827564628e-39,5.822809474389648e-37,1.7302071703563572e-40,4.3162247074612544e-39,4.384231283054914e-37
6.594059756805437e-13,0.11224537201989582,0.9,0.0,0.0,0.0,0.0,0.09999999982274836,4.539617267437447e-11,4.51899903135341e-11,3.136600351038196e-11,3.1366150449720784e-11,2.7163698573150075e-11,2.7167181819396403e-11,2.716633056433374e-11,2.7166340151738737e-11,2.4223340229359662e-11,2.422372474664664e-11,2.1932180199842374e-11,2.1932287124803157e-11,1.9909943030937425e-13,6.4967292165962785e-15,2.7614127240427736e-15,5.980416510741804e-16,7.065769794727039e-16,1.3133521322048484e-18,5.707898027153919e-16,3.4563436744265875e-16,4.4142646726266703e-17,1.3209607699240948e-16,2.299509061342987e-18,1.3869591953524066e-18,5.28763725025009e-19,9.259954483436219e-19,6.88299529009827e-19,9.239426563180444e-19,1.398121921718052e-24,2.123741977088294e-18,3.557351656517452e-16,2.1043415678027739e-22,1.8689691320088367e-19,1.9492300907417528e-17,5.890245013429402e-25,2.441402786833084e-19,9.28887312839173e-18,7.400187851559828e-25,5.955235364491862e-27,5.525909112973017e-22,1.542259650262891e-29,1.0750470147331142e-27,7.96241796349817e-30,1.4079553273938966e-30,5.881134237903112e-37,1.036928247719734e-33,1.0601476982178685e-39,1.7934268829730634e-28,7.306502477089093e-37,3.274357235455199e-36,6.6850366276481354e-43,2.994540617346943e-42,3.40311460962452e-32,7.707245076623143e-37,3.8296005762598706e-39,1.11995224413978e-39,3.687892222503559e-22,1.5736301779266012e-24,2.8161157827705133e-43,1.2609073175274056e-42,1.1089799626656419e-26,1.633498359642064e-24,2.2773804469419233e-38,1.2348286014116417e-36,3.5644783280275283e-40,1.0647189432234363e-38,7.813233750146026e-37
