Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54)
6.69827019763187e-09,0.11224558274208352,0.9,0.0,0.0,0.0,0.0,0.09999819949132867,4.7189372856470574e-07,4.344994737861731e-07,3.111937761245649e-07,3.252275134018989e-07,2.3005858024894854e-07,2.8338358191921027e-07,2.809820465390802e-07,2.703803509432259e-07,2.460593677640013e-07,2.460593677640013e-07,2.175978659943692e-07,2.2812202753058533e-07,1.9564257155696368e-09,1.4311971930892382e-08,6.793342520724518e-09,1.1778978624213258e-09,3.132002400978183e-08,3.132002400978183e-08,4.568375594562071e-08
7.564469010493985e-09,0.11224561119287821,0.9,0.0,0.0,0.0,0.0,0.09999796665769158,5.344646696776115e-07,4.892307095236488e-07,3.503712777726918e-07,3.68143207125816e-07,2.5491626997724036e-07,3.210941347501013e-07,3.18014305565823e-07,3.0454131123004715e-07,2.7787865230356505e-07,2.7787865230356505e-07,2.4499226267972464e-07,2.5841120315890573e-07,2.2028652047122573e-09,1.6139160134293267e-08,7.54179370368464e-09,1.3071577494206088e-09,3.955698396663139e-08,3.955698396663139e-08,5.8082804647262267e-08
8.344047942069889e-09,0.11224563701783924,0.9,0.0,0.0,0.0,0.0,0.09999775710788192,5.910763227253721e-07,5.382135638359533e-07,3.854265479442217e-07,4.0691463460365403e-07,2.764514372721291e-07,3.55237960466651e-07,3.514721270145037e-07,3.3513108773913565e-07,3.06515945044499e-07,3.06515945044499e-07,2.6950425413477173e-07,2.8582811230477833e-07,2.423421335609352e-09,1.777444010843477e-08,8.190205618302592e-09,1.419140534936306e-09,4.768909038185077e-08,4.768909038185077e-08,7.047684227481367e-08
9.123626873645792e-09,0.11224566304664914,0.9,0.0,0.0,0.0,0.0,0.09999754755851166,6.47968708512434e-07,5.869370786600294e-07,4.202892023111483e-07,4.4582047994385516e-07,2.972230270340389e-07,3.8957425689812205e-07,3.8504991520802825e-07,3.6557456697553695e-07,3.351531777748205e-07,3.351531777748205e-07,2.938815758568937e-07,3.1339398564067786e-07,2.6428097331247688e-09,1.9401062103004245e-08,8.815626648776767e-09,1.5271527223037362e-09,5.647717286029587e-08,5.647717286029587e-08,8.403144543276665e-08
9.903205805221696e-09,0.11224568927570928,0.9,0.0,0.0,0.0,0.0,0.09999733800958079,7.051404834300359e-07,6.354026264882902e-07,4.5496029879595026e-07,4.848559742775709e-07,3.1725811144093756e-07,4.24101966115592e-07,4.1874571662829303e-07,3.958723529527914e-07,3.637903504946552e-07,3.637903504946552e-07,3.181249674263162e-07,3.411093521795112e-07,2.861036577209045e-09,2.1019071935839955e-08,9.41887190044756e-09,1.631335086826524e-09,6.589797220575966e-08,6.589797220575966e-08,9.873780866351251e-08
9.999999999999999e-09,0.11224571570153319,0.9,0.0,0.0,0.0,0.0,0.09999731199156604,7.122584859786841e-07,6.414022772484553e-07,4.592518199955326e-07,4.897115241223578e-07,3.1969561091658393e-07,4.284023071533078e-07,4.2293759985676004e-07,3.9962405311770964e-07,3.673459991877303e-07,3.673459991877303e-07,3.2112576851317774e-07,3.445610104417693e-07,2.8880513311872384e-09,2.1219368731399653e-08,9.492263654051273e-09,1.6440100752055749e-09,6.71107183806416e-08,6.71107183806416e-08,1.00643734723059e-07
1.0682784736797599e-08,0.11224571570153319,0.9,0.0,0.0,0.0,0.0,0.0999971284610893,7.625903094213212e-07,6.836115725445774e-07,4.894408895105613e-07,5.240165178240941e-07,3.3658280273120343e-07,4.588200360007957e-07,4.525575939452512e-07,4.260250481941975e-07,3.9242746320412884e-07,3.9242746320412884e-07,3.4223516436161484e-07,3.6897473228496127e-07,3.0781080150843536e-09,2.2628515187259246e-08,1.0000727628035448e-08,1.7318234119724207e-09,7.592905391605128e-08,7.592905391605128e-08,1.145873099112797e-07
1.1462363668373502e-08,0.11224574232074452,0.9,0.0,0.0,0.0,0.0,0.09999691891303726,8.20316853967582e-07,7.31565274828963e-07,5.237320207883002e-07,5.632976738879154e-07,3.5522228735612935e-07,4.937274202141922e-07,4.864836259052362e-07,4.560332537242526e-07,4.2106451590336737e-07,4.2106451590336737e-07,3.662128981420324e-07,3.969906377432459e-07,3.2940301614462367e-09,2.4229437194975793e-08,1.0561952186830913e-08,1.8287486672865874e-09,8.65487789043296e-08,8.65487789043296e-08,1.31571504483026e-07
1.2241942599949406e-08,0.1122457691300716,0.9,0.0,0.0,0.0,0.0,0.09999670936542465,8.783187900744274e-07,7.792650841587572e-07,5.578347332156142e-07,6.026951630737131e-07,3.7320085882990993e-07,5.288230781632179e-07,5.205219072200291e-07,4.858975690602998e-07,4.4970150859249677e-07,4.4970150859249677e-07,3.900588962296644e-07,4.2515757183435584e-07,3.5088090986482973e-09,2.5821883052601167e-08,1.1103277012232793e-08,1.9222371790420475e-09,9.773627528393407e-08,9.773627528393407e-08,1.4968211922721104e-07
1.302152153152531e-08,0.11224579612634485,0.9,0.0,0.0,0.0,0.0,0.09999649981825154,9.365947962578765e-07,8.267123441987387e-07,5.917500616636454e-07,6.422048577066662e-07,3.9054194933336006e-07,5.64105974970719e-07,5.546705484566497e-07,5.156185922043728e-07,4.783384412716428e-07,4.783384412716428e-07,4.137738820915207e-07,4.534760294027928e-07,3.7224508768382645e-09,2.740589761875052e-08,1.1625407644983689e-08,2.0124107944908017e-09,1.0947141115486385e-07,1.0947141115486385e-07,1.6891104691784162e-07
1.3801100463101213e-08,0.11224582330649266,0.9,0.0,0.0,0.0,0.0,0.0999962902715179,9.951435565303799e-07,8.739083915010899e-07,6.254790353196167e-07,6.818227764550709e-07,4.0726816027131483e-07,5.99575081443561e-07,5.88927675927858e-07,5.45196919635241e-07,5.06975313940931e-07,5.06975313940931e-07,4.3735857522146297e-07,4.819464969278063e-07,3.934961514137809e-09,2.8981525516192034e-08,1.2129024619447625e-08,2.0993870408942176e-09,1.217347683764503e-07,1.217347683764503e-07,1.8925034084075778e-07
1.4580679394677116e-08,0.1122458506675381,0.9,0.0,0.0,0.0,0.0,0.09999608072522377,1.0539637603867654e-06,9.20854555548959e-07,6.590226777180499e-07,7.215450791429661e-07,4.2340129176647627e-07,6.352293740414083e-07,6.232914315833331e-07,5.746331463006444e-07,5.356121266004876e-07,5.356121266004876e-07,4.608136911620224e-07,5.105694525931525e-07,4.146346996838755e-09,3.054881112714935e-08,1.2614784304337808e-08,2.1832792788660884e-09,1.3450761726681187e-07,1.3450761726681187e-07,2.1069220956986472e-07
1.536025832625302e-08,0.11224587820659572,0.9,0.0,0.0,0.0,0.0,0.09999587117936917,1.1130541027901123e-06,9.675521587881459e-07,6.923820067718146e-07,7.613680617458016e-07,4.3896237101533085e-07,6.710678348456727e-07,6.577599729015422e-07,6.039278656097208e-07,5.642488792504385e-07,5.642488792504385e-07,4.841399415261018e-07,5.393453663563757e-07,4.3566132795456934e-09,3.2107798600325655e-08,1.3083319811140647e-08,2.264196849817928e-09,1.4777189219539614e-07,1.4777189219539614e-07,2.332290119263565e-07
1.6139837257828923e-08,0.1122459059208683,0.9,0.0,0.0,0.0,0.0,0.09999566163395415,1.1724132841575571e-06,1.0140025166624195e-06,7.255580348030066e-07,8.012881515625045e-07,4.5397167968440276e-07,7.070894515286331e-07,6.923314727822887e-07,6.330816694256169e-07,5.928855718909095e-07,5.928855718909095e-07,5.073380340185555e-07,5.682747000176137e-07,4.565766285334989e-09,3.3658531854073356e-08,1.353524183058489e-08,2.342245218409995e-09,1.6151016803573732e-07,1.6151016803573732e-07,2.5685325211428525e-07
1.6919416189404827e-08,0.11224593380764371,0.9,0.0,0.0,0.0,0.0,0.09999545208897868,1.2320400103460344e-06,1.0602069376572337e-06,7.585517685736564e-07,8.413019025589735e-07,4.684487803979358e-07,7.432932173227241e-07,7.270041194399376e-07,6.620951480582882e-07,6.215222045220263e-07,6.215222045220263e-07,5.30408672457654e-07,5.973579072879217e-07,4.773811905951702e-09,3.520105457093217e-08,1.3971139375132226e-08,2.417526110219065e-09,1.7570563745411962e-07,1.7570563745411962e-07,2.81557575027502e-07
1.769899512098073e-08,0.11224596186429195,0.9,0.0,0.0,0.0,0.0,0.09999524254444284,1.2919329926379514e-06,1.1061667233341458e-06,7.91364209316266e-07,8.814059908772546e-07,4.824125422119236e-07,7.796781309899961e-07,7.617761162973315e-07,6.909688902574819e-07,6.501587771439149e-07,6.501587771439149e-07,5.533525567964257e-07,6.265954338571256e-07,4.98075600196452e-09,3.673541020129193e-08,1.4391580566295081e-08,2.490137644324222e-09,1.9034208900646443e-07,1.9034208900646443e-07,3.073347617222381e-07
1.8478574052556634e-08,0.11224599008826239,0.9,0.0,0.0,0.0,0.0,0.09999503300034658,1.3520909477267964e-06,1.1518831683626937e-06,8.23996352764181e-07,9.215972105042142e-07,4.958811651659873e-07,8.162431967917425e-07,7.966456818803757e-07,7.197034832059e-07,6.787952897567013e-07,6.787952897567013e-07,5.761703831438853e-07,6.559877174611989e-07,5.186604402909223e-09,3.8261641969404555e-08,1.4797113411483477e-08,2.5601744609933524e-09,2.0540388601324517e-07,2.0540388601324517e-07,3.341777250491358e-07
1.9258152984132537e-08,0.11224601847708095,0.9,0.0,0.0,0.0,0.0,0.09999482345668999,1.412512597702689e-06,1.1973575605621717e-06,8.564491891817945e-07,9.618724690935555e-07,5.088722040389948e-07,8.529874244582925e-07,8.316110497132858e-07,7.482995125125414e-07,7.074317423605114e-07,7.074317423605114e-07,5.98862843786144e-07,6.855351879491783e-07,5.391362907476924e-09,3.9779792869261834e-08,1.5188266480319633e-08,2.6277278450094756e-09,2.2087594618220787e-07,2.2087594618220787e-07,3.6207950543857373e-07
2.003773191570844e-08,0.11224604702834737,0.9,0.0,0.0,0.0,0.0,0.09999461391347303,1.4731966700378665e-06,1.24259118093902e-06,8.887237033945843e-07,1.0022287839357798e-06,5.214025912383365e-07,8.899098291589721e-07,8.666704682145038e-07,7.767575622062211e-07,7.360681349554709e-07,7.360681349554709e-07,6.21430627207404e-07,7.152382673496139e-07,5.595037283682362e-09,4.1289905664672485e-08,1.5565549582083093e-08,2.692885844822984e-09,2.3674372195253372e-07,2.3674372195253372e-07,3.910332668338976e-07
2.0817310847284344e-08,0.11224607573973282,0.9,0.0,0.0,0.0,0.0,0.09999440437069573,1.5341418975721133e-06,1.2875853037171514e-06,9.208208748189872e-07,1.0426632780710235e-06,5.334886588268848e-07,9.27009431472227e-07,9.018222005932733e-07,8.050782147292622e-07,7.647044675417059e-07,7.647044675417059e-07,6.43874418110838e-07,7.450973699365569e-07,5.797633269000355e-09,4.279202289623239e-08,1.592945447006473e-08,2.7557333872610255e-09,2.5299318153598004e-07,2.5299318153598004e-07,4.210322927674845e-07
2.1596889778860247e-08,0.11224610460897722,0.9,0.0,0.0,0.0,0.0,0.09999419482835815,1.5953470184981328e-06,1.3323411963764137e-06,9.527416774921084e-07,1.0831731765397336e-06,5.451461598194923e-07,9.642852573559116e-07,9.37064524746873e-07,8.332620509313612e-07,7.933407401193423e-07,7.933407401193423e-07,6.661948974393533e-07,7.751129022950914e-07,5.999156570539157e-09,4.428618687993052e-08,1.6280455470338642e-08,2.8163523879941927e-09,2.6961079063046134e-07,2.6961079063046134e-07,4.520699825746124e-07
2.237646871043615e-08,0.11224613363388693,0.9,0.0,0.0,0.0,0.0,0.09999398528646027,1.6568107763468611e-06,1.3768601196920648e-06,9.84487080101267e-07,1.1237558027663386e-06,5.563902887410992e-07,1.0017363381177437e-06,9.723957331584982e-07,8.613096500636208e-07,8.219769526885058e-07,8.219769526885058e-07,6.883927423962443e-07,8.052852633864082e-07,6.199612865218163e-09,4.5772439704537255e-08,1.661901007113823e-08,2.874821858425311e-09,2.8658349478200907e-07,2.8658349478200907e-07,4.841398477402768e-07
2.3156047642012054e-08,0.11224616281233253,0.9,0.0,0.0,0.0,0.0,0.09999377574500214,1.718531919972733e-06,1.4211433277654291e-06,1.0160580460133784e-06,1.164408575071183e-06,5.672357014011758e-07,1.039361710385916e-06,1.007814132795797e-06,8.892215897727533e-07,8.506131052493227e-07,8.506131052493227e-07,7.10468626465727e-07,8.356148446124266e-07,6.399007799905763e-09,4.725082323765531e-08,1.6945559545791285e-08,2.931218008839825e-09,3.0389870237230414e-07,3.0389870237230414e-07,5.172355083742472e-07
2.3935626573587958e-08,0.11224619214224642,0.9,0.0,0.0,0.0,0.0,0.09999356620398374,1.7805092035388868e-06,1.4651920680587053e-06,1.047455533304179e-06,1.2051290033060808e-06,5.776965339825943e-07,1.0771604160798731e-06,1.043318045010049e-06,9.16998446095447e-07,8.792491978019186e-07,8.792491978019186e-07,7.324232194333656e-07,8.661020298799672e-07,6.597346991576319e-09,4.872137912740199e-08,1.72605295384684e-08,2.9856143474692886e-09,3.2154426820943856e-07,3.2154426820943856e-07,5.513506898097069e-07
2.471520550516386e-08,0.11224622162162086,0.9,0.0,0.0,0.0,0.0,0.0999933566634051,1.8427413865023256e-06,1.5090075814349943e-06,1.0786804947872848e-06,1.2459146856090984e-06,5.877864214939747e-07,1.1151315023812487e-06,1.0789058054359805e-06,9.44640793452897e-07,9.078852303464198e-07,9.078852303464198e-07,7.542571874063837e-07,8.967471956644778e-07,6.794636027490361e-09,5.0184148798663365e-08,1.756433058919325e-08,3.0380817762179586e-09,3.395084777000493e-07,3.395084777000493e-07,5.864792193210847e-07
