Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348)
1.296449149544864e-09,0.11224541164110934,0.9,0.0,0.0,0.0,0.0,0.09999965150578045,8.966005461058588e-08,8.468079471067628e-08,6.13867969683217e-08,6.187145328120057e-08,5.037229745992054e-08,5.354535846709263e-08,5.3219145731978455e-08,5.320060552494477e-08,4.762506127963081e-08,4.772548694560885e-08,4.292377361902116e-08,4.328538564556808e-08,3.8126472647308e-10,2.6380468448038923e-09,1.3830896968466255e-09,2.4352995451813885e-10,2.6801325445431494e-09,1.1443461878235146e-09,1.892484412034997e-09,1.1615065926041052e-09,1.4905273857986538e-10,9.691663042631426e-12,3.76381312656408e-10,2.779821160262578e-15,1.7868323074024957e-12,1.8526429414498813e-15,1.3790676723270925e-15,1.851122656144145e-15,4.848188742067195e-18,1.155465153036113e-17,1.717001282112871e-12,1.0188930880111058e-12,3.7069379790311987e-16,6.648516715230478e-11,2.060856803233674e-18,4.891253872567028e-16,3.22174383769877e-11
1.3524351996756747e-09,0.11224541337710443,0.9,0.0,0.0,0.0,0.0,0.09999963645616382,9.355025422255515e-08,8.826328023313785e-08,6.402508627995201e-08,6.45521542405642e-08,5.247451891968227e-08,5.586358209967417e-08,5.5508556178913656e-08,5.548855014593768e-08,4.968170351810429e-08,4.979102000774345e-08,4.476855803401129e-08,4.516202179778338e-08,3.973945907445785e-10,2.7578592981770863e-09,1.44638609899088e-09,2.54461500259496e-10,2.9216613479754143e-09,1.2509979662682733e-09,2.058750830768583e-09,1.2631595054873903e-09,1.6221563859077295e-10,1.0113161740463605e-11,4.099146448494391e-10,2.900433338480251e-15,1.9855519791398185e-12,1.932912541589525e-15,1.4388573017462653e-15,1.931266549563802e-15,5.27633652589893e-18,1.240453679899557e-17,1.887637397075645e-12,1.1598562147127527e-12,3.867548717485611e-16,7.235806110715914e-11,2.242901321602226e-18,5.103315558670487e-16,3.5063942914758477e-11
1.4084212498064854e-09,0.11224541511507823,0.9,0.0,0.0,0.0,0.0,0.09999962140652575,9.744196515161111e-08,9.184034666344159e-08,6.66623319987518e-08,6.723356451804152e-08,5.4571297169952236e-08,5.818229083391852e-08,5.779722429275758e-08,5.777571196535577e-08,5.173834531032061e-08,5.185693495005932e-08,4.66126128095216e-08,4.703926780384715e-08,4.135000760183537e-10,2.877490522796104e-09,1.5095187320799848e-09,2.65364740015173e-10,3.173478022037058e-09,1.3623259200092026e-09,2.2319653333542647e-09,1.369020676253288e-09,1.759364045592114e-10,1.0534523847072327e-11,4.4487509900223935e-10,3.0210923677079527e-15,2.1955444839926923e-12,2.013203372678382e-15,1.4986663612522715e-15,2.011427228784522e-15,5.722629963193156e-18,1.3290653425188184e-17,2.070622074476573e-12,1.3132377365265458e-12,4.028201953758246e-16,7.848004446081587e-11,2.432666975410726e-18,5.315446227761559e-16,3.803125940650468e-11
1.464407299937296e-09,0.11224541685502805,0.9,0.0,0.0,0.0,0.0,0.09999960635686576,1.0133518688047193e-07,9.541200223445924e-08,6.929853454239732e-08,6.991568156620419e-08,5.666264634310812e-08,6.050148414051012e-08,6.008514863287482e-08,6.006209121198349e-08,5.379498665627341e-08,5.392323239482125e-08,4.845593823404224e-08,4.8917123387237745e-08,4.295811833420535e-10,2.9969407905156923e-09,1.57248797586115e-09,2.76239747754901e-10,3.4355630993937418e-09,1.4783179446350096e-09,2.412121962978725e-09,1.4790837404382235e-09,1.9021515313030605e-10,1.0955749096288984e-11,4.812622120043561e-10,3.1417981710443255e-15,2.416828130457107e-12,2.0935153259876308e-15,1.5584948062146621e-15,2.091604600432476e-15,6.187072839419436e-18,1.4212878670233276e-17,2.266467618819233e-12,1.4795549678394362e-12,4.188897535352177e-16,8.485118268021925e-11,2.6301557902941284e-18,5.527645724858751e-16,4.111942706805805e-11
1.5203933500681067e-09,0.1122454185969511,0.9,0.0,0.0,0.0,0.0,0.09999959130718322,1.0522991889196961e-07,9.897825510730728e-08,7.193369432859274e-08,7.259850284265386e-08,5.8748580531564775e-08,6.28211614903537e-08,6.237232776209218e-08,6.234768811457725e-08,5.5851627555956156e-08,5.598991296336474e-08,5.029853459597739e-08,5.0795588271100864e-08,4.4563797556937545e-10,3.116210373448241e-09,1.6352942217352492e-09,2.870865971061165e-10,3.7078971482611885e-09,1.5989619595339082e-09,2.5992147701564274e-09,1.5933423408292553e-09,2.0505200085322698e-10,1.1376837223480107e-11,5.190755200684794e-10,3.2625507765386527e-15,2.6494167877957974e-12,2.1738483488945415e-15,1.6183426537651115e-15,2.171798700628841e-15,6.6696689362417184e-18,1.517118347610379e-17,2.475685444491346e-12,1.6593244855041644e-12,4.34963530984928e-16,9.147154105424082e-11,2.8353697860809413e-18,5.739914108400939e-16,4.4328485101810845e-11
1.6323654503297279e-09,0.11224542208670617,0.9,0.0,0.0,0.0,0.0,0.09999956120774867,1.130239116953303e-07,1.0609458545833828e-07,7.720088729972232e-08,7.796624796036502e-08,6.290425997721408e-08,6.746196620559599e-08,6.69444446732884e-08,6.691653580241173e-08,5.996490801648358e-08,6.01244259479761e-08,5.398154128485791e-08,5.455434482955222e-08,4.776787149117347e-10,3.3542085735529895e-09,1.760419353138119e-09,3.0869611247761156e-10,4.283234776064357e-09,1.854157871643145e-09,2.9941851914656754e-09,1.8344207929947898e-09,2.364004590029324e-10,1.2218601059245572e-11,5.989788595737741e-10,3.5041962502501682e-15,3.148528108192831e-12,2.334577258006065e-15,1.7380964743821164e-15,2.332236915414855e-15,7.689335889125704e-18,1.7195688439794313e-17,2.936274821306456e-12,2.061279414751071e-12,4.671236831392018e-16,1.0546017766626728e-10,3.268981345952038e-18,6.164657247556368e-16,5.110942896257894e-11
1.744337550591349e-09,0.11224542558432171,0.9,0.0,0.0,0.0,0.0,0.09999953110821791,1.2082393942742793e-07,1.1318940294086148e-07,8.246391425451143e-08,8.333677966713305e-08,6.703844733955636e-08,7.210470075284038e-08,7.151356362218337e-08,7.148225685815337e-08,6.40781866918457e-08,6.426047884957343e-08,5.7661635181074445e-08,5.8315535255434834e-08,5.096226002871935e-10,3.591487299896213e-09,1.8848974027184215e-09,3.301938686436475e-10,4.899336376755942e-09,2.1278176490314773e-09,3.4168291985178477e-09,2.0922053705722092e-09,2.699827088108769e-10,1.3059813253453621e-11,6.845813890561002e-10,3.746028681676695e-15,3.692898613296898e-12,2.4953895062445576e-15,1.857927764659604e-15,2.492741753132825e-15,8.78166099294726e-18,1.9363643368063307e-17,3.4564575703411336e-12,2.5232152927967807e-12,4.993005307842054e-16,1.204464718185472e-10,3.733517666050934e-18,6.589675437163237e-16,5.837440424426457e-11
1.8563096508529701e-09,0.1122454290897763,0.9,0.0,0.0,0.0,0.0,0.09999950100858693,1.286299979563811e-07,1.2026277259976038e-07,8.77227785358886e-08,8.871007786304826e-08,7.115125381960111e-08,7.674936090989381e-08,7.60796732765582e-08,7.604485311050934e-08,6.819146358198143e-08,6.839807659454999e-08,6.133881858774105e-08,6.20791573181059e-08,5.414699184408692e-10,3.828048726375826e-09,2.00873169150184e-09,3.515804442089366e-10,5.556048117838811e-09,2.4198457749128863e-09,3.8670995445891216e-09,2.3666455624022053e-09,3.05799678074947e-10,1.3900471718179993e-11,7.75879366064799e-10,3.9880479321425274e-15,4.28249513549396e-12,2.6562844861200596e-15,1.977836447344859e-15,2.653313054967962e-15,9.946674353738604e-18,2.1674497589809935e-17,4.040282583103814e-12,3.0492295796214537e-12,5.314939534960959e-16,1.3643093734058782e-10,4.2289946430089704e-18,7.014968404140877e-16,6.612372391981061e-11
1.9682817511145914e-09,0.11224543260304841,0.9,0.0,0.0,0.0,0.0,0.09999947090885167,1.364420831527883e-07,1.2731475927073709e-07,9.29774834873484e-08,9.408612255602081e-08,7.524279000411187e-08,8.139594245936105e-08,8.064276237878746e-08,8.060432638757512e-08,7.230473868682578e-08,7.253722408931084e-08,6.501309380610291e-08,6.584520877981084e-08,5.732209612883902e-10,4.063895021451197e-09,2.1319255467418666e-09,3.7285641430495006e-10,6.253216873483323e-09,2.7301472399963334e-09,4.344949140533093e-09,2.6576910140459797e-09,3.4385229250893757e-10,1.4740574379291315e-11,8.728690336765897e-10,4.2302538733791975e-15,4.91724344792635e-12,2.8172615988799813e-15,2.0978224510389225e-15,2.813950675015637e-15,1.1184406009604857e-17,2.4127712136082908e-17,4.691779605448555e-12,3.643403869826353e-12,5.637038314948274e-16,1.5341408423800292e-10,4.7554280548636115e-18,7.44053589561545e-16,7.435770066730726e-11
2.0802538513762128e-09,0.11224543612411676,0.9,0.0,0.0,0.0,0.0,0.0999994408090082,1.4426019088971025e-07,1.3434542758963847e-07,9.822803245293159e-08,9.946489386045485e-08,7.93131658933274e-08,8.604444118861007e-08,8.52028197450226e-08,8.516067851683814e-08,7.641801200630991e-08,7.667792622050122e-08,6.868446313555044e-08,6.961368739578178e-08,6.048760198495055e-10,4.299028346962701e-09,2.2544822815781494e-09,3.940223509404944e-10,6.990690203739559e-09,3.0586275360347575e-09,4.850331053006141e-09,2.9652915262297e-09,3.8414147575910084e-10,1.5580119176274464e-11,9.755466206896782e-10,4.472646377199368e-15,5.597041059182696e-12,2.9783202489637423e-15,2.2178857041222777e-15,2.974654467542422e-15,1.249488593132975e-17,2.672275045374698e-17,5.414959456012439e-12,4.309804073192878e-12,5.959300456383984e-16,1.7139641873916796e-10,5.312833562532931e-18,7.866377657930084e-16,8.307664687105953e-11
2.304198051899455e-09,0.11224544318955686,0.9,0.0,0.0,0.0,0.0,0.09999938060898093,1.5991445748886155e-07,1.4834306678490162e-07,1.0871667580506853e-07,1.1023053725554868e-07,8.739087409107217e-08,9.534717335820823e-08,9.431379487717779e-08,9.426402663905367e-08,8.464455328890373e-08,8.496401384692847e-08,7.601849331659385e-08,7.715791707899015e-08,6.678993439981174e-10,4.767164704679428e-09,2.4976975506952195e-09,4.3602639790359737e-10,8.585943955784387e-09,3.769748912910733e-09,5.943504818391891e-09,3.6299576578348503e-09,4.714332336322628e-10,1.7257526998955084e-11,1.1979504019844188e-09,4.9579905601906e-15,7.091301115852777e-12,3.30067979365915e-15,2.4582436709400856e-15,3.296259987859414e-15,1.5334210140906887e-17,3.233616319598803e-17,7.0923229602939856e-12,5.8754729649550804e-12,6.604310087531373e-16,2.103606579377709e-10,6.52062296547881e-18,8.718882976766123e-16,1.0197069580234121e-10
2.5281422524226973e-09,0.11224545028592713,0.9,0.0,0.0,0.0,0.0,0.09999932040847397,1.755927647868673e-07,1.6225620335546303e-07,1.1918873535481081e-07,1.2100685104335293e-07,9.538524703849157e-08,1.0465752381153249e-07,1.0341251064636442e-07,1.0335491208503235e-07,9.287108742913575e-08,9.325637818049342e-08,8.3340927489461e-08,8.47118282730614e-08,7.305422013956256e-10,5.232474961700266e-09,2.7384036493728655e-09,4.775971019534538e-10,1.0340603007667409e-08,4.552463623595043e-09,7.146248422523918e-09,4.3602454062072985e-09,5.676823001627448e-10,1.8932678968040156e-11,1.4430602621643533e-09,5.4440794571115905e-15,8.764157946351993e-12,3.623358418006862e-15,2.698909770485553e-15,3.618128453281294e-15,1.846488542343615e-17,3.85104896830525e-17,9.104089420760244e-12,7.778456704107883e-12,7.249959021650983e-16,2.5332763100273096e-10,7.852485852115786e-18,9.57248231593358e-16,1.2280836395765613e-10
2.7520864529459395e-09,0.11224545741306012,0.9,0.0,0.0,0.0,0.0,0.09999926020745661,1.912950798556174e-07,1.7608534735234982e-07,1.296442378723333e-07,1.3179367986699878e-07,1.0329714433956166e-07,1.1397545901657648e-07,1.1249888017303347e-07,1.1243334945299935e-07,1.0109761442631885e-07,1.0155505762105912e-07,9.065178398352673e-08,9.227540277552e-08,7.928068885086513e-10,5.694976175835326e-09,2.976626453757225e-09,5.187389330987564e-10,1.2253471299636674e-08,5.406033139373392e-09,8.4581918677896e-09,5.1557586426433e-09,6.728959912927911e-10,2.0605559076613002e-11,1.710845533605424e-09,5.930912045166493e-15,1.0614386922644654e-11,3.946351469171214e-15,2.9398834220135715e-15,3.940258703772983e-15,2.188714916079591e-17,4.524152005894118e-17,1.1481681274589356e-11,1.005073214791806e-11,7.896237950734949e-16,3.003012555580326e-10,9.308543410611979e-18,1.042717361853547e-15,1.4559213988217818e-10
2.9760306534691817e-09,0.1122454645707887,0.9,0.0,0.0,0.0,0.0,0.09999920000589836,2.0702136980541756e-07,1.8983100576070085e-07,1.4008321013488702e-07,1.4259086998200636e-07,1.1112741676571268e-07,1.233009455156165e-07,1.2157281770266835e-07,1.214993533316098e-07,1.0932413427970742e-07,1.0986009026778415e-07,9.795108109931235e-08,9.984862227881973e-08,8.546956879998862e-10,6.154685302676264e-09,3.212391577953733e-09,5.594563154024843e-10,1.4323362798137165e-08,6.329726516840475e-09,9.878967529700395e-09,6.016103619306208e-09,7.870815908628753e-10,2.2276151524996527e-11,2.0012753342281565e-09,6.4184873027542325e-15,1.2640727725710996e-11,4.269654342610488e-15,3.1811640414336268e-15,4.262649581871588e-15,2.5601237689582925e-17,5.2525079758441483e-17,1.4256232900197402e-11,1.272403736053898e-11,8.543137663379628e-16,3.5128539206069594e-10,1.0888915056573258e-17,1.1282954815801707e-15,1.7032450744307008e-10
3.199974853992424e-09,0.11224547175894799,0.9,0.0,0.0,0.0,0.0,0.099999139803769,2.2277160178492805e-07,2.03493682521657e-07,1.5050567892631812e-07,1.5339826923783553e-07,1.1887690635734747e-07,1.3263394992508192e-07,1.3063423859551564e-07,1.3055293829993678e-07,1.1755064698849837e-07,1.1817151392202554e-07,1.0523883710855819e-07,1.0743146837192681e-07,9.162108688266472e-10,6.611619196102542e-09,3.445724376550462e-09,5.997536274657041e-10,1.654910137230797e-08,7.3228203111638134e-09,1.1408210134431106e-08,6.940888952394384e-09,9.102463507138231e-10,2.3944440718847586e-11,2.314318570545547e-09,6.906804209466592e-15,1.4841905060805312e-11,4.5932624815242705e-15,3.42275104136024e-15,4.585299932681905e-15,2.960738630444132e-17,6.035702907239419e-17,1.745859338989426e-11,1.582987387803039e-11,9.190649043680243e-16,4.0628384446302586e-10,1.2593718453580459e-17,1.2139823827268013e-15,1.9700794580633925e-10
3.4239190545156662e-09,0.11224547897737402,0.9,0.0,0.0,0.0,0.0,0.09999907960103854,2.3854574298126923e-07,2.1707387854015583e-07,1.6091167103664312e-07,1.64215727067246e-07,1.2654644648555441e-07,1.419744389357464e-07,1.3968305932159556e-07,1.3959411892741905e-07,1.2577715255183167e-07,1.2648936608881095e-07,1.1251507025417087e-07,1.1502392254137798e-07,9.773546862759726e-10,7.065794608355901e-09,3.6766499428646512e-09,6.396352027926685e-10,1.8929520734483998e-08,8.384598526015854e-09,1.304555674758631e-08,7.929725616226679e-09,1.042397490648125e-09,2.5610411268233545e-11,2.6499439396478376e-09,7.395861746091465e-15,1.7216633025475225e-11,4.9171713765347225e-15,3.66464383114668e-15,4.9082086038829954e-15,3.3905829256809424e-17,6.873326293826541e-17,2.1119327953183e-11,1.9399507838874774e-11,9.838763070593391e-16,4.653003605974273e-10,1.442306952512301e-17,1.2997778560895453e-15,2.256449293951739e-10
3.6478632550389085e-09,0.11224548622590409,0.9,0.0,0.0,0.0,0.0,0.09999901939767723,2.543437606200787e-07,2.3057209169485783e-07,1.7130121326165545e-07,1.750430944750687e-07,1.3413686191447988e-07,1.513223793128276e-07,1.4871919745504952e-07,1.4862290977382358e-07,1.3400365096879106e-07,1.348136839784711e-07,1.1977979875020352e-07,1.2262596617234536e-07,1.038129382009316e-09,7.517228190419518e-09,3.905193109861519e-09,6.791053301497125e-10,2.146346437431559e-08,9.514352560749241e-09,1.4790646761673862e-08,8.982226935497918e-09,1.1835421984267746e-09,2.7274047986595235e-11,3.0081199312183382e-09,7.885658894614629e-15,1.9763621172884342e-11,5.241376565350203e-15,3.906841816918905e-15,5.231374445731639e-15,3.849679975482336e-17,7.764971070821275e-17,2.5268719474844453e-11,2.3463971245721326e-11,1.0487470817264314e-15,5.283386325814467e-10,1.6377082467161716e-17,1.3856816913190807e-15,2.562379278567887e-10
4.095751656085393e-09,0.11224550081263246,0.9,0.0,0.0,0.0,0.0,0.09999889898894429,2.8601129432003693e-07,2.573245459259644e-07,1.9203105526461595e-07,1.9672696979089632e-07,1.490835753182928e-07,1.7004048159884023e-07,1.6675310169792805e-07,1.6664338031397234e-07,1.5045662635964815e-07,1.5148186431207784e-07,1.3427481450581328e-07,1.3785874686279776e-07,1.1585803074305122e-09,8.4119359663522e-09,4.355230301017395e-09,7.568281755033307e-10,2.6987346644914164e-08,1.1974990126178757e-08,1.860262605931929e-08,1.1276688489885582e-08,1.4928409088776205e-09,3.059426018921283e-11,3.791996722849328e-09,8.867467961281898e-15,2.5369245575813668e-11,5.890658207224139e-15,4.392150985109864e-15,5.878473055270155e-15,4.855725102090198e-17,9.70871350236808e-17,3.515321034660039e-11,3.320035761780794e-11,1.1786632226529464e-15,6.664949381164027e-10,2.0659542236744807e-17,1.5578136003682487e-15,3.23301823928981e-10
4.543640057131878e-09,0.11224551551785734,0.9,0.0,0.0,0.0,0.0,0.09999877857733672,3.177739414594021e-07,2.837549684338848e-07,2.1269541939903285e-07,2.1844873402596512e-07,1.6372347602074076e-07,1.8878799239154144e-07,1.8473531364841478e-07,1.846144662042337e-07,1.6690957315264973e-07,1.681763468104844e-07,1.487240295124421e-07,1.5312965955400418e-07,1.2775813090901101e-09,9.295873731842536e-09,4.796029534477587e-09,8.329555967346731e-10,3.3111687877901305e-08,1.469920910915888e-08,2.2841308940456246e-08,1.3821226664207309e-08,1.8381993460508825e-09,3.390495983698727e-11,4.665692823340458e-09,9.852223289285209e-15,3.164860181039819e-11,6.5410726313843025e-15,4.8786737321990004e-15,6.5265866148291225e-15,5.979058499063182e-17,1.186374118613158e-16,4.7348777158462164e-11,4.5282683352643324e-11,1.3088063702099992e-15,8.207812066899236e-10,2.5441977491982824e-17,1.7303764048110903e-15,3.982192946298403e-10
4.991528458178362e-09,0.11224553034032354,0.9,0.0,0.0,0.0,0.0,0.09999865816262449,3.4963144122714494e-07,3.098672352227558e-07,2.3329452019180667e-07,2.4020725011632487e-07,1.7806286152895926e-07,2.0756464848583087e-07,2.0266521271069476e-07,2.0253628357246063e-07,1.8336249133853515e-07,1.8489741881060524e-07,1.6312758844864695e-07,1.6843855182821032e-07,1.3951498384070054e-09,1.0169171115815162e-08,5.227780426890189e-09,9.075203408291345e-10,3.982757809303436e-08,1.7681598968476624e-08,2.7503892276109472e-08,1.6612831176155692e-08,2.2196738661518467e-09,3.720603258623283e-11,5.628948971256013e-09,1.0839916777547335e-14,3.8591691915244884e-11,7.192585783765904e-15,5.366405195789845e-15,7.175706019022498e-15,7.21986300183956e-17,1.422691801887693e-16,6.208777109678484e-11,5.995098077588451e-11,1.4391697118245443e-15,9.912250304861848e-10,3.0725241500396545e-17,1.9033683823124687e-15,4.810099225147356e-10
5.439416859224847e-09,0.11224554527879457,0.9,0.0,0.0,0.0,0.0,0.09999853774458103,3.8158353342557917e-07,3.356651756623727e-07,2.538285722191318e-07,2.6200140459411563e-07,1.9210790014433393e-07,2.263701878605927e-07,2.2054219508880961e-07,2.2040894838994442e-07,1.9981538090723213e-07,2.0164536317656349e-07,1.7748563553608186e-07,1.8378526978343678e-07,1.5113031368324585e-09,1.1031956187424893e-08,5.650668703293755e-09,9.805544829046141e-10,4.712625488205464e-08,2.0916860171806167e-08,3.2587608291567105e-08,1.9648527961797862e-08,2.6373203200451516e-09,4.0497367187710314e-11,6.681502850810926e-09,1.1830540344064703e-14,4.618867568839119e-11,7.84516431704541e-15,5.855340466233507e-15,7.825822203459846e-15,8.578319800450988e-17,1.679515984051764e-16,7.959825797661448e-11,7.74417249572295e-11,1.5697465762964942e-15,1.1778531661855239e-09,3.651016162348637e-17,2.0767877937653475e-15,5.716932113447004e-10
