Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872)
2.6003556349697073e-15,0.11224537200007846,0.9,0.0,0.0,0.0,0.0,0.09999999999930101,1.7901852135641774e-13,1.789290949297268e-13,1.236916010800489e-13,1.236916031596249e-13,1.0713307910881484e-13,1.0713314175833738e-13,1.0713022096017095e-13,1.0713022113223057e-13,9.552430775297584e-14,9.552475834630525e-14,8.648938912586574e-14,8.648939065271201e-14,8.930389791315004e-17,1.1838557472192504e-19,5.008789942700624e-20,1.0854633579290319e-20,1.4097487179616184e-18,1.2350379077013192e-25,1.0334673327721728e-20,6.234469052301891e-22,7.985897373580099e-22,2.438436420232093e-21,2.193314154188705e-25,8.660434784316136e-22,2.0844831711430717e-21,5.955105663401999e-22,4.199499083234338e-22,5.256684057984305e-22,3.364518212823109e-30,9.607447058382137e-19,4.504647217801878e-19,2.198343846499963e-27,2.5033796760688434e-22,1.0566383955979949e-22,4.193089507729299e-31,1.4951597007912872e-22,2.2938939230465497e-23,9.840118317749475e-32,5.740597823718893e-31,9.996505094614839e-27,3.3916393002395502e-31,1.0079414437232126e-34,3.392093895468534e-31,2.1099094762378796e-35,1.233713422888347e-44,2.962227117086084e-42,1.3649904298613581e-50,4.767594954243664e-36,2.5164869206835795e-46,5.557593806529506e-46,1.1620842444664238e-54,2.497637325214044e-54,5.709450061788266e-43,6.505409103792027e-45,8.472066594268696e-51,1.2533857025474649e-49,6.671493581354678e-27,2.0851436770679218e-32,1.4760704695182291e-55,3.225743724908796e-55,5.567100103359713e-34,1.404700717903754e-32,1.9828563774032774e-51,5.405291438481168e-46,4.490982303913338e-52,8.538378936982859e-53,4.713273081163664e-44,3.120235303417677e-34,9.41499473850111e-33,6.982219015356756e-56,9.524187454642497e-56,3.75016426692191e-26,1.1154331123655113e-28,3.462292183349233e-38,3.1388263574935885e-38,4.905328953219841e-37
5.202970484218277e-15,0.11224537200015701,0.9,0.0,0.0,0.0,0.0,0.09999999999860142,3.581925788203586e-13,3.578663300070115e-13,2.474906635920103e-13,2.47490672211671e-13,2.1435911145636704e-13,2.143593624480136e-13,2.1435351508082969e-13,2.1435351577251835e-13,1.9113160795275784e-13,1.9113300714802336e-13,1.7305391895290784e-13,1.7305392526312484e-13,3.2575605987938145e-16,4.736721948342621e-19,2.0047934707619884e-19,4.3446071687503314e-20,2.824054182618167e-18,9.886347569713645e-25,4.136247529854978e-20,4.577319371752267e-21,3.1964401313956504e-21,9.759065611389891e-21,1.7556806394215868e-24,3.0475157886870645e-21,4.170772132981094e-21,2.0876429589172924e-21,1.4820412908298958e-21,1.8707136844908444e-21,2.4000654623325903e-29,1.4252710008472304e-18,1.3983739439959663e-18,8.807478505543474e-27,7.6650238132527435e-22,6.584325395826374e-22,4.680498995525983e-30,5.274105177233216e-22,1.6285841835172413e-22,1.3357334132760837e-30,9.287166704827534e-31,4.0012072318359863e-26,5.121833541243625e-31,8.069660258403144e-34,5.1224735638344015e-31,8.6257756292358e-35,1.5779965565718825e-43,6.266624257130058e-41,5.909782412828772e-49,5.988762982213163e-35,4.34539392982067e-45,1.2521751790481453e-44,4.0341179533709165e-53,1.1375755758263194e-52,2.423079247004939e-41,1.0061598887274096e-43,2.7147240937105533e-49,2.960923992152639e-48,2.6703360806590723e-26,3.0623157153374826e-31,7.958757038272583e-54,2.2724458441164766e-53,4.848542272782039e-33,2.10199784662004e-31,1.6512235161138087e-49,8.651948884331687e-45,3.722820240547069e-50,1.4165151897612252e-50,4.156114065246463e-43,2.3258781090940548e-33,1.382719409907752e-31,4.744264270130839e-54,8.981224475350262e-54,1.4966111077758868e-25,8.905637704972434e-28,2.442473204591492e-37,2.5509418688279032e-37,7.832686014077681e-36
1.0408200182715416e-14,0.11224537200031404,0.9,0.0,0.0,0.0,0.0,0.09999999999720223,7.165407045505108e-13,7.154342708591932e-13,4.950887795078827e-13,4.950888156877686e-13,4.2881080093824534e-13,4.2881180658786153e-13,4.288000954523591e-13,4.2880009823860265e-13,3.82346208348465e-13,3.823500375832769e-13,3.4618297223914086e-13,3.4618299864168483e-13,1.1044477052865822e-15,1.8941698264423547e-18,8.021562506379155e-19,1.7383487124219946e-19,5.6715823054113685e-18,7.911385310408515e-24,1.6548395698917524e-19,3.138784322431637e-20,1.278992410332479e-20,3.9040695431926495e-20,1.4047558578618285e-23,9.780532684407888e-21,8.343334707834964e-21,6.663202323251414e-21,4.776639137576428e-21,6.104843259412482e-21,1.5744814881217634e-28,1.8239810862088218e-18,3.8245349181989535e-18,3.5353889277188567e-26,2.065157711197532e-21,3.6364377409950144e-21,4.264412616130618e-29,1.6986893753219084e-21,1.0632847313617717e-21,1.6044139855850384e-29,1.6580064308132316e-30,1.6010041008609356e-25,6.759799880853625e-31,6.458180751817778e-33,6.76026153619917e-31,3.488366266325958e-34,1.7660611898613933e-42,1.1010167176351738e-39,2.1233044713504223e-47,6.687292745416313e-34,7.236436767312246e-44,2.5132762392493702e-43,1.347643320004886e-51,4.6125626765760603e-51,8.549940762819182e-40,1.3747400565682104e-42,8.69296548014979e-48,6.37912335488654e-47,1.0684822669953658e-25,4.198235364782977e-30,3.6649402988738714e-52,1.2645598832369722e-51,4.3231347182965366e-32,2.92071234265866e-30,1.1838243044098798e-47,1.3833743845009035e-43,2.364683373360581e-48,1.8015134595783e-48,3.501394057511473e-42,1.6071399330047444e-32,1.895618239841377e-30,2.746524292954697e-52,6.99835783658339e-52,5.95319005346901e-25,7.08810811394691e-27,1.7367613801596256e-36,2.056731091622301e-36,1.2469579054753478e-34
1.5613429881212555e-14,0.1122453720004711,0.9,0.0,0.0,0.0,0.0,0.09999999999580304,1.0748888419154366e-12,1.0727781865749927e-12,7.426868863157135e-13,7.426869651074944e-13,6.432621152228811e-13,6.432642539928886e-13,6.432466679466867e-13,6.432466738901959e-13,5.735608087403154e-13,5.735672984094106e-13,5.193120191575229e-13,5.19312076581862e-13,2.1064175813700424e-15,4.024104790180226e-18,1.7047125413092407e-18,3.694256513270987e-19,8.543454915693114e-18,2.2623134343469128e-23,3.5166306971594855e-19,8.252123624191218e-20,2.718119131039672e-20,8.295726478994992e-20,4.0166319595383445e-23,1.8051118380016056e-20,1.2515882342764864e-20,1.2258417489667695e-20,8.83776921009269e-21,1.1378327804756392e-20,4.048174539172979e-28,1.9950906226749307e-18,6.478296458221801e-18,7.534238832202545e-26,3.472910329957512e-21,8.644139943871513e-21,1.2181016763960336e-28,3.1416684981184308e-21,2.7280876425996977e-21,5.170469020211772e-29,2.6730667861060903e-30,3.4024595318959385e-25,7.616144976216391e-31,1.8468161999642872e-32,7.615870171493638e-31,7.87150627034764e-34,5.821972912002856e-42,4.1678434409930216e-39,8.82723249825193e-47,2.1160006860724633e-33,2.771554714257712e-43,1.0074830483370715e-42,5.4777362245576e-51,1.9688986889945275e-50,3.9987028504387965e-39,4.846789380138597e-42,3.8434275673845927e-47,2.5905555102189048e-46,2.270742246893461e-25,1.4395675221176605e-29,1.5095013986672896e-51,5.464762087001149e-51,1.2957548485825939e-31,1.0061275720183816e-29,6.033689365656373e-47,5.272414975117372e-43,1.0466177126354853e-47,9.709869212960399e-48,1.0637518493419493e-41,4.234001411003582e-32,6.500041601471218e-30,1.1593900535959887e-51,3.2096328455174147e-51,1.2600365345769001e-24,2.0205667322249938e-26,4.898169983327092e-36,5.892426129650541e-36,4.578196445149349e-34
2.0818659579709694e-14,0.11224537200062816,0.9,0.0,0.0,0.0,0.0,0.09999999999440386,1.4332369914552163e-12,1.4299583198864587e-12,9.902849840155065e-13,9.902851208371223e-13,8.577130543262567e-13,8.577167050028177e-13,8.576932325586139e-13,8.57693242727298e-13,7.647754091283088e-13,7.6478465986083e-13,6.92441059708054e-13,6.924411593481685e-13,3.2714193719108352e-15,6.8631096703402815e-18,2.908133598643772e-18,6.30214469370505e-19,1.144363682316315e-17,4.772024484653408e-23,5.998937772833195e-19,1.6193510632878637e-19,4.6370241818903115e-20,1.4150334379952633e-19,8.471796784449311e-23,2.7319191771860367e-20,1.668841551321926e-20,1.8506998796516114e-20,1.3400919194987854e-20,1.7351444138405565e-20,7.80452424783307e-28,2.068523639941332e-18,9.229734530937276e-18,1.2890548014981462e-25,4.925353289274259e-21,1.5745946120858814e-20,2.5050895437422347e-28,4.762319957997352e-21,5.2512949224286555e-21,1.1692351663589075e-28,4.115930806932381e-30,5.804487037551268e-25,8.137665866325054e-31,3.89568053627564e-32,8.136006850746055e-31,1.4018051915333042e-33,1.4341968852076559e-41,1.1397488577239828e-38,3.3392231727357553e-46,4.7523135905319554e-33,7.877923738076633e-43,2.9298029744082466e-42,2.216326096688469e-50,7.99419706123738e-50,1.2593165576020857e-38,1.266201158170223e-41,1.3135666418294986e-46,7.546171296649085e-46,3.873813555061005e-25,3.43431269663619e-29,6.856245882839558e-51,2.477337599196192e-50,2.8320689510314237e-31,2.4089026219010883e-29,2.4374982051681894e-46,1.41798032695811e-42,4.735528280519816e-47,4.54897747606439e-47,2.4532725595885637e-41,8.318006554336573e-32,1.5506862344032142e-29,5.696734952968756e-51,1.5711933640749747e-50,2.1415575851705496e-24,4.2500265660721585e-26,1.0257289604561911e-35,1.2441761655112972e-35,1.1584894758098622e-33
3.122911897670397e-14,0.11224537200094226,0.9,0.0,0.0,0.0,0.0,0.09999999999160547,2.1499333200948208e-12,2.1440609626719597e-12,1.4854811580390908e-12,1.4854814477645277e-12,1.2866140520551363e-12,1.28662161613152e-12,1.2865863432728117e-12,1.2865863644083097e-12,1.1472046098952438e-12,1.1472194721871167e-12,1.0386991258641613e-12,1.0386993366959946e-12,5.85727793844283e-15,1.4204446447186814e-17,6.0210415499294275e-18,1.3047956797371246e-18,1.731879071599486e-17,1.303416972159973e-22,1.2419737367321358e-18,3.954629526387472e-19,9.600844674464378e-20,2.929132294505024e-19,2.313634543301353e-22,4.720997285158711e-20,2.5033449561587448e-20,3.1878325979168686e-20,2.3216845774756684e-20,3.029130855774613e-20,1.8594735909568003e-27,2.133129293883314e-18,1.4814871085055457e-17,2.6835158776499414e-25,7.865997007987208e-21,3.493342012106777e-20,6.402740407033892e-28,8.247243060030587e-21,1.2485697635480056e-20,3.4110313686046962e-28,8.232364618738487e-30,1.201804800738757e-24,8.900794601365464e-31,1.064089957931321e-31,8.894449308444475e-31,3.15895274326558e-33,5.107299317611761e-41,4.765137533121252e-38,2.282540572125274e-45,1.391833880731611e-32,3.631167361927745e-42,1.3922019456237236e-41,1.6844972957222925e-49,6.317424364739939e-49,6.417862993122118e-38,4.938860423484243e-41,8.078059025445907e-46,3.511433631929182e-45,8.02063584424177e-25,1.089903183040706e-28,5.855986618425083e-50,2.2045433819932596e-49,8.114791807539005e-31,7.686256319675653e-29,1.9877869998521925e-45,5.7309673995640654e-42,4.140492579418063e-46,4.73222064681834e-46,8.073253340504527e-41,2.0336854075091905e-31,4.921211351563865e-29,5.507364253781805e-50,1.6326125369406292e-49,4.406516313183581e-24,1.155379012043657e-25,2.817205975500248e-35,3.4016287328367415e-35,4.0356837624989054e-33
4.163957837369825e-14,0.11224537200125638,0.9,0.0,0.0,0.0,0.0,0.09999999998880708,2.8666296957286026e-12,2.857858757431297e-12,1.980677298569183e-12,1.980677799375327e-12,1.7155136702414694e-12,1.7155265419956221e-12,1.7154794249776235e-12,1.7154794610300091e-12,1.529633810647996e-12,1.5296543577904077e-12,1.3849571686034117e-12,1.384957532895636e-12,8.745207163401179e-15,2.415132509783749e-17,1.0240215110571087e-17,2.2191005811217437e-18,2.331764751990738e-17,2.7271983003240563e-22,2.1122095781288825e-18,7.525279300652327e-19,1.632898127037037e-19,4.980759624234594e-19,4.8403103091366625e-22,6.854597219811378e-20,3.3378434975981083e-20,4.617254752236832e-20,3.37744608831372e-20,4.4325075460221014e-20,3.470711583289699e-27,2.1358318080301025e-18,2.0461910821702333e-17,4.589864499569014e-25,1.0832476670763633e-20,6.196016807989e-20,1.2488300918269206e-27,1.1993839471638556e-20,2.3268450058201764e-20,7.360855363538028e-28,1.442668249847694e-29,2.0440126879659067e-24,9.456365980555812e-31,2.2265042391682773e-31,9.441842832312398e-31,5.623050787960486e-33,1.2025800448957895e-40,1.2362618775061155e-37,7.481977770250242e-45,3.0415524709809505e-32,9.837702523298536e-42,3.882122951450283e-41,5.750524841191436e-49,2.2093038978073606e-48,1.9813299892200652e-37,1.2199856981415672e-40,2.7119877670846313e-45,1.0240922105479254e-44,1.364138440685924e-24,2.5204580996982613e-28,2.0799233659639242e-49,8.008485503926322e-49,1.7583369326188542e-30,1.7852186686095765e-28,7.586968579911763e-45,1.551544193964174e-41,1.4943223263417585e-45,1.9790210279742508e-45,1.8334804972225343e-40,3.872545839312901e-31,1.138055857092426e-28,2.0525726117245007e-49,6.3734368465188736e-49,7.45033141070657e-24,2.407370153671096e-25,5.887442117912435e-35,7.121154424080171e-35,1.0051904300960783e-32
6.24604971676868e-14,0.11224537200188457,0.9,0.0,0.0,0.0,0.0,0.09999999998321031,4.30002260483425e-12,4.285076586097977e-12,2.9710694696484665e-12,2.971070585929585e-12,2.573308377340047e-12,2.5733364446638966e-12,2.5732654931014416e-12,2.5732655719873927e-12,2.2944922121069276e-12,2.2945241769695508e-12,2.0774731771891507e-12,2.0774739889878547e-12,1.4889670837953006e-14,5.2595615270349776e-17,2.2310546746569623e-17,4.834716039648187e-18,3.5762797557011023e-17,8.611392381437277e-22,4.6018015536120646e-18,1.9132522272831805e-18,3.5578652219900093e-19,1.0846826367765059e-18,1.5278178977653768e-21,1.1243791221108e-19,5.0068271393766036e-20,7.550976651489483e-20,5.553496291244314e-20,7.343041657587516e-20,8.540546549799826e-27,2.1313264832491528e-18,3.17659007901369e-17,1.0153904181856735e-24,1.676855293397316e-20,1.418368211515273e-19,3.2450479851333954e-27,1.971359063719308e-20,5.711818028468023e-20,2.296829670445519e-27,3.4450545462061615e-29,4.453628638974368e-24,1.0559931751046921e-30,7.030920497556751e-31,1.0511466651486341e-30,1.266636142540841e-32,4.17308004390577e-40,5.042707801868594e-37,4.582058537707996e-44,1.0229649156203831e-31,4.861343287769472e-41,1.9950448125200974e-40,4.2016896895647174e-48,1.7041830335665518e-47,1.2712314242414347e-36,4.584466543266625e-40,2.0950241543504341e-44,5.697953194621216e-44,2.9722740564799294e-24,9.383034417643637e-28,1.6003849657042066e-48,6.507046187698528e-48,5.9241156356326054e-30,6.730592973152132e-28,7.692427894924821e-44,7.769671369304736e-41,1.0857832544796044e-44,2.4446139172566964e-44,6.078491695088748e-40,9.853774002004363e-31,4.23669700249489e-28,1.7310408307082423e-48,6.099486633542187e-48,1.6006721145636303e-23,7.511821217406537e-25,1.7428899783456423e-34,2.2497426267384544e-34,4.603603049034062e-32
8.328141596167535e-14,0.11224537200251282,0.9,0.0,0.0,0.0,0.0,0.09999999997761354,5.7334158150699545e-12,5.711974602735418e-12,3.961461431960681e-12,3.961463531609421e-12,3.4310944882047226e-12,3.4311464452720286e-12,3.4310513803771053e-12,3.4310515267484697e-12,3.0593506134774563e-12,3.0593940705490686e-12,2.7699890398161253e-12,2.7699905667792875e-12,2.1336546825023593e-14,9.726497488499133e-17,4.1273976125197646e-17,8.943917172718174e-18,4.90839482022623e-17,2.2354624009392264e-21,8.51333969542903e-18,3.947798662497038e-18,6.582542255555079e-19,2.0054715847911854e-18,3.9642895685292155e-21,1.5712565792249652e-19,6.675790446249903e-20,1.0532453089287207e-19,7.772380458113535e-20,1.0326090935087116e-19,1.716250288653521e-26,2.1249567493130048e-18,4.307175545137176e-17,1.9186739311724785e-24,2.27048364237415e-20,2.707370217601201e-19,6.746870303468516e-27,2.758331228549478e-20,1.14566064810587e-19,5.5490538008559385e-27,6.942458590242464e-29,8.239828636159681e-24,1.1725603697987859e-30,1.8253483657509126e-30,1.1597734318817835e-30,2.2425892542888494e-32,1.057107118355409e-39,1.4275629455658255e-36,1.795865433027318e-43,2.769002654739129e-31,1.669925549391193e-40,7.036855574238503e-40,1.972337959814387e-47,8.220745233944286e-47,5.320840073038126e-36,1.2242475489180187e-39,1.0257756808039188e-43,2.1692765875989777e-43,5.499117713481664e-24,2.729939112966329e-27,7.739584947556545e-48,3.2307091881649175e-47,1.6195535480435525e-29,1.9878979647811412e-27,4.352213116967755e-43,2.795696286970863e-40,4.707119201223731e-44,1.526173303676422e-43,1.4982146577330647e-39,2.0342588974624734e-30,1.2326422713132037e-27,8.836666481924401e-48,3.3146799790200865e-47,2.9083423313364134e-23,1.9212379840148873e-24,3.95799788138687e-34,5.840800044882897e-34,1.653806444014333e-31
1.0410233475566391e-13,0.11224537200314098,0.9,0.0,0.0,0.0,0.0,0.09999999997201676,7.16680920414928e-12,7.138875605710219e-12,4.951853270731211e-12,4.951856571849438e-12,4.288875513277925e-12,4.288956504384731e-12,4.288837160672324e-12,4.288837389077554e-12,3.824209014795671e-12,3.82426400123854e-12,3.4625048160693637e-12,3.46250721692909e-12,2.77701315466295e-14,1.5153154183398953e-16,6.43154362617275e-17,1.3936682194051743e-17,6.293664443189458e-17,4.26755623104942e-21,1.3266317893426878e-17,6.512068312253901e-18,1.025799272686575e-18,3.123617470434297e-18,7.56549131577904e-21,2.016398715796207e-19,8.344746538538146e-20,1.3502597971209806e-19,9.98254591994646e-20,1.3297361572000397e-19,2.7906057187823397e-26,2.1245236533024284e-18,5.437167365577455e-17,3.0406638447539986e-24,2.8638769809460986e-20,4.286502758302908e-19,1.1150979042486046e-26,3.542216049723728e-20,1.8609820973396044e-19,9.942264831880206e-27,1.1346605182274702e-28,1.2840647462390252e-23,1.2968986687229387e-30,3.4848586957624056e-30,1.2723709115369553e-30,3.582422870992617e-32,2.100859039483565e-39,2.961361499740377e-36,4.465153562652179e-43,5.388881461167755e-31,3.89465351256959e-40,1.651344240650133e-39,5.413093204836562e-47,2.2753283196108226e-46,1.2988278806267135e-35,2.4910727313604592e-39,2.77225134031017e-43,5.153817691149936e-43,8.569623635247753e-24,5.48832012689122e-27,2.1499053879269502e-47,9.049530862917972e-47,3.173820028537291e-29,4.036912831510491e-27,1.2474306827463427e-42,6.401105405306333e-40,1.2185208698038999e-43,4.558606864882239e-43,2.935231819124177e-39,3.356418388177244e-30,2.478126839740006e-27,2.506609782244672e-47,9.604317210545732e-47,4.468690201409055e-23,3.629895653418487e-24,6.9829944557520254e-34,1.1149518321282381e-33,3.759553208081915e-31
1.45744172343641e-13,0.11224537200439744,0.9,0.0,0.0,0.0,0.0,0.09999999996082323,1.0033596914783206e-11,9.992637574475229e-12,6.9326363035877074e-12,6.932643145246296e-12,6.004411033749299e-12,6.004576927379952e-12,6.0044081634909244e-12,6.0044086313925865e-12,5.353925817159103e-12,5.354004086954167e-12,4.847535917846884e-12,4.847540894423312e-12,4.062359356279356e-14,3.1011986500702177e-16,1.3167001077393166e-16,2.853054660132652e-17,9.341652329803188e-17,1.3356896562686996e-20,2.7163187892495364e-17,1.4401186504208325e-17,2.10048631592214e-18,6.3864810221434765e-18,2.3651450380310735e-20,2.905573037554504e-19,1.1682661493181192e-19,1.943598115640716e-19,1.4397090499105943e-19,1.9231209301359796e-19,6.044261705534121e-26,2.123800434153454e-18,7.697136815026295e-17,6.5386272239506776e-24,4.050668297518033e-20,8.958650158298188e-19,2.4653861630949791e-26,5.10794878529979e-20,4.025184952082018e-19,2.4892338657705732e-26,2.487849160426238e-28,2.629325934982848e-23,1.5893353875028207e-30,1.0909640442064228e-29,1.5123613091218515e-30,6.90680066328082e-32,6.163549352234991e-39,9.466205418821085e-36,2.214216534275048e-42,1.738831562563151e-30,1.769930080711313e-39,7.667093061470704e-39,3.875718289222952e-46,1.6729523763731927e-45,6.941040445360753e-35,7.600540362612728e-39,2.094342007060299e-42,2.5177515124654162e-42,1.754766043215649e-23,1.8401821800103582e-26,1.5788904766762228e-46,6.8196576689987985e-46,1.041199040983485e-28,1.4047364699823073e-26,1.0837338223957118e-41,3.0019138723639484e-39,6.5825573463152245e-43,4.3911384088211894e-42,8.449989392782001e-39,7.424881490889447e-30,8.308926491813004e-27,1.9358700126022164e-46,7.913719678677132e-46,8.798060867960138e-23,1.0957244125265285e-23,1.70139455679268e-33,3.486974877298413e-33,1.8202996321663157e-30
2.2902784751959524e-13,0.11224537200691029,0.9,0.0,0.0,0.0,0.0,0.09999999993843617,1.576717570822808e-11,1.569997592746327e-11,1.0894200037647168e-11,1.089421807451201e-11,9.435386191755293e-12,9.435818875374165e-12,9.435548155158514e-12,9.435549371514846e-12,8.413359420898615e-12,8.413485068826032e-12,7.617596491234521e-12,7.617609613447335e-12,6.63219103699783e-14,8.0814776260337365e-16,3.432510025564721e-16,7.436865995577048e-17,1.6443818845231138e-16,6.0742035673213e-20,7.083752390456477e-17,4.0160669718938386e-17,5.4780938981674796e-18,1.66022584422329e-17,1.0728537221806842e-19,4.683303726238437e-19,1.8358782337464637e-19,3.1298856095001595e-19,2.3222980138036704e-19,3.1094150460663904e-19,1.6546866040352573e-25,2.1237369087646396e-18,1.2216937883829832e-16,1.8853338607086452e-23,6.424197162916737e-20,2.3778269808687908e-18,6.86330042552303e-26,8.238286805421624e-20,1.1006062009968045e-18,7.737682786549327e-26,6.902109699268513e-28,6.857315161346363e-23,2.4279152380257104e-30,4.9637483295309686e-29,2.0785361802533203e-30,1.706129946074783e-31,2.572049422949936e-38,4.224556593615183e-35,1.649050837805272e-41,8.108670366372918e-30,1.26409874781623e-38,5.562911043899644e-38,4.595800762929924e-45,2.0205305567008082e-44,5.670470019080878e-34,3.2717998796774767e-38,2.681340975176071e-41,1.8973693647859154e-41,4.576451276685936e-23,8.484166111842979e-26,1.905241840770264e-45,8.376636078555518e-45,4.937189911738486e-28,6.985998484620871e-26,1.5154955814225862e-40,2.223066328745567e-38,5.216637588719153e-42,6.604085266256663e-41,3.470437966530536e-38,2.071098909384489e-29,3.8308333445531256e-26,2.4160915320725842e-45,1.0311652477523918e-44,2.1180314127742955e-22,4.6236732369217236e-23,5.428454076643118e-33,1.582232938329283e-32,1.400330165595795e-29
3.1231152269554946e-13,0.11224537200942315,0.9,0.0,0.0,0.0,0.0,0.0999999999160491,2.1500757873792777e-11,2.1407122256692917e-11,1.4855761440054464e-11,1.485579478614933e-11,1.2866265532108861e-11,1.2867061925328225e-11,1.2866686136049812e-11,1.2866688367130052e-11,1.1472793023650774e-11,1.1472966862449836e-11,1.0387655434455714e-11,1.0387679696477208e-11,9.20182381946572e-14,1.4868487707377511e-15,6.316441137293981e-16,1.3684106318644854e-16,2.4555006273428425e-16,1.479324261254345e-19,1.303922732540925e-16,7.590062720802051e-17,1.008393537058043e-17,3.0486301934828786e-17,2.6086019650880914e-19,6.460971401257888e-19,2.503546499643398e-19,4.316134551251129e-19,3.2048534378670127e-19,4.295655283049292e-19,3.104460272220462e-25,2.1237354804827528e-18,1.6736733279690176e-16,3.7242486416892863e-23,8.797724816980216e-20,4.407321150775198e-18,1.295845629506888e-25,1.1368507118105223e-19,2.063931074655604e-18,1.525120271281876e-25,1.3024113632392455e-27,1.2622772184700388e-22,3.610686602428676e-30,1.209267081631594e-28,2.7615651461462814e-30,3.172945730777873e-31,6.286472465278543e-38,1.0573866336404785e-34,5.008360851672282e-41,1.9915217206912847e-29,3.8936237098161193e-38,1.7217981563249854e-37,1.609089885447213e-44,7.109176379168488e-44,1.8036999221279685e-33,8.084341616791013e-38,1.0001062740839798e-40,5.85414162041207e-41,8.424214743761032e-23,2.0325963957694105e-25,6.691628659508481e-45,2.956028442928298e-44,1.2198665294367691e-27,1.7530398803128809e-25,5.754451540970049e-40,6.873411707144878e-38,1.6114509051892849e-41,2.5529203212792958e-40,8.433868308287726e-38,3.91458788108711e-29,9.177729367011203e-26,8.538291625444973e-45,3.684724938260327e-44,3.67547294400103e-22,1.0745811171413333e-22,1.1500475423786064e-32,3.8475419232723804e-32,4.230758038963952e-29
3.955951978715037e-13,0.11224537201193602,0.9,0.0,0.0,0.0,0.0,0.09999999989366204,2.7234343411469837e-11,2.7114075782554213e-11,1.8817320510810976e-11,1.8817373280089438e-11,1.6297049120042916e-11,1.6298306077235562e-11,1.6297822109338175e-11,1.6297825618238964e-11,1.4532226625415577e-11,1.4532449467884901e-11,1.315771274751142e-11,1.3157751143508812e-11,1.1771353515659448e-13,2.3460448934200328e-15,9.967896671186962e-16,2.1593167705406535e-16,3.3678070063945523e-16,2.855166156786174e-19,2.0582725285176739e-16,1.216206585518455e-16,1.5918011127550603e-17,4.8016955849790384e-17,5.027457316095511e-19,8.238633491714081e-19,3.1712981050966076e-19,5.50238010578915e-19,4.087405693445926e-19,5.481889712913974e-19,4.95374556069432e-25,2.1237368730415758e-18,2.1256529006015048e-16,6.246386089061478e-23,1.11712534441543e-19,6.984347749085656e-18,2.075084444547124e-25,1.4498716376582406e-19,3.292492180151195e-18,2.5031389805068395e-25,2.0853792088155346e-27,1.9925697955330864e-22,5.228031220783084e-30,2.334604208433141e-28,3.592511707227313e-30,5.091217033892073e-31,1.2621456707430644e-37,2.155855754948823e-34,1.3019175878704282e-40,3.8625228839339605e-29,9.482177793450085e-38,4.205598502479243e-37,5.111138264522615e-44,2.262683407343053e-43,4.310386590822809e-33,1.6346302705217284e-37,2.863573626158173e-40,1.427312970100823e-40,1.329805680615583e-22,3.8339758633752085e-25,2.1372208761082265e-44,9.459671066029775e-44,2.3741713763110854e-27,3.442033169019249e-25,1.6720575591022033e-39,1.6146307013695943e-37,4.2506284506337765e-41,7.526555119750593e-40,1.6869173932344775e-37,6.272934396521521e-29,1.7311450981180769e-25,2.7531903576610156e-44,1.1916116078155382e-43,5.506582526882858e-22,1.9917979843495732e-22,2.053723390684249e-32,7.415657586124175e-32,9.475436447560785e-29
