Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137)
1.17142005728636e-06,0.11235015139231028,0.9,0.0,0.0,0.0,0.0,0.0996357911191002,0.000150784339320945,2.4496659329662004e-06,1.5245425121156277e-05,2.8110032961592037e-05,8.599285477687398e-07,3.156931794188593e-05,3.4669543494402017e-06,6.287968664477203e-06,4.348761503425689e-05,0.000155309013998706,4.695950616067283e-06,3.371782659017517e-05,1.102943550498258e-08,8.173276399725874e-08,2.5758746961805638e-08,4.462218994605467e-09,7.999334108599853e-05,3.9211329742509855e-05,0.0003762934904993749,5.831823159128688e-05,9.501124030125294e-05,6.397802654315978e-10,4.255394756415488e-05,4.653601036689315e-12,8.830983564740589e-08,8.378720670002242e-13,1.0693478500111553e-12,1.0864105754465949e-12,3.076331447043776e-12,2.802572578137222e-13,9.342294720099414e-06,4.9912536600222304e-05,1.6841855197596177e-13,3.5059715412050785e-05,1.081806780161826e-12,3.810156759319887e-13,2.6969050075474792e-05,2.294711062765507e-12,1.0037638308983756e-15,5.835317901130411e-06,2.0947462206646286e-16,1.8610782446991072e-06,1.1512320060892516e-16,3.0106338953702144e-17,6.99864689675376e-18,8.517419788149385e-16,5.624586973008232e-16,1.136509506757541e-06,4.801959036288795e-17
1.1889821058413849e-06,0.11235209547219663,0.9,0.0,0.0,0.0,0.0,0.09962982579594755,0.0001530574047553357,2.449634173850975e-06,1.5344133595045234e-05,2.82444465660004e-05,8.598920021534495e-07,3.179650648827218e-05,3.466818200858355e-06,6.287853665283838e-06,4.415014650829656e-05,0.0001587170743362099,4.6958730464304385e-06,3.396419854052927e-05,1.1029292988021172e-08,8.173170440931025e-08,2.5757652301654227e-08,4.462219698483915e-09,8.046504161946919e-05,3.980908894255463e-05,0.0003843774128680249,5.921892782636297e-05,9.730941735024392e-05,6.397888358042947e-10,4.3231661543584934e-05,4.72338925760232e-12,8.882415964729042e-08,8.418135064322497e-13,1.0770783125456376e-12,1.094144471303096e-12,3.150500067267851e-12,2.8188889354902514e-13,9.419365221940312e-06,5.117920835551229e-05,1.692239145794573e-13,3.5855601305664963e-05,1.1062793520174915e-12,3.8379974927852806e-13,2.7650900305373043e-05,2.3525459755818442e-12,1.0192664123323128e-15,6.071267514586263e-06,2.128102239658944e-16,1.9533881501416445e-06,1.1687835209285086e-16,3.123025334885995e-17,7.314461049919888e-18,8.779207677817699e-16,5.849463784941766e-16,1.1915816002324581e-06,4.9518716885238753e-17
1.2047879495409073e-06,0.11235384932131798,0.9,0.0,0.0,0.0,0.0,0.09962445111532554,0.0001550989052774796,2.44960529131803e-06,1.5430647706316004e-05,2.83620683182245e-05,8.598590378083395e-07,3.199676422995857e-05,3.4666954472405035e-06,6.287728977646863e-06,4.4746601225576636e-05,0.00016179795669213823,4.695788800868139e-06,3.418168131021642e-05,1.1029162691205816e-08,8.173074080037001e-08,2.5756664880047197e-08,4.4622195632382186e-09,8.087430228240569e-05,4.0347040167146056e-05,0.0003916850691324749,6.002949628291725e-05,9.938989074927956e-05,6.39796530395007e-10,4.384157609216325e-05,4.786057549197838e-12,8.927011204378237e-08,8.45260398515999e-13,1.083899766000876e-12,1.1009589320367517e-12,3.2176338715454422e-12,2.833036982656282e-13,9.486605823176614e-06,5.2325474435432155e-05,1.6992866851478276e-13,3.657459831759436e-05,1.1283846048288768e-12,3.8625736549842385e-13,2.8268718342937303e-05,2.4049428090433843e-12,1.033217200833521e-15,6.287831349797395e-06,2.1581198155046062e-16,2.0388264656094e-06,1.1845744104468778e-16,3.226060468886103e-17,7.605843430768317e-18,9.017931076230343e-16,6.056238083724226e-16,1.2424845102350674e-06,5.088647626836367e-17
1.2205937932404297e-06,0.112355606999591,0.9,0.0,0.0,0.0,0.0,0.09961907106652002,0.00015713638366037438,2.4495761008677848e-06,1.551498287360288e-05,2.8476601050821456e-05,8.598260022773509e-07,3.219305825436806e-05,3.466572473326428e-06,6.287586394594311e-06,4.534321574026906e-05,0.00016489137784511088,4.695692347141721e-06,3.439521099165484e-05,1.1029030937200942e-08,8.172976693779867e-08,2.5755675282015942e-08,4.46221864536098e-09,8.12693096414937e-05,4.0884960999511674e-05,0.0003990223880194257,6.084000964289857e-05,0.00010148154571973047,6.398041359984235e-10,4.445146404722939e-05,4.848592555922792e-12,8.9700255354098e-08,8.486146909973879e-13,1.090594822856385e-12,1.107635965854078e-12,3.285119988171352e-12,2.8466837795438876e-13,9.551862294242585e-06,5.3477461425113874e-05,1.706149159486298e-13,3.729606526921654e-05,1.150562868412976e-12,3.886703122428807e-13,2.8890393701912196e-05,2.4576602552214375e-12,1.047166982505349e-15,6.508367991667712e-06,2.1881358089093445e-16,2.1265136321856258e-06,1.2003640109466444e-16,3.3308775989738934e-17,7.904034779715293e-18,9.259596825750657e-16,6.267119754938973e-16,1.294660065946613e-06,5.2271497095105466e-17
1.2363996369399521e-06,0.11235736838530265,0.9,0.0,0.0,0.0,0.0,0.09961368585054997,0.0001591698530117222,2.4495465791646108e-06,1.559716107876198e-05,2.8588124671974894e-05,8.597928937915249e-07,3.238541485052973e-05,3.466449267922671e-06,6.287427790303856e-06,4.593998298767806e-05,0.0001679969856423904,4.695584946069504e-06,3.4604858671828387e-05,1.1028898824812702e-08,8.172878200356358e-08,2.575468360339097e-08,4.4622168769733475e-09,8.165026868386218e-05,4.1422851418052724e-05,0.0004063886325937692,6.165046790815593e-05,0.00010358410055293409,6.398114899556125e-10,4.50613253735333e-05,4.9109946932624545e-12,9.011481930049004e-08,8.518786635303397e-13,1.0971657641321245e-12,1.1141764764492747e-12,3.3529492336185056e-12,2.8598355562571557e-13,9.615160716820483e-06,5.463496882414963e-05,1.7128313441792915e-13,3.801991997461021e-05,1.1728115992988978e-12,3.910393980191006e-13,2.9515853513096694e-05,2.5106920501866125e-12,1.061116676795816e-15,6.732862086620667e-06,2.2181526734965133e-16,2.2164619328319183e-06,1.2161600376557186e-16,3.4374741055700097e-17,8.209070797613249e-18,9.504237355770873e-16,6.482003445206853e-16,1.34811265070195e-06,5.367316708142653e-17
1.2522054806394745e-06,0.11235913335859452,0.9,0.0,0.0,0.0,0.0,0.09960829566548557,0.0001611993277592366,2.449516706533685e-06,1.5677204740091796e-05,2.869671702281626e-05,8.597597108910582e-07,3.257386097974459e-05,3.4663258201164783e-06,6.2872548423897675e-06,4.653689589471946e-05,0.00017111443422076906,4.695467726221812e-06,3.481069415858705e-05,1.1028764331100876e-08,8.172778535392144e-08,2.575368969373341e-08,4.462214226201838e-09,8.201738409565936e-05,4.196071140252089e-05,0.00041378307387693325,6.2460871084434e-05,0.00010569727617021609,6.39818809008694e-10,4.5671160034944136e-05,4.973264449042448e-12,9.051403323330944e-08,8.550548239640023e-13,1.1036148318918378e-12,1.1205814683125185e-12,3.421112465842853e-12,2.8725011064688463e-13,9.676527208598582e-06,5.5797799046506134e-05,1.71933792272836e-13,3.874608248426485e-05,1.1951282992518937e-12,3.933654030876514e-13,3.014502617026584e-05,2.564032016193864e-12,1.0750647969162643e-15,6.9612973034137915e-06,2.2481665679884345e-16,2.3086828198362016e-06,1.2319497897989105e-16,3.5458483290210846e-17,8.52096736243855e-18,9.751804779256653e-16,6.701086134309599e-16,1.4028461897558322e-06,5.5092309144272954e-17
1.268011324338997e-06,0.11236090180145933,0.9,0.0,0.0,0.0,0.0,0.09960290070645354,0.00016322482357830116,2.4494864617134566e-06,1.5755136668268537e-05,2.8802453931297417e-05,8.597264521975656e-07,3.275842427763458e-05,3.4662021193767976e-06,6.287069053307867e-06,4.713394738702433e-05,0.00017424338392440746,4.6953416983450304e-06,3.5012786003793725e-05,1.102862774490153e-08,8.172677632935935e-08,2.5752693395599787e-08,4.462210655674223e-09,8.237086020711265e-05,4.2498540934020794e-05,0.00042120499089043996,6.327121918126881e-05,0.00010782079616268537,6.39826059884519e-10,4.6280967995006075e-05,5.0354023350895475e-12,9.089812605427606e-08,8.581454487130645e-13,1.1099442257905403e-12,1.126851915863389e-12,3.489600667096873e-12,2.884687576976886e-13,9.73598790738528e-06,5.6965757415372575e-05,1.7256734343726322e-13,3.947447502657564e-05,1.217510555141512e-12,3.956491040295162e-13,3.077784130744325e-05,2.6176741006623976e-12,1.0890116491853023e-15,7.193656369321129e-06,2.2781781483683035e-16,2.4031869208958412e-06,1.2477361123386979e-16,3.655998329389307e-17,8.83975360672182e-18,1.000226838475314e-15,6.924334127208322e-16,1.4588641580210995e-06,5.652872314788663e-17
1.28213383970305e-06,0.11236248474465006,0.9,0.0,0.0,0.0,0.0,0.0995980764310719,0.00016503125119763458,2.4494591057509796e-06,1.5823001349925133e-05,2.8894574650291813e-05,8.596966701405027e-07,3.292007002647548e-05,3.466091370550853e-06,6.286893288901769e-06,4.766752413385727e-05,0.00017704855608433986,4.695222382067968e-06,3.519024311836925e-05,1.1028504856941446e-08,8.172586367006526e-08,2.5751801306099182e-08,4.462206631927632e-09,8.267531959950172e-05,4.2979065641742235e-05,0.00042785913136627343,6.399521831700335e-05,0.00010972668762372354,6.398323400206648e-10,4.682580855927271e-05,5.090811393199856e-12,9.12287079301709e-08,8.608362657389876e-13,1.1155000654956724e-12,1.1323415361211005e-12,3.5510624713383758e-12,2.895175893640582e-13,9.787525200348843e-06,5.8013509251336035e-05,1.7311931057745578e-13,4.012711815064262e-05,1.237562637823534e-12,3.976544292372209e-13,3.134628619874613e-05,2.6658540015056176e-12,1.1014728445827764e-15,7.404573558834496e-06,2.30499359882856e-16,2.4895657388594342e-06,1.2618445922994125e-16,3.75591662748447e-17,9.13044227089968e-18,1.0228544201352662e-15,7.127241474323041e-16,1.5100052003520853e-06,5.782625504170788e-17
1.2962563550671032e-06,0.11236407028334312,0.9,0.0,0.0,0.0,0.0,0.09959324863301947,0.00016683452849969231,2.449431422505837e-06,1.588921537394285e-05,2.8984526145067702e-05,8.596668252857934e-07,3.307865917254785e-05,3.4659804046328996e-06,6.286709211790367e-06,4.820120084072194e-05,0.00017986240989401031,4.695097338408968e-06,3.53648124880815e-05,1.102838035158813e-08,8.172494005136974e-08,2.5750907440769294e-08,4.462201787377333e-09,8.296919812184586e-05,4.3459566011910476e-05,0.000434534134490594,6.471917350289875e-05,0.00011164042550490214,6.39838501480319e-10,4.7370627750545036e-05,5.1461160142088e-12,9.154756285870434e-08,8.634620557167094e-13,1.1209636052960664e-12,1.1377252670497156e-12,3.6127702713656656e-12,2.9052922705592806e-13,9.837580536352152e-06,5.906506711997103e-05,1.7365828196109069e-13,4.078142861522222e-05,1.257663550988113e-12,3.996271226959928e-13,3.1917535298087316e-05,2.7142661714716697e-12,1.1139331591065913e-15,7.618595262379435e-06,2.3318077250550544e-16,2.577781634916501e-06,1.2759511306873887e-16,3.857247693564974e-17,9.426666954023367e-18,1.0457163633794137e-15,7.333471858485453e-16,1.5621759526706945e-06,5.913737928346057e-17
1.3103788704311563e-06,0.11236565833706269,0.9,0.0,0.0,0.0,0.0,0.09958841744554696,0.00016863466894661484,2.4494033986553876e-06,1.5953795659583637e-05,2.9072358624040256e-05,8.596369170083626e-07,3.3234212766484295e-05,3.465869214799332e-06,6.286517604226017e-06,4.873497248403628e-05,0.00018268471533680134,4.694967093678124e-06,3.553654055393654e-05,1.1028253862598727e-08,8.172400514585912e-08,2.5750011466068738e-08,4.4621961221814695e-09,8.32526405935863e-05,4.3940042033659596e-05,0.00044122950234229473,6.544308475304408e-05,0.00011356181819636968,6.398446210000607e-10,4.791542554173768e-05,5.2013166481540725e-12,9.185485298769413e-08,8.660244229215741e-13,1.1263363351780197e-12,1.1430038681275606e-12,3.674717812270177e-12,2.915042515395749e-13,9.886172548495865e-06,6.012029802287879e-05,1.741845587175002e-13,4.143735514116533e-05,1.277811698719351e-12,4.0156770834496027e-13,3.249154084015335e-05,2.762906499757013e-12,1.1263923811111807e-15,7.835707388029377e-06,2.358619676903966e-16,2.6678405479578824e-06,1.290054437638998e-16,3.959990769608503e-17,9.728443376204811e-18,1.0688047952695592e-15,7.543049919900257e-16,1.6153780128846292e-06,6.046225601488252e-17
1.3245013857952094e-06,0.1123672488264854,0.9,0.0,0.0,0.0,0.0,0.09958358300004681,0.00017043168664652224,2.44937502010687e-06,1.6016759288481776e-05,2.915812113366233e-05,8.596069443210631e-07,3.338675226655297e-05,3.465757794482248e-06,6.286319175172506e-06,4.9268834054741156e-05,0.00018551524616050176,4.694832124913566e-06,3.5705473009631095e-05,1.1028126404254653e-08,8.172305845437244e-08,2.5749113467071514e-08,4.462189592713706e-09,8.35257914767217e-05,4.4420493696951794e-05,0.00044794474219296955,6.61669520837e-05,0.00011549067587992316,6.398505571679353e-10,4.846020190566573e-05,5.256413737578141e-12,9.215074001827082e-08,8.685247327630311e-13,1.1316197210191826e-12,1.1481780707525854e-12,3.736898918969386e-12,2.924430816979705e-13,9.933319851434046e-06,6.117907079839966e-05,1.7469843360611642e-13,4.2094847705068874e-05,1.2980055371852779e-12,4.034767072024324e-13,3.306825579791408e-05,2.8117709492931196e-12,1.138851334255886e-15,8.055895328062664e-06,2.3854316475702113e-16,2.7597479100411323e-06,1.3041614299653815e-16,4.0641430502167486e-17,1.0035792066081217e-17,1.0921227469745944e-15,7.755876513770758e-16,1.6696127117982592e-06,6.180035037871236e-17
1.3386239011592625e-06,0.11236884167343143,0.9,0.0,0.0,0.0,0.0,0.0995787454260586,0.00017222559632186529,2.4493462753254494e-06,1.607812348664512e-05,2.9241861585630308e-05,8.595769059104456e-07,3.353629952993886e-05,3.465646137311643e-06,6.286114567534221e-06,4.9802780561641996e-05,0.00018835377983302464,4.69469286474666e-06,3.5871654813684405e-05,1.1027996962549324e-08,8.172209938298939e-08,2.5748213906489543e-08,4.462182127015808e-09,8.378879484527211e-05,4.490092099255195e-05,0.00045467936652675967,6.689077551324194e-05,0.00011742681054896387,6.398563288624949e-10,4.9004956814737996e-05,5.311407741653647e-12,9.243538517438074e-08,8.709643813654996e-13,1.1368152078377537e-12,1.1532486579994191e-12,3.799307445501349e-12,2.933462257006717e-13,9.979041034963695e-06,6.224125611670303e-05,1.7520019466983944e-13,4.2753857509439557e-05,1.318243548084376e-12,4.0535462210187986e-13,3.364763387072627e-05,2.8608555298620976e-12,1.1513092357795312e-15,8.279143978331463e-06,2.412242175282787e-16,2.8535086514007923e-06,1.3182644519515437e-16,4.169700088722748e-17,1.0348717018108685e-17,1.1156800361769038e-15,7.972065945196409e-16,1.724881117976514e-06,6.315195774385529e-17
1.3527464165233156e-06,0.11237043680086042,0.9,0.0,0.0,0.0,0.0,0.09957390485127462,0.0001740164132809446,2.44931715173968e-06,1.613790560892331e-05,2.9323626782743386e-05,8.595468015390307e-07,3.3682876801208665e-05,3.465534237129312e-06,6.285904363812123e-06,5.0336807034470204e-05,0.0001912000974990781,4.6945497052061076e-06,3.603513020115485e-05,1.1027865583691571e-08,8.172112774417045e-08,2.574731218800906e-08,4.4621737527580944e-09,8.404179435570038e-05,4.53813239119203e-05,0.0004614328930574792,6.761455506210542e-05,0.00011937003602684174,6.398620163362552e-10,4.954969024105538e-05,5.366299177994866e-12,9.270894922093945e-08,8.733449091125614e-13,1.1419242136100512e-12,1.1582164275342072e-12,3.861937325028946e-12,2.942142736304058e-13,1.0023354658462265e-05,6.33067264740857e-05,1.7569012221419113e-13,4.341433695422344e-05,1.3385242516398545e-12,4.0720195441543037e-13,3.42296294728496e-05,2.910156323355441e-12,1.1637662139664181e-15,8.505437757098956e-06,2.439050960949436e-16,2.9491272060423255e-06,1.3323656787174326e-16,4.2766620590173444e-17,1.0667235996927474e-17,1.1394624536505615e-15,8.191591621137849e-16,1.781184042761197e-06,6.451711598193212e-17
1.3668689318873687e-06,0.11237203413286158,0.9,0.0,0.0,0.0,0.0,0.09956906140154656,0.00017580415338771786,2.4492876368657977e-06,1.6196123122805285e-05,2.940346244640786e-05,8.595166303707353e-07,3.3826506699790346e-05,3.465422088023739e-06,6.285689091998123e-06,5.08709085270939e-05,0.00019405398393361887,4.694403001683113e-06,3.6195942696160426e-05,1.1027732908923691e-08,8.172014309482074e-08,2.5746408374653286e-08,4.4621644326269076e-09,8.4284933215755e-05,4.586170244731549e-05,0.0004682048447454712,6.833829075272559e-05,0.00012132016798564134,6.398675203244568e-10,5.009440215663067e-05,5.421088546446069e-12,9.297159237006035e-08,8.756676098656465e-13,1.1469481348293375e-12,1.1630821589932261e-12,3.92478255991408e-12,2.9504766671608127e-13,1.0066279245000976e-05,6.437535618650998e-05,1.7616848946439273e-13,4.407623960650749e-05,1.3588462133707896e-12,4.0901919892406077e-13,3.481419772117676e-05,2.9596694757818433e-12,1.1762227987053488e-15,8.734760625174587e-06,2.465859458437125e-16,3.046607517963648e-06,1.3464694829891655e-16,4.385025856178178e-17,1.0991364501234484e-17,1.163472727056882e-15,8.414390749253721e-16,1.838522045716604e-06,6.589545992149629e-17
1.3809914472514218e-06,0.112373633594659,0.9,0.0,0.0,0.0,0.0,0.09956421520089145,0.00017758883303548042,2.449257719784868e-06,1.6252793594455595e-05,2.9481413240382385e-05,8.594863914574016e-07,3.396721220942985e-05,3.4653096842869723e-06,6.285469230735922e-06,5.140508012030006e-05,0.00019691522750142228,4.694253076404038e-06,3.635413512271469e-05,1.102759846235409e-08,8.171914496764161e-08,2.5745502686714222e-08,4.462154119365652e-09,8.451835415685614e-05,4.634205659174158e-05,0.0004749947498112112,6.906198260948507e-05,0.00012327702396188457,6.398728425010071e-10,5.0639092533163695e-05,5.475776365527155e-12,9.322347426434007e-08,8.779338008765501e-13,1.1518883467970907e-12,1.1678466673364346e-12,3.98783719752331e-12,2.958469064695394e-13,1.0107833276179467e-05,6.544702138381205e-05,1.766355644558293e-13,4.473952017434451e-05,1.379208026887984e-12,4.108068371972581e-13,3.5401294424614255e-05,3.009391184423016e-12,1.1886786412260976e-15,8.967096103428666e-06,2.492667038657254e-16,3.1459530466086048e-06,1.3605724109266743e-16,4.494787796964192e-17,1.1321109174375735e-17,1.1877154411912612e-15,8.640515349116207e-16,1.8968954393787917e-06,6.72870982923059e-17
1.395113962615475e-06,0.11237523511256964,0.9,0.0,0.0,0.0,0.0,0.09955936637149705,0.00017937046912587458,2.449227389975559e-06,1.630793467766419e-05,2.955752279047341e-05,8.594560843383049e-07,3.410501666829341e-05,3.4651970204135326e-06,6.285245213169318e-06,5.193931692398405e-05,0.0001997836201231473,4.694100221018645e-06,3.650974961377553e-05,1.102746159222704e-08,8.171813309280144e-08,2.574459488669027e-08,4.4621428119040585e-09,8.474219941136749e-05,4.6822386338896055e-05,0.0004818021417461095,6.97856306586717e-05,0.00012524042336933442,6.398780848735048e-10,5.118376134205331e-05,5.530363192580887e-12,9.346475397397202e-08,8.801449001303169e-13,1.1567462014409554e-12,1.1725107955892366e-12,4.051095346022721e-12,2.966125786116982e-13,1.0148035188113982e-05,6.652160000456778e-05,1.7709160918257582e-13,4.540413448504099e-05,1.3996083163396524e-12,4.1256534306548413e-13,3.599087607521656e-05,3.0593177054037434e-12,1.2011332960988504e-15,9.202427287201738e-06,2.519472308983676e-16,3.2471667717398226e-06,1.3746710674377614e-16,4.605946317778331e-17,1.165647834276211e-17,1.212183536990463e-15,8.87001845921409e-16,1.9563042932995714e-06,6.869231720242277e-17
1.409236477979528e-06,0.1123768386140505,0.9,0.0,0.0,0.0,0.0,0.09955451503372986,0.0001811490790382259,2.4491966359663176e-06,1.6361564098249643e-05,2.9631833713353737e-05,8.594257084838606e-07,3.4239943753586234e-05,3.46508409114146e-06,6.285017432204748e-06,5.2473614080402526e-05,0.00020265895722499822,4.693944700139298e-06,3.666282762457593e-05,1.1027323073169805e-08,8.171710713950963e-08,2.5743684852091584e-08,4.462130493670801e-09,8.495661067902293e-05,4.7302691683196906e-05,0.0004886265593267824,7.050923492841324e-05,0.00012721018751706798,6.398831669714613e-10,5.172840855465407e-05,5.5848495822810075e-12,9.369558994396311e-08,8.823021445744338e-13,1.1615230281391514e-12,1.1770753609364711e-12,4.114551197802028e-12,2.9734513814078397e-13,1.0186903365597745e-05,6.759897178799176e-05,1.7753687813518414e-13,4.6070039453290486e-05,1.4200457515472716e-12,4.1429518885362333e-13,3.658289983512689e-05,3.1094453634688143e-12,1.2135874086670784e-15,9.440736867951584e-06,2.546276810948073e-16,3.3502512008837378e-06,1.3887711726249255e-16,4.718498887017959e-17,1.1997487292468578e-17,1.236875402597315e-15,9.10281703386315e-16,2.016748440191133e-06,7.011073411531417e-17
