Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634)
2.224341408967571e-15,0.11224537200006711,0.9,0.0,0.0,0.0,0.0,0.0999999999994021,1.5313225014705262e-13,1.5306589056388082e-13,1.0580566250688168e-13,1.0580566401949552e-13,9.16415281880682e-14,9.164157402226636e-14,9.163907576693051e-14,9.163907589273971e-14,8.171138995016267e-14,8.171173377945851e-14,7.398293042028563e-14,7.398293153144113e-14,6.626999621698108e-17,8.66287855359124e-20,3.6649756071346325e-20,7.942434652240012e-21,1.2057595315976682e-18,7.730502533583529e-26,7.562048039828654e-21,3.9537142458734055e-22,5.843064330171749e-22,1.784249122651245e-21,1.3728547726022822e-25,6.4641604220841505e-22,1.783064983535557e-21,4.447670677141136e-22,3.1330199482520866e-22,3.916366307313623e-22,2.1435171125610028e-30,8.634013147551606e-19,3.437457031929754e-19,1.6083963238356808e-27,1.9153183886085098e-22,6.895729104742704e-23,2.380640551663514e-31,1.1155431773025923e-22,1.4632205277509565e-23,5.406400669364408e-32,5.143774684831455e-31,7.314515915612852e-27,3.0377674893832386e-31,6.308425005091982e-35,3.0381765820441215e-31,1.5330092766895723e-35,6.828729286952956e-45,1.456288133051422e-42,6.213521917891168e-51,2.6579630604533825e-36,1.3150418933958643e-46,2.7103260164373806e-46,5.186654391632087e-55,1.0395287349334861e-54,2.399737344329992e-43,3.454051888579965e-45
4.4506153473955826e-15,0.1122453720001343,0.9,0.0,0.0,0.0,0.0,0.09999999999880366,3.0639754527677683e-13,3.0615252857867813e-13,2.1170324778239002e-13,2.1170325403223857e-13,1.8336258394692867e-13,1.8336276755442765e-13,1.8335776653945588e-13,1.8335776704497488e-13,1.6349377155008026e-13,1.6349486702728288e-13,1.480301363780186e-13,1.4803014095651278e-13,2.446566055151456e-16,3.466250176537468e-19,1.4669279412115467e-19,3.178996737274598e-20,2.414712342169849e-18,6.188040967229758e-25,3.0265852396898845e-20,2.9355005889871263e-21,2.338748476064471e-21,7.140998655777772e-21,1.0989279400561492e-24,2.3111011865485556e-21,3.567675278981784e-21,1.5847665869611951e-21,1.1230480447140899e-21,1.4144036166617525e-21,1.551142496127486e-29,1.3204114622037884e-18,1.094931358717168e-18,6.4423855328559315e-27,6.02180692899095e-22,4.404546280914594e-22,2.7619987619257605e-30,3.997059436914121e-22,1.0536891308408966e-22,7.487024017991826e-31,8.393586355174409e-31,2.927712602159373e-26,4.722800079432334e-31,5.0505757915191e-34,4.7234072094991845e-31,6.289166866067664e-35,8.99033079535721e-44,3.1999989860602003e-41,2.924673192892595e-49,3.4198426827156797e-35,2.29635035113579e-45,6.273663209818078e-45,1.8218428343377269e-53,4.863446723516972e-53,1.0575762251092218e-41,5.486408329965376e-44
8.903163224251607e-15,0.11224537200026863,0.9,0.0,0.0,0.0,0.0,0.0999999999976068,6.129281432200609e-13,6.120809635388004e-13,4.234984116689769e-13,4.2349843783626727e-13,3.6680442091500514e-13,3.668051565076068e-13,3.667951423280015e-13,3.667951443632321e-13,3.270585347470933e-13,3.27061621723706e-13,2.9612454363424636e-13,2.9612456274255407e-13,8.457292091022011e-16,1.3861940394846227e-18,5.869483111396188e-19,1.2719751822499124e-19,4.845108169898263e-18,4.951837028580822e-24,1.2108956989166062e-19,2.0496942556919506e-20,9.358040271869441e-21,2.8568114054601164e-20,8.792934987726365e-24,7.594935394862968e-21,7.136884561773355e-21,5.18132390625195e-21,3.705288050608325e-21,4.720769775380018e-21,1.0398413343344497e-28,1.7479622258676485e-18,3.0837721927322965e-18,2.584113560419721e-26,1.6706367718873202e-21,2.5012623832135348e-21,2.6439610503005607e-29,1.3179166582709607e-21,7.030401416551169e-22,9.290020850529053e-30,1.4242013382437724e-30,1.171466409366207e-25,6.421072349006974e-31,4.041995609152114e-33,6.421659489689283e-31,2.5479151117945318e-34,1.0368313099426652e-42,5.872085999153769e-40,1.1534450162485143e-47,3.924236358052139e-34,3.8483364765150265e-44,1.2904010365446003e-43,6.127028019625621e-52,2.0214913460748752e-51,3.896625498785528e-40,7.715340544122202e-43
1.3355711101107632e-14,0.11224537200040297,0.9,0.0,0.0,0.0,0.0,0.09999999999640993,9.19458749465851e-13,9.17823229462806e-13,6.352935688911413e-13,6.352936258455519e-13,5.502459833434412e-13,5.502475477196537e-13,5.502325123547021e-13,5.502325166952762e-13,4.906232979412842e-13,4.906286059499502e-13,4.442189462312363e-13,4.4421898776360043e-13,1.6324256583752593e-15,2.944996971622336e-18,1.247364117480651e-18,2.7031508661422013e-19,7.291853165230197e-18,1.4160103108971646e-23,2.573235366283415e-19,5.439401980011604e-20,1.9887739804547307e-20,6.070544540330027e-20,2.5142093563531408e-23,1.421456291941926e-20,1.0706082771375284e-20,9.66771626105235e-21,6.95116882711166e-21,8.917956946357434e-21,2.7025624895284223e-28,1.947957421560369e-18,5.300168579415761e-18,5.503611580895516e-26,2.8497878599809236e-21,6.016346557902924e-21,7.712160405509654e-29,2.4714881564563228e-21,1.8234556716776317e-21,3.0382471012049305e-29,2.1591134604751727e-30,2.4896045178332223e-25,7.3376237278659045e-31,1.1558708640502168e-32,7.33780172817244e-31,5.752033163721328e-34,3.451652079913857e-42,2.2548698388391893e-39,4.922550536125647e-47,1.2540713453823053e-33,1.4759954860797241e-43,5.207126978722021e-43,2.494335764600195e-51,8.688317072734971e-51,1.8449166841370404e-39,2.7476487231565545e-42
1.7808258977963656e-14,0.11224537200053733,0.9,0.0,0.0,0.0,0.0,0.09999999999521307,1.2259893644369823e-12,1.2234239067543973e-12,8.470887194488867e-13,8.47088818348496e-13,7.336872712422407e-13,7.336899414519933e-13,7.3366987661562e-13,7.336698840411073e-13,6.541880611326532e-13,6.541956987284443e-13,5.923133441689884e-13,5.923134162258323e-13,2.560162892307887e-15,5.02276690164417e-18,2.1279310619266788e-18,4.611402047927393e-19,9.757880527473018e-18,2.986872471740783e-23,4.38963291554494e-19,1.0755542330953732e-19,3.392784711118261e-20,1.0354959339808728e-19,5.302992566412678e-23,2.1747148633821717e-20,1.4275270184814868e-20,1.4755530081995144e-20,1.0654510046943572e-20,1.3744539603871413e-20,5.254709685490782e-28,2.0415090823974103e-18,7.623008482407388e-18,9.41045285137168e-26,4.078516015320053e-21,1.1046825100231764e-20,1.611307692936536e-28,3.787076299411621e-21,3.539959515216494e-21,6.95499874073227e-29,3.1641621202389974e-30,4.247185598634142e-25,7.888878198642174e-31,2.4381980319459854e-32,7.888220381759684e-31,1.0246425466652096e-33,8.575053940492561e-42,6.235331021703475e-39,1.8857453943919346e-46,2.8361729511843842e-33,4.198169113792706e-43,1.5197349219617457e-42,1.0092654806399893e-50,3.5308050755457612e-50,5.868142312054086e-39,7.242829195589498e-42
2.6713354731675705e-14,0.112245372000806,0.9,0.0,0.0,0.0,0.0,0.09999999999281933,1.839050615678868e-12,1.8343913964281774e-12,1.2706790049233992e-12,1.2706792144538098e-12,1.1005692027666212e-12,1.1005747353603618e-12,1.100544591597267e-12,1.1005446070304333e-12,9.813175875087675e-13,9.813299881429205e-13,8.885021291095474e-13,8.885022816313768e-13,4.648210661460643e-15,1.039567676113223e-17,4.405717807343461e-18,9.547494850766427e-19,1.474167036194884e-17,8.158278413520588e-23,9.087975278726038e-19,2.655570191382452e-19,7.024677398756632e-20,2.1435559198376054e-19,1.4482738042315622e-22,3.813319418328723e-20,2.14136206522925e-20,2.5789544265135843e-20,1.8729994499518974e-20,2.4346140776808668e-20,1.2666908129331249e-27,2.129920289786147e-18,1.236738035527373e-17,1.9568641500640852e-25,6.579752173845152e-21,2.4736894550433436e-20,4.205146700715827e-28,6.654722489005432e-21,8.515722989891808e-21,2.066223140928801e-28,6.0065585478079334e-30,8.79369355417479e-25,8.653937042713361e-31,6.659842903912885e-32,8.650384884261468e-31,2.3095962561844133e-33,3.0902074902663493e-41,2.656235815707194e-38,1.3336390411922897e-45,8.378071805265278e-33,1.93683174069902e-42,7.25588638616379e-42,7.680586248461973e-50,2.8055571245694733e-49,3.040836280698094e-38,2.869316153323612e-41
3.5618450485387755e-14,0.1122453720010747,0.9,0.0,0.0,0.0,0.0,0.0999999999904256,2.4521119008910226e-12,2.445072597445314e-12,1.6942692658904766e-12,1.6942696283471799e-12,1.4674501248307122e-12,1.4674595397628732e-12,1.4674192853568891e-12,1.4674193116836764e-12,1.3084471138745045e-12,1.308464365753107e-12,1.1846908969164284e-12,1.1846911606222323e-12,7.020518568190742e-15,1.7675526764844828e-17,7.493002791467655e-18,1.6237759431865515e-18,1.9811803318580735e-17,1.7069983632854476e-22,1.545581492852438e-18,5.097979592996567e-19,1.1947472265350544e-19,3.6450615133366563e-19,3.0299711875444786e-22,5.599243103091299e-20,2.85519341263254e-20,3.777184963778536e-20,2.755687840189444e-20,3.6036124113952164e-20,2.385790692070097e-27,2.138368847494814e-18,1.7191714801825964e-17,3.343311482683589e-25,9.115168595879536e-21,4.4147742072979184e-20,8.329397198368511e-28,9.787731111816081e-21,1.6013945833747084e-20,4.523433782421037e-28,1.0286738188788692e-29,1.4956190163988416e-24,9.147414701310258e-31,1.3935070364508312e-31,9.138763011287521e-31,4.1120170367789664e-33,7.320022175508615e-41,6.976755042249517e-38,4.4639452511041705e-45,1.841401076505328e-32,5.251742720912768e-42,2.032544671750421e-41,2.6237244540219337e-49,9.850705768681568e-49,9.488602294475755e-38,7.14877006609768e-41
5.3428641992811847e-14,0.11224537200161205,0.9,0.0,0.0,0.0,0.0,0.09999999998563813,3.678234586233499e-12,3.666036564967857e-12,2.5414497073507963e-12,2.541450516745928e-12,2.201208654658166e-12,2.201229185400472e-12,2.2011686031571242e-12,2.201168660780882e-12,1.962706166571901e-12,1.9627331686181544e-12,1.7770683762691876e-12,1.7770689649129242e-12,1.215687646097859e-14,3.8492910035830165e-17,1.6325303290120728e-17,3.53773543064227e-18,3.0271357347186536e-17,5.390063697776564e-22,3.3672989202013167e-18,1.3170407763370698e-18,2.603193375892854e-19,7.93860564327576e-19,9.564540265882423e-22,9.317666563428641e-20,4.282845497141754e-20,6.26476522458558e-20,4.5978406113729264e-20,6.061646767371934e-20,5.9589896808787546e-27,2.1353625106476247e-18,2.6860286895285128e-17,7.3760634988986875e-25,1.4192886178408972e-20,1.0185982538085583e-19,2.217844442435557e-27,1.6323735734192614e-20,3.9894635995797476e-20,1.4556942594266676e-27,2.432113265296438e-29,3.2587525855132423e-24,1.008254010154632e-30,4.4004574411765706e-31,1.0052671310797872e-30,9.264382232730339e-33,2.5620550308779814e-40,2.91912212168786e-37,2.8765403371399486e-44,6.250832110725484e-32,2.597906290077203e-41,1.051959941122675e-40,1.9199668052706286e-48,7.669407932921586e-48,6.256676278025926e-37,2.732958443214719e-40
6.945781434949353e-14,0.11224537200209572,0.9,0.0,0.0,0.0,0.0,0.09999999998132941,4.781745133371605e-12,4.764637320091461e-12,3.303912013977767e-12,3.3039133851312497e-12,2.8615875968789877e-12,2.8616219086247166e-12,2.861542910607467e-12,2.8615430071175124e-12,2.551539313961156e-12,2.5515751287836537e-12,2.3102080442852004e-12,2.3102090413885183e-12,1.7038862293990122e-14,6.427859747496539e-17,2.7269124638211303e-17,5.909219471444319e-18,4.0056877297141576e-17,1.1362756031314451e-21,5.6245445203788936e-18,2.414743613841981e-18,4.348480554898182e-19,1.3256041810154304e-18,2.015822559664633e-21,1.2746760581904154e-19,5.56772166595857e-20,8.554064236906685e-20,6.299537959264862e-20,8.344834057566524e-20,1.070345687888843e-26,2.1264884983391763e-18,3.55681698077005e-17,1.2460129788239779e-24,1.8764677195921062e-20,1.7509451280113186e-19,4.1098635011126e-27,2.235971685719243e-20,7.154973909839069e-20,3.0167190474230905e-27,4.3336539914900476e-29,5.443553548753747e-24,1.0926133224211741e-30,9.277008892084396e-31,1.0861779199530012e-30,1.566700857547951e-32,5.728743715661333e-40,7.1167999583923526e-37,9.06642900845834e-44,1.363829267883381e-31,7.13404938125134e-41,2.9376221966469137e-40,6.770279974302396e-48,2.7454147500019527e-47,1.890656561352412e-36,6.389349199115654e-40
8.548698670617522e-14,0.11224537200257934,0.9,0.0,0.0,0.0,0.0,0.09999999997702069,5.885255805112985e-12,5.863159348240023e-12,4.06637423439261e-12,4.066376319386574e-12,3.5219629892662634e-12,3.5220146724864895e-12,3.521917143372417e-12,3.521917288951557e-12,3.140372461313903e-12,3.1404171132042005e-12,2.8433476520284454e-12,2.8433491682493628e-12,2.199238667724588e-14,9.676413051825402e-17,4.105945964441552e-17,8.897479038192547e-18,5.0207677502491857e-17,2.066860246190152e-21,8.468989362644573e-18,3.876802761017348e-18,6.547880872668987e-19,1.9953328499050593e-18,3.665874021995275e-21,1.6183810964358264e-19,6.852589642663821e-20,1.0847303648476737e-19,8.006070905058312e-20,1.0638761390575956e-19,1.6921981523173142e-26,2.123361241971279e-18,4.4270305702410375e-17,1.8982388193834657e-24,2.333402016731777e-20,2.685764228244948e-19,6.627980452776566e-27,2.8412321653916546e-20,1.1299520760788648e-19,5.2983558003515485e-27,6.862609611038308e-29,8.196826550972867e-24,1.1818538358946088e-30,1.6875460464451262e-30,1.1700419704056854e-30,2.3741963394494847e-32,1.0796894086652787e-39,1.424766978182508e-36,2.2309520753054294e-43,2.5388696663265483e-31,1.5709000554351098e-40,6.557680503251682e-40,1.7991011040230017e-47,7.411172437216848e-47,4.548692092336131e-36,1.2409165278401816e-39
1.1754533141953857e-13,0.11224537200354662,0.9,0.0,0.0,0.0,0.0,0.09999999996840325,8.092277773091787e-12,8.060154821525142e-12,5.5912982435717654e-12,5.5913025180424426e-12,4.8426960059665855e-12,4.842800404351346e-12,4.842665235196879e-12,4.842665529665338e-12,4.318038755836613e-12,4.31810122578883e-12,3.909626565738686e-12,3.909629674596676e-12,3.191202107362176e-14,1.9526370781598027e-16,8.28872501887973e-17,1.796076804073445e-17,7.236327390537923e-17,6.471987317712187e-21,1.7097844405356412e-17,8.647871178321592e-18,1.322035538189602e-18,4.023838435669288e-18,1.146843385121421e-20,2.303504264279295e-19,9.422306638977977e-20,1.541853138427744e-19,1.1407884020149508e-19,1.5212819697389652e-19,3.6760765377271417e-26,2.123691048988709e-18,6.166799192357124e-17,3.984270857048637e-24,3.247025678259995e-20,5.569051361939587e-19,1.4810219355017425e-26,4.0477537772223037e-20,2.450282106089247e-19,1.386396644838554e-26,1.5099708867808165e-28,1.6549624020966645e-23,1.384750896970345e-30,5.285189930745119e-30,1.3474978239616341e-30,4.4916392374889626e-32,3.089167695534798e-39,4.5351089830601185e-36,1.0776492037894358e-42,8.28149681316515e-31,6.913167380463982e-40,2.967511414985752e-39,1.1811765946668732e-46,5.047252785667022e-46,2.5428509497077403e-35,3.726934128928229e-39
1.816620208462653e-13,0.11224537200548115,0.9,0.0,0.0,0.0,0.0,0.09999999995116837,1.25063237077929e-11,1.2454076464720636e-11,8.641144879998371e-12,8.641155971881664e-12,7.484105189168809e-12,7.48437252133372e-12,7.484160224115228e-12,7.484160977152649e-12,6.673371344296847e-12,6.6734699327472114e-12,6.042183427020741e-12,6.042191495793277e-12,5.170543638652721e-14,4.99510195732245e-16,2.121236030721421e-16,4.596117372843042e-17,1.2263094781333914e-16,2.901721104442918e-20,4.3767770397010596e-17,2.4108513670419954e-17,3.3844490447108626e-18,1.0275255169892993e-17,5.131759019673301e-20,3.672272536314425e-19,1.456182192441213e-19,2.4552207765463003e-19,1.8203512989934378e-19,2.4347402100566654e-19,1.0012022484142935e-25,2.1237296823979552e-18,9.646398174594489e-17,1.1054489551289754e-23,5.07430428449682e-20,1.458075004476325e-18,4.1236496869455353e-26,6.4579988340414e-20,6.663229202727267e-19,4.435379294758778e-26,4.176030543066359e-28,4.236751931499423e-23,1.9096269670355522e-30,2.3705333939525046e-29,1.742504567422144e-30,1.0732535161424042e-31,1.2507524217303222e-38,1.9967431984176914e-35,7.952555562642163e-42,3.835190071533679e-30,4.792681960907923e-39,2.0964065944669188e-38,1.3570752249660977e-45,5.927020211229524e-45,2.075841716057074e-34,1.5700243974499873e-38
2.4577871027299205e-13,0.11224537200741572,0.9,0.0,0.0,0.0,0.0,0.09999999993393349,1.6920371641108155e-11,1.6847891717006733e-11,1.16909901344939e-11,1.1691010482141824e-11,1.0125457551979451e-11,1.0125945291451977e-11,1.0125654019770559e-11,1.0125655390700058e-11,9.028703932171893e-12,9.028839120885975e-12,8.174739322164809e-12,8.174754125422038e-12,7.149016956131132e-14,9.10922854157979e-16,3.869134601861883e-16,8.382805776207646e-17,1.7886581648524554e-16,7.013718319301599e-20,7.984983228635254e-17,4.5485065740313834e-17,6.174781335887899e-18,1.871109061485752e-17,1.2388232297889228e-19,5.040848623023713e-19,1.9701541853307012e-19,3.3684776412108254e-19,2.4998076488940545e-19,3.348004776461119e-19,1.871575489817766e-25,2.1237326150271436e-18,1.3126000401255434e-16,2.1366898140929412e-23,6.901585158167861e-20,2.683757716433323e-18,7.772230539998249e-26,8.867872527389796e-20,1.2448221251062527e-18,8.825801624147417e-26,7.860285820748774e-28,7.729771928493336e-23,2.5954766278081374e-30,5.731209258307318e-29,2.1920153107549377e-30,1.9648358259446778e-31,3.0170203339093127e-38,4.959881549096739e-35,2.40498809312613e-41,9.369999941197678e-30,1.4584479854112707e-38,6.415202142631498e-38,4.7166460569514113e-45,2.0721013751591114e-44,6.575248930070533e-34,3.8403349150484914e-38
3.7401208912644553e-13,0.11224537201128482,0.9,0.0,0.0,0.0,0.0,0.09999999989946372,2.574847550211721e-11,2.5635067876293997e-11,1.7790675115765658e-11,1.7790723728066098e-11,1.540793523420007e-11,1.5409093444153982e-11,1.540863684963374e-11,1.5408640082038024e-11,1.3739369105581233e-11,1.3739579421736733e-11,1.243984724790449e-11,1.2439882618364579e-11,1.1105434234082673e-13,2.161763095262887e-15,9.1848931050401e-16,1.9896903123198112e-16,3.1530697339214976e-16,2.6533675612643815e-19,1.8966183377122854e-16,1.118986424895797e-16,1.466712249663155e-17,4.4241265395542314e-17,4.670323359967068e-19,7.777949487615391e-19,2.9982790965575104e-19,5.194962633125614e-19,3.8586908197260585e-19,5.174474976794181e-19,4.559413501683003e-25,2.1237343332934363e-18,2.0085204243078182e-16,5.772459247602784e-23,1.0556149616212412e-19,6.433175474350348e-18,1.9093080876955773e-25,1.3687517488390402e-19,3.0306251615270815e-18,2.2979955485086594e-25,1.9301034223400765e-27,1.836073722016984e-22,4.941619086877805e-30,2.169661522011802e-28,3.422592857809309e-30,4.550863709247794e-31,1.1366595980938595e-37,1.945079690950104e-34,1.6333537628032795e-40,3.5904737953468455e-29,8.994288999754617e-38,3.99572005103418e-37,5.361571361966329e-44,2.380588815978235e-43,4.1311264397335856e-33,1.4725952896664928e-37
4.894221300945537e-13,0.112245372014767,0.9,0.0,0.0,0.0,0.0,0.09999999986844092,3.3693775434525967e-11,3.354315755751436e-11,2.328038713386412e-11,2.3280469062321075e-11,2.01619819232995e-11,2.0163928891812028e-11,2.0163317558683944e-11,2.0163322963560794e-11,1.7978967759758885e-11,1.797924724708733e-11,1.627844125945962e-11,1.6278500874036986e-11,1.466601511772244e-13,3.6327850220356474e-15,1.5437598123735755e-15,3.3438522488455806e-16,4.575415920985174e-16,5.599826268595224e-19,3.189024635225165e-16,1.9078171923704904e-16,2.4662155478818078e-17,7.415598923302549e-17,9.836568729025385e-19,1.024133892296055e-18,3.9238090381137254e-19,6.8387983409269445e-19,5.0816845570613e-19,6.818294774524078e-19,7.743485758694611e-25,2.123735835996608e-18,2.634848707539678e-16,1.0514701742477165e-22,1.384525967765608e-19,1.0856161964118977e-17,3.253200067164741e-25,1.8025194170920401e-19,5.1457683032351755e-18,4.006003962292819e-25,3.28869048649994e-27,3.0872819611861806e-22,8.075679156752425e-30,4.580807690608049e-28,4.879312736951719e-30,7.7906820410089905e-31,2.5091689960195063e-37,4.357892940024799e-34,4.698244330614913e-40,7.612228115260326e-29,2.481995229835066e-37,1.1067618356770318e-36,1.9063764746783976e-43,8.496980024776314e-43,1.1083329462470006e-32,3.27141565580321e-37
6.048321710626618e-13,0.1122453720182492,0.9,0.0,0.0,0.0,0.0,0.09999999983741813,4.163908220206116e-11,4.1450857097830515e-11,2.8770094425807015e-11,2.8770218008878253e-11,2.4915834879243527e-11,2.4918766573095335e-11,2.4917994215383726e-11,2.491800230904309e-11,2.2218566411935213e-11,2.2218916717937677e-11,2.011703196685688e-11,2.0117121894479846e-11,1.8226417242414537e-13,5.468700046798701e-15,2.3242813435708125e-15,5.03398846739456e-16,6.204403165478493e-16,1.0140789648237962e-18,4.803306939979219e-16,2.898921611318666e-16,3.714665517917056e-17,1.1134631988568473e-16,1.7776207063911863e-18,1.270473021732813e-18,4.8496560305834e-19,8.48263499382125e-19,6.304679020221665e-19,8.46211499394113e-19,1.1737314249157862e-24,2.123737407387202e-18,3.261176947671165e-16,1.705534041548776e-22,1.7134371903514805e-19,1.638897614444019e-17,4.941114430828724e-25,2.236287344646157e-19,7.798535150119514e-18,6.173555767211166e-25,4.99541362800858e-27,4.650129487449943e-22,1.2574538720000598e-29,8.2988281197103e-28,6.804076249644761e-30,1.1856672102767441e-30,4.536934632279282e-37,7.961360922844211e-34,9.741557257393173e-40,1.3828780026934853e-28,5.1770369769376e-37,2.3160338199108435e-36,4.338043844030003e-43,1.939783408236125e-42,2.405079474532256e-32,5.9362447914495015e-37
7.202422120307699e-13,0.11224537202173142,0.9,0.0,0.0,0.0,0.0,0.09999999980639533,4.958439542609324e-11,4.9358188545347995e-11,3.4259797253398605e-11,3.425997036746835e-11,2.966950500282969e-11,2.967360636426984e-11,2.9672667052255475e-11,2.9672678314362335e-11,2.6458165062221074e-11,2.645858774313991e-11,2.3955619553129318e-11,2.3955745526538607e-11,2.1786653079357472e-13,7.648834121397526e-15,3.2512991819913744e-15,7.041071389268265e-16,8.029316429190884e-16,1.6462273301592865e-18,6.721630500154293e-16,4.081086171468334e-16,5.1982721079782126e-17,1.5535427911314957e-16,2.8801758921093164e-18,1.516812347590827e-18,5.775873921626515e-19,1.012647264886023e-18,7.527674292849776e-19,1.0105935889931923e-18,1.6496043652488314e-24,2.1237390474529266e-18,3.887505166998031e-16,2.5494211492686067e-22,2.0423486173660851e-19,2.2970140847511277e-17,6.953994592760346e-25,2.6700555598496133e-19,1.0959144904595701e-17,8.775198294519635e-25,7.030973114202624e-27,6.507353601168747e-22,1.8591999476000505e-29,1.347720980352235e-27,9.25149282287631e-30,1.6828463546731277e-30,7.59829479835826e-37,1.3436481190055028e-33,1.9553679853257636e-39,2.2500127294233933e-28,1.0049250210374154e-36,4.506644249972765e-36,1.0159404782702285e-42,4.551979340287211e-42,4.568815571719899e-32,9.970138466400861e-37
9.510622939669862e-13,0.11224537202869586,0.9,0.0,0.0,0.0,0.0,0.09999999974434974,6.547503659806716e-11,6.517201332593977e-11,4.5239192727720916e-11,4.523948286523823e-11,3.9176428792131716e-11,3.918329075817368e-11,3.918200403797516e-11,3.918202270782598e-11,3.493736235848163e-11,3.493793333822395e-11,3.1632787608013537e-11,3.16329987463902e-11,2.890674743306469e-13,1.2792757480094705e-14,5.438970555201909e-15,1.1776826769443999e-15,1.2128048588549451e-15,3.39569299619785e-18,1.1251624422881633e-15,6.881099201558744e-16,8.701755940467005e-17,2.5876038939511247e-16,5.9224427720350965e-18,2.009491456718305e-18,7.629362595393396e-19,1.3414150293010907e-18,9.973666741308805e-19,1.339357935896066e-18,2.775784590706379e-24,2.123742485889327e-18,5.140161616048223e-16,4.727940289641454e-22,2.7001719375586857e-19,3.852321622320312e-17,1.1720834022665773e-24,3.5375926661018344e-19,1.8438491822261176e-17,1.4968422312828766e-24,1.1851953903584477e-26,1.089312296888499e-21,3.474665276028922e-29,2.781675249960856e-27,1.557050640949158e-29,2.9432196144536635e-30,1.730481999045802e-36,3.090778525282118e-33,6.004868915812122e-39,4.654311780547662e-28,2.9016008649886538e-36,1.3068624842093822e-35,4.032122054772508e-42,1.815132345242049e-41,1.2119447856217844e-31,2.2790130556061836e-36
1e-12,0.11224537203566029,0.9,0.0,0.0,0.0,0.0,0.09999999973119504,6.884412055127803e-11,6.852463353408163e-11,4.756700551697388e-11,4.7567324205947115e-11,4.119196850317604e-11,4.119950341490355e-11,4.1198140230786715e-11,4.119816069041338e-11,3.673509356536921e-11,3.6735696726042206e-11,3.3260473761392074e-11,3.326070567879917e-11,3.0416247657688403e-13,1.4046336065918872e-14,5.9722013289396574e-15,1.2930962634663232e-15,1.3090884323541536e-15,3.880824058593058e-18,1.2356451447931845e-15,7.565479137808953e-16,9.556235666771262e-17,2.8386335166351155e-16,6.763844118418683e-18,2.1139477377239694e-18,8.022587033872176e-19,1.4111193256574621e-18,1.0492258319400273e-18,1.40906149382524e-18,3.0508809513187256e-24,2.1237432479115445e-18,5.405745681722864e-16,5.301712737647152e-22,2.8396415469734447e-19,4.23186199669692e-17,1.2885819258720757e-24,3.721525138025676e-19,2.0265427613885453e-17,1.6487652007006979e-24,1.303023975546602e-26,1.1962787364145854e-21,3.913816661788825e-29,3.1795222006632555e-27,1.724551575112509e-29,3.254188940595821e-30,2.0019039494860268e-36,3.5828540521584056e-33,7.296025333244368e-39,5.3219820428985125e-28,3.487664429492633e-36,1.5723432219977588e-35,5.090351999408224e-42,2.2940030716134235e-41,1.4560164139634683e-31,2.637938389478861e-36
1.1818823759032024e-12,0.11224537203566029,0.9,0.0,0.0,0.0,0.0,0.09999999968230415,8.136570163584422e-11,8.09844813378061e-11,5.621857170001362e-11,5.621900797384488e-11,4.868267818210375e-11,4.8692982951055457e-11,4.869132697097579e-11,4.8691354754703895e-11,4.3416559647754256e-11,4.3417284678850456e-11,3.930994412597096e-11,3.9310261619813716e-11,3.602623083193149e-13,1.9205175181751406e-14,8.166849540782693e-15,1.7680641292211969e-15,1.6957115023316865e-15,6.034104248385457e-18,1.6905438625640996e-15,1.0387274689810322e-15,1.3074475230511858e-16,3.8691001543128067e-16,1.049322866798154e-17,2.502171305288252e-18,9.48482766370124e-19,1.6701831709740508e-18,1.2419662263102847e-18,1.6681225522018227e-18,4.1847036104917665e-24,2.1237461812947013e-18,6.392818157354153e-16,7.777308543100116e-22,3.357996013314515e-19,5.795142726211507e-17,1.7688880989104932e-24,4.405130863565661e-19,2.7795035712955967e-17,2.2766228557905468e-24,1.7888321011977238e-26,1.636703016655142e-21,5.842332407166753e-29,4.9458747603020316e-27,2.4498976684058485e-29,4.544096153905814e-30,3.211917940753846e-36,5.784757337545579e-33,1.3421288143870952e-38,8.287704975446022e-28,6.229870090346554e-36,2.8164691918759576e-35,1.0307461008211072e-41,4.658069665470434e-41,2.620674757046245e-31,4.239075000256796e-36
