Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122),C4F10(82),S(871),S(870),S(1125),C4HF8(158)
2.7015182901992628e-06,0.11252181713774613,0.9,0.0,0.0,0.0,0.0,0.09911516554165302,0.0003344109940658404,2.4437107594694377e-06,1.6684229397015264e-05,3.231459718454021e-05,8.563332179657169e-07,3.602057110534669e-05,3.4532908001633542e-06,6.261784772883954e-06,0.00010094661751494997,0.00047336896461340114,4.677544407422574e-06,4.381049116061045e-05,1.1002625616729532e-08,8.153408139201358e-08,2.5651052109924544e-08,4.454790617730859e-09,7.752601182648226e-05,9.115151090852814e-05,0.001121150341987003,0.00013575628891838589,0.0003044234993745775,6.39276067672086e-10,0.00010147046776961718,1.0251209782628494e-11,8.502275030835465e-08,9.567021791368268e-13,1.3800639567131183e-12,1.2312352549571088e-12,9.790344587693917e-12,2.6988988393669687e-13,9.828695854988075e-06,0.00016278228346217207,1.9361739348056916e-13,0.00010900612738703067,3.340826250786764e-12,4.950729284898467e-13,9.654723880675091e-05,8.159506456619555e-12,2.322943245074413e-15,3.989793372287699e-05,4.994139823657402e-16,1.880441846168103e-05,2.6759883550802806e-16,2.0319933852462966e-16,6.622114746334837e-17,4.390607812897323e-15,4.188754831887327e-15,1.1099752105665953e-05,2.5355891538891057e-16,1.799733854735726e-15,2.4160174174140715e-16,1.7164073843464322e-15,2.290777306925445e-12,1.6147890356741443e-16,6.723247298799758e-07,1.4308108670522427e-15,1.1164119034069387e-05,1.6351263904294164e-12,8.261531453792801e-17,5.86471872563229e-16,1.1416333321274962e-12,1.722582620430325e-10,1.2268970158733373e-12,7.465555337525635e-13,3.488586795721417e-15,1.8232530850042734e-12,1.0855800045481261e-16,7.00347000725727e-17,7.383025765994692e-13,2.0137532967134776e-16,1.4298854842235324e-15,3.008347851023687e-13,8.117000484839562e-07,1.8287164011191133e-13,1.4971179540166988e-17,1.3075302901420046e-13,1.0510699071621652e-10,1.2722547405189336e-13,1.7245794603204199e-10,1.4215912103485491e-07,9.760812635971801e-14,8.021154754521942e-18,4.517072723045096e-14,6.117612442144099e-09
2.7431738294177855e-06,0.11252643523366264,0.9,0.0,0.0,0.0,0.0,0.09910120535872538,0.00033910624431867547,2.4434785674090697e-06,1.663123661315461e-05,3.233505381203511e-05,8.56227872306127e-07,3.596605272216269e-05,3.452879895798431e-06,6.261055275544639e-06,0.00010249392339918495,0.00048210705254146663,4.677018508636537e-06,4.390482325561386e-05,1.1001580252949327e-08,8.152633451881438e-08,2.5647896506209897e-08,4.454426311883039e-09,7.703489017280923e-05,9.256165539311727e-05,0.0011414850679284363,0.0001378545969295758,0.00031008215272977044,6.392334103344238e-10,0.00010307062844416731,1.0393249752774355e-11,8.44688208300633e-08,9.571337118754923e-13,1.3827839398490626e-12,1.2291481371749116e-12,9.970514666613834e-12,2.6813511868680723e-13,9.771421112719275e-06,0.00016568441078782897,1.9374027996220328e-13,0.00011103413617648499,3.402361841819316e-12,4.961392919611686e-13,9.85801378835689e-05,8.329797742710076e-12,2.358846809326205e-15,4.11101201240182e-05,5.072883676615176e-16,1.9482876124023737e-05,2.717383873302679e-16,2.0984731374411457e-16,6.869548448628526e-17,4.520883231807773e-15,4.332384692459332e-15,1.1494912711299999e-05,2.611629648306066e-16,1.853157012443839e-15,2.4996321227475624e-16,1.7752860397789756e-15,2.358748042529542e-12,1.6791567333986028e-16,7.111115275119056e-07,1.4798963872459835e-15,1.1408946782090654e-05,1.6603996170530091e-12,8.547588584108182e-17,6.06599649921529e-16,1.1592794194469412e-12,1.7492083702192593e-10,1.268966631016916e-12,7.721669426607302e-13,3.6169507548278615e-15,1.8903405317223612e-12,1.1261242536184786e-16,7.111718673568954e-17,7.49714103268639e-13,2.088494167768346e-16,1.482518776996634e-15,3.0540356809652326e-13,8.36952405629918e-07,1.850597269551059e-13,1.520727082186057e-17,1.3277612662354953e-13,1.0673327583260743e-10,1.2923230034025773e-13,1.7517825932350077e-10,1.4842026083040605e-07,9.911815714013437e-14,8.145244712225967e-18,4.58830567687162e-14,6.239816071238371e-09
2.7848293686363083e-06,0.11253104400724322,0.9,0.0,0.0,0.0,0.0,0.09908726547689806,0.0003437905981417473,2.443243843914451e-06,1.6576824690334182e-05,3.235384074386957e-05,8.561223227968226e-07,3.5907422500966545e-05,3.4524677518809282e-06,6.2603279640902855e-06,0.00010404000655995795,0.0004908323309181237,4.676493375962242e-06,4.399445988779115e-05,1.1000523386310415e-08,8.151850317332048e-08,2.564473496481315e-08,4.45405611751351e-09,7.654069824520968e-05,9.397159865046533e-05,0.001161775088904666,0.00013995219320052932,0.00031571839155836336,6.391896584780301e-10,0.00010467058293199346,1.053490663970883e-11,8.391173910279278e-08,9.575158288129403e-13,1.3853554052645981e-12,1.226921568419372e-12,1.0149901022436571e-11,2.6637032283333003e-13,9.713309805059509e-06,0.0001685683114187827,1.9385316829949526e-13,0.00011305987591166457,3.4638063568745295e-12,4.971526041875239e-13,0.00010061481717569374,8.500179500385109e-12,2.3947382103737835e-15,4.233213686953373e-05,5.151617684118748e-16,2.0169610471509745e-05,2.7587730616324754e-16,2.1658755305743705e-16,7.121181574701375e-17,4.652886799618167e-15,4.478069330239892e-15,1.1895028310926629e-05,2.688695486969563e-16,1.907309480818868e-15,2.584467836174168e-16,1.835013964945796e-15,2.4276198740325558e-12,1.7447598004105615e-16,7.513353314792917e-07,1.5297623497206316e-15,1.165306651569262e-05,1.6856642710518875e-12,8.838274972337181e-17,6.270498895356064e-16,1.1769195213576222e-12,1.7758250886019726e-10,1.3116380643856442e-12,7.981855400026923e-13,3.747622350249272e-15,1.958633995291146e-12,1.167296846024531e-16,7.219930622379128e-17,7.611217589288777e-13,2.1646003038408357e-16,1.5361038844527805e-15,3.0997051555695807e-13,8.6258528474559e-07,1.871932587202887e-13,1.5443331680376572e-17,1.347989355538197e-13,1.0835932887447399e-10,1.3123886803690888e-13,1.7789822207984634e-10,1.5484504847438583e-07,1.0062797242135474e-13,8.269316962556001e-18,4.6595294516342916e-14,6.362689012789837e-09
2.826484907854831e-06,0.1125356433396203,0.9,0.0,0.0,0.0,0.0,0.0990733459832641,0.0003484643240198161,2.443006710486523e-06,1.6521160484068166e-05,3.23710698203299e-05,8.560165855352499e-07,3.584501988964108e-05,3.4520544442436095e-06,6.259602846210579e-06,0.00010558487059468044,0.0004995443786964395,4.6759690237210094e-06,4.4079620488556595e-05,1.0999455809773645e-08,8.151059141613004e-08,2.5641567599418277e-08,4.453680321510128e-09,7.604428769389615e-05,9.538134107189076e-05,0.0011820191740811727,0.000142049079047199,0.0003213316738869815,6.391448666914108e-10,0.000106270331053722,1.067618902823296e-11,8.335244064450791e-08,9.57852034872515e-13,1.3877853452742665e-12,1.2245672286837244e-12,1.0328486812196064e-11,2.645985657797839e-13,9.65449477627679e-06,0.00017143388344287007,1.9395672820955707e-13,0.00011508325012921517,3.5251569369118077e-12,4.981153441518597e-13,0.00010265100828108754,8.670629150264425e-12,2.4306174315438056e-15,4.356371527735595e-05,5.23034108222772e-16,2.0864398346053367e-05,2.800156919052359e-16,2.2341945972093675e-16,7.376984027196124e-17,4.7866048005694495e-15,4.625784831538075e-15,1.2299995603968329e-05,2.766786582533369e-16,1.962151324284476e-15,2.6705113782510285e-16,1.895579248544071e-15,2.497386977774845e-12,1.8115907230957932e-16,7.930162748003111e-07,1.5804055498089128e-15,1.1896469670413856e-05,1.7109203683149575e-12,9.133574525685554e-17,6.478203807591501e-16,1.1945536486631046e-12,1.8024327922794379e-10,1.3549043898609424e-12,8.246097096968558e-13,3.880592901150058e-15,2.0281290234899814e-12,1.2090886157924765e-16,7.328105921233915e-17,7.725255513289703e-13,2.242067255042864e-16,1.5906360582263025e-15,3.1453567069488056e-13,8.885985342155624e-07,1.8927208016038672e-13,1.567936209380215e-17,1.3682145631582445e-13,1.0998515029320927e-10,1.3324517690558228e-13,1.806178339956515e-10,1.6143489972505175e-07,1.021375726653873e-13,8.393371539404552e-18,4.7307440397905564e-14,6.486224595295017e-09
2.868140447073354e-06,0.1125402331301238,0.9,0.0,0.0,0.0,0.0,0.09905944693457906,0.00035312767743164817,2.4427672864478986e-06,1.646440100503029e-05,3.2386845418976136e-05,8.559106755815501e-07,3.577916794778851e-05,3.451640046906374e-06,6.258879927193481e-06,0.00010712852038456738,0.0005082428229534916,4.675445464319996e-06,4.416051425370899e-05,1.0998377906797989e-08,8.150260322435853e-08,2.563839504708704e-08,4.453299190786821e-09,7.55464479066362e-05,9.679088304515874e-05,0.0012022162346486845,0.00014414525575449076,0.00032692151213098967,6.39099078683083e-10,0.00010786987265042879,1.0817105050353835e-11,8.279179198856235e-08,9.581453407843336e-13,1.390080427161611e-12,1.2220962184016148e-12,1.0506256946524074e-11,2.628225302152075e-13,9.595100181757242e-06,0.00017428105556513263,1.940515852177875e-13,0.0001171041691601179,3.5864109398770517e-12,4.990298760944642e-13,0.00010468845341268858,8.84112502067049e-12,2.4664845200087277e-15,4.480459958230679e-05,5.309054345002994e-16,2.156702264322728e-05,2.8415348414379207e-16,2.303424112933122e-16,7.63692545580121e-17,4.922039280112325e-15,4.775508331121548e-15,1.2709714756175929e-05,2.8458995997321375e-16,2.017705205085116e-15,2.75774953223979e-16,1.9569742824392427e-15,2.56804957170356e-12,1.879641903406287e-16,8.361740363772368e-07,1.6318228256086488e-15,1.2139152292221533e-05,1.7361679242941034e-12,9.43346940353083e-17,6.689105427809581e-16,1.2121818123344205e-12,1.8290314975554756e-10,1.3987588610001648e-12,8.51437767102346e-13,4.0158537794295e-15,2.098821054022514e-12,1.2514905113815712e-16,7.436244636633743e-17,7.83925487086721e-13,2.3208903494239823e-16,1.646112939754762e-15,3.190990825356221e-13,9.149920063512538e-07,1.9129900339349395e-13,1.591536203584105e-17,1.3884368949762096e-13,1.1161074053601882e-10,1.3525122675344125e-13,1.8333709480023701e-10,1.681912270979602e-07,1.0364695826060376e-13,8.517408477233783e-18,4.8019494339904263e-14,6.61041628364579e-09
2.9097959862918767e-06,0.11254481329506633,0.9,0.0,0.0,0.0,0.0,0.09904556835953375,0.0003577809012066763,2.44252568830429e-06,1.6406693761447723e-05,3.240126495228792e-05,8.558046074004844e-07,3.571017372942888e-05,3.451224631939842e-06,6.258159210121956e-06,0.00010867096196825215,0.0005169273356404635,4.674922708391855e-06,4.423734062088067e-05,1.099729005238334e-08,8.149454248155425e-08,2.5635218008144855e-08,4.452912983534704e-09,7.504790895390841e-05,9.82002249541767e-05,0.0012223653155560756,0.00014624072457648362,0.00033248747008437097,6.390523370541076e-10,0.00010946920758295573,1.095766244094502e-11,8.223059398211564e-08,9.583985513629384e-13,1.3922470054425893e-12,1.2195190827821109e-12,1.0683197993314014e-11,2.610446923125364e-13,9.535241845485542e-06,0.00017710978484816335,1.9413832311414721e-13,0.00011912254964231806,3.647565917396201e-12,4.998984539772103e-13,0.0001067269049260012,9.01164630942018e-12,2.5023395217004698e-15,4.6054546576477813e-05,5.387757933950814e-16,2.227727241027382e-05,2.8829062414034714e-16,2.3735580154009003e-16,7.90097585646851e-17,5.059192177145939e-15,4.927217318837826e-15,1.3124089399049465e-05,2.9260312581650455e-16,2.073993136105563e-15,2.8461692839660776e-16,2.01919155990222e-15,2.63960787169278e-12,1.9489056700186663e-16,8.808278472462503e-07,1.684011032561546e-15,1.2381114706617267e-05,1.761406954070541e-12,9.737941873596099e-17,6.903197845779066e-16,1.229804023078869e-12,1.8556212203428382e-10,1.4431948370155583e-12,8.7866803719188e-13,4.153396175181202e-15,2.1707054309736645e-12,1.2944936182231504e-16,7.544346833482767e-17,7.953215726617913e-13,2.401064805706987e-16,1.7025320706251193e-15,3.236607970764262e-13,9.417655571408134e-07,1.9327681399119083e-13,1.6151331483191606e-17,1.4086563568086125e-13,1.132361000456612e-10,1.372570174122615e-13,1.8605600425654275e-10,1.7511544035596626e-07,1.0515612959193454e-13,8.641427810157051e-18,4.8731456277709994e-14,6.735257680554477e-09
2.9514515255103995e-06,0.11254938376658434,0.9,0.0,0.0,0.0,0.0,0.09903171026091612,0.0003624242258989585,2.4422820290644552e-06,1.6348177105142546e-05,3.241441933210239e-05,8.556983956563846e-07,3.5638328684031056e-05,3.4508082693489965e-06,6.257440696055395e-06,0.00011021220242274825,0.0005255976304987001,4.6744007649243445e-06,4.431028972467288e-05,1.0996193090978745e-08,8.148641296747319e-08,2.563203643563625e-08,4.452521969788514e-09,7.454934448670833e-05,9.960936717872041e-05,0.0012424655875320023,0.0001483354867367452,0.0003380291600132847,6.390046955888037e-10,0.00011106833573120462,1.1097868602255023e-11,8.166958502902716e-08,9.58614604993824e-13,1.3942911328526323e-12,1.216845838722463e-12,1.0859298085058988e-11,2.592675341154941e-13,9.47502761562677e-06,0.00017992005456079794,1.9421748611031203e-13,0.00012113831406916039,3.70861959091929e-12,5.007232255179935e-13,0.00010876612486842664,9.182173047855715e-12,2.538182403816026e-15,4.731332523282812e-05,5.466450808978775e-16,2.2994942909301924e-05,2.9242724771084714e-16,2.44459090904242e-16,8.169106305539621e-17,5.1980463551210965e-15,5.080888812792411e-15,1.3543026614511592e-05,3.0071822676648253e-16,2.13096117306014e-15,2.9357581071926143e-16,2.0822186723459e-15,2.71205476121983e-12,2.0193742923198275e-16,9.269964973160268e-07,1.7369670174386602e-15,1.2622361200719202e-05,1.7866374724345976e-12,1.0046976540698954e-16,7.120455533619611e-16,1.2474202908268735e-12,1.882201976170919e-10,1.4882056933396293e-12,9.062989510956074e-13,4.293210819519175e-15,2.2437774256789894e-12,1.338089185415017e-16,7.65241257443628e-17,8.067138155164767e-13,2.4825858684465447e-16,1.759887928702479e-15,3.28220846714914e-13,9.689190460093146e-07,1.9520470902783563e-13,1.6387270424347924e-17,1.4288729534132653e-13,1.1486122926024769e-10,1.3926254871616554e-13,1.887745621599678e-10,1.8220894693462487e-07,1.0666508712470049e-13,8.765429570853043e-18,4.94433261638943e-14,6.86074252729212e-09
2.9931070647289222e-06,0.11255394449153484,0.9,0.0,0.0,0.0,0.0,0.09901787261766504,0.00036705787017492984,2.4420364190259088e-06,1.6288980579632304e-05,3.2426393403086845e-05,8.555920538597365e-07,3.5563909073284354e-05,3.4503910269816264e-06,6.256724384198287e-06,0.00011175224975165291,0.0005342534601363894,4.673879641381561e-06,4.437954283053272e-05,1.0995087372067945e-08,8.147821835823773e-08,2.5628850883500895e-08,4.452126396290153e-09,7.4051374579296e-05,0.00010101831009424149,0.001262516339397323,0.0001504295434287059,0.0003435462398534295,6.389561949242799e-10,0.00011266725699344621,1.1237730510123235e-11,8.110944425987139e-08,9.587959316118337e-13,1.3962185817429264e-12,1.2140859640635392e-12,1.1034546822550416e-11,2.574931468491479e-13,9.414557717013632e-06,0.0001827118721332404,1.942895826956434e-13,0.0001231513903710021,3.769569858409637e-12,5.01506239324904e-13,0.00011080588454932279,9.352686057498496e-12,2.5740132108041877e-15,4.858071631544135e-05,5.545133425128553e-16,2.3719835648790648e-05,2.9656329704791873e-16,2.5165170376249644e-16,8.441287560240607e-17,5.338603672267824e-15,5.236501057884465e-15,1.3966436906391565e-05,3.0893493964223e-16,2.1886309660745564e-15,3.0265034116238446e-16,2.1460483930520403e-15,2.7853903872286552e-12,2.0910399936654438e-16,9.746983425291987e-07,1.7906876748920573e-15,1.286289971867455e-05,1.811859493737438e-12,1.0360555881591932e-16,7.340872633736314e-16,1.2650306257730139e-12,1.9087737801827983e-10,1.5337850107176146e-12,9.343288553226333e-13,4.4352885797073955e-15,2.318032214412177e-12,1.3822685976101343e-16,7.760441921266393e-17,8.181022217873471e-13,2.565448557976262e-16,1.8181779078128357e-15,3.3277927187503277e-13,9.964523355891623e-07,1.970854445551627e-13,1.6623178841575784e-17,1.4490866904804654e-13,1.1648612861279302e-10,1.4126782054378873e-13,1.9149276833711735e-10,1.8947315230697942e-07,1.0817383123526708e-13,8.889413792685646e-18,5.015510395053832e-14,6.986864703813935e-09
3.034762603947445e-06,0.11255849543044542,0.9,0.0,0.0,0.0,0.0,0.09900405538681777,0.0003716820412118139,2.441788965272875e-06,1.6229225268827402e-05,3.243726634731018e-05,8.554855946890144e-07,3.5487176401166414e-05,3.4499729704497834e-06,6.256010272056163e-06,0.00011329111278044664,0.0005428946132605248,4.673359343816734e-06,4.444527274836905e-05,1.0993973111815021e-08,8.146996221998949e-08,2.562566217747632e-08,4.451726494529859e-09,7.355456850997928e-05,0.00010242705407167142,0.0012825169706691141,0.00015252289581612472,0.0003490384105109785,6.389068711827643e-10,0.0001142659712855902,1.1377254766555694e-11,8.055079463820748e-08,9.589447110835413e-13,1.3980348545808935e-12,1.2112484224446466e-12,1.1208935188765286e-11,2.557233936992931e-13,9.353925099456214e-06,0.00018548526721644498,1.9435508758782986e-13,0.0001251617115275824,3.830414774994581e-12,5.022494487313649e-13,0.0001128459641298353,9.523166917062523e-12,2.609832005729088e-15,4.985651197958497e-05,5.623806605871225e-16,2.445175838638813e-05,3.0069866666150695e-16,2.5893306598132915e-16,8.7174905834902e-17,5.4808707120128584e-15,5.394032895044848e-15,1.439423416018717e-05,3.1725284469820214e-16,2.247042777055114e-15,3.1183927552879347e-16,2.2106748889960857e-15,2.859616759914938e-12,2.163894958213334e-16,1.0239513123850223e-06,1.8451699231572308e-15,1.310274157062173e-05,1.8370730319540304e-12,1.0678661911065702e-16,7.564448178518933e-16,1.2826350379898376e-12,1.9353366471441992e-10,1.5799265070511213e-12,9.627560810585705e-13,4.5796202455591604e-15,2.3934648919574406e-12,1.427023391709692e-16,7.868434934379686e-17,8.294867971624939e-13,2.6496477707251514e-16,1.8774000738289716e-15,3.3733611305644823e-13,1.0243652915006705e-06,1.989226395240782e-13,1.6859056717542856e-17,1.469297573880457e-13,1.1811079853107001e-10,1.4327283280118337e-13,1.9421062264459045e-10,1.9690946029166715e-07,1.0968236227432032e-13,9.013380508883348e-18,5.086678959543486e-14,7.113618228338936e-09
3.076418143165968e-06,0.11256303655651702,0.9,0.0,0.0,0.0,0.0,0.09899025850535359,0.00037629693510378507,2.4415397707445452e-06,1.6169024144980043e-05,3.244711206183301e-05,8.553790313025231e-07,3.540837785500396e-05,3.4495541630661383e-06,6.255298355579233e-06,0.00011482880105870517,0.0005515209120587432,4.6728398769768685e-06,4.450764422685264e-05,1.0992851215758778e-08,8.14616479994832e-08,2.5622470095769245e-08,4.4513225146615736e-09,7.305944747414966e-05,0.0001038355994772336,0.0013024669844559646,0.00015461554503362612,0.00035450541326653083,6.388567770371384e-10,0.0001158644785404363,1.1516447703100038e-11,7.999420599180206e-08,9.590634441822648e-13,1.3997451903225664e-12,1.2083417006394323e-12,1.1382455468243319e-11,2.5396026688477215e-13,9.293215780903806e-06,0.00018824028984333954,1.9441444291981689e-13,0.00012716921520891303,3.8911525249578e-12,5.029547143457187e-13,0.00011488615223159286,9.693597933869852e-12,2.645638737037817e-15,5.114051536443303e-05,5.702468983113544e-16,2.5190525105856974e-05,3.0483353498312993e-16,2.6630269194795846e-16,8.997687777155253e-17,5.624826199555863e-15,5.553462324875458e-15,1.4826335592482472e-05,3.256721026010363e-16,2.306126011700555e-15,3.2114143258931293e-16,2.2760851129750315e-15,2.934725190608217e-12,2.237931341527947e-16,1.0747729177656502e-06,1.9004106580633208e-15,1.3341901155302467e-05,1.8622781008202083e-12,1.1001280007190565e-16,7.791152534902344e-16,1.3002335365456553e-12,1.961890591456737e-10,1.6266238795380114e-12,9.915791091507827e-13,4.726196041768655e-15,2.470070501615027e-12,1.472345292788391e-16,7.97639167169494e-17,8.408675488765681e-13,2.735178505015692e-16,1.9375480646875153e-15,3.4189139257231576e-13,1.0526577821426874e-06,2.0071465933678164e-13,1.7094904050518623e-17,1.4895056079574428e-13,1.1973523943759112e-10,1.4527758538412087e-13,1.9692812496777602e-10,2.0451927330820426e-07,1.111906807112541e-13,9.137329750697303e-18,5.157838307661316e-14,7.240997256445638e-09
