Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506)
1.1151329268152853e-13,0.11224537200336462,0.9,0.0,0.0,0.0,0.0,0.09999999997002465,7.677008590864745e-12,7.646768261753532e-12,5.304371380283376e-12,5.3043752204849664e-12,4.594189848673338e-12,4.59428380244166e-12,4.5941557324768034e-12,4.594155997457386e-12,4.096451248048755e-12,4.096510360917235e-12,3.708997509954929e-12,3.709000302913868e-12,3.005057686267757e-14,1.7574950617515696e-16,7.460020784063655e-17,1.6165144930892415e-17,6.813977744879427e-17,5.526011253152781e-21,1.538819737036551e-17,7.695739353625662e-18,1.1898319738605134e-18,3.622077324708164e-18,9.793345210216357e-21,2.174705746757095e-19,8.938792925726319e-20,1.4559075959517994e-19,1.0768426158427931e-19,1.4353280995129445e-19,3.281108360275438e-26,2.1236925560138134e-18,5.83944119922718e-17,3.5658779435166465e-24,3.075116999276078e-20,4.996866775557043e-19,1.3178491387787183e-26,3.820953622419291e-20,2.1874563742811145e-19,1.2125388257595888e-26,1.345617729927048e-28,1.4894661357100942e-23,1.3455775809806526e-30,4.512574237155722e-30,1.313786211613956e-30,4.0422389000282586e-32,2.629321879256141e-39,5.3612961079417495e-36,8.595982179020563e-43,7.042773015843025e-31
1.7233972506695613e-13,0.11224537200519986,0.9,0.0,0.0,0.0,0.0,0.0999999999536742,1.1864539970263079e-11,1.1815223575759556e-11,8.197710136492922e-12,8.197720107922825e-12,7.100058464201984e-12,7.100299060327173e-12,7.100098075068187e-12,7.100098752981125e-12,6.3309159361557805e-12,6.3310092475922865e-12,5.7321187196600815e-12,5.732125973231304e-12,4.882890088212757e-14,4.49594016303217e-16,1.909187854129817e-16,4.136708976869516e-17,1.1500598733507332e-16,2.477640730564275e-20,3.939124465524337e-17,2.1547007384964534e-17,3.046004091469863e-18,9.2505099601996e-18,4.3827380855567624e-20,3.4732836510367772e-19,1.3814547821973799e-19,2.3224347827015046e-19,1.7215592897718465e-19,2.3019527194523557e-19,8.965308361421728e-26,2.1237295525197906e-18,9.140478650960503e-17,9.856222982001958e-24,4.8086254209957996e-20,1.3098499586720583e-18,3.6861061005391045e-26,6.107606589568302e-20,5.967365417962817e-19,3.920834417779749e-26,3.7344235940756574e-28,3.8130766202229465e-23,1.8249669502426546e-30,2.0239968640026153e-29,1.6822482988187156e-30,9.658932903777916e-32,1.065893631474496e-38,2.387034269060729e-35,6.382512636148708e-42,3.267003456759027e-30
2.3316615745238377e-13,0.11224537200703515,0.9,0.0,0.0,0.0,0.0,0.09999999993732375,1.6052073148419437e-11,1.5983583909409807e-11,1.1091047648964386e-11,1.1091065946147932e-11,9.605875936102704e-12,9.6063149060395e-12,9.606039343464195e-12,9.606040577958887e-12,8.565380623736137e-12,8.565508567332513e-12,7.755239059840965e-12,7.755252371140519e-12,6.759862503147294e-14,8.199024749731299e-16,3.482403428988246e-16,7.545016579351456e-17,1.672403986378609e-16,5.988754204125336e-20,7.186522898500124e-17,4.0722672961685496e-17,5.557303083406862e-18,1.6846683664303545e-17,1.0580889431108517e-19,4.771636969473317e-19,1.8690465039866026e-19,3.1888310275430076e-19,2.3661525951573946e-19,3.1683592366427807e-19,1.6780531896885637e-25,2.1237324569207844e-18,1.2441519212718395e-16,1.900357118769885e-23,6.542136133716153e-20,2.412074776769239e-18,6.959729897742627e-26,8.393828930177064e-20,1.1162124452751647e-18,7.835566662320996e-26,7.0396191056068455e-28,6.956794449441059e-23,2.4418670506244552e-30,4.89339215487513e-29,2.09724885779192e-30,1.768302370132788e-31,2.572241271773699e-38,5.945502512100147e-35,1.9333692389643797e-41,7.986236474076746e-30
3.5481902222323904e-13,0.11224537201070571,0.9,0.0,0.0,0.0,0.0,0.09999999990462285,2.4427146699675458e-11,2.4319896045885438e-11,1.6877717698959273e-11,1.6877761425494822e-11,1.461730650877874e-11,1.4618348948685657e-11,1.461791759339718e-11,1.4617920505732877e-11,1.303430999679017e-11,1.3034508938929098e-11,1.1801476262108654e-11,1.1801508077276963e-11,1.051328414478465e-13,1.9458203095058466e-15,8.26709314440651e-16,1.7909070576423857e-16,2.9326948310075527e-16,2.26569150505599e-19,1.7069637757545857e-16,1.0036862604617611e-16,1.3200409793887648e-17,3.9842305875320296e-17,3.9898069923385457e-19,7.368279879870218e-19,2.8443794117585567e-19,4.921587434001258e-19,3.655302999232396e-19,4.901102368000359e-19,4.0934807775112135e-25,2.1237340892970916e-18,1.904359979299067e-16,5.108479202127182e-23,1.00091600361453e-19,5.784771392538282e-18,1.712829997980736e-25,1.2966147806667735e-19,2.7210886883589452e-18,2.050033423802671e-25,1.7315058031752705e-27,1.6524662412169487e-22,4.508327020582898e-30,1.852489423977669e-28,3.210372395163296e-30,4.095704704142146e-31,9.69622182661582e-38,2.3339861660521623e-34,1.317070897552603e-40,3.0622089244850723e-29
4.643066005170088e-13,0.11224537201400919,0.9,0.0,0.0,0.0,0.0,0.09999999987519205,3.1964718707557425e-11,3.1822244956237056e-11,2.2085716725412453e-11,2.2085790428571702e-11,1.912742908802239e-11,1.912918148627186e-11,1.9128604562667085e-11,1.9128609434115822e-11,1.7056346430837123e-11,1.70566106724919e-11,1.5443086934699553e-11,1.5443140563622103e-11,1.3891182846426937e-13,3.2699775741638394e-15,1.3895292832652028e-15,3.0098589524593787e-16,4.241747668970261e-16,4.7817489620623235e-19,2.8701335166013267e-16,1.7124993396391165e-16,2.2195938972683095e-17,6.679327445049713e-17,8.404312219786462e-19,9.705255995957202e-19,3.7223606561203403e-19,6.481066766519932e-19,4.815536626770946e-19,6.460566743724245e-19,6.955881825958702e-25,2.1237355013663854e-18,2.4985471714737646e-16,9.279356126909772e-23,1.3129483393805476e-19,9.76385767644281e-18,2.920515193049144e-25,1.7081228850030578e-19,4.622605632949925e-18,3.58057201682542e-25,2.952326111373082e-27,2.7785535353851884e-22,7.242087854022402e-30,3.9111620183439202e-28,4.5103843309321306e-30,7.01151257305546e-31,2.1408591350006077e-37,5.225906278876188e-34,3.791965283250618e-40,6.493689159114007e-29
5.737941788107786e-13,0.11224537201731272,0.9,0.0,0.0,0.0,0.0,0.09999999984576124,3.95022968670544e-11,3.9324242624210374e-11,2.7293711498324662e-11,2.7293822682765857e-11,2.3637377262205478e-11,2.3640016034122055e-11,2.363928788266267e-11,2.363929518006181e-11,2.1078382863082884e-11,2.1078713887003688e-11,1.9084694633547705e-11,1.9084775538261402e-11,1.7268919859323254e-13,4.922661935468411e-15,2.092116549901999e-15,4.531299098104707e-16,5.736581414250289e-16,8.659505292597258e-19,4.3229929336832077e-16,2.603361048591177e-16,3.3431987923642324e-17,1.0030703178260096e-16,1.5189814266699964e-18,1.2042233669460794e-18,4.600608196594668e-19,8.040546886836308e-19,5.975770840437562e-19,8.020031359881587e-19,1.0547063399593021e-24,2.1237369743624163e-18,3.0927343195469755e-16,1.5015590303392598e-22,1.624980869951323e-19,1.474178871128875e-17,4.437820483121211e-25,2.11963119948937e-19,7.007983823795719e-18,5.52469722083694e-25,4.486472922511154e-27,4.185116121967819e-22,1.1142624846401181e-29,7.085663334268261e-28,6.210101260407964e-30,1.0670878035355478e-30,3.871405135236903e-37,9.533252841883867e-34,7.866425777252144e-40,1.1798524996890421e-28
6.832817571045484e-13,0.11224537202061621,0.9,0.0,0.0,0.0,0.0,0.09999999981633044,4.7039880837399914e-11,4.682590887281038e-11,3.250170225331964e-11,3.250185800784018e-11,2.814716083679125e-11,2.815085248087569e-11,2.8149967762421287e-11,2.8149977919860462e-11,2.5100419293627225e-11,2.5100818500431284e-11,2.2726299523382775e-11,2.2726412863355856e-11,2.0646507003957668e-13,6.8852810401336555e-15,2.9265966726483276e-15,6.338115587704549e-16,7.407530778895472e-16,1.405787161645818e-18,6.04949089784333e-16,3.666179495355262e-16,4.6784446148447976e-17,1.3997299140714308e-16,2.4614060750509558e-18,1.4379213093163442e-18,5.479168183174122e-19,9.600027899759105e-19,7.136005772242639e-19,9.579496562296237e-19,1.4826655696013654e-24,2.1237385090159196e-18,3.6869214429295215e-16,2.240055506401225e-22,1.9370135845113404e-19,2.0663235026033038e-17,6.247594932961928e-25,2.531139769277739e-19,9.850420530451066e-18,7.859503370782614e-25,6.316576937192541e-27,5.856617563223263e-22,1.634170558130674e-29,1.1507042838065902e-27,8.356175535860942e-30,1.5145461445725881e-30,6.484265522113084e-37,1.6065592152330914e-33,1.5796306538705528e-39,1.9198739328254698e-28
9.022569136920878e-13,0.11224537202722326,0.9,0.0,0.0,0.0,0.0,0.09999999975746882,6.211506202961334e-11,6.182848669304663e-11,4.291767460053189e-11,4.291793566065726e-11,3.7166353036411916e-11,3.717252970478605e-11,3.71713196962639e-11,3.717133654399881e-11,3.314449215083585e-11,3.314503091749565e-11,3.000950289715629e-11,3.000969287370769e-11,2.740134154501955e-13,1.1516183553712847e-14,4.895954816620695e-15,1.0601517604349934e-15,1.115285487360974e-15,2.8998256962587244e-18,1.012650280778633e-15,6.18393901358601e-16,7.831579763376505e-17,2.332001751670084e-16,5.0622945956657806e-18,1.9053176062614746e-18,7.237177242990186e-19,1.2718992029353367e-18,9.456477351710932e-19,1.2698428481810885e-18,2.4955749120763143e-24,2.1237417206561883e-18,4.875295682698618e-16,4.142365067958899e-22,2.561079433186278e-19,3.4657798508399134e-17,1.0534114867207464e-24,3.3541575181511875e-19,1.6577608335007372e-17,1.3420060362292006e-24,1.0651672831763691e-26,9.803809268467154e-22,3.0263563480106545e-29,2.3750358090555807e-27,1.3864661151148922e-29,2.648874633585511e-30,1.4769354444460033e-36,3.687434186882114e-33,4.853726451425282e-39,3.9718697894546907e-28
1e-12,0.11224537203383032,0.9,0.0,0.0,0.0,0.0,0.09999999973119499,6.884411877570483e-11,6.85247344268561e-11,4.7567006744695345e-11,4.756732326774093e-11,4.119201865947636e-11,4.119950283467382e-11,4.119814127546247e-11,4.1198161608977335e-11,3.6735093565889087e-11,3.673569629858364e-11,3.3260474619718777e-11,3.326070496059074e-11,3.04162930889099e-13,1.3952010853960802e-14,5.932027140171107e-15,1.284410494360539e-15,1.3036473147167412e-15,3.811800888922867e-18,1.2272841703329813e-15,7.512942818292842e-16,9.4915660724237e-17,2.8202809562638984e-16,6.645359575785033e-18,2.113947682618821e-18,8.022432326378742e-19,1.4111192975333034e-18,1.0492258090268864e-18,1.4090614737076614e-18,3.0298456805268935e-24,2.1237432287578865e-18,5.405745672715013e-16,5.234778609053504e-22,2.8396414907619865e-19,4.203031664728011e-17,1.2796451517222406e-24,3.7215250567602284e-19,2.012576743718241e-17,1.6368273910745768e-24,1.2939818744077897e-26,1.188183181674295e-21,3.855509026422176e-29,3.1228025777612457e-27,1.704290139898285e-29,3.2541254421416104e-30,1.987512688608963e-36,4.9760841263563444e-33,7.194729906267829e-39,5.226501085784254e-28
1.1212320702796272e-12,0.11224537203383032,0.9,0.0,0.0,0.0,0.0,0.09999999969860719,7.719026470105625e-11,7.682984273683947e-11,5.3333632095912175e-11,5.333402466347963e-11,4.6184938024864774e-11,4.619421394778344e-11,4.6192658970927523e-11,4.619268405620706e-11,4.118856500175535e-11,4.1189248505543775e-11,3.7292695887691944e-11,3.729298157227844e-11,3.415562592004202e-13,1.728941689439254e-14,7.351730166179831e-15,1.59167925784479e-15,1.5554404758333132e-15,5.153107425558011e-18,1.5214960038059508e-15,9.337257756237833e-16,1.1767026670502596e-16,3.4877670193080434e-16,8.970837298281735e-18,2.3727145687813797e-18,8.99685740236174e-19,1.5837959554761761e-18,1.1776951697620358e-18,1.5817362826810966e-18,3.762949119718043e-24,2.1237451631928215e-18,6.063669975403809e-16,6.798341701303988e-22,3.1851459618832243e-19,5.2139983134807216e-17,1.5901721289413615e-24,4.1771762492682484e-19,2.4994272908324424e-17,2.0424740867505284e-24,1.6080638808503795e-26,1.4730324646639124e-21,5.062053011669084e-29,4.222861577059287e-27,2.160186181431272e-29,4.08965813903033e-30,2.741494663316766e-36,6.882971478026118e-33,1.0852562364399314e-38,7.073076610216707e-28
1.3402072268671668e-12,0.11224537204043736,0.9,0.0,0.0,0.0,0.0,0.09999999963974557,9.226549030858951e-11,9.182989684478468e-11,6.374957373211562e-11,6.375012578515354e-11,5.5202875613418265e-11,5.5215905685929357e-11,5.521398477424109e-11,5.5214019702799916e-11,4.9232637845959136e-11,4.923347161532943e-11,4.45758777907331e-11,4.4576279548353706e-11,4.0909324038873904e-13,2.427974647367277e-14,1.0326003083450011e-14,2.23528324882431e-15,2.0660948787258543e-15,8.37873205630607e-18,2.1383438632467007e-15,1.316919273059942e-15,1.6537848369341877e-16,4.879008750081356e-16,1.4545140027176674e-17,2.840112242116107e-18,1.0758748249129735e-18,1.895693070663022e-18,1.409742899810125e-18,1.8936299762528717e-18,5.302048161893644e-24,2.1237488538586194e-18,7.252044443784699e-16,1.0378266945758456e-21,3.8092132166663573e-19,7.33463500845985e-17,2.2423743002505227e-24,5.000196029356e-19,3.521500962268282e-17,2.8971498368650483e-24,2.2677580900384663e-26,2.070259048008639e-21,7.917491698334055e-29,6.870023561340242e-27,3.2193347100220424e-29,5.845410028705543e-30,4.651026047413526e-36,1.1715893134413041e-32,2.1992502865930033e-38,1.1520267558187852e-27
1.7781575400422457e-12,0.1122453720536516,0.9,0.0,0.0,0.0,0.0,0.09999999952202233,1.2241601162418708e-10,1.2182604322030625e-10,8.458140853347623e-11,8.458236506155008e-11,7.323677848885626e-11,7.325931206983771e-11,7.325659549853084e-11,7.32566547305967e-11,6.532078351384114e-11,6.53219347113731e-11,5.914220770965565e-11,5.91429038556921e-11,5.441493619630009e-13,4.196291333071594e-14,1.7853422286194846e-14,3.86346718410756e-15,3.3055614857067947e-15,1.8834880764133304e-17,3.70211391585302e-15,2.2906821352434302e-15,2.8632692701321624e-16,8.361300507236724e-16,3.2472086095807196e-17,3.7749097600847956e-18,1.4292049912462239e-18,2.5194884085664926e-18,1.8738392622344192e-18,2.5174181538025816e-18,9.21073348046692e-24,2.1237570026881406e-18,9.628794690687928e-16,2.1135317528120703e-21,5.05734994502388e-19,1.2714150970316829e-16,3.8996090130281415e-24,6.646238793089475e-19,6.117037030385092e-17,5.077815002664039e-24,3.9440640838609775e-26,3.584331025054281e-21,1.6964095413831848e-28,1.5464617633415457e-26,6.513272901699388e-29,1.0288963720618735e-29,1.0683408400159672e-35,2.705627479219859e-32,6.622548956260508e-38,2.5976539486625362e-27
2.2161078532173246e-12,0.1122453720668659,0.9,0.0,0.0,0.0,0.0,0.0999999994042991,1.5256662611562134e-10,1.518169400767402e-10,1.0541317890837678e-10,1.0541465355533112e-10,9.1268065893712e-11,9.130274890185162e-11,9.129915215244715e-11,9.129924155535175e-11,8.140892915444106e-11,8.141042023934224e-11,7.370849258664253e-11,7.370956585198798e-11,6.791818442820956e-13,6.455086783954087e-14,2.7473891677518864e-14,5.943377363950615e-15,4.8375133668661635e-15,3.559601631843927e-17,5.704594081401288e-15,3.5400528671197867e-15,4.4121196154718645e-16,1.2755313098727763e-15,6.09735275157444e-17,4.7097101644819055e-18,1.784067420645777e-18,3.1432852186095255e-18,2.3379368242319516e-18,3.1412073823636175e-18,1.4223284354624448e-23,2.123766180640123e-18,1.200554742664307e-15,3.7421402069164536e-21,6.305489622182143e-19,1.9606594843505856e-16,6.0258183769959566e-24,8.292285815696384e-19,9.44546742062466e-17,7.88494039692538e-24,6.094722730410176e-26,5.523233827787053e-21,3.1214584344908366e-28,2.926438511960303e-26,1.165805497073165e-28,1.5981627032492135e-29,2.0534089747939416e-35,5.21595162461644e-32,1.5789590393231118e-37,4.920828413396912e-27
3.0920084795674823e-12,0.11224537209329476,0.9,0.0,0.0,0.0,0.0,0.09999999916885263,2.128681348106226e-10,2.1178310495844091e-10,1.4707652625127976e-10,1.4707937824504754e-10,1.273228371036109e-10,1.2738971396962266e-10,1.2738410520297672e-10,1.2738427050012663e-10,1.1358522035374018e-10,1.1358745863670145e-10,1.0284092712565884e-10,1.0284300298586268e-10,9.49176430309927e-13,1.2432047062829774e-13,5.2954202702221264e-14,1.1447486574194625e-14,8.798956566432726e-15,9.580906376379573e-17,1.1026425310457006e-14,6.865920121978794e-15,8.528598122492013e-16,2.4139003646021108e-15,1.617082759876133e-16,6.57931963830836e-18,2.5005467828017757e-18,4.390883256622893e-18,3.26613554933139e-18,4.388788994605673e-18,2.756219486852302e-23,2.123787694583546e-18,1.6759066415682427e-15,9.263731770419173e-21,8.801777825896611e-19,3.7933303391026763e-16,1.1686102475766125e-23,1.1584392645986415e-18,1.8302483268209903e-16,1.5379830172927476e-23,1.181961807521319e-25,1.067638697187151e-20,8.12368210112389e-28,7.900336784116721e-26,2.9782828403475293e-28,3.111219476826925e-29,5.542888901099964e-35,1.4130801013218924e-31,5.928631918451891e-37,1.3301898488122103e-26
3.9679091059176405e-12,0.11224537211972392,0.9,0.0,0.0,0.0,0.0,0.09999999893340616,2.7317001645380416e-10,2.717285647676277e-10,1.887396157193824e-10,1.8874429982145577e-10,1.6336725280222968e-10,1.634768009076817e-10,1.6346884659170605e-10,1.6346910650584082e-10,1.457615114438383e-10,1.4576458682355228e-10,1.319731813788088e-10,1.3197659097397527e-10,1.2190777787790461e-12,2.034147014681598e-13,8.670856510765104e-14,1.8731900030756047e-14,1.3976550721443071e-14,1.9956316244164971e-16,1.810394613119928e-14,1.129436785795815e-14,1.40034501097479e-15,3.884523649825734e-15,3.3248735098420297e-16,8.448940665470355e-18,3.228303266499015e-18,5.638487183723363e-18,4.19433907587805e-18,5.636374813628838e-18,4.531952698976638e-23,2.1238134876360992e-18,2.151260981268722e-15,1.8443065760583847e-20,1.1298077825841678e-18,6.23157920121896e-16,1.9223546281542978e-23,1.487651652295506e-18,3.009304932571427e-16,2.5382247233857405e-23,1.9442180491218081e-25,1.753001131285548e-20,1.6572922202476736e-27,1.6499474956793322e-25,6.06893432159961e-28,5.123647255925858e-29,1.1685334195496112e-34,2.984670887339577e-31,1.6023369929328474e-36,2.780002303624486e-26
4.843809732267799e-12,0.11224537214615347,0.9,0.0,0.0,0.0,0.0,0.0999999986979597,3.334722710639063e-10,3.3165350932279717e-10,2.3040244729993452e-10,2.3040941822442692e-10,1.994013830766966e-10,1.9956400972080538e-10,1.995533791014184e-10,1.995537495626529e-10,1.7793780242472942e-10,1.7794180480622134e-10,1.6110525533717834e-10,1.6111032982352802e-10,1.4888867444757893e-12,3.0164329151094966e-13,1.286727587884285e-13,2.7779415604952526e-14,2.039768367932713e-14,3.58249908852487e-16,2.6937055590960042e-14,1.682509343592062e-14,2.0836755219725242e-15,5.668204462398329e-15,5.896138885326619e-16,1.0318573246548858e-17,3.970650724418179e-18,6.886096998110251e-18,5.122547404101381e-18,6.883964839598308e-18,6.74955397394133e-23,2.1238436561895556e-18,2.626618694717499e-15,3.2213253994765816e-20,1.3794389618414676e-18,9.27544234936716e-16,2.863826223569829e-23,1.8168657447416286e-18,4.481734265429541e-16,3.789234290767527e-23,2.896188910871305e-25,2.6084212424167804e-20,2.927149413460137e-27,2.9694132341828406e-25,1.0772173091861572e-27,7.635452759759332e-29,2.123278738339498e-34,5.429784713187405e-31,3.5533932784143505e-36,5.0054293450921775e-26
5.719710358617957e-12,0.11224537217258333,0.9,0.0,0.0,0.0,0.0,0.09999999846251323,3.937748986458456e-10,3.91558132617782e-10,2.7206502098975e-10,2.7207473338508037e-10,2.3542529979290973e-10,2.356513404092162e-10,2.3563770543684327e-10,2.3563819966786865e-10,2.1011409329641155e-10,2.1011911258777645e-10,1.902371489985399e-10,1.9024421953613393e-10,1.758604200988534e-12,4.1881184117746634e-13,1.7878097112288924e-13,3.857245233966988e-14,2.8089428625275184e-14,5.834644609657314e-16,3.752558404412412e-14,2.3457746775888817e-14,2.902854305849281e-15,7.746285450370192e-15,9.489204397944782e-16,1.2188217381696166e-17,4.731055940110051e-18,8.133712697720784e-18,6.0507605340527e-18,8.131559072521665e-18,9.409032938366566e-23,2.123878295528041e-18,3.1019807600048983e-15,5.155250635417906e-20,1.6290713199488587e-18,1.2924933775731144e-15,3.993029369639765e-23,2.146081541955225e-18,6.247543239537491e-16,5.2910176275309475e-23,4.0378141407070447e-25,3.633903361462094e-20,4.699855473207652e-27,4.848110385441805e-25,1.7428388083780393e-27,1.0646642715086047e-28,3.4937475112240423e-34,8.941625242025332e-31,6.904237217452217e-36,8.174859779209436e-26
7.471511611318272e-12,0.11224537222544419,0.9,0.0,0.0,0.0,0.0,0.09999999799162029,5.143812727219159e-10,5.11307123803573e-10,3.5538939470025585e-10,3.554059537159639e-10,3.074427558823775e-10,3.0782636740569475e-10,3.078057487354907e-10,3.0780652102467164e-10,2.7446667471214746e-10,2.744739975538209e-10,2.48500395432395e-10,2.485124515478393e-10,2.2977677764056345e-12,7.092590438723303e-13,3.0318831946947985e-13,6.533087418891657e-14,4.737935533505704e-14,1.275754346059977e-15,6.39681781292083e-14,4.0027496711251366e-14,4.94875981006295e-15,1.2722367909351696e-14,2.0277539844604514e-15,1.5927540314093795e-17,6.3191989730962986e-18,1.0628961744722638e-17,7.907201199054144e-18,1.0626760159015326e-17,1.6053634063314986e-22,2.1239613195066138e-18,4.052721670667769e-15,1.1066316047728885e-19,2.1283395711353196e-18,2.204081829229925e-15,6.814635524609429e-23,2.804518250654708e-18,1.0659308769633856e-15,9.046913002189352e-23,6.889797072837573e-25,6.195059966846782e-20,1.001798800874562e-26,1.0651871152243389e-24,3.784084653661087e-27,1.8167202872142538e-28,7.78270407599365e-34,1.993762110419186e-30,2.0067353746596378e-35,1.7968532097673876e-25
9.223312864018588e-12,0.11224537227830647,0.9,0.0,0.0,0.0,0.0,0.09999999752072736,6.349891386754729e-10,6.309770602800772e-10,4.387127368571316e-10,4.3873796024717613e-10,3.794201875959385e-10,3.8000188188390476e-10,3.799729954832604e-10,3.799740705784297e-10,3.3881925569104355e-10,3.3882924173551724e-10,3.0676292068472953e-10,3.067812870036437e-10,2.836575358662239e-12,1.0732313475583042e-12,4.594117924837891e-13,9.886917562785114e-14,7.204588058432488e-14,2.3672783005686452e-15,9.743018325352752e-14,6.100073923706874e-14,7.538068500503616e-15,1.868119103223734e-14,3.680607597912595e-15,1.9666909462459597e-17,8.021516012624201e-18,1.3124234307751168e-17,9.763661070708429e-18,1.3121978072652747e-17,2.446577874025278e-22,2.1240632618832666e-18,5.003491872256021e-15,2.039348768816086e-19,2.6276125327467608e-18,3.357927018654577e-15,1.0387184685634912e-22,3.4629617783323883e-18,1.6244620753990557e-15,1.380592727002824e-22,1.0499671441114183e-24,9.43648509059733e-20,1.8160996061956974e-26,1.9858728075851445e-24,6.997318140701436e-27,2.768538150988055e-28,1.463714125723762e-33,3.751730224527531e-30,4.69065373689653e-35,3.3508242917590805e-25
1e-11,0.11224537233117017,0.9,0.0,0.0,0.0,0.0,0.09999999731194997,6.884629069260455e-10,6.840096209859257e-10,4.756550496207925e-10,4.7568469595731e-10,4.1131979888513545e-10,4.120021255065463e-10,4.119691672663285e-10,4.1197037990718337e-10,3.6735092929934094e-10,3.6736221119541736e-10,3.3259424690916876e-10,3.326158347853508e-10,3.075351651550709e-12,1.2577189893336605e-12,5.387156911148551e-13,1.158710560309354e-13,8.475349513507009e-14,3.0034283148731613e-15,1.145116282239506e-13,7.170773764033407e-14,8.859950375580376e-15,2.1605354412838663e-14,4.6244203752152504e-15,2.1324829169167066e-17,8.820924308186018e-18,1.4230558024912653e-17,1.0586756307216676e-17,1.422827542443964e-17,2.8760991177932706e-22,2.1241146923415454e-18,5.42504166522692e-15,2.585322427487281e-19,2.8489741311039755e-18,3.947016791009645e-15,1.2211408141341577e-22,3.7548946897128636e-18,1.9096454073401273e-15,1.6236877130341315e-22,1.234253015443178e-24,1.109128702561001e-19,2.2809674550605937e-26,2.5248351485157192e-24,8.868769866414228e-27,3.2544596837392787e-28,1.8653844589054948e-33,4.781977117118366e-30,6.478002322662136e-35,4.260608327961801e-25
