Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016)
2.486889297809574e-15,0.11224537200007506,0.9,0.0,0.0,0.0,0.0,0.09999999999933153,1.712070605757322e-13,1.7112492217080055e-13,1.182943267385046e-13,1.1829432863719627e-13,1.0245833726425813e-13,1.0245839456307122e-13,1.0245560127884969e-13,1.0245560143618838e-13,9.135611123221644e-14,9.135652854292926e-14,8.271543069485441e-14,8.271543208908314e-14,8.202636141603027e-17,1.082814311602534e-19,4.581213088274843e-20,9.928026000591062e-21,1.3481856586965051e-18,1.0803318303671757e-25,9.45247948463134e-21,5.47498782075173e-22,7.303830411320689e-22,2.230287530629744e-21,1.9185667260338954e-25,7.9685088371155655e-22,1.993527002458558e-21,5.480340221825442e-22,3.86343143750409e-22,4.83404093823772e-22,2.9586195545536372e-30,9.324344556450455e-19,4.171969463667697e-19,2.010621874098437e-27,2.320284124959127e-22,9.358299749049643e-23,3.5696868996615514e-31,1.375539863680932e-22,2.017916388020574e-23,8.295680681138995e-32,5.588715210438017e-31,9.143144900846303e-27,3.288512252824572e-31,8.816291962402112e-35,3.28895370374329e-31,1.9261289002960296e-35,1.0425768993736854e-44,2.420300946685651e-42,1.0650938113425025e-50,4.0366694589776726e-36,2.091336309243308e-46,4.529634520571541e-46,9.231950240356222e-55,1.9454991384525097e-54,4.4606831100533995e-43,5.432494783034185e-45,6.777460235378665e-51,1.0191473193251898e-49,6.10197583605081e-27,1.7512131530910936e-32,1.1357768719183716e-55,2.4341934418219385e-55,4.846450483342789e-34,1.1778896589362674e-32,1.4906748334822722e-51,4.521989239776823e-46,3.355742195878805e-52,6.101457040302518e-53,4.0881598748816847e-44,2.73636153814266e-34,7.907206972680828e-33
4.975939229240182e-15,0.11224537200015014,0.9,0.0,0.0,0.0,0.0,0.09999999999866245,3.425628703029804e-13,3.4226213674802575e-13,2.3669142596351465e-13,2.366914338262847e-13,2.0500557697855246e-13,2.0500580652749686e-13,2.050002145867572e-13,2.05000215219179e-13,1.8279159354165217e-13,1.8279289913062086e-13,1.6550272342026646e-13,1.6550272917743088e-13,3.0028303569603684e-16,4.3324997745343987e-19,1.833654786215797e-19,3.973732059699521e-20,2.700482118278928e-18,8.64788783422595e-25,3.7831764642144943e-20,4.033155850263977e-21,2.9234355948094164e-21,8.926057227337294e-21,1.5357543841510475e-24,2.81728057189176e-21,3.988781215789334e-21,1.930496465442525e-21,1.3697634228710568e-21,1.7278474306367717e-21,2.119517088033496e-29,1.3955776854961438e-18,1.3048577075099904e-18,8.054790706990552e-27,7.159314486328147e-22,5.873626910002235e-22,4.030028629261475e-30,4.874722837642292e-22,1.4387126472106757e-22,1.132826674877829e-30,9.058233984779595e-31,3.659640758349966e-26,5.008119483675398e-31,7.058394246504128e-34,5.008751202650374e-31,7.881865986859448e-35,1.3446661434815615e-43,5.176915875005725e-41,4.6618642554587885e-49,5.106161058956808e-35,3.622333618894959e-45,1.0284758579986294e-44,3.2151644216052357e-53,8.92927488873124e-53,1.913942202191365e-41,8.466524264347073e-44,2.1717174184786537e-49,2.4229198668789135e-48,2.442380560969917e-26,2.5805200053259905e-31,6.187528823915924e-54,1.7405025959329499e-53,4.2153375188164545e-33,1.769571314237981e-31,1.2464364298509872e-49,7.238286204626539e-45,2.821809166141291e-50,1.0267791045477556e-50,3.618721022879686e-43,2.047947204969022e-33,1.1651754524039874e-31
9.954039092101397e-15,0.11224537200030035,0.9,0.0,0.0,0.0,0.0,0.09999999999732431,6.852744995589265e-13,6.842487577682794e-13,4.734856160829999e-13,4.734856490635993e-13,4.100997132230369e-13,4.1010063293417673e-13,4.1008943400527273e-13,4.100894365523939e-13,3.65662558156996e-13,3.6566616116031643e-13,3.310773030470429e-13,3.3107732711890347e-13,1.0239263222913801e-15,1.7325516606683904e-18,7.33681275315671e-19,1.5899578847271306e-19,5.4218876117808495e-18,6.920314601850722e-24,1.5135864969088348e-19,2.7804435217277525e-20,1.169755034661146e-20,3.570861379640651e-20,1.2287966253865986e-23,9.104564822729699e-21,7.979275573838712e-21,6.205156803686846e-21,4.4451340979544436e-21,5.675979912572013e-21,1.399290531582738e-28,1.8032553677935313e-18,3.59878803109178e-18,3.2325126656988053e-26,1.945057394221448e-21,3.269816510029223e-21,3.724610848023992e-29,1.5808768477501763e-21,9.453190309502106e-22,1.3738026539954053e-29,1.590391862932038e-30,1.4643330168342374e-25,6.665185822193487e-31,5.6488605949067374e-33,6.6656920614316836e-31,3.189043121830743e-34,1.5178206394528433e-42,9.209922831920679e-40,1.6963239895316214e-47,5.74632246969116e-34,6.042667886631345e-44,2.0785121718232068e-43,1.0760239787526284e-51,3.645902772960792e-51,6.837871226391683e-40,1.1664412979738654e-42,6.954174305877881e-48,5.247941801559222e-47,9.772703654947917e-26,3.556897779215735e-30,2.877143612141487e-52,9.830222500759917e-52,3.752771196705728e-32,2.472464874611452e-30,9.044736727688592e-48,1.1573843948708325e-43,1.8274028686276906e-48,1.3313258966526348e-48,3.055327192900199e-42,1.4231636075213692e-32,1.606036756324471e-30
1.493213895496261e-14,0.11224537200045055,0.9,0.0,0.0,0.0,0.0,0.09999999999598617,1.0279861393827087e-12,1.0260225431608313e-12,7.102797978719587e-13,7.102798696869728e-13,6.151935062973982e-13,6.151954622814409e-13,6.151786462197247e-13,6.151786516528423e-13,5.485335227688122e-13,5.485396539695884e-13,4.966518768497722e-13,4.966519291965823e-13,1.9597225637227764e-15,3.680776821374955e-18,1.5591933836689613e-18,3.378906861348467e-19,8.16503728384547e-18,1.9789101391969695e-23,3.2164635753511816e-19,7.330098250866408e-20,2.4859674785789957e-20,7.587743589568867e-20,3.51352584194805e-23,1.687188705438663e-20,1.1969756212567425e-20,1.1462617516303658e-20,8.257605906237291e-21,1.062060206386169e-20,3.6090664359400734e-28,1.9826827086771633e-18,6.1209687121111196e-18,6.887479572315702e-26,3.284060199657045e-21,7.798607757269716e-21,1.0703439560760112e-28,2.9355924241768583e-21,2.4330870841391197e-21,4.446504162420627e-29,2.517340140451275e-30,3.1120056626809837e-25,7.538312330475593e-31,1.6153786424666115e-32,7.538191257673653e-31,7.196980639342905e-34,5.0174738601012245e-42,3.50069814695911e-39,7.075274411733711e-47,1.823363487723626e-33,2.3152284984389827e-43,8.347385484012133e-43,4.37554779466297e-51,1.5592599314401423e-50,3.2092725023141325e-39,4.1243568529133483e-42,3.0746544768415423e-47,2.135272935371359e-46,2.0768983944530607e-25,1.222530508640164e-29,1.1859732644690285e-51,4.257821121081638e-51,1.1243137668899506e-31,8.536907800548507e-30,4.622655770988637e-47,4.411165728138282e-43,8.117493540830146e-48,7.197810458604858e-48,9.287403911821978e-42,3.759958551925374e-32,5.52006004800263e-30
1.9910238817823828e-14,0.11224537200060075,0.9,0.0,0.0,0.0,0.0,0.09999999999464804,1.370697790279254e-12,1.367638888412389e-12,9.470739713303948e-13,9.47074096039413e-13,8.20286956215617e-13,8.202902948852957e-13,8.202678512252973e-13,8.202678605205246e-13,7.314044873771006e-13,7.314132499172333e-13,6.622264448284544e-13,6.622265356574435e-13,3.0522729755410963e-15,6.2775895625472444e-18,2.659889014715939e-18,5.764185648846423e-19,1.0933576609398227e-17,4.174227369843549e-23,5.486893399041002e-19,1.4416197276945513e-19,4.240980896863861e-20,1.294277735653268e-19,7.410687402386959e-23,2.5614319803709588e-20,1.5960223539787534e-20,1.735985694631005e-20,1.256020251276693e-20,1.624570702032328e-20,6.975072343289716e-28,2.0616524009262337e-18,8.743607054397313e-18,1.1781745120576383e-25,4.669262811177459e-21,1.4237413504503552e-20,2.21118543229723e-28,4.463806488829398e-21,4.694987799731825e-21,1.0091236261897669e-28,3.822822613631069e-30,5.308982031862434e-25,8.066941906443218e-31,3.407485344141229e-32,8.06561987003977e-31,1.2817781980751063e-33,1.2389496816008032e-41,9.603813125722692e-39,2.6838368665101486e-46,4.1030913050540915e-33,6.5820308881918425e-43,2.4298776713194783e-42,1.7703935359815753e-50,6.332476545308825e-50,1.0135843170048904e-38,1.0802634051519635e-41,1.0508233818148771e-46,6.2197447408264844e-46,3.543122149278693e-25,2.9222015062292073e-29,5.405636118814312e-51,1.936757591064704e-50,2.4569011648236296e-31,2.0477735187221922e-29,1.8722642727154186e-46,1.186365957706498e-42,3.693871217391479e-47,3.389171390548826e-47,2.1424978448821978e-41,7.403532701066302e-32,1.3194540072925058e-29
2.9866438543546255e-14,0.11224537200090114,0.9,0.0,0.0,0.0,0.0,0.09999999999197176,2.056121118998741e-12,2.0506203197500937e-12,1.4206622986960455e-12,1.4206625628190782e-12,1.2304730507289625e-12,1.2304799683495642e-12,1.230446244308037e-12,1.230446263627969e-12,1.097146416585399e-12,1.0971605353415744e-12,9.93375567117137e-13,9.933757593307356e-13,5.487016031480697e-15,1.2992656472494744e-17,5.507079487026622e-18,1.1934185807685994e-18,1.653803060678707e-17,1.1401373587385454e-22,1.1359645747972249e-18,3.531805958876291e-19,8.780846775672479e-20,2.679193187047441e-19,2.0238619454803568e-22,4.444840963623031e-20,2.3941128378301067e-20,3.002679779636241e-20,2.1851179799164183e-20,2.847942788980894e-20,1.667439804617467e-27,2.132589484622592e-18,1.4075886065735565e-17,2.451856075350391e-25,7.477707980695756e-21,3.1668100374627825e-20,5.685092061223872e-28,7.762559208458379e-21,1.1200496680174721e-20,2.959579241189872e-28,7.541569434158079e-30,1.0992117038237581e-24,8.827634817297411e-31,9.307413431753633e-32,8.82222611898857e-31,2.8886675308862124e-33,4.4265678291007767e-41,4.0368796775111886e-38,1.8460378053355153e-45,1.2045718910782338e-32,3.034607160899923e-42,1.1561571280809022e-41,1.3460365035693642e-49,5.011898141644432e-49,5.190308323532833e-38,4.2323726804857993e-41,6.462263141274911e-46,2.8937092434056054e-45,7.335947404458286e-25,9.300591448774526e-29,4.638283297987418e-50,1.7337189353822925e-49,7.03965744272535e-31,6.551940371617764e-29,1.5352572833310992e-45,4.7949130205215e-42,3.2684908542042098e-46,3.5644264522891475e-46,7.052872476768871e-41,1.8159653078255033e-31,4.199471744490556e-29
3.982263826926869e-14,0.11224537200120153,0.9,0.0,0.0,0.0,0.0,0.09999999998929548,2.7415444905640965e-12,2.7333014320664675e-12,1.894250595427404e-12,1.8942510520856226e-12,1.6406578834509105e-12,1.6406696551957219e-12,1.64062461085921e-12,1.6406246438153103e-12,1.4628883457807247e-12,1.4629078980542514e-12,1.324524667988723e-12,1.3245250001777786e-12,8.219539087638019e-15,2.209099655551889e-17,9.366111687832109e-18,2.0296816908294168e-18,2.2254208874580083e-17,2.3855631005820318e-22,1.9319211499249447e-18,6.737784710264456e-19,1.4934340396361808e-19,4.555800352646641e-19,4.234110294700901e-22,6.474095700829995e-20,3.1921988196502284e-20,4.362725886289414e-20,3.1889293765604956e-20,4.1809280345889766e-20,3.120327166097778e-27,2.1366123296397917e-18,1.947507935500482e-17,4.192227846473081e-25,1.0314274337689463e-20,5.626436408916964e-20,1.1136870644522716e-27,1.1324983780275919e-20,2.092711088364642e-20,6.413419394412272e-28,1.3141697333246426e-29,1.8695237910237894e-24,9.362893335375208e-31,1.94748529469627e-31,9.3503376116222e-31,5.1422209635568024e-33,1.0440173099999983e-40,1.0509985586946456e-37,6.0709526690352e-45,2.636527946826498e-32,8.223348394497806e-42,3.2279817484378556e-41,4.595911531205406e-49,1.7546671604568095e-48,1.607254279485907e-37,1.0480244395515454e-40,2.1695284125820178e-45,8.445702964220388e-45,1.247687595090851e-24,2.1555724236905374e-28,1.6502427905424278e-49,6.314251898520422e-49,1.5255756119713654e-30,1.5249215109535451e-28,5.877281317312487e-45,1.2981351133791742e-41,1.1861554799563978e-45,1.4981661441772487e-45,1.6021678656198055e-40,3.466868812416708e-31,9.732999816461629e-29
5.973503772071356e-14,0.11224537200180235,0.9,0.0,0.0,0.0,0.0,0.09999999998394293,4.112391377881605e-12,4.0982784968648325e-12,2.8414270882978313e-12,2.8414281067258533e-12,2.4610234061914827e-12,2.4610490753410522e-12,2.460981256810143e-12,2.460981328928394e-12,2.19437220412878e-12,2.194402670564632e-12,1.986822799405644e-12,1.9868235400357923e-12,1.406137316832329e-14,4.8108702811250845e-17,2.0406181373926577e-17,4.422048554184012e-18,3.409316825541663e-17,7.532668076623673e-22,4.209009454308907e-18,1.7208404243947774e-18,3.2539917438768955e-19,9.921595648830107e-19,1.3364994191832887e-21,1.066191586166539e-19,4.788358195207222e-20,7.162486717602307e-20,5.264751777023471e-20,6.955671424561932e-20,7.710489699514243e-27,2.1323524970143795e-18,3.028577158552189e-17,9.266602684313393e-25,1.5991402220726167e-20,1.2907448823171288e-19,2.9135337081830513e-27,1.8689396513816554e-20,5.158356562324187e-20,2.0189559881160825e-27,3.131956361831082e-29,4.073440799116884e-24,1.0414284257755731e-30,6.149826270176117e-31,1.0372047817696135e-30,1.1583842520670598e-32,3.631318348112321e-40,4.317682298132117e-37,3.7478699401051575e-44,8.889989649444852e-32,4.064767948434183e-41,1.6620790135766687e-40,3.359443258513538e-48,1.3569344819799582e-47,1.0391794051595435e-36,3.95721806838688e-40,1.6759715771448655e-44,4.71481579900998e-44,2.718543333853038e-24,8.065489691182072e-28,1.273207017923905e-48,5.1558290621507325e-48,5.144089465308747e-30,5.775839406899839e-28,6.01120783004608e-44,6.500836673190926e-41,8.74129491628926e-45,1.8791619580605146e-44,5.313335428501204e-40,8.862063498405812e-31,3.6417894763552673e-28
7.964743717215842e-14,0.11224537200240314,0.9,0.0,0.0,0.0,0.0,0.09999999997859038,5.483238540482905e-12,5.462922784202663e-12,3.788603390222766e-12,3.788605306821753e-12,3.281381066329982e-12,3.2814285849476543e-12,3.2813377373456033e-12,3.2813378711789993e-12,2.9258560623959784e-12,2.9258975123029263e-12,2.6491207973284296e-12,2.6491221911301726e-12,2.0220072230970244e-14,8.89671550877911e-17,3.7751090197599566e-17,8.1805474836764e-18,4.673061662625397e-17,1.9554399495921154e-21,7.786662825696538e-18,3.564485640455021e-18,6.020334324259695e-19,1.8344589623156136e-18,3.467951099162961e-21,1.4936527470080247e-19,6.384498190628118e-20,1.0014546521373695e-19,7.387140837251861e-20,9.808526857026e-20,1.554515337189253e-26,2.1251822899198476e-18,4.109937444800726e-17,1.7491880469817e-24,2.1669093867784035e-20,2.4672284797876373e-19,6.087995145119058e-27,2.6216931962673517e-20,1.0379774317680003e-19,4.916696740389683e-27,6.320524260101557e-29,7.53642855338878e-24,1.1515609380071617e-30,1.596601087861161e-30,1.1403917921442305e-30,2.0510122363726582e-32,9.212141390371584e-40,1.2288125675020429e-36,1.4768213791371081e-43,2.410614705453485e-31,1.3965784217916836e-40,5.869974777242298e-40,1.5773057816675678e-47,6.5542815066246215e-47,4.372383368720424e-36,1.060359312326617e-39,8.205971646586947e-44,1.7997129640246345e-43,5.029680807202341e-24,2.357252842380811e-27,6.166880821443392e-48,2.566565127279997e-47,1.4077723560246758e-29,1.7126191783861014e-27,3.4185629637806527e-43,2.3392218533194247e-40,3.824430794207595e-44,1.1832020719485957e-43,1.3099158675127852e-39,1.8366364839208612e-30,1.064364213806414e-27
9.955983662360329e-14,0.11224537200300395,0.9,0.0,0.0,0.0,0.0,0.09999999997323783,6.854085866670789e-12,6.827566056624168e-12,4.735779579152253e-12,4.7357825934134255e-12,4.101734074668406e-12,4.101808148067166e-12,4.101694120025462e-12,4.101694328888145e-12,3.657339920615328e-12,3.657392386808325e-12,3.3114187162536468e-12,3.311420908410379e-12,2.6370360754210727e-14,1.3860400211274625e-16,5.882605297040045e-17,1.2747223956052499e-17,5.985391693865147e-17,3.7329961501311316e-21,1.2133926831024697e-17,5.8923885443699975e-18,9.38186846861947e-19,2.8573223588640403e-18,6.618384947228143e-21,1.9194257783038015e-19,7.980630923989039e-20,1.2855478028024336e-19,9.501116794405455e-20,1.2650346339344636e-19,2.5320422653358062e-26,2.1246189365199903e-18,5.190637062067619e-17,2.7699027919774194e-24,2.7344151397178894e-20,3.9090802113719084e-19,1.0087887875827168e-26,3.3714635646410236e-20,1.6889545976561984e-19,8.848724446857917e-27,1.0342936180849534e-28,1.1744494481657672e-23,1.2689777723558295e-30,3.0481464707147355e-30,1.2475381421782622e-30,3.276383414217851e-32,1.831999266947917e-39,2.5547249381788102e-36,3.6796950971861575e-43,4.695255111934275e-31,3.257313134802221e-40,1.3779500677024036e-39,4.329223375003402e-47,1.814830466999225e-46,1.0698074440591253e-35,2.1609526603008996e-39,2.2177378820401385e-43,4.279583474921927e-43,7.838070343203316e-24,4.750676844837932e-27,1.7140748151976175e-47,7.196059834500593e-47,2.76056939047088e-29,3.4849423063175366e-27,9.820091393896642e-43,5.356048494405767e-40,9.937331833588027e-44,3.5474824660925138e-43,2.5663878156664387e-39,3.0368890653891516e-30,2.1450606969038634e-27
1.3938463552649303e-13,0.11224537200420555,0.9,0.0,0.0,0.0,0.0,0.09999999996253273,9.595781371933447e-12,9.556812625026693e-12,6.630131367360686e-12,6.630137617445537e-12,5.742415825164754e-12,5.7425675530656946e-12,5.742406375167401e-12,5.742406803138923e-12,5.1203076368043365e-12,5.1203823408187066e-12,4.636014141866599e-12,4.636018687972181e-12,3.866175440899038e-14,2.836632681312247e-16,1.20432888527849e-16,2.609582114289099e-17,8.86373906971778e-17,1.1683908289369014e-20,2.4844538155541264e-17,1.307290013483961e-17,1.9210860046873333e-18,5.842402452737175e-18,2.069183297497611e-20,2.7698252825429094e-19,1.1172893838611394e-19,1.8530126884112083e-19,1.3723147033680356e-19,1.8325374810623488e-19,5.497702187767682e-26,2.1238116836647803e-18,7.35200444667294e-17,5.944087731807518e-24,3.8694255863662565e-20,8.17743262061291e-19,2.2381805093452135e-26,4.868916522136216e-20,3.661870364836188e-19,2.2330067070585116e-26,2.2733087395621106e-28,2.404871235128327e-23,1.5421654569967613e-30,9.542476407900764e-30,1.4748398911402895e-30,6.316950641913593e-32,5.380289863229513e-39,8.203491748188036e-36,1.8342455729810584e-42,1.5170371795094627e-30,1.4805908332073788e-39,6.404289434830948e-39,3.1004250087487008e-46,1.336072816238718e-45,5.748988113047321e-35,6.611466529025956e-39,1.675425853670395e-42,2.0963091109368795e-42,1.6049689244848709e-23,1.6016409761048116e-26,1.2605850188245789e-46,5.436065233430089e-46,9.069847365725268e-29,1.2175618244780004e-26,8.5852366609768e-42,2.5120873313807534e-39,5.4166865105539605e-43,3.4534983138588584e-42,7.389358633898049e-39,6.739854333105153e-30,7.231847629793173e-27
2.1903423333227247e-13,0.11224537200660877,0.9,0.0,0.0,0.0,0.0,0.09999999994112252,1.5079175466773848e-11,1.5015134167048545e-11,1.0418832811167463e-11,1.0418849295831164e-11,9.023691621181142e-12,9.024087370996804e-12,9.023829043054452e-12,9.023830156053987e-12,8.046243068279286e-12,8.04636298982189e-12,7.285203502138537e-12,7.285215494692642e-12,6.3238502575234e-14,7.392141060203172e-16,3.13962729572451e-16,6.80237931560326e-17,1.5540402044393316e-16,5.3135075005469764e-20,6.47907164964899e-17,3.656302915745747e-17,5.0102156622815155e-18,1.5190007698131284e-17,9.38726062527275e-20,4.469992708463363e-19,1.7557656082968019e-19,2.987541767518299e-19,2.2163959042187126e-19,2.9670725127622774e-19,1.5083097765756957e-25,2.123737397375512e-18,1.1674585607724353e-16,1.7074404124427886e-23,6.139386071601373e-20,2.17220573632797e-18,6.249418434850574e-26,7.862676456879336e-20,1.0033754101077283e-18,6.992923577449263e-26,6.322571408647533e-28,6.271934384731568e-23,2.3106691715459665e-30,4.3417059631444133e-29,2.00495738816191e-30,1.5604472212741044e-31,2.2470376461599385e-38,3.673761039818429e-35,1.3711177440167246e-41,7.08213564061558e-30,1.057683196451032e-38,4.64994178746235e-38,3.67733891196223e-45,1.61500152810621e-44,4.718333032920835e-34,2.8522830978979986e-38,2.1450116111094123e-41,1.5832537476683168e-41,4.185778526413474e-23,7.432903978965974e-26,1.522714709703849e-45,6.687875551171975e-45,4.307470660887193e-28,6.077342182789372e-26,1.2063114997715413e-40,1.8608053261802582e-38,4.31963129063218e-42,5.232721606847197e-41,3.035127077035399e-38,1.885535880722587e-29,3.356159702047554e-26
2.986838311380519e-13,0.11224537200901197,0.9,0.0,0.0,0.0,0.0,0.09999999991971231,2.0562572645871388e-11,2.0473279815171515e-11,1.4207532122365354e-11,1.4207562604445109e-11,1.2304879769334358e-11,1.230560819681891e-11,1.2305249871340602e-11,1.2305251913383218e-11,1.0972178498851171e-11,1.0972344381265747e-11,9.934391371457346e-12,9.934413548980075e-12,8.781366725724145e-14,1.3600413935330168e-15,5.777564924605867e-16,1.2516846220897625e-16,2.3139519328572356e-16,1.2940807131253684e-19,1.1926169058363354e-16,6.918167580486194e-17,9.222677006834833e-18,2.789598433998924e-17,2.282668531736519e-19,6.17009296550706e-19,2.394289158621538e-19,4.122029450929044e-19,3.060441613077099e-19,4.1015520204457817e-19,2.8322408166816985e-25,2.123735271010929e-18,1.599716003263976e-16,3.3647345454542294e-23,8.409344870771945e-20,4.0274598304446836e-18,1.1813013046309428e-25,1.0856311687655024e-19,1.8831589052646332e-18,1.382398904467458e-25,1.1942956746311137e-27,1.1545217939180855e-22,3.3804203094324155e-30,1.0577252762981249e-28,2.6373047564662933e-30,2.902030268914261e-31,5.493681304759706e-38,9.20581101747518e-35,4.1681422085930705e-41,1.7400316091652553e-29,3.2581358667514267e-38,1.439498250432034e-37,1.2876133826397572e-44,5.683541663105333e-44,1.502999685043308e-33,7.053172184560449e-38,8.000621993471318e-41,4.888178651068051e-41,7.705074264246118e-23,1.7861425120417573e-25,5.349261803206554e-45,2.360898200901069e-44,1.0648968366944982e-27,1.5269578624000941e-25,4.586030746730002e-40,5.754175263136785e-38,1.336422499195311e-41,2.026315311466019e-40,7.376193101325553e-38,3.5680133274134184e-29,8.064922589129248e-26
3.783334289438314e-13,0.1122453720114152,0.9,0.0,0.0,0.0,0.0,0.0999999998983021,2.604597290921849e-11,2.593124905539641e-11,1.7996229300955556e-11,1.7996277543226497e-11,1.5585980326694525e-11,1.5587130030525542e-11,1.5586668862805156e-11,1.558667207512728e-11,1.3898113928519987e-11,1.3898326515218868e-11,1.2583577749823866e-11,1.2583612850830336e-11,1.1238791862274916e-13,2.145989400641507e-15,9.117619677559129e-16,1.9751576060795316e-16,3.16635919071573e-16,2.4976681203637915e-19,1.8825730022040813e-16,1.1092850079799896e-16,1.4558470383359358e-17,4.39413664251216e-17,4.399627980522527e-19,7.870186841013146e-19,3.0328837779580673e-19,5.256513249307014e-19,3.904483758833483e-19,5.236025248429743e-19,4.521561629840461e-25,2.1237365549440376e-18,2.0319734662630683e-16,5.632538139750428e-23,1.0679304531129225e-19,6.383505733581337e-18,1.89289543361944e-25,1.3849934466579351e-19,3.005536513579407e-18,2.2728069295349965e-25,1.913440595122437e-27,1.8224722729459517e-22,4.830569146974048e-30,2.042038444579412e-28,3.399053630337869e-30,4.6565298483713325e-31,1.103181684268543e-37,1.8782913063898435e-34,1.0844106103040973e-40,3.375458595788265e-29,7.93520489344653e-38,3.5164020429626734e-37,4.090308299392175e-44,1.8090163467222805e-43,3.59520697814028e-33,1.4268497600310303e-37,2.290793542303293e-40,1.1922720524725122e-40,1.216285645412553e-22,3.3766249797569484e-25,1.7090439064377503e-44,7.557375234992002e-44,2.0732990301512035e-27,3.000376783117538e-25,1.3338450249188518e-39,1.3518492951091672e-37,3.53021467153e-41,5.982700656778192e-40,1.4753873530000295e-37,5.72140026304853e-29,1.5246386493683966e-25
5.376326245553903e-13,0.1122453720162216,0.9,0.0,0.0,0.0,0.0,0.09999999985548168,3.701278067445138e-11,3.684677375660341e-11,2.5573618653039997e-11,2.557371124651448e-11,2.2147976048051704e-11,2.2150176063375888e-11,2.21495025433845e-11,2.2149508653876745e-11,1.974998478573818e-11,1.975029252575917e-11,1.7881947007385766e-11,1.7882014382480664e-11,1.6153452231816139e-13,4.104931117118426e-15,1.7443937041962317e-15,3.7784640966179913e-16,5.089028190293202e-16,6.226543260792039e-19,3.603364532390995e-16,2.1584449556705657e-16,2.78664497102526e-17,8.381109671898979e-17,1.0943277797657191e-18,1.1270375154152831e-18,4.3103136926888927e-19,7.525481012658396e-19,5.592568058103107e-19,7.504970883497263e-19,8.757750542571138e-25,2.1237396447403615e-18,2.8964885358300622e-16,1.180717405285192e-22,1.521922612936943e-19,1.2270925918137196e-17,3.6804098850996465e-25,1.9837180108938465e-19,5.81964532213332e-18,4.540262893749537e-25,3.7204334807015614e-27,3.4884050073115856e-22,8.867485485621483e-30,5.092941861745996e-28,5.310508920726938e-30,9.4040942782648e-31,3.1106117904317867e-37,5.396672570886304e-34,4.54903897696293e-40,8.460940203561892e-29,3.0227839957311376e-37,1.3458453310972886e-36,2.3733588990309543e-43,1.0557482546637509e-42,1.2601362399445028e-32,4.057423234312795e-37,1.1163114592741478e-39,4.425235131971075e-40,2.328099208946421e-22,8.069534505089236e-25,9.980679536415274e-44,4.4385831948559195e-43,5.216743985685564e-27,7.622555535996604e-25,6.636741796510944e-39,4.643190176794249e-37,1.5093608108901923e-40,3.039601781832265e-39,4.141457815641083e-37,1.1133321845818722e-28,3.643615817762355e-25
6.969318201669493e-13,0.11224537202102806,0.9,0.0,0.0,0.0,0.0,0.09999999981266125,4.797959978155475e-11,4.7761650601180666e-11,3.315100016277532e-11,3.3151150944033976e-11,2.870965014028697e-11,2.8713225802561818e-11,2.8712329492169612e-11,2.8712339365095964e-11,2.5601855639635463e-11,2.5602261266791365e-11,2.3180310782191302e-11,2.3180420501855148e-11,2.1067820416617506e-13,6.669789040573043e-15,2.834785799556631e-15,6.139658741013407e-16,7.35390286876452e-16,1.2344929741919226e-18,5.858265420284344e-16,3.5432558013046176e-16,4.530532442891557e-17,1.3580500759593963e-16,2.1652921020905234e-18,1.467056714859467e-18,5.588203036914394e-19,9.794450688295884e-19,7.280653893970414e-19,9.773917850662638e-19,1.4337608047263692e-24,2.1237425191543507e-18,3.7610038636650614e-16,2.0779775601007318e-22,1.975915133093003e-19,1.999993797391762e-17,6.0387776495048735e-25,2.58244312115347e-19,9.525859643482232e-18,7.570256206911277e-25,6.105119933395464e-27,5.671456143026676e-22,1.4954499283389658e-29,1.0101404121063013e-27,7.923364851223116e-30,1.5803573629021283e-30,6.548911997779305e-37,1.1495805595526823e-33,1.2100648778991117e-39,1.6831914462876762e-28,7.563908661588219e-37,3.379898237767903e-36,7.37243190840672e-43,3.289963968871102e-42,3.1706522947987887e-32,8.5801803525535e-37,3.410582538176094e-39,1.1328686156774578e-39,3.785027982128511e-22,1.5344069239690833e-24,3.1077525118410677e-43,1.3863715546061838e-42,1.0401017536113429e-26,1.5285554084787912e-24,2.043079853926667e-38,1.155723718932788e-36,4.053200292161196e-40,9.46034639362298e-39,8.700016034014466e-37,1.8276817751377722e-28,6.928267466694101e-25
