Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640)
1.6765996135628225e-07,0.11225461589465284,0.9,0.0,0.0,0.0,0.0,0.09995398145603687,1.6483123838514467e-05,2.426083823207042e-06,4.8704431204777695e-06,7.870374285471127e-06,8.616402536792205e-07,7.5416545792448355e-06,3.1857745885392205e-06,4.257779454264048e-06,6.157395375358174e-06,8.878199323166988e-06,3.2672982625068635e-06,6.958777394346089e-06,1.0923256884029527e-08,8.094387601143551e-08,2.5809964063688555e-08,4.462334806307745e-09,1.4711912776169093e-05,4.986726017342667e-06,1.891908710592428e-05,6.750514449040598e-06,2.711259299295284e-06,5.864931540946062e-10,3.961448555520898e-06,5.107714138226933e-13,1.6268600690977648e-08,2.3554066325863534e-13,2.2158814666376785e-13,2.6058509711033465e-13,8.814208598051031e-14,5.174750781078345e-14,6.888401191136044e-07,9.450427800495864e-07,4.715433341921844e-14,1.1293697771494036e-06,3.4989006416164744e-14,7.863486474508574e-14,6.459440785670295e-07,5.518376575851987e-14,1.1619144674513602e-16,1.2806122469195703e-08,1.9504841321724022e-17,1.0665749437131493e-09,1.464169054196537e-17,1.882950485499121e-19,1.2898511309850777e-20,1.0786574119787363e-17,1.8594296997869326e-18,7.233489823366532e-10,4.890854312631235e-19,4.864653839111902e-18,8.420537693841435e-20,8.382961210737637e-19,5.627555944345527e-15,2.0310868389335842e-20,2.42171348888528e-12,7.388920825686015e-19,1.0601448554421158e-08,8.13068024614883e-14,3.3495980275464904e-20,3.3320894182886483e-19,5.6737182916405687e-14,8.560934375203124e-12,5.446035569715567e-16,3.855407746508976e-16,1.1633639968458808e-18
1.7063564707225528e-07,0.11225482016481625,0.9,0.0,0.0,0.0,0.0,0.09995314182585294,1.6837368913579645e-05,2.428105461273358e-06,4.923721464319138e-06,7.99360570904707e-06,8.616807604553857e-07,7.669245233021326e-06,3.1993668140967777e-06,4.299015430213314e-06,6.266674464452754e-06,9.090406544664625e-06,3.297243162612679e-06,7.087873173630436e-06,1.0932359160339886e-08,8.101148881420254e-08,2.5811184724306606e-08,4.462554432257948e-09,1.502913840751391e-05,5.0883095639418686e-06,1.9479452716351953e-05,6.902155730716319e-06,2.8084417242979208e-06,5.889972296616561e-10,4.067232679501425e-06,5.217432647047884e-13,1.662014163844984e-08,2.3922622762054203e-13,2.2569663348367082e-13,2.6499100045771026e-13,9.130051954186803e-14,5.286273862913218e-14,7.138326823063527e-07,9.848335660439605e-07,4.7892658707109185e-14,1.168483619105853e-06,3.620042250759524e-14,8.009365982197121e-14,6.699675808949209e-07,5.723553733694476e-14,1.1880153186390884e-16,1.3618382945786154e-08,2.0025679208441866e-17,1.1501929849185817e-09,1.4939956575839016e-17,1.9693877454523926e-19,1.3664183373530686e-20,1.126589038656334e-17,1.9693430105596302e-18,7.793842907228072e-10,5.129365428753791e-19,5.070419125024264e-18,8.955264028213882e-20,8.860312322539186e-19,5.877630122348714e-15,2.1569743671429844e-20,2.6458597022018058e-12,7.8165368516628215e-19,1.12346891693665e-08,8.313325770806872e-14,3.5581427503879694e-20,3.517712368449824e-19,5.801241122489382e-14,8.753350456691428e-12,5.767963876045035e-16,4.078526137639792e-16,1.2337341213375002e-18
1.736113327882283e-07,0.11225502533046881,0.9,0.0,0.0,0.0,0.0,0.09995230135524885,1.7193011509405397e-05,2.429969603845206e-06,4.97641357776231e-06,8.116229931739613e-06,8.617152025850827e-07,7.79629611325007e-06,3.2123336079257394e-06,4.339439013360214e-06,6.375954897053134e-06,9.304508291097286e-06,3.326564583363821e-06,7.216752456194519e-06,1.0940752325005007e-08,8.107383433959769e-08,2.581222278083319e-08,4.462742701100644e-09,1.5346009671533355e-05,5.189897452237821e-06,2.0045412184911615e-05,7.053917936710587e-06,2.90724761812329e-06,5.913861760184884e-10,4.173456823599753e-06,5.327581873540848e-13,1.6971286375496964e-08,2.4289354099190263e-13,2.297981387661048e-13,2.693781589970377e-13,9.451166431026851e-14,5.397670025380679e-14,7.391414907978797e-07,1.025472675701261e-06,4.8627346033305747e-14,1.2082024908333456e-06,3.7430557265895115e-14,8.155000846846102e-14,6.944322435913531e-07,5.932495409001639e-14,1.214136978182907e-16,1.4465603001179753e-08,2.0548682096584846e-17,1.2386113880874533e-09,1.5238235279244622e-17,2.0583455493465848e-19,1.4461392306642846e-20,1.1756777217427e-17,2.083449451648856e-18,8.385757283932288e-10,5.374492714301818e-19,5.28087685667194e-18,9.512422129233486e-20,9.355135379038649e-19,6.133741164619197e-15,2.288391897101956e-20,2.8862055675138446e-12,8.259925821897285e-19,1.1892251323561787e-08,8.496116945718161e-14,3.7751705719811987e-20,3.7098970764148462e-19,5.928865858610103e-14,8.945920300582448e-12,6.102173800616278e-16,4.3098743326877724e-16,1.3069004774419451e-18
1.7658701850420134e-07,0.11225523137991315,0.9,0.0,0.0,0.0,0.0,0.09995146004527303,1.7550022568536446e-05,2.431688432204727e-06,5.028538152743868e-06,8.23824980559073e-06,8.617443615383279e-07,7.922801643993203e-06,3.2247024327296136e-06,4.379065502432604e-06,6.485236773439812e-06,9.520499807005427e-06,3.3552754927291644e-06,7.345405618729783e-06,1.0948491223319311e-08,8.113131997776635e-08,2.581310176287508e-08,4.462903675682992e-09,1.5662495547543785e-05,5.291489009676414e-06,2.061689801009377e-05,7.205791602888494e-06,3.007669864709797e-06,5.936650497664659e-10,4.280100717147671e-06,5.43815279571679e-13,1.7322000273111286e-08,2.4654268913184566e-13,2.338923561231312e-13,2.737463804591545e-13,9.77752871849408e-14,5.508928357193031e-14,7.647588700382343e-07,1.0669591163656957e-06,4.935841248557362e-14,1.248523357025392e-06,3.867931602554064e-14,8.300380194033389e-14,7.193373077074643e-07,6.145194992894298e-14,1.2402778170366e-16,1.5348568628464673e-08,2.1073750170637214e-17,1.3320047205878184e-09,1.553652466548375e-17,2.1498568048389058e-19,1.5290883343455386e-20,1.2259272386449304e-17,2.2018197292802972e-18,9.010343591992012e-10,5.626268723636736e-19,5.496042871481651e-18,1.0092448019934501e-19,9.867714532611243e-19,6.395908797328583e-15,2.4254852180135876e-20,3.143598088073387e-12,8.719336352283673e-19,1.2574524099015477e-08,8.679042371572962e-14,4.000836367011672e-20,3.908743463216768e-19,6.056584524602398e-14,9.138631872986997e-12,6.4488724214995e-16,4.549582023690199e-16,1.382915780964366e-18
1.7956270422017437e-07,0.11225543830182122,0.9,0.0,0.0,0.0,0.0,0.09995061789705235,1.790837356651588e-05,2.433273185989082e-06,5.080113333540582e-06,8.359668186272584e-06,8.61768918191798e-07,8.04875671031972e-06,3.236499649040061e-06,4.417909933117215e-06,6.59452019465248e-06,9.738376238410751e-06,3.383388588934499e-06,7.473823526636439e-06,1.0955626460936514e-08,8.118432162652008e-08,2.5813842171270963e-08,4.463040895756548e-09,1.597856680323775e-05,5.393083650131434e-06,2.1193844370818672e-05,7.357767996449878e-06,3.1097012771071386e-06,5.958387045602663e-10,4.387144981248228e-06,5.549136557101456e-13,1.7672250700757922e-08,2.5017375790761495e-13,2.379789947423e-13,2.7809548851400026e-13,1.0109115276661463e-13,5.620038576566209e-14,7.906772246560192e-07,1.109291814782473e-06,5.008587517335097e-14,1.2894431958696457e-06,3.994660454160808e-14,8.445493701572198e-14,7.446819821835807e-07,6.361645602179164e-14,1.2664363322351303e-16,1.6268065595792726e-08,2.160078801125082e-17,1.4305500232992364e-09,1.583482302266795e-17,2.243954260613636e-19,1.6153406395234526e-20,1.277341207004008e-17,2.324523770725987e-18,9.668726987280008e-10,5.884724491927765e-19,5.715931554446219e-18,1.069577422659754e-19,1.039832844936136e-18,6.664151894141683e-15,2.5684013741724537e-20,3.4189114657675343e-12,9.195014160584584e-19,1.3281891122620567e-08,8.862091529942176e-14,4.235293688119677e-20,4.1143492795321464e-19,6.184389761359461e-14,9.331474069926894e-12,6.808264615683828e-16,4.797777478087097e-16,1.4618324005282767e-18
1.825383899361474e-07,0.1122556460852168,0.9,0.0,0.0,0.0,0.0,0.09994977491178783,1.8268036502848035e-05,2.434734235978897e-06,5.131156729841401e-06,8.480487930794625e-06,8.617894657768972e-07,8.174156641140891e-06,3.2477505505336075e-06,4.4559870816263565e-06,6.703805262430108e-06,9.958132639105127e-06,3.410916306073506e-06,7.601997513983005e-06,1.0962204731515288e-08,8.123318612567749e-08,2.5814461867888378e-08,4.463157445313841e-09,1.629419588685793e-05,5.49468086278029e-06,2.1776187068074528e-05,7.509839059398956e-06,3.213334603302725e-06,5.979117976188681e-10,4.49457109283695e-06,5.660524463935307e-13,1.8022006905782067e-08,2.5378683322275443e-13,2.420577787484407e-13,2.824253221771819e-13,1.0445902354648956e-13,5.730990992981705e-14,8.168890414622426e-07,1.1524696217386386e-06,5.0809751214158154e-14,1.3309589990600606e-06,4.123232899017011e-14,8.590331576884152e-14,7.704654454852832e-07,6.581840093305988e-14,1.292611136840391e-16,1.7224879306341425e-08,2.2129704414827972e-17,1.534426768953891e-09,1.613312884485603e-17,2.340670488153299e-19,1.7049715482578186e-20,1.3299231652336686e-17,2.4516311431628006e-18,1.0362046893136132e-09,6.149889650657949e-19,5.940558119248026e-18,1.132282956142051e-19,1.0947256540070282e-18,6.938488898263727e-15,2.7172886052390796e-20,3.713047378381319e-12,9.68720383189472e-19,1.4014730569893215e-08,9.045254715177335e-14,4.478694684399911e-20,4.3268127668477514e-19,6.312274778430551e-14,9.524436645455307e-12,7.180554122796772e-16,5.054588289926529e-16,1.5437025905735776e-18
1.8551407565212043e-07,0.11225585471945945,0.9,0.0,0.0,0.0,0.0,0.09994893109075015,1.862898389208121e-05,2.436081151260657e-06,5.181685429606389e-06,8.600711895514688e-06,8.618065211618909e-07,8.29899719252987e-06,3.2584793990557993e-06,4.493311468256196e-06,6.813092079152419e-06,1.0179763976582836e-05,3.437870819602019e-06,7.72991936413023e-06,1.0968269119123637e-08,8.127823350326511e-08,2.5814976415318246e-08,4.463256011256266e-09,1.660935682659551e-05,5.596280202410999e-06,2.2363863469273268e-05,7.66199735638326e-06,3.3185625318315276e-06,5.998887961752983e-10,4.602361349908739e-06,5.772307982407854e-13,1.8371239900892748e-08,2.5738200096326596e-13,2.4612844658575184e-13,2.8673573523311745e-13,1.0787866008880002e-13,5.841776472165614e-14,8.433868921145064e-07,1.1964913164251529e-06,5.153005772163878e-14,1.3730677717989875e-06,4.2536395968177666e-14,8.734884535100217e-14,7.96686847172105e-07,6.805771075790418e-14,1.3188009509627199e-16,1.8219794663519488e-08,2.2660412219441438e-17,1.6438168206729291e-09,1.6431440808360156e-17,2.440037890519835e-19,1.7980568789044653e-20,1.3836765275904996e-17,2.5832110137234325e-18,1.1091456752921003e-09,6.421792559938886e-19,6.169937191332293e-18,1.1974039212272552e-19,1.1514777739947886e-18,7.21893764529853e-15,2.872296328460938e-20,4.0269352490931745e-12,1.0196148732966419e-18,1.4773415173453512e-08,9.228522971583347e-14,4.731190172522044e-20,4.546232177031173e-19,6.440233310065963e-14,9.717510145333425e-12,7.565943493068522e-16,5.320141391079111e-16,1.6285784600536132e-18
1.8848976136809346e-07,0.11225606419422865,0.9,0.0,0.0,0.0,0.0,0.09994808643527582,1.899118875501024e-05,2.4373227611973466e-06,5.231716011710231e-06,8.720342934415107e-06,8.618205346812837e-07,8.42327453151526e-06,3.2687094592565564e-06,4.529897360934473e-06,6.9223807477827615e-06,1.0403265137638312e-05,3.4642640517180008e-06,7.857581291011336e-06,1.0973859377343117e-08,8.131975904802807e-08,2.5815399372904536e-08,4.4633389345006384e-09,1.6924025136663702e-05,5.697881280977229e-06,2.2956812455158714e-05,7.814236026564716e-06,3.4253776971754325e-06,6.017739838420045e-10,4.710498837899071e-06,5.884478735910874e-13,1.8719922359123848e-08,2.6095934694417894e-13,2.501907504203818e-13,2.9102659567350454e-13,1.1134982120723413e-13,5.952386402998408e-14,8.701634354669282e-07,1.2413556105387568e-06,5.224681179509327e-14,1.4157665327905816e-06,4.3858712493421793e-14,8.879143777887752e-14,8.233453094011246e-07,7.033430925114144e-14,1.345004593872548e-16,1.925359594120726e-08,2.3192828145793717e-17,1.7589043907193033e-09,1.672975778657061e-17,2.542088709078563e-19,1.894672896374272e-20,1.4386045433927145e-17,2.719331685478927e-18,1.185812378502107e-09,6.700460222437993e-19,6.4040814407473465e-18,1.2649824884458838e-19,1.2101164073134782e-18,7.505515092482377e-15,3.0335751594294494e-20,4.3615325083094446e-12,1.072208901736889e-18,1.555831223592218e-08,9.411888035462026e-14,4.992929695255696e-20,4.772702998201659e-19,6.568259574657285e-14,9.910685845832268e-12,7.964632866916441e-16,5.594562166276083e-16,1.7165117150466013e-18
1.9444113280003955e-07,0.11225648562558148,0.9,0.0,0.0,0.0,0.0,0.09994639462667033,1.971926546471881e-05,2.4395220115465527e-06,5.330346666794934e-06,8.957837630548812e-06,8.618409523496667e-07,8.670126202300156e-06,3.287761490360584e-06,4.600909495465173e-06,7.140964055209467e-06,1.0855856104835134e-05,3.5154131254385665e-06,8.11209627736362e-06,1.0983761342355597e-08,8.139331305648482e-08,2.5816016171281212e-08,4.463465733972661e-09,1.7551792848153082e-05,5.901087347700854e-06,2.4158290974362092e-05,8.118929661252051e-06,3.643740036443318e-06,6.052851802915158e-10,4.927751594649171e-06,6.10994921158982e-13,1.9415534092277937e-08,2.6806091626683924e-13,2.5828933997439854e-13,2.9954919850071713e-13,1.1844574466209217e-13,6.173047610896413e-14,9.245236830888477e-07,1.3336065287232113e-06,5.366973091683276e-14,1.5029221617505776e-06,4.65577243577386e-14,9.166748236632445e-14,8.779697755335295e-07,7.499905627926359e-14,1.3974490930966645e-16,2.144098947409971e-08,2.4262469697268915e-17,2.0069204354518163e-09,1.732640291973681e-17,2.754368643430615e-19,2.0988039364596728e-20,1.551997196151217e-17,3.0054669485700702e-18,1.3507965668976322e-09,7.278191724025917e-19,6.8867203289461135e-18,1.4076792480782395e-19,1.333162456251212e-18,8.097122089936265e-15,3.375554234372462e-20,5.096826449238816e-12,1.182591132040555e-18,1.7208185914828806e-08,9.778878684239707e-14,5.544732173534592e-20,5.24718361080808e-19,6.824494382528571e-14,1.0297312282739885e-11,8.802706787255157e-16,6.170505219827062e-16,1.901756653062598e-18
1.9979736708879103e-07,0.11225686769092247,0.9,0.0,0.0,0.0,0.0,0.0999448691597784,2.037857446903994e-05,2.4412165498625568e-06,5.4175670244714435e-06,9.169583584697482e-06,8.61852360322078e-07,8.890335934726827e-06,3.3034166312517647e-06,4.662432860645849e-06,7.337696408356957e-06,1.1269530004403189e-05,3.5596423113763554e-06,8.340200908542659e-06,1.099139087883119e-08,8.144998724079655e-08,2.5816361486076402e-08,4.463544210473031e-09,1.811488079961354e-05,6.08397579213137e-06,2.5257069974286865e-05,8.393370247512004e-06,3.845619673387877e-06,6.081706977447559e-10,5.124311917588989e-06,6.314116073692479e-13,2.0039458334728867e-08,2.7439223618601626e-13,2.6554724045790294e-13,3.0715161878019904e-13,1.2500584021876143e-13,6.370965594065187e-14,9.743292409050423e-07,1.4194998704777254e-06,5.4938379760519164e-14,1.583350355087906e-06,4.904832428602649e-14,9.424508733710899e-14,9.286172241392003e-07,7.932404727631256e-14,1.4446863572894668e-16,2.35504841370866e-08,2.5230227283872374e-17,2.2515150590202827e-09,1.7863391936845088e-17,2.954917639865469e-19,2.295369745056121e-20,1.6580986908646622e-17,3.2791948810643977e-18,1.513222594490056e-09,7.821532085128208e-19,7.33752301492062e-18,1.5449268698000107e-19,1.45062776533344e-18,8.65068917547548e-15,3.706316536457079e-20,5.839604301773941e-12,1.2879857826311973e-18,1.87862931268721e-08,1.0109430814121266e-13,6.07444187203459e-20,5.699290077678567e-19,7.055288006898009e-14,1.0645551139926361e-11,9.604441146920714e-16,6.720424249848195e-16,2.0794488474301712e-18
2.051536013775425e-07,0.1122572523322165,0.9,0.0,0.0,0.0,0.0,0.09994334101272843,2.10415603411269e-05,2.442678999947204e-06,5.5034093377683444e-06,9.379452597553204e-06,8.618586729486186e-07,9.1086784151397e-06,3.3177754812223065e-06,4.721774237689261e-06,7.534436383903638e-06,1.1689179451669747e-05,3.6022273296289723e-06,8.567360135705038e-06,1.0997975455560149e-08,8.149889945780921e-08,2.5816553379766244e-08,4.4635967452726065e-09,1.8676051051850476e-05,6.266865763300317e-06,2.6372045662970252e-05,8.667986455358953e-06,4.0525254668418165e-06,6.10817627981864e-10,5.3217668893467e-06,6.519414208652534e-13,2.0661240012364152e-08,2.806671407448809e-13,2.727747556978208e-13,3.1468922904489805e-13,1.317290616235523e-13,6.568201722777479e-14,1.0249277692599762e-06,1.5081004985001612e-06,5.6195783168864946e-14,1.6656443602440194e-06,5.159662585589078e-14,9.681200916439963e-14,9.806659902010815e-07,8.376857329514152e-14,1.4919538333954658e-16,2.579812472100285e-08,2.6202384964879852e-17,2.5175375725742267e-09,1.8400385091921468e-17,3.1646541631082104e-19,2.5045784831416352e-20,1.768052265431255e-17,3.5686764366539455e-18,1.6895956256132679e-09,8.387157040682986e-19,7.803958836784407e-18,1.6907763034929264e-19,1.574623639273997e-18,9.224354315352316e-15,4.0597904894540886e-20,6.665676709170244e-12,1.3992537104962743e-18,2.0454795008723216e-08,1.0440194475766762e-13,6.636367692059504e-20,6.175716789382696e-19,7.286229635820356e-14,1.0994013317607236e-11,1.0452317887751101e-15,7.300988236586465e-16,2.2678428701152454e-18
2.10509835666294e-07,0.11225763949919347,0.9,0.0,0.0,0.0,0.0,0.09994181019524566,2.1708082927351183e-05,2.4439406962858535e-06,5.587953473525716e-06,9.58746107162446e-06,8.618610160272432e-07,9.325144177624727e-06,3.3309420241652283e-06,4.779008174055342e-06,7.73118459641268e-06,1.2114772340462836e-05,3.64322922236405e-06,8.793541882631259e-06,1.1003656153643076e-08,8.154109765644238e-08,2.5816625749498743e-08,4.4636291876390956e-09,1.9235204200584008e-05,6.449756287441004e-06,2.7502910126222886e-05,8.942753928732389e-06,4.264413146360975e-06,6.132451169405497e-10,5.520042313244052e-06,6.72580010189076e-13,2.128076823369405e-08,2.868861231213721e-13,2.7997086521091816e-13,3.221617049449311e-13,1.386139597740158e-13,6.764721049475236e-14,1.0762798210826083e-06,1.5993989181270617e-06,5.744203941615863e-14,1.7497872753571852e-06,5.420210191358538e-14,9.936788538447051e-14,1.0341101395727804e-06,8.833212011469254e-14,1.5392473291277707e-16,2.8188446923523964e-08,2.7178577480402744e-17,2.8061419014583854e-09,1.8937379476615096e-17,3.3837597432062954e-19,2.726888318443701e-20,1.8818734819888088e-17,3.87429280802747e-18,1.8806430505648076e-09,8.975184090713138e-19,8.286096268376404e-18,1.8454604110137496e-19,1.7053037399439879e-18,9.818198619684816e-15,4.436893833086802e-20,7.581671909133963e-12,1.516529397038129e-18,2.221564039200574e-08,1.0771140332921494e-13,7.231334890875235e-20,6.677006604430906e-19,7.517298744524437e-14,1.1342667846451793e-11,1.134745331458411e-15,7.912898646923455e-16,2.4672332719296886e-18
2.1586606995504547e-07,0.11225802914383194,0.9,0.0,0.0,0.0,0.0,0.09994027671749833,2.2378006727901885e-05,2.4450287427177124e-06,5.671274887003069e-06,9.793625307995387e-06,8.618602663208809e-07,9.539726930930079e-06,3.3430123304957295e-06,4.83420684531025e-06,7.92794166249767e-06,1.2546276068303027e-05,3.6827067651794725e-06,9.01871731520675e-06,1.1008555006118003e-08,8.157748829617453e-08,2.581660499417087e-08,4.463646091838833e-09,1.9792250779149193e-05,6.632646604780861e-06,2.8649367836421586e-05,9.2176515974214e-06,4.481238238073636e-06,6.154708534340068e-10,5.719069958197739e-06,6.933231683961719e-13,2.1897943206851332e-08,2.930496734657415e-13,2.8713465183046186e-13,3.295688318602838e-13,1.4565907902871711e-13,6.960492125637574e-14,1.1283469661958499e-06,1.6933851799700364e-06,5.867724616876402e-14,1.8357623378406632e-06,5.686422964605397e-14,1.0191239016942068e-13,1.088943550180706e-06,9.301415747340733e-14,1.5865632180706043e-16,3.072597102501037e-08,2.8158468948761593e-17,3.1185034349371724e-09,1.9474372860058853e-17,3.612414036914827e-19,2.962761038960766e-20,1.999576727454257e-17,4.196419395968971e-18,2.0871048500306266e-09,9.58572108380938e-19,8.783993541322343e-18,2.0092084012771458e-19,1.842818706350503e-18,1.0432297230594733e-14,4.838554987414723e-20,8.59453050205753e-12,1.639945402644155e-18,2.4070723353554413e-08,1.1102243007060527e-13,7.860156054346857e-20,7.203691743990467e-19,7.748477577219046e-14,1.1691487935174994e-11,1.2290947107195007e-15,8.55684724419528e-16,2.677911997951916e-18
