Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106)
2.186954857069431e-15,0.112245372000066,0.9,0.0,0.0,0.0,0.0,0.09999999999941214,1.5055841555839306e-13,1.5049417769957525e-13,1.0402728944072053e-13,1.0402729090202776e-13,9.010122549176143e-14,9.01012697974752e-14,9.00988135512948e-14,9.009881367290176e-14,8.033799146524145e-14,8.033832525175995e-14,7.273943127574052e-14,7.273943234926706e-14,6.415126475792304e-17,8.374166556717372e-20,3.5428104606178487e-20,7.677688737230472e-21,1.1854807515816655e-18,7.347259179953986e-26,7.30998873661132e-21,3.7626252004218524e-22,5.648295519328153e-22,1.72477678083104e-21,1.3047932212022654e-25,6.261172784126603e-22,1.753095402110684e-21,4.308277143997319e-22,3.0344904275479286e-22,3.792676118481652e-22,2.040875860801955e-30,8.531506229683293e-19,3.337067647186275e-19,1.5547699726728027e-27,1.8598878803692445e-22,6.581737114798302e-23,2.2378378471622653e-31,1.0804691040579897e-22,1.3933395560866184e-23,5.065203734997045e-32,5.078437450810424e-31,7.070698717734683e-27,3.000616606650234e-31,5.995647053889959e-35,3.0010208633185052e-31,1.4806786773366916e-35,6.40181817374065e-45,1.5072455426424662e-42,5.644948144343857e-51,2.4939595503698245e-36,1.2253604279675128e-46,2.506237386363057e-46,4.750909927716729e-55,9.448742728427627e-55
4.375809761799218e-15,0.11224537200013204,0.9,0.0,0.0,0.0,0.0,0.09999999999882377,3.0124763984819804e-13,3.0101016852839637e-13,2.0814495665626028e-13,2.081449626920675e-13,1.8028064337365237e-13,1.8028082085643058e-13,1.802759039772633e-13,1.802759044658729e-13,1.6074578135830137e-13,1.607468477145516e-13,1.4554205777651836e-13,1.4554206219854657e-13,2.371232756838802e-16,3.3507436146447614e-19,1.4180309092321897e-19,3.073031705868855e-20,2.374036631435016e-18,5.88124947951565e-25,2.9257052501725695e-20,2.7967977761907046e-21,2.260790193569134e-21,6.902986411184423e-21,1.0444464751157282e-24,2.2421643348109525e-21,3.5077102054265744e-21,1.5376543111612218e-21,1.0894626332426607e-21,1.3717894837090567e-21,1.4790282648849426e-29,1.3089116772620696e-18,1.065834255301623e-18,6.227450208843249e-27,5.86386964139632e-22,4.2149384750746027e-22,2.606763541406486e-30,3.877574439060286e-22,1.0048158685463074e-22,7.028703967622497e-31,8.297389362814647e-31,2.8301221814721845e-26,4.679434625092478e-31,4.800163248371746e-34,4.680037629029571e-31,6.076977831675061e-35,8.454367944950552e-44,3.5288489564312424e-41,2.6669946339176685e-49,3.2169354548013465e-35,2.1425257316086887e-45,5.818205504434473e-45,1.6710574810083487e-53,4.433402846307951e-53
8.753519571258791e-15,0.11224537200026412,0.9,0.0,0.0,0.0,0.0,0.09999999999764701,6.026260958324826e-13,6.018033676087388e-13,4.163802846450573e-13,4.16380309908788e-13,3.606392137391195e-13,3.60639924786624e-13,3.606300792647718e-13,3.6063008123180914e-13,3.2156136114169317e-13,3.21564375595015e-13,2.911473062741439e-13,2.911473247240386e-13,8.213263722522722e-16,1.340009281566169e-18,5.673838204359965e-19,1.2295772311086493e-19,4.763083962592489e-18,4.706329273012715e-24,1.1705362839010617e-19,1.956486407374749e-20,9.046105595492287e-21,2.761601194502465e-20,8.357024983026694e-24,7.386606628744163e-21,7.016928873850128e-21,5.039931073011513e-21,3.6032477830250616e-21,4.589249964505548e-21,9.937328231200042e-29,1.7391425767488817e-18,3.0113804378779582e-18,2.4977260553519912e-26,1.6320105948601182e-21,2.400825259899808e-21,2.5085102495891425e-29,1.2816455890783554e-21,6.719459981702817e-22,8.75055628682932e-30,1.4018580785096596e-30,1.1324175284960105e-25,6.383062448888085e-31,3.841589468681956e-33,6.383658649475448e-31,2.4624655634730597e-34,9.782177042842853e-43,6.9206786595650086e-40,1.056864678125785e-47,3.702309341120553e-34,3.593198939329133e-44,1.1999841957528243e-43,5.62432663318142e-52,1.847821937095507e-51
1.3131229380718365e-14,0.11224537200039618,0.9,0.0,0.0,0.0,0.0,0.09999999999647026,9.040045598197897e-13,9.024142717325854e-13,6.246156061915791e-13,6.246156611750382e-13,5.4099751871578e-13,5.409990308864555e-13,5.409842489827047e-13,5.409842531777393e-13,4.82376940922357e-13,4.82382132541773e-13,4.367525502678393e-13,4.3675259036564183e-13,1.5872975469759862e-15,2.846884177124829e-18,1.20578660895824e-18,2.6130493305163387e-19,7.167782098653282e-18,1.3458056184104258e-23,2.4874701173479943e-19,5.1970873754001346e-20,1.922481514136055e-20,5.868241191194004e-20,2.3895707634856782e-23,1.3845048943628763e-20,1.0526136825164121e-20,9.417933129547076e-21,6.7696126354873406e-21,8.681771252487928e-21,2.5856560947086303e-28,1.942208017439656e-18,5.1840920646513405e-18,5.319312993520973e-26,2.788312314628996e-21,5.7822842976053715e-21,7.333495084930391e-29,2.4069850233600123e-21,1.7447940428058886e-21,2.866180431759905e-29,2.112270256146785e-30,2.406617698895971e-25,7.3062891615649284e-31,1.0985616431987358e-32,7.306503604060991e-31,5.55943048287476e-34,3.260050053404408e-42,2.7113616421642983e-39,4.516234792040094e-47,1.1844376972111777e-33,1.37836794334848e-43,4.8458874784474954e-43,2.290103556317034e-51,7.948018603813719e-51
1.7508939190177938e-14,0.11224537200052828,0.9,0.0,0.0,0.0,0.0,0.0999999999952935,1.2053830322212524e-12,1.2028859755020417e-12,8.328509212958289e-13,8.328510167714072e-13,7.213555583131419e-13,7.213581394096605e-13,7.213384131272471e-13,7.213384203036636e-13,6.431925207002927e-13,6.431999987415105e-13,5.823577897576049e-13,5.82357859323739e-13,2.4919396285444673e-15,4.855441475478083e-18,2.0570027589746002e-18,4.45769601478588e-19,9.590966407220478e-18,2.838785797264104e-23,4.2433289069969683e-19,1.0284590956332633e-19,3.279691886594146e-20,1.000989554800681e-19,5.040110674808178e-23,2.12063582814366e-20,1.4035334320494382e-20,1.4391062289211198e-20,1.0388174648054936e-20,1.3395617619989023e-20,5.031933931239321e-28,2.038053245742767e-18,7.464023885996254e-18,9.094782890168694e-26,3.994647843859849e-21,1.0626515245040559e-20,1.5348143111502958e-28,3.692488802885103e-21,3.3903125410938474e-21,6.569457107131004e-29,3.0786894477087445e-30,4.1056127416871117e-25,7.86152127403637e-31,2.3173097614380863e-32,7.860945599599934e-31,9.903657715498707e-34,8.10667766871922e-42,7.589656911745268e-39,1.7318602987593649e-46,2.6807633947140896e-33,3.920791049243141e-43,1.414887989060731e-42,9.266330185164096e-51,3.230301325371619e-50
2.6264358809097085e-14,0.11224537200079245,0.9,0.0,0.0,0.0,0.0,0.09999999999294,1.8081399975758414e-12,1.80359831091313e-12,1.249321536384716e-12,1.2493217386682868e-12,1.0820710147083913e-12,1.0820763626598033e-12,1.0820467283278792e-12,1.0820467432432537e-12,9.648236802497618e-13,9.648358365499158e-13,8.73568258166689e-13,8.735684054194625e-13,4.531047660711427e-15,1.0049379501272348e-17,4.2588680103834895e-18,9.22926514811068e-19,1.4487016069903105e-17,7.753799446616256e-23,8.785080542734122e-19,2.5422349725783875e-19,6.790521482607453e-20,2.0721317774305814e-19,1.3764827042650055e-22,3.724379388365554e-20,2.1053705695427437e-20,2.5192398861730328e-20,1.8290656414114806e-20,2.376529875616923e-20,1.2145139196675623e-27,2.129318954734841e-18,1.2124312230596761e-17,1.8910174804945997e-25,6.4519647158728435e-21,2.3820793793491724e-20,4.0146776202952525e-28,6.498769919012025e-21,8.165994158653918e-21,1.9554131789179529e-28,5.807532286487292e-30,8.500570425275011e-25,8.628492246167178e-31,6.329641303351973e-32,8.62517113248449e-31,2.2324004069053476e-33,2.9253701923420783e-41,3.287591270584967e-38,1.2277164718840634e-45,7.926644730878926e-33,1.8090566103479128e-42,6.758956196935522e-42,7.05279379090142e-50,2.5683619815703284e-49
3.501977842801623e-14,0.11224537200105664,0.9,0.0,0.0,0.0,0.0,0.0999999999905865,2.410896995719296e-12,2.4040267908501574e-12,1.6657921277830826e-12,1.6657924777279172e-12,1.4427854952882867e-12,1.4427945960207905e-12,1.442755023014409e-12,1.4427550484579643e-12,1.2864548397891987e-12,1.2864717642954212e-12,1.1647787100132179e-12,1.164778964623114e-12,6.852050683096832e-15,1.7086741425112896e-17,7.243251647419881e-18,1.5696542893445022e-18,1.9466062004006817e-17,1.6223675877539796e-22,1.4940686734383666e-18,4.884987224177012e-19,1.1549223182980138e-19,3.523617452620664e-19,2.8797813193842163e-22,5.475437659601837e-20,2.8072041177835645e-20,3.694279072608213e-20,2.694403067302865e-20,3.522057640999273e-20,2.289766689763857e-27,2.1385954010117963e-18,1.68665897645432e-17,3.2304624001141092e-25,8.944417303102733e-21,4.25430630060561e-20,7.965672677513545e-28,9.570261946938809e-21,1.5371359284358578e-20,4.287339125634645e-28,9.91548420572455e-30,1.4457650469421318e-24,9.11675442980773e-31,1.324415578646715e-31,9.108589171302572e-31,3.974674383243842e-33,6.934303148603541e-41,8.761694787969645e-38,4.1148553097436957e-45,1.7433196699421405e-32,4.9057614893011455e-42,1.8943304394464543e-41,2.4094546729985787e-49,9.022005316764237e-49
5.253061766585453e-14,0.11224537200158496,0.9,0.0,0.0,0.0,0.0,0.0999999999858795,3.6164111030203827e-12,3.6044839757975163e-12,2.4987332327884415e-12,2.498734014391975e-12,2.1642112526050353e-12,2.16423109829225e-12,2.1641715449929353e-12,2.164171600685079e-12,1.9297171588351322e-12,1.9297436678607175e-12,1.7471995593206388e-12,1.747200127758108e-12,1.188736313174227e-14,3.7210689579820915e-17,1.5781175820631374e-17,3.4198242120958592e-18,2.973183002259044e-17,5.122836039184255e-22,3.2550692675896254e-18,1.2642242714829603e-18,2.5164202607781365e-19,7.674168441206293e-19,9.0905008643907e-22,9.126582761017893e-20,4.210860883997529e-20,6.137122300145456e-20,4.503060337565667e-20,5.934683571748714e-20,5.7286570398794926e-27,2.135876472866188e-18,2.6372416409473193e-17,7.125161476505056e-25,1.3936740923983295e-20,9.824754681695567e-20,2.1268722392000232e-27,1.5987519957928817e-20,3.8356906363346366e-20,1.3843196188621797e-27,2.3405228568997917e-29,3.1501274919634472e-24,1.0035923763002228e-30,4.182278405148861e-31,1.0007596952060155e-30,8.95514822114713e-33,2.429493935678672e-40,3.75890797036457e-37,2.660802993617657e-44,5.92421235438682e-32,2.427056877149149e-41,9.812364685908742e-41,1.7634834194965642e-48,7.031771512831765e-48
6.8290372979909e-14,0.11224537200206049,0.9,0.0,0.0,0.0,0.0,0.09999999998164319,4.701373925529078e-12,4.684626129531114e-12,3.2483801396288568e-12,3.248381463891895e-12,2.8134908240271076e-12,2.8135239910438968e-12,2.8134463388225497e-12,2.8134464321003235e-12,2.50865324593935e-12,2.508688418183184e-12,2.271378262409229e-12,2.271379225414895e-12,1.668115748115733e-14,6.213741779340378e-17,2.6360257757703378e-17,5.7122735166614186e-18,3.932978503621456e-17,1.0799423138045717e-21,5.4370809288545264e-18,2.320440564176867e-18,4.203531197203899e-19,1.28145593052548e-18,1.9159229847025684e-21,1.2497159009638846e-19,5.474141517520797e-20,8.38747464586028e-20,6.17564116221903e-20,8.178443900720001e-20,1.0299882012023402e-26,2.1266780569855942e-18,3.493441149870422e-17,1.2033546353285364e-24,1.8431894293438568e-20,1.6896532241970232e-19,3.947392987057131e-27,2.192026933887815e-20,6.885887182193852e-20,2.874676825561689e-27,4.170428291028063e-29,5.2621017479945584e-24,1.0862003575457202e-30,8.817045605091397e-31,1.0800903430365761e-30,1.5144226819864246e-32,5.434992237470178e-40,9.259116370931644e-37,8.399252062533058e-44,1.293245789554397e-31,6.665204194625756e-41,2.740961784965272e-40,6.218751403500958e-48,2.5178443003298794e-47
8.405012829396346e-14,0.11224537200253597,0.9,0.0,0.0,0.0,0.0,0.09999999997740688,5.786336868475559e-12,5.764687143289195e-12,3.998026963130883e-12,3.998028977059184e-12,3.462766963910093e-12,3.4628169230667596e-12,3.46272106045513e-12,3.462721201163068e-12,3.0875893330082774e-12,3.087633191616812e-12,2.7955569072341437e-12,2.7955583717708037e-12,2.154914320756113e-14,9.354078150137142e-17,3.969100005059307e-17,8.600947382941546e-18,4.928049856745163e-17,1.9643927114617444e-21,8.186719119002128e-18,3.728537209725002e-18,6.329618165769942e-19,1.928891850707638e-18,3.484218082681778e-21,1.587663091413416e-19,6.737414096560633e-20,1.0642336045693618e-19,7.85355846167058e-20,1.0433759215091013e-19,1.6295638367957656e-26,2.1233680663477292e-18,4.349051790926635e-17,1.8328407876692156e-24,2.2924527394187775e-20,2.59255566904832e-19,6.3729265451898276e-27,2.787139895731164e-20,1.088225464299218e-19,5.057330097733109e-27,6.606283686823823e-29,7.923598970226078e-24,1.1735942666155615e-30,1.6038758419664402e-30,1.1623744708212613e-30,2.294988995837325e-32,1.0246517679314073e-39,1.8675072923902542e-36,2.0691866653279526e-43,2.408350577757437e-31,1.4677196652949055e-40,6.120187097414194e-40,1.6526162464679935e-47,6.798736064789047e-47
1.1556963892207238e-13,0.11224537200348701,0.9,0.0,0.0,0.0,0.0,0.09999999996893429,7.956263358050804e-12,7.924757193803322e-12,5.497320192872746e-12,5.497324322537201e-12,4.761302067616658e-12,4.761402984446679e-12,4.7612701424596086e-12,4.7612704270993874e-12,4.24546150696944e-12,4.245522876858429e-12,3.843913905166927e-12,3.8439169086881145e-12,3.130229379871682e-14,1.8875912443180264e-16,8.012493379648168e-17,1.7362235377472025e-17,7.097367961886803e-17,6.151147759947197e-21,1.6527963225287737e-17,8.329787620751333e-18,1.2779676832128595e-18,3.8899295404992105e-18,1.0900336947100205e-20,2.261319118285708e-19,9.263939884042268e-20,1.5137035661792203e-19,1.1198443358685242e-19,1.4931294722307638e-19,3.5442170038280036e-26,2.1236911708813825e-18,6.059578643476181e-17,3.84442611964793e-24,3.1907198988533236e-20,5.378223453898732e-19,1.426517666474424e-26,3.973470279837753e-20,2.3625418730117857e-19,1.328069211016353e-26,1.4550677268932402e-28,1.5997969794806864e-23,1.3718245091121571e-30,5.0231449733861025e-30,1.3364237442302303e-30,4.3418376768260813e-32,2.9330958244902905e-39,6.028481986704614e-36,1.0021223361547182e-42,7.860987877135713e-31,6.459662844760235e-40,2.7709562829855465e-39,1.0851253433650582e-46,4.6332589955562545e-46
1.7860866017829024e-13,0.11224537200538902,0.9,0.0,0.0,0.0,0.0,0.09999999995198908,1.2296118269330572e-11,1.224483129723326e-11,8.495905316489131e-12,8.495916034811088e-12,7.358317318465359e-12,7.358575738692155e-12,7.358367151494674e-12,7.358367879496437e-12,6.5612058543260844e-12,6.56130271308051e-12,5.940626967098663e-12,5.940634764080122e-12,5.07632704697559e-14,4.828719742619031e-16,2.050554697056275e-16,4.442984992764219e-17,1.201174323784756e-16,2.757890209198089e-20,4.230893056926503e-17,2.3253583338744584e-17,3.2716340593857047e-18,9.933724587037909e-18,4.8777461618097934e-20,3.6070972467720965e-19,1.4317064370508217e-19,2.411729067509101e-19,1.7879937262412446e-19,2.391248015791633e-19,9.662803612384536e-26,2.123729618320078e-18,9.48069277510098e-17,1.0653329544316102e-23,4.9872856547221086e-20,1.4086512453978215e-18,3.9776268762585157e-26,6.343234059744426e-20,6.431071341168747e-19,4.263238560115343e-26,4.028644087670166e-28,4.0955268255519824e-23,1.881470695958145e-30,2.2529999924842834e-29,1.722623927367844e-30,1.0374665601804648e-31,1.188028581383522e-38,2.673373542844532e-35,7.409604074693061e-42,3.642381895732119e-30,4.47864825436422e-39,1.9581979415245825e-38,1.2468321132784192e-45,5.442968659072587e-45
2.416476814345081e-13,0.11224537200729108,0.9,0.0,0.0,0.0,0.0,0.09999999993504387,1.663597511260572e-11,1.656480284388987e-11,1.149448910423877e-11,1.1494508768294744e-11,9.955277641079716e-12,9.955749124303801e-12,9.95546300695119e-12,9.955464332418225e-12,8.876950201117047e-12,8.877083014444896e-12,8.037339095096981e-12,8.037353400957474e-12,7.021556153907853e-14,8.805838526529532e-16,3.7402275742635146e-16,8.103551775742221e-17,1.7502867474946788e-16,6.666093914164065e-20,7.718830113017966e-17,4.38961204894276e-17,5.9689552495167274e-18,1.808974481793598e-17,1.1775335135222343e-19,4.952672920329205e-19,1.9370378988456858e-19,3.3096374434605174e-19,2.4560312087244274e-19,3.2891649393921034e-19,1.8070255583659063e-25,2.1237325619708e-18,1.2901810140160065e-16,2.057489812451045e-23,6.78385369283529e-20,2.593175886413639e-18,7.501160337577934e-26,8.712607607027311e-20,1.2019247350358257e-18,8.494860835693373e-26,7.5864811796802055e-28,7.472112763511778e-23,2.5441343396748465e-30,5.447050199565812e-29,2.1606264474174612e-30,1.899324367290101e-31,2.8661184835092017e-38,6.64966385220675e-35,2.2419627153713005e-41,8.900492852534225e-30,1.3629295057674523e-38,5.992814193562826e-38,4.333605537242885e-45,1.903067217723642e-44
3.677257239469438e-13,0.11224537201109515,0.9,0.0,0.0,0.0,0.0,0.09999999990115346,2.5315696527056138e-11,2.5204306871814957e-11,1.749165133627582e-11,1.7491698319830822e-11,1.514897879974171e-11,1.5150098420911258e-11,1.5149650114584463e-11,1.5149653240363377e-11,1.3508438892436247e-11,1.3508645477594563e-11,1.2230759615363284e-11,1.2230793800608188e-11,1.0911486064307384e-13,2.089786143662554e-15,8.878972499365944e-16,1.9234326531691704e-16,3.080186030342445e-16,2.521886280429717e-19,1.8334002235871206e-16,1.0805305422327434e-16,1.417821825399361e-17,4.2775406868339016e-17,4.439571398541952e-19,7.643769117186391e-19,2.947871012883518e-19,5.105423198236765e-19,3.792074570324436e-19,5.084936393000117e-19,4.404037922700788e-25,2.1237342530989514e-18,1.9744044284775834e-16,5.549520702715326e-23,1.0376992402360866e-19,6.217009048739853e-18,1.8437793783924044e-25,1.3451245018679102e-19,2.927404493542095e-18,2.2152094507838436e-25,1.8638663869087012e-27,1.774871226407673e-22,4.795833518271856e-30,2.062087536042633e-28,3.351761411480151e-30,4.399143590743921e-31,1.0799950280947608e-37,2.6057626156685297e-34,1.5241067416984776e-40,3.411260771464535e-29,8.405973770501461e-38,3.733131035833957e-37,4.926631741912971e-44,2.186698386503073e-43
4.81195962208136e-13,0.1122453720145188,0.9,0.0,0.0,0.0,0.0,0.0999999998706521,3.312745204231244e-11,3.297950391687484e-11,2.288909302889767e-11,2.288917221538423e-11,1.9823132713261086e-11,1.9825014827743695e-11,1.982441480098377e-11,1.9824420028188526e-11,1.7676778712795798e-11,1.7677053197194487e-11,1.600483506604588e-11,1.6004892685250694e-11,1.4412232892843863e-13,3.5118574460535864e-15,1.4923523181965775e-15,3.2325283753823294e-16,4.464940236142899e-16,5.322375830142099e-19,3.0827277227203e-16,1.842681863317951e-16,2.384008329238164e-17,7.170271879222207e-17,9.350940183001717e-19,1.0065753994844053e-18,3.857826109709581e-19,6.721629394455934e-19,4.994512288909968e-19,6.701126990723473e-19,7.480866485804352e-25,2.123735725977756e-18,2.5902054397244957e-16,1.0099504169391141e-22,1.361081922223086e-19,1.0492019007485807e-17,3.1422579826291987e-25,1.7716014242308822e-19,4.97132598894165e-18,3.8640203554503657e-25,3.1765196251562632e-27,2.9843724816690034e-22,7.794522242473286e-30,4.3536866581105965e-28,4.755686980817037e-30,7.530958252721627e-31,2.3842316403625855e-37,5.830807545003392e-34,4.385278570102122e-40,7.232784246213257e-29,2.3197534571230807e-37,1.0340688296980534e-36,1.7518095071735997e-43,7.805244399048953e-43
5.946662004693282e-13,0.11224537201794246,0.9,0.0,0.0,0.0,0.0,0.09999999984015073,4.093921416485806e-11,4.0754323784945484e-11,2.8286530152902126e-11,2.8286649602845697e-11,2.4497099335490322e-11,2.4499933393747665e-11,2.4499175569352175e-11,2.4499183397841036e-11,2.1845118531220734e-11,2.1845462507443894e-11,1.9778907322708972e-11,1.9778994242504908e-11,1.791280665093783e-13,5.286702116190542e-15,2.2468979340724974e-15,4.866438420265756e-16,6.049378538276113e-16,9.63841752990055e-19,4.643202475479967e-16,2.8003652050421997e-16,3.590843272853971e-17,1.0766829919374645e-16,1.6899299229571758e-18,1.2487740634342146e-18,4.768080985028911e-19,8.33783648524621e-19,6.196950688622592e-19,8.31731795306328e-19,1.1340459377849609e-24,2.123737264926523e-18,3.2060064074386645e-16,1.636921448849752e-22,1.6844648134393656e-19,1.5839862340432235e-17,4.773291540296495e-25,2.198078590161861e-19,7.534950368136968e-18,5.95705580302667e-25,4.825705823402568e-27,4.495125024575897e-22,1.2090885239778187e-29,7.887363891719118e-28,6.604480156505374e-30,1.1461406614444931e-30,4.311180465190232e-37,1.0632693735140663e-33,9.094098361489954e-40,1.3140075604463138e-28,4.8387964009488935e-37,2.1639974297946356e-36,3.986422167562637e-43,1.7819490259395212e-42
7.081364387305204e-13,0.11224537202136613,0.9,0.0,0.0,0.0,0.0,0.09999999980964937,4.8750982528684486e-11,4.8528787782159056e-11,3.368396296136662e-11,3.368413028862342e-11,2.9170889202019107e-11,2.91748539993136e-11,2.9173932644379626e-11,2.917394353866906e-11,2.601345834781822e-11,2.6013873320233144e-11,2.3552976562284475e-11,2.3553098324321453e-11,2.1413219593944855e-13,7.394340266104326e-15,3.1430728905195583e-15,6.806774003115918e-16,7.823135426152574e-16,1.5646836300309821e-18,6.497584273639872e-16,3.9427409348690054e-16,5.0249962717162977e-17,1.5022999518396436e-16,2.7382006482210083e-18,1.490972916729045e-18,5.678686877174091e-19,9.954044541987636e-19,7.399389867687468e-19,9.93350956250149e-19,1.5939456450879472e-24,2.1237388702084675e-18,3.821807352941732e-16,2.445287836951158e-22,2.0078479022712635e-19,2.2201111111660122e-17,6.71845868229953e-25,2.62455603307346e-19,1.0589489522447014e-17,8.469712068999717e-25,6.792768735286095e-27,6.2904415759706145e-22,1.7831262231492867e-29,1.2808996184325328e-27,8.950052254651395e-30,1.6267461854855993e-30,7.22041241442834e-37,1.7913446428058023e-33,1.8256437285308135e-39,2.1380253239787155e-28,9.393049035557354e-37,4.210876437718452e-36,9.336298128055252e-43,4.181629254085039e-42
9.350769152529047e-13,0.11224537202821354,0.9,0.0,0.0,0.0,0.0,0.09999999974864664,6.437453348945138e-11,6.407690546775345e-11,4.447881873679573e-11,4.447909918146402e-11,3.851806631078273e-11,3.852469986161647e-11,3.85234383937441e-11,3.85234564570555e-11,3.4350137976845733e-11,3.435069837233436e-11,3.110110816102946e-11,3.1101312245164956e-11,2.841368068132987e-13,1.236728169667809e-14,5.257981548805605e-15,1.138510076412678e-15,1.1804384030615713e-15,3.227525189410413e-18,1.0876584469778095e-15,6.648656006666294e-16,8.41169720399951e-17,2.502460653236563e-16,5.630851437492901e-18,1.97537106565023e-18,7.500895860938206e-19,1.318646291270022e-18,9.804270066516067e-19,1.3165894404238533e-18,2.682364916785096e-24,2.123742233752465e-18,5.053409248241792e-16,4.53065104455902e-22,2.654614530562442e-19,3.723466290851478e-17,1.1325169378889212e-24,3.4775115725393735e-19,1.78180908955219e-17,1.4451965476991999e-24,1.1451765283758787e-26,1.0530018376075918e-21,3.322974897889965e-29,2.643756982793017e-27,1.4994892434007873e-29,2.8451044711744206e-30,1.6444803275304963e-36,4.11012835519961e-33,5.6074889101382154e-39,4.422824578863023e-28,2.7123321488734196e-36,1.221124294101088e-35,3.7057468138634435e-42,1.667496199546636e-41
1e-12,0.11224537203506092,0.9,0.0,0.0,0.0,0.0,0.09999999973119499,6.884411997204372e-11,6.852466645379815e-11,4.756700591748586e-11,4.756732389987968e-11,4.119198486759503e-11,4.119950322561872e-11,4.1198140571689605e-11,4.1198160990070804e-11,3.6735093565538795e-11,3.673569658659508e-11,3.326047404139869e-11,3.326070544450243e-11,3.0416262481163147e-13,1.4015558832714339e-14,5.959093502830771e-15,1.2902622073650549e-15,1.3073143694256049e-15,3.85867023953348e-18,1.232917589686321e-15,7.548340424489109e-16,9.535138907654984e-17,2.832639311469007e-16,6.725799277578353e-18,2.1139477197490164e-18,8.022537520160137e-19,1.4111193164836332e-18,1.0492258244660876e-18,1.4090614872636687e-18,3.0440187458967233e-24,2.1237432416665834e-18,5.405745679051353e-16,5.280144324944478e-22,2.839641528635793e-19,4.222456857242964e-17,1.2856665377571154e-24,3.7215251115180404e-19,2.0219867145561545e-17,1.6448708034789765e-24,1.3000742070695802e-26,1.193637774158836e-21,3.8950943557984135e-29,3.1613188391958497e-27,1.71804842888065e-29,3.254203541471359e-30,1.9976726101187625e-36,5.001819073088577e-33,7.268010144605918e-39,5.291340549770845e-28,3.465779543638124e-36,1.562328935041116e-35,5.049889935249814e-42,2.2755586604518433e-41
1.162017391775289e-12,0.11224537203506092,0.9,0.0,0.0,0.0,0.0,0.0999999996876439,7.999810752049697e-11,7.962371136946405e-11,5.527365856026103e-11,5.5274080264868883e-11,4.786459141163823e-11,4.787455326293376e-11,4.7872930554692006e-11,4.787295744040805e-11,4.2686817599118246e-11,4.2687528978458406e-11,3.864922860741056e-11,3.86495354977961e-11,3.5413551071272364e-13,1.8566675573987838e-14,7.895171922280003e-15,1.7092769332891329e-15,1.6491244586650942e-15,5.7353279914063165e-18,1.6341946756075412e-15,1.0037199364641437e-15,1.2638659024689827e-16,3.7420903600067375e-16,9.977176124152318e-18,2.4597699293892374e-18,9.324977465845863e-19,1.6418884930392435e-18,1.220915323637064e-18,1.6398281850474254e-18,4.044098338838456e-24,2.123745845567643e-18,6.285011222129044e-16,7.447240629223436e-22,3.3013818892367213e-19,5.601417884460847e-17,1.7093047257045063e-24,4.330468166890341e-19,2.6861315830844592e-17,2.1985314869303234e-24,1.7285643150757435e-26,1.5821461613503866e-21,5.578192949245061e-29,4.70065327948606e-27,2.3520073086709462e-29,4.392616625501023e-30,3.0523551001104494e-36,7.670120244703016e-33,1.253463457068662e-38,7.875705093895034e-28,5.823797971206736e-36,2.631782169428497e-35,9.473592781331127e-42,4.279367377147273e-41
1.3889578682976735e-12,0.11224537204190833,0.9,0.0,0.0,0.0,0.0,0.09999999962664118,9.56217061865964e-11,9.516911952824966e-11,6.606848134980057e-11,6.606907436458473e-11,5.7210421389792914e-11,5.722441471458942e-11,5.7222408257136045e-11,5.722244567921346e-11,5.102349721417758e-11,5.102436551534173e-11,4.619733714500471e-11,4.619776871515049e-11,4.2412792060558956e-13,2.6072687139712058e-14,1.1089054135800216e-14,2.400364976793637e-15,2.193630796388435e-15,9.325209119896235e-18,2.296732545525795e-15,1.41546147978407e-15,1.7762875393159713e-16,5.233906037584637e-16,1.617484466671084e-17,2.944169556526408e-18,1.1151533710793949e-18,1.9651310842710526e-18,1.4614039579261525e-18,1.963067207858822e-18,5.6976844069790955e-24,2.123749724230917e-18,7.516613412728384e-16,1.1384245613455677e-21,3.948150027767431e-19,7.879374334363128e-17,2.410085294286137e-24,5.183425887777342e-19,3.784224835005823e-17,3.1174969573362256e-24,2.4373993185120283e-26,2.2236118650761145e-21,8.744481870177647e-29,7.64732597525007e-27,3.522166887389088e-29,6.2784294507821314e-30,5.178233028176263e-36,1.3053743501421664e-32,2.539743182745207e-38,1.2827028937880708e-27,1.1461778669657914e-35,5.195237225765377e-35,2.2252749842812995e-41,1.0080908898207073e-40
