Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188)
2.1480915728953842e-10,0.1122453784941746,0.9,0.0,0.0,0.0,0.0,0.0999999422582248,1.479950280900528e-08,1.4377812066997594e-08,1.0210115558025103e-08,1.0223666555144062e-08,8.65124290357437e-09,8.853672551724824e-09,8.844509774297414e-09,8.843970800216526e-09,7.891031224033127e-09,7.893855921823359e-09,7.1392621444647425e-09,7.149215856497727e-09,6.473078745523594e-11,3.0217319017884223e-10,1.4508154124728842e-10,2.8057050546254972e-11,5.999572940199911e-11,1.8004437243094932e-11,5.248237475064732e-11,3.26012252419887e-11,4.086358747865433e-12,1.5219531460810257e-12,9.288565889414992e-12,4.588282571021236e-16,1.144108128110466e-14,3.06121486301518e-16,2.2776522769611996e-16,3.0606955232712995e-16,1.3290564148273955e-19,2.337947275870285e-18,1.2020852414357919e-13,3.637821905548042e-15,6.125274931673002e-17,1.8218613988046716e-12,5.646864374989465e-20,8.078314024022825e-17,8.82535403511712e-13,7.541832744984885e-20,5.611062781560001e-22,5.12173974716904e-17,4.5712313316773013e-23,2.484305114708235e-20,5.2855153694413474e-23,1.5033020545181225e-25,1.8501986555674935e-29,4.580174491925568e-26,1.3535066731092182e-29,4.200653777395294e-21,1.0297242044210812e-27,1.5770533803206962e-26,2.976001074111742e-31,4.561899150840812e-30,2.2733065353420967e-23,2.4675396314384108e-29,7.094697704041697e-27,5.756581625405457e-30,3.419142519899895e-17
2.2896658481214521e-10,0.11224537892318037,0.9,0.0,0.0,0.0,0.0,0.09999993845263642,1.577568092481559e-08,1.5313424523112314e-08,1.0882489390055798e-08,1.0897878535643177e-08,9.212939291999347e-09,9.437448329284382e-09,9.42706204175155e-09,9.42644307125213e-09,8.411105202640133e-09,8.414306728636834e-09,7.609408994545973e-09,7.620717604549623e-09,6.894331431449612e-11,3.3110188616903326e-10,1.597545900965501e-10,3.074919541024884e-11,6.894665909293646e-11,2.1188829184771582e-11,5.961185522330226e-11,3.70141211915407e-11,4.642831366111118e-12,1.6292086301301563e-12,1.063777640464208e-11,4.890939921952489e-16,1.3873586018751306e-14,3.26309894165918e-16,2.4278737397108633e-16,3.2625154824243535e-16,1.5100535124059218e-19,2.36964885041269e-18,1.2871105097182631e-13,4.45787293003093e-15,6.529220338214243e-17,2.0699766741955258e-12,6.41593357401754e-20,8.611115601259009e-17,1.0027328010410717e-12,8.569127212887383e-20,6.370574206032073e-22,5.820159767976249e-17,5.235217675255476e-23,3.0087583484563834e-20,6.220337494989289e-23,1.7081122211787634e-25,2.2407718929786753e-29,5.550124519658183e-26,1.7459906759512774e-29,5.0881732854880174e-21,1.257085124674713e-27,1.978406108462495e-26,3.872421580176231e-31,6.0998629236251184e-30,2.763227613406372e-23,2.988453235192139e-29,9.762078683850143e-27,7.425912242432465e-30,3.88563200144267e-17
2.4312401233475203e-10,0.11224537935231399,0.9,0.0,0.0,0.0,0.0,0.09999993464704773,1.675195634773132e-08,1.624832848985428e-08,1.1554795953767733e-08,1.1572139479036796e-08,9.773989460463144e-09,1.0021255809759856e-08,1.0009568963597275e-08,1.0008864991680334e-08,8.931179152715727e-09,8.934781141473375e-09,8.079508815817066e-09,8.092258698466062e-09,7.315265098948947e-11,3.603706614250925e-10,1.7468392127789696e-10,3.347306938718979e-11,7.85603785103283e-11,2.4666581464472258e-11,6.719386550763042e-11,4.170504000923126e-11,5.2348254977130504e-12,1.7364528019474874e-12,1.2078828734303892e-11,5.19362741695294e-16,1.662329121285715e-14,3.46499766472153e-16,2.578107725561144e-16,3.4643463848480783e-16,1.7026047745750802e-19,2.403682713835505e-18,1.3733163453339816e-13,5.396089411604517e-15,6.93319508025393e-17,2.3339327169662186e-12,7.234105597763533e-20,9.143961639712111e-17,1.1306050001534256e-12,9.662023884430576e-20,7.1779366064392135e-22,6.563416380439855e-17,5.944401783314554e-23,3.6023042455231905e-20,7.241279066881559e-23,1.9260138815198562e-25,2.682786614706139e-29,6.647922306648193e-26,2.2181131831901578e-29,6.0928690809790395e-21,1.5157105780847825e-27,2.4456577655262945e-26,4.957653776722173e-31,8.00649735536468e-30,3.318809616121338e-23,3.577979190976525e-29,1.3177505983579503e-26,9.433983505817642e-30,4.382140514141242e-17
2.572814398573588e-10,0.11224537978157574,0.9,0.0,0.0,0.0,0.0,0.09999993084145874,1.7728329069337072e-08,1.718257822924287e-08,1.222703525590089e-08,1.2246449311611343e-08,1.0334428410564265e-08,1.0605094984494208e-08,1.0592030482502759e-08,1.0591236565212891e-08,9.451253074259896e-09,9.455279170578897e-09,8.549561612981043e-09,8.563839133943533e-09,7.735904183155269e-11,3.8992528004405397e-10,1.8983662060644563e-10,3.622350702669053e-11,8.883980299364432e-11,2.8440844683231457e-11,7.522824338976904e-11,4.667377931299228e-11,5.862343071363832e-12,1.843686075091118e-12,1.3611715374464458e-11,5.496345053408607e-16,1.9707119236345902e-14,3.666911010126301e-16,2.7283542331388347e-16,3.6661882275475217e-16,1.9067108272338063e-19,2.440059125043105e-18,1.4607871935269262e-13,6.460928011200954e-15,7.337199113626917e-17,2.6137306719305214e-12,8.101383988729619e-20,9.676852134519117e-17,1.266152640786116e-12,1.0820528221395128e-19,8.033115154477099e-22,7.351560344930371e-17,6.698779987493962e-23,4.269228899751446e-20,8.3492650022908e-23,2.157009881498358e-25,3.179428701326402e-29,7.881441285115982e-26,2.779958941308103e-29,7.222076090548124e-21,1.8076161715462174e-27,2.9842302642919397e-26,6.256517698595987e-31,1.033822955012215e-29,3.9441609481592134e-23,4.2403674087324864e-29,1.7488342600315157e-26,1.182369492348095e-29,4.9087168667065763e-17
2.714388673799656e-10,0.11224538021096594,0.9,0.0,0.0,0.0,0.0,0.09999992703586942,1.8704799081218078e-08,1.8116219650680485e-08,1.2899207303195432e-08,1.2920807963444884e-08,1.0894286809287639e-08,1.1188965844831574e-08,1.1174446545687605e-08,1.1173557795561408e-08,9.97132696727262e-09,9.975800826231519e-09,9.019567390740456e-09,9.0354589066742e-09,8.156269357871561e-11,4.197198764566066e-10,2.0518383241729752e-10,3.899613179451403e-11,9.978734405041268e-11,3.251425282961479e-11,8.371483545181476e-11,5.192015160906731e-11,6.52538601523196e-12,1.9509119613381963e-12,1.5236426184245175e-11,5.799092828705699e-16,2.3141429286985238e-14,3.8688389569330276e-16,2.8786132610693526e-16,3.868041007528148e-16,2.1223722961103737e-19,2.478786569941067e-18,1.549607830629725e-13,7.660879343594104e-15,7.741232396439814e-17,2.909371682216462e-12,9.01777228419143e-20,1.0209787080812137e-16,1.4093763628070784e-12,1.2044645684967068e-19,8.93607758428181e-22,8.184645529252371e-17,7.498347321754263e-23,5.013820872905567e-20,9.545068561084012e-23,2.4011030675461705e-25,3.7338846279841294e-29,9.258551595067759e-26,3.442210743319329e-29,8.483145739884567e-21,2.1348225835234867e-27,3.599558639553926e-26,7.795392693310957e-31,1.3155665549235377e-29,4.643388206097492e-23,4.979868657051141e-29,2.2860152589049232e-26,1.4640490735587965e-29,5.465413039509808e-17
2.855962949025724e-10,0.11224538064048471,0.9,0.0,0.0,0.0,0.0,0.09999992323027972,1.9681366374960118e-08,1.9049291597658008e-08,1.3571312102391685e-08,1.3595215367938433e-08,1.145359153020427e-08,1.1772868382117257e-08,1.1756817105011001e-08,1.175582868643732e-08,1.0491400831753884e-08,1.0496346118735682e-08,9.489526153797386e-09,9.507118012346231e-09,8.576378114996317e-11,4.49715665984072e-10,2.2070025959069117e-10,4.1787236504206165e-11,1.1140499068838273e-10,3.68890020917885e-11,9.26534958341474e-11,5.744398200472216e-11,7.223956256961626e-12,2.0581314095428376e-12,1.695295318907535e-11,6.101870740230612e-16,2.6942019197104665e-14,4.0707814851963377e-16,3.028884807976839e-16,4.0699047217958166e-16,2.349589806762323e-19,2.5198720476498243e-18,1.6398633046094438e-13,9.0044620352878e-15,8.145294888790239e-17,3.2208568893496177e-12,9.983274016456238e-20,1.0742766473718769e-16,1.560276806014708e-12,1.3334381735736635e-19,9.88679379876254e-22,9.062728911744468e-17,8.343099886164494e-23,5.840371334440605e-20,1.0829334481973514e-22,2.6582962865692778e-25,4.34934146435389e-29,1.0787119965157158e-25,4.2161488541233607e-29,9.88344696446988e-21,2.4993468992003407e-27,4.297096332120747e-26,9.602174027617238e-31,1.652363578387793e-29,5.420596314790575e-23,5.8007345635695e-29,2.9477762189812987e-26,1.7932357543136735e-29,6.052284187498108e-17
2.997537224251792e-10,0.11224538107013228,0.9,0.0,0.0,0.0,0.0,0.09999991942468965,2.06580309421496e-08,1.998182695157083e-08,1.4243349660230153e-08,1.4269671461402382e-08,1.2012366130964813e-08,1.2356802587697728e-08,1.233914211633279e-08,1.233804924155194e-08,1.1011474667703664e-08,1.1016915058417195e-08,9.959437906853437e-09,9.978816446644097e-09,8.996245261591302e-11,4.798798386739844e-10,2.3636372158630765e-10,4.459368044970542e-11,1.2369437533080973e-10,4.15669186106372e-11,1.0204408516213578e-10,6.324510624607493e-11,7.95805572367048e-12,2.165342660041242e-12,1.876129070482816e-11,6.404678785369904e-16,3.112413028656236e-14,4.272738575842114e-16,3.179168872484263e-16,4.271779367356788e-16,2.588363984575745e-19,2.563321302462453e-18,1.7316388845030846e-13,1.0500217670784904e-14,8.549386552518976e-17,3.5481874333257726e-12,1.0997892713088215e-19,1.127579030836242e-16,1.7188546101372443e-12,1.4689741833693012e-19,1.0885235531885892e-21,9.985870582889711e-17,9.233034907964386e-23,6.753174200053713e-20,1.2202598872163974e-22,2.928592385949897e-25,5.028986874408441e-29,1.2475010265997006e-25,5.113651066715563e-29,1.1430367217141155e-20,2.9032035459116365e-27,5.0823005747706e-26,1.170627488871864e-30,2.051111371746029e-29,6.27988861700647e-23,6.70721761528033e-29,3.754632145421894e-26,2.1749824617573096e-29,6.669388641578952e-17
3.13911149947786e-10,0.11224538149990876,0.9,0.0,0.0,0.0,0.0,0.09999991561909916,2.163479277437349e-08,2.0913853558677915e-08,1.4915319983451528e-08,1.494417618269593e-08,1.2570631269320282e-08,1.2940768452920626e-08,1.292142153847e-08,1.2920219464616406e-08,1.153154847512194e-08,1.1537507655619077e-08,1.0429302654609753e-08,1.0450554205248893e-08,9.415883337307585e-11,5.10184630368797e-10,2.5215476845154964e-10,4.741280265816576e-11,1.3665682651292297e-10,4.654951555837425e-11,1.1188646963166184e-10,6.93233690703051e-11,8.72768634194853e-12,2.272544464444439e-12,2.0661432606895875e-11,6.707516961510337e-16,3.5702455003379273e-14,4.474710210559533e-16,3.329465453213512e-16,4.473664941217741e-16,2.838695454764915e-19,2.6091390092824932e-18,1.8250200182518609e-13,1.2156706578200938e-14,8.953507350993915e-17,3.89136445267475e-12,1.2061631897106326e-19,1.1808858579862683e-16,1.8851104148324256e-12,1.6110731438221398e-19,1.1931376065073365e-21,1.0954133745853028e-16,1.0168149397613421e-22,7.756526270593223e-20,1.3665305963409225e-22,3.21199421354708e-25,5.776009116092221e-29,1.433008381075649e-25,6.1471923594446e-29,1.3131313475479491e-20,3.3484133499897035e-27,5.960625218136164e-26,1.4138672586836609e-30,2.5191213716672942e-29,7.225366980829125e-23,7.703571158622181e-29,4.729236636533711e-26,2.614596251661277e-29,7.31678790889846e-17
3.280685774703928e-10,0.11224538192981429,0.9,0.0,0.0,0.0,0.0,0.09999991181350822,2.261165186321936e-08,2.1845395002781995e-08,1.5587223078796673e-08,1.5618729472914048e-08,1.3128405064141848e-08,1.3524765969134757e-08,1.3503655332539714e-08,1.3502339359341732e-08,1.2051622254008693e-08,1.2058123920698073e-08,1.0899120401767003e-08,1.0922331283838572e-08,9.835302962337057e-11,5.406065483817983e-10,2.68056345013747e-10,5.024234924617583e-11,1.502934141600451e-10,5.183804088333587e-11,1.2218052023433562e-10,7.567862283210317e-11,9.532850037858592e-12,2.3797373673874397e-12,2.265337124328213e-11,7.010385266038855e-16,4.069114667346632e-14,4.676696371707282e-16,3.4797745487854693e-16,4.675561440385744e-16,3.1005848423724373e-19,2.6573289329576015e-18,1.9200922973578116e-13,1.3982504296680036e-14,9.357657248922565e-17,4.250389084516611e-12,1.3174495087158534e-19,1.234197128333561e-16,2.0590448596875302e-12,1.759735600810332e-19,1.3025189990801263e-21,1.196758471636588e-16,1.1148439613910938e-22,8.854727371620593e-20,1.5217822128038282e-22,3.508504617694537e-25,6.593597041374942e-29,1.6360198928850745e-25,7.329844181818985e-29,1.49937132497031e-20,3.836994631499697e-27,6.937534212585453e-26,1.6931867671588525e-30,3.064126434937969e-29,8.261131887446716e-23,8.794049399884746e-29,5.896488116510912e-26,3.117638011851051e-29,7.994546672445608e-17
3.422260049929996e-10,0.1122453823598489,0.9,0.0,0.0,0.0,0.0,0.09999990800791682,2.358860820027537e-08,2.2776471255344077e-08,1.6259058953006648e-08,1.629333127511435e-08,1.368570341031429e-08,1.4108795127690103e-08,1.4085843461783519e-08,1.4084408929438751e-08,1.2571696004363896e-08,1.257876386402171e-08,1.1368891153025383e-08,1.1394147678088125e-08,1.025451313017047e-10,5.711257199994925e-10,2.840534973306439e-10,5.30804120692447e-11,1.646049898993715e-10,5.743351758964622e-11,1.329261120958024e-10,8.231072634799345e-11,1.037354873693722e-11,2.4869222971311916e-12,2.4737098630608926e-11,7.31328369634256e-16,4.610383071663245e-14,4.878697042231793e-16,3.630096157820091e-16,4.877468861868269e-16,3.374032772269562e-19,2.7078940701389388e-18,2.0169414268589729e-13,1.5986198575323787e-14,9.761836212188356e-17,4.6252624646110395e-12,1.4336485797674906e-19,1.2875128413893906e-16,2.2406585842195308e-12,1.9149621001518008e-19,1.4166653013690798e-21,1.302629292217144e-16,1.2173901652550348e-22,1.0052080493075345e-19,1.686044770346627e-22,3.8181264472026332e-25,7.484940096089756e-29,1.857321144248286e-25,8.675274592470834e-29,1.7025015590019092e-20,4.370961842537171e-27,8.018488575296557e-26,2.0119874133301164e-30,3.694271072254229e-29,9.391282470191387e-23,9.982907405568211e-29,7.28363607358798e-26,3.6899225277539935e-29,8.702732790203067e-17
3.5638343251560637e-10,0.1122453827900127,0.9,0.0,0.0,0.0,0.0,0.09999990420232494,2.4565661777130254e-08,2.370709922957834e-08,1.6930827612822682e-08,1.6967981534077088e-08,1.4242540255277227e-08,1.4692855919937804e-08,1.4667985891430869e-08,1.4666428178618172e-08,1.3091769726187529e-08,1.309942749596577e-08,1.1838614913084625e-08,1.1866003383669712e-08,1.0673521457116085e-10,6.017253372077953e-10,3.001331144263425e-10,5.592537629670465e-11,1.7959222154504464e-10,6.333677812506911e-11,1.44123123904619e-10,8.921954391134566e-11,1.1249784364195112e-11,2.5940992787596373e-12,2.6912607546067437e-11,7.616212249808764e-16,5.195361694600596e-14,5.080712205595399e-16,3.7804302789364147e-16,5.079387202673215e-16,3.6590398691562994e-19,2.7608367706358896e-18,2.1156531997265433e-13,1.817638681403267e-14,1.016604420770682e-16,5.0159857274006206e-12,1.5547607539001771e-19,1.3408329966647052e-16,2.4299522278751342e-12,2.0767531876042684e-19,1.535574178098065e-21,1.4130330902002987e-16,1.3244531983492287e-22,1.135289192847992e-19,1.859342708712674e-22,4.140862551359388e-25,8.453228319555587e-29,2.0976975031751007e-25,1.019774801671001e-28,1.9232692092076447e-20,4.952337347457506e-27,9.208936199453338e-26,2.3738276097495588e-30,4.4181092136336706e-29,1.0619916543745292e-22,1.1274401102403174e-28,8.920387307817265e-26,4.3375183865393885e-29,9.441417293818126e-17
3.7054086003821316e-10,0.11224538322030578,0.9,0.0,0.0,0.0,0.0,0.09999990039673257,2.5542812585373358e-08,2.463729325344529e-08,1.7602529064986182e-08,1.7642680196094154e-08,1.4798927842106343e-08,1.5276948337230182e-08,1.5250082588364713e-08,1.5248397110590537e-08,1.3611843419479562e-08,1.3620114826912171e-08,1.2308291686643983e-08,1.2337898396252816e-08,1.1092334395296869e-10,6.323911826925995e-10,3.162837008823256e-10,5.877587555378006e-11,1.9525562135733745e-10,6.954849377767958e-11,1.5577143741858078e-10,9.640494445155802e-11,1.2161558844116909e-11,2.701267771243929e-12,2.917989124174578e-11,7.919170923824966e-16,5.825311273597918e-14,5.282741845713068e-16,3.930776910752621e-16,5.28131645980886e-16,3.9556067575613605e-19,2.816158836860208e-18,2.2163134751658515e-13,2.056167389447464e-14,1.0570281203299233e-16,5.4225600060487205e-12,1.6807863817519178e-19,1.3941575936701555e-16,2.6269264300306685e-12,2.2451094088651626e-19,1.6592433737818284e-21,1.5279774304142144e-16,1.4360327310403243e-22,1.2761471413657718e-19,2.041695736621623e-22,4.4767157799271315e-25,9.501652344707459e-29,2.3579340523526305e-25,1.1912124339829101e-28,2.162423790041064e-20,5.583140606776563e-27,1.0514332817974012e-25,2.782417758299383e-30,5.244615417161721e-29,1.1951130645290616e-22,1.2672787277763644e-28,1.0839012199249425e-25,5.066747598620008e-29,1.0210674386841748e-16
3.8469828756081995e-10,0.11224538365072806,0.9,0.0,0.0,0.0,0.0,0.09999989659113968,2.65200606165946e-08,2.5567065470165616e-08,1.827416331623877e-08,1.831742720878426e-08,1.535487692236877e-08,1.5861072370920716e-08,1.5832133520748095e-08,1.5830315729066253e-08,1.4131917084239973e-08,1.4140825867247173e-08,1.277792147840225e-08,1.2809832711504377e-08,1.1510957413008973e-10,6.631112284738048e-10,3.324951773250899e-10,6.163075382486502e-11,2.1159556951049e-10,7.606919961435169e-11,1.6787093704053883e-10,1.0386680082208175e-10,1.3108874100660992e-11,2.8084275478790687e-12,3.153894269795616e-11,8.222159715778812e-16,6.5014436855019e-14,5.484785946897129e-16,4.0811360518861125e-16,5.483256630283894e-16,4.2637340618421036e-19,2.8738616064096256e-18,2.319008160309453e-13,2.3150670350048025e-14,1.0974547167581838e-16,5.844986432472746e-12,1.8117258135743955e-19,1.4474866319160996e-16,2.831581829991972e-12,2.420031309571521e-19,1.7876707004715428e-21,1.6474701884731707e-16,1.5521284203170256e-22,1.4282132265244805e-19,2.2331195638631253e-22,4.825688983144454e-25,1.0633403398017232e-28,2.6388156328316693e-25,1.3833859118975863e-28,2.4207172710633406e-20,6.265384364721781e-27,1.1940130091464845e-25,3.241618183574185e-30,6.183173658638279e-29,1.338902006337734e-22,1.418232358010925e-28,1.3074451000753261e-25,5.884185694441902e-29,1.1010581442715245e-16
3.9885571508342674e-10,0.11224538408127963,0.9,0.0,0.0,0.0,0.0,0.09999989278554625,2.749740586238449e-08,2.6496426175020126e-08,1.8945730373322217e-08,1.8992222520931493e-08,1.59103969419088e-08,1.644522801236406e-08,1.641413865780185e-08,1.641218403775556e-08,1.465199072046873e-08,1.4661560627359842e-08,1.3247504293057743e-08,1.3281806325088877e-08,1.1929395146388598e-10,6.938752983888355e-10,3.4875870593110165e-10,6.44890333075985e-11,2.2861233438280431e-10,8.289931549741607e-11,1.8042150945572533e-10,1.1160498920170307e-10,1.409173205725945e-11,2.9155788321982175e-12,3.398975450812765e-11,8.5251786230581655e-16,7.224923374805905e-14,5.686844493808918e-16,4.231507700953477e-16,5.685207711107426e-16,4.58342240618451e-19,2.9339460234691794e-18,2.4238231947640634e-13,2.5951990821044026e-14,1.1378842069869108e-16,6.283266137373349e-12,1.9475793992420282e-19,1.5008201109126193e-16,3.043919066994334e-12,2.601519435299943e-19,1.9208540274501213e-21,1.7715195506000532e-16,1.672739904124946e-22,1.5919191519191433e-19,2.433626518263485e-22,5.187785011728061e-25,1.185167329901983e-28,2.9411269017860174e-25,1.5979003500886853e-28,2.6989041770941435e-20,7.00109224838333e-27,1.349175903219733e-25,3.755447730610757e-30,7.243571884448749e-29,1.4937678845283607e-22,1.580726851891522e-28,1.5664420152693054e-25,6.79666169664333e-29,1.1841219002666134e-16
4.1301314260603353e-10,0.11224538451196048,0.9,0.0,0.0,0.0,0.0,0.09999988897995225,2.847484831433413e-08,2.742538409889362e-08,1.96172302429785e-08,1.966706608234438e-08,1.6465496203086566e-08,1.7029415252916034e-08,1.699609796970512e-08,1.6994002040368555e-08,1.517206432816581e-08,1.5182319117640782e-08,1.371704013530831e-08,1.3753819232668428e-08,1.234765152709685e-10,7.246747839455423e-10,3.6506653775059834e-10,6.734988726541272e-11,2.463060901587685e-10,9.003916381056277e-11,1.934230433212998e-10,1.1961938859049366e-10,1.511013463681828e-11,3.022721834298668e-12,3.653231927231847e-11,8.828227643051074e-16,7.996868808351946e-14,5.888917471416514e-16,4.3818918565705435e-16,5.887169699288955e-16,4.914672414603234e-19,2.996412700753331e-18,2.530844537551085e-13,2.897425274901602e-14,1.1783165880089312e-16,6.737400250260131e-12,2.0883474882599394e-19,1.554158030169531e-16,3.263938780202485e-12,2.7895743315665747e-19,2.0587912725577402e-21,1.9001340134427138e-16,1.7978668207361203e-22,1.7676970069218995e-19,2.6432260660532977e-22,5.563006716868116e-25,1.3159654460502138e-28,3.265652230807173e-25,1.836420305127538e-28,2.997741688283121e-20,7.792286382673283e-27,1.5174659161853934e-25,4.3280780260938264e-30,8.436018537509015e-29,1.6601199802712233e-22,1.7551881465068218e-28,1.8649518615550718e-25,7.811257629289591e-29,1.270267077354077e-16
