Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39)
5.999163491244804e-08,0.11224794478162066,0.9,0.0,0.0,0.0,0.0,0.09998387130493311,4.906098426567789e-06,1.9685552240216958e-06,2.32580439614973e-06,3.1329203871607123e-06,8.086467364138136e-07,2.6621394719785365e-06,1.926773480404534e-06,2.0638572222651174e-06,2.2036206105767223e-06,2.2036206105767223e-06,1.626316771492261e-06,2.3575479892181413e-06,8.863268523402079e-09,6.564226514975793e-08,2.4214321422852708e-08,4.18656948896155e-09,3.619413812618551e-06,1.354855916609123e-06,3.176917799554352e-06,1.56134729310503e-06,3.368800629671957e-07,3.546482243896822e-10,7.071884037606076e-07,1.520823903222172e-13,3.977800856209127e-09
6.176827248694441e-08,0.11224803656429105,0.9,0.0,0.0,0.0,0.0,0.09998339362786482,5.072200746151254e-06,1.991269096716887e-06,2.380762077688262e-06,3.2291657712993537e-06,8.128761452088272e-07,2.7442214275404822e-06,1.966569031149736e-06,2.113880126858484e-06,2.2688748759818404e-06,2.2688748759818404e-06,1.6647468632897801e-06,2.4363550534950086e-06,8.96553603760627e-09,6.640190748327696e-08,2.4341667135380674e-08,4.208563746245729e-09,3.788652272608132e-06,1.41191202043139e-06,3.347886219553316e-06,1.6352106899993978e-06,3.5752066259245376e-07,3.619757445356336e-10,7.45694602903526e-07,1.5723045773721317e-13,4.165040726181538e-09
6.354491006144079e-08,0.11224812895972319,0.9,0.0,0.0,0.0,0.0,0.09998291595097096,5.239345705238513e-06,2.0129172132757095e-06,2.4350338626686637e-06,3.325469584879376e-06,8.167712261295081e-07,2.8263615445111624e-06,2.0054655945817177e-06,2.1633387450776686e-06,2.334128829631321e-06,2.334128829631321e-06,1.702697382411525e-06,2.5155604830747816e-06,9.063005064486724e-09,6.712590672723752e-08,2.4458946427777483e-08,4.228819566750168e-09,3.959781334298684e-06,1.4692550723050345e-06,3.522425452739913e-06,1.7099013548445426e-06,3.787882421286199e-07,3.691377556978691e-10,7.849792998143206e-07,1.624107867037169e-13,4.3543926652116595e-09
6.532154763593716e-08,0.1122482219531322,0.9,0.0,0.0,0.0,0.0,0.09998243827434018,5.407521529597463e-06,2.0335495572158276e-06,2.488628306335331e-06,3.421827176890956e-06,8.203583824951185e-07,2.9085508578524827e-06,2.0434768001820787e-06,2.2122388700122324e-06,2.3993824715253086e-06,2.3993824715253086e-06,1.7401743099603314e-06,2.59515523812188e-06,9.155900651094886e-09,6.781593452673469e-08,2.4566954285956125e-08,4.247474248295369e-09,4.132721929249638e-06,1.5268623876050045e-06,3.7004828471708733e-06,1.7853804677106334e-06,4.006832113375159e-07,3.7613676686841486e-10,8.250248420179208e-07,1.6762301163704311e-13,4.545768083919746e-09
6.709818521043354e-08,0.11224831553032051,0.9,0.0,0.0,0.0,0.0,0.09998196059805678,5.576716566010969e-06,2.0532137679614812e-06,2.5415538572228855e-06,3.518234263628607e-06,8.236619324983158e-07,2.9907805770233573e-06,2.0806164791193815e-06,2.2605862483333156e-06,2.4646358016640025e-06,2.4646358016640025e-06,1.7771835524444288e-06,2.675130417949008e-06,9.244437290378687e-09,6.847358413245015e-08,2.4666422914848797e-08,4.264654246130073e-09,4.307398868284497e-06,1.5847130731529205e-06,3.88200710440938e-06,1.8616110291889256e-06,4.232059121945783e-07,3.829753242147402e-10,8.658138486896437e-07,1.7286677071280733e-13,4.739082746993326e-09
6.887482278492991e-08,0.1122484096776461,0.9,0.0,0.0,0.0,0.0,0.09998148292220092,5.74691928130369e-06,2.07195525078114e-06,2.5938188584871783e-06,3.6146868996810894e-06,8.267042738854269e-07,3.0730420833264185e-06,2.116898630006698e-06,2.308386580336398e-06,2.529888820047654e-06,2.529888820047654e-06,1.8137309427077677e-06,2.7554772628855497e-06,9.328819416165444e-09,6.910037407587787e-08,2.4758026702524048e-08,4.280476029001113e-09,4.483740618523495e-06,1.6427878857266759e-06,4.066948221744343e-06,1.9385577750106783e-06,4.4635662021111936e-07,3.8965600477229844e-10,9.073292143086802e-07,1.7814170583651227e-13,4.934256522539947e-09
7.065146035942628e-08,0.1122485043819936,0.9,0.0,0.0,0.0,0.0,0.09998100524684896,5.918118261369912e-06,2.0898172815579e-06,2.645431549219661e-06,3.711181451220862e-06,8.295060356005447e-07,3.155326927291511e-06,2.1523373870011074e-06,2.35564551999467e-06,2.5951415266765693e-06,2.5951415266765693e-06,1.8498222408487362e-06,2.836187155810011e-06,9.409241874882864e-09,6.969775167222402e-08,2.4842386773196916e-08,4.295046867830802e-09,4.661679094971473e-06,1.7010691017851821e-06,4.255257437732468e-06,2.016187094678819e-06,4.7013554573644405e-07,3.961814105685143e-10,9.495541116552685e-07,1.83447462613264e-13,5.131213147796251e-09
7.242809793392266e-08,0.11224859963074636,0.9,0.0,0.0,0.0,0.0,0.09998052757207358,6.090302210202605e-06,2.1068411066438316e-06,2.6964000657453694e-06,3.8077145714020162e-06,8.320862174435986e-07,3.2376268260953986e-06,2.186946990107604e-06,2.4023686750226387e-06,2.6603939215511006e-06,2.6603939215511006e-06,1.8854631351274153e-06,2.917251623370598e-06,9.485890375149533e-09,7.026709636242893e-08,2.4920075196274473e-08,4.3084655621369175e-09,4.8411494655804305e-06,1.7595403974768717e-06,4.446887180829866e-06,2.0944669539149767e-06,4.945428352401287e-07,4.0255416315305243e-10,9.924719941986066e-07,1.8878369031770686e-13,5.329880010023012e-09
7.420473550841903e-08,0.11224869541176007,0.9,0.0,0.0,0.0,0.0,0.09998004989794398,6.263459948923921e-06,2.1230660380400764e-06,2.7467324429047253e-06,3.9042831776965265e-06,8.344623187188063e-07,3.3199336610172225e-06,2.2207417575607184e-06,2.4485616069496e-06,2.725646004671646e-06,2.725646004671646e-06,1.9206592428615255e-06,2.9986623369160305e-06,9.558941916312375e-09,7.080972289544678e-08,2.4991618870355285e-08,4.320823108716654e-09,5.022089968818798e-06,1.8181867381022885e-06,4.641791020903874e-06,2.1733668207393053e-06,5.19578572574745e-07,4.0877689851039253e-10,1.03606659791869e-06,1.9415004186371386e-13,5.53018794148559e-09
7.598137308291541e-08,0.11224879171333946,0.9,0.0,0.0,0.0,0.0,0.09997957222452618,6.437580414817351e-06,2.1385295441175258e-06,2.7964366153193534e-06,4.000884431017865e-06,8.366504567586283e-07,3.4022394749292236e-06,2.253736060167352e-06,2.4942298312026434e-06,2.79089777603865e-06,2.79089777603865e-06,1.9554161113112055e-06,3.080411113156848e-06,9.628565196908874e-09,7.132688436033898e-08,2.5057503079569486e-08,4.332203317985148e-09,5.204441742882379e-06,1.876994276293827e-06,4.839923623437752e-06,2.2528575950144467e-06,5.452427802192963e-07,4.148522623336686e-10,1.0803219426016179e-06,1.9954617377420053e-13,5.732071027512868e-09
7.775801065741178e-08,0.11224888852421441,0.9,0.0,0.0,0.0,0.0,0.09997909455188303,6.612652660361702e-06,2.153267336077619e-06,2.8455204186421156e-06,4.097515716494253e-06,8.386654760722248e-07,3.4845364698222863e-06,2.2859442975013906e-06,2.539378817198845e-06,2.8561492356525966e-06,2.8561492356525966e-06,1.9897392185527554e-06,3.162489914576132e-06,9.69492100395585e-09,7.181977508046576e-08,2.5118174778535215e-08,4.3426833818556175e-09,5.388148665754244e-06,1.9359502582411604e-06,5.041240706256042e-06,2.3329115412945053e-06,5.715354205036261e-07,4.2078290563998435e-10,1.1252223326453419e-06,2.049717461512871e-13,5.935466426763809e-09
7.953464823190816e-08,0.11224898583351935,0.9,0.0,0.0,0.0,0.0,0.09997861688007453,6.7886658522671255e-06,2.167313450358551e-06,2.8939915907915395e-06,4.19417462576215e-06,8.405210488489292e-07,3.566817004365844e-06,2.3173808758447504e-06,2.5840139884463504e-06,2.9214003835140125e-06,2.9214003835140125e-06,2.023633974341475e-06,3.2448908496077565e-06,9.758162583972912e-09,7.228953336948076e-08,2.5174045632576112e-08,4.35233439610661e-09,5.573157205364964e-06,1.9950429373316796e-06,5.245698998607597e-06,2.4135022248249e-06,5.9845639681406e-07,4.2657148070695584e-10,1.1707523574112588e-06,2.104264226461557e-13,6.140314202875347e-09
8.131128580640453e-08,0.11224908363077264,0.9,0.0,0.0,0.0,0.0,0.09997813920915793,6.965609270513344e-06,2.1807003271787533e-06,2.941857773170858e-06,4.2908589406586685e-06,8.422297675430131e-07,3.6490735915016853e-06,2.348060187773709e-06,2.6281407226539967e-06,2.9866512196234606e-06,2.9866512196234606e-06,2.0571057209637483e-06,3.3276061725994876e-06,9.8184359966161e-09,7.273724415530433e-08,2.5225494795966877e-08,4.361221841687336e-09,5.759416279146854e-06,2.0542614946137485e-06,5.453256202452295e-06,2.4946044505443348e-06,6.260055547805408e-07,4.3222063731221685e-10,1.2168968911554426e-06,2.1590987042898975e-13,6.346557166672031e-09
8.30879233809009e-08,0.11224918190585816,0.9,0.0,0.0,0.0,0.0,0.09997766153918787,7.143472307390256e-06,2.193458885392659e-06,2.989126511871838e-06,4.38756661820125e-06,8.43803230148784e-07,3.7312988960712223e-06,2.3779965932946156e-06,2.6717643518491805e-06,3.0519017439815414e-06,3.0519017439815414e-06,2.090159734078491e-06,3.4106282835772265e-06,9.875880451718227e-09,7.31639414859016e-08,2.5272871471973104e-08,4.369406028531695e-09,5.946877122328156e-06,2.1135959655380443e-06,5.663870955808483e-06,2.576194204946926e-06,6.541826834455235e-07,4.3773301925888893e-10,1.2636410925713845e-06,2.2142176015943024e-13,6.5541407281975114e-09
8.486456095539728e-08,0.11224928064900687,0.9,0.0,0.0,0.0,0.0,0.09997718387021652,7.322244466541131e-06,2.2056185938377348e-06,3.035805258863601e-06,4.484295776752926e-06,8.452521187230241e-07,3.8134857324757406e-06,2.4072044024387543e-06,2.7148901625036684e-06,3.117151956588889e-06,3.117151956588889e-06,2.1228012235481173e-06,3.4939497278256612e-06,9.930628630518829e-09,7.357061091659695e-08,2.5316497292892323e-08,4.3769425037266786e-09,6.135493164367987e-06,2.1730371724816525e-06,5.877502798029574e-06,2.658248600670217e-06,6.829875164148791e-07,4.4311126116932807e-10,1.3109704039740306e-06,2.2696176595666695e-13,6.763012757913707e-09
8.664119852989365e-08,0.11224937985078073,0.9,0.0,0.0,0.0,0.0,0.0999767062022937,7.501915362008494e-06,2.217207539340141e-06,3.081901373166614e-06,4.581044683280014e-06,8.465862717252147e-07,3.895627062369242e-06,2.435697859231347e-06,2.757523395667041e-06,3.1824018574461713e-06,3.1824018574461713e-06,2.1550353342591304e-06,3.57756319529961e-06,9.982806991849651e-09,7.395819178097602e-08,2.535666849388473e-08,4.3838824273833935e-09,6.325219912978753e-06,2.2325766626004145e-06,6.094112136888293e-06,2.7407458236817334e-06,7.12419732991056e-07,4.4835798553170793e-10,1.3588705501530418e-06,2.3252956536951516e-13,6.973123456439129e-09
8.841783610439003e-08,0.11224947950205659,0.9,0.0,0.0,0.0,0.0,0.09997622853546709,7.682474717282902e-06,2.2282524915260943e-06,3.1274221220120307e-06,4.677811741616401e-06,8.478147506520863e-07,3.977715992383406e-06,2.4634911269540352e-06,2.79966924710751e-06,3.24765144655409e-06,3.24765144655409e-06,2.1868671469324886e-06,3.6614615198795305e-06,1.0032536063953562e-08,7.432757935998233e-08,2.5393657906026246e-08,4.390272919535363e-09,6.516014845222066e-06,2.2922066505901393e-06,6.313660217355285e-06,2.8236650829425905e-06,7.424789592887523e-07,4.534757999856652e-10,1.4073275369215695e-06,2.3812483934722907e-13,7.184425232233629e-09
9.01944736788864e-08,0.11224957959401174,0.9,0.0,0.0,0.0,0.0,0.09997575086978219,7.863912364354762e-06,2.2387789645924894e-06,3.172374681986582e-06,4.774595481654861e-06,8.489459013823399e-07,4.059745771884273e-06,2.4905982746242317e-06,2.841332867459802e-06,3.3129007239133733e-06,3.3129007239133733e-06,2.2183016789238567e-06,3.7456376784839043e-06,1.0079930722597781e-08,7.467962695027816e-08,2.5427716818175537e-08,4.39615737914689e-09,6.707837305200325e-06,2.3519199659696636e-06,6.536109091966366e-06,2.9069865624319606e-06,7.73164769333331e-07,4.584672948315962e-10,1.4563276493854006e-06,2.4374727220989843e-13,7.396872586701448e-09
9.197111125338278e-08,0.1122496801181095,0.9,0.0,0.0,0.0,0.0,0.09997527320528257,8.046218242769292e-06,2.2488112761865474e-06,3.2167661401631803e-06,4.871394549391968e-06,8.499874106878664e-07,4.141709790760228e-06,2.517033264618605e-06,2.882519362379857e-06,3.378149689524783e-06,3.378149689524783e-06,2.249343885013884e-06,3.830084790050487e-06,1.0125100456166386e-08,7.501514782968056e-08,2.5459076680980497e-08,4.401575777527696e-09,6.900648407898427e-06,2.4117100045272945e-06,6.7614215926796005e-06,2.99069137542147e-06,8.044766861422308e-07,4.6333504075016075e-10,1.5058574499558807e-06,2.493965516186601e-13,7.610422006218534e-09
9.374774882787915e-08,0.11224978106608627,0.9,0.0,0.0,0.0,0.0,0.0999747955420099,8.229382398684829e-06,2.2583726035205366e-06,3.2606034952174226e-06,4.968207697759037e-06,8.509463583018545e-07,4.2236015772408265e-06,2.542809941371969e-06,2.923233792706069e-06,3.443398343389104e-06,3.443398343389104e-06,2.2799986581886213e-06,3.914796114397671e-06,1.0168149618326617e-08,7.533491713418463e-08,2.548795065710111e-08,4.4065649294209595e-09,7.094410948762309e-06,2.4715706836004365e-06,6.989561304130525e-06,3.07476152089389e-06,8.36414182789602e-07,4.68081586720933e-10,1.555903776128589e-06,2.5507236854692175e-13,7.825031860607923e-09
9.552438640237552e-08,0.11224988242993938,0.9,0.0,0.0,0.0,0.0,0.09997431788000405,8.413394983934573e-06,2.2674850368516097e-06,3.3038936585301684e-06,5.065033778177128e-06,8.518292648489269e-07,4.305414795746122e-06,2.5679420210865603e-06,2.963481174626814e-06,3.5086466855071517e-06,3.5086466855071517e-06,2.3102708304102015e-06,3.999765050976532e-06,1.0209177668814741e-08,7.563967365032607e-08,2.5514535075327104e-08,4.411158742463962e-09,7.289089318633258e-06,2.5314964008868514e-06,7.220492538200301e-06,3.1591798420056303e-06,8.68976683454406e-07,4.727094581267605e-10,1.6064537380484046e-06,2.6077441725114967e-13,8.04066230763228e-09
9.73010239768719e-08,0.11224998420191505,0.9,0.0,0.0,0.0,0.0,0.09997384021930324,8.598246255091906e-06,2.276169630460388e-06,3.3466434552763674e-06,5.161871732779011e-06,8.526421359903499e-07,4.3871432447660325e-06,2.592443082390216e-06,3.003266479854006e-06,3.573894715879765e-06,3.573894715879765e-06,2.3401651733779214e-06,4.0849851375234524e-06,1.0248279402949283e-08,7.593012151665801e-08,2.5539010769697557e-08,4.415388446206053e-09,7.484649423683767e-06,2.591481996509345e-06,7.45418030981747e-06,3.2439299864972157e-06,9.021635644522069e-07,4.77221155031985e-10,1.6574947158803184e-06,2.665023952411932e-13,8.257275203114596e-09
9.907766155136827e-08,0.11225008637449728,0.9,0.0,0.0,0.0,0.0,0.09997336255994395,8.783926572539432e-06,2.284446451236777e-06,3.3888596255003e-06,5.258720587245398e-06,8.533905031101321e-07,4.468780854769371e-06,2.6163265578852358e-06,3.0425946358024523e-06,3.6391424345078077e-06,3.6391424345078077e-06,2.369686399279813e-06,4.170450048622656e-06,1.028554517040264e-08,7.620693184735882e-08,2.5561544285288963e-08,4.41928280385704e-09,7.681058610024213e-06,2.6515227180758797e-06,7.690590313919267e-06,3.3289963689604542e-06,9.359741552508855e-07,4.816191506260575e-10,1.709014357004188e-06,2.7225600325196e-13,8.4748340163128e-09
9.999999999999998e-08,0.112250188940398,0.9,0.0,0.0,0.0,0.0,0.09997311458442087,8.880645958494312e-06,2.288588920492157e-06,3.410567861668024e-06,5.3090035074704536e-06,8.537552839627971e-07,4.511125091953105e-06,2.6284864942598835e-06,3.0628331330054485e-06,3.673015556430452e-06,3.673015556430452e-06,2.384866706032923e-06,4.214913502426104e-06,1.03041963288952e-08,7.634547277109364e-08,2.5572527942843082e-08,4.421181172748917e-09,7.783348521041498e-06,2.6827130335426236e-06,7.814384470730816e-06,3.373278196090288e-06,9.537725804703378e-07,4.838583374531408e-10,1.7359454320797956e-06,2.752529878693535e-13,8.5881406712117e-09
1.0085429912586465e-07,0.112250188940398,0.9,0.0,0.0,0.0,0.0,0.09997288490196127,8.970426399541803e-06,2.292334624981407e-06,3.430548825177413e-06,5.355579444206971e-06,8.540794607661989e-07,4.55032168614213e-06,2.639605726532808e-06,3.081470525774759e-06,3.7043898413921677e-06,3.7043898413921677e-06,2.3988391615348605e-06,4.256153594187391e-06,1.0321061083669698e-08,7.647074428553554e-08,2.558228901032044e-08,4.4228683074784e-09,7.87828559267461e-06,2.7116141884990703e-06,7.929688903503513e-06,3.414364134875209e-06,9.704077394704966e-07,4.859058898208702e-10,1.7610005730505264e-06,2.780349452146993e-13,8.693303750196567e-09
1.0263093670036102e-07,0.11225029189254634,0.9,0.0,0.0,0.0,0.0,0.09997240724538875,9.157736301322529e-06,2.29985238054254e-06,3.4717176272629104e-06,5.452447477167456e-06,8.54713701171977e-07,4.631759927154678e-06,2.6622937068208335e-06,3.1198989891515605e-06,3.7696369365337536e-06,3.7696369365337536e-06,2.427628055525945e-06,4.342089717867955e-06,1.0354909216769565e-08,7.672216847681751e-08,2.560138623116491e-08,4.426169356742512e-09,8.07630038861749e-06,2.7717523763577472e-06,8.171443068706661e-06,3.500019126332719e-06,1.005463555867498e-06,4.900837879909439e-10,1.8134415367933355e-06,2.8383892822740204e-13,8.912650866311488e-09
1.044075742748574e-07,0.11225039522408002,0.9,0.0,0.0,0.0,0.0,0.0999719295902586,9.345846944144779e-06,2.3070170918837907e-06,3.512372522727259e-06,5.549323924906558e-06,8.552975459871453e-07,4.713089891957409e-06,2.684403450665854e-06,3.157884821586845e-06,3.834883719933495e-06,3.834883719933495e-06,2.4560576193236553e-06,4.428252495394262e-06,1.0387167794673577e-08,7.69617854731117e-08,2.561896607182351e-08,4.429208424190942e-09,8.275074253665975e-06,2.8319335685985115e-06,8.415820416847949e-06,3.5859478493663867e-06,1.0411407993035636e-06,4.941552298504251e-10,1.8663256789150124e-06,2.8966766252694555e-13,9.132843213936175e-09
1.0618421184935377e-07,0.11225049892833622,0.9,0.0,0.0,0.0,0.0,0.09997145193660166,9.53474909439639e-06,2.313845318170968e-06,3.5525199215787882e-06,5.646208086324945e-06,8.55834975585498e-07,4.794306018604517e-06,2.7059477380024767e-06,3.1954327752081638e-06,3.900130191592346e-06,3.900130191592346e-06,2.4841323344010737e-06,4.514636132860154e-06,1.0417911373798598e-08,7.719014907857774e-08,2.5635148371238925e-08,4.4320062080647445e-09,8.474579622901564e-06,2.8921543453927585e-06,8.662789153383665e-06,3.6721374428146755e-06,1.0774386216991995e-06,4.981225684569113e-10,1.91964168465738e-06,2.9552086146100585e-13,9.353849963249642e-09
1.0796084942385014e-07,0.11225060299884335,0.9,0.0,0.0,0.0,0.0,0.09997097428444751,9.724433617679061e-06,2.320352841984752e-06,3.5921661538735235e-06,5.743099315696338e-06,8.563296559870512e-07,4.875402867105532e-06,2.7269391720162163e-06,3.232547558821502e-06,3.965376351511276e-06,3.965376351511276e-06,2.5118566263396395e-06,4.601234964956164e-06,1.0447211014025532e-08,7.740778712669467e-08,2.5650043515907888e-08,4.434581771909076e-09,8.674790054454235e-06,2.9524115569802275e-06,8.912318063719307e-06,3.7585756486442436e-06,1.1143561329723794e-06,5.01988124331683e-10,1.9733784903720153e-06,3.013982414584813e-13,9.575641542251569e-09
1.0973748699834652e-07,0.11225070742931283,0.9,0.0,0.0,0.0,0.0,0.09997049663382453,9.914891477901956e-06,2.3265547057452516e-06,3.631317470712434e-06,5.83999701829456e-06,8.567849636950208e-07,4.956375117504185e-06,2.747390174978099e-06,3.2692338381206134e-06,4.030622199691276e-06,4.030622199691276e-06,2.539234865526215e-06,4.688043453157084e-06,1.0475134442722419e-08,7.761520269342088e-08,2.5663753175010346e-08,4.4369526733819906e-09,8.875680176410878e-06,3.0127023023410486e-06,9.164376495830637e-06,3.845250783664845e-06,1.1518924019624041e-06,5.05754184692546e-10,2.027525279982189e-06,3.072995220020903e-13,9.798189577201285e-09
1.1151412457284289e-07,0.11225081221363215,0.9,0.0,0.0,0.0,0.0,0.09997001898476003,1.0106113736379687e-05,2.3324652464188104e-06,3.6699800452262374e-06,5.936900646365917e-06,8.572040085722797e-07,5.037217567984313e-06,2.767312984641668e-06,3.3054962359006115e-06,4.095867736133353e-06,4.095867736133353e-06,2.566271367841459e-06,4.775056183870193e-06,1.0501746211023554e-08,7.781287526302371e-08,2.567637097621183e-08,4.439135083965899e-09,9.07722563665369e-06,3.073023909551372e-06,9.418934343648128e-06,3.9321517125707354e-06,1.1900464573391964e-06,5.094230027910961e-10,2.082071481367935e-06,3.1322442560108826e-13,1.0021466836350441e-08
1.1329076214733927e-07,0.11225091734585711,0.9,0.0,0.0,0.0,0.0,0.09996954133728017,1.0298091550934863e-05,2.3380981286006638e-06,3.708159973547922e-06,6.033809695419676e-06,8.575896548770008e-07,5.117925133002388e-06,2.786719651165182e-06,3.341339332275628e-06,4.161112960838535e-06,4.161112960838535e-06,2.5929703953396054e-06,4.862267866549677e-06,1.052710784273793e-08,7.800126183578046e-08,2.5687983162476728e-08,4.44114389813304e-09,9.279403055445885e-06,3.1333739176912577e-06,9.675962031162052e-06,4.019267822246366e-06,1.2288172884982333e-06,5.129967973437988e-10,2.1370067626850207e-06,3.1917267776164877e-13,1.0245447176758708e-08
1.1506739972183564e-07,0.11225102282020563,0.9,0.0,0.0,0.0,0.0,0.09996906369141002,1.0490816175005228e-05,2.343466376053597e-06,3.745863275773138e-06,6.13072370081148e-06,8.579445406626139e-07,5.198492841446343e-06,2.805622034523885e-06,3.376767664900336e-06,4.2263578738078635e-06,4.2263578738078635e-06,2.61933615691978e-06,4.949673331782382e-06,1.055127797637518e-08,7.818079797616944e-08,2.56986691716883e-08,4.4429928335798625e-09,9.48218998059232e-06,3.1937500601814416e-06,9.935430497208323e-06,4.106588997277034e-06,1.268203846441324e-06,5.164777520551287e-10,2.192321028627847e-06,3.251440069598517e-13,1.0470105494002915e-08
1.1684403729633201e-07,0.11225112863105115,0.9,0.0,0.0,0.0,0.0,0.09996858604717382,1.0684278956755471e-05,2.3485824017576018e-06,3.783095896908609e-06,6.227642234596567e-06,8.582710956618608e-07,5.278915834820332e-06,2.8240318023791793e-06,3.411785729195167e-06,4.291602475042396e-06,4.291602475042396e-06,2.6453728089889293e-06,5.0372675293496724e-06,1.0574312500470424e-08,7.83518988218335e-08,2.570850215394517e-08,4.444694524974287e-09,9.68556484501414e-06,3.254150249435017e-06,1.0197311180897765e-05,4.194105596608065e-06,1.3082050446434226e-06,5.19868015226659e-10,2.2480044166456575e-06,3.311381446154246e-13,1.069541767460118e-08
1.1862067487082839e-07,0.11225123477291635,0.9,0.0,0.0,0.0,0.0,0.09996810840459465,1.0878471338193828e-05,2.353458036550286e-06,3.819863707808718e-06,6.324564902631515e-06,8.585715577190418e-07,5.35918936545509e-06,2.84196042837338e-06,3.4463979785750378e-06,4.3568467645432075e-06,4.3568467645432075e-06,2.6710844561164887e-06,5.125045526269903e-06,1.0596264682476248e-08,7.851496004532363e-08,2.571754948749136e-08,4.44626060951374e-09,9.889506926590314e-06,3.3145725627219277e-06,1.0461576007653877e-05,4.281808431298581e-06,1.3488197599056823e-06,5.231696994406816e-10,2.304047293120785e-06,3.3715482506202223e-13,1.0921360550980995e-08
1.2217395001982115e-07,0.11225144802851095,0.9,0.0,0.0,0.0,0.0,0.09996715312449583,1.1269011132131343e-05,2.3625327054012325e-06,3.8920280170675454e-06,6.518421218602404e-06,8.591022816975182e-07,5.5192695914639066e-06,2.8764191726804336e-06,3.514422637625356e-06,4.4873344083480345e-06,4.4873344083480345e-06,2.7215488984877028e-06,5.301133760552404e-06,1.063712270229695e-08,7.881845428452516e-08,2.5733530471666435e-08,4.449027966752701e-09,1.0299013856303753e-05,3.435476620229318e-06,1.0997148145210175e-05,4.457738187823639e-06,1.4318850704362064e-06,5.295156015173752e-10,2.417174098453111e-06,3.4925476607426704e-13,1.1375050202316078e-08
1.253718976539146e-07,0.11225164103854753,0.9,0.0,0.0,0.0,0.0,0.09996629337828879,1.1622908214270217e-05,2.3699854757310243e-06,3.95544365502785e-06,6.692902690281944e-06,8.595097267818601e-07,5.662785210962668e-06,2.9058976302236032e-06,3.574300768656916e-06,4.604772221654123e-06,4.604772221654123e-06,2.7658955180997183e-06,5.460194607911103e-06,1.0670678245165837e-08,7.906770567711922e-08,2.5745799481272967e-08,4.4511537759303005e-09,1.0669318090179199e-05,3.5443495845085408e-06,1.1487044689699209e-05,4.6166282390414e-06,1.5087300888390293e-06,5.349444283863714e-10,2.5201255799882477e-06,3.6021920288766767e-13,1.178531335899159e-08
1.2856984528800808e-07,0.11225183504214527,0.9,0.0,0.0,0.0,0.0,0.09996543363777231,1.1979040302323455e-05,2.3768195190557695e-06,4.017441318736449e-06,6.8673927112930895e-06,8.598601442318102e-07,5.805747616933576e-06,2.9339866576352387e-06,3.6329314238500545e-06,4.7222090249603e-06,4.7222090249603e-06,2.809250654195956e-06,5.619779396301871e-06,1.0701448016008494e-08,7.929626439012699e-08,2.575635140849622e-08,4.452983289926106e-09,1.1041172641247115e-05,3.65327059111088e-06,1.1984250110229183e-05,4.775997312211779e-06,1.5875438456641786e-06,5.401174631613477e-10,2.6241020365481825e-06,3.7125267706315726e-13,1.2197298623729731e-08
1.3176779292210154e-07,0.11225203001209218,0.9,0.0,0.0,0.0,0.0,0.0999645739030525,1.233736076467947e-05,2.3830860979990283e-06,4.078052685029824e-06,7.04188989847715e-06,8.601613881330026e-07,5.9481329014695956e-06,2.9607460605757e-06,3.6903390879504164e-06,4.839644818273317e-06,4.839644818273317e-06,2.8516364536149624e-06,5.779863333912279e-06,1.0729662820933593e-08,7.950584483993056e-08,2.5765422754801712e-08,4.45455734918548e-09,1.1414482634479365e-05,3.7622328917021053e-06,1.2488616615957951e-05,4.935805591076832e-06,1.6683185719168254e-06,5.450457176788389e-10,2.729055051656205e-06,3.82353741070883e-13,1.2610899955781645e-08
1.34965740556195e-07,0.11225222592230172,0.9,0.0,0.0,0.0,0.0,0.09996371417422843,1.2697823886109657e-05,2.388832227658185e-06,4.137308723090517e-06,7.216393059387677e-06,8.604202299709736e-07,6.089918185826803e-06,2.986233589773436e-06,3.7465478240274823e-06,4.957079601600042e-06,4.957079601600042e-06,2.8930745684923315e-06,5.940422700869375e-06,1.0755534341934615e-08,7.969801940181425e-08,2.577321740048933e-08,4.455911166313137e-09,1.1789159509988746e-05,3.871230668088793e-06,1.3000000585817953e-05,5.0960165581818725e-06,1.7510461770969276e-06,5.497398254421564e-10,2.8349383020983833e-06,3.935209758467652e-13,1.3026018380304968e-08
1.3816368819028846e-07,0.1122524227478312,0.9,0.0,0.0,0.0,0.0,0.09996285445139265,1.306038485193583e-05,2.3941010282181283e-06,4.1952397102630185e-06,7.390901165908674e-06,8.606425083870038e-07,6.231081590660042e-06,3.010504959061609e-06,3.8015812782515055e-06,5.074513374947452e-06,5.074513374947452e-06,2.9335861673160467e-06,6.101434811923902e-06,1.0779256724417499e-08,7.987423019078977e-08,2.577991112320508e-08,4.457075103439237e-09,1.2165120548184568e-05,3.98025890354828e-06,1.3518262383926743e-05,5.256596721029789e-06,1.8357182631475414e-06,5.542100449323412e-10,2.9417074850628025e-06,4.0475299029596107e-13,1.3442561456307201e-08
