Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869)
4.835695581343675e-07,0.11227998998376705,0.9,0.0,0.0,0.0,0.0,0.09986052299390258,5.819143297902961e-05,2.4510847554904698e-06,9.129615321353061e-06,1.807175160781473e-05,8.613299328503387e-07,1.8161406307848458e-05,3.470819548633707e-06,6.0736701211163056e-06,1.77855432464573e-05,4.09102157787436e-05,4.5502730135426505e-06,1.881782285249658e-05,1.1035822132116288e-08,8.178010644528683e-08,2.5800724759936465e-08,4.4625168547876145e-09,4.425430168454794e-05,1.57700913232511e-05,0.00010153799850745622,2.2965567354574367e-05,2.0695829931666198e-05,6.392734280814954e-10,1.5985577678699015e-05,1.8011161278770393e-12,4.8972207549808424e-08,5.402146443296697e-13,5.985198491064998e-13,6.26798593486861e-13,6.720332077884607e-13,1.554801268501712e-13,4.057636675442983e-06,9.539992887278556e-06,1.0827462475831115e-13,8.134516907310973e-06,2.517229593038975e-13,2.1264329292848924e-13,5.444626626847911e-06,4.646010563720427e-13,3.9298244215392404e-16,4.368732785632833e-07,7.87002769565194e-17,7.924195273962777e-08,4.630267650440647e-17,3.062436922836159e-18,4.2800014490217923e-19,1.295245671591914e-16,4.8276874050691745e-17,5.0902273689641844e-08,6.965950969454097e-18,5.429902675808396e-17,2.5931508146706783e-18,2.0231580121153452e-17,6.757783687813497e-14,7.886973782481352e-19,4.3470682894059286e-10,1.8101496156977956e-17,2.6563335609102844e-07,2.7661029697401266e-13,9.733397404822319e-19,7.588095798599108e-18,1.9310041294643526e-13,2.913644877770432e-11,1.4140217982031906e-14,9.444824436834471e-15,3.335180531627921e-17,1.743044398969341e-14,6.391942627515506e-19,1.184760304185265e-17,1.248971239190104e-13,1.792906124658829e-18,1.3980871336393804e-17,5.218742363410112e-14,2.3533322110122125e-08,9.04109336371589e-15,2.3585478486016004e-18,2.260526410339846e-14,1.817144233966685e-11
4.921938497933002e-07,0.11228076352638275,0.9,0.0,0.0,0.0,0.0,0.09985786201539262,5.937847122528393e-05,2.4510585620450214e-06,9.230038592510828e-06,1.8281895680326165e-05,8.613120937281336e-07,1.838502888797448e-05,3.4709510192591753e-06,6.08692214207017e-06,1.8104225964017376e-05,4.202060585177706e-05,4.559324328895514e-06,1.908718751970952e-05,1.1035704214233248e-08,8.177923244979346e-08,2.580019038902357e-08,4.462492480373771e-09,4.4927156270958e-05,1.6064335385923502e-05,0.00010430012171090533,2.3408274293479365e-05,2.1367548493564194e-05,6.393092703982518e-10,1.6318875725404687e-05,1.837795189764073e-12,4.971588850427233e-08,5.464781047368193e-13,6.070669051061428e-13,6.344951264429191e-13,6.938219267371471e-13,1.5783893538009157e-13,4.150361131497508e-06,9.885756310441213e-06,1.0953367921913878e-13,8.39288642710458e-06,2.5970950492692696e-13,2.1568714324815078e-13,5.6324418556916926e-06,4.806115941820972e-13,4.005578685550273e-16,4.617600725373652e-07,8.034099379382442e-17,8.47531883595192e-08,4.7166581201419194e-17,3.2097016062799187e-18,4.535770197417876e-19,1.3471358780213135e-16,5.080427672305682e-17,5.440296772632002e-08,7.256200642272732e-18,5.644007515845245e-17,2.733118965611701e-18,2.1277824762236643e-17,7.028516679637241e-14,8.380434936017363e-19,4.724240911598641e-10,1.9036332269851965e-17,2.7888137467224095e-07,2.8194251600052525e-13,1.0251866571530587e-18,7.975133452471123e-18,1.968234410485352e-13,2.969820738620157e-11,1.48804949338495e-14,9.932593722082519e-15,3.5167169921394194e-17,1.8379204503675664e-14,6.778479181302062e-19,1.2075989129399224e-17,1.273047668296982e-13,1.8934117751747766e-18,1.4732906263184527e-17,5.3188569566453246e-14,2.4442120976261988e-08,9.427617351873873e-15,2.40772338713264e-18,2.3027408371816685e-14,1.8510786786597084e-11
5.008181414522329e-07,0.1122815405163454,0.9,0.0,0.0,0.0,0.0,0.09985519593574263,6.056591744870983e-05,2.4510325543243387e-06,9.329979970138242e-06,1.848904197930946e-05,8.612942767011051e-07,1.8606143364121052e-05,3.4710553225378655e-06,6.099390741415817e-06,1.8422993868614385e-05,4.314181635641441e-05,4.567835021140742e-06,1.935389447224837e-05,1.103558713272871e-08,8.177836463596923e-08,2.579965668032623e-08,4.462469020089635e-09,4.559294729967566e-05,1.6358571258682043e-05,0.0001070839823391696,2.385095006885917e-05,2.2047240364199984e-05,6.393402598295286e-10,1.665218415399237e-05,1.874484261627387e-12,5.045169324318494e-08,5.526514932058e-13,6.155288107712274e-13,6.421045339774479e-13,7.158680157350615e-13,1.601727633395134e-13,4.242527427146089e-06,1.0236708420832241e-05,1.1077477304097602e-13,8.654165294330788e-06,2.6778551635324125e-13,2.187009612598427e-13,5.82290967523101e-06,4.96847352449606e-13,4.0813275821986026e-16,4.875306624516596e-07,8.198175644082246e-17,9.052672876071688e-08,4.803046068065825e-17,3.3612209414592774e-18,4.801732880525768e-19,1.400051440332088e-16,5.3411295121756375e-17,5.806794825566485e-08,7.552427046704888e-18,5.862277091709855e-17,2.8776372025127004e-18,2.2356627945555697e-17,7.304599394803381e-14,8.894939676867643e-19,5.12603509179178e-10,2.0000016737709075e-17,2.9249311356718847e-07,2.872743596762032e-13,1.078685272776586e-18,8.373968611210254e-18,2.0054620708124638e-13,3.025992645173944e-11,1.5644091536344095e-14,1.0435415251871492e-14,3.7043689093120124e-17,1.9359926432398224e-14,7.180669164004462e-19,1.2304359140175792e-17,1.2971224025883429e-13,1.9974061184228997e-18,1.5509982306684044e-17,5.4189387234477334e-14,2.5368185325438107e-08,9.82253875570049e-15,2.4569004574323516e-18,2.3449540891799372e-14,1.885012178927682e-11
5.094424331111656e-07,0.11228232090661591,0.9,0.0,0.0,0.0,0.0,0.09985252480998986,6.17536829728472e-05,2.4510067696178083e-06,9.429434289253516e-06,1.869323307471911e-05,8.612764809422936e-07,1.8824811203229845e-05,3.471136140932922e-06,6.111121377232331e-06,1.8741847861579138e-05,4.4273723525573324e-05,4.575837028867158e-06,1.9617968661359127e-05,1.103547105552996e-08,8.177750425240086e-08,2.5799123609000173e-08,4.462446453567347e-09,4.625170116137327e-05,1.6652798923692948e-05,0.00010988931165821801,2.4293594600590118e-05,2.2734806914806663e-05,6.393670715642176e-10,1.6985500520301106e-05,1.9111805906615985e-12,5.117965162128018e-08,5.58736090013625e-13,6.239063667134191e-13,6.496289447470315e-13,7.381682416528005e-13,1.624817053475766e-13,4.334114358702654e-06,1.0592794533024806e-05,1.1199816127520185e-13,8.918309078358446e-06,2.7594960803299056e-13,2.216850289228589e-13,6.0160036734932745e-06,5.133060513121042e-13,4.1570710965338096e-16,5.141962207209576e-07,8.362255292791586e-17,9.656909637472982e-08,4.889431467270801e-17,3.517031249668681e-18,5.078084605646432e-19,1.4539910038166022e-16,5.609876273606594e-17,6.190119358573488e-08,7.854620798576198e-18,6.084709695635236e-17,3.026754499876107e-18,2.346833263435271e-17,7.586024776616948e-14,9.430954511452516e-19,5.553531563398071e-10,2.0992820002561528e-17,3.0646950371607177e-07,2.9260582703432255e-13,1.133851572482801e-18,8.7847127861774e-18,2.0426871037075242e-13,3.082160587252511e-11,1.6431251800249742e-14,1.0953430021084773e-14,3.8982130704255295e-17,2.0373010916361896e-14,7.598826951007333e-19,1.2532713032749585e-17,1.3211954377084477e-13,2.104934270672951e-18,1.631241413756356e-17,5.5189873150772057e-14,2.631150945987009e-08,1.022582689005192e-14,2.506078698877636e-18,2.387166163723309e-14,1.9189447327126937e-11
5.180667247700983e-07,0.11228310465117118,0.9,0.0,0.0,0.0,0.0,0.09984984869295832,6.294168386888633e-05,2.4509812356493754e-06,9.52839548294242e-06,1.8894510931900276e-05,8.612587056299912e-07,1.904109139886412e-05,3.4711966609235574e-06,6.122156901330271e-06,1.906078878464594e-05,4.541620465512696e-05,4.5833604030972365e-06,1.9879434960207572e-05,1.103535610746789e-08,8.17766522268799e-08,2.5798591150426444e-08,4.462424759987285e-09,4.690344483493306e-05,1.6947018363361828e-05,0.0001127158481416831,2.4736207816844037e-05,2.3430151757882046e-05,6.393902892601759e-10,1.731882270977784e-05,1.9478815715249957e-12,5.189979414894582e-08,5.647331576099099e-13,6.322003709682743e-13,6.570704018647361e-13,7.60719444534469e-13,1.6476585832007607e-13,4.425102238558451e-06,1.0953960170891268e-05,1.1320409535668184e-13,9.185273958120159e-06,2.842004134428344e-13,2.2463962730602937e-13,6.211697681605059e-06,5.299854319182729e-13,4.2328092173113616e-16,5.417676666728181e-07,8.526337285957466e-17,1.0288679832135944e-07,4.9758143296807904e-17,3.67716804957143e-18,5.36501923918272e-19,1.5089525792669946e-16,5.886748460851754e-17,6.590666661399085e-08,8.162772710545573e-18,6.311294338278327e-17,3.180519152465558e-18,2.4613259164029803e-17,7.87278253997329e-14,9.988945081467643e-19,6.007834907427892e-10,2.201500016024133e-17,3.208113758470631e-07,2.979369172108897e-13,1.190701193774513e-18,9.20746805703638e-18,2.079909503119201e-13,3.1383245557334036e-11,1.7242211686109173e-14,1.1486772838298945e-14,4.0983242426277735e-17,2.1418848936310867e-14,8.033265910703005e-19,1.2761050770130072e-17,1.3452667697496125e-13,2.216040755702688e-18,1.7140501006262184e-17,5.6190024159509386e-14,2.727208762456722e-08,1.063744292191541e-14,2.5552577994864294e-18,2.4293770583216435e-14,1.9528763379843166e-11
5.26691016429031e-07,0.11228389170494878,0.9,0.0,0.0,0.0,0.0,0.09984716763925489,6.412984069651802e-05,2.4509559725722507e-06,9.62685672267539e-06,1.9092916920178222e-05,8.612409499480163e-07,1.925504050870366e-05,3.47123963955538e-06,6.1325377055205975e-06,1.937981742078394e-05,4.6569138098797264e-05,4.590433418850407e-06,2.0138318142048312e-05,1.103524237921988e-08,8.177580923324463e-08,2.5798059280241548e-08,4.462403918111256e-09,4.754820583680453e-05,1.724122956033215e-05,0.00011556333702703374,2.5178789652533193e-05,2.4133180658513798e-05,6.39410417492638e-10,1.76521488931121e-05,1.9845847382420367e-12,5.261215193546129e-08,5.706439404577913e-13,6.404116183655786e-13,6.64430864176434e-13,7.835185346884288e-13,1.6702532102591164e-13,4.515472809000491e-06,1.1320151071972965e-05,1.1439282314893288e-13,9.455016714477482e-06,2.9253658485456163e-13,2.2756503634976686e-13,6.409965772928113e-06,5.468832563349102e-13,4.3085419343344405e-16,5.702556678970395e-07,8.690420728098031e-17,1.0948632408576422e-07,5.062194661519723e-17,3.8416659811873705e-18,5.662729179776701e-19,1.5649342157409296e-16,6.171825422356345e-17,7.008831317398171e-08,8.476873130654621e-18,6.542021410942539e-17,3.338978708490701e-18,2.5791725180719507e-17,8.164862400626119e-14,1.0569375916536328e-18,6.490073496772343e-10,2.3066809232954737e-17,3.355194633551182e-07,3.032676294228465e-13,1.249249394442726e-18,9.642334855669146e-18,2.117129263566136e-13,3.194484542352787e-11,1.8077203602176132e-14,1.2035575204973105e-14,4.304776095776091e-17,2.2497825524813903e-14,8.484298216502711e-19,1.298937231879602e-17,1.3693363951711628e-13,2.3307694456152596e-18,1.7994539072876085e-17,5.718983738820228e-14,2.8249914012396215e-08,1.1057345957144605e-14,2.604437489361922e-18,2.4715867705108228e-14,1.98680699273951e-11
5.353153080879637e-07,0.11228468202379474,0.9,0.0,0.0,0.0,0.0,0.09984448170326485,6.531807825918201e-05,2.4509309945512525e-06,9.724810545378563e-06,1.928849182132557e-05,8.612232130860198e-07,1.946671269884016e-05,3.4712674620968227e-06,6.142301859990647e-06,1.969893449506134e-05,4.773240326260328e-05,4.59708268011242e-06,2.0394642861642183e-05,1.1035129934602041e-08,8.177497574682113e-08,2.579752797409149e-08,4.462383908096895e-09,4.818601217690406e-05,1.7535432497482137e-05,0.00011843152990051727,2.562134004807353e-05,2.4843801447151404e-05,6.394278927115165e-10,1.7985477487824495e-05,2.02128775655336e-12,5.331675664007802e-08,5.764696649771996e-13,6.485408999748368e-13,6.71712207761113e-13,8.065624898295936e-13,1.6926019374250755e-13,4.6052091607360205e-06,1.1691313191481577e-05,1.1556458898827676e-13,9.72749472267402e-06,3.009567931026646e-13,2.3046153466486964e-13,6.610782261996064e-06,5.639973074406556e-13,4.384269235659303e-16,5.996706416822306e-07,8.854504846816219e-17,1.1637414326922713e-07,5.148572427292482e-17,4.0105587457931e-18,5.971405132681385e-19,1.6219345892880215e-16,6.465187263458318e-17,7.445006043662943e-08,8.796912029992042e-18,6.776890896715635e-17,3.50218002868945e-18,2.700406334013944e-17,8.462257437030962e-14,1.1172710110960537e-18,7.001399437118775e-10,2.4148500693160066e-17,3.505944050016521e-07,3.085979629502288e-13,1.3095110932437028e-18,1.0089418910179322e-17,2.154346380043451e-13,3.2506405395420675e-11,1.8936461988024223e-14,1.2599969198112422e-14,4.51764235272099e-17,2.3610325707537495e-14,8.95223458939826e-19,1.3217677647874113e-17,1.3934043107351128e-13,2.4491635667654574e-18,1.8874832385576e-17,5.818931019802802e-14,2.9244982768833548e-08,1.1485497981847643e-14,2.6536175350132094e-18,2.513795297762076e-14,2.0207366950025327e-11
5.52563891405829e-07,0.1122862722843446,0.9,0.0,0.0,0.0,0.0,0.09983909540083939,6.769451468030862e-05,2.4508819270781916e-06,9.919163564909856e-06,1.9671308601220934e-05,8.611877926141611e-07,1.9883431343622925e-05,3.471285597618745e-06,6.160121652771528e-06,2.0337436574260994e-05,5.008945159960316e-05,4.609208572146561e-06,2.0899714854446692e-05,1.1034909046625984e-08,8.177333841457627e-08,2.5796466957830913e-08,4.462346302035535e-09,4.944087516480133e-05,1.8123813525004465e-05,0.00012422906345968575,2.650634630267634e-05,2.628745983046223e-05,6.394563375255191e-10,1.8652136631565664e-05,2.0946846283859968e-12,5.4702835949964934e-08,5.878707595758826e-13,6.645567080518982e-13,6.860446405901623e-13,8.533732266727495e-13,1.7365657934164037e-13,4.7827178658891295e-06,1.2448336016085241e-05,1.178581948790038e-13,1.0280488923005685e-05,3.180440948300184e-13,2.3616890584309405e-13,7.019958889469481e-06,5.98865324787329e-13,4.535707558516479e-16,6.613219339763925e-07,9.18267251962745e-17,1.310404280541489e-07,5.321320308148679e-17,4.361659790934029e-18,6.622410959269931e-19,1.7389832048984647e-16,7.077072304080835e-17,8.372946335798746e-08,9.45476625744404e-18,7.259012060949283e-17,3.8429922234429674e-18,2.953157712668148e-17,9.072949789297129e-14,1.2449934632790152e-18,8.116040071313285e-10,2.6402485071522173e-17,3.8184694723908276e-07,3.1925749135386144e-13,1.4352330085258268e-18,1.1020616005635754e-17,2.2287726628894267e-13,3.3629405382024025e-11,2.072867713980693e-14,1.3776030502039569e-14,4.9629031408298155e-17,2.5937387498564502e-14,9.940056465079284e-19,1.3674239536081531e-17,1.4415350005362007e-13,2.697118152388206e-18,2.0715325915077927e-17,6.018722538455222e-14,3.1286823758311216e-08,1.236635809978386e-14,2.7519779146627537e-18,2.5982087879295033e-14,2.088593234283434e-11
5.680876163919079e-07,0.1122877142593884,0.9,0.0,0.0,0.0,0.0,0.09983423157217698,6.983290819841516e-05,2.4508388001237875e-06,1.0092261875539582e-05,2.0006558770587506e-05,8.611559705631637e-07,2.0251187356038493e-05,3.471268029470834e-06,6.1743893822104525e-06,2.0912397024495822e-05,5.224494111653824e-05,4.618908677410362e-06,2.1345774110504823e-05,1.103471490248052e-08,8.17718993049482e-08,2.5795513732886968e-08,4.462315098519147e-09,5.054675675064772e-05,1.8653328034196593e-05,0.00012951527602539438,2.7302743890695157e-05,2.7611831294300886e-05,6.394761390310408e-10,1.925212620341629e-05,2.160720341757159e-12,5.5924119241897065e-08,5.978527990498672e-13,6.78698453665057e-13,6.986904363308466e-13,8.963112922334978e-13,1.7753026788422486e-13,4.940162017238127e-06,1.3146120528841876e-05,1.1986681121939312e-13,1.0787122560753569e-05,3.3369710994719177e-13,2.4120942701013947e-13,7.39668058919775e-06,6.309642161632826e-13,4.671983444243057e-16,7.200777799787795e-07,9.478019907143758e-17,1.452904682691086e-07,5.4767846426678354e-17,4.693002957221572e-18,7.24770256489075e-19,1.8477914704630353e-16,7.656867424162857e-17,9.27358322129793e-08,1.0067044354669127e-17,7.706998814122088e-17,4.166396807095693e-18,3.1925255102750846e-17,9.640648856796246e-14,1.3682383461697652e-18,9.230736938279231e-10,2.85356313290821e-17,4.1123343310594553e-07,3.28849765607542e-13,1.5543857010892844e-18,1.19014221236724e-17,2.295747231651261e-13,3.4639968276576145e-11,2.2426901228880423e-14,1.4889042182353796e-14,5.386283946406944e-17,2.815009911110274e-14,1.0889998780651477e-18,1.408508949863387e-17,1.4848467455868032e-13,2.9332346274402455e-18,2.2464420261814218e-17,6.198416353812069e-14,3.3183389998494576e-08,1.3186858374886904e-14,2.8405017167101325e-18,2.6741768527565506e-14,2.149660842841532e-11
5.836113413779868e-07,0.11228916616322401,0.9,0.0,0.0,0.0,0.0,0.09982935276023559,7.19705646994128e-05,2.450796652505837e-06,1.0263582096910537e-05,2.033324447123267e-05,8.611241971973746e-07,2.0612304983069305e-05,3.471226088560219e-06,6.1871582218768805e-06,2.148765274100271e-05,5.443207737030015e-05,4.627583028499679e-06,2.178392053274474e-05,1.1034525168258754e-08,8.17704928733629e-08,2.5794561967212168e-08,4.462286278612245e-09,5.1630559802141585e-05,1.9182815525907558e-05,0.00013486495790275286,2.8099038852223708e-05,2.8959452624264788e-05,6.3949185390084e-10,1.985210717791373e-05,2.2267245782364167e-12,5.7120796018471506e-08,6.075775457970746e-13,6.925867124132206e-13,7.111054831390742e-13,9.399985124551065e-13,1.8132591398962178e-13,5.0953422574695235e-06,1.3859181595070553e-05,1.218241151450533e-13,1.1301981901066088e-05,3.496025571069402e-13,2.4616053289292084e-13,7.781270516095692e-06,6.637301412483174e-13,4.808241656073724e-16,7.819877545628856e-07,9.77336146044122e-17,1.605740623862071e-07,5.632240608992944e-17,5.039073024240407e-18,7.911419197765809e-19,1.959871088407911e-16,8.264678502160314e-17,1.0238579196791308e-07,1.0698405150422531e-17,8.168286928765527e-17,4.505863782462672e-18,3.443341932093995e-17,1.022541595648932e-13,1.4996173364164785e-18,1.0458672126376747e-09,3.076919367176286e-17,4.418143872007757e-07,3.3844080376529336e-13,1.6793069203259351e-18,1.2823261604187337e-17,2.362713169965029e-13,3.565040094818334e-11,2.4207184388207376e-14,1.6054447714476376e-14,5.831533875486782e-17,3.0477105529623356e-14,1.1899480817874454e-18,1.44958865174913e-17,1.5281529093431472e-13,3.1818722665042517e-18,2.430297687717795e-17,6.377996865978362e-14,3.513572874142412e-08,1.4033309375527976e-14,2.929024250274047e-18,2.750141041709895e-14,2.210725335820714e-11
5.991350663640657e-07,0.1122906277658627,0.9,0.0,0.0,0.0,0.0,0.09982445927376563,7.410717145370166e-05,2.450755467455113e-06,1.0433070509066769e-05,2.0651583370343077e-05,8.610924680387292e-07,2.0967021175613696e-05,3.471165476915385e-06,6.198581928803435e-06,2.2063205981292195e-05,5.665019426765465e-05,4.635338098444017e-06,2.2214292033833267e-05,1.1034339768411058e-08,8.176911856104432e-08,2.5793611526755057e-08,4.462259727377053e-09,5.269246142313627e-05,1.9712275908613482e-05,0.0001402768442242218,2.8895230947096093e-05,3.0329850171835442e-05,6.395045150212219e-10,2.0452075768817215e-05,2.292687631976637e-12,5.829306621487425e-08,6.17051548289009e-13,7.062259089806682e-13,7.232979925245466e-13,9.84419348206722e-13,1.8504415260963993e-13,5.24819951940576e-06,1.4587212323969656e-05,1.2373141081187606e-13,1.1824838884486902e-05,3.657533255964148e-13,2.510237819109012e-13,8.17358740227584e-06,6.971509067600493e-13,4.944482160418545e-16,8.471037764465613e-07,1.0068695317202706e-16,1.7692795017157196e-07,5.78768829886171e-17,5.4000381278309905e-18,8.614614946113034e-19,2.07520903049536e-16,8.900920478537615e-17,1.1270137947782907e-07,1.1348788808994724e-17,8.642804006012581e-17,4.861643488645014e-18,3.705771587778314e-17,1.0827183543422987e-13,1.6393945756651752e-18,1.1807413835429278e-09,3.3104399977754055e-17,4.735904138327796e-07,3.4803060294263604e-13,1.8100719434112693e-18,1.3786616582408856e-17,2.4296704575893906e-13,3.666070309202492e-11,2.6070742973257787e-14,1.727288864571022e-14,6.299038619930878e-17,3.292042388346912e-14,1.2970262766265841e-18,1.4906630469226248e-17,1.571453478734691e-13,3.443262029427437e-18,2.6232535762415384e-17,6.557463332617033e-14,3.71438046594124e-08,1.490535961488439e-14,3.0175449567525015e-18,2.8261013419044243e-14,2.271786702658356e-11
