Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113)
5.091076938117061e-08,0.11224748616578019,0.9,0.0,0.0,0.0,0.0,0.09998631589548268,4.073834832814348e-06,1.8337707164755757e-06,2.0338637848525425e-06,2.642101645766595e-06,7.806475364454746e-07,2.243850611491822e-06,1.7088432113896332e-06,1.799145854978989e-06,1.8700839168168896e-06,1.8700839168168896e-06,1.4221732071035121e-06,1.961310718229299e-06,8.256411352233968e-09,6.113453527388364e-08,2.337127824604758e-08,4.040967892005543e-09,2.79022905817481e-06,1.068705277262372e-06,2.360882027552073e-06,1.1983188234685513e-06,2.411523092681302e-07,3.1452126378631006e-10,5.232049574438865e-07
5.245062627510688e-08,0.11224756275649597,0.9,0.0,0.0,0.0,0.0,0.0999859020326563,4.212953571341043e-06,1.8590185327440803e-06,2.0846973317998577e-06,2.725178859666531e-06,7.862615026689964e-07,2.3146019497849793e-06,1.7475490245715888e-06,1.8451161876712896e-06,1.926642846298401e-06,1.926642846298401e-06,1.4577191750048726e-06,2.0276973427441125e-06,8.370087757867196e-09,6.197892256826011e-08,2.354031212351976e-08,4.070161375097883e-09,2.927338103173977e-06,1.116484727571387e-06,2.4922609229934402e-06,1.2580210827040024e-06,2.562362818206951e-07,3.2164802870857604e-10,5.528322928985879e-07
5.3990483169043154e-08,0.11224763987428893,0.9,0.0,0.0,0.0,0.0,0.0999854881715466,4.3529034576229635e-06,1.8832364193899802e-06,2.134980567415056e-06,2.8083238249791967e-06,7.914888764755269e-07,2.385434524555671e-06,1.7855294600458925e-06,1.8906392269734123e-06,1.9832015416714933e-06,1.9832015416714933e-06,1.4928803729475773e-06,2.0944204702667346e-06,8.479126982372598e-09,6.278886495176966e-08,2.3697705917661152e-08,4.0973446259183695e-09,3.066236176858877e-06,1.1645961022006321e-06,2.62654826506229e-06,1.3185228983480569e-06,2.717887622282081e-07,3.2864124895979593e-10,5.83117176310188e-07
5.5530340062979425e-08,0.1122477175070879,0.9,0.0,0.0,0.0,0.0,0.09998507431215366,4.4936763964226e-06,1.9064663748789922e-06,2.184719445937337e-06,2.8915318550803654e-06,7.96356263271614e-07,2.456341865387588e-06,1.8227922517247228e-06,1.935718905422414e-06,2.039760002937138e-06,2.039760002937138e-06,1.5276609636025112e-06,2.1614737644384493e-06,8.583718120702045e-09,6.356576701447236e-08,2.384426069529693e-08,4.122655992637087e-09,3.206855429853599e-06,1.2130165429314404e-06,2.7637043608148796e-06,1.3797916522189486e-06,2.878102666464289e-07,3.355023480297578e-10,6.140472347032098e-07
5.7070196956915696e-08,0.11224779564327246,0.9,0.0,0.0,0.0,0.0,0.09998466045447753,4.635264363751279e-06,1.9287486851079427e-06,2.2339198571826837e-06,2.9747985858811744e-06,8.008884374498395e-07,2.527317608755166e-06,1.8593453772744843e-06,1.980359129341985e-06,2.0963182300963064e-06,2.0963182300963064e-06,1.5620650646063332e-06,2.2288509579065622e-06,8.684042557094619e-09,6.431097608829115e-08,2.3980722425724065e-08,4.146224303890289e-09,3.3491310506121863e-06,1.2617247646412814e-06,2.9036904945850997e-06,1.4417960561756314e-06,3.0430126876405954e-07,3.4223279432078944e-10,6.45610229795273e-07
5.861005385085197e-08,0.11224787427165057,0.9,0.0,0.0,0.0,0.0,0.0999842465985182,4.7776594063925205e-06,1.9501219932724653e-06,2.282587627240908e-06,3.0581199536296164e-06,8.051084684776629e-07,2.5983554966237643e-06,1.8951970338653816e-06,2.0245637788318395e-06,2.1528762231499693e-06,2.1528762231499693e-06,1.5960967490486832e-06,2.2965458543576716e-06,8.780274279651436e-09,6.502578454833591e-08,2.4107785704719717e-08,4.168169520866738e-09,3.4930011068901777e-06,1.31070094703732e-06,3.0464688886132813e-06,1.504506097881994e-06,3.212622005055124e-07,3.4883409668101517e-10,6.777940619708636e-07
6.014991074478823e-08,0.11224795338143784,0.9,0.0,0.0,0.0,0.0,0.09998383274427582,4.9208536414252246e-06,1.9706233668379956e-06,2.330728519165153e-06,3.141492174240486e-06,8.090378382045644e-07,2.6694493750665944e-06,1.9303556152764337e-06,2.0683367077625266e-06,2.209433982099098e-06,2.209433982099098e-06,1.6297600459541227e-06,2.364552330343907e-06,8.872580181864063e-09,6.571143206764886e-08,2.422609732080284e-08,4.188603348675362e-09,3.638406396475528e-06,1.3599266338416888e-06,3.192002665744156e-06,1.5678929887831457e-06,3.386934527244688e-07,3.5530780018726894e-10,7.105867738506946e-07
6.16897676387245e-08,0.11224803296223751,0.9,0.0,0.0,0.0,0.0,0.09998341889175034,5.0648392557468645e-06,1.9902883617675705e-06,2.3783482336539273e-06,3.2249117240491537e-06,8.126965500714294e-07,2.7405931928982098e-06,1.9648296902916395e-06,2.111681743775497e-06,2.2659915069446635e-06,2.2659915069446635e-06,1.663058940758858e-06,2.4328643369137167e-06,8.961120351797896e-09,6.636910779104788e-08,2.4336259592546517e-08,4.2076298069741225e-09,3.7852903066036564e-06,1.4093846389203714e-06,3.3402558140707993e-06,1.6319291142040711e-06,3.565953758883383e-07,3.616554821658383e-10,7.439765534792138e-07
6.322962453266076e-08,0.11224811300402207,0.9,0.0,0.0,0.0,0.0,0.09998300504094185,5.209608505596673e-06,2.009151084189254e-06,2.425452409725765e-06,3.308375321890232e-06,8.161032309180311e-07,2.8117810003243666e-06,1.9986279823250445e-06,2.1546026882882827e-06,2.322548797687638e-06,2.322548797687638e-06,1.6959973757823074e-06,2.5014759010583083e-06,9.046048349746921e-09,6.699995236106865e-08,2.4438833362054536e-08,4.225345755697504e-09,3.933598681513247e-06,1.4590589588778433e-06,3.4911931534074196e-06,1.6965879854833783e-06,3.749682807537264e-07,3.678787484395228e-10,7.779517371520253e-07
6.476948142659703e-08,0.11224819349711546,0.9,0.0,0.0,0.0,0.0,0.09998259119185036,5.3551537160790115e-06,2.027244249514219e-06,2.472046625386581e-06,3.3918799124092178e-06,8.192752257171661e-07,2.8830069476080757e-06,2.0317593502153017e-06,2.1971033165046392e-06,2.3791058543289915e-06,2.3791058543289915e-06,1.7285792506935632e-06,2.5703811269843945e-06,9.127511474403621e-09,6.760505989649891e-08,2.453434085048577e-08,4.241841387685472e-09,4.083279697625733e-06,1.5089346916631245e-06,3.644780303481718e-06,1.7618441940586609e-06,3.9381243903302217e-07,3.739792297900923e-10,8.125008119039466e-07
6.630933832053329e-08,0.11224827443217672,0.9,0.0,0.0,0.0,0.0,0.09998217734447597,5.50146728068694e-06,2.0445992391094347e-06,2.5181363982898146e-06,3.475422650522206e-06,8.222286857237462e-07,2.954265283751631e-06,2.0642327701332935e-06,2.239187377429506e-06,2.4356626768696957e-06,2.4356626768696957e-06,1.7608084229728125e-06,2.639574197223237e-06,9.205651018026113e-09,6.818547992553391e-08,2.4623268383877367e-08,4.257200690995485e-09,4.234283745873943e-06,1.5589979607728327e-06,3.80098365374516e-06,1.8276733674238116e-06,4.131280840522111e-07,3.799585786257887e-10,8.476124176772994e-07
6.784919521446956e-08,0.1122483558001842,0.9,0.0,0.0,0.0,0.0,0.09998176349881863,5.648541660826129e-06,2.061246154724962e-06,2.563727186389421e-06,3.5590008869448794e-06,8.249786506804691e-07,3.025550355194468e-06,2.096057318549129e-06,2.2808585938886444e-06,2.4922192653107217e-06,2.4922192653107217e-06,1.792688708367761e-06,2.7090493735855146e-06,9.280602511496315e-09,6.874221917455735e-08,2.4706068811534913e-08,4.27150187320335e-09,4.386563320744855e-06,1.6092358446738213e-06,3.959770334706301e-06,1.8940521268820431e-06,4.3291541140001816e-07,3.8581846584391417e-10,8.832753491889913e-07
6.938905210840582e-08,0.11224843759242051,0.9,0.0,0.0,0.0,0.0,0.09998134965487844,5.796369385339149e-06,2.0772138706873726e-06,2.6088243885858028e-06,3.6426121547176075e-06,8.275391253437398e-07,3.096856604526645e-06,2.127242156207283e-06,2.322120662552811e-06,2.548775619653042e-06,2.548775619653042e-06,1.8242238813451237e-06,2.778800997971055e-06,9.352495959310459e-09,6.927624329835008e-08,2.478316377873006e-08,4.284817757655195e-09,4.540072915619037e-06,1.659636311083201e-06,4.12110819069857e-06,1.960958047021768e-06,4.531745795684852e-07,3.91560577879089e-10,9.194785575140683e-07
7.092890900234209e-08,0.11224851980045893,0.9,0.0,0.0,0.0,0.0,0.0999809358126554,5.944943050030252e-06,2.0925300839063217e-06,2.6534333453647485e-06,3.7262541566581378e-06,8.299231506318364e-07,3.1681785692177778e-06,2.15779651306075e-06,2.3629772539663448e-06,2.605331739897626e-06,2.605331739897626e-06,1.8554176755372263e-06,2.848823493042075e-06,9.42145606473222e-09,6.978847859827638e-08,2.4854945950899484e-08,4.2972161581925595e-09,4.694768924016289e-06,1.7101881557685463e-06,4.284965753999106e-06,2.028369616845137e-06,4.7390571058508456e-07,3.971866139281971e-10,9.562111514026049e-07
7.246876589627835e-08,0.11224860241615013,0.9,0.0,0.0,0.0,0.0,0.09998052197214957,6.094255317190709e-06,2.107221361903669e-06,2.6975593394294705e-06,3.8099247536776997e-06,8.321428699811435e-07,3.239510880361255e-06,2.187729674117152e-06,2.4034320125800183e-06,2.6618876260454464e-06,2.6618876260454464e-06,1.8862737841837774e-06,2.9191113627681387e-06,9.487602446045903e-09,7.027981360861741e-08,2.4921780982776514e-08,4.308760222205605e-09,4.850609546390912e-06,1.7608809455633717e-06,4.4513122202199125e-06,2.096266202481527e-06,4.951088906364717e-07,4.0269828334326195e-10,9.934623983460137e-07
7.400862279021462e-08,0.11224868543160937,0.9,0.0,0.0,0.0,0.0,0.09998010813336097,6.244298915124788e-06,2.121313188897629e-06,2.741207596325779e-06,3.893621953901057e-06,8.342095911719285e-07,3.310848261433544e-06,2.2170509661519617e-06,2.443488556788041e-06,2.718443278097475e-06,2.718443278097475e-06,1.916795860568862e-06,2.9896591928506868e-06,9.55104984403852e-09,7.07511006048029e-08,2.4984009317024553e-08,4.319508748625216e-09,5.007554702134056e-06,1.8117049653046647e-06,4.620117424898047e-06,2.1646280114213515e-06,5.167841706839768e-07,4.080973031840052e-10,1.0312217254080387e-06
7.554847968415088e-08,0.11224876883920484,0.9,0.0,0.0,0.0,0.0,0.09997969429628964,6.3950666376764405e-06,2.1348300099313866e-06,2.784383285060525e-06,3.977343902535393e-06,8.361338437652841e-07,3.3821855270684298e-06,2.245769745246141e-06,2.4831504789690717e-06,2.7749986960546815e-06,2.7749986960546815e-06,1.946987518453205e-06,3.06046165103452e-06,9.611908320686916e-09,7.120315712672467e-08,2.504194799029006e-08,4.329516491546639e-09,5.165565946460719e-06,1.8626511684173787e-06,4.791351821216365e-06,2.2334360582084e-06,5.389315670709366e-07,4.133853959223132e-10,1.069478719834939e-06
7.708833657808715e-08,0.11224885263154656,0.9,0.0,0.0,0.0,0.0,0.0999792804609356,6.546551343756763e-06,2.1477952732486432e-06,2.8270915187133186e-06,4.061088872436358e-06,8.379254326508991e-07,3.4535175818460095e-06,2.2738953851072984e-06,2.5224213455311426e-06,2.8315538799180387e-06,2.8315538799180387e-06,1.9768523325017594e-06,3.131513487313325e-06,9.670283449959404e-09,7.163676739347752e-08,2.50958922530367e-08,4.338834438480209e-09,5.324606391892191e-06,1.9137111309025152e-06,4.964986458790212e-06,2.302672131531038e-06,5.615510621219598e-07,4.185642872909883e-10,1.1082231294586372e-06
7.862819347202341e-08,0.11224893680147574,0.9,0.0,0.0,0.0,0.0,0.09997886662729888,6.698745956872322e-06,2.1602314709859774e-06,2.8693373550416557e-06,4.14485525532332e-06,8.395934880002924e-07,3.524839419096262e-06,2.3014372661353825e-06,2.5613046969603363e-06,2.8881088296885176e-06,2.8881088296885176e-06,2.0063938387066705e-06,3.2028095340359194e-06,9.726276501019688e-09,7.205268361556824e-08,2.5146116989018916e-08,4.347510064952649e-09,5.484640634055761e-06,1.964877008494563e-06,5.140992963459635e-06,2.3723187626552666e-06,5.84642604734229e-07,4.2363570426957873e-10,1.1474448629059307e-06
8.016805036595967e-08,0.11224902134205458,0.9,0.0,0.0,0.0,0.0,0.09997845279537954,6.8516434646543904e-06,2.172160178120905e-06,2.9111257970794824e-06,4.228641553599319e-06,8.411465116486569e-07,3.5961461197170467e-06,2.3284047651957547e-06,2.5998040478731436e-06,2.944663545367089e-06,2.944663545367089e-06,2.0356155348056574e-06,3.2743447059196165e-06,9.779984613586914e-09,7.245162733877362e-08,2.519287816721896e-08,4.355587580025883e-09,5.645634681533604e-06,2.0161414967622414e-06,5.319343518030719e-06,2.442359195145136e-06,6.082061109609319e-07,4.2860137320057856e-10,1.187133989626225e-06
8.170790725989594e-08,0.11224910624655704,0.9,0.0,0.0,0.0,0.0,0.09997803896517755,7.005236918389172e-06,2.18360208985147e-06,2.952461793729284e-06,4.3124463727339215e-06,8.425924202910948e-07,3.667432851006353e-06,2.354807246064029e-06,2.6379228870723475e-06,3.0012180269547257e-06,3.0012180269547257e-06,2.0645208806958785e-06,3.3461139999767485e-06,9.831500966247871e-09,7.283429071346704e-08,2.5236414188208297e-08,4.36310815299362e-09,5.807555889523752e-06,2.067497793956338e-06,5.500010843912611e-06,2.512777355817803e-06,6.322414645869172e-07,4.3346301802934386e-10,1.2272807397496102e-06
8.32477641538322e-08,0.11224919150845948,0.9,0.0,0.0,0.0,0.0,0.09997762513669298,7.159519432549076e-06,2.1945770575266912e-06,2.9933502403477756e-06,4.396268414170181e-06,8.439385858391176e-07,3.738694865508627e-06,2.3806540505087313e-06,2.675664677606342e-06,3.0577722744523975e-06,3.0577722744523975e-06,2.093113298843311e-06,3.4181124953601076e-06,9.88091493821879e-09,7.320133763698539e-08,2.527694700802609e-08,4.370110116929359e-09,5.970372897088157e-06,2.1189395664188158e-06,5.682968183600243e-06,2.5835578268828097e-06,6.567485176966674e-07,4.3822235866139707e-10,1.2678755037865302e-06
8.478762104776847e-08,0.11224927712143254,0.9,0.0,0.0,0.0,0.0,0.09997721130992586,7.314484184325095e-06,2.2051041230313407e-06,3.0337959793252475e-06,4.480106468719827e-06,8.451918728939139e-07,3.8099274998750385e-06,2.4059544899795063e-06,2.7130328568317748e-06,3.1143262878610773e-06,3.1143262878610773e-06,2.1213961746877e-06,3.4903353531327543e-06,9.928312264156016e-09,7.355340493015074e-08,2.531468328749448e-08,4.376629166351035e-09,6.134055567764621e-06,2.1704609163673856e-06,5.868189283956208e-06,2.654685819217555e-06,6.817270912346853e-07,4.4288110943136493e-10,1.3089088321796785e-06
8.632747794170473e-08,0.11224936307933256,0.9,0.0,0.0,0.0,0.0,0.09997679748487619,7.470124413160348e-06,2.21520155175246e-06,3.0738038006586477e-06,4.563959410413022e-06,8.463586735829113e-07,3.8811261737375005e-06,2.430717837869978e-06,2.7500308364794037e-06,3.1708800671817362e-06,3.1708800671817362e-06,2.149372857043141e-06,3.5627778159673846e-06,9.973775182604564e-09,7.38911034819848e-08,2.5349815519399785e-08,4.382698542904467e-09,6.2985749333471045e-06,2.2220563518962947e-06,6.05564838024776e-06,2.726147146732539e-06,7.071769755583814e-07,4.474409776777665e-10,1.35037143471827e-06
8.7867334835641e-08,0.11224944937619442,0.9,0.0,0.0,0.0,0.0,0.099976383661544,7.626433420284875e-06,2.224886864300414e-06,3.113378442518458e-06,4.647826190771279e-06,8.474449401512971e-07,3.952286388596315e-06,2.4549533223256936e-06,2.7866620027230523e-06,3.2274336124153457e-06,3.2274336124153457e-06,2.1770466584943082e-06,3.6354352077801617e-06,1.0017382578805974e-08,7.421501924876911e-08,2.538252292970116e-08,4.388349198220131e-09,6.46390314065381e-06,2.2737207590478328e-06,6.245320180897404e-06,2.7979282017817136e-06,7.330979309835562e-07,4.5190366241807204e-10,1.3922541798242638e-06
8.940719172957726e-08,0.11224953600622374,0.9,0.0,0.0,0.0,0.0,0.0999759698399293,7.783404568251683e-06,2.2341768668753114e-06,3.1525245918094444e-06,4.731705833474541e-06,8.484562152561424e-07,4.023403726721237e-06,2.4786701195691797e-06,2.8229297162515814e-06,3.2839869235628775e-06,3.2839869235628775e-06,2.204420855788412e-06,3.708302933303681e-06,1.0059210121410837e-08,7.452571427366578e-08,2.5412972368875475e-08,4.393609951852826e-09,6.63001340109715e-06,2.325449375801834e-06,6.437179852908579e-06,2.870015931575646e-06,7.594896883225632e-07,4.5627085311911366e-10,1.4345480937196687e-06
9.094704862351353e-08,0.11224962296379033,0.9,0.0,0.0,0.0,0.0,0.09997555602003212,7.941031280474138e-06,2.2430876803383e-06,3.191246884725335e-06,4.815597429395379e-06,8.493976600593625e-07,4.094473850065876e-06,2.501877347715258e-06,2.8588373123437652e-06,3.340540000625303e-06,3.340540000625303e-06,2.231498690222908e-06,3.7813764776034797e-06,1.0099330393396942e-08,7.482372772172264e-08,2.5441319255815106e-08,4.39850764414058e-09,6.796879942891863e-06,2.3772377678517613e-06,6.6312030079300385e-06,2.9423978155565453e-06,7.863519494152461e-07,4.6054422855784526e-10,1.477244359483556e-06
9.248690551744979e-08,0.11224971024342144,0.9,0.0,0.0,0.0,0.0,0.09997514220185251,8.099307040764748e-06,2.2516347682078688e-06,3.229549907297494e-06,4.899500131974796e-06,8.502740805305144e-07,4.165492499195205e-06,2.524584061050977e-06,2.8943881009459687e-06,3.3970928436035927e-06,3.3970928436035927e-06,2.258283368029015e-06,3.854651405542314e-06,1.0137813018106363e-08,7.510957676206416e-08,2.5467708317990104e-08,4.4030672671487715e-09,6.964477965757628e-06,2.4290818060549856e-06,6.8273656889243765e-06,3.015061843695669e-06,8.136843876527333e-07,4.6472545576750033e-10,1.5203343160069716e-06
9.402676241138606e-08,0.11224979783979534,0.9,0.0,0.0,0.0,0.0,0.09997472838539047,8.258225392875392e-06,2.2598329634876125e-06,3.267438195937671e-06,4.9834131529162625e-06,8.510899519522613e-07,4.23645549222608e-06,2.54679924475584e-06,2.9295853667525442e-06,3.45364545249872e-06,3.45364545249872e-06,2.2847780607510816e-06,3.928123361196129e-06,1.0174724780016587e-08,7.538375744111407e-08,2.5492274267007313e-08,4.407312089471056e-09,7.132783597962176e-06,2.4809776454329263e-06,7.025644357408736e-06,3.087996495675733e-06,8.414866484941766e-07,4.688161890649563e-10,1.5638094568535155e-06
9.556661930532232e-08,0.11224988574773588,0.9,0.0,0.0,0.0,0.0,0.09997431457064601,8.417779940039005e-06,2.2676964943036144e-06,3.3049162379748598e-06,5.067335758176228e-06,8.518494415822191e-07,4.307358723780591e-06,2.5685318100391215e-06,2.9644323692888445e-06,3.5101978273116553e-06,3.5101978273116553e-06,2.31098590562185e-06,4.001788067225526e-06,1.0210129740206869e-08,7.564674561680168e-08,2.5515142580817827e-08,4.4112637824136185e-09,7.301773855565578e-06,2.5329217056102963e-06,7.226015881237599e-06,3.1611907209223534e-06,8.697583499765239e-07,4.728180691550273e-10,1.607661429032926e-06
9.710647619925859e-08,0.11224997396220622,0.9,0.0,0.0,0.0,0.0,0.09997390075761915,8.57796434451283e-06,2.2752390086017253e-06,3.3419884721863697e-06,5.151267264230464e-06,8.525564298596062e-07,4.378198163952114e-06,2.5897905896719985e-06,2.9989323429967642e-06,3.5667499680433707e-06,3.5667499680433707e-06,2.336910005933661e-06,4.075641324206279e-06,1.0244089347543573e-08,7.589899774920552e-08,2.5536430131799653e-08,4.414942526457597e-09,7.471426603751767e-06,2.584910652607561e-06,7.428457522898919e-06,3.2346339194495566e-06,8.984990832174046e-07,4.767327223072457e-10,1.6518820316946472e-06
9.864633309319485e-08,0.11225006247830399,0.9,0.0,0.0,0.0,0.0,0.09997348694630995,8.73877232712323e-06,2.2824735978571076e-06,3.378659289323128e-06,5.235207034597285e-06,8.532145302363388e-07,4.448969857283913e-06,2.610584333893383e-06,3.0330884973227216e-06,3.6233018746948376e-06,3.6233018746948376e-06,2.3625534314056367e-06,4.149679009922252e-06,1.0276662545398746e-08,7.614095163959668e-08,2.555624568879049e-08,4.4183671084666765e-09,7.641720520121633e-06,2.636941381887376e-06,7.632946928296823e-06,3.3083159234862994e-06,9.27708412911215e-07,4.805617596015674e-10,1.696463214747955e-06
9.999999999999998e-08,0.11225015129125568,0.9,0.0,0.0,0.0,0.0,0.09997312317192765,8.880646506658861e-06,2.288589064016919e-06,3.410567995339399e-06,5.309003681298517e-06,8.537553514356591e-07,4.511125240865632e-06,2.628486605553752e-06,3.062833251248112e-06,3.6730156806618444e-06,3.6730156806618444e-06,2.3848667995022933e-06,4.21491363412297e-06,1.0304196975114247e-08,7.634547754452037e-08,2.5572529954318596e-08,4.421181586847069e-09,7.791936810839855e-06,2.6827130900085334e-06,7.814384633807533e-06,3.3732782529734122e-06,9.537725980788427e-07,4.838583646751136e-10,1.7359454678579072e-06
1.0018618998713112e-07,0.11225015129125568,0.9,0.0,0.0,0.0,0.0,0.09997307313671837,8.900197666812122e-06,2.2894128196892926e-06,3.4149330326293206e-06,5.319154476600186e-06,8.538271074730229e-07,4.519669921760127e-06,2.630921706669442e-06,3.0669040168079847e-06,3.6798535472670274e-06,3.6798535472670274e-06,2.3879192185469005e-06,4.223897078623953e-06,1.030790587351915e-08,7.637302726724662e-08,2.557469054972506e-08,4.421555025610259e-09,7.81263505982671e-06,2.6890110025593898e-06,7.839462115996047e-06,3.3822269798524215e-06,9.573858778184848e-07,4.843067762394073e-10,1.7413970774148965e-06
1.0172604688106738e-07,0.11225024039641221,0.9,0.0,0.0,0.0,0.0,0.09997265932884444,9.062234200185072e-06,2.296068719635795e-06,3.450813998356394e-06,5.403109038353241e-06,8.543972947168363e-07,4.590294547809035e-06,2.6508112822874463e-06,3.1003820611812795e-06,3.736404985760912e-06,3.736404985760912e-06,2.4130103710158603e-06,4.298291560255709e-06,1.0337873566053688e-08,7.659562751126863e-08,2.5591859092698885e-08,4.424522573534952e-09,7.984150422452758e-06,2.741116822677728e-06,8.047981466904157e-06,3.4563577330531047e-06,9.875309912486069e-07,4.879693509159711e-10,1.786675866721923e-06
1.0326590377500365e-07,0.11225032978924404,0.9,0.0,0.0,0.0,0.0,0.09997224552268823,9.224875821061112e-06,2.3024528521100796e-06,3.486306436271504e-06,5.487070205953835e-06,8.549280095489925e-07,4.660839997318434e-06,2.6702615422656902e-06,3.133525765453563e-06,3.792956190177463e-06,3.792956190177463e-06,2.4378298599756077e-06,4.372858559654326e-06,1.0366617645864763e-08,7.680913877071424e-08,2.5607839147413864e-08,4.427284920901863e-09,8.15624752055317e-06,2.793256335554807e-06,8.258483714368972e-06,3.530699209062545e-06,1.0181432415360104e-06,4.915510452508481e-10,1.8322919759358147e-06
1.0480576066893991e-07,0.11225041946533673,0.9,0.0,0.0,0.0,0.0,0.09997183171824969,9.388116480024267e-06,2.3085763003614914e-06,3.5214145501604644e-06,5.571037500868727e-06,8.554219687771446e-07,4.731302602662983e-06,2.6892808725621807e-06,3.16633824001492e-06,3.849507160517652e-06,3.849507160517652e-06,2.4623806244454707e-06,4.447594255721954e-06,1.0394188014454037e-08,7.701393170303208e-08,2.562271248605863e-08,4.429856194054255e-09,8.328907949725604e-06,2.8454272070073218e-06,8.470947934670771e-06,3.605242799769126e-06,1.049222092509859e-06,4.950534032739324e-10,1.8782379429491534e-06
1.0634561756287618e-07,0.11225050942038686,0.9,0.0,0.0,0.0,0.0,0.09997141791552884,9.551950183976904e-06,2.3144496956581037e-06,3.5561424983252445e-06,5.655010477500028e-06,8.55881702173237e-07,4.8016787657434045e-06,2.7078775610653733e-06,3.1988225707334616e-06,3.906057896782451e-06,3.906057896782451e-06,2.4866655716487645e-06,4.522494900575658e-06,1.0420632538336628e-08,7.721036189557065e-08,2.5636555318054476e-08,4.432249551856968e-09,8.502113960157955e-06,2.8976272634828197e-06,8.685353537889123e-06,3.6799802480547965e-06,1.080766983957347e-06,4.984779509629566e-10,1.9245064486203327e-06
1.0942533135074872e-07,0.11225069015067686,0.9,0.0,0.0,0.0,0.0,0.09997059031524037,9.881373033389095e-06,2.3254867009251743e-06,3.624474306204962e-06,5.8229718451412345e-06,8.567077500434751e-07,4.942157714691088e-06,2.743835661317074e-06,3.262819022116395e-06,4.0191586670897665e-06,4.0191586670897665e-06,2.5344494862196877e-06,4.672776405892254e-06,1.0470325830747036e-08,7.757948423739758e-08,2.5661428183296604e-08,4.436550658186646e-09,8.850094840697846e-06,3.002106976801979e-06,9.119908150909334e-06,3.830005360027402e-06,1.1452525299321203e-06,5.050996266702266e-10,2.0179825038684626e-06
1.1212304612813659e-07,0.11225084934126633,0.9,0.0,0.0,0.0,0.0,0.09996986537380252,1.0171827892948564e-05,2.3344266298396366e-06,3.683119996765757e-06,5.970114728005057e-06,8.573398804067851e-07,5.064894778576658e-06,2.77402207174728e-06,3.317828186783538e-06,4.118229967610867e-06,4.118229967610867e-06,2.5754600642190064e-06,4.804924991018606e-06,1.0510577193529323e-08,7.787847189912887e-08,2.5680462185357938e-08,4.43984287917572e-09,9.156547916202936e-06,3.0937051724575492e-06,9.506751081396362e-06,3.961986101250322e-06,1.2032653105915087e-06,5.106585075523199e-10,2.1008566424950612e-06
1.1482076090552446e-07,0.11225100932961031,0.9,0.0,0.0,0.0,0.0,0.09996914043763695,1.046401789266463e-05,2.342736669437704e-06,3.740657629765722e-06,6.11726974303822e-06,8.578970902717856e-07,5.187316914222408e-06,2.8030278085008884e-06,3.371874173374186e-06,4.217300549711782e-06,4.217300549711782e-06,2.6156958682661264e-06,4.93752820515165e-06,1.0547992526842575e-08,7.815639362084037e-08,2.569724040732914e-08,4.4427456945526795e-09,9.464441924694043e-06,3.1853670596500077e-06,9.899265643147075e-06,4.094454979163956e-06,1.2626993350737626e-06,5.16000022991047e-10,2.1846198858800777e-06
1.1751847568291233e-07,0.11225117009579835,0.9,0.0,0.0,0.0,0.0,0.0999684155067437,1.0757912610365569e-05,2.350461134662953e-06,3.797108123436619e-06,6.264435340100991e-06,8.583881808858312e-07,5.309406954827759e-06,2.830893987216412e-06,3.4249727792194267e-06,4.316370413397732e-06,4.316370413397732e-06,2.6551715231782434e-06,5.070568201145849e-06,1.0582771355269903e-08,7.841473133875527e-08,2.5712027740150096e-08,4.4453048569014746e-09,9.773700031882355e-06,3.2770850765817194e-06,1.0297351144673073e-05,4.227377574868709e-06,1.3235508519012139e-06,5.211317433699457e-10,2.269237380431927e-06
1.202161904603002e-07,0.11225133162068772,0.9,0.0,0.0,0.0,0.0,0.09996769058112286,1.105348212341435e-05,2.3576412221806797e-06,3.852492001104542e-06,6.411610151339502e-06,8.58820918523536e-07,5.431148324109099e-06,2.857660694117439e-06,3.4771395781838586e-06,4.415439558673946e-06,4.415439558673946e-06,2.6939013777067914e-06,5.204027756488445e-06,1.0615099163790739e-08,7.86548628896605e-08,2.5725058087169797e-08,4.447560757366298e-09,1.008424993390851e-05,3.368852550493079e-06,1.0700909491070898e-05,4.3607218911129505e-06,1.3858159139870127e-06,5.260610495596048e-10,2.35467549230248e-06
1.2291390523768807e-07,0.1122514938859162,0.9,0.0,0.0,0.0,0.0,0.09996696566077444,1.1350697001619327e-05,2.3643152306071286e-06,3.906829398651153e-06,6.558792969621193e-06,8.592021570404144e-07,5.5525250220673875e-06,2.8833669754555796e-06,3.5283899225393733e-06,4.514507985545646e-06,4.514507985545646e-06,2.731899509752814e-06,5.337890257393007e-06,1.0645148389206674e-08,7.887806927133653e-08,2.573653791806941e-08,4.449549051753523e-09,1.0396023550157635e-05,3.460663592493348e-06,1.1109845076035806e-05,4.494458181332313e-06,1.4494903854062332e-06,5.307951309699928e-10,2.4409017763319745e-06
