Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124)
5.1854357073583734e-09,0.11224553679359375,0.9,0.0,0.0,0.0,0.0,0.09999860602962639,3.6345302053743074e-07,3.210744664620031e-07,2.421924342197563e-07,2.4963842571306e-07,1.8417924474225398e-07,2.1570268086838102e-07,2.1041134184210002e-07,2.102800384405004e-07,1.9048555173284588e-07,1.921450880737501e-07,1.6934918026938145e-07,1.750780725200739e-07,1.4456095592032375e-09,1.0543985215033725e-08,5.4119413126395566e-09,9.393255072624046e-10,4.2916368725630895e-08,1.9051510554822323e-08,2.9653284433668655e-08,1.7897146720913386e-08,2.396154956523034e-09,3.863217334781609e-11,6.07369213835567e-09,1.1268433081113952e-14,4.1800984924659834e-11,7.474982027870058e-15,5.577935653992993e-15,7.457041770373623e-15,7.793894136573362e-17,1.5321498425739111e-16,6.936510817832649e-11,6.716345289080674e-11,1.4956753835075092e-15,1.0700348593200007e-09,3.316811439024248e-17,1.978395614425741e-15,5.193000059684508e-10,4.4387368290945776e-17,3.062381237271946e-19,5.2476627238036483e-14,2.989188777631384e-20,4.239534020444732e-16,5.592943402102766e-20,8.986416416720939e-23,2.6449262105766903e-25,6.301284565244582e-22,4.339034215306058e-24,1.1201859048620202e-16,1.653538478152088e-23,4.0992842103927635e-22,1.1364110412142573e-25,2.8184975652054342e-24,3.2807323219445153e-19,3.5339399032966806e-25,5.876711305199524e-20,1.854059721339816e-24,4.2666431677917705e-14,2.1552404293970445e-16,4.84626641815263e-26,1.2010351393470309e-24,1.4626439852018214e-16,2.2069419141846624e-14,1.2706335117409304e-21,9.739714723412695e-22,2.4663334831249355e-24,1.2875564239262447e-21,3.4767208107141628e-25,9.232878204809494e-21,9.731473028394405e-17,6.472691420686099e-26,1.6045083385081428e-24,5.98996981720945e-17,2.4769767372066175e-13,4.119937894799183e-20,8.961260933258846e-22,2.348912450659253e-17,1.8881659776524864e-14,7.61608158244711e-18
5.433446316774052e-09,0.11224554507893249,0.9,0.0,0.0,0.0,0.0,0.09999853934977201,3.811569175639205e-07,3.3532332817304604e-07,2.535552721392338e-07,2.61710649880275e-07,1.9192258183122745e-07,2.2611926428592428e-07,2.203042379217624e-07,2.2017101940433214e-07,1.995960570946404e-07,2.0142214078319816e-07,1.77294415346451e-07,1.835804434231226e-07,1.5097639943553042e-09,1.102052345695801e-08,5.64508887304056e-09,9.795908277557464e-10,4.702511217036067e-08,2.087207276814848e-08,3.25170817535287e-08,1.9606286977824882e-08,2.6316355440219017e-09,4.045355681972874e-11,6.666885848989778e-09,1.1817313818976083e-14,4.608309561398679e-11,7.836458312978907e-15,5.848814856393916e-15,7.817147671926391e-15,8.559829231738186e-17,1.67676518783563e-16,7.940035301326575e-11,7.718933979287995e-11,1.5680045569467482e-15,1.1752586391915435e-09,3.642973897095799e-17,2.0744732359573984e-15,5.704323195628899e-10,4.875790900236214e-17,3.354833576459079e-19,6.001777802611816e-14,3.2811400388201576e-20,4.959314962924476e-16,6.12741198638904e-20,9.879206115887313e-23,3.0458921341402967e-25,7.237725158081156e-22,5.27712976708804e-24,1.3474748679131007e-16,1.9036265795559258e-23,4.70633103919822e-22,1.3874936827045853e-25,3.436875480958852e-24,3.7693100597570044e-19,4.070296875624266e-25,7.426853968959029e-20,2.2526179647483958e-24,4.9262003547690496e-14,2.361044974323436e-16,5.917306881239799e-26,1.4646150721070605e-24,1.6044633008120373e-16,2.4209293492171962e-14,1.5362023919113042e-21,1.1751794930238113e-21,2.9880038459679694e-24,1.5521005853813308e-21,4.003514176737868e-25,1.0114598862247653e-20,1.0660734259642828e-16,7.904050387019732e-26,1.9568329799440257e-24,6.632793702583194e-17,2.7881451199711754e-13,4.7295514337106353e-20,9.836472180779866e-22,2.5920290044660082e-17,2.0835960631614378e-14,8.359992093057691e-18
5.681456926189731e-09,0.11224555339947237,0.9,0.0,0.0,0.0,0.0,0.0999984726688283,3.9888973920074406e-07,3.4947695639986583e-07,2.648982297230831e-07,2.737934712455332e-07,1.9957749613066562e-07,2.3654462421458626e-07,2.3018073072285147e-07,2.3004696422087392e-07,2.0870655367854114e-07,2.1070751955649243e-07,1.8522573859448824e-07,1.9209436547465646e-07,1.5734896464326618e-09,1.149387671561822e-08,5.875574072461824e-09,1.0193963503241041e-09,5.130993892075622e-08,2.2768598175067064e-08,3.5509179469719664e-08,2.1389379357979412e-08,2.8782244109303586e-09,4.227192157376093e-11,7.28737984979736e-09,1.2367090509397631e-14,5.05627879601862e-11,8.198251366031141e-15,6.12006166943831e-15,8.177556444865416e-15,9.361894877466673e-17,1.827576381396764e-16,9.035341498386335e-11,8.815119627027874e-11,1.6403972221344203e-15,1.285452714680116e-09,3.984542474459152e-17,2.170681386295632e-15,6.239905606501097e-10,5.333580263373208e-17,3.6599402958374713e-19,6.836432040924236e-14,3.5865295585893705e-20,5.767614678594818e-16,6.684183938741387e-20,1.0815312123401305e-22,3.4835044516585383e-25,8.268298588105709e-22,6.155178569692331e-24,1.6106625816606902e-16,2.177142774653889e-23,5.381519556298088e-22,1.6144804368558383e-25,3.9852230158203565e-24,4.304649555355919e-19,4.655265959841334e-25,9.28855859040005e-20,2.6325934957058685e-24,5.66209763556512e-14,2.57588388524825e-16,6.885851507997076e-26,1.6984128335905534e-24,1.7525145383464248e-16,2.6443199806502593e-14,1.8161967557906105e-21,1.393509938211246e-21,3.517502912826136e-24,1.847821238720124e-21,4.5785706917952985e-25,1.103447034729769e-20,1.1630788015078913e-16,9.199006139326345e-26,2.2695549621320733e-24,6.697993638521953e-17,3.1232651096536383e-13,5.405443086055948e-20,1.0751962886442262e-21,2.846252224639437e-17,2.2879543571489266e-14,9.138127069963918e-18
5.9294675356054094e-09,0.11224556175500922,0.9,0.0,0.0,0.0,0.0,0.09999840598675785,4.166514413913524e-07,3.6353598768457074e-07,2.762213434127929e-07,2.858867075702404e-07,2.0714499762598536e-07,2.469787164579109e-07,2.4004072260892325e-07,2.3990789253286823e-07,2.1781704148260855e-07,2.2000127120217868e-07,1.931431743668324e-07,2.0061981212102114e-07,1.6367893864788258e-09,1.1964066279716206e-08,6.103427321682145e-09,1.05874732688678e-09,5.57694038803706e-08,2.4740219041286238e-08,3.862911791673981e-08,2.3245929410485903e-08,3.135930888274412e-09,4.408724966895393e-11,7.935128730013745e-09,1.2917761799164297e-14,5.5238423377435704e-11,8.560355759778203e-15,6.3916752549179835e-15,8.538266577695815e-15,1.0200121102408331e-16,1.9845327551203108e-16,1.0226177252545594e-10,1.000881402180107e-10,1.7128522872594605e-15,1.4006213871409557e-09,4.3415303593785745e-17,2.2670197665080795e-15,6.799780169639033e-10,5.81213278663805e-17,3.977616120992142e-19,7.757689247812167e-14,3.9053326816298466e-20,6.672062490429873e-16,7.262998906690246e-20,1.1795475828679032e-22,3.9669545170568647e-25,9.374664332022545e-22,7.644265866116637e-24,1.9139731129197172e-16,2.4773935279868473e-23,6.085859712097491e-22,2.0274581081562332e-25,5.0098334029711305e-24,4.885566450138148e-19,5.3029153926399475e-25,1.1506631813520028e-19,3.2553719929274427e-24,6.480405898304564e-14,2.799251487047262e-16,8.64732210894561e-26,2.1351113674646384e-24,1.9067560306163073e-16,2.877050937853996e-14,2.1906941400120488e-21,1.6687134485528463e-21,4.287986330468212e-24,2.1994474683761696e-21,5.213444192599822e-25,1.199223757996513e-20,1.2639351025883074e-16,1.1553159679141688e-25,2.85320269018128e-24,8.270437562309862e-17,3.4829207602211025e-13,6.116544421576937e-20,1.170766605015444e-21,3.1114547473365877e-17,2.5011384768338555e-14,9.950482807552626e-18
6.177478145021088e-09,0.11224557014534087,0.9,0.0,0.0,0.0,0.0,0.09999833930352346,4.3444198013422524e-07,3.7750105433034565e-07,2.8752464965135203e-07,2.979901787238865e-07,2.1462608475826693e-07,2.5742149692794753e-07,2.498841174608246e-07,2.497538239681906e-07,2.2692752050483377e-07,2.2930344212489343e-07,2.0104674697417126e-07,2.0915675667896426e-07,1.6996660485448112e-09,1.2431113295560355e-08,6.328678684593884e-09,1.0976489493111783e-09,6.040207522472414e-08,2.6786077550339617e-08,4.187644061995817e-08,2.5175445990760825e-08,3.4047642599626e-09,4.5899523301405545e-11,8.610086810923663e-09,1.3469326282922029e-14,6.010836314517642e-11,8.922766021784023e-15,6.663654739158693e-15,8.899276500994625e-15,1.1074538634858779e-16,2.1475834147717364e-16,1.1516251759981251e-10,1.130389684828582e-10,1.7853686729707696e-15,1.5207688833089676e-09,4.713950898748892e-17,2.3634880722113625e-15,7.383979686521567e-10,6.311476936963388e-17,4.3077787551272874e-19,8.771861347262943e-14,4.23753312690993e-20,7.680752105475459e-16,7.8636195319789e-20,1.28183880164684e-22,4.479382353693529e-25,1.0616239597415803e-21,8.093108914464973e-24,2.2619658158626954e-16,2.7999253906139874e-23,6.9263866394735665e-22,2.104381980868747e-25,5.1493771263711364e-24,5.521224723916731e-19,5.986262478347624e-25,1.4130026463885089e-19,3.480091259373747e-24,7.38743985536927e-14,3.0322102558532635e-16,8.976780320121064e-26,2.1948990948637587e-24,2.0671463890368767e-16,3.1190597706329707e-14,2.482215744646215e-21,1.9182428780647486e-21,4.739179266487903e-24,2.5643856698058285e-21,5.887295556396073e-25,1.2987647185762805e-20,1.369122068357397e-16,1.1996047481262403e-25,2.9341259076042214e-24,6.107982240445098e-17,3.8684235578316503e-13,6.949980180358744e-20,1.2703514276607705e-21,3.38750773389345e-17,2.7230448536909753e-14,1.0796868101726997e-17
6.425488754436767e-09,0.1122455785702668,0.9,0.0,0.0,0.0,0.0,0.09999827261908827,4.5226131148524966e-07,3.9137278416853486e-07,2.988081848829655e-07,3.101037067632528e-07,2.22021743993198e-07,2.678729216499086e-07,2.5971082073531094e-07,2.5958477813918733e-07,2.3603799074313684e-07,2.386140783097889e-07,2.0893648068272868e-07,2.1770517233113905e-07,1.762122492020495e-09,1.2895038761355199e-08,6.551357862410678e-09,1.1361063472264057e-09,6.520653485326653e-08,2.890532617616158e-08,4.5250694419127626e-08,2.7177441393263147e-08,3.684733760800718e-09,4.770872523122277e-11,9.312208136042332e-09,1.4021782693863163e-14,6.517102336941723e-11,9.285477020236973e-15,6.935999323809353e-15,9.260584805909898e-15,1.1985175876822813e-16,2.3166797099596056e-16,1.2909234079710057e-10,1.270421444569026e-10,1.857945313454794e-15,1.6458993525001208e-09,5.101816208970338e-17,2.460086007631058e-15,7.99253687928823e-10,6.831639428213464e-17,4.650340362281333e-19,9.885518371907143e-14,4.583092864960153e-20,8.802269393801853e-16,8.485760456642475e-20,1.388794955733817e-22,5.07011969784119e-25,1.1856363408504607e-21,1.1711130021620196e-23,2.6595554075611154e-16,3.1599991152616127e-23,7.639137614096735e-22,3.183386131344359e-25,7.888824742769474e-24,6.197038377709065e-19,6.782629249556732e-25,1.7212115817064002e-19,4.940579483488481e-24,8.38976766291393e-14,3.271880410711858e-16,1.3577416173927466e-25,3.362104708498666e-24,2.2336445148750214e-16,3.370284466000293e-14,3.121474416013939e-21,2.3401512354845195e-21,6.300759649589848e-24,3.046438281368736e-21,6.6615917351943685e-25,1.402044756478447e-20,1.47733939384574e-16,1.8142190043511357e-25,4.4928607760319145e-24,1.3394856642503108e-16,4.279236872173422e-13,7.692780424360922e-20,1.3739439760353124e-21,3.674287027440972e-17,2.953573682889739e-14,1.1677562091824174e-17
6.6734993638524454e-09,0.11224558702958815,0.9,0.0,0.0,0.0,0.0,0.09999820593341568,4.701093915562884e-07,4.0515180086581274e-07,3.1007198555206095e-07,3.22227115845149e-07,2.2933295029711492e-07,2.783329467593119e-07,2.6952073940767127e-07,2.69400774643007e-07,2.451484521953701e-07,2.479332253380278e-07,2.1681239971544295e-07,2.262650321324288e-07,1.824161442065871e-09,1.3355863532202573e-08,6.771494209793813e-09,1.1741245904775244e-09,7.018137788095511e-08,3.1097127272620295e-08,4.875142934672257e-08,2.9251431235277437e-08,3.975848577838122e-09,4.951483797174728e-11,1.0041446484421357e-08,1.4575129419584146e-14,7.042485998825695e-11,9.648482987507913e-15,7.208708004310176e-15,9.62218968956147e-15,1.2932066576887909e-16,2.491768983020778e-16,1.4408754617400952e-10,1.4213581031659274e-10,1.930581154381038e-15,1.7760168697173077e-09,5.505140691504317e-17,2.55681324983623e-15,8.625484392129677e-10,7.372651185839737e-17,5.005229239359243e-19,1.1105479934816273e-13,4.942028629433429e-20,1.0045702591350718e-15,9.129268818212289e-20,1.4994827928723203e-22,5.620375919806075e-25,1.3452929848138217e-21,7.916171894410875e-24,3.112019394862363e-16,3.5228005227414444e-23,8.902438934321733e-22,1.8778658545569012e-25,4.403872263923067e-24,6.95281825604928e-19,7.50441424541489e-25,2.081081874138337e-19,3.533928714991351e-24,9.494201974345699e-14,3.5252983055037274e-16,8.015465398234524e-26,1.878271761178667e-24,2.4062095892957307e-16,3.6306634336604454e-14,3.1043886775203456e-21,2.4897132772770198e-21,5.4056574562184634e-24,3.4324337801924216e-21,7.38875093731575e-25,1.509038883023218e-20,1.5917641984662994e-16,1.0721170475057588e-25,2.514945453962228e-24,-3.026642423199051e-17,4.719452968646414e-13,8.893701696198143e-20,1.4815374306541005e-21,3.971673958187574e-17,3.192629570847859e-14,1.2591659793279756e-17
6.921509973268124e-09,0.11224559552310741,0.9,0.0,0.0,0.0,0.0,0.09999813924646944,4.879861765115919e-07,4.188387239313387e-07,3.2131608810201603e-07,3.3436023204808456e-07,2.3656066811145766e-07,2.888015284948094e-07,2.7931378184963554e-07,2.7920183306250875e-07,2.542589048593257e-07,2.5726092841946765e-07,2.2467452825485395e-07,2.3483630902209338e-07,1.8857858083752503e-09,1.3813608330964402e-08,6.98911676620848e-09,1.211708694150274e-09,7.532521161510764e-08,3.3360652234738577e-08,5.2378198370773424e-08,3.139693420883412e-08,4.278117853606611e-09,5.131784504758668e-11,1.0797755394127664e-08,1.5129365460692965e-14,7.58682991149069e-11,1.0011779443412738e-14,7.481780128228766e-15,9.984090052920967e-15,1.3915234654002008e-16,2.672806878452613e-16,1.601840825109549e-10,1.5835781287965875e-10,2.0032751548672313e-15,1.911125441980849e-09,5.923934109276411e-17,2.6536695198487423e-15,9.282854795544866e-10,7.934535543211738e-17,5.372346808580047e-19,1.2438795871347545e-13,5.3142603954196675e-20,1.142064341583669e-15,9.793766258658337e-20,1.6152988134416832e-22,6.30734297344756e-25,1.489710000727024e-21,1.2057054200170417e-23,3.6249989720417346e-16,3.9416711567001424e-23,9.735750272923292e-22,3.1191628368454937e-25,7.539992165345955e-24,7.739331964905428e-19,8.430419339661154e-25,2.498865318686681e-19,5.210185492852172e-24,1.0707780111287172e-13,3.7821647771980688e-16,1.3308467035912857e-25,3.2145800798763983e-24,2.5848010527760715e-16,3.90013547395407e-14,3.825374622189078e-21,2.974316168758837e-21,7.220550703441036e-24,4.0073381632023246e-21,8.289225884714685e-25,1.6197222683442278e-20,1.707746109473425e-16,1.7793538528592005e-25,4.299692730016545e-24,4.706357900744226e-17,5.185057158830722e-13,9.761092755737171e-20,1.5931249363368372e-21,4.279547781045487e-17,3.4401154552917384e-14,1.3540325583848879e-17
7.144719521742235e-09,0.11224560319635263,0.9,0.0,0.0,0.0,0.0,0.09999807922709912,5.040997894603675e-07,4.3107872355620815e-07,3.314189686244412e-07,3.4528819404970543e-07,2.42995019963084e-07,2.9823053188836753e-07,2.8811301628657066e-07,2.8801002975139853e-07,2.624583047410344e-07,2.656632136792522e-07,2.317386730221176e-07,2.4256019737309466e-07,1.9408955104915685e-09,1.4222962292389284e-08,7.182851516917193e-09,1.2451672981862077e-09,8.009800796130136e-08,3.545847118130623e-08,5.574968258399997e-08,3.338863533566848e-08,4.559704783636917e-09,5.2937882252076654e-11,1.1501540145681173e-08,1.5628936988392436e-14,8.092819723410045e-11,1.0338990062016897e-14,7.727854980152536e-15,1.0310051595070677e-14,1.4831129847527774e-16,2.8407849619446454e-16,1.7564202310145772e-10,1.739533808886863e-10,2.0687486294634963e-15,2.036993765116679e-09,6.314085274965197e-17,2.7409502167306445e-15,9.895396588652894e-10,8.458102301849136e-17,5.713147249633342e-19,1.3741713915152655e-13,5.660641858787214e-20,1.2778880791827246e-15,1.0409616772874421e-19,1.7233596850175747e-22,6.971406013027054e-25,1.627950593436789e-21,1.6295108420482705e-23,4.1433902019248095e-16,4.345886168701619e-23,1.052689183103492e-21,4.376011814012483e-25,1.071353591294243e-23,8.492197512344286e-19,9.326062431502053e-25,2.929943215880506e-19,6.925251893695657e-24,1.1899318978331405e-13,4.0204114902294283e-16,1.8667819390427724e-25,4.566837747145313e-24,2.750652622670587e-16,4.15038462699673e-14,4.610590345262218e-21,3.496828122049411e-21,9.077129071516827e-24,4.608032823822771e-21,9.159542977786996e-25,1.7224712395812228e-20,1.8153207132729955e-16,2.4955076999687437e-25,6.1060979493199224e-24,1.284811712658461e-16,5.628388454599797e-13,1.0586894406167688e-19,1.6969629104404304e-21,4.565499115994107e-17,3.669978888031058e-14,1.4423134725465683e-17
7.367929070216346e-09,0.11224561089699867,0.9,0.0,0.0,0.0,0.0,0.09999801920664197,5.20236586023418e-07,4.4324507190099987e-07,3.4150594975358077e-07,3.562237555788077e-07,2.4936320618520427e-07,3.076663990390122e-07,2.9689844317926445e-07,2.9680615669688863e-07,2.7065769750070307e-07,2.7407249806435844e-07,2.3879168461328796e-07,2.5029329165386415e-07,1.9956735745543596e-09,1.4629853063682854e-08,7.3745940581979e-09,1.2782818414054894e-09,8.500557142272944e-08,3.7613132052698303e-08,5.922257319920282e-08,3.54375284509723e-08,4.850340792672065e-09,5.4555378203217375e-11,1.2227179995847626e-08,1.6129226535119728e-14,8.613927650471168e-11,1.0666427620419939e-14,7.974222747700065e-15,1.0636249885322327e-14,1.5776458740635044e-16,3.013503950938397e-16,1.9204654822852743e-10,1.9052046716588153e-10,2.1342676353883624e-15,2.1669108531338587e-09,6.716786554905088e-17,2.8283349351501863e-15,1.0527770878173735e-09,8.99862138427757e-17,6.063737934734743e-19,1.5147829136816534e-13,6.017794865922226e-20,1.425959093817667e-15,1.1042187866757188e-19,1.8347050514665422e-22,7.63541486121548e-25,1.787675760748265e-21,1.702849208272168e-23,4.720340442004533e-16,4.763388790236441e-23,1.1609992836509808e-21,4.507989412500344e-25,1.0942703526438746e-23,9.306842108867978e-19,1.0211909828036507e-24,3.4186484579835468e-19,7.288127475110524e-24,1.3190611756794618e-13,4.268019193588021e-16,1.9233277051599625e-25,4.6650965562056554e-24,2.9213237433729594e-16,4.407905883877572e-14,5.082249198130942e-21,3.8943115733249886e-21,9.790822891743255e-24,5.180046578939539e-21,1.0032683169279496e-24,1.8281706625131375e-20,1.9271220561558734e-16,2.5717341827592997e-25,6.239668085105457e-24,9.447502919747513e-17,6.096571052225674e-13,1.1660664232999215e-19,1.8040254346471433e-21,4.859758863269639e-17,3.906521123681471e-14,1.5333058996872666e-17
7.591138618690456e-09,0.11224561862490527,0.9,0.0,0.0,0.0,0.0,0.09999795918507216,5.363965343595504e-07,4.55338211983905e-07,3.515770580531982e-07,3.6716679402960887e-07,2.556659069502043e-07,3.17109098271184e-07,3.056699987754292e-07,3.0559022814342015e-07,2.788570831365932e-07,2.824888137231889e-07,2.458335805687929e-07,2.580355718868244e-07,2.0501220460329743e-09,1.5034295462810685e-08,7.564364869390667e-09,1.3110558607106139e-09,9.004691318134785e-08,3.982405047579546e-08,6.27965507317714e-08,3.754326939268668e-08,5.150032448006662e-09,5.617032134148063e-11,1.2974640553091305e-08,1.663023326471009e-14,9.150043834840438e-11,1.0994088754183561e-14,8.220882882573663e-15,1.0962684002975857e-14,1.6751240213666434e-16,3.190931009416554e-16,2.0942309000102712e-10,2.0808601799851745e-10,2.1998314385485825e-15,2.3008794791938283e-09,7.132045412747533e-17,2.915823460673071e-15,1.1180001245482602e-09,9.556111029920288e-17,6.424053132880656e-19,1.666278318433767e-13,6.385678399024857e-20,1.5870906927151145e-15,1.1691250992772618e-19,1.9499292378647532e-22,8.374711929480923e-25,1.9474388435947603e-21,2.0764945314906983e-23,5.360786154013776e-16,5.2170303771877625e-23,1.2571933701592399e-21,5.597243092480851e-25,1.3650635064907927e-23,1.0161597712415288e-18,1.1206385364565613e-24,3.9705933564560215e-19,8.821606336603829e-24,1.4587277913959455e-13,4.520589559562233e-16,2.3879030141541687e-25,5.8191944474663815e-24,3.0967854125247555e-16,4.672655483480439e-14,5.8610297447800275e-21,4.4414407000649e-21,1.1555490359455462e-23,5.855515935122448e-21,1.1002423862405594e-24,1.9368027823665287e-20,2.041164164868084e-16,3.1928439131852295e-25,7.782234350540304e-24,1.4866621368563462e-16,6.588120539659545e-13,1.264884584794449e-19,1.9143074347179836e-21,5.1622424588907864e-17,4.149674184627248e-14,1.6270575404937388e-17
