Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015)
2.297289928856251e-15,0.11224537200006932,0.9,0.0,0.0,0.0,0.0,0.09999999999938249,1.5815430792493164e-13,1.5808371795404237e-13,1.0927561831538559e-13,1.092756199307375e-13,9.464696178362336e-14,9.464701067488152e-14,9.464443044951854e-14,9.464443058373345e-14,8.439116065930144e-14,8.439152439289993e-14,7.640924195276885e-14,7.640924313926585e-14,7.049439718499345e-17,9.240295204724159e-20,3.909305791958086e-20,8.471926190446617e-21,1.245329213667435e-18,8.516205481712826e-26,8.06616534820527e-21,4.344472909060872e-22,6.232601951840752e-22,1.9031934039707867e-21,1.5123905432129486e-25,6.868372635528008e-22,1.841541531361734e-21,4.725209531252386e-22,3.3292434644924013e-22,4.1627709831047927e-22,2.353219965272004e-30,8.830938924491447e-19,3.6364219205542935e-19,1.715651664302193e-27,2.0251176677332313e-22,7.534330454741887e-23,2.6775643774971152e-31,1.1853927415247446e-22,1.6059682882072118e-23,6.120134008548065e-32,5.269794483212257e-31,7.802150311479767e-27,3.1091957060042627e-31,6.949667551081804e-35,3.1096140682958775e-31,1.637735902010931e-35,7.720194597928355e-45,1.6874372796997044e-42,7.457409896413366e-51,3.0001346893883314e-36,1.5041425705288129e-46,3.1453147730148408e-46,6.128982222095352e-55,1.2464882180216445e-54,2.872126817301294e-43,3.938644068357254e-45,4.558330574636125e-51,8.847207523426826e-52,5.2070193793272595e-27,1.283643875274855e-32
4.59657576555686e-15,0.11224537200013869,0.9,0.0,0.0,0.0,0.0,0.09999999999876442,3.1644602420336167e-13,3.1618600224801983e-13,2.1864617398273495e-13,2.1864618066141444e-13,1.8937605618938289e-13,1.893762520468979e-13,1.8937108685825946e-13,1.893710873976054e-13,1.6885564117916316e-13,1.6885679407209894e-13,1.528848673425604e-13,1.5288487223449508e-13,2.596377596378659e-16,3.697258446576259e-19,1.5647219185389378e-19,3.39092656646724e-20,2.494091052745911e-18,6.8170083964991805e-25,3.2283443675141865e-20,3.218523180517103e-21,2.494665041057062e-21,7.617019924681782e-21,1.210622493765383e-24,2.4479088215104806e-21,3.68467892542477e-21,1.6782426803832297e-21,1.1897104005134625e-21,1.4990270120839854e-21,1.698073948852688e-29,1.3422566164367598e-18,1.1522987433871237e-18,6.872293181431378e-27,6.33299194866412e-22,4.7884514466747555e-22,3.0825405140208768e-30,4.234214249194516e-22,1.15325083551346e-22,8.442231893118246e-31,8.580004261888425e-31,3.122893443633592e-26,4.80537599216771e-31,5.563959730845349e-34,4.805990719556765e-31,6.713675902369415e-35,1.0104115394957916e-43,3.6794822797260917e-41,3.485001030655213e-49,3.8414245928667495e-35,2.6201991377533333e-45,7.240149971020088e-45,2.147370446719431e-53,5.799630435503722e-53,1.2561203059880782e-41,6.221895582437208e-44,1.4608253048015315e-49,6.524875092452206e-50,2.084164744517736e-26,1.9022877899769847e-31
9.19514743895808e-15,0.11224537200027745,0.9,0.0,0.0,0.0,0.0,0.0999999999975283,6.330294650047778e-13,6.321338584298021e-13,4.3738727820870903e-13,4.373873061867547e-13,3.788339521486476e-13,3.788347368343751e-13,3.7882439353506113e-13,3.788243957067219e-13,3.3778460221587644e-13,3.3778783142786057e-13,3.0583611315228963e-13,3.0583613357994855e-13,8.940588277796551e-16,1.4785607900023113e-18,6.260772232195785e-19,1.356770897580072e-19,5.005230367920013e-18,5.455164086717574e-24,1.2916140538911764e-19,2.239237205278553e-20,9.981909624800835e-21,3.047229251339515e-20,9.686606588693986e-24,8.006348617623382e-21,7.370941666970361e-21,5.460473427687333e-21,3.906843044693402e-21,4.980719132935109e-21,1.1334107017244858e-28,1.764451881621022e-18,3.2257420506862757e-18,2.7569355295310417e-26,1.746347883904061e-21,2.703677871525323e-21,2.9212446554488904e-29,1.3895585977874944e-21,7.661286258728904e-22,1.0407739382729235e-29,1.4687040172445817e-30,1.249564171197326e-25,6.4927672120494594e-31,4.452858789521726e-33,6.493334930039087e-31,2.7188404147954323e-34,1.1580483017422382e-42,6.691974657487335e-40,1.3618955569803382e-47,4.383278714472421e-34,4.3850266387512956e-44,1.4815426337870167e-43,7.211269731786525e-52,2.3980948883759362e-51,4.58727369346331e-40,8.698174201851317e-43,4.6778069166598365e-48,3.574544266913171e-48,8.339373776381219e-26,2.6464205400359868e-30
1.3793719112359298e-14,0.11224537200041618,0.9,0.0,0.0,0.0,0.0,0.09999999999629218,9.496129147096235e-13,9.478880374743954e-13,6.561283753259663e-13,6.561284362301149e-13,5.682915552666789e-13,5.682932240604189e-13,5.682776940654592e-13,5.68277698697211e-13,5.067135632495794e-13,5.067190989983925e-13,4.587873539921649e-13,4.587873983991614e-13,1.7215752042474647e-15,3.141216021422244e-18,1.3305189362801688e-18,2.883353402797376e-19,7.534131380126227e-18,1.5599402400983127e-23,2.7447647582461856e-19,5.931301039144598e-20,2.1213589131609475e-20,6.475143873950537e-20,2.7697337295766607e-23,1.4942211676202373e-20,1.1057192625508844e-20,1.0159446797040539e-20,7.3087720442462e-21,9.383481348420255e-21,2.939337099825061e-28,1.9585539426676492e-18,5.5272785766894645e-18,5.872364264820016e-26,2.970021228933232e-21,6.487188799878446e-21,8.48450649416069e-29,2.5985324255724656e-21,1.982740923038595e-21,3.393798368323175e-29,2.253441048519352e-30,2.6555781559794443e-25,7.396632841077638e-31,1.2733635151836896e-32,7.396735417427704e-31,6.137282206724926e-34,3.847291767547833e-42,2.5621581455554036e-39,5.797777070411759e-47,1.3978782751446138e-33,1.6813198095890597e-43,5.97003186501926e-43,2.934733336659326e-51,1.0291966399327423e-50,2.1664402231656984e-39,3.09128971286776e-42,2.068202605809153e-47,1.556139650991317e-47,1.7722866270103568e-25,9.132866046788049e-30
1.8392290785760517e-14,0.11224537200055493,0.9,0.0,0.0,0.0,0.0,0.09999999999505606,1.2661963737635838e-12,1.2634960607633787e-12,8.748694653345103e-13,8.748695710951359e-13,7.577488655544976e-13,7.577517140015347e-13,7.577309884452739e-13,7.57730996369073e-13,6.756425242802722e-13,6.75650473694449e-13,6.117385898621868e-13,6.117386669096474e-13,2.694662675810416e-15,5.357406043651279e-18,2.2697872496643933e-18,4.91881298657368e-19,1.0083920951186405e-17,3.29047180219702e-23,4.682238984682888e-19,1.1710233358713076e-19,3.6189703603378344e-20,1.104507139206325e-19,5.841931092165321e-23,2.280981269336593e-20,1.4743432110982548e-20,1.547151095294434e-20,1.1177983330105798e-20,1.4430807536283075e-20,5.705221908513022e-28,2.0477913702644443e-18,7.933679747415296e-18,1.0042153124459444e-25,4.2423589489638406e-21,1.1891338219836182e-20,1.7669069576506747e-28,3.972978003351803e-21,3.842526746946584e-21,7.749904226980545e-29,3.336825549418818e-30,4.5303313131190745e-25,7.94068616937326e-31,2.686037440407421e-32,7.939859367497166e-31,1.0932022129631549e-33,9.5409580116765e-42,7.068889333697723e-39,2.2166780552913596e-46,3.156781668759872e-33,4.7814830853946184e-43,1.741045749293966e-42,1.1874496032576498e-50,4.1816818984194486e-50,6.876798832759318e-39,8.133749131464347e-42,7.068487586204317e-47,6.64940738512111e-47,3.023464227424783e-25,2.1903512318850637e-29
2.7589434132562954e-14,0.11224537200083246,0.9,0.0,0.0,0.0,0.0,0.09999999999258381,1.8993633146688667e-12,1.894473023748893e-12,1.3123516286678882e-12,1.3123518527163198e-12,1.1366627989097385e-12,1.136668700808696e-12,1.1366375627612205e-12,1.136637579230305e-12,1.0135004463345932e-12,1.0135133239691741e-12,9.176410499382887e-13,9.17641213015745e-13,4.8785428833921414e-15,1.1088246408254443e-17,4.6994162591167175e-18,1.0183951176178113e-18,1.5239367572858366e-17,8.987518872538503e-23,9.693760744802825e-19,2.8848641504629457e-19,7.49298923160593e-20,2.286399963994227e-19,1.595453221536656e-22,3.9876182249640717e-20,2.211588524682824e-20,2.695949281660731e-20,1.9591155708419758e-20,2.5485390384029305e-20,1.3719934978282734e-27,2.130911697151388e-18,1.2841836639799397e-17,2.088666959227191e-25,6.82915775614477e-21,2.657526539967902e-20,4.591254529059963e-28,6.96040016387017e-21,9.221408107380575e-21,2.293944446444279e-28,6.408825144876095e-30,9.37993981364583e-25,8.702994597992282e-31,7.336806591428418e-32,8.698968349596774e-31,2.463998421586242e-33,3.429564040111219e-41,2.999753866586525e-38,1.5605830626652303e-45,9.308184636815377e-33,2.2055045764941657e-42,8.304084964210167e-42,9.034080389701085e-50,3.3188799686643974e-49,3.551343731929615e-38,3.21196542994152e-41,4.346917647586651e-46,5.316365185682616e-46,6.260008432089461e-25,7.006338133211503e-29
3.6786577479365394e-14,0.11224537200110996,0.9,0.0,0.0,0.0,0.0,0.09999999999011157,2.532530291908886e-12,2.5251592732762595e-12,1.7498337658600026e-12,1.7498341533771723e-12,1.5155756555153903e-12,1.5155856988778994e-12,1.5155441144392825e-12,1.5155441425330489e-12,1.351358368377844e-12,1.3513762591772725e-12,1.2235434917384674e-12,1.2235437736628022e-12,7.350971934580732e-15,1.8853055473197196e-17,7.992502689841755e-18,1.7320186064680955e-18,2.048788028163547e-17,1.8805035978947183e-22,1.6486064797404669e-18,5.528222603337991e-19,1.2743970431353797e-19,3.8879407647062524e-19,3.337875125540452e-22,5.84141741799859e-20,2.9488299209559285e-20,3.939323486640575e-20,2.8755859272662783e-20,3.76325091110584e-20,2.5792912293228037e-27,2.1379024703166682e-18,1.782612311971135e-17,3.5692543491249613e-25,9.448340428613062e-21,4.736543096527223e-20,9.064886631304608e-28,1.0213178300231309e-20,1.7308610059626222e-20,5.007368542565343e-28,1.1036329860791413e-29,1.5953269556696265e-24,9.207228553712232e-31,1.5351550720275293e-31,9.197579219948548e-31,4.386716042612618e-33,8.113453841103951e-41,7.85889271196947e-38,5.2103967794035586e-45,2.043320686835725e-32,5.979157311374329e-42,2.323894359139175e-41,3.085638730373393e-49,1.1643066682817332e-48,1.1057125198680034e-37,7.988241207308379e-41,1.4593589173768072e-45,1.851865255077091e-45,1.0646934101214633e-24,1.6301171632563703e-28
5.518086417297027e-14,0.11224537200166493,0.9,0.0,0.0,0.0,0.0,0.09999999998516709,3.798864369114083e-12,3.786136387870866e-12,2.624797954405475e-12,2.624798819444495e-12,2.2733978335135036e-12,2.273419734414596e-12,2.273357143427552e-12,2.273357204915304e-12,2.027074212427997e-12,2.0271021766706013e-12,1.83534831532709e-12,1.835348944428083e-12,1.2684074231248758e-14,4.105726485333967e-17,1.74135506837529e-17,3.773555833151263e-18,3.1327443293274514e-17,5.937917670238458e-22,3.59175702586838e-18,1.4234508040265939e-18,2.776739606565625e-19,8.46745206531323e-19,1.053635543882668e-21,9.690785267437585e-20,4.4233015549808907e-20,6.513980674411752e-20,4.782928942886302e-20,6.3096560274486e-20,6.4220975364515716e-27,2.13442573104352e-18,2.781215447452025e-17,7.8787126360788e-25,1.4692646032216703e-20,1.0909691318812211e-19,2.4011519379686414e-27,1.698029338651141e-20,4.298596914401755e-20,1.6012232706189646e-27,2.6166014241029936e-29,3.476002773771169e-24,1.0173955811024526e-30,4.847757771262278e-31,1.0140925318436368e-30,9.882871229213706e-33,2.8344422938221515e-40,3.2706286251576584e-37,3.335611238380217e-44,6.922410654131103e-32,2.957061617582968e-41,1.2008983329237998e-40,2.2572357271623407e-48,9.04666929890551e-48,7.249176415939449e-37,3.0427910250434403e-40,1.1273620763124138e-44,1.2570830534509818e-44,2.319823630067361e-24,6.154437100879276e-28
7.173572219721465e-14,0.11224537200216445,0.9,0.0,0.0,0.0,0.0,0.09999999998071707,4.938565177711153e-12,4.920754014236162e-12,3.4122656273632617e-12,3.412267092378637e-12,2.9554338101702133e-12,2.9554704114327863e-12,2.955388785709706e-12,2.955388888685089e-12,2.6352184720321726e-12,2.63525554108733e-12,2.385972588928615e-12,2.385973654287306e-12,1.7737586471777723e-14,6.856081968740274e-17,2.908684249374684e-17,6.303107092237626e-18,4.1481291127433146e-17,1.2517665307303873e-21,5.999469995141562e-18,2.6044457193341295e-18,4.638379271260507e-19,1.4138947872603343e-18,2.220622035643732e-21,1.3233844241331913e-19,5.750314832718085e-20,8.879141099351818e-20,6.541324650753902e-20,8.669591777416613e-20,1.1513894818872971e-26,2.1261552948097085e-18,3.6804724191453263e-17,1.3315147672085925e-24,1.9413987842437598e-20,1.8736914877910014e-19,4.436639929289997e-27,2.3217300739627694e-20,7.695278479453145e-20,3.305408868643112e-27,4.661948841908471e-29,5.806457152739608e-24,1.1051875376655349e-30,1.0220003846902579e-30,1.0980850050826148e-30,1.6712599361872625e-32,6.3320393758941854e-40,7.951925496080383e-37,1.0483127602177584e-43,1.5088742498342101e-31,8.119588543267074e-41,3.3516285015611544e-40,7.958926628392991e-48,3.2367918641172563e-47,2.1850412136176303e-36,7.100003723521091e-40,3.78305152351706e-44,4.057648569902943e-44,3.87512817153011e-24,1.417406727050544e-27
8.829058022145903e-14,0.11224537200266393,0.9,0.0,0.0,0.0,0.0,0.09999999997626705,6.078266119240804e-12,6.055297494200459e-12,4.19973320836145e-12,4.199735435586983e-12,3.6374660004095594e-12,3.6375211318194893e-12,3.637420348330025e-12,3.637420503652118e-12,3.2433627315974076e-12,3.2434089320397307e-12,2.9365967982391894e-12,2.936598417903181e-12,2.2857577064706004e-14,1.0321062774073606e-16,4.37963499018444e-17,9.490534548100706e-18,5.2025448831694544e-17,2.276932352033892e-21,9.033527643017561e-18,4.174732706602661e-18,6.984406288278504e-19,2.1282041334992476e-18,4.038274943539932e-21,1.6783147699932859e-19,7.077319664137528e-20,1.1247210647048776e-19,8.303639718701985e-20,1.1038761245385766e-19,1.8178753750773225e-26,2.123355536464173e-18,4.57918233567946e-17,2.0293792625099524e-24,2.4133019289405588e-20,2.87238121196066e-19,7.140366448868742e-27,2.946772043106655e-20,1.2136697658545147e-19,5.786994358147408e-27,7.37761358817217e-29,8.743281716980631e-24,1.1980609404136961e-30,1.859082738545622e-30,1.185035238011866e-30,2.5326143829248384e-32,1.192687159212318e-39,1.5887684325930892e-36,2.5739094624323468e-43,2.8069733474317133e-31,1.787781021654921e-40,7.478421439813209e-40,2.1147856214118153e-47,8.733111985411039e-47,5.2465269586101296e-36,1.3770816833158012e-39,1.0090243459724255e-43,1.0134194835359055e-43,5.835113530834777e-24,2.7415305258724214e-27
1.2140029626994781e-13,0.1122453720036629,0.9,0.0,0.0,0.0,0.0,0.09999999996736698,8.35766866842141e-12,8.324341805372763e-12,5.774667909930601e-12,5.774672474151117e-12,5.001511428823278e-12,5.0016227903442095e-12,5.001483074977721e-12,5.001483389101584e-12,4.459651250532907e-12,4.459715868358597e-12,4.03784489496568e-12,4.03784821459957e-12,3.310181074572244e-14,2.0827244481857075e-16,8.841179240241436e-17,1.915780894841057e-17,7.509220537623672e-17,7.129747263809172e-21,1.8237603537034132e-17,9.285986511589737e-18,1.4101712487256961e-18,4.291622767459905e-18,1.2633009537245583e-20,2.3858139959895453e-19,9.731311357575058e-20,1.596777286758184e-19,1.1816535352471834e-19,1.576212178474502e-19,3.940356384455389e-26,2.1236922561534853e-18,6.376008615183729e-17,4.2650713405141835e-24,3.356889321201446e-20,5.950981973178382e-19,1.5903428176276252e-26,4.1926924231898685e-20,2.6261254082970704e-19,1.5040936907696752e-26,1.620104848167011e-28,1.765293248749683e-23,1.4102495947328201e-30,5.8224220977483336e-30,1.3691993714950433e-30,4.791246350223752e-32,3.409448160141259e-39,5.037239523256077e-36,1.2372629941270758e-42,9.144683787824183e-31,7.866309921914114e-40,3.380938566815405e-39,1.3881438268215182e-46,5.940137178900725e-46,2.9190039980147135e-35,4.126142800487514e-39,7.520994925996838e-43,4.9947989024946156e-43,1.1781258204670791e-23,9.517643253625529e-27
1.8761972836692534e-13,0.1122453720056609,0.9,0.0,0.0,0.0,0.0,0.09999999994956688,1.2916475898755014e-11,1.286235408397867e-11,8.924535839008482e-12,8.924547678226268e-12,7.729541648394248e-12,7.72982680417381e-12,7.729607254039498e-12,7.729608057130951e-12,6.892228287779705e-12,6.892330254879909e-12,6.2403400578710485e-12,6.24034867038366e-12,5.3543796102131767e-14,5.327851803245344e-16,2.262594639080501e-16,4.902371191770459e-17,1.2758044476616682e-16,3.196588088726968e-20,4.6685444234143377e-17,2.5821391985486433e-17,3.610079018009436e-18,1.0958167210878419e-17,5.652434530661834e-20,3.799441929270046e-19,1.5039393669953376e-19,2.5400813960493193e-19,1.8834870717817658e-19,2.519601735166593e-19,1.0711326020842647e-25,2.1237309111799624e-18,9.969724920652798e-17,1.1861880843436219e-23,5.2440947595765336e-20,1.556964992121695e-18,4.41617743998361e-26,6.681926720044989e-20,7.12810509971247e-19,4.781390156756238e-26,4.471310972872615e-28,4.5192021497781796e-23,1.9657987409138343e-30,2.6114948109957793e-29,1.7817139659752443e-30,1.1448280180988998e-31,1.3794205152679416e-38,2.2109613839233638e-35,9.097388134883369e-42,4.23075918154101e-30,5.45261614826749e-39,2.387002024019082e-38,1.594591842612992e-45,6.97052170289452e-45,2.373644790579219e-34,1.7348203133594628e-38,9.287661657320598e-42,3.749218970848248e-42,3.0160360709936394e-23,4.4776955673771257e-26
2.538391604639029e-13,0.11224537200765891,0.9,0.0,0.0,0.0,0.0,0.09999999993176677,1.7475285260940415e-11,1.740025223584168e-11,1.2074402294026633e-11,1.2074424009144518e-11,1.0457511263542905e-11,1.045803151467228e-11,1.0457730160483141e-11,1.0457731622291137e-11,9.324805324402301e-12,9.324945154663573e-12,8.44283419022929e-12,8.442849988493613e-12,7.397717458936062e-14,9.715975962917119e-16,4.1269388489424047e-16,8.941287342056241e-17,1.8643540929271818e-16,7.726375484057421e-20,8.517288540040875e-17,4.866703734194557e-17,6.586433515052528e-18,1.995342313218313e-17,1.364448597961515e-19,5.212896693341823e-19,2.0347710830398527e-19,3.483286399697449e-19,2.5852240552373948e-19,3.462812804253453e-19,2.000792472073714e-25,2.123734167553709e-18,1.3563445071922626e-16,2.2963223935008874e-23,7.13130242362886e-20,2.864978837122305e-18,8.315023136022994e-26,9.170824790635895e-20,1.3306926829944065e-18,9.490062304229779e-26,8.408581473834254e-28,8.245090273908147e-23,2.698627705228886e-30,6.313778713501419e-29,2.2542714638735112e-30,2.095859588920096e-31,3.32652958620678e-38,5.486282193284924e-35,2.748524012200077e-41,1.0333082038281073e-29,1.659167397034877e-38,7.303217656519436e-38,5.541865136864336e-45,2.4364556383773656e-44,7.50944818851299e-34,4.240531893088746e-38,3.427757172842611e-41,1.1389323461382381e-41,5.502627817585377e-23,1.080934075885141e-25
3.8627802465785794e-13,0.1122453720116549,0.9,0.0,0.0,0.0,0.0,0.09999999989616654,2.6592912512646667e-11,2.6475563620261366e-11,1.837412930782952e-11,1.8374181178053668e-11,1.5913208338495406e-11,1.5914443722271447e-11,1.5913970895670302e-11,1.5913974341137808e-11,1.4189959395150696e-11,1.419017700713474e-11,1.2847818332761112e-11,1.2847856073976563e-11,1.1483863586520302e-13,2.305705431271457e-15,9.796697240194461e-16,2.1221956412488465e-16,3.29725458887074e-16,2.9229083438400515e-19,2.0230543579987376e-16,1.1959601670761297e-16,1.5644931006276665e-17,4.7171638184768397e-17,5.143230261519479e-19,8.039761806751977e-19,3.096637633949058e-19,5.369671696181554e-19,3.988672234994153e-19,5.349182371919085e-19,4.870342885216058e-25,2.1237367039986054e-18,2.0750887300476687e-16,6.223039383280837e-23,1.0905720616743557e-19,6.865595775044052e-18,2.0404647532454987e-25,1.4148531584836795e-19,3.237181813778068e-18,2.4639317357944556e-25,2.0626817238426386e-27,1.9584787190965567e-22,5.237231452200792e-30,2.390204619184895e-28,3.5646162037155636e-30,4.854305188231369e-31,1.2528626179707894e-37,2.14874346204807e-34,1.863316631396746e-40,3.958012742847628e-29,1.023036568529809e-37,4.54769365700708e-37,6.298449610187897e-44,2.7984484649257535e-43,4.7087580732411566e-33,1.62462825725992e-37,3.548867964866614e-40,7.807239396041574e-41,1.3070538718471769e-22,3.8710893637494057e-25
5.054730024324175e-13,0.11224537201525131,0.9,0.0,0.0,0.0,0.0,0.09999999986412633,3.479878392718219e-11,3.4642950444308227e-11,2.40438788575368e-11,2.404396627049761e-11,2.082314029162198e-11,2.082521695999695e-11,2.082458346488626e-11,2.0824589224706627e-11,1.8568598056807448e-11,1.8568887332604078e-11,1.6812300731322174e-11,1.681236433706981e-11,1.5161191345389782e-13,3.874616185909368e-15,1.6465669795130646e-15,3.5664789275163896e-16,4.794310498649746e-16,6.168600927469198e-19,3.4016180969604337e-16,2.0381687809528055e-16,2.630629990317211e-17,7.905971039705011e-17,1.0831744586835887e-18,1.0583939703644e-18,4.05256027196011e-19,7.067418029654837e-19,5.251774820190431e-19,7.046912188999044e-19,8.268957531584784e-25,2.1237389553484262e-18,2.72195867634721e-16,1.135506357018364e-22,1.4302699175577029e-19,1.1584562323644112e-17,3.4752141116778452e-25,1.8628465102545483e-19,5.494803837861916e-18,4.290447845492457e-25,3.5131683100946725e-27,3.293100932618403e-22,8.647709770578293e-30,5.046440489535293e-28,5.128582576998151e-30,8.310131363339762e-31,2.765364638984675e-37,4.8121381849489955e-34,5.356817838033195e-40,8.39035674714152e-29,2.822844906448573e-37,1.259558347165687e-36,2.2392934827007807e-43,9.987685905170465e-43,1.262460937332572e-32,3.608025715681941e-37,1.1774159531402681e-39,2.2520351784377997e-40,2.197756682034565e-22,7.846984046440392e-25
6.24667980206977e-13,0.11224537201884768,0.9,0.0,0.0,0.0,0.0,0.09999999983208613,4.300466263251832e-11,4.280992120631002e-11,2.9713623366012193e-11,2.9713755216029606e-11,2.5732865630291326e-11,2.573599258023295e-11,2.5735191713226786e-11,2.573520033649933e-11,2.294723671632945e-11,2.294759941329593e-11,2.0776779605448678e-11,2.0776875549250965e-11,1.8838328962940486e-13,5.832652880369903e-15,2.47903400567039e-15,5.369050434754254e-16,6.511931808433733e-16,1.1170640818638321e-18,5.123515282204923e-16,3.096134180707746e-16,3.96231001737266e-17,1.186972869095613e-16,1.957306689001092e-18,1.3128119645792415e-18,5.008835539370391e-19,8.765165404678938e-19,6.514878216041905e-19,8.744642533459404e-19,1.2531312225473269e-24,2.1237412806593788e-18,3.3688288025463004e-16,1.8445711332676044e-22,1.7699680043070042e-19,1.7487345204682672e-17,5.27692071881986e-25,2.3108401512044376e-19,8.325891214926552e-18,6.607144857887752e-25,5.334996989990977e-27,4.960138435698869e-22,1.3560491141569942e-29,9.142392623452249e-28,7.208100940403862e-30,1.2647205287655561e-30,4.999848861089897e-37,8.789323115712547e-34,1.110376191308319e-39,1.5241047449709297e-28,5.887594381040668e-37,2.635590973688254e-36,5.095358839341994e-43,2.2799009370542914e-42,2.7381335163463766e-32,6.545897049514418e-37,2.9172209102338464e-39,4.6742393591639846e-40,3.3103072209610435e-22,1.3595480142494546e-24
7.438629579815365e-13,0.1122453720224441,0.9,0.0,0.0,0.0,0.0,0.09999999980004592,5.121054822478347e-11,5.097649943903113e-11,3.5383363112513677e-11,3.53835478010251e-11,3.06423959859978e-11,3.0646770450997555e-11,3.064579588889106e-11,3.064580788545189e-11,2.7325875373834957e-11,2.7326313151984762e-11,2.474125515037594e-11,2.4741389547155125e-11,2.2515289347349616e-13,8.157752382979781e-15,3.4677287930408323e-15,7.509604306472035e-16,8.438705555545272e-16,1.8133879134309924e-18,7.169722066837732e-16,4.357895086026081e-16,5.544823795655578e-17,1.6559465728153059e-16,3.1710734262070727e-18,1.5672301692313498e-18,5.965522629416097e-19,1.0462913853484574e-18,7.7779824808092425e-19,1.0442373611888294e-18,1.7609561301373887e-24,2.123743679333985e-18,4.0156991206358193e-16,2.7606394130152205e-22,2.1096663091111182e-19,2.4508368787667283e-17,7.425257555292534e-25,2.7588341008697175e-19,1.1698677770022834e-17,9.386872351795937e-25,7.507581033245778e-27,6.941177688175491e-22,2.0144641466985213e-29,1.4847149774722472e-27,9.863310301377825e-30,1.795046967272053e-30,8.373130499997531e-37,1.4831495961759711e-33,2.2282591051148523e-39,2.4796486101095123e-28,1.1427664312220033e-36,5.128288356650199e-36,1.1932069309953428e-42,5.350037255975556e-42,5.19946067164389e-32,1.0992511918858501e-36,6.38592352167603e-39,9.396110151975576e-40,4.632416560054587e-22,2.1162714124066445e-24
9.822529135306556e-13,0.11224537202963697,0.9,0.0,0.0,0.0,0.0,0.09999999973596552,6.76223351148148e-11,6.730876219886806e-11,4.672283174593389e-11,4.672314127020752e-11,4.046101257976394e-11,4.046833132480131e-11,4.046699497786736e-11,4.046701485837172e-11,3.608315268424739e-11,3.608374441040359e-11,3.267019864806063e-11,3.267042389574472e-11,2.9868807760507176e-13,1.3643566671175476e-14,5.800901217078117e-15,1.256015132129169e-15,1.2771531479035685e-15,3.740421702416504e-18,1.2001702636536565e-15,7.346141016207608e-16,9.281873444684003e-17,2.7577230343781527e-16,6.519820420445714e-18,2.07606706613576e-18,7.880064269324418e-19,1.385841323903008e-18,1.030419303870461e-18,1.3837837554348365e-18,2.9626692669619847e-24,2.1237486456456933e-18,5.309440258199116e-16,5.128640560003784e-22,2.789063415954309e-19,4.11005453814651e-17,1.251241572984718e-24,3.6548227205036776e-19,1.9679586992326285e-17,1.6002262475221767e-24,1.2652592459799742e-26,1.1619332230367244e-21,3.784633189179539e-29,3.064428763136773e-27,1.67423874490055e-29,3.1394503156461664e-30,1.9068194998478455e-36,3.4110026281192754e-33,6.840643516332107e-39,5.128970697318468e-28,3.299123927452443e-36,1.4870602752508156e-35,4.734910449300338e-42,2.133257369474247e-41,1.3785124717028226e-31,2.5122505048744198e-36,2.1711970743545195e-38,2.891024301956672e-39,7.754530555558474e-22,4.077626323617601e-24
1e-12,0.11224537203682981,0.9,0.0,0.0,0.0,0.0,0.09999999973119501,6.884412167495783e-11,6.852456965902325e-11,4.7567004740004545e-11,4.756732479970421e-11,4.119193675248357e-11,4.119950378130303e-11,4.119813956923672e-11,4.1198160109095877e-11,3.6735093565040205e-11,3.6735696997357156e-11,3.3260473218195956e-11,3.3260706133320794e-11,3.0416218895276406e-13,1.4106054860399239e-14,5.9976340267690565e-15,1.2985953195328126e-15,1.312528001772072e-15,3.923038968872078e-18,1.2409364510600765e-15,7.598727412623205e-16,9.59716210918375e-17,2.8502768684996105e-16,6.836380335683801e-18,2.1139477725896107e-18,8.022681074903968e-19,1.4111193434515187e-18,1.0492258464364862e-18,1.4090615065230365e-18,3.064193216658029e-24,2.123749026339574e-18,5.405753646594588e-16,5.34299146799262e-22,2.8396415825476722e-19,4.25010740049406e-17,1.2942376031391171e-24,3.721525189439955e-19,2.0353812176162862e-17,1.65632009676097e-24,1.308746386361305e-26,1.2014020438495835e-21,3.949514152531296e-29,3.214205550862068e-27,1.7369451397550336e-29,3.254061108265e-30,2.0089462194819268e-36,3.596304714299542e-33,7.33730516823551e-39,5.380360315665736e-28,3.524732848355981e-36,1.58931583124184e-35,5.15160242731699e-42,2.321931351699476e-41,1.4721267919233473e-31,2.647324031110094e-36,2.360972474437405e-38,3.1012576468987026e-39,8.017938129514377e-22,4.254033521938452e-24
