Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392)
8.128090873681474e-10,0.11224539672735682,0.9,0.0,0.0,0.0,0.0,0.09999978151231269,5.611724245062275e-08,5.3506367575551493e-08,3.855221114446871e-08,3.874390867325404e-08,3.1983317562115066e-08,3.3539468416294734e-08,3.3411196852264484e-08,3.3403385969357215e-08,2.9858570915375633e-08,2.9898017740554576e-08,2.6957034048969687e-08,2.7099341086556655e-08,2.4090419487388276e-10,1.5954640366550807e-09,8.294781515225909e-10,1.4790792848323126e-10,1.0248659824905483e-09,4.1950496343958596e-10,7.463237772298183e-10,4.5951110206351287e-10,5.85516610500219e-11,6.04486514753224e-12,1.4618256897695034e-10,1.739854314716506e-15,5.325428059451281e-13,1.1601218644544079e-15,8.633793755950028e-16,1.1594927155541493e-15,1.9044754581703163e-18,5.737136336546431e-18,6.816083541348132e-13,2.413579029172219e-13,2.321280991388371e-16,2.6111972129018648e-11,8.093931342569078e-19,3.062215025591166e-16,1.2651502245757096e-11,1.0813466300234234e-18,7.908729909816042e-21,7.46222128325847e-16,7.194083235847188e-22,1.3528953276711422e-18,1.2315130809332567e-21,2.1589808755705415e-24,1.0043756861721454e-27,2.485758342081338e-24,2.733748391314501e-27,2.3220390156530144e-19,6.142943687872279e-26,1.3933888538662686e-24,6.710868047304648e-29,1.5230487713865302e-27,1.2799063520939645e-21
8.420594675339074e-10,0.1122453976251017,0.9,0.0,0.0,0.0,0.0,0.0999997736496007,5.814268830703634e-08,5.540339334321284e-08,3.993545725240974e-08,4.014111456148895e-08,3.310722803760893e-08,3.474838167763821e-08,3.461072809050778e-08,3.460237768383498e-08,3.093308292453839e-08,3.097541599113825e-08,2.7924247812147404e-08,2.807697051854027e-08,2.494454115870485e-10,1.6589042147903908e-09,8.633015861125923e-10,1.5375202418094958e-10,1.1028891128830128e-09,4.5325803588660013e-10,8.008283148737817e-10,4.929559009375902e-10,6.284400050010581e-11,6.265708039591532e-12,1.570727571638465e-10,1.8026516539848113e-15,5.853843655084481e-13,1.2019592422848126e-15,8.945267463220825e-16,1.201286493295819e-15,2.0440914452633774e-18,6.011943352042851e-18,7.253678779511317e-13,2.6933406139198975e-13,2.4049927789513633e-16,2.8026545283278655e-11,8.687398211579165e-19,3.17268810560705e-16,1.3579249915743236e-11,1.1606454189967063e-18,8.484354720538327e-21,8.019900640945264e-16,7.730023367549016e-22,1.5048761437837581e-18,1.3305998019570825e-21,2.317513824185458e-24,1.1168650576708262e-27,2.763473801695587e-24,3.1472993962265617e-27,2.5859728613683798e-19,6.847764755774871e-26,1.5597029748602273e-24,7.739841045709877e-29,1.7663042401749796e-27,1.4235540223667909e-21
8.713098476996674e-10,0.11224539852339355,0.9,0.0,0.0,0.0,0.0,0.09999976578688437,6.016854798370979e-08,5.729891826842393e-08,4.1318417459573095e-08,4.153852049599212e-08,3.422961329266294e-08,3.5957428674559887e-08,3.581006034454419e-08,3.580115515287263e-08,3.200759481190213e-08,3.205291691825391e-08,2.8891261691592966e-08,2.9054767100232356e-08,2.5797987088018207e-10,1.7222953246843728e-09,8.970831047553187e-10,1.5958827147400678e-10,1.1837695503953197e-09,4.883180298575657e-10,8.572443732415494e-10,5.275653610852667e-10,6.72883246626568e-11,6.486514321258323e-12,1.683536371682911e-10,1.8654618125550327e-15,6.411045760143485e-13,1.243802603009123e-15,9.256794370819195e-16,1.2430848872380232e-15,2.1886510471491823e-18,6.296804877978401e-18,7.712098555270655e-13,2.993999918208305e-13,2.4887165520925003e-16,3.000894458182923e-11,9.30188954874578e-19,3.2831800737827516e-16,1.4539876934201938e-11,1.2427546335990382e-18,9.080024775297868e-21,8.598868491989131e-16,8.285190888189505e-22,1.667900506659203e-18,1.4335231861503629e-21,2.4816879108874827e-24,1.2374635775551567e-27,3.0611020308332816e-24,3.6070164104106025e-27,2.8696520715681865e-19,7.583683806994194e-26,1.7390724045725472e-24,8.881835612610892e-29,2.0374062650887443e-27,1.577547465240496e-21
9.005602278654274e-10,0.11224539942223195,0.9,0.0,0.0,0.0,0.0,0.09999975792416357,6.219482140665172e-08,5.919294385334879e-08,4.2701091825471054e-08,4.293612610352925e-08,3.535047632118717e-08,3.716660933117738e-08,3.700919340245839e-08,3.699971840914753e-08,3.308210657746628e-08,3.3130520612333994e-08,2.985807572860294e-08,3.0032730792805086e-08,2.6650757949866327e-10,1.785637088728667e-09,9.308218466185183e-10,1.65416658700367e-10,1.2675044523618517e-09,5.246831874710432e-10,9.155710885483347e-10,5.63338561182848e-10,7.18846503448293e-11,6.707283945614497e-12,1.8002514418551755e-10,1.928284788142588e-15,6.997269993480928e-13,1.28565193541066e-15,9.568374466134095e-16,1.2848878947329582e-15,2.3381548093985597e-18,6.5917109074854654e-18,8.192089659603564e-13,3.3163081074284365e-13,2.5724522883547156e-16,3.205917968495412e-11,9.93740834376202e-19,3.393690925610829e-16,1.5533388917624083e-11,1.3276747533439568e-18,9.695724227682561e-21,9.199288825814364e-16,8.859582670356193e-22,1.8423673878150503e-18,1.5402780792868091e-21,2.6515056731986413e-24,1.3664533389163563e-27,3.3793287528630786e-24,4.11466959306011e-27,3.173869935640769e-19,8.383016339344729e-26,1.931501967596108e-24,1.0146379592524812e-28,2.338673601034031e-27,1.7422440424556184e-21
9.298106080311874e-10,0.11224540032161656,0.9,0.0,0.0,0.0,0.0,0.09999975006143823,6.422150850188153e-08,6.108547150880059e-08,4.4083480409619e-08,4.433393101156929e-08,3.646981989280173e-08,3.8375923571630194e-08,3.820812705273649e-08,3.819806748533429e-08,3.4156618221230266e-08,3.420822716371675e-08,3.082468996446537e-08,3.101086155739665e-08,2.7502854379331814e-10,1.848929319872809e-09,9.645171688141203e-10,1.71237181447286e-10,1.3540909775905882e-09,5.623517492570196e-10,9.758075979960712e-10,6.002745807951983e-10,7.663299434423806e-11,6.928016877222658e-12,1.920872133320678e-10,1.9911205784505638e-15,7.612730192813078e-13,1.3275072283293228e-15,9.880007736748473e-16,1.32669551315445e-15,2.4926032771169296e-18,6.89665144011771e-18,8.694397981630081e-13,3.661015599421624e-13,2.6561999654109847e-16,3.417726023483658e-11,1.059395758006748e-18,3.5042206566905744e-16,1.6559791481195065e-11,1.4154062574838352e-18,1.0331437239743464e-20,9.821331187750419e-16,9.453195544951161e-22,2.0286773161476603e-18,1.650859318461553e-21,2.826969640932946e-24,1.5041176265049557e-27,3.718838472925419e-24,4.67343311717363e-27,3.499430761483226e-19,9.249872926179481e-26,2.1374220157037266e-24,1.1541975365444167e-28,2.6722621103110886e-27,1.91800088682439e-21
9.883113683627074e-10,0.11224540212202279,0.9,0.0,0.0,0.0,0.0,0.09999973433597353,6.827612341333596e-08,6.486603833766194e-08,4.684740047074181e-08,4.713013724231192e-08,3.8703958888803557e-08,4.079495250070875e-08,4.0605395286272866e-08,4.05941232281282e-08,3.6305641143355286e-08,3.636394919927289e-08,3.2757319197857135e-08,3.2967624147019264e-08,2.92050263348247e-10,1.9753647679527317e-09,1.0317758105988664e-09,1.8285464181836264e-10,1.535807545079861e-09,6.415920453417509e-10,1.102006552745746e-09,6.776314010499761e-10,8.658580443754156e-11,7.369372507574213e-12,2.1738277814621528e-10,2.1168305940036545e-15,8.932115098099567e-13,1.411235651282908e-15,1.050343375477123e-15,1.4103245723391315e-15,2.8163365073627686e-18,7.53659605897119e-18,9.768945331739604e-13,4.420626430007983e-13,2.82373105305858e-16,3.861699615329483e-11,1.1970159280368021e-18,3.725336739316553e-16,1.871129080299106e-11,1.5993053349449906e-18,1.166284064329555e-20,1.113098792633417e-15,1.0698071764949034e-21,2.438436520728117e-18,1.883480164988557e-21,3.194846290464075e-24,1.806606714400695e-27,4.464440393983208e-24,5.961422989687005e-27,4.217855821867199e-19,1.111784414845436e-25,2.5927330566328624e-24,1.475780621004721e-28,3.444678644550077e-27,2.3041227629290756e-21
9.999999999999999e-10,0.11224540392460897,0.9,0.0,0.0,0.0,0.0,0.0999997311939751,6.908644617619257e-08,6.562069056750171e-08,4.739950324283377e-08,4.76889229527276e-08,3.914962117195937e-08,4.12783458692839e-08,4.108428098903709e-08,4.107275987685289e-08,3.673502246691692e-08,3.6794718506111095e-08,3.314336871042608e-08,3.335867138032349e-08,2.954480286097266e-10,2.000603112584033e-09,1.0451930309699204e-09,1.8517207974728622e-10,1.573478926203704e-09,6.580473345044217e-10,1.1281361214450633e-09,6.936439569120162e-10,8.864731129685141e-11,7.457539081284827e-12,2.2262408733509215e-10,2.141953982587725e-15,9.20996236010412e-13,1.427967692043582e-15,1.0628021668688798e-15,1.4270361228978314e-15,2.883390777710697e-18,7.669258183340362e-18,9.995223356271646e-13,4.58402420128166e-13,2.8572099777847426e-16,3.9536608804348205e-11,1.2255215141386786e-18,3.7695254584216407e-16,1.915694296011182e-11,1.6373974165417136e-18,1.1938435903896913e-20,1.1403240036507018e-15,1.0956013605466567e-21,2.526462849957287e-18,1.931786952691391e-21,3.2710592286622215e-24,1.871539911397661e-27,4.624426099385539e-24,6.2481199106967426e-27,4.372607388849254e-19,1.1509347732150556e-25,2.6909678468396878e-24,1.5472928540594862e-28,3.6170465372564395e-27,2.386995792022931e-21
1.0468121286942274e-09,0.11224540392460897,0.9,0.0,0.0,0.0,0.0,0.09999971861048954,7.233239212644265e-08,6.864062901375734e-08,4.961017811912627e-08,4.9927136220515715e-08,4.093204965596754e-08,4.321451485534799e-08,4.300186336061408e-08,4.2989322642596297e-08,3.845466357827212e-08,3.852008374574844e-08,3.468914972190199e-08,3.492505455752786e-08,3.090450757161387e-10,2.1016011830890536e-09,1.0988565728917757e-09,1.9444069313581097e-10,1.7288965846705134e-09,7.260248500920535e-10,1.2358343528390718e-09,7.596284746977349e-10,9.71468891327961e-11,7.810580929323505e-12,2.4423981116836207e-10,2.2425918408513246e-15,1.0370539502235175e-12,1.4949877829490321e-15,1.112707232524466e-15,1.493972043788575e-15,3.1598550925891522e-18,8.216558946323366e-18,1.0941689715918925e-12,5.278820829129502e-13,2.99130963713069e-16,4.332822911386587e-11,1.34305184055741e-18,3.946528286329498e-16,2.099441979492083e-11,1.7944556978219814e-18,1.3074108566372243e-20,1.2529305995526485e-15,1.2019794144532978e-21,2.9004154235748995e-18,2.131344446913583e-21,3.585338118995147e-24,2.147198766348618e-27,5.303375414144248e-24,7.497910519785389e-27,5.031596012548894e-19,1.3233532884244135e-25,3.1082395313776733e-24,1.8603529189545883e-28,4.373444381624572e-27,2.7387655735518958e-21
1.1053128890257473e-09,0.11224540572937203,0.9,0.0,0.0,0.0,0.0,0.09999970288498554,7.639031404974271e-08,7.24092533964462e-08,5.237181383100584e-08,5.272492498764575e-08,4.3154110306323535e-08,4.563461002944952e-08,4.539752959702069e-08,4.538366599003642e-08,4.06036855259754e-08,4.067663152246971e-08,3.662018186659728e-08,3.6883152476809996e-08,3.2601302529355293e-10,2.227638464182986e-09,1.1657582014897103e-09,2.0599540152506426e-10,1.9333354912226915e-09,8.156361212841688e-10,1.377284126687878e-09,8.462584668790729e-10,1.0831638246776929e-10,8.251641809120577e-12,2.726577909034859e-10,2.368404300617833e-15,1.1929094078589819e-12,1.5787635347322705e-15,1.1750923348646673e-15,1.5776379065411693e-15,3.523163382312946e-18,8.93646053765666e-18,1.221856588008502e-12,6.241575308554e-13,3.1589355403987043e-16,4.831103560554703e-11,1.4975058621500226e-18,4.1677952624952065e-16,2.340922333135512e-11,2.0008611759497623e-18,1.4565114790940453e-20,1.4017841253678935e-15,1.3418337173043157e-21,3.417879482861641e-18,2.394410955224833e-21,3.998465387262647e-24,2.5281649936411393e-27,6.241103011469632e-24,9.313384630488931e-27,5.9475198152502295e-19,1.5602089122825415e-25,3.6877802039290654e-24,2.3155921069882686e-28,5.478151054865009e-27,3.2247781367388218e-21
1.1638136493572673e-09,0.1122454075363087,0.9,0.0,0.0,0.0,0.0,0.09999968715946086,8.044988859194887e-08,7.61719211336845e-08,5.513230808266199e-08,5.55235005938621e-08,4.5370158202338733e-08,4.8055237417264175e-08,4.7792392322417534e-08,4.777715353170232e-08,4.2752706986459465e-08,4.2833593247267986e-08,3.8550415961803974e-08,3.884191759221528e-08,3.4295415552010986e-10,2.353476706541197e-09,1.2324801387986906e-09,2.1751884461882692e-10,2.149101725271116e-09,9.104118497322355e-10,1.526349015176204e-09,9.37514054672915e-10,1.2009441832786182e-10,8.692554830324815e-12,3.0263619475108094e-10,2.494267954936608e-15,1.3608663241433962e-12,1.6625628182868754e-15,1.2374986725222074e-15,1.661322139641125e-15,3.906265721136306e-18,9.696221499218495e-18,1.3605494250341357e-12,7.314854510752505e-13,3.3266085861275576e-16,5.356549183061172e-11,1.6603803505250596e-18,4.3891376324853027e-16,2.5955746265664916e-11,2.218525597405471e-18,1.613573330645279e-20,1.5598237953865577e-15,1.4893675296853399e-21,3.994124074602458e-18,2.6726385790457622e-21,4.434248372302531e-24,2.9517779803860152e-27,7.283075898752694e-24,1.1439619434372966e-26,6.97270819311682e-19,1.8237612968112255e-25,4.33504942626044e-24,2.8496633746539833e-28,6.779601628252068e-27,3.765005612843615e-21
1.2223144096887872e-09,0.11224540934541595,0.9,0.0,0.0,0.0,0.0,0.09999967143391482,8.451111516194541e-08,7.992864171347161e-08,5.789166135042378e-08,5.8322860097847956e-08,4.7580210133734724e-08,5.047639641339183e-08,5.0186449869353216e-08,5.016978552880358e-08,4.4901727959718356e-08,4.4990969636482813e-08,4.0479852337246745e-08,4.0801349590556795e-08,3.598685091146777e-10,2.4791161503338576e-09,1.2990223491057963e-09,2.2901110818265566e-10,2.3761728120130255e-09,1.0103380607448917e-09,1.6830221714545442e-09,1.0333879269909884e-09,1.3248113044617374e-10,9.13331969805717e-12,3.3417449900367856e-10,2.6201827854467033e-15,1.540994873574398e-12,1.7463855455215564e-15,1.2999262355039966e-15,1.745024722144232e-15,4.309166448705821e-18,1.0495762724820545e-17,1.5108380964437918e-12,8.504611235808163e-13,3.494328598091196e-16,5.909167370524049e-11,1.8316776545235928e-18,4.610555360908182e-16,2.8634033430193683e-11,2.447452788470343e-18,1.7785838305975355e-20,1.7272228620927754e-15,1.6445782907906022e-21,4.6324757282048206e-18,2.9659863087037215e-21,4.892707364842931e-24,3.420312009274275e-27,8.434739796429374e-24,1.3910051985347325e-26,8.114463534893312e-19,2.1154660374409254e-25,5.05372399422877e-24,3.4711800394778463e-28,8.299735777402684e-27,4.362289506767538e-21
1.2808151700203072e-09,0.11224541115669061,0.9,0.0,0.0,0.0,0.0,0.09999965570834675,8.857399316878813e-08,8.367942456123002e-08,6.064987411066714e-08,6.112300056653764e-08,4.978428260008395e-08,5.2898086412781445e-08,5.257970057593353e-08,5.256156224250566e-08,4.7050748445745816e-08,4.7148761404966585e-08,4.240849132251404e-08,4.276144815811325e-08,3.7675612851432823e-10,2.60455708303419e-09,1.3653850398595778e-09,2.40472279002252e-10,2.614526341380792e-09,1.1154008176323405e-09,1.847296760605192e-09,1.1338727843844656e-09,1.4547665240360027e-10,9.573936109370592e-12,3.672721788762084e-10,2.7461487737925585e-15,1.7333502304389892e-12,1.8302316285920354e-15,1.3623750137998698e-15,1.8287456331183163e-15,4.731869899712473e-18,1.133500533611003e-17,1.6733117915685847e-12,9.816786478779054e-13,3.662095400557316e-16,6.488965686043392e-11,2.0114001141443785e-18,4.832048412311502e-16,3.1444129636217414e-11,2.687646573619905e-18,1.9515304182813432e-20,1.9041633874278645e-15,1.8074634344899076e-21,5.336293905143797e-18,3.2744132459981364e-21,5.373862669227143e-24,3.936043068219298e-27,9.701533435801211e-24,1.6759793691514475e-26,9.38032253117166e-19,2.4368043471904063e-25,5.847467026699601e-24,4.18920255236199e-28,1.0061623679401763e-26,5.019467673181737e-21
1.3393159303518272e-09,0.11224541297012955,0.9,0.0,0.0,0.0,0.0,0.09999963998275607,9.263852202170445e-08,8.742427908915736e-08,6.340694683981426e-08,6.39239190749492e-08,5.198239197492574e-08,5.5320306810730915e-08,5.4972142785778876e-08,5.4952483933929806e-08,4.9199768444535275e-08,4.930696926608898e-08,4.433633324705806e-08,4.472221298063105e-08,3.936170560972428e-10,2.729799789987363e-09,1.431568499545516e-09,2.5190244172693794e-10,2.8641399665583857e-09,1.2255862230378167e-09,2.019165959440884e-09,1.2389613389364887e-09,1.5908111762892488e-10,1.0014403755855546e-11,4.0192870850771393e-10,2.8721659016234e-15,1.9379752744683562e-12,1.914100979897686e-15,1.4248449973835799e-15,1.912484851644154e-15,5.174380403887603e-18,1.2213870677416712e-17,1.8485582795405565e-12,1.1257309465766196e-12,3.8299088182821954e-16,7.095951664288415e-11,2.199550060567916e-18,5.053616751187486e-16,3.4386079673905766e-11,2.9391107755175104e-18,2.1324005528249096e-20,2.0908362255402756e-15,1.9780203891080272e-21,6.108972730921914e-18,3.597878607867572e-21,5.877734602860699e-24,4.501248914650587e-27,1.1088888519768635e-23,2.0025697726593588e-26,1.077806871355477e-18,2.789112596650066e-25,6.719952853569132e-24,5.013230484589172e-28,1.2089446336403336e-26,5.739374320132442e-21
1.3978166906833471e-09,0.11224541478572961,0.9,0.0,0.0,0.0,0.0,0.09999962425714212,9.670470113009324e-08,9.11632146919994e-08,6.616288001433296e-08,6.672561270613997e-08,5.417455453211427e-08,5.774305700288706e-08,5.736377484801438e-08,5.734255086415307e-08,5.134878795607988e-08,5.146559393174093e-08,4.626337844019494e-08,4.6683643743326056e-08,4.1045133416229415e-10,2.854844558671567e-09,1.4975730712478796e-09,2.6330167994317316e-10,3.124991401155162e-09,1.3408804179979144e-09,2.198622956459004e-09,1.3486463142518717e-09,1.732946593989039e-10,1.0454722331444588e-11,4.3814356095824277e-10,2.9982341505944125e-15,2.1549024607989308e-12,1.9979935120769423e-15,1.4873361762110067e-15,1.9962423568136266e-15,5.636702286019678e-18,1.3132280305680821e-17,2.037163913055234e-12,1.2832097685793369e-12,3.9977686764989203e-16,7.730132811574079e-11,2.3961298161860532e-18,5.275260341963068e-16,3.7459928312287063e-11,3.201849215019895e-18,2.3211817132120823e-20,2.2874410072532374e-15,2.156246577828629e-21,6.95394255455125e-18,3.9363417240756804e-21,6.404343497147557e-24,5.118208954653313e-27,1.2602229817340658e-23,2.374622105009894e-26,1.2315743746492907e-18,3.173894282561469e-25,7.674821149565676e-24,5.953216898454429e-28,1.4408517532858174e-26,6.5248400139048016e-21
1.5148182113463872e-09,0.1122454184234008,0.9,0.0,0.0,0.0,0.0,0.09999959280584197,1.0484200775174128e-07,9.862336655243297e-08,7.16713296055798e-08,7.233131370912587e-08,5.854110377677139e-08,6.259014435415044e-08,6.214460195362447e-08,6.212012148508384e-08,5.5646825517405664e-08,5.578409651683357e-08,5.011507994883157e-08,5.060850182747358e-08,4.4404011026516683e-10,3.1043415038487255e-09,1.6290472081661673e-09,2.8600771969974756e-10,3.6803188376740092e-09,1.5867399266482494e-09,2.5802731573002564e-09,1.581776479165488e-09,2.0354950492040033e-10,1.1334911061149943e-11,5.152461211868421e-10,3.250523938602853e-15,2.6257523736197235e-12,2.16584777081335e-15,1.6123820793388782e-15,2.1638121435136937e-15,6.620797458561629e-18,1.5087419652829494e-17,2.4567909744308184e-12,1.6408081340304762e-12,4.333627017751114e-16,9.080110497372958e-11,2.8145880007986097e-18,5.718773136635485e-16,4.400350036125241e-11,3.761164081178006e-18,2.722427126367036e-20,2.711288682132945e-15,2.535696323045187e-21,8.874670349381312e-18,4.6580990831561685e-21,7.525853559285285e-24,6.516517958894355e-27,1.6028535161282652e-23,3.271348555217564e-26,1.5844429223367822e-18,4.0464728416391303e-25,9.846274725614355e-24,8.223086117101964e-28,2.0027190291585937e-26,8.303752622133998e-21
1.6318197320094274e-09,0.11224542206967937,0.9,0.0,0.0,0.0,0.0,0.09999956135444152,1.1298590831235322e-07,1.0605995482959041e-07,7.717522669704051e-08,7.794008039972049e-08,6.288405877512546e-08,6.743934363872131e-08,6.692216879550148e-08,6.689427619302903e-08,5.994486112966248e-08,6.010427482593785e-08,5.396359848023233e-08,5.4536019881742904e-08,4.775227930956718e-10,3.353050384073122e-09,1.7598110423597466e-09,3.085910667511491e-10,4.280331496744462e-09,1.852869220654498e-09,2.9921931037007105e-09,1.8332052979336607e-09,2.3624225214482514e-10,1.2214499887940525e-11,5.985756226039797e-10,3.5030179911641814e-15,3.146003168919389e-12,2.333793710699175e-15,1.7375126424978204e-15,2.3314548261979716e-15,7.684189916723265e-18,1.7199799834972218e-17,2.936855604404543e-12,2.059184375269615e-12,4.669669035765777e-16,1.0538958229781922e-10,3.266793072173949e-18,6.162586510569083e-16,5.107520351118325e-11,4.365621702602827e-18,3.1551668849997095e-20,3.1774783996308498e-15,2.9457919483070827e-21,1.1126703979348821e-17,5.439362156357673e-21,8.738555774073895e-24,8.149239744289518e-27,2.0023708182622702e-23,4.400282693497603e-26,2.003630530224031e-18,5.066054730951652e-25,1.2390819351003655e-23,1.1087322066730648e-27,2.7142304448125494e-26,1.0378777345995319e-20
