Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66)
6.6945047158064105e-09,0.11224558744035426,0.9,0.0,0.0,0.0,0.0,0.09999820050347408,4.7162247270649663e-07,4.0631458243494e-07,3.110229421757696e-07,3.250413387866292e-07,2.299483300318742e-07,2.792193380767954e-07,2.703508204041431e-07,2.7023145157039434e-07,2.459210449263762e-07,2.459210449263762e-07,2.1747841245107188e-07,2.2785797096156924e-07,1.8293968097620766e-09,1.3394751541740585e-08,6.7900229464656175e-09,1.1773245650155208e-09,7.0821260226229e-08,3.1286098693481065e-08,4.905183841005215e-08,2.943070802429912e-08,4.000834770900549e-09,4.9667665099769915e-11,1.01044535084488e-08,1.46220398410295e-14
7.379729089605397e-09,0.11224561092923407,0.9,0.0,0.0,0.0,0.0,0.09999801631559178,5.210904579677315e-07,4.4388620911803896e-07,3.4203574400351966e-07,3.589756251385266e-07,2.496980364885507e-07,3.081655255566038e-07,2.973625014597611e-07,2.9727082195674704e-07,2.710923503167683e-07,2.710923503167683e-07,2.3916373944486344e-07,2.5175781905555324e-07,1.998560250412868e-09,1.4651295224209105e-08,7.384675609004693e-09,1.2800229608120656e-09,8.554265561311541e-08,3.772864601264802e-08,5.9406245656372486e-08,3.554786126951247e-08,4.865736649418557e-09,5.4640816598585506e-11,1.2266148330954897e-08,1.6155699243825185e-14
8.064953463404385e-09,0.11224563466764184,0.9,0.0,0.0,0.0,0.0,0.09999783212804893,5.707766226157662e-07,4.807681163074778e-07,3.7289871686047077e-07,3.9301850317095526e-07,2.688308921843021e-07,3.3717608901352273e-07,3.242434326757765e-07,3.241965866921806e-07,2.962636093438318e-07,2.962636093438318e-07,2.607443117290367e-07,2.7576292725800836e-07,2.1646182806004662e-09,1.5884771967475983e-08,7.960755248094164e-09,1.3795137370359873e-09,1.0153520330695811e-07,4.4701120968109064e-08,7.071289820411128e-08,4.220061682617683e-08,5.8159794345030945e-09,5.95899049120392e-11,1.4633465512672214e-08,1.7696116665610415e-14
8.75017783720337e-09,0.11224565865147364,0.9,0.0,0.0,0.0,0.0,0.09999764794084548,6.206800493347513e-07,5.169729639798228e-07,4.036125843074556e-07,4.271665793084577e-07,2.873661619470718e-07,3.662501166406283e-07,3.509918250057734e-07,3.510091572522039e-07,3.214348220076521e-07,3.214348220076521e-07,2.822206351354443e-07,2.998727810975093e-07,2.3276279009230454e-09,1.7095605170002334e-08,8.518841911444697e-09,1.4758970707659813e-09,1.1877151528943902e-07,5.218697207819542e-08,8.296262147939468e-08,4.937914237879085e-08,6.851751367851639e-09,6.451460038855626e-11,1.7205400832452734e-08,1.9243263615115526e-14
9.435402211002356e-09,0.11224568287672089,0.9,0.0,0.0,0.0,0.0,0.09999746375398147,6.70799824133847e-07,5.525131797463334e-07,4.341780664111039e-07,4.6141656594978635e-07,3.053225089967353e-07,3.953867028013778e-07,3.776059702884694e-07,3.777089442299464e-07,3.4660598830831466e-07,3.4660598830831466e-07,3.035932130534479e-07,3.240868592710197e-07,2.4876450657713513e-09,1.828421046147984e-08,9.059497541054368e-09,1.5692700109022646e-09,1.3722488752206566e-07,6.017016472906157e-08,9.614640735343941e-08,5.707378607524704e-08,7.97323801505816e-09,6.941458827525388e-11,1.9980936717757047e-08,2.0797111704511486e-14
9.999999999999999e-09,0.11224570733946802,0.9,0.0,0.0,0.0,0.0,0.09999731199154369,7.122584641413727e-07,5.813061203157092e-07,4.592518199946183e-07,4.897115238777479e-07,3.1969561242863033e-07,4.19440469952103e-07,3.9943294073347547e-07,3.996240531673868e-07,3.673459991876896e-07,3.673459991876896e-07,3.211257685134153e-07,3.4411624694106173e-07,2.6172831284054087e-09,1.9247160206417524e-08,9.492263704033599e-09,1.6440100990103851e-09,1.5332584042992402e-07,6.711071705595125e-08,1.0770495158507647e-07,6.379499051762925e-08,8.961837218652265e-09,7.343320556920872e-11,2.2420132856343524e-08,2.208243655350925e-14
1.0120626584801342e-08,0.11224570733946802,0.9,0.0,0.0,0.0,0.0,0.09999727956745691,7.211350363400927e-07,5.874009631009487e-07,4.645958797606446e-07,4.957652781761745e-07,3.2271801364088335e-07,4.2458494799476376e-07,4.0408423922199063e-07,4.042963573315444e-07,3.717771082459049e-07,3.717771082459049e-07,3.248625464416616e-07,3.484046339543826e-07,2.644724702454951e-09,1.9450995841226644e-08,9.583266526842765e-09,1.6597265750757585e-09,1.5686928120166953e-07,6.863516512008658e-08,1.1025541003461475e-07,6.527507323038598e-08,9.18062228365468e-09,7.428956834482657e-11,2.2959042851196982e-08,2.2357632649184656e-14
1.0805850958600328e-08,0.11224573203588985,0.9,0.0,0.0,0.0,0.0,0.09999709538127181,7.716847785912188e-07,6.216482896041379e-07,4.948667374846849e-07,5.302096305460686e-07,3.3957019147370637e-07,4.5384395882053067e-07,4.304250793728025e-07,4.3077180537159925e-07,3.9694818182050825e-07,3.9694818182050825e-07,3.460291338396787e-07,3.7282557110639614e-07,2.7989207300397057e-09,2.0596361818557973e-08,1.0090676251455364e-08,1.747357844378341e-09,1.7767930447155217e-07,7.75669246307202e-08,1.25280942056215e-07,7.397370307628121e-08,1.0474084441113456e-08,7.913925452881528e-11,2.613867676455077e-08,2.3924798267509926e-14
1.1491075332399314e-08,0.1122457569622489,0.9,0.0,0.0,0.0,0.0,0.09999691119542617,8.224481468284031e-07,6.552669150015339e-07,5.249913492679551e-07,5.647466339793969e-07,3.558960110581799e-07,4.831628479444783e-07,4.56627013221274e-07,4.571356962687161e-07,4.221192090322102e-07,4.221192090322102e-07,3.6709347137977556e-07,3.973491307661575e-07,2.950286077891603e-09,2.1720701552104073e-08,1.0582237628179186e-08,1.8322520554225047e-09,1.9963019460600846e-07,8.695086462405203e-08,1.4121447036374463e-07,8.316054556233018e-08,1.1853802132797125e-08,8.39633745576241e-11,2.951878441962627e-08,2.5498580480622274e-14
1.21762997061983e-08,0.1122457821148935,0.9,0.0,0.0,0.0,0.0,0.09999672700992003,8.734242402889947e-07,6.882683792652306e-07,5.549704213679615e-07,5.993733927432658e-07,3.717119110377369e-07,5.125407340639704e-07,4.826886362513169e-07,4.833884370411388e-07,4.4729018988109625e-07,4.4729018988109625e-07,3.8805605279855055e-07,4.219747673425156e-07,3.0988727038724056e-09,2.282440098426458e-08,1.1058445616302829e-08,1.9144946892332905e-09,2.226978007360148e-07,9.677286174518823e-08,1.5804761251652899e-07,9.282663821711442e-08,1.3319950399795394e-08,8.876166960865503e-11,3.309830077371218e-08,2.7078951312187282e-14
1.2861524079997286e-08,0.11224580749025528,0.9,0.0,0.0,0.0,0.0,0.09999654282475336,9.246121614992143e-07,7.206640105525e-07,5.848046566315311e-07,6.340871015390392e-07,3.8703381667517697e-07,5.419767418736828e-07,5.086086150852406e-07,5.09530433802485e-07,4.724611243672517e-07,4.724611243672517e-07,4.089173694484872e-07,4.4670192989549896e-07,3.2447316121634716e-09,2.3907838973121143e-08,1.1519779716350195e-08,1.9941685572297384e-09,2.468585671176302e-07,1.0701923371404774e-07,1.7577213300423212e-07,1.0296318307423015e-07,1.4872701696629986e-08,9.353389396277098e-11,3.687615032935232e-08,2.8665882888171036e-14
1.3546748453796271e-08,0.11224583308484687,0.9,0.0,0.0,0.0,0.0,0.09999635863992623,9.760110162668217e-07,7.524649290893801e-07,6.144947545112704e-07,6.688850426814103e-07,4.018771558659684e-07,5.714700020315466e-07,5.343856856595896e-07,5.355620917575725e-07,4.976320124907622e-07,4.976320124907622e-07,4.2967791030945767e-07,4.71530062410428e-07,3.387912870751323e-09,2.4971387422807027e-08,1.1966704452933867e-08,2.0713538845444027e-09,2.7208951689238615e-07,1.1767672556681111e-07,1.9437993966744935e-07,1.1356154365574401e-07,1.6512225908851726e-08,9.827981466830738e-11,4.0851247669831e-08,3.025934743660926e-14
1.4231972827595257e-08,0.11224585889525986,0.9,0.0,0.0,0.0,0.0,0.09999617445543861,1.027619913673749e-06,7.836820509868421e-07,6.440414110819533e-07,7.03764583362365e-07,4.1625687466921774e-07,6.01019651124848e-07,5.600186514387037e-07,5.614838151983311e-07,5.228028542517131e-07,5.228028542517131e-07,4.5033816200017735e-07,4.964586040652543e-07,3.528465628609652e-09,2.6015411411195357e-08,1.2399669843560243e-08,2.1461283907741165e-09,2.9836823630119083e-07,1.2873249631143346e-07,2.1386308021412737e-07,1.2461324200833053e-07,1.8238690370549822e-08,1.0299921121203219e-10,4.5022497981426815e-08,3.1859317287375136e-14
1.4917197201394243e-08,0.11224588491816254,0.9,0.0,0.0,0.0,0.0,0.09999599027129052,1.0794379660686934e-06,8.143260919894199e-07,6.734453190568417e-07,7.387231729987394e-07,4.3018745236585697e-07,6.306248316364892e-07,5.855063816658902e-07,5.872960074997999e-07,5.479736496501898e-07,5.479736496501898e-07,4.708986087896108e-07,5.214869894911615e-07,3.666438132577246e-09,2.704026931502245e-08,1.2819111851346942e-08,2.2185673682604687e-09,3.256728593454974e-07,1.4017410599089708e-07,2.342137388305647e-07,1.3610995579209268e-07,2.005225988177032e-08,1.0769187519703319e-10,4.938879756250774e-08,3.346576487194635e-14
1.560242157519323e-08,0.11224591115029807,0.9,0.0,0.0,0.0,0.0,0.09999580608748196,1.1314642890596824e-06,8.444075711539201e-07,7.027071678039221e-07,7.737583406634774e-07,4.436829160414188e-07,6.602846919114331e-07,6.108478096529531e-07,6.129990711162134e-07,5.731443986862778e-07,5.731443986862778e-07,4.913597326083205e-07,5.46614649026339e-07,3.801877743921099e-09,2.804631293297201e-08,1.3225452823700284e-08,2.2887437579328185e-09,3.539820528974048e-07,1.5198950315465863e-07,2.554242328874777e-07,1.4804351542346122e-07,2.195309672583294e-08,1.1235761002767072e-10,5.394903431928499e-08,3.5078662723171014e-14
1.6287645948992215e-08,0.11224593758848227,0.9,0.0,0.0,0.0,0.0,0.09999562190401295,1.1836980015066098e-06,8.739368144591015e-07,7.318276433620589e-07,8.08867692598408e-07,4.5675685470520225e-07,6.89998386123334e-07,6.360419311076066e-07,6.385934075771735e-07,5.983151013600629e-07,5.983151013600629e-07,5.117220130597571e-07,5.718410089630274e-07,3.934830954588734e-09,2.903388760649264e-08,1.3619101917883261e-08,2.3567282227333728e-09,3.83275002247815e-07,1.6416701272770965e-07,2.7748700973889737e-07,1.6040590127167658e-07,2.3941360686543955e-08,1.169962306015081e-10,5.870208824842882e-08,3.669798347503302e-14
1.69728703227912e-08,0.112245964229602,0.9,0.0,0.0,0.0,0.0,0.09999543772088351,1.236138225513738e-06,9.02923958349042e-07,7.608074284570713e-07,8.440489098048095e-07,4.6942243296823316e-07,7.197650742413477e-07,6.610878024973785e-07,6.640794174839079e-07,6.234857576716302e-07,6.234857576716302e-07,5.319859274314957e-07,5.97165491788088e-07,4.065343403161936e-09,3.000333233824547e-08,1.400045551292801e-08,2.4225892187333746e-09,4.135313970729427e-07,1.766953242590248e-07,3.0039464360974314e-07,1.7318924090688623e-07,2.6017209065309997e-08,1.2160756300796283e-10,6.364683190703166e-08,3.8323699862416137e-14
1.7658094696590187e-08,0.11224599107061291,0.9,0.0,0.0,0.0,0.0,0.09999525353809365,1.288784086422173e-06,9.313789532120909e-07,7.89647202517731e-07,8.792997457086055e-07,4.816924042978344e-07,7.495839219971123e-07,6.859845394488459e-07,6.894575005056128e-07,6.486563676210651e-07,6.486563676210651e-07,5.521519507064168e-07,6.225875164172996e-07,4.1934598905204805e-09,3.0954979908428686e-08,1.4369897608478688e-08,2.4863930640568073e-09,4.4473141780259256e-07,1.8956348053402442e-07,3.2413983256858623e-07,1.86385806398246e-07,2.8180796698156716e-08,1.261914442334664e-10,6.87821308703221e-08,3.99557847208677e-14
1.902854344418816e-08,0.11224604534046548,0.9,0.0,0.0,0.0,0.0,0.09999488517353267,1.394689236446165e-06,9.867313873988073e-07,8.469094188611132e-07,9.500016361163676e-07,5.050945599169046e-07,8.093747879643898e-07,7.353273590659136e-07,7.398914798894038e-07,6.989974484338803e-07,6.989974484338803e-07,5.921922124404471e-07,6.737218502429164e-07,4.44268008785124e-09,3.2806184250538246e-08,1.5074523679630174e-08,2.6080842786199852e-09,5.098854343935374e-07,2.162771996784616e-07,3.741142698691113e-07,2.1398840998101304e-07,3.277179684448097e-08,1.3527625386453234e-10,7.961982473406274e-08,4.323895169505492e-14
2.0261947317026336e-08,0.11224609483777005,0.9,0.0,0.0,0.0,0.0,0.09999455364658923,1.4906984410968128e-06,1.0348247607692358e-06,8.979733249183682e-07,1.013850300235206e-06,5.249234942647981e-07,8.633567007416368e-07,7.792181415509064e-07,7.849169416620306e-07,7.443042626077794e-07,7.443042626077794e-07,6.278983786833201e-07,7.200704490345916e-07,4.6592169064744545e-09,3.4414616908055905e-08,1.567156204362172e-08,2.7111947614244883e-09,5.715620082251189e-07,2.413787430141017e-07,4.2188488219312334e-07,2.4016932486249214e-07,3.720526865914714e-08,1.4335727719410562e-10,9.001394034852515e-08,4.621531168169865e-14
2.149535118986451e-08,0.11224614493834222,0.9,0.0,0.0,0.0,0.0,0.09999422212074616,1.5873604537524931e-06,1.0813405703782014e-06,9.485940126824502e-07,1.0778926687001282e-06,5.436515279703538e-07,9.174948961268815e-07,8.226145166523721e-07,8.295988930142192e-07,7.896109265696993e-07,7.896109265696993e-07,6.632946605398352e-07,7.667259065093695e-07,4.868650862187526e-09,3.5970289613385255e-08,1.6235452916049888e-08,2.8085805798667324e-09,6.360087666182372e-07,2.674259914070571e-07,4.7226097098214814e-07,2.675752358797946e-07,4.19253127641238e-08,1.513472917398643e-10,1.0100753933138549e-07,4.921188762873068e-14
2.2728755062702685e-08,0.1122461956266995,0.9,0.0,0.0,0.0,0.0,0.09999389059600351,1.684670289439248e-06,1.1263305551889384e-06,9.987753274468195e-07,1.1421179760592853e-06,5.613397749119285e-07,9.71784712740216e-07,8.655132672414849e-07,8.739396306637376e-07,8.349174403201388e-07,8.349174403201388e-07,6.983837462304616e-07,8.136847333459692e-07,5.071214905805091e-09,3.747493272142421e-08,1.676803640107344e-08,2.900559526713002e-09,7.031262079689947e-07,2.943664385148971e-07,5.252040596577124e-07,2.961659601487287e-07,4.6932745226862306e-08,1.592457042530872e-10,1.1259380930536888e-07,5.222852472141636e-14
2.396215893554086e-08,0.11224624688794209,0.9,0.0,0.0,0.0,0.0,0.09999355907236135,1.7826229965520767e-06,1.1698447572443631e-06,1.0485210811437488e-06,1.2065160545594985e-06,5.780459559239762e-07,1.0262215471195286e-06,9.079116811371091e-07,9.179414412806586e-07,8.802238038595966e-07,8.802238038595966e-07,7.331683006555108e-07,8.609434193767204e-07,5.267134347884902e-09,3.8930219835314874e-08,1.7271050439933553e-08,2.9874317509007687e-09,7.728190229450702e-07,3.2215049314764356e-07,5.806767573984323e-07,3.259026326867864e-07,5.222835755867554e-08,1.6705201449701002e-10,1.2476589711064025e-07,5.526506918259626e-14
2.5195562808379034e-08,0.11224629870774325,0.9,0.0,0.0,0.0,0.0,0.0999932275498197,1.8812136567082221e-06,1.2119315773620525e-06,1.0978350526338153e-06,1.2710773009202528e-06,5.938245874156734e-07,1.0808008531254883e-06,9.498075263135292e-07,9.61606601431705e-07,9.25530017188571e-07,9.25530017188571e-07,7.676509655974745e-07,9.084984370557432e-07,5.456627109490285e-09,4.033776966917317e-08,1.7746136490703907e-08,3.0694807383529176e-09,8.449958959526649e-07,3.5073131721456295e-07,6.386427144959874e-07,3.5674766315783766e-07,5.781291702024335e-08,1.7476581068040566e-10,1.3751691558026454e-07,5.832136826808675e-14
2.642896668121721e-08,0.11224635107231054,0.9,0.0,0.0,0.0,0.0,0.0999928960283786,1.9804373845996487e-06,1.252637828977412e-06,1.146720987992845e-06,1.3357926449759717e-06,6.087271593842663e-07,1.1355181413522582e-06,9.911990271035338e-07,1.0049373775271838e-06,9.708360803075612e-07,9.708360803075612e-07,8.01834359921583e-07,9.563462447538857e-07,5.639903964615014e-09,4.1699147848836736e-08,1.819484488803319e-08,3.1469742376488857e-09,9.195693168154469e-07,3.800646727831172e-07,6.990665798903474e-07,3.886646940550739e-07,6.368716692393455e-08,1.8238676507449913e-10,1.5083994997725579e-07,6.139727026205724e-14
2.7662370554055383e-08,0.11224640396836874,0.9,0.0,0.0,0.0,0.0,0.09999256450803816,2.0802893278447834e-06,1.2920087902332718e-06,1.1951826007963863e-06,1.4006535200481758e-06,6.228023036083815e-07,1.1903689785437725e-06,1.0320848413407368e-06,1.0479360257703912e-06,1.0161419932170652e-06,1.0161419932170652e-06,8.35721079774635e-07,1.0044832898907362e-06,5.81716877471281e-09,4.301586865385939e-08,1.8618639906905528e-08,3.22016513462291e-09,9.964554019344296e-07,4.101087775751148e-07,7.619139607305529e-07,4.2161856024594454e-07,6.985182693304197e-08,1.899146298028697e-10,1.6472806411337026e-07,6.449262447238807e-14
2.8895774426893558e-08,0.11224645738313282,0.9,0.0,0.0,0.0,0.0,0.09999223298879838,2.180764666839507e-06,1.3300882543261487e-06,1.2432235724016702e-06,1.4656518350030892e-06,6.360959522724204e-07,1.2453489870156512e-06,1.0724640384325764e-06,1.0906047921095053e-06,1.061447755917582e-06,1.061447755917582e-06,8.693136987820752e-07,1.052906011905678e-06,5.988618715377584e-09,4.4289396701331595e-08,1.9018904539178563e-08,3.2892922772078185e-09,1.0755737247077658e-06,4.408241686833117e-07,8.271513839158811e-07,4.555752498709592e-07,7.630759335788693e-08,1.9734923280277402e-10,1.7917430615349514e-07,6.760728122600526e-14
3.0129178299731736e-08,0.11224651130428744,0.9,0.0,0.0,0.0,0.0,0.09999190147065934,2.2818586146074773e-06,1.3669185781996368e-06,1.2908475522271278e-06,1.5307799478632219e-06,6.486514877695935e-07,1.300453844082615e-06,1.1123360783119274e-06,1.1329459121918812e-06,1.1067533684096105e-06,1.1067533684096105e-06,9.026147682433596e-07,1.1016108450776355e-06,6.1544444955818525e-09,4.5521148574436346e-08,1.9396945004195762e-08,3.3545812544143877e-09,1.1568471545178343e-06,4.721735738671896e-07,8.947462594719766e-07,4.905018665261815e-07,8.305513944887243e-08,2.0469047394830563e-10,1.9417171412446339e-07,7.074109186419495e-14
3.1362582172569913e-08,0.11224656571996464,0.9,0.0,0.0,0.0,0.0,0.09999156995362105,2.3835664166498e-06,1.4025407296438585e-06,1.3380581580294822e-06,1.596030640879321e-06,6.605098842152333e-07,1.3556792814913457e-06,1.1517007912326062e-06,1.1749616113206754e-06,1.152058830693649e-06,1.152058830693649e-06,9.356268173256306e-07,1.150594221200062e-06,6.3148305697384695e-09,4.671249439755343e-08,1.9753995009137928e-08,3.416245132195912e-09,1.2402017037963263e-06,5.041217899714579e-07,9.646668456595845e-07,5.263665926837638e-07,9.009511568651861e-08,2.1193832132897674e-10,2.0971332114110478e-07,7.389390873790251e-14
3.259598604540809e-08,0.1122466206187249,0.9,0.0,0.0,0.0,0.0,0.09999123843768355,2.4858833507940842e-06,1.4369943328583397e-06,1.3848589761784462e-06,1.6613970969761425e-06,6.717098411604292e-07,1.4110210848587145e-06,1.190558358375028e-06,1.2166541044137594e-06,1.1973641427701966e-06,1.1973641427701966e-06,9.683523532557163e-07,1.1998525721175013e-06,6.469955342844013e-09,4.786475936006863e-08,2.009121977530804e-08,3.4744851487556356e-09,1.3255663827127309e-06,5.366355680450432e-07,1.0368822157206266e-06,5.631386543057914e-07,9.742815006851796e-08,2.1909280767752042e-10,2.2579216036189624e-07,7.70655852030115e-14
3.382938991824627e-08,0.11224667598953751,0.9,0.0,0.0,0.0,0.0,0.09999090692284693,2.588804727042928e-06,1.4703177125206659e-06,1.4312535619290363e-06,1.7268728775054963e-06,6.822879098843019e-07,1.4664750931153695e-06,1.2289092932367871e-06,1.258025595964882e-06,1.2426693046397524e-06,1.2426693046397524e-06,1.0007938615104634e-06,1.2493823321285264e-06,6.619991368894703e-09,4.897922519028826e-08,2.0409719841078784e-08,3.5294913712711033e-09,1.4128730611382297e-06,5.696835048360844e-07,1.1113622261888528e-06,6.007882866185532e-07,1.050548483938268e-07,2.2615402694227592e-10,2.424012696835924e-07,8.025597561560437e-14
3.506279379108445e-08,0.11224673182176247,0.9,0.0,0.0,0.0,0.0,0.09999057540911117,2.6923258874218428e-06,1.502547936407161e-06,1.4772454396915207e-06,1.7924519012379406e-06,6.922786126554908e-07,1.522037197954616e-06,1.2667544237810176e-06,1.2990782800070318e-06,1.2879743163028145e-06,1.2879743163028145e-06,1.0329538060054217e-06,1.299179940260173e-06,6.76510554278279e-09,5.0057131580771834e-08,2.0710534652297647e-08,3.581443316051166e-09,1.5020563375245013e-06,6.032359403281734e-07,1.1880774866895555e-06,6.392867010114984e-07,1.1297579454381789e-07,2.3312213099913367e-10,2.5953369618483e-07,8.346493532721239e-14
3.6296197663922625e-08,0.11224678810513329,0.9,0.0,0.0,0.0,0.0,0.09999024389647634,2.7964422058266687e-06,1.533720856613138e-06,1.5228381032990218e-06,1.8581284245238262e-06,7.017145553549412e-07,1.5777033432865658e-06,1.3040948753145369e-06,1.3398143400779613e-06,1.3332791777598821e-06,1.3332791777598821e-06,1.0648346292818831e-06,1.349241842419123e-06,6.905459285887589e-09,5.109967756686527e-08,2.099464595328026e-08,3.630510534170271e-09,1.5930534143326763e-06,6.372648609798909e-07,1.2669993311518632e-06,6.786060530238019e-07,1.211915507605215e-07,2.3999732649789326e-10,2.7718250032898353e-07,8.669232068004765e-14
3.75296015367608e-08,0.11224684482974097,0.9,0.0,0.0,0.0,0.0,0.09998991238494251,2.9011490878704953e-06,1.563871149421324e-06,1.5680350162728016e-06,1.9238970225553393e-06,7.106265338479859e-07,1.6334695246974786e-06,1.3409320540673694e-06,1.3802359491878156e-06,1.3785838890114541e-06,1.3785838890114541e-06,1.0964387526923026e-06,1.3995644934249585e-06,7.04120872558017e-09,5.210802286015733e-08,2.126298099010891e-08,3.6768531646083413e-09,1.6858039796516012e-06,6.717438083342246e-07,1.3480997903578745e-06,7.187194113807314e-07,1.297026579219874e-07,2.4677987183782243e-10,2.953407599366456e-07,8.993798900221757e-14
3.876300540959898e-08,0.11224690198601794,0.9,0.0,0.0,0.0,0.0,0.09998958087450967,3.00644197073014e-06,1.5930323538641112e-06,1.6128396120852375e-06,1.9897525716670905e-06,7.190436344615555e-07,1.6893317889142624e-06,1.3772676314471728e-06,1.4203452697888274e-06,1.4238884500580288e-06,1.4238884500580288e-06,1.127768576584112e-06,1.4501443589304247e-06,7.1725048688470126e-09,5.3083289138114693e-08,2.1516415535613964e-08,3.7206224567314195e-09,1.7802500946752432e-06,7.066477926933029e-07,1.4313515657592885e-06,7.596007280445412e-07,1.3850963581479587e-07,2.534700742675092e-10,3.140015739373994e-07,9.320179860293375e-14
3.999640928243716e-08,0.11224695956472357,0.9,0.0,0.0,0.0,0.0,0.09998924936517785,3.1123163229921834e-06,1.6212369090218818e-06,1.657255294420527e-06,2.055690232618321e-06,7.269933288888299e-07,1.7452862332740727e-06,1.4131035289439098e-06,1.4601444537470301e-06,1.4691928609001057e-06,1.4691928609001057e-06,1.1588264804819354e-06,1.5009779172333192e-06,7.299493770222808e-09,5.402656129141151e-08,2.175577674663778e-08,3.761961263790758e-09,1.876336086737674e-06,7.419532115807641e-07,1.5167280044981729e-06,8.012248092470294e-07,1.476129834037449e-07,2.6006828710447194e-10,3.3315806590988096e-07,9.648360876770604e-14
4.1229813155275336e-08,0.11224701755692994,0.9,0.0,0.0,0.0,0.0,0.09998891785694712,3.2187676444986266e-06,1.6485161900976784e-06,1.7012854374331239e-06,2.1217054348034632e-06,7.345015638229937e-07,1.8013290051989808e-06,1.4484419036612194e-06,1.4996356423159519e-06,1.5144971215381835e-06,1.5144971215381835e-06,1.189614823268229e-06,1.5520616609843878e-06,7.422316694214093e-09,5.493888863050389e-08,2.1981845863364108e-08,3.8010045090233404e-09,1.9740084476230125e-06,7.776377727319988e-07,1.604203075572443e-06,8.435672874723056e-07,1.5701317909873868e-07,2.665749070702208e-10,3.528033874187091e-07,9.978327975351831e-14
4.2463217028113514e-08,0.11224707595400849,0.9,0.0,0.0,0.0,0.0,0.09998858634981751,3.325791466192161e-06,1.6749005433083384e-06,1.744933386003933e-06,2.187793861339846e-06,7.415928456121545e-07,1.8574563016756498e-06,1.483285134451384e-06,1.5388209661122433e-06,1.559801231972761e-06,1.559801231972761e-06,1.2201359433623501e-06,1.603392098795538e-06,7.54111027239397e-09,5.582128605253125e-08,2.2195360758135e-08,3.837879625858744e-09,2.0732157368779986e-06,8.136804213624925e-07,1.6937513470887532e-06,8.866045943588241e-07,1.6671068101890424e-07,2.729903717364798e-10,3.7293072115668263e-07,1.0310067278400402e-13
4.369662090095169e-08,0.11224713474761715,0.9,0.0,0.0,0.0,0.0,0.09998825484378901,3.4333833499611174e-06,1.700419319631214e-06,1.788202455994284e-06,2.2539514349834456e-06,7.482903202139353e-07,1.913664368739983e-06,1.5176358086312784e-06,1.577702545093201e-06,1.6051051922043373e-06,1.6051051922043373e-06,1.250392158898074e-06,1.6549657567525552e-06,7.656006655344072e-09,5.6674735169838134e-08,2.2397018342400646e-08,3.8727069736769046e-09,2.1739084898655057e-06,8.500612714747708e-07,1.7853479645476839e-06,9.303139344902962e-07,1.767059272539626e-07,2.793151570784e-10,3.9353328390043917e-07,1.0643565004461045e-13
4.493002477378987e-08,0.11224719392968847,0.9,0.0,0.0,0.0,0.0,0.09998792333886172,3.5415388884840848e-06,1.7251009074440958e-06,1.8310959344976996e-06,2.3201743048262813e-06,7.546158487119524e-07,1.969949500966699e-06,1.5514967092574624e-06,1.6162824885361438e-06,1.650409002233411e-06,1.650409002233411e-06,1.2803857678995685e-06,1.7067791798363765e-06,7.767133659613468e-09,5.7500185401653774e-08,2.258747684087506e-08,3.905600230498078e-09,2.276039130311213e-06,8.867615409776726e-07,1.878968630109007e-06,9.746732600460627e-07,1.8699933612288137e-07,2.855497751307891e-10,4.1460432928747764e-07,1.0978807467774294e-13
4.616342864662805e-08,0.11224725349241778,0.9,0.0,0.0,0.0,0.0,0.09998759183503562,3.6502537050742514e-06,1.7489727640948603e-06,1.8736170800894794e-06,2.386458833732019e-06,7.605900786417955e-07,2.0263080409637726e-06,1.5848708029395224e-06,1.6545628950196056e-06,1.695712662060481e-06,1.695712662060481e-06,1.3101190484558473e-06,1.7588289332567757e-06,7.874614909858726e-09,5.829855502995658e-08,2.276735793927739e-08,3.936666763881595e-09,2.379561887110912e-06,9.237634904061139e-07,1.974589582787982e-06,1.0196612462827097e-06,1.9759130642983485e-07,2.9169477174346724e-10,4.361371504220888e-07,1.1315781077791401e-13
4.7396832519466225e-08,0.11224731342825227,0.9,0.0,0.0,0.0,0.0,0.09998726033231076,3.7595234535234884e-06,1.7720614464359406e-06,1.9157691230741203e-06,2.4528015864690107e-06,7.662325113584549e-07,2.0827363788717214e-06,1.6177612281716014e-06,1.6925458524062976e-06,1.7410161716860468e-06,1.7410161716860468e-06,1.339594258893703e-06,1.8111116037021678e-06,7.978569976322873e-09,5.9070732220554675e-08,2.2937248812224378e-08,3.9660079812296835e-09,2.484432715179613e-06,9.610503650424197e-07,2.0721875795364774e-06,1.0652572678197694e-06,2.0848221771749685e-07,2.977507244320395e-10,4.581250823174245e-07,1.165447233868861e-13
