Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634)
7.797282356298488e-06,0.11302852310418797,0.9,0.0,0.0,0.0,0.0,0.09751834044972518,0.0008585668362495856,2.411454583080861e-06,1.1985692111478312e-05,3.2159214679813485e-05,8.435441773981907e-07,2.8755702874458758e-05,3.402489174902806e-06,6.185905453347284e-06,0.0002843308167537025,0.0014454652279717404,4.618401261770044e-06,4.522479781542474e-05,1.0857397390657781e-08,8.045786105751214e-08,2.5267962359168594e-08,4.399876003469131e-09,4.2275516390266e-05,0.0002622454683233614,0.0033149824410059685,0.00039402554091509445,0.0008328890573038414,6.319897441403407e-10,0.0002957141572510231,2.5778851194547936e-11,4.54102795504653e-08,9.325633052186967e-13,1.3953803441845352e-12,9.627406532820331e-13,2.6236254625442244e-11,1.444864908740713e-13,5.340450708167616e-06,0.0004199029519707845,1.9275789787629438e-13,0.00033203974774949764,9.967538703116025e-12,5.111469930466812e-13,0.00032262819685641993,2.6706761836060114e-11,6.781651788161879e-15,0.00023426360361952423,1.4553050748429108e-15,0.0001323960125756471,7.698573889417402e-16,1.585887591294531e-15,6.131862629837497e-16,3.2571044319867025e-14,3.311366625496176e-14,8.314785262186273e-05,1.8886590629480063e-15,1.323412308051518e-14,1.917742002828743e-15,1.344999731613335e-14,1.699380503219677e-11,1.6403435195339253e-15,1.945575491470246e-05,1.2593154401950175e-14,4.336997936143283e-05,4.745871725652688e-12,7.300974982792644e-16,5.1165732790885884e-15,3.3135986053338718e-12,4.999807922174894e-10,9.699093633433663e-12
7.973988857286761e-06,0.11304463515195164,0.9,0.0,0.0,0.0,0.0,0.09746555447703177,0.0008751611360636041,2.410327423292316e-06,1.190925646231678e-05,3.214175048476298e-05,8.431137202971876e-07,2.8630248229570164e-05,3.4007701767424184e-06,6.183631604662921e-06,0.0002905354822293884,0.001476878294846001,4.616473120348081e-06,4.5201642246081603e-05,1.0852322507411216e-08,8.042025351627224e-08,2.5255068213179008e-08,4.3979276208391066e-09,4.172294105870904e-05,0.0002681294189010931,0.0033843604257135624,0.0004028764348985045,0.0008465996901556779,6.317243194284281e-10,0.00030239678281416855,2.6259135623514638e-11,4.478603956088406e-08,9.314195847601083e-13,1.39371230078642e-12,9.57885036992283e-13,2.6649909487744963e-11,1.4251319550122384e-13,5.269443594496793e-06,0.0004266585773581536,1.9265666764902162e-13,0.0003388353593187242,1.01645822096874e-11,5.108896291633726e-13,0.00032906973190807124,2.722135894801172e-11,6.933985526323449e-15,0.00024235807873552935,1.4881913678746699e-15,0.0001369485735743704,7.871302653067685e-16,1.6514349473640672e-15,6.392433549961712e-16,3.394151234718388e-14,3.4409931369159327e-14,8.63085559789661e-05,1.968387631197882e-15,1.3790615656698676e-14,1.9930779079589565e-15,1.3976155298190601e-14,1.7708841301690227e-11,1.709210606873603e-15,2.067816282669897e-05,1.3137682614661285e-14,4.483222202865369e-05,4.852477023733504e-12,7.617678790982592e-16,5.337678594186736e-15,3.3880318517688756e-12,5.112118428020575e-10,1.0078773797833703e-11
8.150695358275034e-06,0.11306067908285283,0.9,0.0,0.0,0.0,0.0,0.09741288101681328,0.000891656985111485,2.4092010922351917e-06,1.1835585386842256e-05,3.21243217691203e-05,8.426839740941545e-07,2.850935378675786e-05,3.3990538188519523e-06,6.181376342997661e-06,0.0002967324330288559,0.0015081906316883795,4.614551068318554e-06,4.5178333674946716e-05,1.0847251354696236e-08,8.0382673625547e-08,2.5242195362128996e-08,4.395979753176914e-09,4.119058053526141e-05,0.00027401017845674703,0.0034534821822107984,0.00041172230791520115,0.000860072839218332,6.314587945711966e-10,0.0003090759286410764,2.673583891854302e-11,4.4184384229061046e-08,9.302794006863095e-13,1.3920432379981068e-12,9.531894921238136e-13,2.705555599523786e-11,1.4061143789732497e-13,5.201060412171348e-06,0.00043332861403460086,1.92555699177885e-13,0.0003455700622272829,1.0359541055575044e-11,5.106305803109195e-13,0.0003354017267734394,2.7726225822443468e-11,7.086232858209762e-15,0.00025053420064296444,1.5210605509371794e-15,0.00014152670330979842,8.043937776991128e-16,1.7179920952269365e-15,6.656769298398302e-16,3.5335552472258614e-14,3.572003177193148e-14,8.950669451309728e-05,2.0494947177333273e-15,1.4356680748760694e-14,2.0692253306017056e-15,1.4507929646128626e-14,1.843617622701939e-11,1.7787824410187985e-15,2.1940235410487846e-05,1.3691059315812029e-14,4.632906063083972e-05,4.959021846380225e-12,7.939559825010029e-16,5.562376748339321e-15,3.4624228734105795e-12,5.22436522190791e-10,1.0462506365031514e-11
8.327401859263307e-06,0.11307665657112535,0.9,0.0,0.0,0.0,0.0,0.09736031687929139,0.0009080548784112591,2.4080755907019854e-06,1.176451875383286e-05,3.2106928551743044e-05,8.422549216057792e-07,2.839274989215674e-05,3.397340042268566e-06,6.1791393203007985e-06,0.0003029217825574623,0.0015394053672560253,4.6126349635151066e-06,4.515490861954665e-05,1.0842183936112093e-08,8.034512141175646e-08,2.5229343291278485e-08,4.394032439415602e-09,4.067730062740628e-05,0.0002798877539234581,0.0035223578193323154,0.00042056317251621094,0.0008733128285377468,6.311931826631791e-10,0.00031575160107408956,2.7208983507024912e-11,4.360404764128443e-08,9.291427024882943e-13,1.3903742169433282e-12,9.486446266056433e-13,2.74533464997585e-11,1.3877720420448917e-13,5.1351519867072e-06,0.00043991615596824634,1.9245499153375414e-13,0.0003522441839946381,1.055242945179067e-11,5.103702565805341e-13,0.0003416238685926275,2.8221356828078405e-11,7.238393999259968e-15,0.0002587912288552483,1.553912654424004e-15,0.0001461295873506829,8.216479462687185e-16,1.785545122111263e-15,6.924790108799317e-16,3.6752902426784474e-14,3.704349184948647e-14,9.274175605203552e-05,2.131965107396406e-15,1.493221227180035e-14,2.14615657231455e-15,1.5045127762361707e-14,1.9175672970663146e-11,1.8490179800291368e-15,2.324189248580614e-05,1.4253129933421235e-14,4.786104847090572e-05,5.0655063447646404e-12,8.266528259742758e-16,5.790605160414259e-15,3.536771775810538e-12,5.336548463101093e-10,1.0850152026185411e-11
8.50410836025158e-06,0.11309256919496985,0.9,0.0,0.0,0.0,0.0,0.09730785904990756,0.0009243553117171151,2.406950919865078e-06,1.1695909137346539e-05,3.208957061300621e-05,8.418265466362603e-07,2.8280188955527325e-05,3.3956287913462714e-06,6.176920201840681e-06,0.00030910363705685423,0.0015705254628057277,4.610724670535196e-06,4.51313967549166e-05,1.0837120256967009e-08,8.030759691397936e-08,2.5216511515463342e-08,4.392085717724364e-09,4.018205391114667e-05,0.0002857621520364117,0.0035909968568019856,0.000429399040873669,0.0008863238175814936,6.309274962809176e-10,0.00032242380629261033,2.7678591739389956e-11,4.304386059332206e-08,9.280094352770956e-13,1.3887060889536397e-12,9.442418141344934e-13,2.784342772042987e-11,1.370067872569343e-13,5.071580716919478e-06,0.0004464241266650043,1.923545423770865e-13,0.0003588580566784567,1.0743261686087514e-11,5.10108990786319e-13,0.00034773593829984624,2.870675401497275e-11,7.390469158436274e-15,0.0002671284207078846,1.5867477079893815e-15,0.00015075644815872196,8.388927905999408e-16,1.854080340880845e-15,7.196417625181295e-16,3.819330215623363e-14,3.837984521426489e-14,9.601323141230828e-05,2.2157837121140336e-15,1.5517105031729393e-14,2.2238444707789045e-15,1.5587560775291993e-14,1.992719585013285e-11,1.9198768826798833e-15,2.4583034199546076e-05,1.48237414877633e-14,4.9428692809679304e-05,5.17193066549499e-12,8.5984951868315e-16,6.022301891312383e-15,3.611078661333892e-12,5.448668306056379e-10,1.1241574174855101e-11
8.680814861239853e-06,0.11310841846777903,0.9,0.0,0.0,0.0,0.0,0.09725550467653898,0.0009405587821555815,2.4058270813156187e-06,1.1629620541901193e-05,3.207224755411671e-05,8.413988339396284e-07,2.817144314128987e-05,3.3939200136308196e-06,6.174718665296821e-06,0.00031527809618834006,0.00160155372362267,4.60882006020286e-06,4.510782207960281e-05,1.0832060324453105e-08,8.027010018534266e-08,2.5203699577991442e-08,4.390139623981312e-09,3.9703871526864995e-05,0.0002916333793433035,0.0036594082696566987,0.00043822992480062263,0.0008991098164876271,6.306617472145207e-10,0.000329092550321823,2.81446859096738e-11,4.2502741518796696e-08,9.268795411472024e-13,1.3870395309625071e-12,9.399731136946128e-13,2.8225941242238015e-11,1.352967578639834e-13,5.010219466813842e-06,0.00045285529168471116,1.9225434831282865e-13,0.0003654120166931713,1.093205211841053e-11,5.098470516419521e-13,0.0003537378069429684,2.918242679122419e-11,7.542458538560732e-15,0.00027554503118492295,1.6195657405853022e-15,0.00015540654247725663,8.561283297408137e-16,1.9235842852907615e-15,7.4715748653735605e-16,3.965649384073022e-14,3.972863471225288e-14,9.932061375603585e-05,2.30093557217773e-15,1.6111254734090973e-14,2.3022624001873206e-15,1.6135043543294173e-14,2.0690610348852187e-11,1.991319520518752e-15,2.5963541877928456e-05,1.540274258788446e-14,5.103245696425456e-05,5.27829495085461e-12,8.935372613075261e-16,6.257405642718812e-15,3.685343629325971e-12,5.560724900673456e-10,1.16366389090749e-11
8.857521362228126e-06,0.11312420582592018,0.9,0.0,0.0,0.0,0.0,0.09720325105735914,0.0009566657888332031,2.404704076624225e-06,1.1565527265502659e-05,3.20549588532073e-05,8.409717690816074e-07,2.8066302270621295e-05,3.3922136596235323e-06,6.17253439990557e-06,0.0003214452535886872,0.0016324928100088878,4.606921009061557e-06,4.508420398223625e-05,1.0827004145668468e-08,8.023263127827274e-08,2.51909070464833e-08,4.388194192631853e-09,3.9241855517779895e-05,0.000297501442214423,0.003727600530112293,0.00044705583577034754,0.000911674700277573,6.303959467340158e-10,0.00033575783904117535,2.8607288274924653e-11,4.19796879340128e-08,9.257529610088424e-13,1.3853750800033666e-12,9.358311990676513e-13,2.860102397952783e-11,1.3364393760683792e-13,4.950950544667034e-06,0.00045921227052685896,1.9215440522629597e-13,0.0003719064046373771,1.111881517594374e-11,5.095846558143808e-13,0.00035962943208399893,2.9648391603238216e-11,7.69436233664353e-15,0.00028404031276118793,1.652366780497678e-15,0.0001600791588051966,8.733545822312456e-16,1.994043707703049e-15,7.750186206210541e-16,4.114222194029832e-14,4.108941243717648e-14,0.0001026633979890993,2.3874058588923587e-15,1.6714558002289787e-14,2.3813842719476132e-15,1.6687394660809688e-14,2.1465783139777035e-11,2.0633069986377427e-15,2.7383278868499824e-05,1.5989983457682134e-14,5.267276233681314e-05,5.384599339034222e-12,9.277073475804941e-16,6.495855767652259e-15,3.759566776274566e-12,5.672718392540446e-10,1.2035215035607225e-11
9.034227863216399e-06,0.11313993264769466,0.9,0.0,0.0,0.0,0.0,0.09715109563019157,0.0009726768333413262,2.403581907138483e-06,1.1503512936350405e-05,3.203770390433559e-05,8.405453383324786e-07,2.796457211242385e-05,3.390509682311992e-06,6.1703671057203946e-06,0.00032760519734741176,0.0016633452470439293,4.605027398931548e-06,4.506055806162173e-05,1.0821951726705943e-08,8.019519023765123e-08,2.51781335096377e-08,4.386249458053726e-09,3.8795172229414714e-05,0.00030336634685183063,0.0037955816441495077,0.0004558767849339024,0.0009240222208690207,6.301301058596504e-10,0.000342419678192167,2.906642107442685e-11,4.1473769001777466e-08,9.246296355690849e-13,1.3837131588991971e-12,9.318092987601417e-13,2.896880857954278e-11,1.3204537522523022e-13,4.893664812507657e-06,0.00046549754703833465,1.9205470851610076e-13,0.0003783415651345162,1.1303565350041883e-11,5.093219771918038e-13,0.00036541085440025214,3.0104671634976085e-11,7.846180744181774e-15,0.00029261351532339295,1.6851508553798573e-15,0.00016477361523352773,8.905715661287632e-16,2.0654455681490133e-15,8.032177327661815e-16,4.265023320428773e-14,4.246173947510608e-14,0.00010604108029576502,2.4751798752063445e-15,1.7326912381749865e-14,2.461184519848195e-15,1.7244436355746112e-14,2.225258209032262e-11,2.1358011698443024e-15,2.8842091351768837e-05,1.6585315942331957e-14,5.43499902562692e-05,5.490843964343471e-12,9.62351164709335e-16,6.737592273234405e-15,3.833748195957613e-12,5.784648923156623e-10,1.2437173995180203e-11
9.210934364204672e-06,0.11315560024721183,0.9,0.0,0.0,0.0,0.0,0.09709903596244676,0.000988592420228182,2.4024605743411012e-06,1.1443469596599603e-05,3.202048205609796e-05,8.401195287064119e-07,2.786607283022369e-05,3.3888080368945096e-06,6.168216492908036e-06,0.0003337580104603659,0.0016941134338308759,4.603139116493831e-06,4.503689687986943e-05,1.0816903074265548e-08,8.015777711297418e-08,2.516537857846205e-08,4.38430545151203e-09,3.836304618584616e-05,0.0003092280992979842,0.0038633591860305124,0.00046469278313641444,0.0009361560182967863,6.298642346908906e-10,0.0003490780733855658,2.9522106545610206e-11,4.0984118820514916e-08,9.23509505679138e-13,1.3820540971133914e-12,9.279011388901378e-13,2.9329423792938663e-11,1.3049832549086305e-13,4.8382608528378585e-06,0.0004717134792528107,1.9195525332484594e-13,0.00038471784667824707,1.148631719303806e-11,5.090591553942057e-13,0.0003710821943398462,3.0551296518214365e-11,7.99791394743713e-15,0.00030126388610971546,1.71791799228387e-15,0.00016948925735093284,9.077792990328195e-16,2.1377770277180115e-15,8.317475161834105e-16,4.418027666720059e-14,4.3845185825053225e-14,0.00010945315771207662,2.5642430555752365e-15,1.7948216338977508e-14,2.5416380955119877e-15,1.780599445870327e-14,2.305087626015794e-11,2.2087646363320677e-15,3.033980914052331e-05,1.718859347937984e-14,5.6064483761669914e-05,5.597028957407654e-12,9.974601917459068e-16,6.9825558092926895e-15,3.907887979580427e-12,5.896516630139337e-10,1.2842389839024899e-11
9.387640865192945e-06,0.1131712098873728,0.9,0.0,0.0,0.0,0.0,0.09704706974228183,0.0010044130574337548,2.401340079579088e-06,1.1385296903447474e-05,3.200329263395908e-05,8.396943278751881e-07,2.7770637620126274e-05,3.3871086807505134e-06,6.1660822811305055e-06,0.00033990377122165773,0.001724799651729992,4.601256052928482e-06,4.501323052246402e-05,1.0811858194434461e-08,8.012039194930549e-08,2.5152641883689848e-08,4.382362200691234e-09,3.794475494997705e-05,0.00031508670544375524,0.003930940328594293,0.0004735038409327093,0.000948079630290337,6.295983424257309e-10,0.00035573303010779343,2.9974366934688224e-11,4.050993077154448e-08,9.223925133809392e-13,1.3803981495805661e-12,9.241009001838096e-13,2.968299477427522e-11,1.2900023120735326e-13,4.7846442671325535e-06,0.0004778623080152197,1.9185603467327117e-13,0.00039103560149403267,1.1667085312838802e-11,5.087963021034669e-13,0.00037664364893951645,3.0988302050513125e-11,8.149562127701813e-15,0.00030999066966441935,1.750668217688135e-15,0.0001742254564125355,9.249777981073753e-16,2.211025455901374e-15,8.606007921298759e-16,4.5732103722172376e-14,4.523933070051255e-14,0.00011289912779054363,2.6545809701975375e-15,1.8578369290917616e-14,2.622720485771284e-15,1.8371898524960206e-14,2.386053593955015e-11,2.282160769965175e-15,3.187624645252745e-05,1.7799671132457313e-14,5.7816549238242204e-05,5.703154445355293e-12,1.0330260015431205e-15,7.230687681868042e-15,3.981986215906824e-12,6.008321647422174e-10,1.3250739317288687e-11
9.564347366181218e-06,0.113186762777026,0.9,0.0,0.0,0.0,0.0,0.09699519477036622,0.001020139256666729,2.4002204236913707e-06,1.1328901418464027e-05,3.198613495640347e-05,8.392697240063963e-07,2.7678111434878257e-05,3.38541157334128e-06,6.1639641989707325e-06,0.0003460425535889036,0.0017554060720768845,4.599378103580789e-06,4.4989567076243e-05,1.0806817091011467e-08,8.008303477450961e-08,2.5139923070846472e-08,4.38041973559211e-09,3.753962441183923e-05,0.00032094217103604183,0.00399833187136113,0.0004823099686020689,0.0009597965010401482,6.293324386110162e-10,0.0003623845537270547,3.042322451276879e-11,4.005045201528778e-08,9.212786029380463e-13,1.378745514610208e-12,9.20403175902932e-13,3.0029643382866556e-11,1.2754870553946027e-13,4.7327270468555995e-06,0.0004839461650179279,1.9175704755648815e-13,0.0003972951854098786,1.1845884370389633e-11,5.085335064660603e-13,0.0003820954887191558,3.141572991599406e-11,8.301125461549704e-15,0.00031879310783443197,1.7834015575239966e-15,0.00017898160760366515,9.42167080102299e-16,2.285178419752603e-15,8.897705058948897e-16,4.730546815392697e-14,4.6643762170554027e-14,0.00011637848831444571,2.7461793269577458e-15,1.9217271618079324e-14,2.7044076917451963e-15,1.894198168906584e-14,2.468143266660309e-11,2.3559537354768696e-15,3.3451202668375946e-05,1.8418405634078092e-14,5.960645798942742e-05,5.809220551995457e-12,1.0690402632709087e-15,7.481929870503733e-15,4.056042991383021e-12,6.12006410544189e-10,1.3662101774199685e-11
9.74105386716949e-06,0.1132022600799154,0.9,0.0,0.0,0.0,0.0,0.0969434089525457,0.0010357715337473736,2.39910160724165e-06,1.127419602018978e-05,3.1969008342532724e-05,8.388457058111062e-07,2.7588349897456614e-05,3.383716675775622e-06,6.161861983427288e-06,0.00035217442750340547,0.001785934763135265,4.5975051676673775e-06,4.4965912983461436e-05,1.0801779766555783e-08,8.00457056073057e-08,2.512722180174042e-08,4.378478083844055e-09,3.714702477573336e-05,0.0003267945016846521,0.004065540265421046,0.0004911111761616356,0.0009713099886732702,6.290665320898587e-10,0.00036903264949896144,3.08687015915446e-11,3.9604979112412085e-08,9.201677194390772e-13,1.3770963393348368e-12,9.168029250202067e-13,3.036948844686656e-11,1.2614151844017837e-13,4.682427037602698e-06,0.0004899670799425549,1.9165828698803824e-13,0.0004034969577324884,1.2022729079655176e-11,5.082708390929787e-13,0.00038743805468375935,3.183362743174411e-11,8.452604121066137e-15,0.000327670439779812,1.816118037200734e-15,0.00018375712851038435,9.593471613729986e-16,2.3602236654773717e-15,9.192497154418851e-16,4.890012606907521e-14,4.8058076718599833e-14,0.0001198907370831738,2.83902396759372e-15,1.9864824637945676e-14,2.7866762034934075e-15,1.9516080488543124e-14,2.5513439190845866e-11,2.430108474715381e-15,3.506446306585297e-05,1.904465530901451e-14,6.143444769919724e-05,5.91522739798078e-12,1.1054947380548038e-15,7.736224997876732e-15,4.130058390251109e-12,6.231744131309129e-10,1.4076359018432487e-11
9.917760368157764e-06,0.11321770291371432,0.9,0.0,0.0,0.0,0.0,0.09689171029297909,0.0010513104088542395,2.39798363083875e-06,1.1221099363495147e-05,3.195191211970478e-05,8.384222626108629e-07,2.7501218354269636e-05,3.3820239507036644e-06,6.159775379437678e-06,0.0003582994591886541,0.0018163876966190238,4.595637148002942e-06,4.494227335482487e-05,1.0796746223827471e-08,8.000840446830856e-08,2.5114537756565995e-08,4.376537264434994e-09,3.676636675696083e-05,0.0003326437028687645,0.004132571636648192,0.0004999074733787772,0.0009826233720595387,6.288006297740299e-10,0.000375677322571755,3.1310820522522743e-11,3.9172854143329856e-08,9.190598089849513e-13,1.375450728352736e-12,9.132954432096151e-13,3.070264595456555e-11,1.2477658446827337e-13,4.633667433796736e-06,0.0004959269871476673,1.9155974804662245e-13,0.0004096412811208307,1.2197634200885489e-11,5.080083555974994e-13,0.00039267175536932274,3.2242047293191547e-11,8.603998274058665e-15,0.00033662190206425527,1.8488176816287406e-15,0.00018855145769004335,9.765180578987797e-16,2.436149139256495e-15,9.490315987726368e-16,5.051583598399671e-14,4.948187999348029e-14,0.0001234353717560664,2.933100872747302e-15,2.052093064028966e-14,2.869503043522965e-15,2.009403516808845e-14,2.6356429519042283e-11,2.5045907146107948e-15,3.6715799538392026e-05,1.9678280080701207e-14,6.330072384323689e-05,6.021175100955808e-12,1.1423812793262747e-15,7.99351633226324e-15,4.20403249465281e-12,6.343361848965369e-10,1.4493395542907896e-11
