Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638)
6.067935814723623e-10,0.11224539041991094,0.9,0.0,0.0,0.0,0.0,0.0999998368906438,4.1863403285894354e-08,4.010259856847391e-08,2.8801665515347178e-08,2.8908843332598198e-08,2.40238693713104e-08,2.502867665564451e-08,2.4957072110181718e-08,2.495260792891833e-08,2.229059283049198e-08,2.2312615619466017e-08,2.0139114414274936e-08,2.021846503679213e-08,1.8055472675544895e-10,1.1473255974957147e-09,5.902321678999887e-10,1.0652981860068378e-10,5.56509498818229e-10,2.1894254646425608e-10,4.166561325058807e-10,2.5702090514945976e-10,3.262345354657077e-11,4.4883966113607e-12,8.055283126723222e-11,1.297925051006204e-15,2.3932860605528904e-13,8.656243717400738e-16,6.441538292651298e-16,8.652628495772179e-16,1.0611156015328379e-18,4.090780937999467e-18,4.26263953586245e-13,9.707957781229339e-14,1.7320257445022377e-16,1.4547627653849566e-11,4.509296554711977e-19,2.28466931580676e-16,7.048032274080392e-12,6.02395013202969e-19,4.423633436810381e-21,4.1245708233286565e-16,3.9642446010029295e-22,5.615182446011249e-19,6.427353406814719e-22,1.2019740489716061e-24,4.175963881782349e-28,1.0352294146531363e-24,8.468567959397694e-28,9.568443875753277e-20,2.5260486650775502e-26,5.424916169479076e-25,2.0604424268024964e-29,4.428950699875817e-28,5.306501606779888e-22,5.570089467540396e-28,1.2771203962297907e-24,3.69076501409922e-28,2.7642139502044043e-16,3.090641938341227e-18,8.774260404572083e-30,1.884592413753542e-28,1.6904673628454006e-18,2.5506401059967073e-16,2.4358650972995e-25,2.0055393459670106e-25,4.701007399723736e-28,2.3994985914542304e-25,5.497077071887247e-28,1.3259333650898247e-22,1.3955094708582163e-18,1.1698813248255497e-29,2.5133238321936018e-28
6.346434152876214e-10,0.11224539127097936,0.9,0.0,0.0,0.0,0.0,0.09999982940443507,4.3789081658878917e-08,4.1918952925760045e-08,3.0120605360001766e-08,3.023779291774922e-08,2.5104349715850668e-08,2.6178803615200915e-08,2.6100501347552358e-08,2.6095632843448244e-08,2.331365662282319e-08,2.3337738241226092e-08,2.1061362806391405e-08,2.1148158540160566e-08,1.8873272650646016e-10,1.2080297177375835e-09,6.226556890807193e-10,1.1214472514456644e-10,6.114941593553177e-10,2.422387451950747e-10,4.556652631217543e-10,2.810025037787548e-10,3.5688062688606574e-11,4.698910588709852e-12,8.82909695100631e-11,1.3576292516687888e-15,2.7113283421296585e-13,9.054179586025094e-16,6.737739927583002e-16,9.050243534504737e-16,1.1607971600816996e-18,4.2846678417751055e-18,4.55975433923517e-13,1.1169923337509815e-13,1.811648043762967e-16,1.59144082703002e-11,4.932961024361513e-19,2.3897255891173113e-16,7.71027438516761e-12,6.589992894752428e-19,4.8363851129680816e-21,4.516296741226399e-16,4.345061391027515e-22,6.426226312482508e-19,7.111244047720038e-22,1.3150270277087427e-24,4.778189135676107e-28,1.1842773975887966e-24,1.0131118227768575e-27,1.0959793731524027e-19,2.896066399600923e-26,6.278240916318959e-25,2.4705237205904996e-29,5.360528297798107e-28,6.075223055487107e-22,6.37341829568778e-28,1.5984593072576453e-24,4.410791477376498e-28,3.028095298507462e-16,3.37926052821248e-18,1.0520692847047165e-29,2.2810218868388165e-28,1.8677539573367755e-18,2.8181401600287143e-16,2.9163892235321603e-25,2.39273744124645e-25,5.629261642481834e-28,2.8762843968228883e-25,6.289746946201127e-28,1.449650944448648e-22,1.52582866786172e-18,1.4027468868725873e-29,3.0420373949920126e-28
6.624932491028804e-10,0.11224539212254618,0.9,0.0,0.0,0.0,0.0,0.0999998219182231,4.571513564826219e-08,4.373392871548389e-08,3.1439285644549115e-08,3.15669262764773e-08,2.6183413126041043e-08,2.7329052297170395e-08,2.7243751576118296e-08,2.7238463327926993e-08,2.433672030474306e-08,2.4362953359729952e-08,2.1983429732219107e-08,2.2078003818460417e-08,1.9690451935154728e-10,1.268699485835536e-09,6.550613845600155e-10,1.1775333801962727e-10,6.690870556658071e-10,2.6673062744507766e-10,4.964128346099395e-10,3.0604585770417557e-10,3.8890342241575414e-11,4.909391592585423e-12,9.638369646053451e-11,1.41734508820403e-15,3.053211155987595e-13,9.452170417618374e-16,7.033989869434984e-16,9.44790058886242e-16,1.2649567397230802e-18,4.487732837379898e-18,4.870934742631618e-13,1.2772852873336967e-13,1.8912813535831612e-16,1.7342612749334096e-11,5.375665444756553e-19,2.494799013145576e-16,8.402286474280573e-12,7.181482167248111e-19,5.267410878292424e-21,4.926412006060172e-16,4.7433286906989e-22,7.312101170117377e-19,7.830235660229168e-22,1.4331776429882258e-24,5.435738306152829e-28,1.3469633765707299e-24,1.2026957732919162e-27,1.2481721335187678e-19,3.300577999775798e-26,7.217081512232244e-25,2.9389699015020344e-29,6.432146181652501e-28,6.914700258372676e-22,7.250555193639739e-28,1.981461859581925e-24,5.231240395579895e-28,3.304619869820964e-16,3.680667688693646e-18,1.2515715715775356e-29,2.7370516536400667e-28,2.053986564520232e-18,3.099138636240439e-16,3.4646537413312244e-25,2.833383639507928e-25,6.688516325378737e-28,3.4207640755716917e-25,7.155222757467878e-28,1.5788459653611216e-22,1.6619222547042348e-18,1.6687617227358708e-29,3.6502459163930112e-28
6.903430829181394e-10,0.11224539297461106,0.9,0.0,0.0,0.0,0.0,0.09999981443200778,4.7641565190114594e-08,4.554753015490662e-08,3.2757706420336275e-08,3.289624307928825e-08,2.72610670052064e-08,2.8479422635912346e-08,2.8386822609070192e-08,2.8381099410576096e-08,2.5359783876251227e-08,2.53882610536064e-08,2.2905315227454575e-08,2.3008000838389502e-08,2.050701242810079e-10,1.3293317412215813e-09,6.874438202444473e-10,1.2335538072430834e-10,7.292858508695309e-10,2.9241682149408884e-10,5.388980909159726e-10,3.3215016204397795e-10,4.223030677063794e-11,5.119839593368764e-12,1.0483095660247246e-10,1.4770725586261562e-15,3.419329350763817e-13,9.85021611349875e-16,7.330288107581185e-16,9.845599636136574e-16,1.373594813112404e-18,4.6999676994222466e-18,5.196830808841728e-13,1.4523275261047995e-13,1.970925654221587e-16,1.883224954128732e-11,5.837412430597989e-19,2.5998895841283745e-16,9.124073397134479e-12,7.798422093754942e-19,5.7166968827056625e-21,5.355023911553533e-16,5.159043786190287e-22,8.276167680273037e-19,8.584287992804159e-22,1.556428071756693e-24,6.1510497247765e-28,1.5238811825712672e-24,1.4176900557009141e-27,1.414048885976071e-19,3.741123067416691e-26,8.245504759240633e-25,3.471071844110983e-29,7.657165995593101e-28,7.828031747396047e-22,8.204754444100655e-28,2.4346080531531516e-24,6.161019568634114e-28,3.5938948026205876e-16,3.99485372478661e-18,1.4781869216430243e-29,3.25836957275024e-28,2.2491588668699812e-18,3.393626002333724e-16,4.0867294738667275e-25,3.332170661271163e-25,7.890527297971501e-28,4.039047832122744e-25,8.096711667703522e-28,1.7135142755590684e-22,1.803785853828617e-18,1.9709320466500528e-29,4.345537115197809e-28
7.181929167333985e-10,0.11224539382717366,0.9,0.0,0.0,0.0,0.0,0.09999980694578901,4.95683702205153e-08,4.7359760558242105e-08,3.407586773871296e-08,3.4225742998235596e-08,2.8337317467878973e-08,2.9629914565803643e-08,2.9529714260420904e-08,2.952354111961482e-08,2.63828473373473e-08,2.6413661401408902e-08,2.3827019327787296e-08,2.3938149566617072e-08,2.1322955621855913e-10,1.3899242274942643e-09,7.197988146012949e-10,1.2895066144566185e-10,7.920881635378398e-10,3.1929590563263935e-10,5.831202782616271e-10,3.5931461412188466e-10,4.570797083309805e-11,5.3302546084615795e-12,1.1363269432201289e-10,1.5368116609496701e-15,3.810045025830054e-13,1.0248316575447915e-15,7.626634631386454e-16,1.0243340653624617e-15,1.486711852649259e-18,4.921364045744783e-18,5.538091882139575e-13,1.6427713466779353e-13,2.0505809260297442e-16,2.038332708130312e-11,6.318204591875912e-19,2.7049972982993027e-16,9.875640008378363e-12,8.440816817597762e-19,6.184229314080281e-21,5.802244348263069e-16,5.592203958836837e-22,9.321796311079099e-19,9.373359326347815e-22,1.684780491666706e-24,6.926562608593962e-28,1.7156242868941466e-24,1.660264225260261e-27,1.5942427383271602e-19,4.219241487707506e-26,9.367571380459332e-25,4.072349881635715e-29,9.049549611988641e-28,8.81831417933415e-22,9.239271627642729e-28,2.9671225391327165e-24,7.209412054682795e-28,3.8960319145196286e-16,4.321808968172141e-18,1.7342671722079047e-29,3.8509191715412376e-28,2.453264407869992e-18,3.701592516269769e-16,4.788945458370745e-25,3.8939869045779933e-25,9.247551520704895e-28,4.737507802787115e-25,9.117421873634006e-28,1.8536517341520002e-22,1.951415099723975e-18,2.312394599754001e-29,5.135839950730796e-28
7.460427505486575e-10,0.11224539468023365,0.9,0.0,0.0,0.0,0.0,0.09999979945956673,5.149555067555236e-08,4.917062259293795e-08,3.539376965103157e-08,3.5555425706662035e-08,2.9412169635141256e-08,3.078052802123867e-08,3.0672426344866495e-08,3.066578848326016e-08,2.7405910688030882e-08,2.743915448161471e-08,2.4748542068899736e-08,2.4868449969783995e-08,2.2138282717541608e-10,1.4504753355929294e-09,7.521231527805197e-10,1.3453904835529044e-10,8.574915825677381e-10,3.4736642365977685e-10,6.290786447330779e-10,3.875384130110556e-10,4.932334897840498e-11,5.540636604894849e-12,1.227888539904555e-10,1.59656239318935e-15,4.2256900457274395e-13,1.0646471705633648e-15,7.923029430206603e-16,1.0641123618630025e-15,1.6043083304774714e-18,5.1519133897669674e-18,5.895366579050292e-13,1.849268445671672e-13,2.1302471494363727e-16,2.1995853789397405e-11,6.818044533889892e-19,2.810122151888744e-16,1.0656991161594205e-11,9.108670481187272e-19,6.669994390390289e-21,6.268189799257346e-16,6.042806489213436e-22,1.0452367738238372e-18,1.0197406929159669e-21,1.8182370810761287e-24,7.764717059869555e-28,1.9227858006300868e-24,1.932675889049011e-27,1.7893939788046803e-19,4.7364734207076333e-26,1.0587336174911735e-24,4.7485537726388815e-29,1.0623857943978285e-27,9.88864233164477e-22,1.0357363623489159e-27,3.589006060144017e-24,8.386075783631834e-28,4.211147697017146e-16,4.661523771684511e-18,2.022261967917332e-29,4.520899153412484e-28,2.6662966415564375e-18,4.0230283010298572e-16,5.5778886660436475e-25,4.523916243067572e-25,1.0772346572297684e-27,5.522777797810358e-25,1.0220562607300135e-27,1.9992542092745225e-22,2.1048056364307967e-18,2.696416643693356e-29,6.029423981391506e-28
7.738925843639166e-10,0.11224539553379062,0.9,0.0,0.0,0.0,0.0,0.0999997919733408,5.342310649132265e-08,5.098011846931657e-08,3.671141220864714e-08,3.688529087899719e-08,3.0485627865431425e-08,3.193126293662928e-08,3.1814958677669746e-08,3.180784152972686e-08,2.8428973928301547e-08,2.8464740372624266e-08,2.5669883486467377e-08,2.5798902014502802e-08,2.2952994710427913e-10,1.51098391375375e-09,7.844143628487163e-10,1.4012045141633917e-10,9.254936779528683e-10,3.7662689623881256e-10,6.767724399652118e-10,4.1682075919652084e-10,5.3076455748155384e-11,5.750985517009119e-12,1.3229937994946183e-10,1.6563247533602475e-15,4.666568370626525e-13,1.1044681406549245e-15,8.219472493388416e-16,1.1038948508462324e-15,1.7263847184851667e-18,5.3916071783884995e-18,6.269302782018507e-13,2.07246991323458e-13,2.209924304935336e-16,2.3669838070514114e-11,7.3369348572661655e-19,2.915264141123886e-16,1.146813170929601e-11,9.801987226019252e-19,7.173978353901382e-21,6.752981335875921e-16,6.5108486564064845e-22,1.167127324527648e-18,1.1056387390296977e-21,1.9568000190475117e-24,8.667954065819762e-28,2.1459584744209884e-24,2.2372706111538157e-27,2.0001503656146336e-19,5.294359292021226e-26,1.1908848120451478e-24,5.505662666459701e-29,1.239524972248369e-27,1.104210910093245e-21,1.156228861029615e-27,4.311066901437096e-24,9.701043171840188e-28,4.539363310329504e-16,5.013988505221528e-18,2.3447187507673564e-29,5.274762889753094e-28,2.8882489673761224e-18,4.3579233972175698e-16,6.460403724423821e-25,5.227237824959821e-25,1.2478170159188715e-27,6.401753044778718e-25,1.1409344136661515e-27,2.1503175763448794e-22,2.2639531156942285e-18,3.126395953502581e-29,7.034898703201961e-28
8.017424181791756e-10,0.11224539638784431,0.9,0.0,0.0,0.0,0.0,0.09999978448711114,5.5351037603931784e-08,5.27882500698085e-08,3.802879546291734e-08,3.821533819060391e-08,3.1557695929575715e-08,3.30821192464048e-08,3.295731107457315e-08,3.294970028722742e-08,2.9452037058158873e-08,2.949041915276086e-08,2.659104361615863e-08,2.672950566735779e-08,2.3767092448129427e-10,1.5714491380021995e-09,8.166705456249426e-10,1.456948100520275e-10,9.960920079032997e-10,4.070758285142697e-10,7.262009149107008e-10,4.4716085434499907e-10,5.6967305676095285e-11,5.961301307425705e-12,1.4216421645949354e-10,1.716098739477688e-15,5.132958214392495e-13,1.1442945580967473e-15,8.515963810269688e-16,1.143681530043708e-15,1.8529414883048364e-18,5.640436817044057e-18,6.660547635697043e-13,2.313026229189191e-13,2.2896123730764105e-16,2.540528831457202e-11,7.874878157972125e-19,3.020423262228722e-16,1.2309066502928922e-11,1.05207711926738e-18,7.696167467209312e-21,7.256744613543412e-16,6.996327735476715e-22,1.298191512322581e-18,1.1950256843179222e-21,2.1004714853474684e-24,9.63871549834859e-28,2.3857346982370724e-24,2.5764818176627062e-27,2.227167416084618e-19,5.894439798102312e-26,1.3336150488282645e-24,6.349885092547355e-29,1.4379480344749247e-27,1.2281805502452404e-21,1.285730606693363e-27,5.1449523530117066e-24,1.1164720736028996e-27,4.880804578279559e-16,5.3791935529556624e-18,2.704282760250673e-29,6.119217942193052e-28,3.119114750437579e-18,4.706267793618221e-16,7.443592639671418e-25,6.009425872184506e-25,1.4378779624809435e-27,7.381589932482627e-25,1.268697776619938e-27,2.3068377168774747e-22,2.4288531957048166e-18,3.6058608240646805e-29,8.161212928850102e-28
8.295922519944346e-10,0.11224539724239438,0.9,0.0,0.0,0.0,0.0,0.09999977700087764,5.727934394949429e-08,5.459501903632571e-08,3.9345919465202463e-08,3.9545567317662237e-08,3.262837714288971e-08,3.423309688501209e-08,3.409948335174727e-08,3.409136478397204e-08,3.04751000776024e-08,3.051619090027049e-08,2.751202249363493e-08,2.766026089490511e-08,2.458057666995106e-10,1.6318704245942954e-09,8.488902459158318e-10,1.512620848909346e-10,1.069284123529698e-09,4.387117151461343e-10,7.773633216715717e-10,4.785579011491278e-10,6.099591328812228e-11,6.171583961301197e-12,1.5238330770482558e-10,1.7758843495572717e-15,5.625114039952974e-13,1.1841264131905854e-15,8.81250337017925e-16,1.1834723971875932e-15,1.9839791113134093e-18,5.89839368618704e-18,7.069747545002785e-13,2.5715872609423425e-13,2.369311334458337e-16,2.720221289650477e-11,8.43187702732875e-19,3.1255995114240633e-16,1.31798003928683e-11,1.1265026520814547e-18,8.236548010559005e-21,7.779609867638704e-16,7.499240997706155e-22,1.4387707069756798e-18,1.2878971113374642e-21,2.2492536604460747e-24,1.0679444113783513e-27,2.6427065010694705e-24,2.952830701416426e-27,2.4711086954275136e-19,6.538255912136985e-26,1.4873280959595787e-24,7.287658950771866e-29,1.659290077500207e-27,1.3610820668382792e-21,1.4245676773264764e-27,6.103180182715949e-24,1.2787888706184778e-27,5.235601983243574e-16,5.757129311446748e-18,3.1036970338727857e-29,7.061225606884955e-28,3.3588873330133903e-18,5.068051444556189e-16,8.53481451732219e-25,6.876149478781938e-25,1.648843145732186e-27,8.469705753699603e-25,1.4056675837518436e-27,2.46881051767928e-22,2.5995015402463387e-18,4.138470077129259e-29,9.417654196258552e-28
8.574420858096937e-10,0.11224539809744043,0.9,0.0,0.0,0.0,0.0,0.09999976951464026,5.9208025464133445e-08,5.640042683496624e-08,4.066278426686538e-08,4.087597793707925e-08,3.3697674467482483e-08,3.538419578691544e-08,3.5241475325757364e-08,3.523283504816871e-08,3.1498162986631654e-08,3.1542055693321706e-08,2.8432820154550663e-08,2.8591167663672805e-08,2.539344803602567e-10,1.6922473651749553e-09,8.810723526801725e-10,1.5682225173537196e-10,1.145067572229015e-09,4.715330439629903e-10,8.302589133703752e-10,5.110111032119917e-10,6.51622931022875e-11,6.381833448522994e-12,1.6295659782574198e-10,1.8356815816148736e-15,6.143268402196002e-13,1.2239636962599667e-15,9.109091162436988e-16,1.2232674500106582e-15,2.1194980586323194e-18,6.1654691532039736e-18,7.497548174068539e-13,2.8488022622912397e-13,2.4490211697234135e-16,2.9060620176296267e-11,9.00793405202158e-19,3.23079288492755e-16,1.408033822841884e-11,1.2034757349187917e-18,8.795106279857191e-21,8.321711909419568e-16,8.019585712182768e-22,1.5892074587771853e-18,1.384248582584253e-21,2.4031487255162453e-24,1.1792583552611465e-27,2.9174655507655127e-24,3.3689261270053034e-27,2.7326461051319156e-19,7.22734887901273e-26,1.6524271704173801e-24,8.325651482897469e-29,1.9052456412854865e-27,1.5032241846482505e-21,1.5730662810924298e-27,7.199170120296503e-24,1.4581700639118076e-27,5.603890661156055e-16,6.1477861882429354e-18,3.5458023995989154e-29,8.10800044490713e-28,3.6075600431763035e-18,5.443264282927065e-16,9.7416852837373e-25,7.833272409407972e-25,1.8821880797895426e-27,9.673778447901581e-25,1.5521651729947666e-27,2.636231870254133e-22,2.7758938180641014e-18,4.7280130576347453e-29,1.081384815878336e-27
9.131417534402118e-10,0.11224539980901922,0.9,0.0,0.0,0.0,0.0,0.09999975454215343,6.306651374517895e-08,6.000716417408686e-08,4.329573647378909e-08,4.353734236388012e-08,3.583212795530637e-08,3.768675711855507e-08,3.752491763235423e-08,3.75151929917387e-08,3.3544288473445444e-08,3.359406472833619e-08,3.0273871969283014e-08,3.045343569084134e-08,2.7017354562753776e-10,1.8128671911292689e-09,9.453206496761702e-10,1.6792121669673436e-10,1.304398652724632e-09,5.407259596536897e-10,9.412466686455923e-10,5.790827916133516e-10,7.390842737001718e-11,6.8022327818127425e-12,1.851655509890231e-10,1.9553109037289996e-15,7.258403159327004e-13,1.3036545077171732e-15,9.702411401231897e-16,1.3028701036284288e-15,2.403981809409784e-18,6.7269413303227174e-18,8.411530542493341e-13,3.461788118444157e-13,2.6084733846676834e-16,3.296191619482477e-11,1.0217232891037264e-18,3.4412309897136694e-16,1.597084512821342e-11,1.3650662057027454e-18,9.96670125022952e-21,9.46418845630952e-16,9.112558560971662e-22,1.921029976230541e-18,1.5873738495493663e-21,2.7262862537735815e-24,1.4245873881604155e-27,3.5227102572178435e-24,4.331229853630841e-27,3.31124032961641e-19,8.747531680996142e-26,2.01839352856713e-24,1.0730108075805345e-28,2.4780719896141848e-27,1.816464181295117e-21,1.9003535720287765e-27,9.862814056951171e-24,1.872773494593792e-27,6.38150561770082e-16,6.967224976249223e-18,4.5699386265536123e-29,1.0545973220576055e-27,4.131579125305248e-18,6.2339372033717195e-16,1.2534119632017068e-24,1.0043143451138645e-24,2.4221682900595985e-27,1.2461807913904714e-24,1.875029568767234e-27,2.987403817823031e-22,3.1458928707725828e-18,6.093710175515794e-29,1.4065683472858655e-27
9.6884142107073e-10,0.11224540152257792,0.9,0.0,0.0,0.0,0.0,0.09999973956964993,6.692650193623096e-08,6.360847189327278e-08,4.5927652494643095e-08,4.6199428898467415e-08,3.7961075672328086e-08,3.998980271738788e-08,3.980763653378466e-08,3.9796774343555905e-08,3.5590413518596206e-08,3.5646446881604687e-08,3.2114199345450615e-08,3.231630948052808e-08,2.8638816443560203e-10,1.9333072598383524e-09,1.0094108454400275e-09,1.7899166887764975e-10,1.4740656327702203e-09,6.146424292202059e-10,1.0591582228340538e-09,6.513695637327613e-10,8.32058244668423e-11,7.2224989623888215e-12,2.0879062802524758e-10,2.0749866899525433e-15,8.479846158183929e-13,1.3833669154220988e-15,1.0295924441035266e-15,1.3824894727712804e-15,2.706396504501268e-18,7.324784302324823e-18,9.407645230492336e-13,4.157165542429481e-13,2.767968863778825e-16,3.710924295218408e-11,1.1502795276151111e-18,3.6517375462649323e-16,1.798062597530265e-11,1.5368518407790124e-18,1.1210843009767085e-20,1.0685344108864468e-15,1.0275224382473338e-21,2.2964245885812623e-18,1.8043658412209292e-21,3.069901533536926e-24,1.7018153282388472e-27,4.206194939912722e-24,5.486013753969313e-27,3.968502961065993e-19,1.046732352451049e-25,2.4347289803038304e-24,1.362117875254344e-28,3.171167810593215e-27,2.1703665710563434e-21,2.2702047513038125e-27,1.32624783369551e-23,2.3699504010594235e-27,7.214823418730084e-16,7.837433362597107e-18,5.801373666426332e-29,1.3495899524365426e-27,4.691118553197041e-18,7.078205915170341e-16,1.588694898363051e-24,1.2689834899682534e-24,3.0706181534185288e-27,1.5812305064489373e-24,2.2398637451260782e-27,3.360320770849757e-22,3.538815787432451e-18,7.735877371165075e-29,1.800046232587727e-27
