Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110)
2.242800990289145e-15,0.11224537200006768,0.9,0.0,0.0,0.0,0.0,0.09999999999939713,1.5440307900111954e-13,1.543356602046318e-13,1.0668373284392955e-13,1.0668373438221245e-13,9.24020514533263e-14,9.240209805177883e-14,9.239957905421111e-14,9.239957918212157e-14,8.238950439859854e-14,8.238985322632318e-14,7.45969071688913e-14,7.459690829887184e-14,6.732771296423947e-17,8.807233625142412e-20,3.72605816675547e-20,8.074807572968103e-21,1.2157723915783126e-18,7.924546003112307e-26,7.688077527569198e-21,4.05034200746006e-22,5.940448735591265e-22,1.813985242857388e-21,1.4073156421913028e-25,6.5654315092733535e-22,1.797862440976156e-21,4.517209742221987e-22,3.1821791608653536e-22,3.978088166638658e-22,2.1953961150634756e-30,8.68422812002242e-19,3.4874219532410733e-19,1.6352098295621054e-27,1.9428991065145958e-22,7.054070461415912e-23,2.453464241636773e-31,1.133042495162741e-22,1.4985382005043956e-23,5.580925499426959e-32,5.175845384624217e-31,7.436424514565856e-27,3.055974003797434e-31,6.466790943699492e-35,3.0563854628237582e-31,1.5591829562262543e-35,7.046906172478765e-45,1.5123305396171246e-42,6.510983358766756e-51,2.741741511545708e-36,1.3610990806191081e-46,2.8157089431873322e-46,5.413300794731007e-55,1.0890346783186588e-54,2.512834571932949e-43,3.572255974967172e-45,4.0427833652785036e-51
4.4875505479026074e-15,0.11224537200013542,0.9,0.0,0.0,0.0,0.0,0.09999999999879372,3.089403071328375e-13,3.0869152855506015e-13,2.134601512955302e-13,2.1346015765249406e-13,1.8488428970280504e-13,1.8488447637273967e-13,1.8487943381473273e-13,1.848794343287075e-13,1.6485058959936762e-13,1.648516995320629e-13,1.4925862327833006e-13,1.492586279351216e-13,2.484124601783215e-16,3.524002843939926e-19,1.4913764462832105e-19,3.2319792235348364e-20,2.4347975213528396e-18,6.343375590273564e-25,3.0770251268346714e-20,3.0055621344439372e-21,2.3777276173123813e-21,7.260004372225782e-21,1.1265129360048304e-24,2.345434672960904e-21,3.597282986473008e-21,1.6082279758899472e-21,1.139776396392434e-21,1.4356341486712415e-21,1.5875416911460162e-29,1.326012659132198e-18,1.1093748442735742e-18,6.549857829564834e-27,6.100179425092747e-22,4.499946331347341e-22,2.8408863932712096e-30,4.0565721939941995e-22,1.0783555034117415e-22,7.721024968992912e-31,8.440913020292573e-31,2.976507812515531e-26,4.743947753645621e-31,5.177364835577577e-34,4.744556862683873e-31,6.395278157677438e-35,9.263572268317287e-44,3.3166235067938737e-41,3.0590759700931654e-49,3.5232774839501956e-35,2.3752869836719833e-45,6.508322267930072e-45,1.9002041121573912e-53,5.087875661277234e-53,1.1052606249996668e-41,5.666197072661658e-44,1.2956059559373107e-49
8.977049663129532e-15,0.11224537200027085,0.9,0.0,0.0,0.0,0.0,0.09999999999758692,6.180147712199951e-13,6.171554261344682e-13,4.2701298142322807e-13,4.270130080427598e-13,3.6984848707645936e-13,3.6984923494199237e-13,3.6983913748322983e-13,3.698391395525626e-13,3.297727599980367e-13,3.297758828778087e-13,2.985820507603156e-13,2.9858207019815027e-13,8.578702987624681e-16,1.4092860681492e-18,5.967305477542128e-19,1.2931741342592032e-19,4.8856173571659105e-18,5.076142512889286e-24,1.2310753462242512e-19,2.096694485587517e-20,9.514007610080331e-21,2.9044161862827856e-20,9.013643931929213e-24,7.69843405081856e-21,7.196112584583355e-21,5.251558663418075e-21,3.755987626800495e-21,4.786137594795824e-21,1.0630672212908545e-28,1.7522232138425747e-18,3.1196092731648135e-18,2.6273132034297614e-26,1.6897532498500292e-21,2.5516775553758712e-21,2.712494808464298e-29,1.3359379315645386e-21,7.187014744944651e-22,9.564636218462788e-30,1.4353477781470893e-30,1.1909908498127233e-25,6.439517890757839e-31,4.143465378425848e-33,6.4401003353337775e-31,2.590643242487029e-34,1.0666402896362386e-42,6.072223251882576e-40,1.2036319542935458e-47,4.037111273305341e-34,3.9792066447183166e-44,1.3368963425084217e-43,6.388150194974669e-52,2.1119480760418458e-51,4.063087637560923e-40,7.956164491247188e-43,4.1487469312354025e-48
1.3466548778356457e-14,0.11224537200040634,0.9,0.0,0.0,0.0,0.0,0.09999999999638012,9.270892437596505e-13,9.254312482201207e-13,6.405658047754297e-13,6.405658627163124e-13,5.548124053350658e-13,5.548139958148897e-13,5.547988352937448e-13,5.547988397071011e-13,4.946949303938366e-13,4.947002959535638e-13,4.4790547350540926e-13,4.479055157557545e-13,1.654849282810786e-15,2.994052539595425e-18,1.2681528467572816e-18,2.7482015665806657e-19,7.353137555238842e-18,1.4515563464289467e-23,2.616117850423859e-19,5.561481786820829e-20,2.0219202136227505e-20,6.171695286733747e-20,2.5773159834512802e-23,1.4397873108837195e-20,1.0794930931758285e-20,9.791611372988826e-21,7.041246566694414e-21,9.035179743242195e-21,2.761392168613171e-28,1.9507147784334256e-18,5.3575626765200834e-18,5.595780393257412e-26,2.8801783848150503e-21,6.133724935844897e-21,7.903399015302909e-29,2.5034902970091122e-21,1.8630359116687755e-21,3.1257198459464747e-29,2.182614675775267e-30,2.5310979273360497e-25,7.3528161066289865e-31,1.1848877065674961e-32,7.352975563921709e-31,5.848340098880932e-34,3.549019013080915e-42,2.3299680591272942e-39,5.133478969075478e-47,1.2894597419329447e-33,1.5260677698945075e-43,5.392794979634731e-43,2.600409942097678e-51,9.073700882449844e-51,1.922489077007314e-39,2.831921625587103e-42,1.834288880702387e-47
1.7956047893583382e-14,0.1122453720005418,0.9,0.0,0.0,0.0,0.0,0.09999999999517332,1.2361637251804199e-12,1.2335643143043353e-12,8.54118621352139e-13,8.541187219654132e-13,7.397760444888794e-13,7.397787592566643e-13,7.397585272422787e-13,7.39758534792323e-13,6.596171007867673e-13,6.596248172275969e-13,5.97228891513611e-13,5.972289648169804e-13,2.5940272188588675e-15,5.1064281283586535e-18,2.1633951607017806e-18,4.688254922383602e-19,9.840339981680769e-18,3.06185169541256e-23,4.46278467237397e-19,1.0992642582364085e-19,3.44933112340193e-20,1.0527489278295739e-19,5.436093923240007e-23,2.2015135618423148e-20,1.439373831311584e-20,1.493611444860198e-20,1.0786507033107278e-20,1.3917527809970586e-20,5.366728917323619e-28,2.0431547862780057e-18,7.701567617708438e-18,9.56833308292386e-26,4.119952148196447e-21,1.1257477980671193e-20,1.6498865409168085e-28,3.833953393982623e-21,3.61519965525279e-21,7.150776313721834e-29,3.207115283739791e-30,4.31797202718204e-25,7.902178947231106e-31,2.4994062608432196e-32,7.901479465206094e-31,1.0417817175749642e-33,8.812914096271574e-42,6.439232760652975e-39,1.9655651666756467e-46,2.9151106529982052e-33,4.340427529800146e-43,1.5736092574095028e-42,1.0521830318550927e-50,3.687231212189046e-50,6.111693961871855e-39,7.461478867322628e-42,6.269041603426295e-47
2.693504612403723e-14,0.1122453720008127,0.9,0.0,0.0,0.0,0.0,0.09999999999275973,1.8543127096957975e-12,1.849595232291845e-12,1.2812242386038958e-12,1.2812244517608317e-12,1.1097026677864555e-12,1.1097082927040618e-12,1.1096778973732867e-12,1.1096779130653917e-12,9.894614415658954e-13,9.894739628735632e-13,8.958757164128203e-13,8.958758715714111e-13,4.7062839863711275e-15,1.0568822230365795e-17,4.479142561880221e-18,9.706609313938448e-19,1.4867510089730734e-17,8.363074077687665e-23,9.239422137048377e-19,2.7125716223909586e-19,7.14175535690076e-20,2.179267456589892e-19,1.4846227124992375e-22,3.857332728585055e-20,2.159132834605771e-20,2.6085012075122884e-20,1.8947430266448685e-20,2.4633702593882946e-20,1.2929002361411873e-27,2.130192903947197e-18,1.248741934985431e-17,1.9898012407339073e-25,6.642856122333989e-21,2.51957347096126e-20,4.30103994731385e-28,6.731904710233191e-21,8.691381467987649e-21,2.122399600480709e-28,6.1066070518759034e-30,8.940255118835148e-25,8.666421323514997e-31,6.827030796232588e-32,8.662752129271367e-31,2.348195521427198e-33,3.173846065939844e-41,2.740396381247565e-38,1.3884784648169152e-45,8.607219286002921e-33,2.0023595065399867e-42,7.511139013091449e-42,8.006618739546248e-50,2.9289760517070625e-49,3.164272889840341e-38,2.9535161352077224e-41,3.855281236816974e-46
3.591404435449108e-14,0.1122453720010836,0.9,0.0,0.0,0.0,0.0,0.09999999999034613,2.472461728772364e-12,2.465338701963055e-12,1.7083298309397608e-12,1.7083301996570894e-12,1.4796282648013453e-12,1.4796378368374357e-12,1.4795972459283071e-12,1.479597272696776e-12,1.3193057823344725e-12,1.3193231958727429e-12,1.1945225238927908e-12,1.19452279214996e-12,7.1039265302716175e-15,1.796991409671719e-17,7.617878062318018e-18,1.6508366888943059e-18,1.998270051756125e-17,1.7498485773194743e-22,1.5713378195004882e-18,5.2050183620317125e-19,1.2146596806695175e-19,3.7057824257950585e-19,3.106014401521309e-22,5.660451554896341e-20,2.8788880837885066e-20,3.8181687350333656e-20,2.7859891215803983e-20,3.6439467980038963e-20,2.4339881388013365e-27,2.1382535072248053e-18,1.7352248519086642e-17,3.3997667879665526e-25,9.1994773395852e-21,4.495114850982463e-20,8.512285681694115e-28,9.895253789529487e-21,1.633645101134123e-20,4.642968491235588e-28,1.0473267394861537e-29,1.5205460011722032e-24,9.162550508331466e-31,1.4284894689694443e-31,9.153652478794614e-31,4.180690118097954e-33,7.515653208807161e-41,7.193089264770908e-38,4.644498830125782e-45,1.891167102487365e-32,5.4291646146386484e-42,2.1035159240098575e-41,2.734996369115652e-49,1.0281771858033358e-48,9.868186952473917e-38,7.355196836677858e-41,1.2943054150504819e-45
5.387204081539878e-14,0.11224537200162543,0.9,0.0,0.0,0.0,0.0,0.09999999998551894,3.708759883795539e-12,3.696427925844552e-12,2.5625409337964255e-12,2.5625417570951198e-12,2.219476089301922e-12,2.2194969625783e-12,2.2194358721571132e-12,2.219435930746776e-12,1.978994463836982e-12,1.979021709339044e-12,1.7918160816540451e-12,1.7918166804066359e-12,1.2290122689867593e-14,3.913400930781606e-17,1.6597366073934067e-17,3.596690783499013e-18,3.053817884274414e-17,5.525366145557629e-22,3.4234135933740516e-18,1.3435482466677583e-18,2.646579933506248e-19,8.070820717679674e-19,9.804551500816082e-22,9.412050949941983e-20,4.3183878333326647e-20,6.327810078219777e-20,4.644658731264156e-20,6.124371787999623e-20,6.074468392542099e-27,2.1351173388500154e-18,2.7101163976452974e-17,7.501620850677812e-25,1.431935377264437e-20,1.0366756969884823e-19,2.2635048676047818e-27,1.6489813243243906e-20,4.0665531188914765e-20,1.4917346178798366e-27,2.4780753990627408e-29,3.3130651324340655e-24,1.0105615723996402e-30,4.5109259947495135e-31,1.0074966144772955e-30,9.419001924791194e-33,2.629251139417731e-40,3.0054919229822116e-37,2.9878490675207125e-44,6.416452928180157e-32,2.6855130023446775e-41,1.0882577728650662e-40,2.0012210693961747e-48,8.000862492858012e-48,6.4973736461807055e-37,2.809243485448737e-40,9.998574173661121e-45
7.003423763021571e-14,0.11224537200211308,0.9,0.0,0.0,0.0,0.0,0.09999999998117445,4.821428355842125e-12,4.8041426671750605e-12,3.3313308341686506e-12,3.331332228777726e-12,2.8853353344986232e-12,2.885370218616899e-12,2.8852905558837915e-12,2.8852906540100748e-12,2.572714277150198e-12,2.5727504093005508e-12,2.3293802191810126e-12,2.329381233340847e-12,1.7215581308249502e-14,6.534916986664519e-17,2.7723556073914288e-17,6.0076919083257386e-18,4.0416610107339354e-17,1.1647981978909274e-21,5.718276097810119e-18,2.4620352737634647e-18,4.4209552338684515e-19,1.3476775633325928e-18,2.066402550418207e-21,1.2870009802875304e-19,5.613926777199151e-20,8.636321679183874e-20,6.360717387228149e-20,8.427002344568583e-20,1.0905665229408523e-26,2.1263997156338188e-18,3.58810826743799e-17,1.2673654527966967e-24,1.8928986599068695e-20,1.7816119004706363e-19,4.191333711484354e-27,2.257671245191112e-20,7.289790089958713e-20,3.0883262264753414e-27,4.4155025396602974e-29,5.5342794494442336e-24,1.0957875453364112e-30,9.509897807312199e-31,1.0891873876288737e-30,1.5928402946686635e-32,5.8776097266098875e-40,7.32220011813305e-37,9.41028859049102e-44,1.399609709627805e-31,7.374452991050425e-41,3.0385373355925847e-40,7.056654353277946e-48,2.8636899910053224e-47,1.9621157982081468e-36,6.564434539070122e-40,3.3551883661042073e-44
8.619643444503264e-14,0.11224537200260075,0.9,0.0,0.0,0.0,0.0,0.09999999997682997,5.934096954574513e-12,5.9117798569721975e-12,4.100120646891882e-12,4.1001227674315136e-12,3.5511909707151924e-12,3.551243515976023e-12,3.55114516368093e-12,3.5511453116957446e-12,3.1664340904262986e-12,3.166479134088176e-12,2.8669442954306664e-12,2.8669458375032615e-12,2.2211283125700785e-14,9.83757794966661e-17,4.174368579527907e-17,9.045743882715444e-18,5.0666580740975026e-17,2.1187414301708288e-21,8.610124202223061e-18,3.951114545079314e-18,6.657012226347615e-19,2.028551999083027e-18,3.7578475129236906e-21,1.633547694467473e-19,6.909457462792879e-20,1.094850309362209e-19,8.081372254419653e-20,1.0739981380406634e-19,1.7235676356417539e-26,2.1233588482879472e-18,4.465532435050955e-17,1.930981201645432e-24,2.353620665055421e-20,2.732394107012534e-19,6.755799169225714e-27,2.8679396062743947e-20,1.150849251369333e-19,5.41970825753697e-27,6.991073563569426e-29,8.333440341915074e-24,1.1859435498570443e-30,1.7299099996447298e-30,1.1738319064850133e-30,2.4138004411218293e-32,1.1075765358898761e-39,1.465130822106077e-36,2.314258951076473e-43,2.605019617270515e-31,1.6238052691707904e-40,6.7821451208932596e-40,1.8751594097228868e-47,7.729419142966897e-47,4.718205650442662e-36,1.2744782450667745e-39,8.949036836924611e-44
1.185208280746665e-13,0.11224537200357602,0.9,0.0,0.0,0.0,0.0,0.09999999996814102,8.159434786941911e-12,8.12700724007333e-12,5.637699833493636e-12,5.637704180385022e-12,4.882884179071592e-12,4.882990318238852e-12,4.882853999347647e-12,4.882854298730204e-12,4.3538737167926696e-12,4.353936730082454e-12,3.942072141124122e-12,3.942075302663617e-12,3.22130861324558e-14,1.985159450227842e-16,8.426839697034025e-17,1.8260031294865697e-17,7.305163391502339e-17,6.6344337588735465e-21,1.738278458254908e-17,8.80716242810251e-18,1.3440694657516846e-18,4.0907886662644875e-18,1.1756059448494667e-20,2.3243329180004133e-19,9.500500103886563e-20,1.5557518121730988e-19,1.1511294087970154e-19,1.5351821396070224e-19,3.742078129170259e-26,2.1236910957705364e-18,6.219739245280194e-17,4.054333190196427e-24,3.274826611752837e-20,5.664500512030673e-19,1.508314075465154e-26,4.0844308044911557e-20,2.494198694916503e-19,1.4156935215605719e-26,1.5374644203780446e-28,1.6825451135837324e-23,1.3911684015710548e-30,5.4178687067944476e-30,1.3529775114115355e-30,4.5665405290278205e-32,3.168229079420041e-39,4.6588390049413e-36,1.1164815532117752e-42,8.494545152750732e-31,7.145686486483621e-40,3.068328260157985e-39,1.2310450235251963e-46,5.26229321981357e-46,2.634369629791627e-35,3.825396074683321e-39,6.670370311230804e-43
1.831696153339342e-13,0.11224537200552664,0.9,0.0,0.0,0.0,0.0,0.0999999999507631,1.2610112483727384e-11,1.2557390992884282e-11,8.712856801733266e-12,8.712868080424355e-12,7.546212798795433e-12,7.546484586900671e-12,7.546270456073465e-12,7.546271221626547e-12,6.728752968930471e-12,6.728852411883552e-12,6.092326850270311e-12,6.092335054958612e-12,5.217063138601387e-14,5.078291221651375e-16,2.1565761860006505e-16,4.672682183951077e-17,1.2387777449123238e-16,2.974544628135841e-20,4.44971895682361e-17,2.4536365337678026e-17,3.4408565377085508e-18,1.0446001665235608e-17,5.2603598631348254e-20,3.7044527301896355e-19,1.4682670979180576e-19,2.476694739887587e-19,1.836327797119744e-19,2.456214408529389e-19,1.0186742811955395e-25,2.1237297198273213e-18,9.728215087592618e-17,1.1255708566230877e-23,5.117269666744399e-20,1.482792323549077e-18,4.1967228444261666e-26,6.514663752416266e-20,6.779379881340299e-19,4.5216709976023676e-26,4.2497887720615615e-28,4.307364485277651e-23,1.9236856945756165e-30,2.4300429836226708e-29,1.7523736588646917e-30,1.0911470696888423e-31,1.2825202039202072e-38,2.049574213269867e-35,8.231393274276767e-42,3.9328484797758494e-30,4.953682443080907e-39,2.1672830752948043e-38,1.4143081584520174e-45,6.178392134215271e-45,2.148389271067841e-34,1.6106917055670392e-38,8.23722695854143e-42
2.478184025932019e-13,0.11224537200747725,0.9,0.0,0.0,0.0,0.0,0.09999999993338518,1.7060792212436394e-11,1.698766642849131e-11,1.1788012365009651e-11,1.178803305449019e-11,1.0209483652084832e-11,1.0209979519583235e-11,1.0209685699695773e-11,1.0209687093350663e-11,9.10363222047333e-12,9.103768582883974e-12,8.242580577176225e-12,8.242595629159187e-12,7.211950555814156e-14,9.260919432523606e-16,3.933586879535925e-16,8.522429444789426e-17,1.8077097749525695e-16,7.18972452193696e-20,8.118059669248675e-17,4.6280061100030015e-17,6.277694379886188e-18,1.9021718252846318e-17,1.2698520185870742e-19,5.084385298293627e-19,1.9865053902705671e-19,3.3975299375435584e-19,2.521422226944668e-19,3.377056891296298e-19,1.9038654563209142e-25,2.1237326415458843e-18,1.3236694170170997e-16,2.1764451328990168e-23,6.959714979985985e-20,2.7290559910553923e-18,7.907849174585259e-26,8.944534442776032e-20,1.2662805258376599e-18,8.991576659988432e-26,7.997276053326124e-28,7.858601512931374e-23,2.6212042940044873e-30,5.875084861331253e-29,2.2076417126353696e-30,1.9975916635701567e-31,3.093442375529258e-38,5.089739776215922e-35,2.488685428084158e-41,9.607786713845459e-30,1.50741764353963e-38,6.631800836406089e-38,4.9154981857669236e-45,2.1598768691418618e-44,6.802917781147182e-34,3.939111204174383e-38,3.0400777676857745e-41
3.7711597711173734e-13,0.11224537201137848,0.9,0.0,0.0,0.0,0.0,0.09999999989862934,2.5962159797472187e-11,2.5847755312354485e-11,1.7938317871714594e-11,1.793836729844319e-11,1.5535794537063244e-11,1.5536972040954516e-11,1.553651134641949e-11,1.553651463211283e-11,1.3853390721179288e-11,1.3853602881534222e-11,1.2543084102030549e-11,1.2543120065139862e-11,1.1201195777640368e-13,2.1977501121686775e-15,9.337848735077456e-16,2.0228178829017513e-16,3.1893088546536283e-16,2.719937276734634e-19,1.9282273683716919e-16,1.1382223052109367e-16,1.49115746210344e-17,4.4974025203407516e-17,4.787136780416392e-19,7.844200944030634e-19,3.0231683590753978e-19,5.239172661094457e-19,3.8915825421975193e-19,5.218684583597264e-19,4.6371241184818055e-25,2.123734372984582e-18,2.025365171004442e-16,5.884521154303378e-23,1.0644608355782396e-19,6.541269887744816e-18,1.9420851539913949e-25,1.3804176840641867e-19,3.082250265334563e-18,2.3394352157852834e-25,1.963235291007738e-27,1.8666749705602433e-22,5.015017760738783e-30,2.2241284541322082e-28,3.458050429801835e-30,4.626723927514934e-31,1.16535407332076e-37,1.995337242216e-34,1.6894104961210455e-40,3.6812287895943125e-29,9.295878603029115e-38,4.130363973984877e-37,5.587348196877706e-44,2.4812627727581196e-43,4.2719895941249446e-33,1.5101285301214385e-37,3.147490882722105e-40
4.934837941784192e-13,0.11224537201488954,0.9,0.0,0.0,0.0,0.0,0.09999999986734909,3.397339718912983e-11,3.38214603051781e-11,2.347358828828561e-11,2.3473671587799898e-11,2.0329288061061954e-11,2.0331267455585158e-11,2.0330650526977032e-11,2.033065602063944e-11,1.812817336989238e-11,1.812845533081421e-11,1.6413534100762104e-11,1.641359471308021e-11,1.479131953363917e-13,3.69324578533668e-15,1.5694625737291938e-15,3.399511530252866e-16,4.630390251616036e-16,5.740300061907837e-19,3.242173045440396e-16,1.9403952244675816e-16,2.5073191578551185e-17,7.538226898595528e-17,1.008239831939868e-18,1.032803385079616e-18,3.956388762629485e-19,6.896650420544148e-19,5.124725799347201e-19,6.876146279355619e-19,7.874825267087677e-25,2.1237358904680718e-18,2.6568912867037385e-16,1.0723556420662879e-22,1.3961014477157125e-19,1.1038248100766787e-17,3.3086877439954887e-25,1.8177851529740313e-19,5.233008788551319e-18,4.07705681747488e-25,3.344793351433418e-27,3.138736702507146e-22,8.21747783382194e-30,4.695803763109748e-28,4.941375204673594e-30,7.920544158622527e-31,2.5724342904612313e-37,4.469996515069011e-34,4.8588066094636186e-40,7.804374946563849e-29,2.5651622948129552e-37,1.1440346537382167e-36,1.9866088588476644e-43,8.85614145655429e-43,1.1459276086621077e-32,3.3545232883219685e-37,1.0442501629924843e-39
6.098516112451011e-13,0.11224537201840067,0.9,0.0,0.0,0.0,0.0,0.09999999983606883,4.1984641529832463e-11,4.179476867598036e-11,2.9008853899931977e-11,2.900897954965557e-11,2.5122584631278725e-11,2.5125565141067934e-11,2.5124785588038764e-11,2.5124793814191654e-11,2.240295601657079e-11,2.2403309453019087e-11,2.0283980740266607e-11,2.0284072171870374e-11,1.8381261686038402e-13,5.55969358740202e-15,2.3629712640678405e-15,5.117758685616858e-16,6.281592500320601e-16,1.03951400735296e-18,4.883359097963321e-16,2.948212594796261e-16,3.776576641629233e-17,1.1318469049833575e-16,1.822008763239583e-18,1.2811868664094989e-18,4.889934983546051e-19,8.554129149736961e-19,6.357869804065702e-19,8.533608424226282e-19,1.1935778602040562e-24,2.1237374779539777e-18,3.288417359555183e-16,1.740068650090033e-22,1.7277422799008013e-19,1.6663551163674548e-17,5.025046433953885e-25,2.255152888840908e-19,7.930351428271239e-18,6.281881209666822e-25,5.080289020657385e-27,4.727631721722487e-22,1.281871017366406e-29,8.50716096228895e-28,6.904477319048168e-30,1.2054305129531032e-30,4.651249182178385e-37,8.165702072811127e-34,1.007369607411191e-39,1.4177525406384065e-28,5.350417778351061e-37,2.39398758804796e-36,4.520559226075269e-43,2.021731496114745e-42,2.48633235461954e-32,6.086772281499281e-37,2.5872830999860527e-39
7.26219428311783e-13,0.11224537202191175,0.9,0.0,0.0,0.0,0.0,0.09999999980478858,4.999589243464002e-11,4.9767702843945603e-11,3.454411497282138e-11,3.454429098040213e-11,2.9915695331150476e-11,2.9919864971606494e-11,2.991891676604482e-11,2.991892821191154e-11,2.667773866132723e-11,2.667816515548188e-11,2.4154424206627684e-11,2.415455228580322e-11,2.1971034814388095e-13,7.776072293915749e-15,3.30540943246545e-15,7.158212286342514e-16,8.132025941405524e-16,1.6875125503382356e-18,6.833653501329232e-16,4.150273965227719e-16,5.284910028026845e-17,1.5791538853758614e-16,2.9520393841432126e-18,1.52957054768052e-18,5.823862190135645e-19,1.0211608899070732e-18,7.591014633205287e-19,1.0191071260203273e-18,1.6774381216483044e-24,2.12373913528663e-18,3.9199434123461247e-16,2.6018597243482877e-22,2.0593833199211594e-19,2.3354677292859374e-17,7.071787029549251e-25,2.6925209176552744e-19,1.11440010425131e-17,8.928031269639918e-25,7.150100819716607e-27,6.615809618381354e-22,1.8976290411044291e-29,1.3815540170020112e-27,9.403332061757275e-30,1.7108964743510163e-30,7.789639469319826e-37,1.3780780089177225e-33,2.021910183509676e-39,2.306719887438963e-28,1.0385604454830434e-36,4.658291796524132e-36,1.0586637753890263e-42,4.7442650218745425e-42,4.7226915967436424e-32,1.0222578976295935e-36,5.66367526153293e-39
9.589550624451467e-13,0.11224537202893398,0.9,0.0,0.0,0.0,0.0,0.09999999974222808,6.601840921356275e-11,6.571271916515616e-11,4.561462676805882e-11,4.5614921752136314e-11,3.950149335716521e-11,3.950846952443036e-11,3.950717029040907e-11,3.9507189263223845e-11,3.522730394645708e-11,3.522788016416547e-11,3.189530390306188e-11,3.189551856866481e-11,2.9150197491077274e-13,1.3005477424340163e-14,5.529459090464701e-15,1.1972673707425568e-15,1.2289387790125676e-15,3.480834750656628e-18,1.1439144185619086e-15,6.997340716675183e-16,8.84678531265949e-17,2.630154414565925e-16,6.0700282601834175e-18,2.0263383751777326e-18,7.692797742215392e-19,1.3526570770255458e-18,1.005730622595865e-18,1.3505998636322692e-18,2.822500233362199e-24,2.1237426109200804e-18,5.182995531487946e-16,4.827356257185794e-22,2.7226658738932186e-19,3.916752138188004e-17,1.1918698674601581e-24,3.56725766223747e-19,1.874872985371451e-17,1.5226769396503129e-24,1.2052081698308307e-26,1.1074675274849454e-21,3.5513400368642875e-29,2.851506119483181e-27,1.5860906360094355e-29,2.992277239111947e-30,1.774029061756909e-36,3.1698144361165085e-33,6.208685135142804e-39,4.771527961637746e-28,2.9986092152234727e-36,1.3508217935274175e-35,4.201514651490892e-42,1.8917835105816648e-41,1.2525947335121516e-31,2.3366058545707418e-36,1.9256345534219607e-38
1e-12,0.1122453720359562,0.9,0.0,0.0,0.0,0.0,0.099999999731195,6.884412083643935e-11,6.852461732565954e-11,4.75670053197988e-11,4.7567324356627014e-11,4.119196044618853e-11,4.119950350808986e-11,4.119814006292677e-11,4.119816054288976e-11,3.673509356528571e-11,3.673569679469303e-11,3.326047362354269e-11,3.326070579414517e-11,3.041624035917187e-13,1.4061489730990832e-14,5.978655015162936e-15,1.29449165337872e-15,1.3099615339447836e-15,3.891623216761346e-18,1.2369879423327197e-15,7.573916688164755e-16,9.566621757905663e-17,2.8415866177025585e-16,6.78239495641605e-18,2.113947746572563e-18,8.022611126730402e-19,1.4111193301734641e-18,1.0492258356191758e-18,1.409061497055036e-18,3.0542592659933678e-24,2.123743250984931e-18,5.405745682958927e-16,5.312251879839662e-22,2.8396415560012456e-19,4.236492216602493e-17,1.2900171930630768e-24,3.7215251510744276e-19,2.028785737021732e-17,1.6506824413493274e-24,1.3044761744133567e-26,1.197578901691445e-21,3.9229457414806153e-29,3.1883951485514837e-27,1.727721613896786e-29,3.254169009581377e-30,2.0038325170727894e-36,3.586524937538766e-33,7.308099453821368e-39,5.336917233935108e-28,3.497732572470495e-36,1.5769517113800355e-35,5.1080382851961344e-42,2.302066541623007e-41,1.4602684713056693e-31,2.6405083382600217e-36,2.3394402613709286e-38
1.1916906965785105e-12,0.1122453720359562,0.9,0.0,0.0,0.0,0.0,0.09999999967966758,8.204095025605076e-11,8.165635622984454e-11,5.668512178623381e-11,5.668556534484179e-11,4.908660578984106e-11,4.909708200621388e-11,4.9095409529980386e-11,4.909543776217454e-11,4.377686922448255e-11,4.377760101415139e-11,3.963617187028782e-11,3.963649466599042e-11,3.632873908627195e-13,1.9524393213041962e-14,8.302677752043007e-15,1.7974548752294504e-15,1.71894522313914e-15,6.185370352066444e-18,1.7187184197100202e-15,1.0562336924363815e-15,1.3292383340462227e-16,3.9325678869946803e-16,1.0754407475916928e-17,2.5231069544304304e-18,9.56376231431828e-19,1.6841536476822308e-18,1.2523600943205272e-18,1.682092875124165e-18,4.2550134617271306e-24,2.123746347873952e-18,6.446047749926521e-16,7.94372003803082e-22,3.3859491960184667e-19,5.892008690257576e-17,1.7986838035672018e-24,4.441995516195847e-19,2.8261942346775704e-17,2.3156832873350465e-24,1.8189701244848812e-26,1.663981446013868e-21,5.97588989577795e-29,5.0700354653661135e-27,2.4993304635162736e-29,4.6198359855722535e-30,3.2927119750626604e-36,5.932550925092615e-33,1.387602203651914e-38,8.496323212932302e-28,6.437989951784285e-36,2.911159019875739e-35,1.0740230445135549e-41,4.854682996560491e-41,2.7082914859073765e-31,4.346080897309174e-36,4.963166320682949e-38
