Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256)
2.0193170453607166e-08,0.11224609517445958,0.9,0.0,0.0,0.0,0.0,0.09999456792942164,1.485322309531383e-06,1.0321849628398964e-06,8.952658845583105e-07,9.93781212160318e-07,5.238473531429834e-07,8.60346159658657e-07,7.767836649238639e-07,7.824155301355925e-07,7.417688415442346e-07,7.699663074405935e-07,6.259207032602229e-07,7.093901817367991e-07,4.6473314136131975e-09,3.432633164547901e-08,1.563916002493337e-08,2.7055987905474985e-09,5.638647658710103e-07,2.3995363713043417e-07,4.1928709264674235e-07,2.3867682988919846e-07,3.69505681503078e-08,1.4290904857718145e-10,8.941852000253328e-08,4.6048644767947364e-14,6.06379342246793e-10,2.975571453891429e-14,2.25999685567672e-14,2.974166161771738e-14,1.201827897548404e-15,1.986352456741251e-15,3.468744852665906e-09,3.5860615272579963e-09,5.954110898859431e-15,1.6504863635260533e-08,5.115832268538009e-16,8.016174659163483e-15,8.093073966297398e-09,6.9173250061458915e-16,4.108021772217499e-18,5.247836778743155e-12,4.401389811341799e-19
2.099093872631371e-08,0.11224612775977054,0.9,0.0,0.0,0.0,0.0,0.09999435303339936,1.547744945561185e-06,1.0625047340247025e-06,9.280939382817524e-07,1.033833744869616e-06,5.361215631931213e-07,8.953404782195716e-07,8.049270841107638e-07,8.113673967383919e-07,7.710725733712725e-07,8.016958751128724e-07,6.488618762245875e-07,7.388574797993429e-07,4.7838439169720305e-09,3.534034475016124e-08,1.6008729790946688e-08,2.769424704474977e-09,6.046762563500012e-07,2.566628542115087e-07,4.515034640077814e-07,2.5622191400362266e-07,3.99603869268052e-08,1.4809073017087442e-10,9.643960784239496e-08,4.7983783839549574e-14,6.511024046674861e-10,3.0954889189782844e-14,2.3538689739271975e-14,3.095131979291466e-14,1.2997200012058405e-15,2.1299564530220116e-15,3.867620464777672e-09,4.005135112360219e-09,6.194080483283455e-15,1.7846786847422783e-08,5.531760253671723e-16,8.349158008740595e-15,8.757198726278836e-09,7.484949263399657e-16,4.4100052380711965e-18,6.064079205519765e-12,4.747013772920449e-19
2.1788706999020258e-08,0.11224616060603988,0.9,0.0,0.0,0.0,0.0,0.09999413810692936,1.6104393598551956e-06,1.092177441256447e-06,9.60739738782728e-07,1.0739115771522584e-06,5.479505659390298e-07,9.303991381736111e-07,8.328628339149103e-07,8.40176125240506e-07,8.003762123989343e-07,8.335351383853673e-07,6.716740889905779e-07,7.684252374529095e-07,4.9174430632514666e-09,3.633271748349423e-08,1.636489461658449e-08,2.830935548091212e-09,6.465907729727124e-07,2.737545149860818e-07,4.848027207534944e-07,2.7426944879499436e-07,4.309030042336147e-08,1.5323418443906267e-10,1.0370981034006221e-07,4.9927339096589437e-14,6.970619682252718e-10,3.21548154207052e-14,2.4480606736068252e-14,3.2163196216718466e-14,1.4015177238114919e-15,2.2774409236320904e-15,4.2938462367483235e-09,4.453883287342318e-09,6.434201646940331e-15,1.924173340993221e-08,5.964121197963707e-16,8.683276561726109e-15,9.448394778368582e-09,8.075709094024205e-16,4.720637128201923e-18,6.971282337099251e-12,5.104903579940838e-19
2.2586475271726803e-08,0.11224619370926799,0.9,0.0,0.0,0.0,0.0,0.09999392314926103,1.6734042009985541e-06,1.1212168913365058e-06,9.932044658077663e-07,1.1140118332362452e-06,5.593505074131759e-07,9.655208971725008e-07,8.605901017486048e-07,8.688423360437236e-07,8.296797585254442e-07,8.654850016989042e-07,6.943580662516755e-07,7.980924163783471e-07,5.048191016542661e-09,3.7303911599324206e-08,1.6708140644339797e-08,2.890215281021389e-09,6.895811156854413e-07,2.912147474926876e-07,5.191747455244574e-07,2.9280871125275227e-07,4.634052711252948e-08,1.5833926152575933e-10,1.112272791978e-07,5.187926856657574e-14,7.442274896072091e-10,3.3355407112035284e-14,2.542568643813725e-14,3.337724791725474e-14,1.5072281418286381e-15,2.4287101322213045e-15,4.7480476416854105e-09,4.933087555484279e-09,6.674457160010945e-15,2.0689734312775462e-08,6.412924583363008e-16,9.018518585012592e-15,1.016675372213455e-08,8.689682615884031e-16,5.039732886464e-18,7.975719809331283e-12,5.474968360896337e-19
2.338424354443335e-08,0.11224622706555559,0.9,0.0,0.0,0.0,0.0,0.09999370815966205,1.736638123241238e-06,1.1496365964603884e-06,1.0254892959233254e-06,1.1541317442326933e-06,5.703369480736462e-07,1.0007045237489199e-06,8.881081623276586e-07,8.973666477876311e-07,8.589832116527557e-07,8.975463455570016e-07,7.169145286286646e-07,8.278579757118499e-07,5.176148614495907e-09,3.825437900307134e-08,1.7038936403894857e-08,2.9473448182097035e-09,7.336208276931792e-07,3.0903018285345365e-07,5.546096133451419e-07,3.118292071664151e-07,4.971128122591798e-08,1.634058276563766e-10,1.189901592758037e-07,5.383953045309812e-14,7.925692613338654e-10,3.4556581345325953e-14,2.63738956557535e-14,3.459343229929091e-14,1.6168581936638402e-15,2.5836709585701007e-15,5.230827439448564e-09,5.4435101755477205e-09,6.914830433052694e-15,2.219081682452668e-08,6.878178738036639e-16,9.354872316737745e-15,1.0912366204245445e-08,9.326947131319732e-16,5.367111893734193e-18,9.083834648722414e-12,5.857116899748226e-19
2.4182011817139895e-08,0.11224626067110043,0.9,0.0,0.0,0.0,0.0,0.09999349313741815,1.8001397864849224e-06,1.1774497805149267e-06,1.057595402407876e-06,1.1942686442561279e-06,5.809248840738198e-07,1.035948797261062e-06,9.154163748750653e-07,9.257496773433555e-07,8.88286571687031e-07,9.297200271876962e-07,7.393441926925257e-07,8.577208724379252e-07,5.301375396673239e-09,3.918456195086775e-08,1.7357733418243975e-08,3.0024021394504596e-09,7.786841725997717e-07,3.2718793702960125e-07,5.910975864844741e-07,3.313206662434782e-07,5.3202772791403394e-08,1.6843376462267696e-10,1.269965893556666e-07,5.580808313541655e-14,8.420583866025019e-10,3.5758258287125536e-14,2.7325201131004138e-14,3.581170714231394e-14,1.730414680879491e-15,2.7422328181259224e-15,5.742766327410418e-09,5.9858946866606705e-09,7.155305493754748e-15,2.3745004631418163e-08,7.359890879492009e-16,9.692325970724957e-15,1.1685321916319436e-08,9.987579125321627e-16,5.702597383950111e-18,1.0302235791440914e-11,6.251257673799897e-19
2.497978008984644e-08,0.11224629452219462,0.9,0.0,0.0,0.0,0.0,0.09999327808183243,1.863907856269694e-06,1.204669385222994e-06,1.0895239551481927e-06,1.2344199666855063e-06,5.911287677199974e-07,1.0712525078367957e-06,9.42514180396798e-07,9.539920398074974e-07,9.17589838539104e-07,9.620068811845517e-07,7.616477709871972e-07,8.876800617694533e-07,5.423929632214525e-09,4.009489326259647e-08,1.7664966827830375e-08,3.0554623967295206e-09,8.247461123045078e-07,3.4567559323747983e-07,6.286291094774907e-07,3.5127303733150667e-07,5.681520767015118e-08,1.7342296928100539e-10,1.3524470287932142e-07,5.77848851680464e-14,8.926667539541324e-10,3.696036107698483e-14,2.8279569549897294e-14,3.7032030598594996e-14,1.847904269400231e-15,2.904307584199153e-15,6.284423571489119e-09,6.560966417082253e-09,7.395866964536401e-15,2.5352317971353484e-08,7.858067156133246e-16,1.0030867740777979e-14,1.248570959312705e-08,1.0671654264006371e-15,6.0460163619554596e-18,1.1637694695773858e-11,6.657298890375321e-19
2.657531663525953e-08,0.11224636294665388,0.9,0.0,0.0,0.0,0.0,0.0999928478679323,1.9922379057337668e-06,1.2573782483289934e-06,1.1528530614007752e-06,1.3147560874376e-06,6.104395836751957e-07,1.1420334542002683e-06,9.96076727620489e-07,1.0100572149401196e-06,9.761960923660394e-07,1.02692333513593e-06,8.058795004448848e-07,9.478831324041816e-07,5.661247348383427e-09,4.18576862851249e-08,1.8246405070474637e-08,3.1558787906961877e-09,9.197689894183246e-07,3.8359318136830047e-07,7.067854660860111e-07,3.9252137892548556e-07,6.440371019883355e-08,1.8328484153371718e-10,1.524584915360754e-07,6.176307237602504e-14,9.971325529241834e-10,3.936555099025059e-14,3.019736175111731e-14,3.94786578121826e-14,2.094708743044332e-15,3.2386551757924255e-15,7.459026641347668e-09,7.811984700774292e-09,7.877190472874178e-15,2.8726385718703306e-08,8.903831598221171e-16,1.0711168328628578e-14,1.416913098821975e-08,1.2110432539126296e-15,6.75598117869916e-18,1.4687664766353888e-11,7.504714339202854e-19
2.801129952613131e-08,0.1122464253330801,0.9,0.0,0.0,0.0,0.0,0.09999246055474255,2.1086327882848736e-06,1.30291044798696e-06,1.2092536866484759e-06,1.3870840802546095e-06,6.266403909091098e-07,1.205927661754346e-06,1.0435594024168564e-06,1.060040925218937e-06,1.0289414013441585e-06,1.0857431239243697e-06,8.452639102132294e-07,1.0023847118303736e-06,5.866252673836158e-09,4.338046330720299e-08,1.8734202669341117e-08,3.240123155270125e-09,1.0084671478602385e-06,4.187316916225274e-07,7.806028316977409e-07,4.3112469592157925e-07,7.164896979220097e-08,1.9202731876741585e-10,1.6875864883422113e-07,6.537124143339983e-14,1.09471280792603e-09,4.153096438924365e-14,3.193351505058231e-14,4.168721630861927e-14,2.3303481135301577e-15,3.5507457797477873e-15,8.622999170738827e-09,9.056612187316411e-09,8.310534315624758e-15,3.1944872900981936e-08,9.901368113652726e-16,1.1327041508745501e-14,1.5778898115429785e-08,1.348625082081778e-15,7.420420956083499e-18,1.7904119564751308e-11,8.3071625930761565e-19
2.944728241700309e-08,0.11224648846143678,0.9,0.0,0.0,0.0,0.0,0.09999207312343575,2.2258703307797183e-06,1.3467084466966587e-06,1.2650970667057285e-06,1.4594230552377912e-06,6.417987837837715e-07,1.2699961157157563e-06,1.090355129607199e-06,1.1095783583946472e-06,1.0816864072857215e-06,1.1449415998618214e-06,8.842507018940515e-07,1.0571819873548297e-06,6.06344988915595e-09,4.484524180745378e-08,1.9190613754060138e-08,3.3189469946612674e-09,1.100041091246725e-06,4.5476560761153866e-07,8.576605287227254e-07,4.7107458442590304e-07,7.928910070451745e-08,2.0064333742923482e-10,1.8581266086792624e-07,6.900550179072636e-14,1.1955156455647532e-09,4.3696687084530904e-14,3.3679072821610054e-14,4.390177832695559e-14,2.578828327496648e-15,3.872952299481106e-15,9.891040098899106e-09,1.0417644789619226e-08,8.743943956891215e-15,3.533565710344078e-08,1.0952299263960989e-15,1.1946256084366266e-14,1.747888095929308e-08,1.4939164123230331e-15,8.10803884338238e-18,2.1612240034303947e-11,9.146732009254904e-19
3.088326530787487e-08,0.11224655231316552,0.9,0.0,0.0,0.0,0.0,0.0999916855705193,2.343942952720979e-06,1.3888382821967172e-06,1.3203898894726348e-06,1.5317611874973854e-06,6.559818222203922e-07,1.3342321420363078e-06,1.1364632721580845e-06,1.15867303681271e-06,1.1344311098970119e-06,1.2045228893324621e-06,9.228438883860131e-07,1.1122688473737907e-06,6.2531363243249675e-09,4.6254230356107334e-08,1.9617657484155143e-08,3.3926990220242365e-09,1.1943673882857313e-06,4.916373143266939e-07,9.379088183561478e-07,5.123197563489453e-07,8.732515766511696e-08,2.0913277915564888e-10,2.0360953775528413e-07,7.266561801839495e-14,1.2994025213073103e-09,4.586236497858742e-14,3.543384020362725e-14,4.612211303080786e-14,2.8401835128480384e-15,4.204840295637173e-15,1.126571262994512e-08,1.1898715751355154e-08,9.177348549364936e-15,3.889874763390085e-08,1.2056627200320185e-15,1.2568742993771676e-14,1.9269562305757512e-08,1.6469584023447979e-15,8.817952074413687e-18,2.5856979005510076e-11,1.0022881903539612e-18
3.231924819874665e-08,0.11224661687047932,0.9,0.0,0.0,0.0,0.0,0.09999129789264968,2.46284313169327e-06,1.4293634774335318e-06,1.3751388002934437e-06,1.6040874394452415e-06,6.692522513476802e-07,1.3986291751533683e-06,1.1818838574726853e-06,1.2073284637682833e-06,1.1871755089666274e-06,1.2644909257561143e-06,9.610474420855835e-07,1.167639187876773e-06,6.435597986661206e-09,4.7609553410989016e-08,2.0017223074482606e-08,3.4617055130033816e-09,1.2913284102977058e-06,5.292929038594016e-07,1.021299528260128e-06,5.548108766993208e-07,9.575815454871278e-08,2.1749564797647327e-10,2.2213828466290368e-07,7.635135649188633e-14,1.4062414136470412e-09,4.8027667553509696e-14,3.719762258170364e-14,4.834799333866473e-14,3.114446467643546e-15,4.545995752852221e-15,1.2749399150324512e-08,1.3503302691152785e-08,9.610681962754265e-15,4.263412672697374e-08,1.3214345680604121e-15,1.3194433261046872e-14,2.115141486348972e-08,1.8077913475373146e-15,9.549311494097931e-18,3.068475440368205e-11,1.0935071292771033e-18
3.375523108961843e-08,0.11224668211635153,0.9,0.0,0.0,0.0,0.0,0.09999091008662556,2.582563403090172e-06,1.4683451364069195e-06,1.4293504006051558e-06,1.6763915100032817e-06,6.816687795123908e-07,1.4631807568853437e-06,1.2266175367553653e-06,1.2555481234210839e-06,1.239919604372366e-06,1.324849458724858e-06,9.988652952959676e-07,1.2232869177112219e-06,6.611109992356488e-09,4.8913254520467995e-08,2.0391078174195114e-08,3.526271750767322e-09,1.390812021330246e-06,5.676819365406567e-07,1.1077859815316384e-06,5.985004891477249e-07,1.0458906504164388e-07,2.2573206283033372e-10,2.413879121236018e-07,8.006248538323644e-14,1.5159064760503644e-09,5.019228634972494e-14,3.897022575425154e-14,5.0579195885596214e-14,3.4016486818032984e-15,4.896023988999737e-15,1.434431031403515e-08,1.523473490239469e-08,1.0043882479473466e-14,4.654175136264545e-08,1.4425440633280926e-15,1.3823258055572498e-14,2.3124901280577432e-08,1.976454682422238e-15,1.030130027803618e-17,3.614339868170903e-11,1.1882759406798798e-18
3.5191213980490213e-08,0.11224674803445608,0.9,0.0,0.0,0.0,0.0,0.09999052214938126,2.70309635983757e-06,1.505842036285814e-06,1.4830312466903677e-06,1.748663787121249e-06,6.932863381167336e-07,1.5278805353207644e-06,1.2706655463153317e-06,1.3033354807158443e-06,1.2926633960877263e-06,1.385602062635978e-06,1.0363013406318397e-06,1.2792059635093384e-06,6.7799369812206715e-09,5.016729943230648e-08,2.0740876759153114e-08,3.5866833800237604e-09,1.492711286434863e-06,6.067572176405664e-07,1.1973229295724516e-06,6.433429444648367e-07,1.1381882330118005e-07,2.338422504372963e-10,2.6134744571087186e-07,8.379877465238586e-14,1.6282777091569446e-09,5.235593354384371e-14,4.075145608995748e-14,5.2815500984740955e-14,3.701820358587126e-15,5.254548628380683e-15,1.6052493643721735e-08,1.7096200259586684e-08,1.04768925101589e-14,5.062155496597444e-08,1.5689890684433426e-15,1.4455148747698546e-14,2.5190474169749375e-08,2.1529869828299064e-15,1.107313270142237e-17,4.2282110541815636e-11,1.2865406168420008e-18
3.6627196871361994e-08,0.11224681460914324,0.9,0.0,0.0,0.0,0.0,0.09999013407798042,2.824434652113557e-06,1.541910716087482e-06,1.5361878485265313e-06,1.82089530332891e-06,7.04156324973317e-07,1.5927222637021022e-06,1.314029670686984e-06,1.3506939813081151e-06,1.3454068841880297e-06,1.4467521448606616e-06,1.0733594314200221e-06,1.335390274299987e-06,6.942333515952907e-09,5.137357903950463e-08,2.1068166399034707e-08,3.643207670767169e-09,1.5969241966650272e-06,6.46474588340177e-07,1.2898664885562295e-06,6.892943316641253e-07,1.2344832460800908e-07,2.4182653850606753e-10,2.820059351134618e-07,8.755999603844846e-14,1.7432406505519936e-09,5.4518340617401735e-14,4.25411206746844e-14,5.505669258863502e-14,4.014990435851414e-15,5.6212106337561434e-15,1.7875841684465735e-08,1.9090751761562428e-08,1.0909658327365718e-14,5.4873448997789534e-08,1.7007667650987853e-15,1.5090036960859125e-14,2.7348576141404858e-08,2.3374259687442633e-15,1.1864052954493876e-17,4.9151408767380067e-11,1.3882472643722092e-18
3.8063179762233775e-08,0.11224688182539957,0.9,0.0,0.0,0.0,0.0,0.0999897458696102,2.9465709870650633e-06,1.5766055619087048e-06,1.588826668729079e-06,1.89307769421933e-06,7.143268315864595e-07,1.6576997993050761e-06,1.3567122075389336e-06,1.3976270514954107e-06,1.3981500688561722e-06,1.5083029534621577e-06,1.1100433820960544e-06,1.3918338258119517e-06,7.098544465888697e-09,5.2533912215727676e-08,2.137439507193969e-08,3.696094698372253e-09,1.7033534102765447e-06,6.867927304870301e-07,1.385374079387268e-06,7.363124118189109e-07,1.3347842601172858e-07,2.4968534927066535e-10,3.033524626217868e-07,9.134592305086176e-14,1.860686083334707e-09,5.667925711337111e-14,4.4339027448535565e-14,5.730255825037053e-14,4.341186607077384e-15,5.995667395406553e-15,1.9816099722538436e-08,2.1221313721792852e-08,1.134212981682578e-14,5.92973244401116e-08,1.8378737001302182e-15,1.5727854620199728e-14,2.9599639844180168e-08,2.5298085077914528e-15,1.267333400396036e-17,5.680308810803213e-11,1.4933421463278386e-18
3.9499162653105555e-08,0.11224694966881829,0.9,0.0,0.0,0.0,0.0,0.09998935752157559,3.0694981285214436e-06,1.6099788888625793e-06,1.6409541215812075e-06,1.965203159608697e-06,7.238428556752767e-07,1.7228071023145778e-06,1.3987159342609423e-06,1.4441380981534809e-06,1.450892950388013e-06,1.5702575844997464e-06,1.1463569685967564e-06,1.448530624489479e-06,7.248805375914545e-09,5.3650048588180125e-08,2.1660917644727934e-08,3.745578451916033e-09,1.8119060087919876e-06,7.276729839343273e-07,1.4838043708701096e-06,7.843565544023666e-07,1.4390994696941225e-07,2.5741919333616074e-10,3.253761510657693e-07,9.515633096043551e-14,1.9805097621813886e-09,5.883844947286467e-14,4.614498533374557e-14,5.955288908462998e-14,4.680435342172562e-15,6.37759187253254e-15,2.1874873102978522e-08,2.3490687633667493e-08,1.1774260244741612e-14,6.389305318545679e-08,1.980305828593669e-15,1.636853399795358e-14,3.194408801238888e-08,2.730170619315448e-15,1.350027649772202e-17,6.529017706393987e-11,1.6017717215944525e-18
4.0935145543977336e-08,0.11224701812556717,0.9,0.0,0.0,0.0,0.0,0.0999889690312942,3.19320889670524e-06,1.6420810199395145e-06,1.6925765721451739e-06,2.0372644271871813e-06,7.327465001713118e-07,1.788038234698148e-06,1.4400440761518688e-06,1.4902305086775743e-06,1.5036355291974103e-06,1.6326189889446663e-06,1.1823039287488268e-06,1.5054747112349495e-06,7.393342821533334e-09,5.472367116560714e-08,2.1929001834708136e-08,3.7918778683069554e-09,1.9224932669699795e-06,7.690791755966014e-07,1.5851172258876414e-06,8.333876760477625e-07,1.5474366997723172e-07,2.6502866381925165e-10,3.480661712321338e-07,9.899099679034679e-14,2.102612154415818e-09,6.099569994645915e-14,4.795880435388396e-14,6.180747972866834e-14,5.0327619080465065e-15,6.7666717835830256e-15,2.4053634170243177e-08,2.590155773074976e-08,1.2206006040005257e-14,6.866048933668549e-08,2.1280585540694305e-15,1.7012007755733903e-14,3.4382333519841855e-08,2.9385474789992925e-15,1.434420771125199e-17,7.466689745464289e-11,1.7134826817017202e-18
4.2371128434849116e-08,0.11224708718236096,0.9,0.0,0.0,0.0,0.0,0.09998858039629112,3.317696167940322e-06,1.6729603618981747e-06,1.743700335450266e-06,2.1092547184907558e-06,7.41077159542751e-07,1.8533873590778462e-06,1.4807002761340976e-06,1.535907650928553e-06,1.5563778058209148e-06,1.6953899792322245e-06,1.2178879626535352e-06,1.5626601648929385e-06,7.532374750557558e-09,5.575639884944957e-08,2.2179833759265505e-08,3.83519779829803e-09,2.0350304357873412e-06,8.109774594211792e-07,1.689273650400566e-06,8.833681816285067e-07,1.6598034119513985e-07,2.725144307700114e-10,3.714117487881058e-07,1.0284969930703551e-13,2.226898195387899e-09,6.31508055750017e-14,4.9780295744816044e-14,6.406612830322347e-14,5.398190388960054e-15,7.162608842376942e-15,2.635372885448416e-08,2.845649626057432e-08,1.2637326590322763e-14,7.359947042351727e-08,2.281126766382875e-15,1.76582089839041e-14,3.691477943958178e-08,3.1549734239913157e-15,1.520448053389556e-17,8.49886256660199e-11,1.828421985198508e-18
