Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108)
3.0497934680023916e-06,0.11256774424366298,0.9,0.0,0.0,0.0,0.0,0.09898812264639455,0.00037092126880457465,2.4429441464333533e-06,1.7167427331612367e-05,3.2439180441127005e-05,8.555425175912492e-07,3.8119106163049094e-05,3.450332695611158e-06,6.255304583207688e-06,0.00011429352470826765,0.0005559575407475877,4.672900857233428e-06,4.4467986394493056e-05,1.0999174923313241e-08,8.150850338899804e-08,2.5627367142281024e-08,4.45448457900718e-09,8.159587193542071e-05,0.000102931321088093,0.0013254616026519732,0.0001542751032020369,0.0003685939093581317,6.3940851621605e-10,0.0001148447947089174,1.1351207480893773e-11,8.933453121354715e-08,9.58768234357969e-13,1.398409309436809e-12,1.3007651940344748e-12,1.18340584411398e-11,2.835770704977792e-13,1.0315088082256004e-05,0.00019739451775559655,1.9436830687760023e-13,0.00014102690373122973,4.3148996561784345e-12,5.025066737178771e-13,0.00011476465206658325,9.682732381049951e-12,2.6552922394822795e-15,5.382067639848046e-05,5.652348612087462e-16,2.7628747165272087e-05,3.02180441637903e-16,2.6459893664772803e-16,1.0058017299917986e-16,5.5320364458991954e-15,5.761212770593742e-15
3.1092864144709974e-06,0.11257450314711612,0.9,0.0,0.0,0.0,0.0,0.09896800224356879,0.00037738467195094544,2.4426135347675896e-06,1.7089966158158915e-05,3.245234681212083e-05,8.553909223757705e-07,3.801319712090839e-05,3.4497419671197917e-06,6.254266584368753e-06,0.00011650484863852615,0.0005686586393483483,4.672140346600308e-06,4.455437949297542e-05,1.0997686433385171e-08,8.149747279264996e-08,2.562282619994618e-08,4.453964304927901e-09,8.092226214106165e-05,0.00010494256499130132,0.0013553646199896473,0.0001573025348143624,0.00037703635498038794,6.393479407674686e-10,0.00011712771449132435,1.1545964619325817e-11,8.857374555532214e-08,9.58904843384501e-13,1.4007572612934337e-12,1.29680966066902e-12,1.2101924068419945e-11,2.811669680380045e-13,1.0234681322319347e-05,0.00020174583175294457,1.9444782602018577e-13,0.00014454359048450508,4.4213328243807185e-12,5.034836200084476e-13,0.00011776151238554008,9.932962581031494e-12,2.7073974590844502e-15,5.5851552961164295e-05,5.764691296948513e-16,2.886743572558071e-05,3.0808454492593887e-16,2.7534332671558975e-16,1.0543703557037473e-16,5.7385391993234765e-15,6.008454650435165e-15
3.168779360939603e-06,0.11258124307226373,0.9,0.0,0.0,0.0,0.0,0.0989479217372911,0.0003838289409428558,2.442278682529012e-06,1.7010924735912486e-05,3.2463659970425204e-05,8.552390175314777e-07,3.790179038344512e-05,3.4491492629528103e-06,6.253232950593206e-06,0.00011871369883385096,0.0005813295138266548,4.671381382039905e-06,4.463448003834446e-05,1.09961788486004e-08,8.14863006957132e-08,2.5618275980746743e-08,4.453434102697851e-09,8.024708124678585e-05,0.00010695339461000977,0.0013851698941619592,0.00016032928582177802,0.0003854303699793247,6.392855095388417e-10,0.00011941021050190327,1.17400394371111e-11,8.781167181576722e-08,9.589870815644937e-13,1.4029068478061398e-12,1.2926693075386317e-12,1.236810033614232e-11,2.7875279102370923e-13,1.0153467753111029e-05,0.00020606129621448938,1.9451625628353835e-13,0.00014806294175200016,4.527793547851637e-12,5.043894761407803e-13,0.0001207616885007891,1.0183345390762988e-11,2.7594909639747108e-15,5.790237217716127e-05,5.877013117862473e-16,3.0124203732733732e-05,3.1398743181340467e-16,2.8626796183280993e-16,1.1040416349879264e-16,5.948479232343419e-15,6.2600330740812795e-15
3.228272307408209e-06,0.1125879638725193,0.9,0.0,0.0,0.0,0.0,0.09892788113852152,0.00039025474855457345,2.4419398798367337e-06,1.6930615695857025e-05,3.2473295077166354e-05,8.550868394454361e-07,3.7785604025926056e-05,3.4485547624407857e-06,6.252203680713744e-06,0.00012092009475856283,0.0005939695560792096,4.6706239833911735e-06,4.470870394650288e-05,1.0994653475311361e-08,8.147499677846638e-08,2.5613717574737837e-08,4.4528946334125295e-09,7.957192398990657e-05,0.00010896381100352167,0.0014148754913212694,0.0001633553592840084,0.0003937751895646026,6.39221338920846e-10,0.00012169228242344729,1.1933453338710693e-11,8.705005569426857e-08,9.590201669974904e-13,1.4048713004637937e-12,1.28836876092316e-12,1.2632564437269955e-11,2.7634007430682714e-13,1.0071695760433109e-05,0.0002103408642875927,1.9457464702522275e-13,0.0001515845191012549,4.634268558531141e-12,5.052289418929236e-13,0.00012376471156604394,1.043384153410639e-11,2.8115728076219645e-15,5.997251755457062e-05,5.989314070569537e-16,3.139844841390369e-05,3.198891056912449e-16,2.9737134207839723e-16,1.1548080864444344e-16,6.1618487237037705e-15,6.5158885765621415e-15
3.2877652538768148e-06,0.11259466545104684,0.9,0.0,0.0,0.0,0.0,0.09890788037869502,0.0003966627238673958,2.4415974061359206e-06,1.6849325348378556e-05,3.248141084336808e-05,8.5493442269448e-07,3.766530489042857e-05,3.4479586375996663e-06,6.25117876788424e-06,0.00012312405907635886,0.0006065782816610112,4.669868165693636e-06,4.477743971198884e-05,1.0993111571808115e-08,8.146357036509682e-08,2.5609152017753423e-08,4.452346533062463e-09,7.889822073537513e-05,0.00011097381521511053,0.0014444798692125676,0.00016638075815068634,0.00040207020168066114,6.391555412791099e-10,0.00012397393000517288,1.2126226355580986e-11,8.62904611244755e-08,9.590088249474275e-13,1.4066629730287865e-12,1.2839308731260854e-12,1.2895298468823828e-11,2.7393377636184684e-13,9.989590740738455e-06,0.00021458456974856,1.946239490448428e-13,0.00015510791155606902,4.740745436789435e-12,5.06006407179026e-13,0.00012677014095494605,1.0684414144207554e-11,2.8636430415168166e-15,6.206141556923587e-05,6.101594152900621e-16,3.2689592047788336e-05,3.2578956987414286e-16,3.0865202281540515e-16,1.2066622826444182e-16,6.378639939083149e-15,6.775963362796999e-15
3.3472582003454206e-06,0.11260134775602168,0.9,0.0,0.0,0.0,0.0,0.09888791931818514,0.0004030534542476237,2.4412515295812324e-06,1.6767315079813393e-05,3.24881510734644e-05,8.547818000197172e-07,3.754151065279598e-05,3.4473610528073435e-06,6.250158200172202e-06,0.0001253256171759579,0.0006191553179612826,4.669113939626085e-06,4.484105021566042e-05,1.0991554345541585e-08,8.145203040312697e-08,2.5604580290643194e-08,4.451790411036696e-09,7.822724852904798e-05,0.00011298340827113969,0.001473981844306905,0.00016940548526355202,0.00041031493422116343,6.390882246435714e-10,0.00012625515305924063,1.2318377208091829e-11,8.553428261842412e-08,9.589573344156415e-13,1.4082933997902673e-12,1.2793767952620408e-12,1.3156289013960639e-11,2.715383184167318e-13,9.907356480161327e-06,0.0002187925185575298,1.9466502383205442e-13,0.00015863273392483694,4.847212558867931e-12,5.067259724766608e-13,0.00012977756244311652,1.0935028606034996e-11,2.9157017152150195e-15,6.416853368543233e-05,6.213853364686059e-16,3.399708190626995e-05,3.31688827599887e-16,3.2010861445211425e-16,1.2595968699795042e-16,6.598845205485007e-15,7.040201370280146e-15
3.4067511468140264e-06,0.11260801077620226,0.9,0.0,0.0,0.0,0.0,0.09886799775418108,0.00040942748736041415,2.4409025065785394e-06,1.6684822737979044e-05,3.249364606386788e-05,8.546290023169656e-07,3.741479193962981e-05,3.4467621645738413e-06,6.249141961098169e-06,0.00012752479673803208,0.0006317003932299913,4.6683613119099124e-06,4.489987441300434e-05,1.098998295106106e-08,8.14403854480759e-08,2.56000033189774e-08,4.4512268501210215e-09,7.75601418017444e-05,0.00011499259118036638,0.0015033805606857354,0.00017242954335904633,0.00041850904294506576,6.390194926713678e-10,0.00012853595145723796,1.250992336892524e-11,8.478275717857247e-08,9.588695707740983e-13,1.4097733501393705e-12,1.2747260511885706e-12,1.3415526750745437e-11,2.691576222155539e-13,9.825176504599773e-06,0.00022296488099085376,1.946986519462746e-13,0.00016215862521703467,4.9536590468298525e-12,5.073914679052478e-13,0.00013278658650824957,1.118565240955058e-11,2.967748876387588e-15,6.629337834285155e-05,6.326091707659236e-16,3.5320390028090276e-05,3.3758688202926594e-16,3.317397802782679e-16,1.3136045967546572e-16,6.822456907624085e-15,7.308548204477378e-15
3.466244093282632e-06,0.11261465453680151,0.9,0.0,0.0,0.0,0.0,0.09884811542799833,0.00041578533319921535,2.4405505814700277e-06,1.6602063999493233e-05,3.2498013870229766e-05,8.544760586421433e-07,3.728567447848354e-05,3.4461621213962647e-06,6.248130030143135e-06,0.00012972162734165932,0.0006442133264131034,4.667610285690946e-06,4.495422891097815e-05,1.0988398488595716e-08,8.142864365297821e-08,2.5595421973213242e-08,4.450656405202102e-09,7.689790269167439e-05,0.00011700136493341335,0.0015326754606588009,0.00017545293507122782,0.0004266523000814541,6.389494443620076e-10,0.00013081632512665267,1.2700881128454556e-11,8.403697584107683e-08,9.587490428894167e-13,1.4111128788475612e-12,1.2699966141324511e-12,1.3673006081633566e-11,2.6679514667375314e-13,9.743215395586626e-06,0.0002271018843315105,1.9472554060913957e-13,0.00016568524714287108,5.06007472259955e-12,5.080064710444512e-13,0.00013579684674057093,1.1436255014296028e-11,3.0197845708762465e-15,6.843549292988687e-05,6.438309185357522e-16,3.6659012848318854e-05,3.4348373624637295e-16,3.4354422898338335e-16,1.3686783000452914e-16,7.049467430922821e-15,7.580951137228729e-15
3.525737039751238e-06,0.11262127909564627,0.9,0.0,0.0,0.0,0.0,0.09882827203184522,0.0004221274661129918,2.440195986348217e-06,1.6519233712519514e-05,3.250136145578477e-05,8.543229962293903e-07,3.7154641265638826e-05,3.445561063689943e-06,6.247122383227007e-06,0.00013191614010835094,0.0006566940177549895,4.666860860901575e-06,4.500440944078535e-05,1.0986802003216319e-08,8.141681276219108e-08,2.5590837069241034e-08,4.450079602442781e-09,7.624141095953314e-05,0.00011900973050238859,0.0015618662570899213,0.00017847566293494735,0.00043474458360789843,6.388781738742434e-10,0.0001330962740473634,1.2891265657892438e-11,8.329789472192447e-08,9.585989276903354e-13,1.4123213734611599e-12,1.2652049826132673e-12,1.3928724783128654e-11,2.644539228874569e-13,9.661620067430225e-06,0.00023120380609660706,1.9474633058479415e-13,0.00016921228269171863,5.166450063484175e-12,5.085743235768702e-13,0.00013880799835647178,1.1686807720792767e-11,3.07180884275307e-15,7.059445576076522e-05,6.550505803021309e-16,3.801247070567808e-05,3.4937939325922077e-16,3.5552071503578113e-16,1.424810915949488e-16,7.279869142662592e-15,7.85735916636842e-15
3.5852299862198437e-06,0.11262788453961212,0.9,0.0,0.0,0.0,0.0,0.09880846721506777,0.00042845432681582076,2.43983894098493e-06,1.6436507209371508e-05,3.250378573197316e-05,8.541698405198397e-07,3.702213473721423e-05,3.4449591237875654e-06,6.2461189931506516e-06,0.00013410836738157435,0.0006691424401269406,4.666113034597972e-06,4.50506922334815e-05,1.0985194484516806e-08,8.140490010896229e-08,2.5586249369234657e-08,4.449496940495906e-09,7.559143347657574e-05,0.00012101768884063542,0.0015909529073974578,0.0001814977293892225,0.00044278586718488397,6.388057707198369e-10,0.0001353757982481685,1.3081091071946775e-11,8.256634552473873e-08,9.584221024010956e-13,1.4134075989494798e-12,1.2603662553947771e-12,1.4182683681733855e-11,2.621365874235547e-13,9.580521001830597e-06,0.00023527096777981992,1.947616024150532e-13,0.00017273943478549492,5.272776159344025e-12,5.090981468328929e-13,0.00014181971680861263,1.1937283550281755e-11,3.123821734383444e-15,7.276987807173412e-05,6.662681567490943e-16,3.938030724805171e-05,3.552738560007292e-16,3.6766803815882337e-16,1.4819955108905118e-16,7.513654412580256e-15,8.137722909262985e-15
3.6447229326884495e-06,0.11263447098132158,0.9,0.0,0.0,0.0,0.0,0.09878870058989764,0.0004347663243656485,2.4394796528616307e-06,1.6354041584142433e-05,3.250537450144083e-05,8.540166152006311e-07,3.688855893072671e-05,3.4443564259984026e-06,6.245119829998202e-06,0.00013629834243960592,0.0006815586310414505,4.6653668012699405e-06,4.509333530483702e-05,1.0983576866750435e-08,8.139291261647069e-08,2.5581659582825273e-08,4.4489088899679574e-09,7.494863327145497e-05,0.0001230252408826,0.001619935589189628,0.00018451913678075956,0.00045077621072703164,6.387323196177045e-10,0.00013765489780337493,1.3270370492873946e-11,8.184304563771114e-08,9.582211716996023e-13,1.4143797384607421e-12,1.255494208321056e-12,1.4434886348877802e-11,2.5984541440679376e-13,9.500033436872681e-06,0.00023930372908573626,1.9477188206895956e-13,0.00017626642500360635,5.379044674027686e-12,5.095808563095586e-13,0.00014483169648624403,1.2187657135026432e-11,3.175823286491283e-15,7.496140204931883e-05,6.774836487103986e-16,4.076208875475535e-05,3.6116712732997147e-16,3.799850344368964e-16,1.5402252578039754e-16,7.750815558657635e-15,8.421994559872486e-15
3.7042158791570553e-06,0.112641038556093,0.9,0.0,0.0,0.0,0.0,0.09876897173672666,0.00044106383810100174,2.4391183172885654e-06,1.6271976931226993e-05,3.2506207312560975e-05,8.538633422521629e-07,3.675428162549223e-05,3.4437530867199223e-06,6.24412486150398e-06,0.00013848609923950705,0.00069394268531275,4.664622153126195e-06,4.513257965545226e-05,1.0981950029364885e-08,8.138085680183453e-08,2.5577068368524017e-08,4.448315892831531e-09,7.431357812690756e-05,0.00012503238754380062,0.0016488146774892678,0.00018753988736757565,0.0004587157515903915,6.386579003587902e-10,0.00013993357282946373,1.345911611060756e-11,8.112860769924297e-08,9.57998493213445e-13,1.415245431816296e-12,1.2506013691376255e-12,1.4685338812397234e-11,2.575823458332248e-13,9.420258507949982e-06,0.00024330248263244934,1.9477764606252972e-13,0.00017979299237638887,5.485247807927655e-12,5.100251752320344e-13,0.0001478436494999049,1.2437904613340233e-11,3.2278135382256767e-15,7.716869890166024e-05,6.886970571593496e-16,4.2157403392430634e-05,3.670592100335634e-16,3.924705771612386e-16,1.599493435669081e-16,7.991344828091711e-15,8.710127965052361e-15
3.763708825625661e-06,0.11264758741912802,0.9,0.0,0.0,0.0,0.0,0.09874928020893356,0.00044734721952627396,2.4387551176009656e-06,1.6190437541287326e-05,3.250635623378019e-05,8.537100420013827e-07,3.6619636451443275e-05,3.4431492145945296e-06,6.243134053390213e-06,0.00014067167219002004,0.0007062947483250149,4.66387908035905e-06,4.516865039172828e-05,1.098031479788753e-08,8.136873878257757e-08,2.557247633530371e-08,4.447718364652472e-09,7.368674872180561e-05,0.00012703912972088406,0.001677590723498026,0.00019055998332268058,0.00046660469635396724,6.385825881971661e-10,0.00014221182348184646,1.3647339240758987e-11,8.042354856482357e-08,9.57756202243607e-13,1.416011812167147e-12,1.2456990893641217e-12,1.49340492936399e-11,2.553490199442721e-13,9.341284338771914e-06,0.0002472676490984302,1.9477932609866167e-13,0.00018331889224420684,5.5913782612177616e-12,5.104336472211305e-13,0.00015085530454503164,1.2688003530701122e-11,3.2797925272284768e-15,7.939146698213429e-05,6.999083831986254e-16,4.356586041976464e-05,3.7295010682730617e-16,4.0512357875299837e-16,1.659793468987068e-16,8.235234444189977e-15,9.002078487324364e-15
3.823201772094267e-06,0.11265411774292403,0.9,0.0,0.0,0.0,0.0,0.09872962553728687,0.00045361679413789087,2.4383902254208697e-06,1.610953305187333e-05,3.250588655532432e-05,8.535567331813813e-07,3.6484924957113646e-05,3.44254491070491e-06,6.242147369678314e-06,0.00014285509595120664,0.0007186150098707388,4.663137571390257e-06,4.520175777292936e-05,1.0978671945104192e-08,8.135656428539131e-08,2.556788404438816e-08,4.447116694668184e-09,7.306854631785497e-05,0.00012904546829175988,0.001706264434846107,0.0001935794267377817,0.0004744433131727467,6.385064538159358e-10,0.00014448964995172607,1.3835050384294142e-11,7.972829787145e-08,9.574962314712627e-13,1.4166855389839818e-12,1.2407976177732049e-12,1.5181027961839055e-11,2.5314679847872863e-13,9.26318708115846e-06,0.00025119967278957396,1.9477731327090016e-13,0.00018684389517954468,5.69742920174872e-12,5.108086481248826e-13,0.00015386640583936754,1.2937932751206175e-11,3.3317602897019773e-15,8.162942997279069e-05,7.111176280503439e-16,4.4987089354627126e-05,3.788398203579902e-16,4.179429801303065e-16,1.7211188953472777e-16,8.482476553418053e-15,9.29780291639163e-15
3.8826947185628735e-06,0.11266062971490073,0.9,0.0,0.0,0.0,0.0,0.09871000723394939,0.0004598728631851909,2.438023800974153e-06,1.602935955052141e-05,3.2504857425090745e-05,8.534034329957161e-07,3.63504186287164e-05,3.4419402688016773e-06,6.241164772973512e-06,0.000145036405258707,0.0007309036985229236,4.662397613097782e-06,4.523209818922612e-05,1.0977022192484566e-08,8.134433865677484e-08,2.55632920111916e-08,4.446511244999022e-09,7.245929999406913e-05,0.00013105140411580083,0.0017348366572705494,0.0001965982196269809,0.0004822319246788047,6.384295631580692e-10,0.0001467670524630719,1.4022259282168972e-11,7.904320609212557e-08,9.572203294710813e-13,1.4172728292081999e-12,1.2359061711278475e-12,1.542628670040728e-11,2.509767922015425e-13,9.186031902829463e-06,0.0002550990176023925,1.9477196187311406e-13,0.00019036778596956926,5.803394233939442e-12,5.111523970704405e-13,0.0001568767121293896,1.3187672372058675e-11,3.3837168604761322e-15,8.388233513363759e-05,7.22324793046453e-16,4.6420739115689855e-05,3.847283532051992e-16,4.309277515504253e-16,1.783463351363236e-16,8.733063197313504e-15,9.597259581361692e-15
3.94218766503148e-06,0.11266712353522773,0.9,0.0,0.0,0.0,0.0,0.09869042479610823,0.0004661157053612172,2.437655993453488e-06,1.595000062871632e-05,3.2503322424905355e-05,8.532501571849769e-07,3.621636085338327e-05,3.44133537555739e-06,6.2401862247229545e-06,0.00014721563477056282,0.0007431610765060197,4.661659191023468e-06,4.525985507528127e-05,1.0975366211818763e-08,8.133206687504366e-08,2.5558700707294634e-08,4.44590235371688e-09,7.185927343522492e-05,0.00013305693803409646,0.00176330835766258,0.00019961636393043587,0.0004899709014065243,6.383519779873185e-10,0.00014904403126971667,1.4208974966258561e-11,7.836855195960474e-08,9.569300801303297e-13,1.4177794875145837e-12,1.2310330000020754e-12,1.5669838898101973e-11,2.488398843404484e-13,9.109873922855264e-06,0.00025896616335956157,1.9476359285275057e-13,0.000193890362656763,5.9092673671313225e-12,5.11466966788244e-13,0.0001598859957612863,1.3437203641715769e-11,3.435662273075107e-15,8.614995162244971e-05,7.33529879619239e-16,4.7866477149159206e-05,3.906157078832829e-16,4.4407689796413655e-16,1.846820625531596e-16,8.986986388684393e-15,9.900408195463893e-15
4.001680611500086e-06,0.11267359941484116,0.9,0.0,0.0,0.0,0.0,0.0986708777092543,0.00047234557841986636,2.43728694141815e-06,1.5871528385614923e-05,3.2501330092736605e-05,8.530969200965551e-07,3.608296882071017e-05,3.4407303108417847e-06,6.239211685449025e-06,0.00014939281893463387,0.0007553874350318611,4.660922289562767e-06,4.528519976363553e-05,1.0973704627017915e-08,8.131975356368565e-08,2.5554110562535588e-08,4.445290335514914e-09,7.126867128281582e-05,0.00013506207086975495,0.0017916806084227886,0.00020263386151796357,0.0004976606557176917,6.382737559606576e-10,0.00015132058665258204,1.439520581301013e-11,7.770454952853789e-08,9.566269168292129e-13,1.41821093298889e-12,1.2261854563966223e-12,1.5911699256284e-11,2.4673675310428566e-13,9.034759094848227e-06,0.00026280160249442794,1.9475249693912867e-13,0.00019741143563530798,6.015042989141574e-12,5.117542932549575e-13,0.00016289404181230998,1.3686508888756864e-11,3.487596559782557e-15,8.84320688885428e-05,7.447328892922009e-16,4.932398854988927e-05,3.9650188684344186e-16,4.573894463090446e-16,1.9111846201167244e-16,9.244238060484136e-15,1.0207209710335339e-14
4.061173557968692e-06,0.11268005757363814,0.9,0.0,0.0,0.0,0.0,0.09865136545013466,0.0004785627207169402,2.436916773222533e-06,1.5794004380902963e-05,3.249892439593629e-05,8.529437347566299e-07,3.595043535775595e-05,3.4401251480133205e-06,6.238241114960424e-06,0.00015156799187473056,0.0007675830900682362,4.660186892138129e-06,4.530829228186926e-05,1.09720380160406e-08,8.130740300576088e-08,2.554952196718702e-08,4.4446754802763285e-09,7.068764505963611e-05,0.00013706680342824457,0.001819954573061749,0.00020565071419256607,0.0005053016362021139,6.38194950340274e-10,0.00015359671891703803,1.4580959591500058e-11,7.705135479514221e-08,9.563121354063033e-13,1.418572224155654e-12,1.2213700585727166e-12,1.6151883602446182e-11,2.4466789268370406e-13,8.960725038340483e-06,0.0002666058370615984,1.9473893747836606e-13,0.00020093082680095796,6.120715840999586e-12,5.120161847011824e-13,0.00016590064727859817,1.3935571452569475e-11,3.539519751705193e-15,9.072849514286463e-05,7.559338236714193e-16,5.079297518487704e-05,4.023868924756884e-16,4.708644454768928e-16,1.9765493184301092e-16,9.504810017403558e-15,1.0517626482439054e-14
4.120666504437298e-06,0.11268649823883796,0.9,0.0,0.0,0.0,0.0,0.09863188748940074,0.000484767352673597,2.4365456074665684e-06,1.5717480536586277e-05,3.249614516010253e-05,8.52790612941414e-07,3.581893069358078e-05,3.43951995422247e-06,6.237274472542878e-06,0.00015374118729368793,0.0007797483785091314,4.6594529813573315e-06,4.5329282097252614e-05,1.0970366912923545e-08,8.129501915880489e-08,2.5544935274068155e-08,4.444058056823398e-09,7.011629868107715e-05,0.00013907113649776301,0.0018481314929830826,0.00020866692369386276,0.0005128943225294397,6.381156106996233e-10,0.00015587242839039758,1.47662435059668e-11,7.640907166795151e-08,9.559869099657701e-13,1.4188680841681748e-12,1.2165925488699748e-12,1.639040872781774e-11,2.426336320163785e-13,8.887801819113394e-06,0.0002703793760513735,1.947231530037811e-13,0.00020444836875218626,6.22628098955773e-12,5.122543300268359e-13,0.00016890562031580996,1.4184375614865572e-11,3.5914318788347504e-15,9.303905590581646e-05,7.67132684437095e-16,5.227315482599062e-05,4.082707271109177e-16,4.845009763267113e-16,2.042908856322839e-16,9.76869404508526e-15,1.0831622116408551e-14
4.180159450905905e-06,0.11269292164349787,0.9,0.0,0.0,0.0,0.0,0.09861244329397367,0.0004909596781615597,2.436173553461193e-06,1.5641999987902987e-05,3.249302845773028e-05,8.526375652492693e-07,3.5688604150294816e-05,3.4389147907230137e-06,6.236311717130627e-06,0.00015591243839171268,0.0007918836547171435,4.658720539157483e-06,4.534830881235099e-05,1.096869180987879e-08,8.128260567035365e-08,2.5540350800701613e-08,4.443438314305323e-09,6.955469356723552e-05,0.00014107507084963275,0.0018762126753858765,0.0002116824917014164,0.000520439220728044,6.380357831251205e-10,0.00015814771541954923,1.49510642427877e-11,7.57777576327049e-08,9.55652303055016e-13,1.4191029223954932e-12,1.2118579538615433e-12,1.6627292240944968e-11,2.4063415290746264e-13,8.816012679521624e-06,0.00027412273298650484,1.9470535956394742e-13,0.00020796390404043068,6.331733805917166e-12,5.12470306661116e-13,0.0001719087795291594,1.4432906542865993e-11,3.6433329701078975e-15,9.536359263336887e-05,7.783294733354928e-16,5.376426029770539e-05,4.141533930230834e-16,4.9829813668616235e-16,2.1102574829605063e-16,1.0035881864658546e-14,1.1149161241773201e-14
4.239652397374511e-06,0.11269932802517417,0.9,0.0,0.0,0.0,0.0,0.09859303232914819,0.0004971398858101963,2.435800711702819e-06,1.5567597883882446e-05,3.2489606960422766e-05,8.524846011735369e-07,3.555958575841123e-05,3.4383097131878174e-06,6.235352807459691e-06,0.00015808177779844413,0.0008039892874100048,4.657989546935376e-06,4.536550281482304e-05,1.0967013159425718e-08,8.127016589392946e-08,2.553576883152463e-08,4.442816479678826e-09,6.900285337155035e-05,0.00014307860723871812,0.0019041994822236728,0.00021469741983794216,0.0005279368588671426,6.379555097209033e-10,0.0001604225803687282,1.513542801193817e-11,7.515742908218032e-08,9.553092739906659e-13,1.419280854256128e-12,1.2071706425031635e-12,1.686255242084493e-11,2.3866950698574146e-13,8.745374720092109e-06,0.00027783642378054955,1.946857528321451e-13,0.00021147728446728472,6.43706994567531e-12,5.126655879047163e-13,0.0001749099533096492,1.468115023372688e-11,3.695223053463689e-15,9.770196142128959e-05,7.895241921715216e-16,5.5266038644636904e-05,4.2003489243114487e-16,5.122550390500709e-16,2.1785895017471555e-16,1.0306365049778588e-14,1.1470209749798811e-14
4.299145343843117e-06,0.11270571762471773,0.9,0.0,0.0,0.0,0.0,0.09857365406045548,0.0005033081502361956,2.4354271743522942e-06,1.5494302138372875e-05,3.248591025808093e-05,8.523317291723357e-07,3.543198779505301e-05,3.4377047720256622e-06,6.2343977022041725e-06,0.00016024923751727755,0.000816065656864624,4.6572599856650135e-06,4.538098588443302e-05,1.0965331376550507e-08,8.125770290487487e-08,2.5531189619955434e-08,4.442192761951112e-09,6.846076834284053e-05,0.00014508174640385133,0.0019320933201579793,0.00021771170967239332,0.0005353877831186883,6.378748294318024e-10,0.00016269702361742388,1.531934058054767e-11,7.454806598155444e-08,9.54958692353903e-13,1.41940572242575e-12,1.2025343748697764e-12,1.7096208093257192e-11,2.3673963023975837e-13,8.675899533877724e-06,0.0002815209648379436,1.9466451001997005e-13,0.00021498837042652628,6.542285324980423e-12,5.128415497901339e-13,0.00017790897921351404,1.4929093456299157e-11,3.74710215589899e-15,0.000100054031786702,8.00716842801474e-16,5.6778250322799074e-05,4.2591522750107423e-16,5.26370826762538e-16,2.247899365364365e-16,1.0580135172662313e-14,1.1794734659281181e-14
4.358638290311723e-06,0.11271209068519451,0.9,0.0,0.0,0.0,0.0,0.0985543079553036,0.0005094646331971113,2.4350530257135164e-06,1.5422134132616414e-05,3.2481965148168013e-05,8.5217895673753e-07,3.530590624424661e-05,3.437100012696694e-06,6.233446360097075e-06,0.00016241484888060672,0.0008281131524134997,4.656531836003368e-06,4.539487176009927e-05,1.0963646840863892e-08,8.124521951627518e-08,2.5526613390447083e-08,4.441567354592075e-09,6.792839933757783e-05,0.00014708448906826873,0.001959895631445295,0.00022072536272291625,0.0005427925541761096,6.377937784314772e-10,0.0001649710455584229,1.5502807313173766e-11,7.39496162809787e-08,9.546013454521262e-13,1.4194811143915318e-12,1.1979523539401433e-12,1.732827852443044e-11,2.3484435719680664e-13,8.607593795209792e-06,0.00028517687137680583,1.946417916100148e-13,0.00021849703028889897,6.6473761029833215e-12,5.12999477488969e-13,0.00018090570338207674,1.5176723705989817e-11,3.798970303521492e-15,0.00010241968552564705,8.119074271261478e-16,5.8300668417715296e-05,4.3179440034800614e-16,5.406446567997735e-16,2.318181642671535e-16,1.0857183772858028e-14,1.212270378565607e-14
4.4181312367803294e-06,0.11271844745092113,0.9,0.0,0.0,0.0,0.0,0.09853499348441401,0.000515609484670538,2.4346783427073375e-06,1.5351109370669706e-05,3.24777958978551e-05,8.520262904638374e-07,3.5181422179151367e-05,3.4364954760241745e-06,6.232498740036982e-06,0.00016457864251474765,0.0008401321702097953,4.655805078385257e-06,4.540726666961379e-05,1.0961959898728974e-08,8.123271829499466e-08,2.5522040340599116e-08,4.440940431480761e-09,6.740568150007334e-05,0.00014908683594005767,0.0019876078856980403,0.00022373838045967217,0.0005501517440075636,6.37712389327794e-10,0.000167244646595986,1.56858332074542e-11,7.336200013798087e-08,9.542379424801455e-13,1.419510377767595e-12,1.1934272771600797e-12,1.755878330668488e-11,2.329834344497589e-13,8.540459804624225e-06,0.0002888046559564071,1.9461774292522002e-13,0.0002220031398275847,6.752338667410477e-12,5.131405712968517e-13,0.00018389997999940003,1.5424029161200705e-11,3.850827521599911e-15,0.000104798815644846,8.230959470847154e-16,5.9833077891781154e-05,4.3767241303806657e-16,5.550756931189664e-16,2.3894309225100096e-16,1.1137502221935067e-14,1.2454086060394455e-14
