Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122)
5.897687463367867e-09,0.1122455606823825,0.9,0.0,0.0,0.0,0.0,0.0999984145314606,4.1437384564793457e-07,3.6173972676476516e-07,2.74771507163048e-07,2.843365046820205e-07,2.0618014868179836e-07,2.4564120591518845e-07,2.387781883308613e-07,2.386451516081269e-07,2.1664962433236245e-07,2.1880990089132474e-07,1.921294092931994e-07,1.9952671883298265e-07,1.628701854090213e-09,1.1903992219532334e-08,6.0743762606335676e-09,1.0537301167128334e-09,5.5188260122993414e-08,2.4483408605640465e-08,3.822220318783744e-08,2.300394429817987e-08,3.1022870415886753e-09,4.3854803760824064e-11,7.850594760240843e-09,1.2847148867197443e-14,5.4628382385808676e-11,8.51393848872119e-15,6.3568502383939296e-15,8.492028405830825e-15,1.0090689925322222e-16,1.9640787115056286e-16,1.0068125663092177e-10,9.850278301616499e-11,1.7035644466521004e-15,1.3855856637705203e-09,4.294924240580986e-17,2.25466770519325e-15,6.726679764956419e-10,5.749650331090003e-17,3.936210042571161e-19,7.634529342921059e-14,3.8637281803776605e-20,6.550583886290145e-16,7.187607914693432e-20,1.166725840893438e-22,3.900442741230892e-25,9.234299692762427e-22,7.246524607177947e-24,1.8727579143037278e-16,2.4368066166435755e-23,6.004761482118003e-22,1.9095641578739252e-25,4.709764850764872e-24,4.809257395084446e-19,5.213283945729775e-25,1.1201551997512346e-19,3.0948891507363495e-24,6.370669233871146e-14,2.7702710164068057e-16,8.1446686694176e-26,2.007265103408684e-24,1.886647133347303e-16,2.84670914755786e-14,2.118594327333438e-21,1.6213906642261117e-21,4.1168240598553155e-24,2.146413160212704e-21,5.1262563507443135e-25,1.1867400971812641e-20,1.2508496642481216e-16,1.088171712871223e-25,2.682478669316593e-24,7.441346262015608e-17,3.435491806518019e-13,6.032166812819336e-20,1.1582942743290565e-21,3.076861217561505e-17,2.4733303241892087e-14,7.85208835302726e-18,1.0643493730334194e-14
6.496263837319943e-09,0.11224558098081473,0.9,0.0,0.0,0.0,0.0,0.09999825358904621,4.573517098262055e-07,3.95314345768933e-07,3.020245597743773e-07,3.135623781939814e-07,2.2411672262114765e-07,2.708570364108739e-07,2.62512004175261e-07,2.6238750508601165e-07,2.386378548704177e-07,2.41272624646586e-07,2.1118544866661295e-07,2.2014674398945856e-07,1.779869066443683e-09,1.3026860159074286e-08,6.614436507147963e-09,1.1470002277308213e-09,6.660889715628176e-08,2.9523439838805746e-08,4.623682546788959e-08,2.7761977859194815e-08,3.7666726917716116e-09,4.8224453436892787e-11,9.517535607370555e-09,1.4179601166278705e-14,6.665089751067106e-11,9.389038570531252e-15,7.013785426801964e-15,9.363746226017549e-15,1.2251693543762268e-16,2.3660359017610514e-16,1.332613900118735e-10,1.3123663894108112e-10,1.8786674969722235e-15,1.6825224637102095e-09,5.2153366899427015e-17,2.4876760031265415e-15,8.170673435196184e-10,6.98390166748112e-17,4.750362769039918e-19,1.0222472849701302e-13,4.684156233312815e-20,9.14433125573471e-16,8.667237289335063e-20,1.4199327942885447e-22,5.222547495087303e-25,1.2301040210235986e-21,1.0618880554795984e-23,2.782886324534711e-16,3.2606254355812726e-23,7.99187668273047e-22,2.810813534403026e-25,6.895570295403724e-24,6.407505535460791e-19,6.982476553537208e-25,1.8184524113592128e-19,4.534644117262878e-24,8.694180109191892e-14,3.343313705022413e-16,1.1990099495728777e-25,2.9391874326686025e-24,2.2822727206993444e-16,3.4436583041722215e-14,3.105073106740818e-21,2.3747023842669575e-21,6.0364882679863575e-24,3.1479865885222996e-21,6.863051094577872e-25,1.4322001445777192e-20,1.5095933937328947e-16,1.602420234093618e-25,3.9290587690160534e-24,8.721715111963292e-17,4.4020711706882356e-13,8.027874437137631e-20,1.4042384497356396e-21,3.758076544684017e-17,3.02092827581112e-14,9.717687293285278e-18,1.3172341142198497e-14
7.094840211272019e-09,0.1122456014792753,0.9,0.0,0.0,0.0,0.0,0.09999809263936425,5.004969635573786e-07,4.283499304143881e-07,3.291627184230369e-07,3.4284552322994635e-07,2.415629408399877e-07,2.9612289190353104e-07,2.8614789912680825e-07,2.8604276214062494e-07,2.606260342255291e-07,2.6378499890361165e-07,2.3016105718473017e-07,2.408333865532722e-07,1.928609316890201e-09,1.4131700663769995e-08,7.139732410720375e-09,1.2377204922818235e-09,7.901972896587695e-08,3.498472951857548e-08,5.498746669587102e-08,3.2938586703897166e-08,4.495995334150528e-09,5.257608216616341e-11,1.134235619189382e-08,1.5517238362076252e-14,7.978432044337408e-11,1.0265850389033978e-14,7.672840651830594e-15,1.0237190310577573e-14,1.4623907419811947e-16,2.8028350495028544e-16,1.7210657702940032e-10,1.7038505691617486e-10,2.054113682335305e-15,2.0085155461115913e-09,6.22581207109873e-17,2.721437084381214e-15,9.756795618003867e-10,8.339634000247507e-17,5.636139608507687e-19,1.3441748599978912e-13,5.582297305454827e-20,1.246506217926372e-15,1.0270544247455411e-19,1.6988729313956258e-22,6.816142995445412e-25,1.5972539264281782e-21,1.503910529479026e-23,4.022669281077982e-16,4.252367093457621e-23,1.0363618641878223e-21,3.9983306243444124e-25,9.753257169719718e-24,8.32112180350126e-19,9.115926426590561e-25,2.828873004668355e-19,6.421666054375619e-24,1.1624538744822485e-13,3.9667727089858955e-16,1.705751702035802e-25,4.157699763649344e-24,2.71317151482732e-16,4.093830350108653e-14,4.3982254934614e-21,3.3617616856331253e-21,8.554318865322443e-24,4.461850251799777e-21,8.956269892903034e-25,1.6992538836707768e-20,1.7911014053835314e-16,2.2803656082909273e-25,5.559675803746456e-24,1.0092821315512281e-16,5.527377938451328e-13,1.041229333325496e-19,1.6734765543708677e-21,4.500874017642856e-17,3.6180296706702406e-14,1.1782201362253739e-17,1.5970824096082082e-14
7.693416585224094e-09,0.11224562217501705,0.9,0.0,0.0,0.0,0.0,0.09999793168190886,5.438089913368697e-07,4.6085513376806474e-07,3.561864954384252e-07,3.7218352286338286e-07,2.5853220779027087e-07,3.21438158683191e-07,3.096846055139435e-07,3.0961119787205354e-07,2.826141623657838e-07,2.863476538041698e-07,2.4905657422903654e-07,2.615862643926832e-07,2.0749615652168275e-09,1.5218803130999176e-08,7.6506675898633e-09,1.3259606139336678e-09,9.240135425966579e-08,4.085576113131228e-08,6.446788526776535e-08,3.852704938301986e-08,5.290382845510334e-09,5.690945637100467e-11,1.3324399804738546e-08,1.6860041336686345e-14,9.400684178490902e-11,1.1144301560130229e-14,8.334003724030545e-15,1.1112339429160139e-14,1.720774634419358e-16,3.2737932753821447e-16,2.1771699596916624e-10,2.1647577883179532e-10,2.229888522035581e-15,2.363620247357873e-09,7.326521421253493e-17,2.9559466308320274e-15,1.1485503125062767e-09,9.817237131606606e-17,6.592390607754087e-19,1.7394849318851445e-13,6.557829462104384e-20,1.6655225707099587e-15,1.199414860586476e-19,2.003776546737778e-22,8.707322948366283e-25,2.030027863843832e-21,2.0699580434330823e-23,5.676905996039811e-16,5.427751829766088e-23,1.3150161747080661e-21,5.526933647426052e-25,1.3402495552061447e-23,1.0576968761445453e-18,1.1648958195090835e-24,4.2463227830003194e-19,8.838054726153976e-24,1.5263975722252303e-13,4.639838447040037e-16,2.358102150787363e-25,5.713870235141614e-24,3.1787771016949896e-16,4.7963706369153986e-14,6.054380659957098e-21,4.6254288954141456e-21,1.1780700090450184e-23,6.145667855224605e-21,1.1440154281018933e-24,1.9875545646429402e-20,2.0950081521336043e-16,3.1534910638411814e-25,7.643056871843998e-24,1.1553216802485221e-16,6.822187997895393e-13,1.321700731909122e-19,1.9659116959109906e-21,5.303569360147029e-17,4.263280585842206e-14,1.4044820909695932e-17,1.9037845088535548e-14
8.29199295917617e-09,0.11224564306534754,0.9,0.0,0.0,0.0,0.0,0.09999777071618403,5.872871795215358e-07,4.928384699909194e-07,3.830964030721116e-07,4.0157402708932265e-07,2.7503756147705557e-07,3.468022267018512e-07,3.331209044934342e-07,3.330930868701519e-07,3.0460223925723685e-07,3.0896120650951934e-07,2.678723377488488e-07,2.82404991395629e-07,2.2189641457968464e-09,1.628845230355476e-08,8.147634609530519e-09,1.41178838983158e-09,1.0673479587405991e-07,4.7125333015310223e-08,7.467194224145085e-08,4.4520752351877463e-08,6.149961526651018e-09,6.122435146773401e-11,1.5463001442377682e-08,1.8207991030093388e-14,1.092971311457707e-10,1.2024321704119517e-14,8.997262327253237e-15,1.198917247820766e-14,2.0003619976374098e-16,3.7782426287204965e-16,2.7058040657339064e-10,2.700262183573373e-10,2.405977936319278e-15,2.747889537127377e-09,8.517628439373876e-17,3.1912002793756843e-15,1.3357250126155424e-09,1.1417098601563424e-16,7.617984266703339e-19,2.2192341362244704e-13,7.610426638664793e-20,2.1876261127494815e-15,1.3834762540583306e-19,2.3348751797279024e-22,1.0922359445587923e-24,2.533506127227394e-21,2.780728268519948e-23,7.844114741693324e-16,6.802525552384751e-23,1.6380844940267401e-21,7.456166755361032e-25,1.797099181421106e-23,1.3201554768751503e-18,1.4617205973731086e-24,6.183379920774104e-19,1.187212758400077e-23,1.9722571029525007e-13,5.361714334756633e-16,3.181487690509866e-25,7.66219177686298e-24,3.678532160348413e-16,5.55043823647285e-14,8.134143212933355e-21,6.211806927947106e-21,1.5834527122704795e-23,8.261551801848542e-21,1.4349191289817112e-24,2.2967610043175513e-20,2.420953955324183e-16,4.256030283960793e-25,1.0252629276515016e-23,1.3101476638772983e-16,8.297105257455273e-13,1.6472953404887128e-19,2.281445758249837e-21,6.16452433555857e-17,4.9553641078536154e-14,1.6504719312659137e-17,2.2372283608266394e-14
8.890569333128246e-09,0.11224566414763021,0.9,0.0,0.0,0.0,0.0,0.09999760974170335,6.309309163274624e-07,5.243083165664155e-07,4.098929534461002e-07,4.310147509848894e-07,2.9109168351395954e-07,3.7221448956533774e-07,3.564556249760253e-07,3.564887032121035e-07,3.265902648640467e-07,3.316262614905758e-07,2.8660868426738436e-07,3.032891776380648e-07,2.3606547776233475e-09,1.7340928356275593e-08,8.631015296889324e-09,1.495269764310865e-09,1.220014904874005e-07,5.3782549709555554e-08,8.559359909038266e-08,5.091318823027578e-08,7.0748561117024435e-09,6.55205516687366e-11,1.775748813038139e-08,1.9561068440099606e-14,1.2563433242339956e-10,1.29058423906022e-14,9.662604024014568e-15,1.2867668480672273e-14,2.3011932874936704e-16,4.315529725429612e-16,3.3117242877803956e-10,3.315436875137817e-10,2.5823682353636547e-15,3.1613740843587486e-09,9.799289690741224e-17,3.4271936238330808e-15,1.5372488122215053e-09,1.3139603664909412e-16,8.711807241167582e-19,2.7952723136245263e-13,8.739758801061654e-20,2.830992016287487e-15,1.5789188051808623e-19,2.6924015920392747e-22,1.3487702090732005e-24,3.1127020103257604e-21,3.6583436983317824e-23,1.0637489483887417e-15,8.392457061112695e-23,2.008419738303647e-21,9.85027791028608e-25,2.359414041555556e-23,1.6221038577872858e-18,1.8056615831300825e-24,8.771853891414956e-19,1.5618266050302833e-23,2.511808004343762e-13,6.131616574947095e-16,4.2033400324618395e-25,1.0060429811809588e-23,4.2118883162663164e-16,6.355205719717454e-14,1.0702291569516833e-20,8.17016114697011e-21,2.0843025988748003e-23,1.0875969042207728e-20,1.7718115256607747e-24,2.626537496390053e-20,2.768584910068749e-16,5.62496055417009e-25,1.346633166860718e-23,1.4736198656138497e-16,9.962564406037283e-13,2.0210442285732276e-19,2.6199794492364224e-21,7.082146510485987e-17,5.69300014271852e-14,1.916106580214985e-17,2.5973013524625933e-14
9.489145707080322e-09,0.11224568541928226,0.9,0.0,0.0,0.0,0.0,0.09999744875798988,6.747395918277048e-07,5.552729164963616e-07,4.3657665850267086e-07,4.6050347292713174e-07,3.067069088595184e-07,3.9767434452495515e-07,3.7968764257606584e-07,3.797983204600353e-07,3.4857823914861154e-07,3.543434108098298e-07,3.052659488877862e-07,3.242384295479364e-07,2.5000705741958173e-09,1.8376506969964206e-08,9.101181053531628e-09,1.5764688794371187e-09,1.3818327865069144e-07,6.081681357297506e-08,9.722691552087992e-08,5.769795409647996e-08,8.065189777391919e-09,6.979784978899803e-11,2.0207179238707954e-08,2.091925462225333e-14,1.4299804423485e-10,1.3788797085098827e-14,1.0330016260719443e-14,1.3747806585725172e-14,2.623308452779757e-16,4.885015397104298e-16,3.999568137777916e-10,4.0152561693684254e-10,2.7590461085993692e-15,3.6041223211567692e-09,1.117165480511508e-16,3.663922216802224e-15,1.7531665919633278e-09,1.4985135269295337e-16,9.872764051393246e-19,3.4802287161632573e-13,9.94549210204393e-20,3.615954550613445e-15,1.785431450801382e-19,3.076589746394755e-22,1.6429977281430406e-24,3.772562642507488e-21,4.72631760479632e-23,1.4185823907694402e-15,1.0213335389371154e-22,2.4287962044677067e-21,1.2778195971341437e-24,3.0414687259952885e-23,1.9661233712110585e-18,2.200344817021727e-24,1.2164348571708091e-18,2.0176764032536426e-23,3.1575764033833967e-13,6.948773952175307e-16,5.453084640205045e-25,1.2969474628568859e-23,4.778305997605896e-16,7.209858939734483e-14,1.382767824279972e-20,1.0552840396823243e-20,2.694157666805418e-23,1.4059648626807282e-20,2.1581909582620094e-24,2.9765537234162756e-20,3.137552792470391e-16,7.299995418726069e-25,1.7366431262519973e-23,1.6456003089171782e-16,1.1828833619443738e-12,2.44591774179679e-19,2.9814123471936792e-21,8.054887207852291e-17,6.47494377043164e-14,2.2013022847899033e-17,2.983889954220596e-14
9.999999999999999e-09,0.11224570687777342,0.9,0.0,0.0,0.0,0.0,0.09999731135897706,7.122580481957776e-07,5.813061169147753e-07,4.5926096903922066e-07,4.857069231316525e-07,3.1969561045138735e-07,4.194402177502813e-07,3.994329386576041e-07,3.996240732357156e-07,3.673438089739643e-07,3.737729734434082e-07,3.211266733964195e-07,3.4216870622215214e-07,2.6172831130912388e-09,1.924716009657889e-08,9.492263646438544e-09,1.6440100820752582e-09,1.5270398976413863e-07,6.71106465266112e-08,1.0771381651125945e-07,6.379396063419226e-08,8.962236948221361e-09,7.343320513336937e-11,2.2420100855558328e-08,2.2082423379342183e-14,1.5861393323204324e-10,1.4543439175997114e-14,1.0901246528887079e-14,1.4500242566537942e-14,2.9150806128441256e-16,5.396037730709061e-16,4.6548065465917434e-10,4.68313447446104e-10,2.9100493291200684e-15,4.0051651314515665e-09,1.2414744606954375e-16,3.8665360947962e-15,1.948859298628529e-09,1.665779156053575e-16,1.0915866845687973e-18,4.161004722929889e-13,1.1034696514282315e-19,4.414819049727276e-15,1.9702070498936752e-19,3.4257386161991092e-22,1.9259336943686588e-24,4.4031928627397454e-21,5.807008363921089e-23,1.7920073923529762e-15,1.196191092047022e-22,2.829175896416649e-21,1.5754447397750012e-24,3.7295196233167914e-23,2.294918148210026e-18,2.5800701203758897e-24,1.5826552150138044e-18,2.4789342076434153e-23,3.8026707903138647e-13,7.682979398999533e-16,6.723492767191412e-25,1.5904169584997574e-23,5.287463618019639e-16,7.978113944763221e-14,1.6990442082024028e-20,1.2963499560956272e-20,3.31161427464994e-23,1.7283225291900237e-20,2.5297357908834725e-24,3.291037856094796e-20,3.4690657133706345e-16,9.003506654579226e-25,2.130274755732139e-23,1.799003884384202e-16,1.3588027603404833e-12,2.8511524293893844e-19,3.3079117456039715e-21,8.927530757453795e-17,7.176423861943871e-14,2.460109336008207e-17,3.3347083549373115e-14
1.0087722081032398e-08,0.11224570687777342,0.9,0.0,0.0,0.0,0.0,0.09999728776457589,7.187125979499912e-07,5.857403804614783e-07,4.6314802995572375e-07,4.900380328654263e-07,3.2189523528433415e-07,4.231811924689224e-07,4.0281587858393613e-07,4.0302221165868076e-07,3.7056616207170686e-07,3.7711323439542155e-07,3.2384446529910583e-07,3.452523500649844e-07,2.6372480532479375e-09,1.939545939761685e-08,9.558493129359497e-09,1.6554481235929583e-09,1.5526239510237132e-07,6.821781666056133e-08,1.0956604734990222e-07,6.48687498134504e-08,9.121084152271629e-09,7.405604705683747e-11,2.2811386789093917e-08,2.2282530689776192e-14,1.6136830347348006e-10,1.4673121097303773e-14,1.0999486372753524e-14,1.4629566068458522e-14,2.966746938229096e-16,5.486074350111794e-16,4.773857077983997e-10,4.804597701432411e-10,2.9359986143598092e-15,4.076180504736121e-09,1.2634866668813642e-16,3.9013815714640265e-15,1.983522960578079e-09,1.695407403434059e-16,1.1099776796110313e-18,4.2874985610304966e-13,1.1227289033588608e-19,4.5651307666871115e-15,2.002711626520475e-19,3.4876747854299e-22,1.9775987475839642e-24,4.5179698293282506e-21,6.009520710261668e-23,1.8634404159082638e-15,1.2280967177635294e-22,2.9019119072501296e-21,1.6313506876360619e-24,3.858240703388139e-23,2.354761283988413e-18,2.6494280025202796e-24,1.6535830739476406e-18,2.565367881918285e-23,3.922822497650262e-13,7.812427631157035e-16,6.962128555344386e-25,1.645319935703196e-23,5.377254294157178e-16,8.11359681893768e-14,1.7583132205960216e-20,1.3415199266976735e-20,3.4273539760849656e-23,1.7887491095802068e-20,2.5975808415216964e-24,3.3464846704653793e-20,3.5275149685938725e-16,9.323576790913054e-25,2.203934855483617e-23,1.8259532219025495e-16,1.3906017215936734e-12,2.924827367132993e-19,3.365642946271481e-21,9.081239502431064e-17,7.29998363360029e-14,2.5059739647151313e-17,3.396878837383997e-14
1.0686298454984473e-08,0.11224572852062481,0.9,0.0,0.0,0.0,0.0,0.0999971267610027,7.628493284743737e-07,6.157186889413663e-07,4.896075792434011e-07,5.196163306400849e-07,3.3666833258121553e-07,4.4873443791358567e-07,4.2583929895716407e-07,4.261606493330816e-07,3.9255403359262175e-07,3.9993630030864567e-07,3.4234456578226597e-07,3.6633053879706024e-07,2.772223146292586e-09,2.0398052536851694e-08,1.0003302892675353e-08,1.7322681796200152e-09,1.7322145931385203e-07,7.597553281618708e-08,1.226052444335644e-07,7.241937638096204e-08,1.0242659325932946e-08,7.829495292808316e-11,2.556941575583077e-08,2.365087781348858e-14,1.8072557903490456e-10,1.5558751530722866e-14,1.1671001589463745e-14,1.5512926329579626e-14,3.3315476875210486e-16,6.118094832804326e-16,5.638999097753399e-10,5.688244527807231e-10,3.11321316980724e-15,4.577592777704423e-09,1.4189061611643918e-16,4.139567163348705e-15,2.2283622525600167e-09,1.9046798231658768e-16,1.239178487099124e-18,5.231229872738627e-13,1.2584808576029398e-19,5.703540625476761e-15,2.2304650349548005e-19,3.9258930110226913e-22,2.3552710493547425e-24,5.353740884163399e-21,7.534148539252634e-23,2.4145874655970755e-15,1.4611174103769197e-22,3.4303908405298624e-21,2.053442899568413e-24,4.8253793140774664e-23,2.7905312119708273e-18,3.1566007281215194e-24,2.208520813492199e-18,3.2160684339153633e-23,4.821524395356887e-13,8.721830958276951e-16,8.76384768103708e-25,2.0578323056138956e-23,6.008210818470171e-16,9.065631139527362e-14,2.2045363259493938e-20,1.681552159141772e-20,4.299008656954974e-23,2.243847966765785e-20,3.0935298263948183e-24,3.7360105401080726e-20,3.938134304845389e-16,1.174086655336682e-24,2.757548876227021e-23,2.0145450022575575e-16,1.6204058271078846e-12,3.460627530039674e-19,3.772568700823907e-21,1.0159737416342659e-16,8.166941290761125e-14,2.830035271411962e-17,3.8361509539652973e-14
1.1883451202888627e-08,0.1122457723497422,0.9,0.0,0.0,0.0,0.0,0.09999680472158784,8.516115470967277e-07,6.742391227813312e-07,5.421932554235076e-07,5.788960288358917e-07,3.650139320081068e-07,4.99977757456236e-07,4.7156777407874236e-07,4.7218225159744135e-07,4.365296222584679e-07,4.457443735756659e-07,3.791108410827574e-07,4.0867810358494897e-07,3.0357070252408567e-09,2.235520718940957e-08,1.0856773183302133e-08,1.879665207121255e-09,2.1171177799131545e-07,9.252236313625868e-08,1.5076129200588223e-07,8.863582209316287e-08,1.2683324788366468e-08,8.671416835737242e-11,3.1544124343868855e-08,2.640271020029791e-14,2.2232516823068844e-10,1.7333688754385345e-14,1.3020115752995877e-14,1.7284367415984808e-14,4.1253892650775995e-16,7.472639169573431e-16,7.65892188903512e-10,7.757125505944117e-10,3.4683798345688723e-15,5.668645936173312e-09,1.75709143472866e-16,4.6180987828997715e-15,2.7616655603121193e-09,2.3605104157965784e-16,1.5166629428574322e-18,7.588356654715103e-13,1.5525634722289982e-19,8.660844771988212e-15,2.716254361532877e-19,4.884679903935952e-22,3.2507079009543873e-24,7.315326336116425e-21,1.1418893289932516e-22,3.909980881372138e-15,2.0122660191154823e-22,4.663577444885969e-21,3.136898900612101e-24,7.27653577495472e-23,3.8133559015278914e-18,4.360133855296397e-24,3.764255051201845e-18,4.8738882740685164e-23,7.078703823564608e-13,1.0674959687579231e-15,1.3388579524859168e-24,3.1033087149643395e-23,7.364100800548871e-16,1.1111499304628408e-13,3.3415839949405376e-20,2.547738785923647e-20,6.521967400077591e-23,3.404572077405365e-20,4.26942680936388e-24,4.572593446742313e-20,4.820022899833384e-16,1.7950764729313068e-24,4.1618017304231196e-23,2.415921398004696e-16,2.150169417356399e-12,4.714042251009883e-19,4.654090552335437e-21,1.246750681482538e-16,1.0022057495117148e-13,3.535977735246038e-17,4.793071767391433e-14
