Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251)
1.9660035476667774e-09,0.11224543240845132,0.9,0.0,0.0,0.0,0.0,0.0999994715308805,1.3628308130906626e-07,1.2717149136059347e-07,9.287055962992534e-08,9.41297445985823e-08,7.515975483441884e-08,8.130138576233924e-08,8.133863117730133e-08,8.051158945249264e-08,7.222113359055537e-08,7.222113359055537e-08,6.493831402392913e-08,6.584550280731013e-08,5.725759082323005e-10,4.059103576414797e-09,2.1294253931752855e-09,3.7242463202685703e-10,5.375255678943536e-09,2.7236517408903905e-09,4.3377360846395935e-09,2.6516039380531444e-09,3.4305580682907824e-10,9.407601758279029e-11
2.1193452141622174e-09,0.11224543721217296,0.9,0.0,0.0,0.0,0.0,0.09999943031218343,1.4699104723050427e-07,1.3679494517837629e-07,1.0006004720569125e-07,1.015212306069948e-07,8.07292410700898e-08,8.766776451979812e-08,8.771733201224581e-08,8.675064348716692e-08,7.785412313881275e-08,7.785412313881275e-08,6.99654570209473e-08,7.101963058949851e-08,6.159047896905753e-10,4.3809498929962165e-09,2.2971195044989355e-09,4.0138593581359917e-10,6.254137902425206e-09,3.1775686341417513e-09,5.036769097062046e-09,3.0765692682834535e-09,3.9873402604950005e-10,1.0181600752758459e-10
2.2726868806576575e-09,0.11224544202895971,0.9,0.0,0.0,0.0,0.0,0.09999938909350338,1.5771029756731746e-07,1.463785808642998e-07,1.0724174743365172e-07,1.0891965504913105e-07,8.625931921624076e-08,9.403772815598243e-08,9.41008474693093e-08,9.298384864255068e-08,8.348711036521297e-08,8.348711036521297e-08,7.49871554227652e-08,7.619933658937313e-08,6.590543929865797e-10,4.701464534064764e-09,2.463627066009371e-09,4.3014231762799727e-10,7.1977969491946635e-09,3.6653410436004097e-09,5.787439755434823e-09,3.532455905594253e-09,4.5860910297539896e-10,1.0956187700551194e-10
2.4260285471530976e-09,0.11224544685875788,0.9,0.0,0.0,0.0,0.0,0.0999993478748403,1.6844082173592388e-07,1.559225631526583e-07,1.1441566874544037e-07,1.1632496880940873e-07,9.175026810019335e-08,1.004112658801932e-07,1.0048913037081215e-07,9.921120960769686e-08,8.912009526975696e-08,8.912009526975696e-08,8.000341512380215e-08,8.138462499667824e-08,7.020254598241595e-10,5.020653009232867e-09,2.628956467371497e-09,4.586952275177177e-10,8.205865327396396e-09,4.1867294177575654e-09,6.589637538029508e-09,4.019135909638828e-09,5.226833966152879e-10,1.1731356857830885e-10
2.5793702136485376e-09,0.11224545170151416,0.9,0.0,0.0,0.0,0.0,0.09999930665619423,1.7918260916124443e-07,1.6542705609497734e-07,1.2158181956354363e-07,1.2373712312043436e-07,9.720236456853308e-08,1.067883669179995e-07,1.0688213375848735e-07,1.0543273106954972e-07,9.47530778524457e-08,9.47530778524457e-08,8.501424201208345e-08,8.657549995991364e-08,7.448187288330461e-10,5.3385208051373244e-09,2.7931160428923873e-09,4.87046105133012e-10,9.277977773852492e-09,4.7414959034072795e-09,7.443252425429403e-09,4.536481870445213e-09,5.909592588569559e-10,1.250710250836414e-10
2.8860535466394177e-09,0.11224546142568896,0.9,0.0,0.0,0.0,0.0,0.09999922421895305,2.0069993152404613e-07,1.8431822676924673e-07,1.3589084336314748e-07,1.3858176003989614e-07,1.0799109790305004e-07,1.195532159175531e-07,1.1968211524487555e-07,1.178582742206188e-07,1.0601903605226127e-07,1.0601903605226127e-07,9.501962087068102e-08,9.697402594426147e-08,8.298748126728834e-10,5.9703161919030836e-09,3.117958767982202e-09,5.431474711936073e-10,1.1612884806737083e-08,5.950220159891003e-09,9.304295915018827e-09,5.662664646846079e-09,7.401250613123636e-10,1.4060300554017257e-10
3.192736879630298e-09,0.11224547120106348,0.9,0.0,0.0,0.0,0.0,0.09999914178177986,2.2226218022459015e-07,2.0305339178531582e-07,1.5016888603024382e-07,1.5345318252059425e-07,1.1862769507601513e-07,1.3233218928294735e-07,1.3250042060406342e-07,1.3026051554911544e-07,1.1728498496466732e-07,1.1728498496466732e-07,1.0500333897546346e-07,1.0739494691496632e-07,9.142284926981796e-10,6.596894134277307e-09,3.438220762093381e-09,5.984577300676842e-10,1.4199639859742872e-08,7.289644408229226e-09,1.1369699974446964e-08,6.909995451513646e-09,9.061251838084769e-10,1.561573663343465e-10
3.499420212621178e-09,0.11224548102722172,0.9,0.0,0.0,0.0,0.0,0.09999905934467464,2.4386927096724463e-07,2.2163383931570886e-07,1.6441601461721333e-07,1.6835101268154263e-07,1.2911430126197565e-07,1.451252014008786e-07,1.453366819564601e-07,1.4263949247453731e-07,1.2855092458967148e-07,1.2855092458967148e-07,1.149654432017006e-07,1.1783829459811623e-07,9.978855688094345e-10,7.218297713861226e-09,3.753966614912962e-09,6.529880366554724e-10,1.703539944074856e-08,8.757925609828596e-09,1.3638602185513389e-08,8.277473830919964e-09,1.0889781868233157e-09,1.717336596066276e-10
3.8061035456120585e-09,0.11224549090375238,0.9,0.0,0.0,0.0,0.0,0.09999897690763739,2.655211195917792e-07,2.400608468974339e-07,1.7863229603133336e-07,1.832748779694027e-07,1.3945303139381072e-07,1.5793216691581042e-07,1.5819053483771918e-07,1.549952423824143e-07,1.3981685492728147e-07,1.3981685492728147e-07,1.2490598032323368e-07,1.2830410007944433e-07,1.0808517930215313e-09,7.834569656676489e-09,4.065260002848942e-09,7.06749388682103e-10,2.0117354302048314e-08,1.0353246710574223e-08,1.6110147865628143e-08,9.76410759147409e-09,1.2887025181749002e-09,1.8733144165757515e-10
4.112786878602939e-09,0.11224550083024885,0.9,0.0,0.0,0.0,0.0,0.0999988944706681,2.872176420732604e-07,2.5833568152029017e-07,1.9281779703507553e-07,1.9822441108250805e-07,1.4964597058863484e-07,1.7075300072934735e-07,1.7106161816978992e-07,1.67327802624205e-07,1.5108277597750488e-07,1.5108277597750488e-07,1.3482499701268353e-07,1.387923938103048e-07,1.163132869861334e-09,8.445752335849246e-09,4.372163707474081e-09,7.597526287573346e-10,2.3442729001537543e-08,1.2073816270397842e-08,1.8783489974523083e-08,1.1368912731139698e-08,1.5053165133492633e-09,2.0295027291363697e-10
4.419470211593819e-09,0.11224551080630919,0.9,0.0,0.0,0.0,0.0,0.0999988120337668,3.0895875452193176e-07,2.764595997130477e-07,2.0697258424641426e-07,2.1319924989743872e-07,1.596951745660476e-07,1.8358761799959325e-07,1.8394957423256893e-07,1.7963721051720097e-07,1.6234868774034938e-07,1.6234868774034938e-07,1.4472253984166582e-07,1.4930320561351703e-07,1.244734456755704e-09,9.051887774595966e-09,4.6747396266409715e-09,8.12008446584036e-10,2.7008781477556617e-08,1.3917868105130492e-08,2.165778902381619e-08,1.3090913372426125e-08,1.7388383958341982e-09,2.1858971788709432e-10
5.032836877575579e-09,0.11224553090553577,0.9,0.0,0.0,0.0,0.0,0.09999864716016815,3.5257441443695133e-07,3.1225966111555335e-07,2.351902830431315e-07,2.432234216122266e-07,1.7937045514394844e-07,2.092978648213083e-07,2.0977469029602144e-07,2.0418671835460824e-07,1.8488048340393244e-07,1.8488048340393244e-07,1.644533897009517e-07,1.703924996192766e-07,1.4059215571548787e-09,1.0249183291233113e-08,5.267151341769659e-09,9.143198224824332e-10,3.4852115988689136e-08,1.7969478102683273e-08,2.800593723309474e-08,1.6882637886005856e-08,2.2566781586705783e-09,2.4992872726594744e-10
5.646203543557339e-09,0.11224555119830604,0.9,0.0,0.0,0.0,0.0,0.09999848228684143,3.9636743091752355e-07,3.4747087736016104e-07,2.632859224872374e-07,2.733445969616209e-07,1.9849474646858094e-07,2.3506223375104777e-07,2.3566308735926985e-07,2.2864406374611258e-07,2.074122419180917e-07,2.074122419180917e-07,1.840989004622372e-07,1.9157220832832302e-07,1.5644574262471363e-09,1.1426785504278782e-08,5.842973084452868e-09,1.0137660577397957e-09,4.362607311460658e-08,2.249443903332711e-08,3.5148024253462896e-08,2.1131634081279468e-08,2.842365367436349e-09,2.813450663141468e-10
6.2595702095390995e-09,0.11224557168156307,0.9,0.0,0.0,0.0,0.0,0.09999831741378663,4.403371376990812e-07,3.8210293277914994e-07,2.912600303525772e-07,3.035600580819779e-07,2.1708347744951305e-07,2.6088005522124207e-07,2.61612021688558e-07,2.5300954399058936e-07,2.299439632828887e-07,2.299439632828887e-07,2.0365944108460165e-07,2.1284254828477216e-07,1.7203856670146649e-09,1.2585018296017692e-08,6.402669408425122e-09,1.1104273827192956e-09,5.3309875727678364e-08,2.7479495063690766e-08,4.3077597034989446e-08,2.5830380663987598e-08,3.4960418125068323e-09,3.128353947722661e-10
6.87293687552086e-09,0.11224559235231923,0.9,0.0,0.0,0.0,0.0,0.09999815254100379,4.844828706678104e-07,4.1616535243471756e-07,3.191131321309595e-07,3.3386716321491496e-07,2.3515164495403554e-07,2.867506637061481e-07,2.8761880061364643e-07,2.772834558314079e-07,2.5247564749838453e-07,2.5247564749838453e-07,2.2313537893195548e-07,2.3420372652469647e-07,1.873749165338018e-09,1.3724200221977307e-08,6.946691862905145e-09,1.2043817810640742e-09,6.38832415849762e-08,3.2911761548708384e-08,5.17883150107266e-08,3.097148003626782e-08,4.217847524520366e-09,3.443964345303429e-10
7.725621477053817e-09,0.11224562139423835,0.9,0.0,0.0,0.0,0.0,0.09999792334008073,5.461441948243408e-07,4.625891259217929e-07,3.5763365437238017e-07,3.761466716298319e-07,2.594319308391215e-07,3.2280169322216245e-07,3.2386382204992903e-07,3.1087677277497414e-07,2.8379848159825305e-07,2.8379848159825305e-07,2.500703941544494e-07,2.640507045873935e-07,2.0827687352732497e-09,1.5276794680095074e-08,7.677757751298754e-09,1.3306391723149018e-09,8.002283925134422e-08,4.118307660050621e-08,6.518379892526814e-08,3.8839762650838014e-08,5.334728398530577e-09,3.883831284424508e-10
8.578306078586775e-09,0.11224565078523345,0.9,0.0,0.0,0.0,0.0,0.09999769413968328,6.081426523511006e-07,5.079547933217272e-07,3.959227324496078e-07,4.185916684454682e-07,2.827721567677359e-07,3.589516954591966e-07,3.6020859188373763e-07,3.4429449309851016e-07,3.1512124390457045e-07,3.1512124390457045e-07,2.768435923901414e-07,2.940741170668633e-07,2.2870242616452752e-09,1.6794001899185353e-08,8.380518967308114e-09,1.4520082584988582e-09,9.779170020314836e-08,5.026198261514659e-08,8.00604830984768e-08,4.752971758800176e-08,6.583907145353382e-09,4.324918185918675e-10
9.430990680119732e-09,0.11224568051789598,0.9,0.0,0.0,0.0,0.0,0.09999746493981146,6.704764796586921e-07,5.522864684017354e-07,4.3398175639342054e-07,4.611957428483722e-07,3.052087159694932e-07,3.9519892088372667e-07,3.9664634884029473e-07,3.7753740862207587e-07,3.464439344175012e-07,3.464439344175012e-07,3.034559453915499e-07,3.2427443250879614e-07,2.486624314888506e-09,1.8276628338401236e-08,9.056071293895903e-09,1.5686782843460779e-09,1.1713982913508244e-07,6.011721214039843e-08,9.640235844053929e-08,5.7022616994683996e-08,7.96574325935845e-09,4.767142735179964e-10
9.999999999999999e-09,0.11224571058504325,0.9,0.0,0.0,0.0,0.0,0.09999731199156586,7.122584862065261e-07,5.813061200433435e-07,4.592518200063405e-07,4.897115242361136e-07,3.196956103648155e-07,4.194404699400794e-07,4.2101028015863407e-07,3.996240531282711e-07,3.6734599918773046e-07,3.6734599918773046e-07,3.21125768521036e-07,3.4452618967579684e-07,2.6172831271784526e-09,1.9247160197256555e-08,9.492263641837935e-09,1.6440100841217588e-09,1.3090570959176395e-07,6.711071883858335e-08,1.0811489468915312e-07,6.379499075318058e-08,8.961837219052225e-09,5.062839004432962e-10
