Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840)
9.535569764700836e-10,0.11224540105216645,0.9,0.0,0.0,0.0,0.0,0.09999974367822909,6.586714031330118e-08,6.262078350233222e-08,4.520553632240472e-08,4.546885883524641e-08,3.737742200002754e-08,3.935777998335994e-08,3.9181311880560564e-08,3.9170767041211305e-08,3.50289401062728e-08,3.508321924669135e-08,3.1609270550020714e-08,3.1805061384345656e-08,2.819411712851104e-10,1.900275492181561e-09,9.918399269216904e-10,1.759566873011593e-10,1.4264798796231536e-09,5.938896424747895e-10,1.0261134531604838e-09,6.311142672788189e-10,8.059966167591147e-11,7.107187753868061e-12,2.0216677415487662e-10,2.042142050615366e-15,8.134015054568628e-13,1.3614910330938237e-15,1.0133040419000784e-15,1.3606396034613379e-15,2.621626323636821e-18,7.15711478633224e-18,9.12583301002486e-13,3.957850412838802e-13,2.724197701291574e-16,3.594668813142703e-11,1.114243376523505e-18,3.593966012375578e-16,1.741725056849361e-11,1.4886974109556784e-18,1.0862225127492696e-20,1.034234715338537e-15,9.949243176272123e-22,2.188916729551444e-18,1.743443164505824e-21,2.9735710440820277e-24,1.6224540678589634e-27,4.0105819517561015e-24,5.148620344369374e-27,3.7799899484916044e-19,9.974820915747803e-26,2.315285126370257e-24,1.277594278246208e-28,2.9681228703488403e-27,2.069063822245968e-21,2.1643276470528408e-27,1.2248430929184085e-23,2.224723957682108e-27,6.98053918411326e-16,7.593591727749905e-18,5.441346773583595e-29,1.2631699588229282e-27,4.534043634965797e-18,6.841201235397501e-16,1.4907175721021964e-24,1.1917045820005606e-24,2.8811160870915448e-27,1.483293017030962e-24
9.999999999999999e-10,0.11224540259152181,0.9,0.0,0.0,0.0,0.0,0.09999973119397429,6.90864461800133e-08,6.562069049043671e-08,4.7399503241926994e-08,4.7688922954636644e-08,3.9149621069638554e-08,4.1278345101037625e-08,4.1084280987217564e-08,4.1072759874871e-08,3.6735022466913345e-08,3.6794719247657e-08,3.314336870857764e-08,3.3358671381868756e-08,2.9544802825578133e-10,2.000603175450607e-09,1.0451931165221094e-09,1.8517208561192004e-10,1.5734789191509934e-09,6.580473428688344e-10,1.1281361398706655e-09,6.936431970639866e-10,8.86473116201152e-11,7.457539101319082e-12,2.2262409093175503e-10,2.1419539827113833e-15,9.209961707532206e-13,1.4279676920860887e-15,1.0628021669096601e-15,1.4270360963304424e-15,2.8833907882904254e-18,7.675058170949097e-18,1.000261211649196e-12,4.584024384789278e-13,2.8572099778627536e-16,3.953660943120134e-11,1.2255215335961236e-18,3.7695254585506746e-16,1.9156943258584835e-11,1.6373974421154226e-18,1.1938422851183758e-20,1.1403240217066562e-15,1.0956013937808006e-21,2.5264629479985006e-18,1.9317869922190777e-21,3.2710592983148308e-24,1.871539529482239e-27,4.624421356753425e-24,6.2248381969989936e-27,4.372607594515648e-19,1.1521036146513688e-25,2.6907914472041747e-24,1.5473469462761877e-28,3.6171438828507885e-27,2.3869931793510933e-21,2.49663863967895e-27,1.553781753712155e-23,2.6878836551787865e-27,7.70574190762235e-16,8.346347054228698e-18,6.590362983221547e-29,1.5394084911696877e-27,5.019600143849257e-18,7.573840040186435e-16,1.8032895741128675e-24,1.4380860794043711e-24,3.485700656447352e-27,1.7958085313731945e-24
1.003555202798091e-09,0.11224540259152181,0.9,0.0,0.0,0.0,0.0,0.09999973023830694,6.93329262549851e-08,6.585017747629882e-08,4.756742123776318e-08,4.785888894451387e-08,3.9285125417490616e-08,4.1425377773663926e-08,4.122993205791512e-08,4.121833475116526e-08,3.686562266762574e-08,3.6925744892208014e-08,3.326078282814548e-08,3.347761721424237e-08,2.964812762554433e-10,2.008278063900787e-09,1.0492726662513692e-09,1.8587670611941364e-10,1.585027027189955e-09,6.630934641360036e-10,1.1361440794504427e-09,6.985502863293136e-10,8.927915389535143e-11,7.484354594116923e-12,2.2423064521333928e-10,2.1495958936979472e-15,9.295415657293319e-13,1.4330570808926833e-15,1.066591789028055e-15,1.4321192108082044e-15,2.903942611548861e-18,7.715745972698971e-18,1.0072273954411975e-12,4.634511133759092e-13,2.867393270794012e-16,3.981846767596397e-11,1.234258402083171e-18,3.78296645371037e-16,1.929353465842673e-11,1.6490725828117456e-18,1.2022879736060821e-20,1.1486751945333738e-15,1.1035077705185859e-21,2.5536543512453084e-18,1.946600583764192e-21,3.2944192405317147e-24,1.8915938637375085e-27,4.673828128326498e-24,6.3136381842333216e-27,4.4204394792407075e-19,1.1645577361620432e-25,2.7210989320233673e-24,1.5696217472903186e-28,3.6708606618737346e-27,2.4125873750655777e-21,2.5233938867401576e-27,1.581610817610082e-23,2.7260892373531466e-27,7.762898611711942e-16,8.405421862306227e-18,6.685244027051169e-29,1.5622718841031742e-27,5.0577849525954e-18,7.631455740718374e-16,1.82908562816185e-24,1.4584002424299873e-24,3.53559923416697e-27,1.8216085969048917e-24
1.0535534291260983e-09,0.11224540413246895,0.9,0.0,0.0,0.0,0.0,0.09999971679837055,7.279992009148365e-08,6.90752081455751e-08,4.992847177670023e-08,5.024949754647799e-08,4.118841453060693e-08,4.349336508076535e-08,4.327796744476098e-08,4.326527701205123e-08,3.870230487309996e-08,3.876857199408448e-08,3.4911711757650853e-08,3.5150660789695625e-08,3.1100173577222665e-10,2.1161351793188392e-09,1.1065751089741795e-09,1.957737906947468e-10,1.7518768068353147e-09,7.360874423958063e-10,1.2517458313508626e-09,7.693743432059888e-10,9.840298138784847e-11,7.86141383120836e-12,2.4743498022971116e-10,2.2570871548073423e-15,1.0543995992644807e-12,1.5046404296673287e-15,1.1198950600061942e-15,1.5036122631126625e-15,3.2007117960104166e-18,8.303593105916446e-18,1.1091609901331702e-12,5.384320074657032e-13,3.0106234999484265e-16,4.388857484642252e-11,1.3604210968245308e-18,3.972022010776651e-16,2.1265975227659108e-11,1.817666903446279e-18,1.3241846683722749e-20,1.2696207215982194e-15,1.2177039096954085e-21,2.9571545052387165e-18,2.1608846128601263e-21,3.631790384868351e-24,2.1889980264329003e-27,5.4062883071148606e-24,7.665711405564443e-27,5.131800842701441e-19,1.3493311153737713e-25,3.1716881855560765e-24,1.9090589621321007e-28,4.49139153665848e-27,2.792095195720786e-21,2.9201764929186065e-27,2.0170755841493985e-23,3.30764607947417e-27,8.591802628997305e-16,9.258060040211201e-18,8.131119483686309e-29,1.91151790319299e-27,5.6100771918731384e-18,8.464790041774411e-16,2.2219434512371637e-24,1.7674646213189e-24,4.2955759195335164e-27,2.214666630921646e-24
1.1035516554541056e-09,0.11224540567500584,0.9,0.0,0.0,0.0,0.0,0.09999970335841948,7.626812145358112e-08,7.229588158435352e-08,5.2288688236525744e-08,5.2640682795285275e-08,4.308730046894513e-08,4.556174152623261e-08,4.532541699378678e-08,4.5311593986987005e-08,4.0538986722692096e-08,4.061170100120672e-08,3.656205754453149e-08,3.682419191579666e-08,3.2550257718419347e-10,2.223846854488479e-09,1.1637466411894416e-09,2.0564798879115807e-10,1.9270151115195425e-09,8.128628117606588e-10,1.3729144206454606e-09,8.435818604118994e-10,1.0797122781158223e-10,8.238365306265094e-12,2.717794534751031e-10,2.364615822475064e-15,1.1880409572069662e-12,1.5762410241353865e-15,1.1732138486154948e-15,1.5751187472827582e-15,3.5119365917522945e-18,8.920606532384635e-18,1.2187544104852566e-12,6.211006857126951e-13,3.1538882781628727e-16,4.815705735962052e-11,1.4927329371236892e-18,4.1611326615495407e-16,2.3334600287872134e-11,1.99448276356302e-18,1.451904720242233e-20,1.3971694638137767e-15,1.3375111425009897e-21,3.401459132074091e-18,2.3862695289364216e-21,3.985697128840243e-24,2.5160844090514387e-27,6.211370060136379e-24,9.223795060876502e-27,5.918385889026807e-19,1.5526952123938908e-25,3.669362214285997e-24,2.3007777148059927e-28,5.4421272624691135e-27,3.2093653122399764e-21,3.3565687549969794e-27,2.543599408987287e-23,3.977492015942972e-27,9.468238046955235e-16,1.0151451126669836e-17,9.79973522509762e-29,2.3161933989114775e-27,6.190881778511621e-18,9.34114593475555e-16,2.6748283910180072e-24,2.1231478011274603e-24,5.1717799637422964e-27,2.668057685878386e-24
1.153549881782113e-09,0.11224540721913055,0.9,0.0,0.0,0.0,0.0,0.09999968991845334,7.973752997215337e-08,7.551220378826498e-08,5.464807091457525e-08,5.5032442849686484e-08,4.498179400188648e-08,4.763050673181558e-08,4.7372279660694535e-08,4.735728583906684e-08,4.237566821639858e-08,4.245513236166295e-08,3.821182039470928e-08,3.8498210397349746e-08,3.399838274863065e-10,2.331413175946697e-09,1.2207869822172087e-09,2.1549935095087214e-10,2.110427871307241e-09,8.93410826474134e-10,1.4996455657169663e-09,9.211682667586804e-10,1.1798397674341688e-10,8.615208791713327e-12,2.972637386967e-10,2.472181885235473e-15,1.3305200319807673e-12,1.6478588091523878e-15,1.226548148627819e-15,1.646638650232824e-15,3.837619710857496e-18,9.566736729094974e-18,1.3363772177732233e-12,7.11829476885499e-13,3.2971874951212566e-16,5.262396277941011e-11,1.631195394613766e-18,4.3502983839717414e-16,2.5499437839541412e-11,2.1795225529057563e-18,1.5854402632600584e-20,1.531424304548408e-15,1.4629278736706835e-21,3.888626153083427e-18,2.622729667010823e-21,4.356152131440868e-24,2.8742717806910863e-27,7.092477218064852e-24,1.1007746064023548e-26,6.784619969105019e-19,1.7755432828802548e-25,4.2164248723774145e-24,2.749887824393469e-28,6.53608625260107e-27,3.666173800795237e-21,3.834465321906715e-27,3.1747774900894115e-23,4.744108772632518e-27,1.0393239558711192e-15,1.1085540062881333e-17,1.1712868681618131e-28,2.7818423319620268e-27,6.800160192855942e-18,1.0260465298285567e-15,3.1935419841150165e-24,2.529900203135458e-24,6.175458600676935e-27,3.187640690874352e-24
1.2035481081101203e-09,0.11224540876484118,0.9,0.0,0.0,0.0,0.0,0.09999967647847165,8.320814527816779e-08,7.872418071247486e-08,5.700662010820958e-08,5.742477587290946e-08,4.687190567214604e-08,4.9699660319445684e-08,4.94185544041579e-08,4.940235273136143e-08,4.421234935421572e-08,4.42988665227456e-08,3.986100051403345e-08,4.017271603887298e-08,3.544455134913107e-10,2.4388342625488345e-09,1.277696052606872e-09,2.2532792804708315e-10,2.3021010527653885e-09,9.777227615611079e-10,1.6319349913954178e-09,1.002128997290493e-09,1.284413116789395e-10,8.991944080134523e-12,3.2388750904405304e-10,2.579785331625774e-15,1.4818817520290968e-12,1.7194937297079554e-15,1.2798979538059136e-15,1.7181719588834746e-15,4.17776386276248e-18,1.0241934301512421e-17,1.4623982110357603e-12,8.109900779860425e-13,3.4405210407757243e-16,5.728933851705645e-11,1.775809936196635e-18,4.539519155953612e-16,2.776051587192036e-11,2.3727886602569192e-18,1.7247834421886883e-20,1.6724928359613347e-15,1.593952504969171e-21,4.420730203062861e-18,2.8702394230415994e-21,4.743168058897941e-24,3.2649798259548255e-27,8.053009874716467e-24,1.3038321442538893e-26,7.735047238206342e-19,2.0187688544925104e-25,4.81517452840175e-24,3.2617370973635855e-28,7.786891336325147e-27,4.1642947875354445e-21,4.35576220353064e-27,3.925497133777223e-23,5.616361554911055e-27,1.1367889649675203e-15,1.206027186511819e-17,1.3893312540236512e-28,3.314266311544456e-27,7.437873970503133e-18,1.1222690094356925e-15,3.7841494414391686e-24,2.992372214557023e-24,7.318371573484665e-27,3.779542464282676e-24
1.2535463344381276e-09,0.11224541031213563,0.9,0.0,0.0,0.0,0.0,0.09999966303847405,8.667996700268325e-08,8.193181827054891e-08,5.9364336114814644e-08,5.981768003259541e-08,4.875764585704296e-08,5.1769201911235814e-08,5.1464240185815e-08,5.1446794826917924e-08,4.6049030136139656e-08,4.6142903930953316e-08,4.1509598108280454e-08,4.184770864459924e-08,3.68887661824627e-10,2.546110266616044e-09,1.3344739129225634e-09,2.351337722650815e-10,2.502020656684943e-09,1.0657899118543525e-09,1.7697784288932068e-09,1.0864594932777166e-09,1.3934331603249844e-10,9.368571001948488e-12,3.5165043705572187e-10,2.6874261501860255e-15,1.6421628654657078e-12,1.791145730923907e-15,1.3332632579034484e-15,1.789718660161614e-15,4.532371754258402e-18,1.094614997555784e-17,1.5971854290250792e-12,9.189535559309158e-13,3.583888805342847e-16,6.21532318316041e-11,1.9265780240542928e-18,4.728794955373284e-16,3.011786236302374e-11,2.574283473436183e-18,1.8699264124990797e-20,1.8204873517245065e-15,1.730583435124806e-21,4.99986336108435e-18,3.1287732510704134e-21,5.146757584662464e-24,3.6896291444669894e-27,9.096364390448762e-24,1.533717658919145e-26,8.774335946570964e-19,2.283265726956157e-25,5.467904089964527e-24,3.8419112890133867e-28,9.208767640985733e-27,4.705500450625174e-21,4.922356772127724e-27,4.811996718432839e-23,6.60349833232709e-27,1.2393318507909516e-15,1.3075591624650366e-17,1.6364874655722837e-28,3.9195237130162266e-27,8.103984697172717e-18,1.2227762360590379e-15,4.452979136420416e-24,3.515413816005612e-24,8.612790230789816e-27,4.450157241551438e-24
1.303544560766135e-09,0.11224541186101203,0.9,0.0,0.0,0.0,0.0,0.09999964959846012,9.015299477685024e-08,8.513512234027775e-08,6.172121923180117e-08,6.221115350075117e-08,5.06390248115985e-08,5.383913112948031e-08,5.350933597026761e-08,5.34906122887599e-08,4.788571056216635e-08,4.798724503199293e-08,4.3157613383154124e-08,4.352318801847692e-08,3.8331029895058024e-10,2.6532413681096883e-09,1.391120720917456e-09,2.4491693711845444e-10,2.7101727167578293e-09,1.1576035917534197e-09,1.9131716157519984e-09,1.1741552021982878e-09,1.506900731372414e-10,9.745089372911537e-12,3.8055219470545737e-10,2.7951043294591274e-15,1.8113930479558975e-12,1.862814758052813e-15,1.3866440546650318e-15,1.861278741000428e-15,4.901446089492365e-18,1.1679334592952374e-17,1.7411061520343728e-12,1.0360903491102797e-12,3.727290679300753e-16,6.721568983023988e-11,2.083501115660103e-18,4.918125760076741e-16,3.257150527961134e-11,2.7840093792990622e-18,2.02086134033813e-20,1.975524839764413e-15,1.8728190600569717e-21,5.628135879479595e-18,3.398305662514904e-21,5.566933389397765e-24,4.149641250391147e-27,1.0225933395402551e-23,1.792686351608093e-26,9.907283717182305e-19,2.5699279710277667e-25,6.176901026307171e-24,4.496234061418492e-28,1.081654047662239e-26,5.2915610219052795e-21,5.536147763753906e-27,5.851924694667034e-23,7.715149123787549e-27,1.3470703934731342e-15,1.4131444507519807e-17,1.9152377945393099e-28,4.603928796147484e-27,8.798454007576355e-18,1.3275624208529286e-15,5.2066220934879445e-24,4.104074209001771e-24,1.0071496624044735e-26,5.206146203400927e-24
1.4035410134221496e-09,0.11224541496350293,0.9,0.0,0.0,0.0,0.0,0.09999962271838173,9.710266699919811e-08,9.152875345705132e-08,6.643248798668367e-08,6.699980107207325e-08,5.438873966092927e-08,5.79801509354171e-08,5.759775342068167e-08,5.757637396327666e-08,5.155907034651115e-08,5.167684009144642e-08,4.64518977972335e-08,4.687560628506351e-08,4.1209714512785943e-10,2.867069611189999e-09,1.5040220785338895e-09,2.6441544071520523e-10,3.1511185037295205e-09,1.3524359004854329e-09,2.216590219034589e-09,1.3596240795435722e-09,1.7471817852709715e-10,1.0497799687403848e-11,4.4177088396992695e-10,3.0105727243297213e-15,2.176789277452712e-12,2.006203671705941e-15,1.4934521011136691e-15,2.0044389891242343e-15,5.683004894550057e-18,1.3232414600485007e-17,2.057813452025095e-12,1.299362500530487e-12,4.014196318594001e-16,7.793648755139743e-11,2.415818116533554e-18,5.296952296558861e-16,3.776779219990569e-11,3.228164011668608e-18,2.3400757861472322e-20,2.3072201122756042e-15,2.1740979637846534e-21,7.040635229539938e-18,3.970264581954626e-21,6.4570945944303384e-24,5.181444450942359e-27,1.275726676563253e-23,2.4073413413142778e-26,1.247402534546046e-18,3.213326196185556e-25,7.772819764805615e-24,6.051809248479456e-28,1.46520649992628e-26,6.605318096467024e-21,6.912920787800255e-27,8.470064333235272e-23,1.0352418791137907e-26,1.5786293231347527e-15,1.6364530678327835e-17,2.5779574259995164e-28,6.236713088357776e-27,1.0272315182656275e-17,1.5499485494378506e-15,6.99602208742554e-24,5.4994420491738405e-24,1.353544893894138e-26,7.00222330747505e-24
1.5035374660781643e-09,0.11224541807229824,0.9,0.0,0.0,0.0,0.0,0.09999959583823337,1.0405715899624511e-07,9.79051208185953e-08,7.114042875262806e-08,7.17907040488156e-08,5.8121131014842525e-08,6.21227167192394e-08,6.168379853099043e-08,6.16596390586284e-08,5.523242870721478e-08,5.536765525099119e-08,4.974385540044965e-08,5.022996926456465e-08,4.4080626253765657e-10,3.0803205347719033e-09,1.6164021489791284e-09,2.8382386264834915e-10,3.6248273206128187e-09,1.5621506083565454e-09,2.542156826396569e-09,1.558499332187709e-09,2.0052629289113133e-10,1.1250073437818436e-11,5.075409412398001e-10,3.2261904246377065e-15,2.578199827863392e-12,2.14966003526033e-15,1.6003220429286256e-15,2.1476525988460358e-15,6.5224618582787655e-18,1.490078330131803e-17,2.4154432487628802e-12,1.6037575232653568e-12,4.3012370876262143e-16,8.945210551453245e-11,2.7727725048549943e-18,5.675998587528794e-16,4.334960014116314e-11,3.705271632873737e-18,2.6823643203949586e-20,2.668608167226815e-15,2.4977763268794686e-21,8.67550132180316e-18,4.585913461530388e-21,7.413753263135475e-24,6.3717798134726885e-27,1.5674076569663566e-23,3.167625353255623e-26,1.5476440297993964e-18,3.9561214420444523e-25,9.621122085963375e-24,7.979808369165116e-28,1.942398955840725e-26,8.11968901504122e-21,8.501298493805146e-27,1.1951549430217261e-22,1.3612824598292522e-26,1.8325028830674805e-15,1.875909318785093e-17,3.3993781453989084e-28,8.268216952060411e-27,1.1859151613145037e-17,1.7893812413043378e-15,9.210311279074517e-24,7.222839641144852e-24,1.7822664816635856e-26,9.226384265315642e-24
1.603533918734179e-09,0.11224542118738244,0.9,0.0,0.0,0.0,0.0,0.09999956895801207,1.1101646782048897e-07,1.0426427108467749e-07,7.584504390978353e-08,7.658384796085354e-08,6.183627914361103e-08,6.626682546583263e-08,6.57674631235098e-08,6.574040887815392e-08,5.890578564423942e-08,5.905969404796001e-08,5.3033487835819636e-08,5.358627537841895e-08,4.69437861262126e-10,3.292995647437841e-09,1.7282630991228067e-09,3.0314261820060484e-10,4.131188558407475e-09,1.7866789600488965e-09,2.8898375619364686e-09,1.7707447609111253e-09,2.2811507997532356e-10,1.2001909167238854e-11,5.778597216818218e-10,3.4419573388287712e-15,3.0156925957052326e-12,2.2931834153437545e-15,1.70725382974363e-15,2.2909194658574656e-15,7.419838518800488e-18,1.6684051376443992e-17,2.8169066568969973e-12,1.9522164462625834e-12,4.588412119438395e-16,1.0176291514786192e-10,3.1543757720666238e-18,6.055264454607607e-16,4.9317152430575796e-11,4.215351302903245e-18,3.0476646522644697e-20,3.0607931426822995e-15,2.8438412141509523e-21,1.055034653365696e-17,5.245050531782761e-21,8.437011099356067e-24,7.732052325983821e-27,1.9003369950921896e-23,4.094790102351015e-26,1.895811818337018e-18,4.805475857116479e-25,1.1739913077878392e-23,1.033538078978314e-27,2.5272305506008012e-26,9.848765766979802e-21,1.0316520010863589e-26,1.6494534979243783e-22,1.7587087735148878e-26,2.1098037877584543e-15,2.131469602580384e-17,4.403011282288457e-28,1.0758075432267871e-26,1.355865825525196e-17,2.0458144691320463e-15,1.1911621290017905e-23,9.321794556393426e-24,2.3053694155622353e-26,1.1941480461107696e-23
1.7035303713901937e-09,0.11224542430874018,0.9,0.0,0.0,0.0,0.0,0.09999954207771483,1.1798059052589114e-07,1.1060625075094172e-07,8.054633583867069e-08,8.13792184057901e-08,6.553426375469255e-08,7.041247416298363e-08,6.984873906721718e-08,6.981868472481375e-08,6.257914115754473e-08,6.275296000717424e-08,5.632079674520008e-08,5.694452304359269e-08,4.979921506444372e-10,3.5050964918802797e-09,1.8396072763745907e-09,3.2237212144674006e-10,4.670092075484803e-09,2.0259525183962226e-09,3.2595986484851897e-09,1.9963242643302867e-09,2.574852022299555e-10,1.2753305385807068e-11,6.527245714045566e-10,3.657873375394133e-15,3.4892848134674037e-12,2.436773380612553e-15,1.8142474110500018e-15,2.43423948595063e-15,8.375156372046923e-18,1.8581831151886813e-17,3.26510280714987e-12,2.3476703690201535e-12,4.875720551129376e-16,1.1486928548250015e-10,3.560639335284132e-18,6.434749718910995e-16,5.567067221377042e-11,4.758422066192596e-18,3.4359146592013e-20,3.4849536236790442e-15,3.2122796453660606e-21,1.2683140320828367e-17,5.947474956223326e-21,9.526969921272062e-24,9.273681562395424e-27,2.2772094735163118e-23,5.211505026902327e-26,2.296519875240897e-18,5.768555780778291e-25,1.4147212061187947e-23,1.3177478009122915e-27,3.234640047629614e-26,1.1806609388690754e-20,1.237384642604413e-26,2.2325164065594175e-22,2.2371973011678702e-26,2.411720118597922e-15,2.403090436031606e-17,5.61399107052735e-28,1.3769931422824666e-26,1.5370530886156967e-17,2.3192023294748532e-15,1.5166237100804956e-23,1.184698617186028e-23,2.935717153918601e-26,1.521458953032672e-23
