Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122),C4F10(82),S(871)
2.6784617451607117e-15,0.11224537200008085,0.9,0.0,0.0,0.0,0.0,0.09999999999928003,1.843956475785864e-13,1.8430104271970177e-13,1.2740688893212914e-13,1.274068911411653e-13,1.1035100166701047e-13,1.1035106813866785e-13,1.1034805956094153e-13,1.1034805974351868e-13,9.839354302483073e-14,9.839401703622685e-14,8.908724519651155e-14,8.908724681823252e-14,9.447483863331329e-17,1.2560266643696994e-19,5.3142017478927126e-20,1.151649550532569e-20,1.4521302589295135e-18,1.3496920766834834e-25,1.0964809073231705e-20,6.794889144687526e-22,8.472842334952727e-22,2.5871133297206968e-21,2.3969318810943026e-25,9.15103208038658e-22,2.147094092190412e-21,6.291653666740526e-22,4.437822608692145e-22,5.556551451018811e-22,3.66347924924732e-30,9.79725587336995e-19,4.738719192112175e-19,2.3324374230575874e-27,2.63209374054066e-22,1.1449985960354858e-22,4.663970993615157e-31,1.5799861804177876e-22,2.497183334017246e-23,1.1018317996972539e-31,5.865139526605658e-31,1.0606048090408212e-26,3.4608861015659463e-31,1.1015225767905607e-34,3.4613494603944895e-31,2.2412867948741293e-35,1.3790690271013904e-44,3.385875842678091e-42,1.608549912439134e-50,5.322880607130655e-36,2.8447639571321344e-46,6.363388649146671e-46,1.3534939829140914e-54,2.94692967180141e-54,6.722729065714462e-43,7.329594846692402e-45,9.823197173788058e-51,1.437419333430481e-49,7.078291970911285e-27,2.3408547914634983e-32,1.75567131503471e-55,3.886184698212204e-55,6.10348756634575e-34,1.578560511259294e-32,2.3965268505443325e-51,6.084420913185363e-46,5.4463576157835224e-52,1.0666003913210344e-52,5.178749224747078e-44,3.403709435882928e-34,1.0569600365723942e-32,8.386717062518254e-56,1.1599572005207934e-55,3.978479261184294e-26,1.2188930810069902e-28,3.7606200567606926e-38,3.433241211215789e-38,1.789205892771179e-38,5.3723245465430965e-37,2.7369927384950033e-38,8.351170491944238e-37,5.79859566764452e-35,4.121066312115903e-37
5.359250563948843e-15,0.11224537200016171,0.9,0.0,0.0,0.0,0.0,0.09999999999855942,3.689515031677228e-13,3.686072029692447e-13,2.5492446698936615e-13,2.5492447615114753e-13,2.2079774471198918e-13,2.2079801102104188e-13,2.2079198781210758e-13,2.2079198854614603e-13,1.9687257131591304e-13,1.968740358450551e-13,1.7825188800746084e-13,1.7825189471362965e-13,3.437772651881738e-16,5.025442173217793e-19,2.1270352012125243e-19,4.60951745642501e-20,2.9091422506445787e-18,1.0804184839774248e-24,4.388439417109688e-20,4.9774255216926196e-21,3.391345017421181e-21,1.0354064646152198e-20,1.918669477775106e-24,3.209850193123204e-21,4.296048055339183e-21,2.198405954185007e-21,1.5612271571273082e-21,1.9715502088762323e-21,2.605776247393977e-29,1.4448156610383026e-18,1.463642269558934e-18,9.345201580539785e-27,8.017636751502493e-22,7.100575178402171e-22,5.1664750654641464e-30,5.555764370893209e-22,1.7678206088602762e-22,1.4895831373015132e-30,9.480211914566439e-31,4.2451832845476143e-26,5.197033995361932e-31,8.818878335996279e-34,5.19767893622793e-31,9.157350792275587e-35,1.7541525941214388e-43,7.11015600394894e-41,6.913561236732979e-49,6.655008472233757e-35,4.902569828637016e-45,1.4264069665326781e-44,4.688840489339134e-53,1.3353874821534085e-52,2.8322607327845146e-41,1.1278961204006787e-43,3.1476700224554084e-49,3.381446076111667e-48,2.8331614519252427e-26,3.4300145108851045e-31,9.401719269961199e-54,2.710696027273484e-53,5.3204986278055003e-33,2.3558775437811507e-31,1.9890455923840076e-49,9.738820273638143e-45,4.471306894173856e-50,1.7524772842477944e-50,4.555298961283011e-43,2.530309112923907e-33,1.5487454615258703e-31,5.660223463942824e-54,1.0862973861866133e-53,1.5875861472379112e-25,9.730859473952672e-28,2.6560974425938782e-37,2.788999338486097e-37,1.5078709628492902e-37,8.737026934892606e-36,2.2737031769420234e-37,1.3582294555342064e-35,4.643579502488955e-34,6.579899527807489e-36
1.0720828201525108e-14,0.11224537200032346,0.9,0.0,0.0,0.0,0.0,0.0999999999971182,7.380632258673865e-13,7.369000806869072e-13,5.099596134404215e-13,5.099596519123405e-13,4.4169083271088385e-13,4.416918997508391e-13,4.416798359642622e-13,4.416798389213916e-13,3.938306278939855e-13,3.9383461384282436e-13,3.565811668732246e-13,3.56581194944918e-13,1.1610373309365835e-15,2.0096059519810096e-18,8.510667975840929e-19,1.844341757052834e-19,5.8436169149460815e-18,8.645879743194667e-24,1.7557336976962078e-19,3.400822703050647e-20,1.3569797527135422e-20,4.1420698120325126e-20,1.5351593042748978e-23,1.0253487478732367e-20,8.59393972141293e-21,6.983548893288667e-21,5.008659364529843e-21,6.405297380207725e-21,1.7021292415982099e-28,1.8372803624216063e-18,3.980898442242076e-18,3.7518390596934435e-26,2.1482861077625766e-21,3.90096759245093e-21,4.662466229798049e-29,1.7811419520477914e-21,1.1492451715943287e-21,1.7776254078837588e-29,1.712992383177909e-30,1.6986263039378638e-25,6.821607675755981e-31,7.057782919042658e-33,6.822035157630311e-31,3.702210758968726e-34,1.9521733105299515e-42,1.2388804126599678e-39,2.4630472848887396e-47,7.392993568316368e-34,8.155326677905758e-44,2.850129029680498e-43,1.564526413045858e-51,5.389947909675303e-51,9.911443553055488e-40,1.5325651438435484e-42,1.0079325159912924e-47,7.259734123398102e-47,1.133633625273329e-25,4.68512523531644e-30,4.301778311871438e-52,1.4937592345642753e-51,4.7487112679560533e-32,3.261259285032465e-30,1.4145233998389233e-47,1.5571172415989804e-43,2.8034649291898443e-48,2.2000784881763585e-48,3.832312417330416e-42,1.7416986393216497e-32,2.1154622839891564e-30,3.254393410120912e-52,8.386516937531344e-52,6.313958187148306e-25,7.743641362746563e-27,1.887657178558334e-36,2.2481601197603338e-36,1.3033376034342207e-36,1.40945523251912e-34,1.9138698720982382e-36,2.1910667783421218e-34,3.7167458448021676e-33,1.047350269615523e-34
1.6082405839101372e-14,0.11224537200048525,0.9,0.0,0.0,0.0,0.0,0.09999999999567698,1.107174960967097e-12,1.104961362159619e-12,7.649947502280672e-13,7.649948340175366e-13,6.62583522636183e-13,6.62585791979784e-13,6.625676757583681e-13,6.625676820666283e-13,5.90788684467966e-13,5.907954216927435e-13,5.349104389828538e-13,5.34910500043267e-13,2.2091008303931207e-15,4.269326495874498e-18,1.808654368657292e-18,3.9195051101934873e-19,8.804321186026209e-18,2.472346917369001e-23,3.7310336848235985e-19,8.924501034763896e-20,2.883858103635224e-20,8.801412641505556e-20,4.389482081373394e-23,1.887261178709623e-20,1.2891815581052666e-20,1.2812561929097996e-20,9.24206736584253e-21,1.1906902483494789e-20,4.36714521275299e-28,2.0028704038948737e-18,6.725029292403394e-18,7.996569823997779e-26,3.603247614799777e-21,9.252647170824411e-21,1.326466930637159e-28,3.2852688000917295e-21,2.9423992146792174e-21,5.711921102844663e-29,2.79635570558143e-30,3.60992658193452e-25,7.667118212229687e-31,2.018281669975232e-32,7.666728562665153e-31,8.353380710129786e-34,6.423831436195968e-42,4.676952256824696e-39,1.0217468912717011e-46,2.3349833772421667e-33,3.1227217959374333e-43,1.1411446630936228e-42,6.357564955858265e-51,2.297854518448358e-50,4.6246181744476716e-39,5.392777402766019e-42,4.45637984803439e-47,2.9444670494944404e-46,2.409202141692084e-25,1.6039649062575924e-29,1.7708855070734225e-51,6.445627276763007e-51,1.4236964709334217e-31,1.1216863162679186e-29,7.196310762943084e-47,5.93454173148349e-43,1.2378309101904758e-47,1.1833678543624994e-47,1.1638798497463172e-41,4.5797394522331536e-32,7.242340528141826e-30,1.372496619287183e-51,3.839177064928067e-51,1.3362339211001674e-24,2.2072285211994538e-26,5.320962379526654e-36,6.440472160511395e-36,3.878284756446658e-36,5.19723748195671e-34,5.616053088533085e-36,8.079177572303728e-34,1.1035677856416125e-32,3.845046016408224e-34
2.1443983476677637e-14,0.11224537200064702,0.9,0.0,0.0,0.0,0.0,0.09999999999423576,1.4762867090309254e-12,1.472854675325058e-12,1.0200298773523072e-12,1.0200300228488464e-12,8.83475814505353e-13,8.834796880639044e-13,8.834555071889636e-13,8.834555179818562e-13,7.877467410378545e-13,7.8775632840692e-13,7.132397043363485e-13,7.132398102851793e-13,3.424336041909844e-15,7.28131618773002e-18,3.085450255569225e-18,6.6863987192236745e-19,1.1795442927763174e-17,5.215058604560241e-23,6.364680131107424e-19,1.7486776916798564e-19,4.919769561889173e-20,1.501284157775042e-19,9.258177222826629e-23,2.8503151964879156e-20,1.7189676160453493e-20,1.9303316708917197e-20,1.3984948658999774e-20,1.812033727993013e-20,8.405664385677819e-28,2.0727367467666324e-18,9.56488385528339e-18,1.3683377292347953e-25,5.101855867321972e-21,1.6829888610989727e-20,2.7197900904096096e-28,4.969680590192909e-21,5.654520417463867e-21,1.2885658618053978e-28,4.3446567105684685e-30,6.158419185771497e-25,8.18460084465898e-31,4.2573703977069944e-32,8.182691349142844e-31,1.4875486175819003e-33,1.580005237557332e-41,1.276246213471136e-38,3.858014589339167e-46,5.237415929022681e-33,8.875069399823651e-43,3.316351479103091e-42,2.572291884674142e-50,9.328422529023457e-50,1.4536777451019248e-38,1.4064054510061294e-41,1.5230550884374951e-46,8.577334314453195e-46,4.110021702491589e-25,3.8215066767558247e-29,8.024979469576923e-51,2.915474588339819e-50,3.112037088806461e-31,2.682190511442267e-29,2.9021810472732503e-46,1.5960434836942264e-42,5.579214278463612e-47,5.52518732929704e-47,2.683715061847669e-41,8.983497703651008e-32,1.7255148398061545e-29,6.729514497201027e-51,1.8754137513103585e-50,2.2708103832497112e-24,4.64225376095473e-26,1.113684140395756e-35,1.3598480422224177e-35,8.46561347937932e-36,1.3195427725634254e-33,1.2113044917207486e-35,2.0511915608726477e-33,2.404805447201872e-32,9.729026002992073e-34
3.2167138751830166e-14,0.11224537200097058,0.9,0.0,0.0,0.0,0.0,0.09999999999135331,2.2145102366020362e-12,2.2083796797369444e-12,1.5301001089213715e-12,1.5301004169762472e-12,1.3252594640845063e-12,1.3252674899516103e-12,1.3252311504110115e-12,1.3252311728439247e-12,1.1816628541680277e-12,1.1816782285702287e-12,1.0698982191871053e-12,1.0698984433451391e-12,6.1145509872998235e-15,1.506996465969945e-17,6.388154842720216e-18,1.3843500853413047e-18,1.7857809033051362e-17,1.424425170429277e-22,1.3176938432179478e-18,4.261375862952727e-19,1.0186262042799924e-19,3.1076510731100214e-19,2.528381123097137e-22,4.9120497750639456e-20,2.578536328359285e-20,3.3158835790126553e-20,2.4161905683166916e-20,3.1546222215477505e-20,1.99823585433938e-27,2.1333523396293784e-18,1.5323710103572925e-17,2.8492354704778006e-25,8.133330896995685e-21,3.7275806789915004e-20,6.924423609338525e-28,8.582636258771062e-21,1.341450785356e-20,3.7457980797084296e-28,8.764853428392853e-30,1.2750855846155795e-24,8.95071972930115e-31,1.1628841345148886e-31,8.943679756163362e-31,3.352030482343204e-33,5.614516904767976e-41,5.316771949593689e-38,2.6262171205376085e-45,1.531517503905159e-32,4.0901274656525914e-42,1.5745473908025468e-41,1.9546106459885896e-49,7.364457851000904e-49,7.384852166182605e-38,5.4695859207316e-41,9.366353043882772e-46,3.991611354810219e-45,8.509699016806035e-25,1.2104352458619006e-28,6.833764318775659e-50,2.5844604044339453e-49,8.91689708366724e-31,8.542530831655809e-29,2.358066284266073e-45,6.450594028457138e-42,4.839514663145237e-46,5.7059961290440696e-46,8.829734938870988e-41,2.191647578614077e-31,5.465446302467094e-29,6.479567061795228e-50,1.9393145895907996e-49,4.67160813364994e-24,1.2618293506373074e-25,3.056441396430671e-35,3.717740783911851e-35,2.440630023875852e-35,4.619811637644877e-33,3.427867354693295e-35,7.180951664004145e-33,6.980976858876493e-32,3.388786334110311e-33
4.2890294026982695e-14,0.11224537200129411,0.9,0.0,0.0,0.0,0.0,0.09999999998847087,2.952733814132025e-12,2.9435972095617597e-12,2.0401703049546575e-12,2.040170837356897e-12,1.7670416500143854e-12,1.7670553075431144e-12,1.767006762853804e-12,1.7670068011186747e-12,1.5755789672831534e-12,1.5756001994856498e-12,1.426556709193148e-12,1.4265570964564333e-12,9.10929287117726e-15,2.5622911717790277e-17,1.086456953775962e-17,2.354398396933494e-18,2.4052474743090253e-17,2.9803873661092264e-22,2.240985878183373e-18,8.095258422482619e-19,1.7324650883708633e-19,5.284282812271155e-19,5.289553672948221e-22,7.117198282155933e-20,3.438099924048832e-20,4.792874096736084e-20,3.507575756031204e-20,4.606281230538621e-20,3.7233465272325816e-27,2.135303950944096e-18,2.1141200378678043e-17,4.874440927834844e-25,1.1189176886514265e-20,6.604204382402001e-20,1.3467310788229918e-27,1.2455523300344724e-20,2.4956905397446e-20,8.0606195669704054e-28,1.541161265526546e-29,2.1686476151334437e-24,9.52089875085838e-31,2.433221398804392e-31,9.504916948771708e-31,5.9665227456273025e-33,1.3205966172456837e-40,1.3761890261959513e-37,8.589950939628332e-45,3.343340579512824e-32,1.1079518945661301e-41,4.387006339926793e-41,6.671871439367348e-49,2.573638624052254e-48,2.2752567748808387e-37,1.3489083058355828e-40,3.1444973117786804e-45,1.1635409657661877e-44,1.4473176163914217e-24,2.795048959305985e-28,2.4245192460018137e-49,9.37306003165583e-49,1.931932692799103e-30,1.9813496698352517e-28,8.982452140858723e-45,1.7463609587054108e-41,1.740202214992433e-45,2.3782895484813328e-45,2.0049438814063467e-40,4.166188068552841e-31,1.2620410624928923e-28,2.4109583897443473e-49,7.55260082034153e-49,7.897154967972102e-24,2.6288451180619577e-25,6.382862349082647e-35,7.782736856058409e-35,5.343600609064537e-35,1.15512799496619e-32,7.391724970608046e-35,1.7954125144401217e-32,1.5267296842638808e-31,8.439836342009554e-33
6.433660457728775e-14,0.11224537200194118,0.9,0.0,0.0,0.0,0.0,0.09999999998270599,4.4291811367781086e-12,4.413660037731968e-12,3.0603105803341774e-12,3.060311766609856e-12,2.650601216484361e-12,2.650630996869913e-12,2.65055788664359e-12,2.6505579703647194e-12,2.3634111934639926e-12,2.3634441902304645e-12,2.139873607623891e-12,2.139874470319909e-12,1.5461292663940996e-14,5.58003965151993e-17,2.367079143357165e-17,5.129474135843478e-18,3.6918428283019696e-17,9.410842401492786e-22,4.8823652978131745e-18,2.0520042460572418e-18,3.774808231915806e-19,1.150764505410658e-18,1.669597385802667e-21,1.1644553121561257e-19,5.157213090762719e-20,7.818518532729207e-20,5.752384260587074e-20,7.609946075253608e-20,9.137209133894829e-27,2.130699593087292e-18,3.278468866070626e-17,1.0789562454390887e-24,1.7303481185777345e-20,1.5097295269385994e-19,3.4840903182755555e-27,2.0419047789485663e-20,6.10975865301987e-20,2.500479414607262e-27,3.683922589772145e-29,4.725191384246819e-24,1.0660959081026787e-30,7.683698023661118e-31,1.0607877294143016e-30,1.3439623027707575e-32,4.575753805238147e-40,5.587356328464284e-37,5.233075240459086e-44,1.122623270052649e-31,5.473983686035835e-41,2.2517171073222623e-40,4.8735909743026206e-48,1.9819714147296447e-47,1.45247675877912e-36,5.053086325973939e-40,2.429139951936842e-44,6.459579184027654e-44,3.153510287853798e-24,1.0370236029047852e-27,1.8623010122148332e-48,7.591689284503366e-48,6.505277837602798e-30,7.447251401188752e-28,9.055369321950549e-44,8.745106552057323e-41,1.2528171081220504e-44,2.908519405086575e-44,6.645573217898643e-40,1.0568944715099905e-30,4.682445083681097e-28,2.0257289550238436e-48,7.181828309918952e-48,1.6959733079356902e-23,8.2000344163231405e-25,1.8860582483044725e-34,2.4586569220398922e-34,1.90073022721564e-34,5.354828322332057e-32,2.5307225603776797e-34,8.320990370669793e-32,5.078902743507325e-31,3.8640439633712584e-32
8.578291512759281e-14,0.11224537200258826,0.9,0.0,0.0,0.0,0.0,0.09999999997694112,5.905628779011059e-12,5.883411897134652e-12,4.080450634216934e-12,4.0804528647494366e-12,3.534151662713951e-12,3.5342067901895025e-12,3.5341088185627245e-12,3.534108973890295e-12,3.1512434195510367e-12,3.1512882592238306e-12,2.8531903511959457e-12,2.8531919733536596e-12,2.2105799264190646e-14,1.0319171106973678e-16,4.379028092379227e-17,9.489169832937696e-18,5.0715727638445625e-17,2.4429880647911936e-21,9.032391664946318e-18,4.2234478810630175e-18,6.983916807358399e-19,2.1276078004098167e-18,4.332098898479656e-21,1.62468182111519e-19,6.876305307573071e-20,1.088898737657487e-19,8.037600547747321e-20,1.0682448354062825e-19,1.8322680840402558e-26,2.124823476035187e-18,4.442944900459312e-17,2.040241284696711e-24,2.3417795337726576e-20,2.8791686038920964e-19,7.220534328906017e-27,2.8523998986873024e-20,1.2229302237947706e-19,6.009448905552822e-27,7.416091900514357e-29,8.742257273308024e-24,1.1871518220353403e-30,1.9948206852575335e-30,1.1731659361234405e-30,2.379433682472235e-32,1.1580281800239042e-39,1.5763026948957654e-36,2.0438706426461474e-43,3.0353263343548856e-31,1.8801264959605804e-40,7.935623489228743e-40,2.287429014360365e-47,9.55267856689432e-47,6.058719698421792e-36,1.346408745985255e-39,1.1893670473384441e-43,2.4549979436211288e-43,5.834429791850566e-24,3.008140143549585e-27,8.997286976522e-48,3.7628883490488224e-47,1.7771792863132432e-29,2.19389799354024e-27,5.106147941388433e-43,3.1466046670428916e-40,5.398964215730546e-44,1.8057161646730494e-43,1.6377515566903077e-39,2.1763774357492822e-30,1.3582574598326657e-27,1.0317332573589195e-47,3.888481427733911e-47,3.0798867030074784e-23,2.096347065577822e-24,4.274398251371827e-34,6.3829744128242235e-34,5.632325065406231e-34,1.9499383975780197e-31,7.211341024108762e-34,3.029072894586403e-31,1.3217099648109859e-30,1.3876019122935567e-31
1.0722922567789787e-13,0.11224537200323531,0.9,0.0,0.0,0.0,0.0,0.09999999997117624,7.382076610984171e-12,7.35316913326433e-12,5.100590557024978e-12,5.100594063208694e-12,4.41769671317181e-12,4.417782645577845e-12,4.417659636984388e-12,4.417659879347781e-12,3.939075645582578e-12,3.939132368369103e-12,3.566507003127575e-12,3.5665095531540006e-12,2.8733996080179306e-14,1.6076506447488512e-16,6.823634359505688e-17,1.478627345406589e-17,6.507718619783941e-17,4.6637194506213846e-21,1.4075164826783424e-17,6.957059311558616e-18,1.0883480135506215e-18,3.3137984024015645e-18,8.267326909030343e-21,2.0831527783661043e-19,8.595390399872748e-20,1.3948057698906967e-19,1.0313953787976847e-19,1.374277024498574e-19,2.975892194979022e-26,2.1244651238575287e-18,5.606869177724037e-17,3.2350460595155408e-24,2.9529935170290064e-20,4.556425915724053e-19,1.1914137024682632e-26,3.6597590887352963e-20,1.9843011857908288e-19,1.0735578738062683e-26,1.2110495829605433e-28,1.3623613889840545e-23,1.3163662614043342e-30,3.808406300374909e-30,1.2895500382064075e-30,3.8010285546334346e-32,2.300453142350928e-39,3.2652150959227034e-36,5.074795007523006e-43,5.90407528891603e-31,4.3847429450197935e-40,1.861880048478939e-39,6.277582132808803e-47,2.643283370544719e-46,1.476692886887811e-35,2.7368928036678524e-39,3.2143717740502145e-43,5.829262502840521e-43,9.092161705718511e-24,6.03785494874117e-27,2.498301222994519e-47,1.053377612621624e-46,3.4812201332226394e-29,4.44934514660957e-27,1.461405095337641e-42,7.204461588273614e-40,1.3942328947581727e-43,5.380416501663094e-43,3.208556561160592e-39,3.585876416302436e-30,2.7262563929275308e-27,2.9239817166848484e-47,1.1250729307668064e-46,4.73034433858182e-23,3.9595470285612944e-24,7.534082175802594e-34,1.218424401000193e-33,1.1683873630870984e-33,4.4702199107808115e-31,1.4621889631161938e-33,6.942609422435024e-31,2.525645541680033e-30,3.153649066831481e-31
1.5012184677850797e-13,0.11224537200452951,0.9,0.0,0.0,0.0,0.0,0.0999999999596465,1.0334973264253905e-11,1.029264283287813e-11,7.140869718646487e-12,7.140876983092281e-12,6.1847586677345435e-12,6.184934679702178e-12,6.184760682093873e-12,6.184761178508464e-12,5.5147400973560166e-12,5.514820824779964e-12,4.993139828778419e-12,4.993145112944074e-12,4.1974143229528006e-14,3.290164074215979e-16,1.3969627404803876e-16,3.0269568111443814e-17,9.674431390529521e-17,1.459673675001325e-20,2.881936045164751e-17,1.5353295836319477e-17,2.2285647651320775e-18,6.775015431024242e-18,2.5844471239939246e-20,2.999016893569145e-19,1.2033567585430104e-19,2.005953784061422e-19,1.486100939593614e-19,1.9854757184780878e-19,6.435434051362031e-26,2.123793793247659e-18,7.934713308322012e-17,6.966428019865515e-24,4.175429166004856e-20,9.517132516423127e-19,2.6282092041714845e-26,5.272490125437078e-20,4.28531497474502e-19,2.6741167475794983e-26,2.6511097890444732e-28,2.789650724561669e-23,1.6225721115490167e-30,1.1922533200304055e-29,1.5384489624370801e-30,7.328128765456558e-32,6.744690117484666e-39,1.0407115220365397e-35,2.5081196953761283e-42,1.903444657532439e-30,1.992386635099028e-39,8.63892499381817e-39,4.493976848788257e-46,1.9419023610010413e-45,7.863268879269618e-35,8.335850143781247e-39,2.428349036516419e-42,2.8427480067835466e-42,1.8617639866559716e-23,2.0171212330698976e-26,1.8331010678127136e-46,7.925860001022646e-46,1.1409219462401003e-28,1.5442120391759516e-26,1.264479286007518e-41,3.3784089137667535e-39,7.488472726732177e-43,5.147561543780468e-42,9.23587894340622e-39,7.915911834907274e-30,9.10785229159344e-27,2.2529516086207272e-46,9.233608673611635e-46,9.303059414884778e-23,1.1940199120146002e-23,1.8325777923548304e-33,3.810379064889445e-33,4.709154783832405e-33,2.2444804764048593e-30,5.539847446046457e-33,3.482067488707651e-30,7.627452317258051e-30,1.525390828589805e-30
2.359070889797282e-13,0.11224537200711786,0.9,0.0,0.0,0.0,0.0,0.099999999936587,1.6240770148585822e-11,1.6171394228969036e-11,1.12214255680621e-11,1.1221444714009745e-11,9.718780853126087e-12,9.719239917146831e-12,9.718960635820694e-12,9.71896192594966e-12,8.666068999855337e-12,8.666198597640277e-12,7.846403750512337e-12,7.846417679730145e-12,6.844442354467149e-14,8.573822333351654e-16,3.6417004938460754e-16,7.890039821379145e-17,1.7075658878248787e-16,6.637936583943226e-20,7.515666057987683e-17,4.2735656648179827e-17,5.812124084960221e-18,1.7610588591886726e-17,1.1722251629890968e-19,4.830139262147761e-19,1.8910254341755184e-19,3.2278699192179106e-19,2.3951971732473014e-19,3.207398504879428e-19,1.7593412317835169e-25,2.123736652178662e-18,1.2590273513435619e-16,2.0138428096173447e-23,6.620250793574552e-20,2.5247731317054726e-18,7.302625577426346e-26,8.496843301096089e-20,1.1701541343116018e-18,8.272698350062841e-26,7.343256503706786e-28,7.275444305577333e-23,2.5120888926280877e-30,5.424601744355551e-29,2.130362085667224e-30,1.8101900572681325e-31,2.81308375246919e-38,4.6341728626855e-35,1.8635323854747466e-41,8.870082780288294e-30,1.4227695701498864e-38,6.265205799674233e-38,5.3280820590284367e-45,2.3441083900296235e-44,6.404768284803675e-34,3.5832906252993894e-38,3.1089630161627185e-41,2.1392332670144254e-41,4.8555032479741195e-23,9.259725105235283e-26,2.2105233618423194e-45,9.725401568639687e-45,5.404583520218264e-28,7.661527655994797e-26,1.7627932719569846e-40,2.5014345764500094e-38,5.910894796018344e-42,7.704720917512335e-41,3.7929708253818997e-38,2.2039153252572155e-29,4.1810175135452863e-26,2.8072701130599086e-45,1.199941545321064e-44,2.2349015496484716e-22,5.028451349150935e-23,5.8431569014559265e-33,1.7288065113638053e-32,3.1852668274604336e-32,1.8595803562993418e-29,3.4709131677487685e-32,2.877774391336866e-29,3.2824438667366706e-29,1.1711494868984156e-29
3.2169233118094844e-13,0.11224537200970619,0.9,0.0,0.0,0.0,0.0,0.0999999999135275,2.2146570610653744e-11,2.2049942008422094e-11,1.5301978943651804e-11,1.5302014335971772e-11,1.325270138612296e-11,1.3253546323743314e-11,1.3253158456542834e-11,1.3253160822511517e-11,1.1817397901307102e-11,1.1817577231759372e-11,1.0699665942679533e-11,1.069969169369268e-11,9.491249903819651e-14,1.5774165439556532e-15,6.701324765260179e-16,1.4517788204923636e-16,2.554777599204891e-16,1.6166015322705501e-19,1.383426700256309e-16,8.070702310890288e-17,1.0698809652463564e-17,3.2335509937681856e-17,2.8500541525182067e-19,6.66120157273835e-19,2.578756959930291e-19,4.449749463420183e-19,3.3042613021578778e-19,4.429268931457729e-19,3.299012677454128e-25,2.1237356305334296e-18,1.724582868515247e-16,3.9845738353154553e-23,9.065071501606748e-20,4.67875135235694e-18,1.377777279824706e-25,1.172108388174287e-19,2.1931868297562325e-18,1.627482590400167e-25,1.3847271413626276e-27,1.3392453832741712e-22,3.777604200304249e-30,1.3215400756353223e-28,2.84996696926778e-30,3.366458259043531e-31,6.874326862236411e-38,1.1590632413984965e-34,5.656391209928731e-41,2.1780220145912996e-29,4.382077952811448e-38,1.938928534231076e-37,1.8653832560461416e-44,8.246551092685581e-44,2.035371163976164e-33,8.849650002630387e-38,1.15960389208176e-40,6.597571191867346e-41,8.937886531486221e-23,2.213933037112004e-25,7.76275589424772e-45,3.4312335238523796e-44,1.3348456861710063e-27,1.920987159897295e-25,6.688165537409002e-40,7.733324612947505e-38,1.8241140010064002e-41,2.975050990569782e-40,9.217514009354313e-38,4.1625109316500575e-29,9.996508123783751e-26,9.91763484528843e-45,4.285407563617967e-44,3.8724621405906957e-22,1.1672453444523747e-22,1.2383927981256616e-32,4.203710183994692e-32,9.390933584616002e-32,5.841901600509615e-29,9.93769724412712e-32,9.028247363194468e-29,7.967861968941668e-29,3.534765356222963e-29
