Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286)
9.712883916848705e-10,0.11224540159587384,0.9,0.0,0.0,0.0,0.0,0.09999973891188656,6.709611251795741e-08,6.376655848498018e-08,4.604325278371442e-08,4.6316394905260225e-08,3.805447768519621e-08,4.0090990814722334e-08,3.990790321364291e-08,3.989698982679357e-08,3.568031546252315e-08,3.57185588810505e-08,3.219501854158703e-08,3.2416221665375685e-08,2.87099937497844e-10,1.938594164407775e-09,1.0122226423961067e-09,1.7947734972109958e-10,1.481756150192482e-09,6.179978341177969e-10,1.0644969185491638e-09,6.546425260974836e-10,8.362692073940546e-11,7.24095882302517e-12,2.0986098298282108e-10,2.0802453268631067e-15,8.53596531741653e-13,1.3868692961163148e-15,1.032775643531781e-15,1.385987680166304e-15,2.7200934268332273e-18,7.337762176147582e-18,9.435917018164706e-13,4.1896804053240147e-13,2.7749767311232586e-16,3.7297085101817875e-11,1.1561021420344003e-18
9.999999999999999e-10,0.11224540350316645,0.9,0.0,0.0,0.0,0.0,0.09999973119397614,6.908644730767472e-08,6.562069062835779e-08,4.7399503246271446e-08,4.768892294849465e-08,3.914962125320627e-08,4.127834586645716e-08,4.1084280993510655e-08,4.10727598501157e-08,3.6735035809260994e-08,3.677557378855133e-08,3.3143355403674063e-08,3.337781535469295e-08,2.9544802887683644e-10,2.0006030848379556e-09,1.0451929840213712e-09,1.851720772302437e-10,1.573478896979982e-09,6.580473083993421e-10,1.128136046945568e-09,6.936439318278044e-10,8.864731060357668e-11,7.457539093806001e-12,2.2262407880864553e-10,2.141954017714076e-15,9.209962426265175e-13,1.4279676919295577e-15,1.0634120849601717e-15,1.427036122818862e-15,2.8833907552769867e-18,7.660519024336151e-18,9.984110791992432e-13,4.58401864571593e-13,2.857209977494759e-16,3.953660780937502e-11,1.2255214833462876e-18
1.0332155338993187e-09,0.11224540350316645,0.9,0.0,0.0,0.0,0.0,0.09999972226536857,7.138949840904518e-08,6.776388106041223e-08,4.896816239388087e-08,4.927699442007482e-08,4.0414741200263935e-08,4.265211890386714e-08,4.244495394104216e-08,4.243271295541749e-08,3.795520765164012e-08,3.799848473378627e-08,3.424021571105762e-08,3.449049229187397e-08,3.050975835933045e-10,2.0722793792160407e-09,1.0832817369310713e-09,1.9175068917558021e-10,1.6830060736859508e-09,7.05938738640726e-10,1.204050235137014e-09,7.401573787840858e-10,9.463804381644595e-11,7.708049572623574e-12,2.378585055220569e-10,2.213358207179766e-15,1.0025545486546624e-12,1.4755202197560897e-15,1.0988620426254757e-15,1.4745292743636295e-15,3.0782503031869694e-18,8.045926656690774e-18,1.0648188162450778e-12,5.070247304242178e-13,2.952357230206001e-16,4.220903413513182e-11,1.3083597167625744e-18
1.0951426761137669e-09,0.11224540541288262,0.9,0.0,0.0,0.0,0.0,0.09999970561882837,7.56847370022452e-08,7.175451542471038e-08,5.189179225996957e-08,5.22384797185589e-08,4.276824288306167e-08,4.521384421242742e-08,4.498110658949794e-08,4.496747673207986e-08,4.023009939713614e-08,4.027872600760854e-08,3.6284518052923494e-08,3.6565658426688236e-08,3.230651165176777e-10,2.2057414710145143e-09,1.1541403766468198e-09,2.0398888968993282e-10,1.896980201588605e-09,7.996861315924228e-10,1.3521462958727213e-09,8.308656510074381e-10,1.0633089663118536e-10,8.174975059532514e-12,2.676053143044083e-10,2.3465284802626964e-15,1.1649475570608026e-12,1.5641976344491993e-15,1.1649769484797692e-15,1.56309148276725e-15,3.458581801670989e-18,8.798865463066821e-18,1.1975516206163695e-12,6.066425389222497e-13,3.1297907998873785e-16,4.742528048197043e-11,1.4700497581761676e-18
1.1717052864108956e-09,0.11224540777727383,0.9,0.0,0.0,0.0,0.0,0.09999968503811846,8.099764522669335e-08,7.667904218880767e-08,5.55046059579388e-08,5.590108298332584e-08,4.5668639448815645e-08,4.838181597608955e-08,4.811539298201313e-08,4.8099964733403645e-08,4.30426240183518e-08,4.309830228161899e-08,3.881072139594477e-08,3.913249366776102e-08,3.452374301632571e-10,2.37043678947432e-09,1.2414669647728945e-09,2.190709441452675e-10,2.179074017250142e-09,9.235914474132821e-10,1.5470400259090341e-09,9.50177908526629e-10,1.217298428118967e-10,8.752021784817792e-12,3.067996320052163e-10,2.5112506800358247e-15,1.3844543875382902e-12,1.67386897258929e-15,1.246756425323816e-15,1.6726123824581962e-15,3.9594609244793274e-18,9.791505905039752e-18,1.3786071201091836e-12,7.468412428542636e-13,3.349230947701361e-16,5.429510519744175e-11,1.6829964710493537e-18
1.2406116356783113e-09,0.11224540990838248,0.9,0.0,0.0,0.0,0.0,0.0999996665154482,8.578168188671852e-08,8.11024081847736e-08,5.875446742810304e-08,5.919857351400938e-08,4.827021773468997e-08,5.12337689999071e-08,5.0935071364131006e-08,5.0917951060379156e-08,4.557389559766432e-08,4.563633543529506e-08,4.1083136089967275e-08,4.1443814799313147e-08,3.6515330491213684e-10,2.518371479100752e-09,1.3197977170168152e-09,2.325991432563049e-10,2.449510927110871e-09,1.0426470283589993e-09,1.7335854475073746e-09,1.064321242697435e-09,1.3648029238894804e-10,9.271146840694443e-12,3.44358854476652e-10,2.6595756031250193e-15,1.5998427398985194e-12,1.772607497432201e-15,1.3203951804338828e-15,1.7712080612909997e-15,4.439246601841446e-18,1.0743127596875534e-17,1.5586062028935248e-12,8.901570674851405e-13,3.546795837268342e-16,6.087588803424173e-11,1.886983675288697e-18
1.309517984945727e-09,0.11224541204247626,0.9,0.0,0.0,0.0,0.0,0.09999964799274715,9.056800947430133e-08,8.551754038103332e-08,6.200274678746796e-08,6.249714626946424e-08,5.086350737444154e-08,5.408645846464865e-08,5.375362963267371e-08,5.3734750896401744e-08,4.81051666276993e-08,4.817476241489918e-08,4.3354444518106325e-08,4.375624334142164e-08,3.850321075932632e-10,2.666030876517036e-09,1.3978794978623144e-09,2.460842416291784e-10,2.735591171260806e-09,1.1688229162226482e-09,1.930673982549955e-09,1.1848586021114455e-09,1.5207545062868356e-10,9.790065777510988e-12,3.8408129558374876e-10,2.8079714940280775e-15,1.8322154812379054e-12,1.8713783876593526e-15,1.3940691876804396e-15,1.8698291596021475e-15,4.946508065958099e-18,1.1749795435596057e-17,1.7557551197820366e-12,1.0507143602950396e-12,3.7444255669520515e-16,6.78337953022295e-11,2.1026607858422996e-18
1.3784243342131428e-09,0.11224541417955003,0.9,0.0,0.0,0.0,0.0,0.09999962947001427,9.535662702445712e-08,8.992445412601415e-08,6.52494448146065e-08,6.579679647518735e-08,5.3448534974165805e-08,5.693988338236641e-08,5.657106508449562e-08,5.655036466809474e-08,5.063643710844578e-08,5.071358431202273e-08,4.562464721870966e-08,4.606977885337798e-08,4.0487390731180137e-10,2.813415470553458e-09,1.475712899054402e-09,2.595263779895566e-10,3.0372782732632784e-09,1.3020964254802466e-09,2.1382944886045335e-09,1.3117780847978762e-09,1.6851553548008874e-10,1.0308778107460471e-11,4.259660952630965e-10,2.9564383227709925e-15,2.08163385158167e-12,1.9701815002769814e-15,1.4677784329949505e-15,1.9684756432134146e-15,5.4812523892174955e-18,1.2811381032470422e-17,1.971013437938932e-12,1.2294812702931905e-12,3.9421198506942547e-16,7.51689499440935e-11,2.3300316064723664e-18
1.4473306834805586e-09,0.11224541631959868,0.9,0.0,0.0,0.0,0.0,0.09999961094724856,1.0014753357254831e-07,9.432316474693413e-08,6.849456228817816e-08,6.909751937203363e-08,5.6025327029105536e-08,5.979404276578399e-08,5.9387375027013255e-08,5.936479280199642e-08,5.316770703989221e-08,5.3252802215459695e-08,4.789374472986308e-08,4.83844208934156e-08,4.246787730774279e-10,2.9605257417867068e-09,1.5532985370898123e-09,2.729256889855766e-10,3.3545358688130375e-09,1.4424449439723113e-09,2.3564358455974016e-09,1.4450678109028486e-09,1.8580076459977757e-10,1.0827283359881288e-11,4.700123913711402e-10,3.104976059390564e-15,2.3481426136614876e-12,2.0690166927513213e-15,1.5415229022751884e-15,2.0671474779698327e-15,6.0434866344876856e-18,1.392775639343766e-17,2.2053380059833213e-12,1.427423693650836e-12,4.13987840335687e-16,8.288147435844957e-11,2.569099924071147e-18
1.5162370327479744e-09,0.11224541846261722,0.9,0.0,0.0,0.0,0.0,0.09999959242444902,1.049407281542842e-07,9.871368753206009e-08,7.173809998692931e-08,7.239931021626388e-08,5.8593909880321695e-08,6.264893562829652e-08,6.220255677822969e-08,6.217803572455996e-08,5.5698976422026483e-08,5.579241721120481e-08,5.016173758939043e-08,5.0700169018709146e-08,4.4444677372443394e-10,3.107362180308492e-09,1.6306370958079007e-09,2.862823106134307e-10,3.6873277057279023e-09,1.5898459321688058e-09,2.5850869558739767e-09,1.5847159227294668e-09,2.039313553519509e-10,1.1345581025821509e-11,5.162193197295148e-10,3.2535846739343923e-15,2.6317694130053256e-12,2.1678838230100476e-15,1.6153025813852058e-15,2.165844629739688e-15,6.6332178551152215e-18,1.5098793919077285e-17,2.4596829523465514e-12,1.6455052723329975e-12,4.3377009407248326e-16,9.097149039946933e-11,2.819869508649423e-18
1.654049731282806e-09,0.11224542275754344,0.9,0.0,0.0,0.0,0.0,0.09999955537874455,1.1453397756326092e-07,1.0747023054393701e-07,7.82204391753708e-08,7.900607684811093e-08,6.370655273906284e-08,6.836091784754155e-08,6.782952503130899e-08,6.780096764105932e-08,6.076151353830731e-08,6.087284280972203e-08,5.469441150355422e-08,5.5334981748527194e-08,4.838724540809563e-10,3.4002155772579987e-09,1.7845758761915015e-09,3.128680320729794e-10,4.3993696086799715e-09,1.9057155149596976e-09,3.0738741567919493e-09,1.8830399829815126e-09,2.42729489751298e-10,1.2381551586414593e-11,6.15111606241269e-10,3.551014417039014e-15,3.250440510021625e-12,2.365713330873401e-15,1.7629675123840812e-15,2.3633147479089787e-15,7.895199388312486e-18,1.7604346874996243e-17,3.0322370060792002e-12,2.1459292871304182e-12,4.733536837281459e-16,1.0828448208076154e-10,3.356527475148925e-18
1.7918624298176376e-09,0.11224542706428829,0.9,0.0,0.0,0.0,0.0,0.0999995183328932,1.2413636754399683e-07,1.1619420473061872e-07,8.469646861156513e-08,8.561705872567434e-08,6.878667188553106e-08,7.407582216068245e-08,7.34519485978976e-08,7.341916382751392e-08,6.582404845718013e-08,6.595486974000717e-08,5.922267325855953e-08,5.997421347927961e-08,5.231514957365765e-10,3.6919797334824243e-09,1.9375353823381158e-09,3.392846287568131e-10,5.173116042587629e-09,2.249526287053591e-09,3.604567754714311e-09,2.2066558447981612e-09,2.8491167175435914e-10,1.3416685887837741e-11,7.226360003235829e-10,3.848727312681272e-15,3.937664315558793e-12,2.5636688964194944e-15,1.9107731122368817e-15,2.560885725132255e-15,9.267253225506467e-18,2.0327026418668952e-17,3.696254657549717e-12,2.7384177288800844e-12,5.129625284908935e-16,1.27108889028426e-10,3.940035331403347e-18
1.929675128352469e-09,0.11224543138281158,0.9,0.0,0.0,0.0,0.0,0.0999994812868874,1.3374789039464772e-07,1.2488573119580924e-07,9.116619452844068e-08,9.223221844613892e-08,7.383447415058524e-08,7.979364069903207e-08,7.906980639952051e-08,7.903262769247976e-08,7.088658117852787e-08,7.103850659028757e-08,6.374652714758251e-08,6.461786063076428e-08,5.622844439516754e-10,3.982658718876883e-09,2.08952189498981e-09,3.6553317806348967e-10,6.008280682423005e-09,2.621100502662519e-09,4.177079766702995e-09,2.5554694387646013e-09,3.3047962977277704e-10,1.445098005472686e-11,8.387855149719103e-10,4.146723121629888e-15,4.693338930226112e-12,2.761749399456259e-15,2.0587192666587274e-15,2.758557289192023e-15,1.0749435451507458e-17,2.3265824751243184e-17,4.45927199327511e-12,3.430599402870199e-12,5.525964042665475e-16,1.474456666951636e-10,4.570422636566408e-18
2.0674878268873007e-09,0.11224543571307331,0.9,0.0,0.0,0.0,0.0,0.09999944424071981,1.433685384189128e-07,1.3354493061563988e-07,9.762962316016793e-08,9.885151884682695e-08,7.885016512395623e-08,8.551436560462908e-08,8.468307752403074e-08,8.464136264314533e-08,7.594911170222466e-08,7.61237619048947e-08,6.82659774596219e-08,6.926591960628939e-08,6.01271842061477e-10,4.272256565497744e-09,2.240541582036417e-09,3.916147490831785e-10,6.904578750083047e-09,3.020261546668577e-09,4.791322561045563e-09,2.929387045151192e-09,3.7943508756134637e-10,1.548443025971902e-11,9.635531309456675e-10,4.445001604826457e-15,5.517299015631689e-12,2.9599537269842025e-15,2.2068058608396076e-15,2.9563291682423944e-15,1.2341801999491641e-17,2.6419739518759278e-17,5.3287824209203186e-12,4.230067747667587e-12,5.922550883996839e-16,1.6929576201348754e-10,5.247718685608856e-18
2.205300525422132e-09,0.11224544005503369,0.9,0.0,0.0,0.0,0.0,0.09999940719438298,1.5299830392603282e-07,1.4217192322339636e-07,1.04086760742116e-07,1.0547492300368776e-07,8.383394911655512e-08,9.123798903023266e-08,9.029174122479644e-08,9.024537208533007e-08,8.101164002813586e-08,8.121064418451198e-08,7.278102847950312e-08,7.391838679280595e-08,6.401142314074294e-10,4.560777284627491e-09,2.390600544340929e-09,4.1753040380713106e-10,7.86172698449495e-09,3.4468339267359587e-09,5.447208855457541e-09,3.328315292623639e-09,4.317797642244604e-10,1.6517032646674052e-11,1.096931797091769e-09,4.7435625233841435e-15,6.409336642272857e-12,3.1582807731510958e-15,2.3550327794486815e-15,3.1542010908083683e-15,1.4044408651210398e-17,2.978777370694643e-17,6.312236903542336e-12,5.1443810273270934e-12,6.31938359664578e-16,1.9266011345145963e-10,5.971952511045508e-18
2.4809259224917956e-09,0.11224544877389217,0.9,0.0,0.0,0.0,0.0,0.09999933310117269,1.7228515665348925e-07,1.593297666564339e-07,1.1698218770382347e-07,1.1873389607167715e-07,9.370660668131474e-08,1.0269390010605926e-07,1.0149516418988792e-07,1.0143922806067421e-07,9.113669008601951e-08,9.13893234250822e-08,8.179794976125785e-08,8.32365312658167e-08,7.173661389103296e-10,5.134603360130547e-09,2.687860752892172e-09,4.68868179637967e-10,9.957448377206671e-09,4.381516285408719e-09,6.883564549131306e-09,4.20083195774386e-09,5.46643627388344e-10,1.8579678872082923e-11,1.3894939172495256e-09,5.341530711899913e-15,8.396653261878349e-12,3.555298633394578e-15,2.651907126054853e-15,3.5502439824432343e-15,1.7780564637318006e-17,3.716223857412247e-17,8.650571374290828e-12,7.347600973334116e-12,7.113777857682763e-16,2.4393529665048554e-10,7.561348321729846e-18
2.7289887798544924e-09,0.11224545666047908,0.9,0.0,0.0,0.0,0.0,0.09999926641663234,1.896744288592433e-07,1.746628753955803e-07,1.285666191554248e-07,1.306806410913967e-07,1.0248489924275905e-07,1.1301405450852142e-07,1.1156228269953429e-07,1.114975713385617e-07,1.0024922762016032e-07,1.0055578335534399e-07,8.989817623572096e-08,9.163790079657318e-08,7.864023148535282e-10,5.647403094498642e-09,2.9521702162528308e-09,5.14515262221044e-10,1.2048894009779672e-08,5.314739380414841e-09,8.317836920926412e-09,5.07070373652538e-09,6.616293838476224e-10,2.0433123236265263e-11,1.682178233817236e-09,5.880665617518247e-15,1.0415392223263405e-11,3.913023456251348e-15,2.9195727800231662e-15,3.907022017897456e-15,2.1520682688968662e-17,4.4521650624551926e-17,1.1218647870213334e-11,9.79837928222019e-12,7.829551668810385e-16,2.952709607428195e-10,9.15261768540183e-18
2.977051637217189e-09,0.1122454645843598,0.9,0.0,0.0,0.0,0.0,0.09999919973143216,2.0709312235579913e-07,1.8989348343431262e-07,1.4013076462872036e-07,1.4264011879363955e-07,1.1116293089221016e-07,1.2334347856497133e-07,1.216141579865544e-07,1.2154065687350692e-07,1.0936175803098863e-07,1.0972764488402533e-07,9.798421545086863e-08,1.000534960062894e-07,8.549769890551226e-10,6.156774801976207e-09,3.213460883847996e-09,5.596409886522003e-10,1.4333156532304815e-08,6.334096542686044e-09,9.885692609118043e-09,6.0201736747101566e-09,7.876227330676323e-10,2.2283762634077693e-11,2.0026512576633084e-09,6.4207119064165384e-15,1.265038459001621e-11,4.271129011426894e-15,3.1876912681234885e-15,4.2641199893148754e-15,2.5618839294628528e-17,5.25595420642808e-17,1.4269863312431465e-11,1.2737212258960336e-11,8.546088342376378e-16,3.5152702834665034e-10,1.0896405133196856e-17
3.225114494579886e-09,0.11224547254530919,0.9,0.0,0.0,0.0,0.0,0.09999913304553106,2.2454119249072992e-07,2.0502227590530586e-07,1.516746605264202e-07,1.5461212227665578e-07,1.1974184666196865e-07,1.3368212689727005e-07,1.3165067493816178e-07,1.315685044785087e-07,1.1847428131741172e-07,1.1890495603882155e-07,1.060560922454187e-07,1.0848329524850614e-07,9.230932462736859e-10,6.6627413981022096e-09,3.4717672430193552e-09,6.042513132586338e-10,1.68086367614078e-08,7.438604001851853e-09,1.1586634992458226e-08,7.0487096654471836e-09,9.246335335182342e-10,2.4131575876010496e-11,2.3508707423908044e-09,6.9616681916329276e-15,1.509988283130921e-11,4.6296091023634045e-15,3.4562618994311594e-15,4.621536326854292e-15,3.007535432444513e-17,6.127028413699724e-17,1.7846165290657827e-11,1.6206930978179034e-11,9.263375482127384e-16,4.1270867338165216e-10,1.2792870704738203e-17
3.4731773519425826e-09,0.11224548054310428,0.9,0.0,0.0,0.0,0.0,0.09999906635888835,2.4201859466960223e-07,2.2004993336673277e-07,1.6319834326053064e-07,1.665964470261484e-07,1.2822277853333304e-07,1.4402995423939697e-07,1.4167172011506425e-07,1.4158113395204919e-07,1.275867974782508e-07,1.280877644077379e-07,1.1411383141460052e-07,1.1692727671516346e-07,9.907541506715811e-10,7.165325641054621e-09,3.7271233657670515e-09,6.483521221916055e-10,1.9473750338842014e-08,8.627289219236055e-09,1.3420170977414095e-08,8.155783157916312e-09,1.0726715953532305e-09,2.597654204308607e-11,2.7267941258549626e-09,7.503533088008077e-15,1.7762141209558392e-11,4.988457604011351e-15,3.72528397787578e-15,4.9792694645562904e-15,3.4890546075345677e-17,7.06483002686835e-17,2.198907332017226e-11,2.0250011552538262e-11,9.981400834851154e-16,4.788209851439577e-10,1.4842171815757426e-17
3.7212402093052793e-09,0.11224548857752382,0.9,0.0,0.0,0.0,0.0,0.09999899967146357,2.595252843559341e-07,2.3497713182705694e-07,1.747018492516053e-07,1.7859289088848752e-07,1.3660684555769993e-07,1.5438691543734765e-07,1.516771817367577e-07,1.5157856507806067e-07,1.3669930651224246e-07,1.3727611714328157e-07,1.221574577102298e-07,1.253854184389178e-07,1.0579627459264126e-09,7.664550137963788e-09,3.979562938596884e-09,6.919492344331108e-10,2.2326927583370227e-08,9.899190761728867e-09,1.53858109660789e-08,9.34086913396952e-09,1.231746680527857e-09,2.7818640534748615e-11,3.1303785346460055e-09,8.046305212185183e-15,2.063541566101886e-11,5.347668462027231e-15,3.99475680231496e-15,5.337317840340251e-15,4.006473127486958e-17,8.068806554625504e-17,2.6739682805720475e-11,2.4908578363234867e-11,1.0700152288771788e-15,5.498689692694372e-10,1.7044463287966038e-17
3.969303066667976e-09,0.11224549664834878,0.9,0.0,0.0,0.0,0.0,0.09999893298321678,2.7706121707115245e-07,2.4980454277451516e-07,1.8618521492799027e-07,1.9060125404372172e-07,1.4489515399796882e-07,1.6475296544902863e-07,1.6166694966666783e-07,1.6156081762589244e-07,1.4581180841804006e-07,1.4647006096668672e-07,1.3018699584078487e-07,1.3385769829548021e-07,1.1247220553637067e-09,8.160437346889931e-09,4.2291192732653615e-09,7.350484026175099e-10,2.536661333956591e-08,1.1253358174836638e-08,1.7483068823807678e-08,1.0603446084491775e-08,1.40186850291833e-09,2.965785107370709e-11,3.5615807886509698e-09,8.589983182609125e-15,2.3717965705823192e-11,5.707235691965182e-15,4.2646796666087846e-15,5.695679896000907e-15,4.5598225085068686e-17,9.138410618533743e-17,3.2138669038924967e-11,3.022440731750368e-11,1.1419617871932826e-15,6.258575487035932e-10,1.939989737913313e-17
