Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313)
9.70923910547114e-13,0.11224537202929512,0.9,0.0,0.0,0.0,0.0,0.0999999997390108,6.684239066222456e-11,6.653301935290988e-11,4.61839513645668e-11,4.6184246047473554e-11,3.9994608916244416e-11,4.000157901999761e-11,4.0000266550435366e-11,4.0000285535984067e-11,3.56669807023404e-11,3.566756335023996e-11,3.2293395092229444e-11,3.229360953789664e-11,2.951953348597872e-13,1.2994797376187487e-14,5.524748161706817e-15,1.196279126756765e-15,1.2341967336268829e-15,3.3705477333608324e-18,1.1428172946163426e-15,6.98803966624023e-16,8.838282621556229e-17,2.629769153721283e-16,5.882455333051977e-18,2.0518853894611002e-18,7.788458223841821e-19,1.3697047804094692e-18,1.0184139020399194e-18,1.3676474131117305e-18,2.8190392666539094e-24,2.123734344095958e-18,5.247939251693662e-16,4.745004201593257e-22,2.7567762042328243e-19,3.9126203860331615e-17,1.190307680442665e-24,3.6122423291697487e-19,1.8725868585040762e-17,1.5196860626369011e-24
1e-12,0.1122453720352591,0.9,0.0,0.0,0.0,0.0,0.099999999731195,6.884411478591073e-11,6.852496112549347e-11,4.756700950425061e-11,4.7567321158959196e-11,4.1192131367126975e-11,4.119950153048932e-11,4.119814362219928e-11,4.119816367363791e-11,3.673509356705766e-11,3.6735695336621186e-11,3.3260476548983714e-11,3.3260703346270505e-11,3.041639515387135e-13,1.3740074471142863e-14,5.841753870675954e-15,1.2648945724668531e-15,1.2914047155334068e-15,3.6519646778269395e-18,1.2084912465330768e-15,7.394858158089993e-16,9.346207877609857e-17,2.779124472049167e-16,6.371011457046233e-18,2.1139475584540237e-18,8.022072431847025e-19,1.4111192341374742e-18,1.0492257573267805e-18,1.4090614280882274e-18,2.9825645893669026e-24,2.1237345447009875e-18,5.40573403677208e-16,5.080937699486767e-22,2.8396413644206606e-19,4.138229569426483e-17,1.2595579154757258e-24,3.7215248734139583e-19,1.981185248661492e-17,1.6099947082694847e-24
1.1685864196335966e-12,0.1122453720352591,0.9,0.0,0.0,0.0,0.0,0.09999999968587812,8.045034317452238e-11,8.00740092297557e-11,5.5586129821720904e-11,5.558654960286601e-11,4.8135275279649603e-11,4.814519287235531e-11,4.814356420695743e-11,4.814359100937705e-11,4.2928131453090967e-11,4.292884601317553e-11,3.886771917808749e-11,3.886802466784254e-11,3.561629542170803e-13,1.848494414612304e-14,7.860208695670923e-15,1.7017469825506571e-15,1.647481811081601e-15,5.576563120307471e-18,1.62680530297172e-15,9.989455775053723e-16,1.25814894584381e-16,3.727806405165633e-16,9.707863517466017e-18,2.4737912050602763e-18,9.377243028956574e-19,1.6512449964545797e-18,1.2278764443463274e-18,1.6491846107435157e-18,4.0251210290262256e-24,2.1237357945953404e-18,6.320645518902653e-16,7.316528262130772e-22,3.3201030863219844e-19,5.575743860651972e-17,1.7011918749006714e-24,4.355157656553435e-19,2.6735383309696016e-17,2.187198064605465e-24
1.563911437806562e-12,0.11224537204718718,0.9,0.0,0.0,0.0,0.0,0.09999999957961278,1.076663053183958e-10,1.0715275406507054e-10,7.439044724104964e-11,7.439118689121966e-11,6.441499845982678e-11,6.443243924260407e-11,6.443012609592019e-11,6.443017240655772e-11,5.745043293786758e-11,5.7451425089941126e-11,5.2016339738006825e-11,5.201687803200248e-11,4.780836253359634e-13,3.248886144852774e-14,1.381989389577997e-14,2.9911263113135773e-15,2.6507674792826564e-15,1.2849296806294964e-17,2.863737754933808e-15,1.7682145672499111e-15,2.214828755964457e-16,6.50179461794438e-16,2.2228648185716993e-17,3.3176046046634596e-18,1.256148814811643e-18,2.2143263306045852e-18,1.646802263727901e-18,2.2122596491645845e-18,7.113977362709915e-24,2.1237393144818804e-18,8.466056213863068e-16,1.5087888551629842e-21,4.446758658562739e-19,9.829446775649584e-17,3.0104513841695004e-24,5.840990920025925e-19,4.7247204752512217e-17,3.906255006500435e-24
1.9592364559795275e-12,0.11224537205911525,0.9,0.0,0.0,0.0,0.0,0.09999999947334744,1.3488234338376809e-10,1.3422721126469075e-10,9.319471216466376e-11,9.319586428641421e-11,8.069258673956819e-11,8.071971042252393e-11,8.071664375976524e-11,8.071671452714151e-11,7.197273440041434e-11,7.197402244415714e-11,6.516492359703347e-11,6.51657621057455e-11,5.999849886932082e-13,5.0499542259881914e-14,2.1488482874357042e-14,4.649506966692027e-15,3.8908088314495264e-15,2.464834549288635e-17,4.458148304990202e-15,2.7620724257226663e-15,3.4480287075560093e-16,1.0030152016084323e-15,4.239141346840723e-17,4.161420356157e-18,1.5756557408252014e-18,2.7774088643746272e-18,2.065729060524774e-18,2.7753355439347312e-18,1.1102278953726019e-23,2.1237436674860406e-18,1.0611465010074311e-15,2.6899057130261527e-21,5.573416633756533e-19,1.5315904327742455e-16,4.7018379417285595e-24,7.326827653640802e-19,7.373075005122359e-17,6.135760373903519e-24
2.7498864923254584e-12,0.11224537208297174,0.9,0.0,0.0,0.0,0.0,0.09999999926081675,1.8931464742954565e-10,1.883633502728587e-10,1.3080308442076287e-10,1.3080533944181913e-10,1.1324138975580072e-10,1.1329432725990397e-10,1.1328954787048479e-10,1.1328968086056887e-10,1.010173372587739e-10,1.0101927202205756e-10,9.146198113971021e-11,9.146362244267196e-11,8.437301861840044e-13,9.845292962951532e-14,4.192337124985428e-14,9.065308827162967e-15,7.09616099030692e-15,6.75623832463082e-17,8.72001756325997e-15,5.423820109588245e-15,6.744542939295392e-16,1.9245535474379378e-15,1.146449495066978e-16,5.849058919581568e-18,2.219492487925147e-18,3.90357753215825e-18,2.9035855883568694e-18,3.901489904319145e-18,2.177901959546325e-23,2.1237549253347007e-18,1.4902281313624167e-15,6.706053951882448e-21,7.826739795670089e-19,2.9989556530760957e-16,9.231758830530522e-24,1.0298511538358805e-18,1.446249993317609e-16,1.2127140991737579e-23
3.5405365286713892e-12,0.11224537210682843,0.9,0.0,0.0,0.0,0.0,0.09999999904828606,2.4374725536105564e-10,2.424825539224173e-10,1.6841124655613888e-10,1.6841497504739132e-10,1.457817310855357e-10,1.4586904339966372e-10,1.4586227854479e-10,1.4586248998410723e-10,1.3006194002815495e-10,1.30064594759929e-10,1.177588917824319e-10,1.1776160569825645e-10,1.0873991216105892e-12,1.622169954686332e-13,6.912191983087758e-14,1.4937576969046788e-14,1.1283066859726286e-14,1.4210435612194466e-16,1.441251565256803e-14,8.984089616974441e-15,1.114787852535911e-15,3.1234882838683835e-15,2.3831316934777216e-16,7.53670689689797e-18,2.8714159271471615e-18,5.029750999175196e-18,3.741446028491674e-18,5.0276476924738495e-18,3.6055950813215987e-23,2.123769636756208e-18,1.9193100550466706e-15,1.3392652696047873e-20,1.008007257076351e-18,4.959753884642987e-16,1.5291214409155397e-23,1.3270209313006954e-18,2.3942220129353033e-16,2.0161687805162308e-23
4.33118656501732e-12,0.11224537213068546,0.9,0.0,0.0,0.0,0.0,0.09999999883575537,2.981801671937199e-10,2.9658496239243137e-10,2.0601919856028116e-10,2.0602477105960265e-10,1.7831366242748082e-10,1.7844385884585178e-10,1.7843483788855754e-10,1.7843514188967048e-10,1.5910654270855248e-10,1.5910999066281195e-10,1.4405565551785022e-10,1.4405971187845432e-10,1.3309924262246764e-12,2.416512220131607e-13,1.0303675566974685e-13,2.2253608867223132e-14,1.647205120855014e-14,2.5669161442837915e-16,2.1535575468493877e-14,1.344266202986145e-14,1.6658100010187227e-15,4.5853030716504745e-15,4.2572550243326704e-16,9.2243642885846e-18,3.5338405414610446e-18,6.155929264122055e-18,4.5793103811191025e-18,6.153808908539382e-18,5.393328252727834e-23,2.1237878739873924e-18,2.3483929509970635e-15,2.342884634868208e-20,1.233341495642877e-18,7.414014471072016e-16,2.2880295625623747e-23,1.6241920978258927e-18,3.5812378709129585e-16,3.023952313133195e-23
5.1218366013632506e-12,0.11224537215454275,0.9,0.0,0.0,0.0,0.0,0.09999999862322469,3.5261338293170076e-10,3.5067071913895404e-10,2.4362694043046875e-10,2.4363472742787376e-10,2.1083723686265547e-10,2.1101877359881023e-10,2.1100722796073134e-10,2.1100763657499463e-10,1.881511452999649e-10,1.8815545973308576e-10,1.7035227234406273e-10,1.7035794098466747e-10,1.5745107460341092e-12,3.366118510519169e-13,1.4361927095588014e-13,3.100040528479172e-14,2.268346771155677e-14,4.198996445891603e-16,3.008907411545122e-14,1.8799280049600834e-14,2.3275231158275197e-15,6.295811737911259e-15,6.889206689113877e-16,1.0912031094770207e-17,4.2092892467744116e-18,7.282112325484023e-18,5.417178646283644e-18,7.279973552527206e-18,7.541109201187463e-23,2.1238097086634367e-18,2.777477530078555e-15,3.752562284633562e-20,1.4586766949635377e-18,1.0361748590826095e-15,3.1999037120028923e-23,1.9213646534272654e-18,5.007303082181815e-16,4.2360694096270135e-23
6.703136674055112e-12,0.11224537220225822,0.9,0.0,0.0,0.0,0.0,0.09999999819816331,4.614807261214848e-10,4.5879280212873973e-10,3.188417937710313e-10,3.188551210380351e-10,2.7585950977902305e-10,2.761689010205775e-10,2.761515073185864e-10,2.7615215428561653e-10,2.462403502158333e-10,2.4624661738046044e-10,2.2294506527030438e-10,2.22954767973283e-10,2.0613247939078854e-12,5.72586611357306e-13,2.446090095998948e-13,5.273873814194073e-14,3.82450663161891e-14,9.23488763771701e-16,5.1486856803542125e-14,3.220566171372727e-14,3.9830246521122135e-15,1.0414388326873188e-14,1.4838213521704653e-15,1.428739295057201e-17,5.6088207334423504e-18,9.534492831626776e-18,7.092926914164724e-18,9.532313124115264e-18,1.2916822250739138e-22,2.1238644218854003e-18,3.6356544397541545e-15,8.060336923761642e-20,1.909349974701547e-18,1.7737650320587616e-15,5.482554085692725e-23,2.5157139318375384e-18,8.5765881799377805e-16,7.273309943167468e-23
8.284436746746973e-12,0.11224537224997477,0.9,0.0,0.0,0.0,0.0,0.09999999777310194,5.703492849263266e-10,5.668499308811183e-10,3.940558065819048e-10,3.9407615545906253e-10,3.4084896906887115e-10,3.4131942565548624e-10,3.4129513126543286e-10,3.412960431171983e-10,3.0432955477575806e-10,3.0433806771231667e-10,2.755372705640073e-10,2.7555208666033965e-10,2.5478463447667108e-12,8.690110543894556e-13,3.7170724510173577e-13,8.005032405738212e-14,5.811893671402907e-14,1.720195555830721e-15,7.860472327430192e-14,4.9201104337383274e-14,6.0812978590883285e-15,1.537794936502943e-14,2.7089225015979105e-15,1.766279246417642e-17,7.090912993359122e-18,1.1786892505061436e-17,8.768690832014833e-18,1.1784666406910355e-17,1.973275176700172e-22,2.1239343081251795e-18,4.4938466990755655e-15,1.4854161169560412e-19,2.3600270937810406e-18,2.708748779885609e-15,8.377081457513214e-23,3.110068766489018e-18,1.310209202546808e-15,1.1127902951299944e-22
9.865736819438835e-12,0.11224537229769256,0.9,0.0,0.0,0.0,0.0,0.09999999734804056,6.792190593373828e-10,6.7484327305207e-10,4.69268978870526e-10,4.692978302528448e-10,4.0580605019873914e-10,4.064703474920738e-10,4.064381136578418e-10,4.0643930307338205e-10,3.6241875897973815e-10,3.624298107385591e-10,3.2812888823036966e-10,3.281498970401574e-10,3.0340806567710577e-12,1.2247152332661172e-12,5.245151419844573e-13,1.1282927294923245e-13,8.245413820231271e-14,2.8797148597876342e-15,1.1144146885810689e-13,6.978338757585475e-14,8.62234676158927e-15,2.1090282013723076e-14,4.445837957001122e-15,2.1038229635308112e-17,8.678184798757158e-18,1.4039311332667773e-17,1.0444470399652432e-17,1.403703340051522e-17,2.798891082152208e-22,2.124019891993265e-18,5.352060731787457e-15,2.477648431698535e-19,2.8107080495770594e-18,3.8411283864858815e-15,1.1883492898586873e-22,3.70442915731742e-18,1.8583826534064118e-15,1.5799858607545448e-22
1e-11,0.11224537239313173,0.9,0.0,0.0,0.0,0.0,0.09999999731194997,6.88462903036347e-10,6.840097426971626e-10,4.756550523868766e-10,4.75684693883321e-10,4.113198720638231e-10,4.1200212420003475e-10,4.1196916874114955e-10,4.119703819769142e-10,3.673509293005127e-10,3.6736221012028006e-10,3.325942488430001e-10,3.326158331673029e-10,3.075352199626747e-12,1.2576122850576071e-12,5.38661684986816e-13,1.1586107720890195e-13,8.472983293413333e-14,2.996960331651634e-15,1.1449289593714024e-13,7.169609968364302e-14,8.858492596433023e-15,2.1607457692110245e-14,4.618861047577632e-15,2.132482904856266e-17,8.818545065819581e-18,1.4230557962809406e-17,1.058675625566515e-17,1.4228275379271275e-17,2.8756249416582006e-22,2.1240278956918178e-18,5.424930183428983e-15,2.5784411506321815e-19,2.8489741186779263e-18,3.9463668517020274e-15,1.220939347129096e-22,3.75489467142873e-18,1.909330554598444e-15,1.6234185845818435e-22
1.3028336964822558e-11,0.11224537239313173,0.9,0.0,0.0,0.0,0.0,0.09999999649791785,8.96962254920448e-10,8.906429591907368e-10,6.196928019260457e-10,6.197430992890436e-10,5.356247181227581e-10,5.367733827180772e-10,5.367221951450514e-10,5.367239363857728e-10,4.785971663198674e-10,4.786141749088242e-10,4.333103607125538e-10,4.333469928475146e-10,4.005707205004321e-12,2.1095928192587027e-12,9.057569447160759e-13,1.943933347453154e-13,1.4500712847208402e-13,6.547611387080294e-15,1.9426695820113832e-13,1.2170009325521925e-13,1.503277883162764e-14,3.4470428172112e-14,9.701787920762996e-15,2.778921694836374e-17,1.2261451927647592e-17,1.8544206400396032e-17,1.3796076483316079e-17,1.854180851835052e-17,4.882194081395821e-22,2.124239907377978e-18,7.068580809089783e-15,5.667610549026586e-19,3.7120814613149925e-18,6.698080271835412e-15,2.0731983750132073e-22,4.8931666071598966e-18,3.2416015584832167e-15,2.75958817899165e-22
1.5874677095667908e-11,0.11224537247903106,0.9,0.0,0.0,0.0,0.0,0.09999999573280739,1.0929352881905032e-09,1.08465538687353e-09,7.55071368191254e-10,7.551460273415522e-10,6.523548732324428e-10,6.540474727259759e-10,6.539757759522847e-10,6.539779556701844e-10,5.831577317086559e-10,5.831811037677419e-10,5.279716763318568e-10,5.280260605936841e-10,4.879237647225243e-12,3.097838012520262e-12,1.333055878478631e-12,2.8551341267870874e-13,2.1779635363582235e-13,1.1738080968815228e-14,2.88356979960454e-13,1.8067129004769335e-13,2.2316484482318858e-14,4.835845488650536e-14,1.6788919804842015e-14,3.386523431488456e-17,1.6080142732153007e-17,2.2598677344193267e-17,1.6812575478663702e-17,2.259615301104056e-17,7.249733039462129e-22,2.1244959493132457e-18,8.613590454977117e-15,1.0279716058935936e-18,4.523330628555415e-18,9.944446203437546e-15,3.078831667719322e-22,5.96304931335576e-18,4.81353776030529e-15,4.1007753745962107e-22
1.872101722651326e-11,0.11224537256493446,0.9,0.0,0.0,0.0,0.0,0.09999999496769696,1.2889122598326014e-09,1.2784776642061185e-09,8.904472113170638e-10,8.905510238539005e-10,7.689863586375745e-10,7.713228494756684e-10,7.712274213313948e-10,7.712299374836636e-10,6.877182959441861e-10,6.87748981100282e-10,6.22631088145316e-10,6.227067213200221e-10,5.751911819803496e-12,4.261599365201739e-12,1.8379384149699343e-12,3.9284757237998816e-13,3.068539161757272e-13,1.909072684709973e-14,4.0095867721282813e-13,2.5123214341603023e-13,3.103482234188621e-14,6.365957712348045e-14,2.639347127299111e-14,3.9941373685829155e-17,2.0607256355473653e-17,2.6653210157408153e-17,1.9829125175993306e-17,2.6650541920126067e-17,1.0083919007627194e-21,2.1248092344516904e-18,1.0158776419961479e-14,1.6963318787622552e-18,5.334592188723727e-18,1.3830399390854494e-14,4.282723033754402e-22,7.032950020385467e-18,6.695305955660765e-15,5.706799383560295e-22
2.156735735735861e-11,0.11224537265084189,0.9,0.0,0.0,0.0,0.0,0.09999999420258651,1.4848931697782117e-09,1.4721155990418398e-09,1.0258203313582737e-09,1.0259580865526777e-09,8.855213927095406e-10,8.885995128967033e-10,8.884771673501166e-10,8.884798818564364e-10,7.922788590264582e-10,7.923178069635896e-10,7.172885961912359e-10,7.173889749901553e-10,6.623755876525755e-12,5.59505782352034e-12,2.418369439388455e-12,5.158675882744722e-13,4.127379283649499e-13,2.89527816995537e-14,5.32065845106948e-13,3.333714640610329e-13,4.118780806656159e-14,8.011173812502933e-14,3.8737698489813984e-14,4.601763505906919e-17,2.5987861659012372e-17,3.0707804771959274e-17,2.2845725574144452e-17,3.0704975243170074e-17,1.3384757066656087e-21,2.125181726984073e-18,1.1704180934964224e-14,2.6140786924343293e-18,6.14586612819869e-18,1.8355949520164118e-14,5.684875470595739e-22,8.102868727838002e-18,8.886911332937005e-15,7.577664634102471e-22
2.441369748820396e-11,0.1122453727367535,0.9,0.0,0.0,0.0,0.0,0.09999999343747609,1.6808780179587293e-09,1.6655748058153909e-09,1.1611907283697384e-09,1.1613672132152402e-09,1.0019621347392e-09,1.0058774629185818e-09,1.0057250425734216e-09,1.0057277888187645e-09,8.968394209554724e-10,8.968875814162219e-10,8.119442005079587e-10,8.120728215682272e-10,7.494795100180385e-12,7.092588164500771e-12,3.072367095510936e-12,6.540624013150003e-13,5.359528356475493e-13,4.1660082871130925e-14,6.816724453856129e-13,4.270784060202819e-13,5.277545730517275e-14,9.750310841398881e-14,5.400124808256112e-14,5.209401843247373e-17,3.237089841514051e-17,3.476246112128537e-17,2.5862376671972986e-17,3.4759452977733606e-17,1.715225229490863e-21,2.1256152022116722e-18,1.3249847655175227e-14,3.8248738241742895e-18,6.957152433663238e-18,2.35211062650714e-14,7.28529197188628e-22,9.172805435308145e-18,1.1388359079915276e-14,9.713375553927987e-22
2.726003761904931e-11,0.11224537282266928,0.9,0.0,0.0,0.0,0.0,0.09999999267236566,1.8768668043056175e-09,1.858860714461157e-09,1.2965584024062713e-09,1.2967784016677246e-09,1.118310687301527e-09,1.1231566994708003e-09,1.1229710696457631e-09,1.122973658400872e-09,1.0013999817312288e-09,1.0014583045180403e-09,9.065979011337975e-10,9.067582610188284e-10,8.365053942718347e-12,8.748750058205823e-12,3.798000682341052e-12,8.06937342817451e-13,6.769587984026269e-13,5.753758920951456e-14,8.497725995097071e-13,5.32342451161852e-13,6.579778575375925e-14,1.1566161864121175e-13,7.233003688881645e-14,5.817052380391402e-17,3.990863515242527e-17,3.8817179140286034e-17,2.887907846834908e-17,3.881397512137761e-17,2.1386409786100004e-21,2.126111279567758e-18,1.4795821514819007e-14,5.373658831339112e-18,7.768451092092577e-18,2.9325879311819194e-14,9.083975535154611e-22,1.0242760142395749e-17,1.4199654395714543e-14,1.2113936580431553e-21
3.295271788074001e-11,0.11224537299451351,0.9,0.0,0.0,0.0,0.0,0.0999999911421448,2.2688561912245236e-09,2.2449335302787092e-09,1.5672855817736802e-09,1.5676069554691242e-09,1.3507393767701064e-09,1.3577190318842705e-09,1.357457649919739e-09,1.35745928554523e-09,1.2105210998229674e-09,1.210602596913839e-09,1.095899591465993e-09,1.096133918397431e-09,1.0103324568895186e-11,1.2516035770965667e-11,5.456685416791874e-12,1.1548225172563226e-12,1.0140225612194485e-12,1.0005423119653793e-13,1.2414307737058773e-12,7.775012485382083e-13,9.614654315289327e-14,1.5372687176329533e-13,1.1865239792590548e-13,7.032390053239237e-17,5.906969454508877e-17,4.692679993356114e-17,3.4912634152271e-17,4.692315262615218e-17,3.125473196073898e-21,2.127297148325503e-18,1.7888875527639935e-14,9.67010682059517e-18,9.391085417077306e-18,4.285431305159447e-14,1.3276155836429714e-21,1.2382723553839176e-17,2.07518085509336e-14,1.770962672072359e-21
3.8645398142430714e-11,0.11224537316637499,0.9,0.0,0.0,0.0,0.0,0.09999998961192397,2.6608613299872583e-09,2.6303740412103787e-09,1.8380018698986033e-09,1.8384437314931148e-09,1.5828232066465829e-09,1.5922865095731697e-09,1.5919370089628473e-09,1.5919367635309692e-09,1.4196422133016747e-09,1.4197506846511418e-09,1.285193667494031e-09,1.2855159468484504e-09,1.1838747858305952e-11,1.685684440924656e-11,7.379948988929465e-12,1.5558723982471408e-12,1.4269520984524946e-12,1.5889892952599717e-13,1.7069963342359633e-12,1.0687698355446848e-12,1.3223420616603818e-13,1.9347436694485856e-13,1.7841111124554267e-13,8.247776522749318e-17,8.47398028200797e-17,5.5036666658745695e-17,4.0946392617055126e-17,5.5032507737984324e-17,4.298976444885178e-21,2.128749971414861e-18,2.098372364989034e-14,1.5884173903275818e-17,1.1013769004509578e-17,5.894132819693116e-14,1.826144034456758e-21,1.452275895903228e-17,2.8543415470781183e-14,2.4364770621860345e-21
